AverageAbsQ,StdEsReturn,AverageQ,AverageAbsQYDiff,AverageAbsY,PolicyRegParamNorm,AverageAction,AverageReturn,StdReturn,MinEsReturn,AverageDiscountedReturn,Iteration,AverageEsReturn,MaxReturn,AverageY,Epoch,AverageQLoss,QFunRegParamNorm,MinReturn,MaxEsReturn,AveragePolicySurr
2.5186,0.0,2.46071,0.0238961453754,2.51876272326,74.1291,0.973736,2665.29324311,198.28681385,1701.73713388,214.886075482,478,1701.73713388,2953.63008548,2.46078590135,478,0.00730046,58.6512,2287.83292699,1701.73713388,-2.47294
2.52988,0.0,2.47536,0.0238810033384,2.52996757602,74.258,0.974949,1651.96161181,1315.43960976,1752.88916974,189.957823604,479,1752.88916974,3141.45424869,2.47536853989,479,0.00703987,58.6871,-437.577187023,1752.88916974,-2.48853
2.51352,0.0,2.45663,0.0238758199326,2.51358397788,74.2269,0.951664,2185.2418161,1223.36729999,1707.27047941,260.908965774,480,1707.27047941,3540.38276896,2.45662180085,480,0.00737086,58.7361,330.318183512,1707.27047941,-2.47069
2.52714,0.0,2.47302,0.0248462342619,2.52735079613,74.314,0.922924,2090.53137546,52.6609549907,1783.28563869,171.540671065,481,1783.28563869,2177.18503779,2.47314018497,481,0.00852441,58.7907,2017.56063325,1783.28563869,-2.48744
2.51912,0.0,2.46448,0.0232551155676,2.51919647855,74.2728,0.929328,2422.23702939,40.6121901361,528.978178531,204.470132669,482,528.978178531,2494.341344,2.46448550743,482,0.00729784,58.8666,2343.38867198,528.978178531,-2.47885
2.52654,0.0,2.47291,0.0253862721598,2.5268036619,74.3349,0.88435,2212.0652896,31.5014749571,1736.27637858,176.554680241,483,1736.27637858,2255.55775712,2.47302003402,483,0.00914366,58.9256,2163.49337015,1736.27637858,-2.48512
2.51375,0.0,2.45712,0.0228364154246,2.51386471944,74.4358,0.935713,2710.24869996,442.228442858,1337.84029664,233.127340893,484,1337.84029664,3035.27440325,2.45704853793,484,0.00617263,58.921,1397.85797657,1337.84029664,-2.46774
2.5268,0.0,2.47217,0.0238333061706,2.52693037745,74.5784,0.943311,3065.49318146,143.409548041,1539.76475366,250.335942568,485,1539.76475366,3274.04313157,2.47216816338,485,0.00789874,58.9483,2841.34781987,1539.76475366,-2.48524
2.52987,0.0,2.47687,0.0246471014469,2.52990415982,74.6322,0.955259,3036.0655059,649.082974298,1980.31518528,266.666393387,486,1980.31518528,3447.15654972,2.47680200235,486,0.00908391,58.9559,1124.70600432,1980.31518528,-2.48984
2.52041,0.0,2.46623,0.0226006497774,2.52058638879,74.7325,0.94886,2370.73073603,832.884733703,1755.63363208,213.04711586,487,1755.63363208,2929.85968921,2.46631821329,487,0.00605405,59.0089,-88.2935036631,1755.63363208,-2.47878
2.52643,0.0,2.47267,0.0236266221333,2.52656619367,74.8463,0.950853,2686.24834964,102.966694969,1947.63940717,226.160671815,488,1947.63940717,2795.75842074,2.47273149409,488,0.00828219,59.0475,2509.80515598,1947.63940717,-2.48699
2.51323,0.0,2.45769,0.0219117633385,2.51331272615,74.9511,0.954921,2856.38417036,368.002447328,2000.53061543,233.434145192,489,2000.53061543,3109.57551756,2.45771797924,489,0.00611068,59.1033,1789.71007508,2000.53061543,-2.47221
2.52347,0.0,2.47039,0.023057354715,2.52352985666,74.9642,0.95966,2769.36889474,50.8011997699,1846.22217526,231.186899644,490,1846.22217526,2863.75275919,2.47039321709,490,0.00723944,59.1438,2712.1565806,1846.22217526,-2.48368
2.52712,0.0,2.47623,0.0240600495341,2.52728274321,75.0183,0.961653,2756.90009077,67.5448291885,2083.45930273,231.912721255,491,2083.45930273,2852.81293587,2.47625982027,491,0.00808198,59.1945,2645.5252042,2083.45930273,-2.49045
2.52242,0.0,2.47069,0.0247410350302,2.52255465336,75.0461,0.955758,2578.00268072,80.9035808161,2065.93784608,210.429803302,492,2065.93784608,2733.41066916,2.47074494534,492,0.00911647,59.2351,2414.93278473,2065.93784608,-2.483
2.5245,0.0,2.47257,0.0248050694289,2.52453726271,75.0656,0.968406,2751.70315615,76.4496367004,1720.60695672,237.560763326,493,1720.60695672,2833.79078864,2.47254267044,493,0.00981548,59.2565,2552.70117019,1720.60695672,-2.48379
2.5224,0.0,2.46859,0.0251155635674,2.52255854335,75.0562,0.961333,2719.23347774,142.976815536,2037.20297372,234.206609281,494,2037.20297372,2936.77208743,2.4686496259,494,0.00973821,59.2982,2476.92087751,2037.20297372,-2.48023
2.51718,0.0,2.46258,0.0236834693622,2.51719407376,75.0329,0.946333,2928.65253442,698.140936328,2241.58442997,252.757176615,495,2241.58442997,3272.51582499,2.4625910199,495,0.0080505,59.3319,850.893751886,2241.58442997,-2.47578
2.51882,0.0,2.46464,0.0236929086697,2.5189684823,75.1513,0.974626,1321.69771336,1359.69298465,2145.95353086,206.225362085,496,2145.95353086,2989.37824708,2.46470089762,496,0.00768796,59.3652,-441.525807928,2145.95353086,-2.47517
2.50921,0.0,2.45412,0.0219998246907,2.5092363074,75.2135,0.934347,2533.27466121,1294.92289065,1979.15248411,259.544879763,497,1979.15248411,3618.03008927,2.45411444435,497,0.00560505,59.4095,-701.14368014,1979.15248411,-2.46529
2.52232,0.0,2.47116,0.023766535994,2.52236000686,75.2609,0.971622,1991.12478608,540.116356745,1906.50986504,176.310649171,498,1906.50986504,2378.91973002,2.47109381939,498,0.00776388,59.4832,433.311530018,1906.50986504,-2.4824
2.51606,0.0,2.46553,0.0242665830746,2.51620336327,75.3426,0.92347,3144.85751965,197.233126245,1851.51633938,262.043198571,499,1851.51633938,3450.7313094,2.46558304035,499,0.00871466,59.4956,2793.22342714,1851.51633938,-2.47597
2.50171,0.0,2.44942,0.0234510284434,2.50168463047,75.4743,0.936898,3054.40118677,90.7896791094,2031.02943571,255.766694742,500,2031.02943571,3187.72030489,2.4493723943,500,0.00817235,59.5391,2869.33294496,2031.02943571,-2.46075
2.50739,0.0,2.45722,0.0230943563721,2.50742380639,75.5913,0.960261,2134.72051746,1174.920225,1943.51681876,206.429818275,501,1943.51681876,3025.13015149,2.45722009016,501,0.00804905,59.6131,-590.294023476,1943.51681876,-2.468
2.51008,0.0,2.46057,0.0231890142796,2.51010582061,75.6957,0.966839,3037.92738713,64.5392490567,1940.39064273,249.668572348,502,1940.39064273,3115.3969827,2.46060529633,502,0.00720051,59.6467,2883.13416333,1940.39064273,-2.47124
2.50542,0.0,2.45663,0.0220651315003,2.50534594175,75.7539,0.938379,2974.93404243,249.231922097,2035.23286771,248.944055208,503,2035.23286771,3227.74739866,2.45656854254,503,0.00686387,59.6495,2516.81976109,2035.23286771,-2.46933
2.50878,0.0,2.46258,0.0235220086349,2.50896374563,75.8801,0.94943,2856.55716204,138.151239501,1943.32568223,235.540193308,504,1943.32568223,3063.72430093,2.46264876446,504,0.00753937,59.6796,2573.44876614,1943.32568223,-2.47489
2.49928,0.0,2.45282,0.0236596857504,2.49920314711,76.0214,0.938452,3171.92557521,124.022653998,1895.45235702,266.897314125,505,1895.45235702,3419.59016168,2.45271164911,505,0.00719365,59.7036,3005.52597583,1895.45235702,-2.46602
2.50224,0.0,2.45778,0.0237198319374,2.5024234241,76.0752,0.991217,648.979421811,885.417128445,1793.91499554,176.739275315,506,1793.91499554,2386.22961979,2.45792984083,506,0.006991,59.7368,-479.404093116,1793.91499554,-2.47064
2.50187,0.0,2.45809,0.0232200544931,2.50185159559,76.1041,0.950241,2957.77139448,121.583243261,1895.19534179,259.392256905,507,1895.19534179,3145.6646687,2.45804722214,507,0.00734923,59.7436,2819.62535201,1895.19534179,-2.46871
2.49468,0.0,2.44986,0.0216400868353,2.49467657162,76.2649,0.951743,1807.73472393,895.549429865,2145.59970564,208.116826523,508,2145.59970564,2688.65999587,2.44981705661,508,0.00558727,59.7888,193.654678586,2145.59970564,-2.46001
2.50603,0.0,2.46143,0.0217272572899,2.50601421869,76.3982,0.949118,2658.49654185,405.068102181,1628.96087325,243.790071964,509,1628.96087325,3033.30788176,2.46140172159,509,0.00591503,59.8217,1508.58012048,1628.96087325,-2.4734
2.49262,0.0,2.44582,0.0247454408853,2.49270561271,76.5106,0.987835,862.920783763,1042.59303034,2077.58354449,145.857703743,510,2077.58354449,2320.50625938,2.44583821443,510,0.00902738,59.8769,-431.271469142,2077.58354449,-2.45646
2.50659,0.0,2.46173,0.0229721266636,2.5066056493,76.5332,0.967646,2107.37870459,902.807968379,2107.58854386,207.717648301,511,2107.58854386,2677.60161394,2.46169477233,511,0.00623092,59.964,-393.201669311,2107.58854386,-2.47327
2.48631,0.0,2.43771,0.0248972085543,2.48640940515,76.5672,0.940193,2843.28433255,103.319881912,1723.06924929,229.860076018,512,1723.06924929,2977.30089555,2.43768838892,512,0.00917915,60.036,2614.30022199,1723.06924929,-2.44896
2.48563,0.0,2.43702,0.021950450776,2.48570612323,76.6388,0.940271,2669.98984392,296.394716947,1974.17980341,224.511202967,513,1974.17980341,2993.79465741,2.43703750833,513,0.00493651,60.0691,1911.60259369,1974.17980341,-2.44827
2.48854,0.0,2.44163,0.0247235151144,2.48872763151,76.8193,0.946498,2579.7135826,82.9146449734,1606.22565557,211.013228631,514,1606.22565557,2711.21941983,2.44166187394,514,0.00810582,60.1183,2414.57326543,1606.22565557,-2.45529
2.49491,0.0,2.44909,0.0237144180733,2.49486730864,76.7528,0.930242,2307.23983881,1104.52176238,1813.3956003,242.371415715,515,1813.3956003,3148.36844424,2.44898098097,515,0.00646712,60.1619,-315.752295573,1813.3956003,-2.46144
2.4893,0.0,2.44387,0.0232630696255,2.48946748709,76.8162,0.969832,1011.95224313,1012.12597727,1911.5935826,182.980615962,516,1911.5935826,2386.14899389,2.44399420828,516,0.00637121,60.1987,-348.268413107,1911.5935826,-2.45507
2.49027,0.0,2.44507,0.0239537730828,2.49025830184,76.9251,0.980424,537.075550966,842.941894785,2210.94449409,209.411800519,517,2210.94449409,2449.38150354,2.44497468102,517,0.00755209,60.2302,-211.811747556,2210.94449409,-2.45774
2.49278,0.0,2.44747,0.0250588816295,2.49287833327,77.0478,0.987815,1412.69748672,1158.8687998,1937.37917881,182.780551073,518,1937.37917881,2922.16535927,2.4475355735,518,0.00877492,60.2558,-258.820440363,1937.37917881,-2.45954
2.49849,0.0,2.45264,0.0239048556534,2.49859398761,77.159,0.990567,751.205988508,1197.74976781,1817.59204706,153.668963978,519,1817.59204706,2659.40357324,2.4526525985,519,0.00793562,60.2872,-684.850897523,1817.59204706,-2.46433
2.48767,0.0,2.43977,0.0234291752018,2.48777464687,77.169,0.987647,1953.83741361,1068.43899375,278.575914099,219.448095838,520,278.575914099,2847.92775585,2.43978090787,520,0.0064511,60.3002,-370.833307812,278.575914099,-2.45204
2.48253,0.0,2.4348,0.0266090501015,2.48262082158,77.2973,0.974505,1979.77020878,900.598809539,1806.99053684,203.787888851,521,1806.99053684,2824.1544512,2.43484205727,521,0.0107208,60.3614,-259.522304207,1806.99053684,-2.44774
2.48272,0.0,2.43564,0.0238109248755,2.48271610056,77.3518,0.966404,598.819575503,643.63200692,1939.16809134,219.741884849,522,1939.16809134,1531.78380688,2.43558539542,522,0.00665429,60.4291,-446.400294379,1939.16809134,-2.44685
2.48705,0.0,2.44055,0.0244990364445,2.48716155876,77.4043,0.94746,2665.49057873,390.490997562,2142.00871726,237.20715635,523,2142.00871726,2962.58506082,2.44053623301,523,0.00700787,60.4514,1577.36253202,2142.00871726,-2.45225
2.48762,0.0,2.44061,0.023541847241,2.4876760908,77.471,0.911359,2566.40368904,796.893875286,2134.54053502,230.833973172,524,2134.54053502,3078.43605001,2.44062283356,524,0.00627437,60.5117,286.841362804,2134.54053502,-2.45438
2.50116,0.0,2.45526,0.0242156763571,2.50133287625,77.5297,0.948376,1774.97688833,1068.35449021,1972.40153912,230.045487239,525,1972.40153912,2921.67184337,2.45528612673,525,0.00663519,60.5438,-205.628155667,1972.40153912,-2.46763
2.49373,0.0,2.44485,0.0240786873969,2.49368996787,77.5769,0.949561,2734.03796191,64.0253282921,1877.245015,222.993735118,526,1877.245015,2823.86394079,2.44476045373,526,0.00719441,60.5836,2605.28860471,1877.245015,-2.45571
2.49808,0.0,2.44861,0.0246663654382,2.49833116866,77.6663,0.961705,836.872808792,1098.00072631,1679.03699205,185.744979466,527,1679.03699205,2676.29149147,2.44875207931,527,0.00699582,60.6479,-432.192357553,1679.03699205,-2.46047
2.49188,0.0,2.44294,0.0264435385966,2.49201229501,77.856,0.935324,2637.34910452,829.581584138,1745.90051678,230.670585445,528,1745.90051678,3205.02950618,2.44302923592,528,0.0086812,60.6731,188.720492846,1745.90051678,-2.45537
2.4985,0.0,2.45126,0.0264325727157,2.49850716403,78.0138,0.97355,978.199207759,1139.57069641,1661.9691893,197.048526197,529,1661.9691893,2880.29438434,2.45115586582,529,0.00997431,60.7129,-306.721496013,1661.9691893,-2.4639
2.48626,0.0,2.4375,0.025320665161,2.48630654771,78.1661,0.939075,2707.08553861,91.0047660262,-59.287859115,221.875377239,530,-59.287859115,2954.13509879,2.43748607662,530,0.00740296,60.7662,2608.45587459,-59.287859115,-2.45075
2.48356,0.0,2.43559,0.023897385073,2.48360792232,78.2572,0.932513,2426.52251399,186.275917426,-67.6744082949,198.569971142,531,-67.6744082949,2770.24744867,2.43558786647,531,0.00526277,60.8071,2059.85888061,-67.6744082949,-2.45113
2.48697,0.0,2.43936,0.0259422159408,2.48710210636,78.3705,0.974133,779.04260442,737.4726844,1708.99726294,189.29284473,532,1708.99726294,2080.51872702,2.43940071697,532,0.00757066,60.8188,-244.57744504,1708.99726294,-2.45362
2.49256,0.0,2.44559,0.0254238613985,2.49264136204,78.4576,0.930061,2626.6331819,76.1394298381,2150.43760409,209.78198993,533,2150.43760409,2736.294924,2.44560677861,533,0.00841021,60.9111,2503.21316548,2150.43760409,-2.45898
2.49187,0.0,2.44488,0.0257376013231,2.49191522096,78.4261,0.95334,2911.67836771,50.1601981803,1876.61108826,237.835584825,534,1876.61108826,2992.42813128,2.44485617109,534,0.00841936,60.9224,2827.69641804,1876.61108826,-2.4592
2.49376,0.0,2.44659,0.0246708912051,2.49387915824,78.5543,0.921254,2782.58728462,91.6873764963,1887.6416366,241.905431257,535,1887.6416366,2882.83369946,2.4466540938,535,0.00722609,60.9506,2589.29132724,1887.6416366,-2.46092
2.48973,0.0,2.44152,0.0244386150824,2.4898388306,78.6006,0.938975,2963.00672435,80.8331345628,1897.12989802,240.51327366,536,1897.12989802,3061.80056381,2.44151693269,536,0.0073312,61.0017,2782.66365724,1897.12989802,-2.45508
2.50144,0.0,2.45462,0.0244788546778,2.50148116859,78.7053,0.966811,2065.52146385,990.367436715,2141.50264072,211.539946259,537,2141.50264072,3094.42602515,2.45461289429,537,0.00767875,61.0559,131.97482702,2141.50264072,-2.46621
2.49602,0.0,2.44606,0.0251060158076,2.49609578996,78.7106,0.934235,3396.83169049,86.0727431001,1872.65124371,274.170658474,538,1872.65124371,3625.47179944,2.44608789753,538,0.0086335,61.1101,3285.70476365,1872.65124371,-2.45722
2.49898,0.0,2.44866,0.0265709152043,2.49904056223,78.8179,0.952707,2738.20502543,104.010295211,1957.65698754,221.234951173,539,1957.65698754,2900.8019919,2.44864809971,539,0.00985135,61.1445,2577.26446463,1957.65698754,-2.46015
2.50146,0.0,2.45198,0.0229637739408,2.5015581782,78.974,0.939604,2810.01447315,107.160281265,1949.78287749,222.143615839,540,1949.78287749,2963.87136155,2.45196526291,540,0.00473555,61.1454,2599.6278137,1949.78287749,-2.46517
2.50323,0.0,2.45327,0.023648267419,2.50329218523,79.1135,0.939875,2259.60639976,1309.70798615,1150.84785087,241.137782751,541,1150.84785087,3378.45469037,2.45324793939,541,0.00572295,61.1983,-20.9325977371,1150.84785087,-2.46714
2.50508,0.0,2.45611,0.0257951741525,2.5050865522,79.1685,0.985202,1494.62821271,1100.97303183,1506.99346301,203.349425568,542,1506.99346301,3063.34068327,2.45606031052,542,0.00806845,61.2409,-18.2821651286,1506.99346301,-2.46916
2.50031,0.0,2.45126,0.0261112392599,2.50040930758,79.2787,0.966511,2133.34729321,1079.39395902,1975.58425391,212.473492947,543,1975.58425391,2886.62874183,2.4512196787,543,0.0075742,61.2966,-391.443263043,1975.58425391,-2.46389
2.50252,0.0,2.45282,0.0259268724119,2.50271353815,79.3496,0.946286,2553.64885524,92.1935289339,2008.64322175,202.441944222,544,2008.64322175,2727.27372112,2.45292456168,544,0.00735626,61.3748,2466.0320073,2008.64322175,-2.46491
2.49682,0.0,2.44642,0.0259014794673,2.49685555538,79.3895,0.960449,2632.99943186,151.444963676,2043.65290036,209.922731158,545,2043.65290036,2859.84834566,2.44654463626,545,0.0077531,61.3981,2377.50156226,2043.65290036,-2.4583
2.50559,0.0,2.45726,0.0268565265382,2.50549882961,79.3919,0.969742,2651.0135915,81.8189085055,1320.10459515,218.321280379,546,1320.10459515,2761.35331499,2.45715821572,546,0.00949069,61.4338,2535.70483605,1320.10459515,-2.46832
2.49939,0.0,2.44946,0.0248816955166,2.49943102766,79.4487,0.907305,3034.87938694,81.5081712734,1848.07294009,259.438272633,547,1848.07294009,3191.11332327,2.44943444007,547,0.00746498,61.4472,2946.57652798,1848.07294009,-2.46022
2.50133,0.0,2.45044,0.0245061238911,2.50133608114,79.4862,0.916574,2900.88940559,76.171270052,-114.014697523,245.356548177,548,-114.014697523,3044.35818113,2.45049684637,548,0.00760108,61.4795,2766.84818532,-114.014697523,-2.46158
2.49722,0.0,2.44634,0.0270264571905,2.4972571497,79.6368,0.93529,2386.28483576,60.9736037237,1805.73579087,205.869552325,549,1805.73579087,2468.242918,2.44633476225,549,0.00938356,61.5404,2302.14652633,1805.73579087,-2.45723
2.49184,0.0,2.4407,0.0263088923825,2.49184024191,79.7323,0.91758,2674.46432471,70.6326174443,1794.53383562,224.895433174,550,1794.53383562,2771.38867987,2.44066783185,550,0.00780129,61.5656,2535.14833851,1794.53383562,-2.45056
2.4944,0.0,2.44488,0.0262976365379,2.49458986662,79.8602,0.964643,2450.82206369,168.876324131,1597.96861882,199.356281074,551,1597.96861882,2707.15046889,2.44492483259,551,0.0080578,61.6038,2149.35890702,1597.96861882,-2.45638
2.49077,0.0,2.44179,0.0244846655837,2.49084352463,79.9374,0.912225,2874.67721919,76.6405571075,1669.91992376,243.475682726,552,1669.91992376,3020.69913309,2.44180334157,552,0.00568055,61.6227,2758.60469899,1669.91992376,-2.45422
2.48852,0.0,2.43989,0.0249692926108,2.48856468268,80.0872,0.910767,3120.71536737,122.731698267,1692.72384808,246.355808758,553,1692.72384808,3328.60350545,2.43990255441,553,0.00662961,61.6129,2931.25069105,1692.72384808,-2.45221
2.49974,0.0,2.45227,0.0257138895556,2.49976236224,80.1799,0.943057,2987.17286337,74.6296182344,1880.64893472,241.213027516,554,1880.64893472,3098.78426858,2.4523116494,554,0.00758434,61.6591,2887.18073776,1880.64893472,-2.46424
2.49341,0.0,2.44388,0.0253490430972,2.49347220665,80.3076,0.945211,1728.54768196,359.255257006,1785.16103814,170.238980565,555,1785.16103814,2442.87521827,2.4438558103,555,0.00689882,61.706,1231.61872891,1785.16103814,-2.45814
2.49805,0.0,2.44854,0.0254502356425,2.49788602432,80.425,0.953003,2966.57820118,168.320414907,1925.47770785,250.26023306,556,1925.47770785,3170.70521854,2.44835729829,556,0.00705589,61.7403,2683.29448472,1925.47770785,-2.46203
2.50536,0.0,2.45673,0.0263026210176,2.5057019199,80.5239,0.919031,3039.80106786,103.238547454,1751.63816159,253.350036654,557,1751.63816159,3242.77459817,2.45704997559,557,0.00851659,61.7748,2905.1655873,1751.63816159,-2.47091
2.49899,0.0,2.44935,0.0265309717936,2.49896585097,80.6865,0.930212,2163.06515403,337.11700513,1545.74102148,160.575569098,558,1545.74102148,2743.89496749,2.44929915526,558,0.00927575,61.7981,1582.94388612,1545.74102148,-2.46141
2.49909,0.0,2.44878,0.0246750137131,2.49921390207,80.8083,0.955001,1923.31113137,1275.11924175,1111.96935889,187.885281693,559,1111.96935889,3041.40260441,2.4488313568,559,0.00695809,61.8129,-420.661043208,1111.96935889,-2.46147
2.50794,0.0,2.45994,0.024361573012,2.50796445493,80.7821,0.895491,2753.85688428,57.3268694631,1981.62701787,235.02729148,560,1981.62701787,2850.23446556,2.45988720762,560,0.00614796,61.8591,2658.60063993,1981.62701787,-2.47283
2.50003,0.0,2.45243,0.0263783110876,2.50008908276,80.8966,0.913018,2565.77111557,1061.85839419,2133.16446749,243.572751479,561,2133.16446749,3149.50549646,2.45242910176,561,0.00773884,61.8978,-261.337691354,2133.16446749,-2.46502
