AveragePolicySurr,Iteration,AverageY,AverageAbsQ,Epoch,AverageEsReturn,StdEsReturn,MinEsReturn,AverageAbsQYDiff,QFunRegParamNorm,AverageQLoss,AverageDiscountedReturn,AverageAbsY,PolicyRegParamNorm,MaxEsReturn,MaxReturn,StdReturn,AverageQ,AverageReturn,AverageAction,MinReturn
-416.009,1636,402.371178746,403.113,1636,27.9672009129,53.0037931196,4.43606928,9.46129825286,294.174,819.008,122.987550272,402.638442839,136.605,360.319179897,1342.25150302,295.434607218,402.366,344.78171315,0.861251,47.0461229618
-415.605,1637,402.087046156,402.923,1637,36.1852689869,58.0037208109,4.52689286944,9.54340730106,294.298,830.93,207.202964841,402.401418962,136.642,308.636635016,1241.38676071,310.749478706,402.112,713.354312331,0.924987,231.317607352
-415.589,1638,401.98124001,402.701,1638,40.2205756719,93.8101941694,5.71149192796,9.92147494434,294.387,875.773,149.30597591,402.247446398,136.656,600.112224744,900.840688667,175.933738871,401.931,333.393977611,0.905676,120.243073461
-415.952,1639,402.262437982,403.027,1639,54.257816298,88.2871847456,4.92923324531,9.86832793822,294.495,882.07,138.6883449,402.521438681,136.689,470.002362408,1175.16914617,202.265693271,402.293,334.634584337,0.896819,34.2950584319
-415.394,1640,401.545646787,402.303,1640,16.7454363709,20.9905642252,4.35614816872,9.51845129222,294.576,817.954,182.358850722,401.786612374,136.753,117.047927514,1371.64365189,321.941337834,401.511,543.926839089,0.905032,213.214688206
-415.146,1641,401.353775036,402.152,1641,34.3695673352,68.2318967218,4.88176734324,9.74803192766,294.667,861.386,218.649910069,401.620685301,136.801,418.111718614,1764.73049631,248.233376628,401.369,753.962903706,0.928231,297.636244406
-415.015,1642,401.225137162,401.969,1642,41.182406438,60.3391362792,3.90643626002,9.92539044295,294.792,857.926,185.21089473,401.456432125,136.819,264.288718964,1241.00181818,259.654587934,401.192,551.055361725,0.896994,209.687730269
-415.792,1643,402.192328408,402.932,1643,44.7510650338,63.3210725431,4.33335148684,9.81096590223,294.889,880.973,189.661683322,402.430778371,136.871,308.505618917,1581.9181856,336.034963253,402.199,602.00797618,0.893308,132.192969267
-415.011,1644,401.825402615,402.491,1644,73.2952835465,134.277089234,3.69417607471,9.52897177128,295.022,823.04,162.113646952,402.047379262,136.924,529.822202385,1534.88205156,326.147682373,401.795,432.757174635,0.916233,28.1184107065
-415.163,1645,401.143871774,401.895,1645,53.6971247466,100.915886426,4.64886702911,9.67494525932,295.145,832.768,225.468366829,401.382543762,136.966,493.479195658,1312.14481404,226.048822041,401.12,819.49976031,0.927455,250.178353522
-414.66,1646,401.382941704,402.172,1646,50.6776485613,61.3629578675,5.5871863968,9.72213490915,295.24,847.82,201.263156953,401.646550633,136.956,237.525354472,1447.46361096,345.35166396,401.401,707.187722424,0.926696,71.7372999322
-414.421,1647,400.512702966,401.287,1647,83.3468805883,98.1911471538,6.08441315095,9.67595642218,295.354,837.351,179.631791223,400.751468587,137.003,370.137093928,1703.82441561,314.413031343,400.497,538.911412826,0.917382,150.434686771
-414.99,1648,401.832054221,402.541,1648,47.3534854838,73.5449416979,4.15025803216,9.65711731985,295.455,853.41,182.932585105,402.052071456,137.032,329.544191746,1466.86112715,350.066448069,401.826,604.128686108,0.939677,96.4621136271
-414.003,1649,400.409930594,401.172,1649,48.1540258037,65.9454146329,4.92195385007,9.7318796785,295.568,827.86,213.220857594,400.65679482,137.06,252.168061553,1481.54808858,305.269078709,400.384,742.827821359,0.938037,224.452654915
-414.234,1650,400.807923695,401.562,1650,68.430443326,89.9566560269,6.32291645246,9.62255483262,295.716,823.746,132.901788544,401.051350798,137.106,302.194648781,1435.99453972,421.183636178,400.823,427.793286338,0.927231,24.0029102277
-413.261,1651,399.916332391,400.79,1651,38.7030445007,70.7607462513,5.40840971147,9.97478153162,295.815,898.414,154.728286331,400.231943406,137.126,360.963402625,1325.42228139,368.801573685,399.917,476.757051851,0.94051,57.9463578479
-414.088,1652,400.23615159,401.055,1652,25.7651337063,42.3038212177,3.76846434095,9.6816757713,295.935,828.463,170.66834272,400.556909445,137.175,282.523662656,1605.64441278,387.268316069,400.21,514.547435718,0.910389,122.610374754
-413.555,1653,399.883780352,400.664,1653,49.2675145842,78.4522223052,4.65777993065,9.73715545546,296.04,849.94,157.794062666,400.179187408,137.22,346.331833089,1271.64264154,326.392254079,399.88,438.400460645,0.922665,21.1017913088
-412.759,1654,399.377079365,400.186,1654,120.83414522,195.070355086,5.42050386456,9.89024881826,296.171,868.424,163.121186151,399.6430978,137.247,765.174361189,1130.65144396,271.378446384,399.388,449.848531941,0.923635,30.6380603524
-412.98,1655,399.594072019,400.333,1655,91.1063226644,118.080420931,5.49382356936,9.80734380876,296.25,825.923,158.931977452,399.851339446,137.285,413.657817693,1460.2828402,286.01688255,399.583,469.642434212,0.947453,73.3667393424
-413.362,1656,400.255618571,400.985,1656,58.0779586338,94.1381375425,5.75776843697,9.99729895485,296.363,885.056,173.913909204,400.528164844,137.302,433.532300799,1091.25613733,214.553089451,400.245,440.132370919,0.911643,85.3649829629
-413.397,1657,399.635321962,400.481,1657,77.7858546347,91.2423242398,5.67042083986,9.85844262407,296.449,845.254,213.156202074,399.92197912,137.322,308.092743506,2387.5299128,502.844742074,399.657,985.157216635,0.925607,261.145177683
-413.391,1658,399.831388804,400.547,1658,37.6800548855,47.0608780188,6.10777717641,9.78691245297,296.505,836.294,219.726015487,400.0652263,137.371,263.100387937,1646.97743728,417.74991113,399.776,864.454549177,0.910971,267.133005297
-412.981,1659,398.811684377,399.596,1659,51.4875280296,124.123623012,5.88851340545,9.9112711477,296.632,839.211,223.268108638,399.052299677,137.363,735.681875812,1254.15433298,285.600298356,398.816,770.015820774,0.907641,256.02197477
-413.485,1660,400.02756947,400.74,1660,51.7647298873,94.8424131699,5.94771788041,9.51994657695,296.722,774.248,228.840784391,400.233084935,137.41,394.30506682,1589.07201556,307.023259585,400.026,847.413556469,0.906057,261.839426355
-412.586,1661,398.763335694,399.551,1661,42.7997644643,65.5770654417,5.37318664106,9.93333674508,296.798,882.293,204.146128883,398.991875998,137.43,293.647048153,1775.88677878,297.05730488,398.758,672.156735993,0.867432,301.476954688
-413.282,1662,399.735466307,400.513,1662,48.9391971271,99.6924076565,5.34993994395,9.59530672169,296.914,809.244,203.205916853,399.973721684,137.441,567.343840155,1104.71711133,231.683199118,399.732,602.643431573,0.895061,254.561597408
-413.589,1663,400.043871473,400.809,1663,40.2575292406,58.9532217237,5.45684310455,9.82902629507,296.996,842.709,175.00108504,400.287757509,137.5,225.489396186,1570.66957538,234.248601574,400.023,428.683759432,0.847276,215.478212618
-412.757,1664,399.165623657,399.966,1664,50.6689663113,150.067221261,4.64337330183,9.38595883682,297.091,757.826,165.588163234,399.437850322,137.558,881.45712785,1694.22046426,309.225094702,399.157,444.781972578,0.823228,117.580949034
-413.689,1665,400.003059647,400.805,1665,67.6421750429,88.2540020604,4.92634086325,9.32175532348,297.191,762.353,190.622303589,400.254258138,137.599,303.120628417,1585.49576338,315.299394896,400.009,602.787498713,0.84799,209.208799083
-413.418,1666,399.926491269,400.693,1666,50.8341664297,69.9019355794,4.96202933059,9.70633510622,297.297,838.659,191.99637075,400.210733711,137.609,279.047227637,1417.32070105,318.761610914,399.901,625.566035133,0.848842,193.978978148
-413.864,1667,400.491576885,401.242,1667,50.9696380072,98.6861968656,4.72521257463,9.55490535676,297.405,813.654,175.610356322,400.746059742,137.654,431.482067133,897.796694031,191.140897617,400.49,444.726027185,0.872384,189.320332092
-413.622,1668,400.059137534,400.777,1668,44.5259654048,57.2738150305,4.61328030548,9.54317229224,297.496,799.437,162.315921143,400.279350867,137.701,250.49608975,804.073136358,152.249175676,400.056,377.002735733,0.896388,177.091810348
-413.991,1669,400.279972858,401.043,1669,45.0236849899,69.6258747286,3.88633696535,9.64865033965,297.567,818.678,209.771700188,400.527332075,137.754,322.715453082,1037.75040094,195.865610652,400.262,596.487817495,0.916412,272.072778849
-412.667,1670,399.085936685,399.925,1670,61.3055262346,100.977652619,4.68874068613,10.0061401437,297.686,887.695,178.707110073,399.354022965,137.765,331.496660092,1033.37857176,217.805537911,399.122,446.586239455,0.89704,124.375709496
-413.135,1671,399.245961106,400.056,1671,31.4410726504,51.7071468116,4.20213802797,9.75574534602,297.795,860.869,212.803799496,399.507847189,137.822,274.177199011,1003.31726711,202.713391729,399.255,605.499318954,0.907,274.709660926
-412.744,1672,399.122790524,399.877,1672,27.6129603934,64.2184708994,3.35799996488,9.60003047454,297.868,841.912,196.708867305,399.345735183,137.813,418.124323674,1146.45192506,250.534389142,399.095,558.697492355,0.897787,226.481399756
-412.396,1673,399.084837053,399.819,1673,69.09159536,93.9923961677,4.89451939776,9.80618488002,297.967,837.605,180.199167752,399.33815099,137.814,341.72805925,1585.14394495,244.186071843,399.058,469.545399733,0.892484,82.5149812995
-412.429,1674,398.851915026,399.565,1674,60.689262291,95.2610242533,5.36024054142,9.93980600044,298.056,905.202,171.948101042,399.088035318,137.868,504.029154544,1335.3283633,283.788624953,398.851,505.343883612,0.877635,170.224448488
-411.566,1675,398.280621739,399.042,1675,22.1522205461,27.7433081019,3.46934112696,9.70286045421,298.16,809.606,171.346270074,398.519005589,137.887,127.684516627,1178.76640703,246.711160085,398.247,446.031149068,0.926731,235.77038478
-412.533,1676,398.854818909,399.556,1676,69.0562495669,102.975837612,3.26763658672,9.60089618595,298.281,833.201,149.501274024,399.058677443,137.888,380.846763287,1082.01911392,236.935334617,398.852,348.755792703,0.899096,122.075522544
-412.576,1677,398.710772,399.487,1677,42.799483717,89.2268165992,3.85538150268,9.76033484487,298.431,840.15,139.978882754,398.952625022,137.934,515.165772604,1309.9911044,274.849464533,398.711,329.599679711,0.866415,120.944547575
-411.432,1678,397.779604331,398.58,1678,46.8597259682,65.9850971416,4.32418757551,9.99324865098,298.539,892.345,163.967121629,398.046722507,137.967,277.521277838,988.479904372,207.360094703,397.766,403.773531836,0.888663,118.133743088
-412.692,1679,399.16819107,399.904,1679,54.0973140413,66.2849730929,5.34910039932,9.62199209317,298.62,832.304,114.701712044,399.407429992,137.968,241.981880256,1087.09904386,226.253453763,399.18,251.553849089,0.912696,24.5619014109
-412.151,1680,398.702094322,399.444,1680,82.5013465072,188.106637841,4.82020949067,10.2199486276,298.696,933.983,122.516459896,398.929379763,137.996,953.55022307,975.123965207,252.42931631,398.706,295.875177059,0.926378,74.3223827526
-412.105,1681,398.314328623,399.02,1681,31.8228861175,37.9745085374,5.3695813659,9.45862068378,298.757,780.864,133.984705061,398.542697868,138.036,186.447020228,1108.17331327,250.78550656,398.292,338.088718891,0.889242,24.7826409967
-411.537,1682,397.843572984,398.554,1682,98.5477116908,137.347485982,5.52753408142,9.69444099992,298.9,838.543,185.690986474,398.072685062,138.037,574.421564546,1239.88949495,280.184577554,397.83,517.907097922,0.916704,240.227140169
-411.918,1683,398.451377806,399.187,1683,60.5198347249,100.269678362,4.9307761643,9.84982418732,298.993,843.65,149.690330218,398.670245644,138.09,508.393674229,1044.5613742,224.337253759,398.452,344.762275957,0.924238,79.8910551326
-411.546,1684,397.747997919,398.464,1684,52.5574297977,78.1498312316,5.13971621446,9.82802124432,299.156,854.227,156.147146581,397.961204637,138.145,307.639342918,1655.60509077,362.892994275,397.723,448.626113632,0.938492,27.598402315
-411.792,1685,398.233134214,399.031,1685,36.2192200977,47.6650267937,4.55434712922,9.6596820191,299.198,804.979,218.864602361,398.48300866,138.183,239.84685589,1314.73017701,228.372590775,398.254,656.750813292,0.926606,235.963984324
-411.154,1686,397.654682275,398.359,1686,104.98454399,139.467137707,4.57452416163,9.76922603779,299.275,852.477,202.468947273,397.906988196,138.235,498.013814201,1120.57789814,273.331768299,397.63,617.040446815,0.904706,248.72124603
-410.55,1687,396.623911837,397.333,1687,51.6876037234,85.390145375,3.7125583175,9.83254377623,299.355,853.466,200.532390257,396.865857558,138.244,382.83983246,1169.60018479,301.229047789,396.613,626.671375802,0.914226,26.2195698868
-412.362,1688,398.611411938,399.26,1688,57.2367819526,69.8945380398,4.63215470442,9.60677117092,299.513,807.373,217.113897276,398.780637205,138.279,264.489023264,1100.47961842,208.689759874,398.598,661.839619333,0.923506,250.794394033
-411.009,1689,397.237087643,397.995,1689,93.4870511523,140.040112596,4.98684957617,9.84614447937,299.639,866.031,172.820414824,397.483414158,138.258,563.202214078,1227.18111114,294.067618988,397.227,466.213181115,0.922805,249.174503925
-411.452,1690,397.853390705,398.565,1690,57.1735956861,131.599760973,4.74077368259,9.63561834257,299.718,826.601,195.088942258,398.08478085,138.291,729.666016994,1455.64973101,319.265079746,397.848,634.498057285,0.893137,245.408757046
-410.643,1691,397.158132779,397.891,1691,31.3149894691,48.4120394755,4.88899807273,9.58987939503,299.809,850.204,216.451532029,397.395775367,138.336,295.002432179,1413.34606479,319.538137686,397.146,782.201892272,0.906056,258.878333178
-411.196,1692,397.533295173,398.357,1692,46.1415430018,98.2776927542,4.86162223701,9.57435966281,299.899,783.538,179.408366079,397.775946346,138.342,574.121987779,1018.16291236,174.07011656,397.548,436.145530201,0.859043,222.739248514
-411.247,1693,397.611766289,398.366,1693,75.5698543257,170.051233485,4.7061564505,9.69014096115,299.989,842.293,227.491658374,397.885840159,138.391,855.350977219,1355.68786094,260.5833325,397.596,824.85014721,0.909836,296.728508362
-411.261,1694,397.77561006,398.564,1694,41.0126754414,94.4988472209,4.92673767452,9.62078934385,300.091,825.994,179.595889094,398.093430367,138.39,563.929321993,1625.45036497,337.790290695,397.774,526.247517906,0.848804,125.615931022
-411.262,1695,398.065440854,398.866,1695,30.6055323319,50.1819289866,4.96938595498,9.73123018706,300.18,827.169,211.134960679,398.367903491,138.394,281.084513457,1314.9529179,296.971753998,398.052,679.700139373,0.887682,236.263314905
-410.976,1696,397.277779632,398.138,1696,97.7345087308,139.151497185,5.3935019316,9.81204424903,300.264,849.021,194.778032037,397.611246251,138.441,601.380157781,1280.25845128,272.768741655,397.293,579.551956991,0.881458,181.857374885
-411.403,1697,397.602025567,398.383,1697,97.0871404892,135.734977235,4.9127319558,9.58720636581,300.395,798.407,200.488285087,397.911318516,138.503,417.302432543,1016.25749671,195.099683902,397.579,566.909356699,0.879131,26.2938943575
-411.268,1698,397.360913248,398.115,1698,63.0189189595,80.1253083876,5.32824566814,9.75904961971,300.521,837.286,210.888361839,397.60800634,138.525,274.565518618,1658.87128367,294.168494939,397.355,684.460207927,0.879471,225.187829372
-411.484,1699,397.974407896,398.758,1699,40.2668229326,65.3783076455,4.74312000066,9.83926066443,300.639,865.214,225.08917327,398.2088292,138.53,300.428131042,1139.86983566,185.311834926,397.955,670.938977066,0.861137,316.720652033
-410.812,1700,397.358626403,398.09,1700,46.0640472794,81.146182293,4.73689732625,9.71748323576,300.698,838.411,222.829961866,397.590163588,138.556,416.2820936,1307.92122046,156.718339671,397.332,625.267166674,0.884756,350.273559534
-410.614,1701,397.552027496,398.39,1701,36.3005187583,35.9572378453,4.62634946251,9.38190658304,300.845,752.902,164.731615348,397.850352776,138.634,143.058194189,1156.45718412,237.984072729,397.55,415.885837991,0.829919,173.452520226
-411.222,1702,397.141600382,397.914,1702,49.8074864043,79.1705067554,3.63961433917,9.71721824121,300.903,834.164,145.278896779,397.425857063,138.658,327.308803429,792.921521988,190.938589163,397.136,329.257854014,0.845074,22.6459751862
-411.569,1703,397.869819017,398.676,1703,35.1439577846,50.3662799605,4.84226440714,9.41484045745,301.001,773.18,157.361731681,398.137146094,138.631,273.830548744,998.34004395,260.067279416,397.861,416.371601984,0.833054,31.6123605857
-411.144,1704,397.63078731,398.484,1704,30.0060740094,31.4703248741,4.44224658315,9.85045038622,301.079,860.566,174.77985105,397.90644224,138.693,192.206535887,1113.46892645,218.228701332,397.63,546.879496218,0.794317,127.846668033
-411.142,1705,397.885001975,398.652,1705,31.0159240887,49.1628804176,4.65910154133,9.70730936525,301.184,854.552,148.207628705,398.14393196,138.728,314.358599295,1126.45175274,183.013745012,397.891,325.558256824,0.816589,115.518019023
