AverageQ,MinEsReturn,QFunRegParamNorm,AverageQLoss,MaxReturn,StdEsReturn,StdReturn,AverageAction,AverageEsReturn,AverageDiscountedReturn,MinReturn,PolicyRegParamNorm,Iteration,AverageAbsY,Epoch,AverageAbsQ,AverageReturn,AverageY,AveragePolicySurr,MaxEsReturn,AverageAbsQYDiff
595.639,4142.85844202,216.088,374.185,6483.55991354,0.0,107.697521937,0.97737,4142.85844202,483.682854804,6073.53881835,142.549,1098,595.647705308,1098,595.639,6289.10403552,595.647603243,-598.446,4142.85844202,4.64268724229
595.851,3742.42234219,216.178,385.112,6734.35329298,0.0,1125.21482525,0.968361,3742.42234219,484.723372703,2703.98931179,142.623,1099,595.864268544,1099,595.851,5969.28093063,595.864236319,-598.645,3742.42234219,4.5991811816
596.099,3623.37843034,216.242,335.25,6442.99234311,0.0,84.1010185936,0.966953,3623.37843034,492.917553781,6204.50960395,142.689,1100,596.107917047,1100,596.099,6344.08982616,596.107917047,-598.927,3623.37843034,4.46306508394
596.884,4372.28445354,216.369,378.746,5628.2672558,0.0,131.337041123,0.974859,4372.28445354,406.797449162,5146.36900931,142.766,1101,596.893532471,1101,596.884,5377.69262015,596.893474428,-599.769,4372.28445354,4.64141377207
596.44,3995.7957531,216.532,451.35,6294.57698644,0.0,727.750661181,0.971076,3995.7957531,462.691673454,3713.94250567,142.788,1102,596.448531751,1102,596.44,5767.56698563,596.448519288,-599.215,3995.7957531,4.78964397834
596.91,4105.64938193,216.62,405.354,6078.51032073,0.0,1938.98765234,0.968607,4105.64938193,442.83518457,415.038446843,142.861,1103,596.922315767,1103,596.91,4562.80908578,596.922257177,-599.647,4105.64938193,4.78119106646
597.279,4124.22404543,216.752,467.844,5758.55070262,0.0,925.620013448,0.971116,4124.22404543,441.363326488,2564.40488668,142.904,1104,597.290314293,1104,597.279,5334.73707006,597.290314293,-600.052,4124.22404543,4.80930294818
596.868,4089.06106339,216.904,418.979,6234.10063561,0.0,1573.30122846,0.980627,4089.06106339,465.619865967,1539.25848875,142.97,1105,596.886072912,1105,596.868,4960.45045902,596.886025105,-599.707,4089.06106339,4.81598705069
597.797,4305.10264889,217.027,375.51,6225.08589237,0.0,1528.85161637,0.970319,4305.10264889,468.802646566,927.002165944,143.009,1106,597.799803924,1106,597.797,5362.80906185,597.799753939,-600.7,4305.10264889,4.56176420181
597.911,3616.89070568,217.182,452.613,6296.59861657,0.0,2062.19456351,0.981735,3616.89070568,449.950297081,40.5586534966,143.089,1107,597.928719606,1107,597.911,4470.24450879,597.928714459,-600.853,3616.89070568,4.91289816357
597.809,4051.32846498,217.225,372.506,6734.92936463,0.0,190.798534969,0.968232,4051.32846498,499.022758017,6098.10515174,143.16,1108,597.830469055,1108,597.809,6395.46269825,597.830450505,-600.748,4051.32846498,4.62370030791
598.805,4324.12097724,217.399,414.031,5679.74912619,0.0,1374.61666006,0.975868,4324.12097724,439.040573584,880.088678617,143.238,1109,598.809667229,1109,598.805,4946.189546,598.809666211,-601.715,4324.12097724,4.82978018442
598.28,3730.71334549,217.473,368.923,6648.97402241,0.0,157.52871654,0.971384,3730.71334549,503.750007709,6157.97456584,143.262,1110,598.280909351,1110,598.28,6298.42512175,598.280846698,-601.109,3730.71334549,4.63193725933
599.334,4102.40415889,217.631,396.421,6615.18699871,0.0,1152.64083757,0.976719,4102.40415889,491.207706376,3159.13636739,143.336,1111,599.346011912,1111,599.334,5662.13152931,599.346011912,-602.291,4102.40415889,4.76148033936
599.651,3774.26114644,217.694,281.444,6558.05328485,0.0,2255.04509283,0.977742,3774.26114644,478.585279777,740.96086377,143.386,1112,599.666271659,1112,599.651,5041.74614353,599.666127044,-602.694,3774.26114644,4.41456603417
600.582,4143.04470993,217.797,337.358,6499.29715113,0.0,615.907402045,0.974327,4143.04470993,479.987222746,4182.50272348,143.41,1113,600.595868956,1113,600.582,5976.45246884,600.595846511,-603.525,4143.04470993,4.5111497363
600.024,4006.49699845,217.952,397.761,6004.74037439,0.0,93.6678908709,0.975191,4006.49699845,462.583311502,5667.73916478,143.482,1114,600.031092514,1114,600.024,5828.31224166,600.031057209,-603.012,4006.49699845,4.7382179005
600.138,3539.2554382,218.064,492.674,6155.82770489,0.0,1641.35159073,0.974004,3539.2554382,462.554230628,620.024338599,143.537,1115,600.144248641,1115,600.138,5317.34763879,600.144229253,-603.072,3539.2554382,5.0258895724
600.594,3282.85275052,218.209,420.955,6056.95091988,0.0,75.0287670058,0.968808,3282.85275052,455.376851692,5837.10100526,143.586,1116,600.627786906,1116,600.594,5927.58930933,600.627786906,-603.566,3282.85275052,4.85929674968
600.426,4037.77033435,218.339,406.887,6304.68564111,0.0,2050.14033869,0.971701,4037.77033435,445.593962154,206.04116709,143.657,1117,600.435513564,1117,600.426,4943.02656815,600.435484989,-603.406,4037.77033435,4.7160723367
601.427,3862.99749321,218.478,429.138,6537.68009346,0.0,1628.57917129,0.972821,3862.99749321,478.353206457,977.46344563,143.714,1118,601.438240316,1118,601.427,5857.87167339,601.438230077,-604.354,3862.99749321,4.835981114
600.223,4035.36531626,218.632,396.042,6088.53529528,0.0,999.169166595,0.975604,4035.36531626,481.487860904,2898.13380669,143.752,1119,600.224367199,1119,600.223,5397.36161025,600.224353217,-603.19,4035.36531626,4.73275671946
601.446,3702.28209792,218.808,402.239,5767.94139039,0.0,121.980648366,0.977645,3702.28209792,429.778117686,5360.10353894,143.848,1120,601.461271981,1120,601.446,5539.12917631,601.461222709,-604.366,3702.28209792,4.75402625104
601.654,4281.12419393,218.907,386.117,6268.08277982,0.0,236.163570153,0.967901,4281.12419393,468.493805358,5614.39308508,143.875,1121,601.663694557,1121,601.654,5964.72384266,601.66365494,-604.554,4281.12419393,4.60896992466
602.055,3856.1673834,218.945,356.072,5632.97388151,0.0,99.8570798137,0.976009,3856.1673834,430.154454313,5288.6049935,143.913,1122,602.070461742,1122,602.055,5448.84914223,602.070439923,-604.976,3856.1673834,4.56237697276
602.057,4399.62435096,219.061,363.109,6354.95016402,0.0,532.740807983,0.975651,4399.62435096,468.225041429,4405.79406724,144.02,1123,602.070463929,1123,602.057,5956.27123975,602.070447357,-604.964,4399.62435096,4.57191220769
601.938,3771.7814681,219.162,359.355,6424.34500784,0.0,108.398262051,0.971096,3771.7814681,477.369584706,6065.62115855,144.005,1124,601.94188229,1124,601.938,6211.76472355,601.94188229,-604.773,3771.7814681,4.59722333215
602.895,3949.02685945,219.262,324.301,6701.10642359,0.0,2425.70807794,0.979994,3949.02685945,469.168495256,288.046052452,144.024,1125,602.91312602,1125,602.895,3838.17065988,602.91312602,-605.734,3949.02685945,4.43234105103
603.111,4139.05234198,219.452,410.849,5930.52462309,0.0,1125.86231507,0.972513,4139.05234198,426.855189331,1839.00699905,144.117,1126,603.122271789,1126,603.111,5123.13605384,603.122100383,-606.012,4139.05234198,4.77754804502
602.617,3933.8343546,219.603,409.092,6217.55754903,0.0,1926.87591778,0.97365,3933.8343546,457.574933731,599.580519526,144.168,1127,602.626568297,1127,602.617,4862.83943637,602.626537201,-605.496,3933.8343546,4.76546552268
603.27,4110.92615026,219.78,364.74,6274.65472899,0.0,126.054417841,0.968019,4110.92615026,472.933963974,5855.98347481,144.19,1128,603.277052777,1128,603.27,6081.65022964,603.277010073,-606.197,4110.92615026,4.52312713547
603.339,3879.15961678,219.909,365.516,6574.83453117,0.0,61.7365639836,0.9723,3879.15961678,480.945921867,6354.04198744,144.188,1129,603.351800282,1129,603.339,6457.42357005,603.351744805,-606.276,3879.15961678,4.62765727395
603.346,3991.60332445,220.063,443.211,6239.62268877,0.0,1398.1360782,0.9708,3991.60332445,467.551267498,1323.35692973,144.287,1130,603.361801435,1130,603.346,5419.16946543,603.361741155,-606.193,3991.60332445,4.8586497114
603.758,4084.07968582,220.186,428.369,6312.77804174,0.0,668.144918832,0.97729,4084.07968582,482.030801193,3907.37415843,144.295,1131,603.756417933,1131,603.758,5883.60898706,603.756405672,-606.647,4084.07968582,4.79023486037
603.695,4262.16285339,220.382,519.402,6261.63831031,0.0,307.49341241,0.967209,4262.16285339,475.326851069,5180.60714953,144.416,1132,603.727554615,1132,603.695,5988.78382288,603.727510394,-606.592,4262.16285339,5.05014321293
603.765,4008.27745401,220.508,367.092,6224.96427418,0.0,95.2652703167,0.964539,4008.27745401,484.982547148,5931.00848667,144.465,1133,603.775717305,1133,603.765,6080.47625169,603.775673084,-606.643,4008.27745401,4.56316593865
603.699,4243.4441731,220.699,428.581,6370.41501251,0.0,1522.79757132,0.964453,4243.4441731,484.798506853,1177.11609844,144.538,1134,603.711640071,1134,603.699,5739.37492784,603.711640071,-606.587,4243.4441731,4.85517059097
603.567,3766.66628038,220.8,405.696,6219.1319129,0.0,72.1223954862,0.96976,3766.66628038,481.969456708,5989.00947081,144.624,1135,603.58298869,1135,603.567,6100.10697561,603.582971323,-606.477,3766.66628038,4.68244424508
603.834,4121.45214589,220.977,403.273,6242.72210047,0.0,113.414148873,0.980478,4121.45214589,459.415892364,5784.75645909,144.675,1136,603.8428892,1136,603.834,5971.56441414,603.842887612,-606.723,4121.45214589,4.72298218999
604.364,3975.26413382,221.072,370.317,6494.98457535,0.0,85.9123965125,0.972749,3975.26413382,492.309272521,6186.2339088,144.716,1137,604.370880558,1137,604.364,6325.36016094,604.370840976,-607.278,3975.26413382,4.5942155479
605.121,4151.84793871,221.09,278.106,6160.63618942,0.0,1638.86770017,0.972337,4151.84793871,461.782368949,1690.64310232,144.815,1138,605.128623079,1138,605.121,4657.94150814,605.128576528,-607.92,4151.84793871,4.30135845035
604.641,4224.76320797,221.188,373.065,6402.97834412,0.0,127.999781072,0.968467,4224.76320797,482.014984211,5935.23127867,144.886,1139,604.660815767,1139,604.641,6192.63335227,604.660769189,-607.506,4224.76320797,4.62576734791
605.129,3742.01058773,221.3,420.966,6233.38501723,0.0,2195.1976397,0.969909,3742.01058773,463.780502124,-167.198738924,144.965,1140,605.12779512,1140,605.129,4735.95225999,605.127757648,-608.035,3742.01058773,4.56921855168
604.991,4363.38180686,221.449,414.75,6037.39718483,0.0,482.794556734,0.974647,4363.38180686,427.417843915,4237.87168083,144.963,1141,604.988153695,1141,604.991,5574.93940152,604.988109474,-607.848,4363.38180686,4.86746824414
604.755,3255.91191964,221.53,396.968,6201.50595059,0.0,2137.06071475,0.972595,3255.91191964,454.228603633,100.319875002,145.039,1142,604.791649085,1142,604.755,4850.16799072,604.791613693,-607.621,3255.91191964,4.7089725268
605.473,3617.97284467,221.65,326.722,6343.18703741,0.0,2221.3336309,0.979255,3617.97284467,452.21995676,82.7253665798,145.109,1143,605.48321125,1143,605.473,4526.43391259,605.48315657,-608.278,3617.97284467,4.48838297647
605.373,3567.00786503,221.819,397.178,6667.07947846,0.0,959.953563446,0.97403,3567.00786503,506.528922382,3303.14315205,145.14,1144,605.392402031,1144,605.373,6159.21085523,605.392312415,-608.223,3567.00786503,4.78023478479
605.848,3783.96271454,221.883,347.695,6513.39045786,0.0,199.370867695,0.970883,3783.96271454,503.02940962,5790.10550713,145.204,1145,605.844179212,1145,605.848,6341.58874695,605.844121897,-608.723,3783.96271454,4.56496664873
605.574,4145.21179372,221.997,424.514,6650.69448854,0.0,2092.89188962,0.978614,4145.21179372,447.913360209,-165.326200556,145.271,1146,605.586943704,1146,605.574,4977.00425801,605.586942116,-608.392,4145.21179372,4.79565905133
605.898,3708.49216896,222.098,419.843,6409.4187417,0.0,1649.82955902,0.97294,3708.49216896,480.103743296,826.750169484,145.259,1147,605.913538946,1147,605.898,5772.19448742,605.913434099,-608.797,3708.49216896,4.68199483764
605.575,3877.96906785,222.25,413.381,6789.84940916,0.0,1241.17068849,0.978065,3877.96906785,499.379645628,3360.46682097,145.304,1148,605.58277635,1148,605.575,5690.19559424,605.582732129,-608.375,3877.96906785,4.72379708672
606.206,4136.01449866,222.384,424.984,5442.72536902,0.0,1199.35558035,0.973586,4136.01449866,412.009214597,1343.41666648,145.322,1149,606.219259977,1149,606.206,4932.10613742,606.219241389,-609.167,4136.01449866,4.75949970338
605.886,4265.40711954,222.478,374.578,6939.24856752,0.0,183.882819302,0.966885,4265.40711954,503.878245015,6214.65340745,145.357,1150,605.897456687,1150,605.886,6521.38320088,605.897405164,-608.812,4265.40711954,4.59277614812
606.513,3632.58931947,222.62,444.658,6837.26958256,0.0,114.979173147,0.972517,3632.58931947,521.372740928,6486.63668905,145.407,1151,606.526612685,1151,606.513,6719.1089141,606.526489804,-609.5,3632.58931947,4.87434903903
606.434,4119.91458879,222.727,360.875,6049.064142,0.0,105.798448859,0.964478,4119.91458879,472.023998668,5699.05506807,145.449,1152,606.45254982,1152,606.434,5888.66103892,606.452541317,-609.318,4119.91458879,4.54308031053
606.246,3849.14920759,222.923,423.317,6010.02681598,0.0,158.349114088,0.976852,3849.14920759,446.001829717,5396.35609116,145.504,1153,606.268862456,1153,606.246,5703.73678325,606.268862456,-609.044,3849.14920759,4.89932855464
606.293,3885.97402153,223.084,493.82,6311.75978265,0.0,1701.20945114,0.973558,3885.97402153,477.280562287,1775.86876325,145.588,1154,606.270803512,1154,606.293,5172.4020517,606.270799769,-609.182,3885.97402153,5.05027050633
606.285,4131.22979689,223.245,486.344,6231.18639955,0.0,2237.06651861,0.977518,4131.22979689,440.836527269,363.392936677,145.567,1155,606.315337778,1155,606.285,4545.23317494,606.315292818,-609.124,4131.22979689,5.04135715207
607.019,4068.34276809,223.407,420.118,6501.48148651,0.0,157.651770347,0.968427,4068.34276809,476.839222183,6032.29607383,145.597,1156,607.011407356,1156,607.019,6268.54948606,607.011331003,-609.872,4068.34276809,4.80993714065
606.424,3518.02196057,223.557,391.753,6230.49411385,0.0,131.386087211,0.973945,3518.02196057,482.184058085,5846.18660635,145.653,1157,606.453600112,1157,606.424,6060.90072897,606.453501395,-609.183,3518.02196057,4.80771991925
607.141,4009.97254968,223.654,372.319,6514.98360597,0.0,141.541755319,0.971011,4009.97254968,485.065744091,6079.31474362,145.771,1158,607.153092365,1158,607.141,6269.42029496,607.153048556,-609.896,4009.97254968,4.64803753536
606.921,3943.17375287,223.798,348.423,6506.68861838,0.0,1410.84058503,0.971471,3943.17375287,480.248284169,1490.20990343,145.795,1159,606.930738924,1159,606.921,5698.01670476,606.930738924,-609.756,3943.17375287,4.54399006467
607.185,4207.29428199,223.939,380.365,6734.61761798,0.0,142.367705645,0.968522,4207.29428199,490.866322438,6227.01579285,145.868,1160,607.201960564,1160,607.185,6397.07280201,607.201891754,-610.042,4207.29428199,4.6156939898
606.686,4125.13361072,224.086,419.132,6153.81981799,0.0,222.899332663,0.965182,4125.13361072,466.821746947,5447.25127239,146.021,1161,606.695894604,1161,606.686,5763.95817734,606.69589209,-609.608,4125.13361072,4.89999046769
606.852,3989.17952554,224.211,464.63,6211.07630476,0.0,1637.69667331,0.978615,3989.17952554,460.094644694,1925.97470258,146.149,1162,606.866753553,1162,606.852,4975.02757852,606.866706306,-609.666,3989.17952554,4.99710135204
607.534,3352.29923923,224.243,284.237,6078.01645952,0.0,165.846363081,0.975689,3352.29923923,463.162678011,5458.62546228,146.231,1163,607.534717463,1163,607.534,5905.82374603,607.534653399,-610.428,3352.29923923,4.32403858114
607.259,4357.51290042,224.319,395.202,6608.56430691,0.0,136.521570202,0.96748,4357.51290042,497.182055051,6187.7850741,146.31,1164,607.282764617,1164,607.259,6437.57875417,607.282660303,-610.205,4357.51290042,4.748186343
607.15,4233.47269767,224.473,527.991,6373.81886326,0.0,1345.27984981,0.977529,4233.47269767,465.366120284,1572.31068291,146.43,1165,607.161159674,1165,607.15,5570.49843741,607.161101909,-610.07,4233.47269767,5.15889060309
607.548,3893.93052329,224.594,425.793,6788.88872043,0.0,192.915787109,0.968779,3893.93052329,506.795821303,6154.58681535,146.463,1166,607.553691214,1166,607.548,6553.25466845,607.553645983,-610.433,3893.93052329,4.8017135668
607.468,2858.61883715,224.667,418.155,6639.95685599,0.0,936.617941836,0.9698,2858.61883715,509.500225266,3391.01580888,146.561,1167,607.478595341,1167,607.468,6173.23801287,607.478592739,-610.276,2858.61883715,4.77640969009
607.611,4289.97007108,224.831,463.218,6489.4247772,0.0,2059.95586595,0.976612,4289.97007108,472.89258113,690.086635932,146.645,1168,607.635460563,1168,607.611,5340.36912885,607.635407185,-610.449,4289.97007108,4.9359193119
607.883,4101.03257301,224.98,386.191,6292.40650786,0.0,744.871193192,0.972285,4101.03257301,474.266438087,4052.88246906,146.728,1169,607.883909162,1169,607.883,5732.12548972,607.883890573,-610.693,4101.03257301,4.63747633481
607.92,4136.46603235,225.117,382.526,6024.51825751,0.0,1515.91938462,0.971567,4136.46603235,448.369949082,783.552790462,146.798,1170,607.938127042,1170,607.92,5305.63654596,607.937996276,-610.76,4136.46603235,4.69008713944
608.224,4081.10586156,225.253,430.786,5880.96161623,0.0,269.745127468,0.975225,4081.10586156,440.550854556,4904.23562037,146.818,1171,608.226587084,1171,608.224,5682.20554085,608.226569284,-611.07,4081.10586156,4.77913748932
607.993,4005.38521609,225.354,387.979,5650.66523771,0.0,73.891076917,0.978593,4005.38521609,430.887951771,5375.14975113,146.876,1172,608.008108854,1172,607.993,5510.29306919,608.008108854,-610.831,4005.38521609,4.58905917844
608.325,3712.23385808,225.463,408.244,6368.15698477,0.0,69.0603057593,0.97394,3712.23385808,476.638001284,6144.64437411,147.014,1173,608.347381248,1173,608.325,6259.23822715,608.347290317,-611.201,3712.23385808,4.73477808778
608.605,3903.46497145,225.556,400.807,6301.5982838,0.0,100.159028827,0.967558,3903.46497145,483.956916774,5942.85552407,147.021,1174,608.612236058,1174,608.605,6131.90668277,608.612175198,-611.501,3903.46497145,4.68785004967
608.427,4147.5326051,225.678,437.29,6226.51234036,0.0,160.346537798,0.973102,4147.5326051,454.362208869,5574.62221823,147.105,1175,608.440709829,1175,608.427,5982.40855857,608.440705639,-611.212,4147.5326051,4.81172054903
608.236,3777.73285967,225.834,417.323,6250.27176413,0.0,205.649406608,0.979477,3777.73285967,476.135062319,5486.27144124,147.132,1176,608.255181237,1176,608.236,5959.71550824,608.255173752,-611.003,3777.73285967,4.73457454462
