MaxEsReturn,AverageAction,AverageAbsQYDiff,MaxReturn,StdReturn,AverageDiscountedReturn,Epoch,MinReturn,MinEsReturn,AverageQLoss,QFunRegParamNorm,AverageReturn,StdEsReturn,AverageAbsQ,AveragePolicySurr,AverageY,PolicyRegParamNorm,AverageAbsY,Iteration,AverageQ,AverageEsReturn
492.292709232,0.555136,5.18810917511,475.641669256,21.0381474015,186.192550622,116,375.53937088,15.6677833471,132.579,80.4413,394.486925077,156.682438289,212.348,-217.124,212.203601214,44.0369,212.266552362,116,212.171,221.79770182
423.543567315,0.58065,5.2603415035,580.101331668,36.0626001379,206.399278413,117,425.087362157,5.8945062111,142.927,80.8214,508.430468721,132.855191647,214.779,-219.422,214.590063155,44.2354,214.678051489,117,214.564,258.934636827
410.25153611,0.63959,5.34629345199,722.883068013,65.6126105505,224.369045489,118,490.675323452,199.44508219,142.826,81.0873,626.896488089,70.4690375886,217.063,-221.6,216.844610426,44.4419,216.939824265,118,216.843,320.211656519
517.959157391,0.621636,5.50100403018,556.277096311,28.8289630356,201.59780338,119,418.094360269,41.7055004593,150.325,81.5189,482.65392893,169.507989119,218.029,-222.765,217.860248461,44.544,217.944496836,119,217.817,318.674752071
551.45136185,0.577818,5.39216395522,401.793329319,10.9855493765,182.656270987,120,339.810254794,46.7876282652,141.262,81.9021,382.299278272,163.898321783,219.361,-224.074,219.171515909,44.7307,219.266307862,120,219.142,329.050495779
481.867628631,0.579816,5.34885747571,491.786150504,143.744828652,149.982149126,121,79.6954597311,313.825084148,133.812,82.154,306.305498314,62.3413817447,221.877,-226.559,221.696301689,44.9127,221.792286054,121,221.691,401.970661835
437.260012897,0.600644,5.35176496191,394.294018637,4.92701439864,182.574347094,122,371.684049727,17.0231404574,133.96,82.5167,380.749934248,138.956396275,223.554,-228.302,223.379940279,45.0955,223.457169963,122,223.346,212.603223087
375.955771723,0.534404,5.54167588777,428.30040484,11.0654198162,189.031766357,123,381.947581034,11.670859813,153.124,82.9302,407.183660721,135.294810143,224.184,-229.039,223.944293211,45.23,224.058205513,123,223.934,172.397494039
496.937612702,0.596765,5.69711084617,768.094778752,65.1066947023,197.295333419,124,397.812419598,14.9620665417,173.261,83.3101,431.104296081,152.247216343,225.759,-230.793,225.578082095,45.3729,225.651067887,124,225.545,222.298094527
387.381071737,0.564493,5.41672817389,421.682982037,13.9752465714,185.094382676,125,361.572244801,19.7538275132,142.001,83.6894,390.399683462,124.232416276,228.342,-233.321,228.186042016,45.5444,228.256570477,125,228.153,233.335222507
418.19169828,0.555793,5.63746171063,401.683878199,11.0624419955,178.673816822,126,338.991829293,24.7050814247,152.527,84.0103,375.2552501,144.986132194,229.654,-234.645,229.451467271,45.6532,229.522158243,126,229.448,192.724724373
431.98695121,0.53877,5.67140426503,441.416308324,12.3897484242,189.185533478,127,389.904150385,11.2612458774,160.894,84.4339,416.612017866,127.123976044,230.954,-235.852,230.769388022,45.8115,230.824556224,127,230.739,305.004416893
652.813522686,0.617607,5.74375974985,505.714094921,28.8474551541,199.362322276,128,364.658760406,18.115705377,166.56,84.7738,439.0306128,202.447047735,232.842,-237.802,232.676971115,45.9653,232.745155267,128,232.649,290.258002367
639.317771244,0.587469,5.68092704928,436.953320367,20.7765104101,187.584658152,129,357.163941768,13.3958248541,166.102,85.105,399.047289049,178.851565123,233.89,-238.996,233.722957197,46.1308,233.79574126,129,233.695,260.832896495
835.155607139,0.592941,5.5591576095,451.834673168,43.8693999316,184.205607281,130,317.013937395,6.06544536488,153.323,85.4317,377.598272484,279.204187604,236.311,-241.27,236.133020802,46.277,236.206124722,130,236.118,284.371477382
736.530924627,0.650486,5.48103635483,470.718197243,14.2105325163,195.288397438,131,391.788261096,11.7771883098,147.161,85.735,436.002997635,213.2422316,237.668,-242.587,237.523167301,46.4045,237.580622336,131,237.506,219.525947831
519.544732849,0.666666,5.63165012821,674.0998751,165.386538935,188.978757229,132,129.494114283,91.5762882696,152.598,86.0094,532.637484967,137.338919965,238.581,-243.528,238.380648222,46.5129,238.446245855,132,238.364,252.855224934
429.576547364,0.620918,6.07971065599,494.649657927,21.0196435254,191.841458174,133,389.524013835,17.3364118553,190.76,86.4586,423.172871667,157.381133816,238.899,-244.131,238.746083423,46.6726,238.804216928,133,238.709,257.112906098
570.134660473,0.647635,6.21232798914,523.53157215,40.3020688363,187.025763777,134,365.303161332,12.9853671746,208.232,86.8432,446.005040308,196.831482344,242.018,-246.941,241.854994824,46.7711,241.905892079,134,241.831,259.356148791
488.685574657,0.619618,5.59594159797,453.140872404,14.561811236,194.261517754,135,389.528345232,14.5515622543,143.697,87.1695,426.103299492,176.084079213,241.876,-246.79,241.684074597,46.921,241.751845369,135,241.668,288.291260505
502.765152904,0.643481,5.77883053627,587.406031342,29.7468526436,207.560603892,136,403.8814582,8.63470710499,170.617,87.496,507.795628589,144.206782331,243.485,-248.46,243.305605505,47.0893,243.36514291,136,243.29,201.497945586
555.677431451,0.629105,5.78840977476,642.991399606,41.2188631186,209.340015062,137,441.277770511,11.1716281925,167.79,87.787,522.461465268,164.211438954,245.248,-250.227,245.079283251,47.2199,245.148309662,137,245.054,163.892110891
527.335994602,0.657796,5.80989410298,969.130397567,102.143088846,196.941896024,138,243.470676573,48.1513494372,173.773,88.1514,675.228854708,163.743988408,245.226,-250.143,245.069961926,47.3897,245.128482208,138,245.042,298.68316602
667.409276639,0.620012,5.87169464054,469.983621272,17.4192847662,194.557286018,139,396.014827081,93.0814128316,172.5,88.4487,442.178830456,194.399207711,246.59,-251.458,246.390050113,47.5169,246.477041692,139,246.355,332.113721162
667.890447099,0.659257,5.75231318546,669.5250017,64.5100852043,213.591881402,140,374.406491933,9.2492227619,158.411,88.7706,560.261085833,209.645915677,248.354,-253.479,248.19245021,47.63,248.242117825,140,248.18,242.131756547
719.578287267,0.629911,5.94052990428,867.228947893,48.2247521238,230.73027639,141,616.929107022,16.4812917817,183.7,88.9638,681.586510462,277.153377685,249.208,-254.332,249.030755846,47.7691,249.097032238,141,248.997,237.173133628
518.154560772,0.664512,5.98471310122,833.019122868,81.0359387103,210.086638237,142,407.359248297,20.7554141071,191.31,89.2924,557.200243345,203.538586383,250.551,-255.584,250.399041877,47.9228,250.443930814,142,250.382,234.035173324
603.840325076,0.592425,6.05664292955,754.366035296,71.4242395036,202.15516263,143,531.875068183,63.7416866721,194.234,89.6176,614.488791331,182.870966497,250.273,-255.373,250.065329887,48.0008,250.13902979,143,250.053,309.862961083
559.086638488,0.598314,5.83450542337,593.564442474,23.3235784941,207.104404132,144,470.805458009,13.1964409063,165.087,89.8572,542.260574076,218.83468599,252.113,-257.335,251.910854494,48.1185,251.979668807,144,251.88,241.402108619
594.106041722,0.60243,5.97351121437,524.084925035,32.1474770853,189.566457856,145,378.317602982,8.38059578684,180.93,90.1564,456.603668457,225.173943488,253.807,-259.0,253.633459065,48.3108,253.692585621,145,253.617,307.600079432
609.967448554,0.611268,6.00426950925,702.892584659,60.2852795039,207.217229816,146,445.479389827,22.9137595301,197.231,90.4388,543.679247194,169.493209865,254.432,-259.489,254.272859712,48.4495,254.339336945,146,254.248,190.825640266
504.537369319,0.68213,6.07385069071,1988.81984873,224.607845274,218.634835721,147,568.734877038,11.224351568,193.744,90.7414,756.352065904,170.065165107,255.263,-260.368,255.086910215,48.5857,255.166549968,147,255.061,356.665004863
900.190534097,0.677723,5.89955923535,692.444125343,38.6204416243,211.655656422,148,503.763085413,11.0084822279,179.111,91.0747,612.697214832,303.609516896,256.222,-261.104,256.037060531,48.713,256.108198889,148,256.016,432.010589379
771.700166402,0.667001,5.99573253237,1047.12529189,167.21270157,211.775606003,149,450.903915407,9.9501690308,181.863,91.2894,625.842472123,247.553890757,257.126,-262.272,256.940342124,48.8891,256.991422572,149,256.915,252.60045992
629.280140264,0.0865502,6.1674050808,1410.234856,111.887669916,127.500832358,150,1014.96582153,17.8519415548,208.773,91.6668,1059.95888211,220.460131793,257.233,-262.473,257.019919462,48.9982,257.109900782,150,256.982,314.063279131
787.413813681,0.668208,6.16978387236,866.828792395,48.6007886604,215.110543654,151,567.476460389,92.9477395137,207.332,92.0007,674.47127828,228.99070608,258.616,-263.895,258.398963452,49.1851,258.492817376,151,258.382,432.41761983
697.424392118,0.751974,6.09126689443,1175.9228101,129.696048465,221.820089702,152,649.7430003,19.8794040896,202.612,92.2731,840.465883497,229.395056794,260.239,-265.302,260.047038224,49.3678,260.136392079,152,260.022,331.943779249
599.895006351,0.811443,5.98688152088,3003.88758638,855.149394816,226.415456214,153,873.296367619,13.0208416668,187.11,92.5567,2058.67345479,218.036709101,260.565,-265.893,260.363785903,49.5203,260.448333656,153,260.346,239.559799388
1104.76283537,0.627009,6.1529563515,639.280354055,70.1621103625,175.601152921,154,294.099668702,12.6233909426,208.845,92.7504,428.202781799,336.187719214,262.769,-267.8,262.619983187,49.6127,262.666087694,154,262.593,280.748090061
420.854010571,0.725646,5.96244962368,2108.0323327,352.242047753,218.601883467,155,414.674514263,9.41468172486,182.761,93.043,819.623426731,157.067746921,263.38,-268.479,263.165997304,49.681,263.221695446,155,263.155,160.804772578
732.803044677,0.75803,6.28169565701,2767.04143733,759.669871398,187.711879579,156,241.081711606,13.6648890481,207.566,93.3058,963.438511549,250.090539382,264.814,-269.886,264.63523538,49.8482,264.689149499,156,264.617,309.054556023
659.809275557,0.784734,5.96761058113,2491.77207786,605.143398107,199.479174246,157,845.776334672,22.8164598919,193.599,93.6028,1508.71644514,183.945469857,265.599,-270.763,265.418457061,49.9836,265.492262808,157,265.389,244.348723016
759.136206265,0.747223,5.91723897235,1396.50541982,144.956578191,208.20238563,158,819.727091624,13.6514552099,184.524,93.9526,977.533919417,259.184937921,265.838,-270.991,265.644219145,50.1027,265.728851929,158,265.628,223.16443578
835.402653892,0.758867,6.05390850684,818.818581574,85.1895689726,201.92564213,159,552.349829124,16.8502820591,192.962,94.2658,663.240133445,272.116121762,266.997,-271.94,266.810203407,50.237,266.871791086,159,266.791,220.184744142
806.11174494,0.775142,6.22683693714,1367.01021725,178.005881345,205.231578231,160,457.931569754,6.85532538747,213.073,94.5208,1024.0073311,252.371608474,268.016,-273.257,267.784457754,50.3735,267.856074703,160,267.762,219.201539644
695.937163747,0.617071,6.0745496031,923.200341699,115.371811611,182.371597842,161,312.170567244,11.7335204705,200.888,94.9047,492.939237128,218.258449766,268.844,-274.215,268.656915721,50.5001,268.722825906,161,268.635,253.135003673
738.513369213,0.728601,6.09191049812,2010.51399996,589.911771946,150.791733042,162,177.538085405,19.7983827726,192.713,95.3117,622.530539067,250.345161415,270.788,-276.025,270.607270996,50.5758,270.690948027,162,270.566,301.278590792
685.884748635,0.745506,6.10520083115,1469.2282659,231.02188578,220.211005527,163,406.535982527,14.0689297029,192.383,95.5646,864.047809451,190.567433321,271.696,-277.157,271.492475542,50.6993,271.55811075,163,271.478,170.047766348
801.355869133,0.759473,6.24424833263,2474.38095004,537.640777249,207.370268448,164,920.391642835,12.0130050426,206.717,95.8673,2009.99925056,290.722885315,272.276,-277.699,272.079146602,50.7949,272.152464718,164,272.045,272.302522759
686.47750576,0.61425,6.13288280778,1466.86489545,181.801674404,163.214061403,165,751.153121762,9.13576052038,197.187,96.1226,1103.02845326,259.871813263,274.096,-279.34,273.895897462,50.944,273.960238998,165,273.879,218.85962133
460.372198253,0.744258,6.15042721031,1774.13144221,229.846638251,227.208916957,166,655.935486026,13.2066028624,211.753,96.344,930.578302553,141.036500413,275.184,-280.583,275.000147887,51.0839,275.059563722,166,274.98,155.87025093
686.394590171,0.640673,5.97991389914,2178.68924174,601.862553561,165.782890706,167,551.316978166,9.9804807374,183.635,96.5576,1202.88700154,242.447252598,275.955,-281.284,275.782485341,51.2022,275.860981105,167,275.752,277.996313038
744.92768003,0.729106,6.26957523908,2353.34212245,1034.82285369,140.522364432,168,181.419480277,8.72066005174,236.289,96.9175,1023.19447821,288.884448438,276.939,-282.57,276.761795453,51.3003,276.822335705,168,276.747,295.9418481
572.94879915,0.658795,6.09536638454,978.647001398,54.3696687959,178.225468667,169,752.412731272,16.078853501,206.571,97.2628,840.342835693,212.707610244,277.712,-283.338,277.511762188,51.4343,277.58807889,169,277.498,212.582060863
510.598286035,0.724454,6.32989301155,1302.64939866,260.605511747,177.043677231,170,186.530121759,56.7289658709,234.107,97.5396,855.685518404,178.203088831,279.586,-284.863,279.397288178,51.55,279.465685956,170,279.356,327.899029315
541.685003138,0.655134,6.06233665126,1155.55769902,122.729284845,166.487290775,171,666.531978866,15.6987800666,193.085,97.8948,832.929011003,157.367519952,280.352,-285.804,280.162939576,51.7321,280.235207806,171,280.154,155.836195189
685.427141259,0.712226,6.1700358529,1040.57245453,80.2232056937,207.122722029,172,624.899461167,258.992424008,203.957,98.1738,788.741475925,155.692476151,281.813,-287.374,281.63350022,51.8704,281.699158298,172,281.605,485.815149253
732.865474511,0.698791,6.58057426682,2772.54173237,696.930915288,182.37707971,173,512.076542375,18.7772705477,244.567,98.5525,1639.32563898,221.530022441,282.494,-288.153,282.277542974,51.9819,282.357887684,173,282.255,254.491528829
858.145251842,0.706835,6.40882964974,2606.14398425,932.454519873,161.278727475,174,170.14067945,10.9316022792,243.626,98.7709,1911.21657062,240.962640403,282.878,-288.402,282.675141766,52.1056,282.756774245,174,282.656,166.704156764
702.721547596,0.727389,6.53302154651,1402.54216069,162.768548214,210.296811871,175,854.252609485,36.4180137017,266.175,99.111,1038.53634639,255.163941027,283.826,-289.503,283.626369087,52.2525,283.686444186,175,283.599,307.162792494
543.681864163,0.722815,6.22244493322,1499.14283205,133.593041482,178.789144653,176,853.694668459,10.8350076557,236.071,99.3536,1067.22259993,166.88968532,285.886,-291.408,285.671209169,52.3947,285.745350765,176,285.648,174.692724719
663.002486204,0.706811,6.37122034259,1283.73803237,137.729370352,177.147042464,177,737.428004413,12.5785751768,246.128,99.5619,924.083582071,256.398969606,286.819,-292.579,286.672679748,52.4297,286.723491587,177,286.635,284.226411262
779.817956913,0.723874,6.11026327716,2038.62249312,290.972434181,190.365339308,178,781.172754421,14.9910021784,223.065,99.762,1158.46393087,194.77048309,287.327,-293.14,287.142664295,52.5799,287.191895224,178,287.146,143.681316081
751.480070642,0.695358,6.18880786065,2545.64598196,508.215606313,159.98340764,179,1035.10605235,13.3029101394,226.084,100.021,1629.48934097,266.760970774,288.22,-294.038,288.042399282,52.7146,288.095386785,179,288.007,190.720374421
643.033274632,0.754856,6.16885830767,1102.15045945,143.627317963,213.018913155,180,588.126248784,7.8618241385,217.071,100.337,800.255932043,225.596951567,290.476,-295.986,290.297924809,52.8523,290.334899908,180,290.279,263.838623307
924.666119476,0.749894,6.18276520791,2081.68929225,434.388982491,178.913433971,181,453.37933139,182.21107373,226.704,100.551,1173.3508629,260.225089427,291.735,-297.436,291.598079114,52.9295,291.644823959,181,291.565,453.573285055
1084.10395689,0.739547,5.92006751896,1670.14390282,202.601917081,188.41336578,182,649.529171585,15.6951193118,202.504,100.791,878.714682725,320.506988154,291.843,-297.491,291.622400737,53.061,291.69212931,182,291.623,286.906602181
773.978646067,0.691543,6.46505607179,1185.13800336,194.570235628,164.635322951,183,557.716678507,20.2808382678,257.647,101.132,865.545096498,292.821688742,292.653,-298.242,292.465806909,53.1952,292.52760733,183,292.441,334.429954848
589.78995396,0.680655,6.45343775805,1218.05188966,136.463800946,159.110715961,184,673.159949414,13.9352393681,250.896,101.504,935.848076095,212.129492034,293.291,-298.759,293.060057079,53.3245,293.115091961,184,293.04,254.471828616
887.199755466,0.778119,6.34921101085,984.489077971,147.964801811,191.971910665,185,205.238050271,31.543933877,249.649,101.808,603.272436947,343.339236764,293.561,-299.477,293.390019396,53.4431,293.449057317,185,293.365,482.207765184
902.363556096,0.580919,6.39863686884,1575.15564502,489.670954969,124.806461345,186,170.063143593,10.5519987271,243.926,102.105,865.899525422,400.311720013,295.295,-301.106,295.11182744,53.6101,295.165795728,186,295.087,379.066578023
631.255098274,0.615476,6.34565381697,1440.79549557,171.544971145,145.160117622,187,616.041976977,14.2119399426,226.532,102.359,822.756179081,207.765257409,294.903,-300.756,294.701132453,53.7212,294.759574401,187,294.672,152.437527997
677.852717635,0.672303,6.20437121059,1845.2295021,258.058584107,130.035467188,188,833.179921837,26.1094224358,211.433,102.566,1231.27678755,214.613849732,296.82,-302.759,296.632655489,53.8643,296.690878615,188,296.614,194.313705632
495.806396825,0.611463,6.41670702843,1525.71023908,216.198383796,140.441581719,189,772.962291596,25.5754230367,242.578,102.848,1007.15568907,156.908214999,297.671,-303.702,297.458941323,53.9707,297.529206516,189,297.46,264.215529278
588.942727687,0.652476,6.496853619,1000.69186326,86.6193567743,152.484108492,190,618.706056837,9.49841197412,253.37,103.096,793.390350189,159.655631408,298.733,-304.662,298.562485995,54.0993,298.621048039,190,298.534,112.950188151
516.086855089,0.760549,6.5555024878,982.246364412,96.3152117842,171.205419029,191,450.104796506,17.23972241,282.386,103.465,714.501356031,144.230833346,300.173,-305.755,299.997916556,54.2082,300.057132253,191,299.965,147.674306724
597.075058083,0.603408,6.35587589753,1358.93460222,127.703245898,140.788787594,192,894.495465321,13.2258907051,238.598,103.635,1072.40006853,202.158155656,300.581,-306.361,300.350156167,54.2951,300.423307364,192,300.339,154.196527539
851.119769805,0.667812,6.56847524857,1161.6615822,184.312550205,139.490329032,193,429.438772013,21.4305106005,268.99,103.923,943.485991502,290.545409352,301.476,-307.259,301.271051477,54.4052,301.329764034,193,301.246,401.808880773
596.683081329,0.688614,6.23132624788,1564.032266,296.492736043,166.294042269,194,247.061505175,12.2070672316,233.427,104.142,896.64131614,231.676613241,302.444,-308.094,302.230638788,54.5317,302.296123023,194,302.217,203.407416982
767.540852039,0.687775,6.49717359331,240.175986399,10.1468835807,126.996827444,195,192.825259587,7.65227397844,285.953,104.391,223.606193686,231.69602507,302.162,-307.701,301.940258329,54.6414,302.003645133,195,301.902,151.081689615
712.732791226,0.299942,6.39574547019,1196.04469465,90.207446297,105.003634364,196,889.766164616,17.5241225573,257.998,104.752,1047.7815808,210.226003323,303.638,-309.305,303.464673711,54.7745,303.510885523,196,303.436,162.04363305
684.638231039,0.0116923,6.37850533131,1029.24270637,0.765173386301,115.299690458,197,1026.88429883,12.3737042701,254.479,105.038,1028.26953406,241.759863708,303.716,-309.49,303.513712107,54.889,303.549441986,197,303.5,237.62409563
663.017816182,0.195024,6.5915849041,82.2125845258,8.59731817946,39.4538533907,198,37.519660201,6.75891277156,267.481,105.31,51.0164921598,180.444391053,304.476,-310.445,304.298769956,55.0211,304.346104624,198,304.282,109.166803067
1135.61041771,0.710277,6.45172767447,831.185369808,147.307936017,171.003650554,199,290.68482576,10.0394703261,262.945,105.637,510.834424056,280.815298071,304.757,-310.379,304.5644366,55.128,304.624058566,199,304.526,132.440149895
570.420845154,0.792986,6.10714234966,765.741193941,86.9635088345,179.016990518,200,374.410051188,5.30802075932,230.809,105.841,632.281674583,208.475194375,306.032,-311.382,305.833205298,55.2169,305.896367566,200,305.832,236.822656156
543.881032459,0.203947,6.41980628482,1019.14587363,1.61773807532,114.338196852,201,1013.08785778,16.5680958095,273.56,106.065,1016.54567726,172.815915832,306.731,-312.234,306.562582955,55.4034,306.606122532,201,306.525,202.568779279
