PolicyRegParamNorm,MinEsReturn,AverageY,AverageAbsQ,MinReturn,AveragePolicySurr,MaxReturn,AverageQLoss,Epoch,QFunRegParamNorm,AverageDiscountedReturn,AverageEsReturn,AverageAction,AverageQ,AverageReturn,StdReturn,AverageAbsY,StdEsReturn,Iteration,MaxEsReturn,AverageAbsQYDiff
42.9375,9.68749496269,132.11419809,132.248,30.9293279737,-135.319,629.378672341,60.1333,125,58.2747,79.2606969176,147.295487794,0.866393,132.089,185.640863205,137.0762128,132.189892471,86.9376205678,125,275.199985484,3.96254969983
43.0599,4.96454113672,132.693622722,132.837,-46.7306348643,-135.96,437.513364698,68.0616,126,58.4807,50.5522532159,157.362190946,0.854145,132.676,104.661301971,128.820876528,132.781772277,68.7600400772,126,233.367015002,4.04907334411
43.1878,14.9463440609,133.230729299,133.33,-29.4334741176,-136.385,342.079595403,65.133,127,58.7444,96.5376103473,120.577683483,0.872377,133.2,186.360835201,60.6419627983,133.304588376,100.561730556,127,341.056983298,4.03258032082
43.3178,69.1556704651,134.196412185,134.318,-67.8560437961,-137.487,399.25494431,76.8279,128,58.9906,84.1757607629,189.672254289,0.867776,134.166,164.478602158,81.5515433623,134.268066355,87.823656055,128,317.883945588,4.24177212518
43.4562,0.13367130819,134.333595585,134.49,-90.1354565976,-137.645,368.543278311,77.2146,129,59.1765,55.1906205021,89.4760038278,0.854388,134.314,117.150403994,113.125900036,134.412731923,95.6868978349,129,292.315792262,4.24001427437
43.6209,45.6140674552,134.861799061,135.017,19.6486387618,-138.071,414.505683695,77.3843,130,59.3639,81.1242779475,169.679927165,0.924946,134.841,139.016072856,61.3148397008,134.946410164,126.686472151,130,498.340814979,4.26940035571
43.7111,0.0927577461602,135.668830268,135.816,21.3658762733,-138.947,547.31245056,78.4589,131,59.5882,93.7341195336,93.0287746315,0.86676,135.641,230.197291867,119.680540564,135.756075675,61.743708419,131,203.004074426,4.31985011919
43.875,21.3864605732,136.225068719,136.384,-151.832306625,-139.438,483.081169399,69.2705,132,59.8157,95.2711098655,146.371591057,0.851427,136.207,217.843196609,140.584991582,136.310692888,67.7432046049,132,251.040414468,4.15125601614
44.0056,32.4637218712,137.108091645,137.254,0.547112837021,-140.383,445.013778873,62.4203,133,59.9714,96.2306462331,134.91090894,0.854738,137.09,203.610036976,87.1048161206,137.193241816,152.339962473,133,574.178197133,4.00430199802
44.1486,6.72978805283,137.406093923,137.54,-78.9054299762,-140.535,557.406645344,77.6872,134,60.173,67.7263625311,147.211183356,0.853207,137.373,149.511181661,147.241732322,137.491714769,86.8305493818,134,278.024939021,4.26033376084
44.2662,-38.6873655258,137.543060309,137.687,174.579697392,-141.054,460.002129341,73.8564,135,60.4058,124.276769785,76.507876469,0.917315,137.524,241.332151378,54.1031152905,137.638592621,111.113885541,135,356.596940804,4.21662949292
44.3813,-102.37643493,138.660179433,138.768,-4.48962095103,-142.059,1045.87521192,73.9475,136,60.6117,119.771027974,79.457159989,0.807493,138.628,433.903341816,199.650486523,138.738940213,119.161907656,136,323.585030333,4.23186520015
44.4999,40.2829828939,139.704095496,139.82,-265.154865699,-143.053,468.399844975,73.7529,137,60.7641,86.8932375271,109.999356297,0.846809,139.678,181.671718545,126.893498132,139.786863484,50.3369617149,137,169.685469107,4.14903795021
44.692,-58.7801653913,140.232671128,140.368,39.725150581,-143.573,526.721982174,86.125,138,60.9852,93.3290963727,78.1471344281,0.847439,140.219,247.575370129,99.5732139966,140.309055683,103.501620958,138,269.977412394,4.41272317548
44.7639,17.2212690326,141.116295862,141.26,-61.8873705332,-144.556,402.062599564,76.9831,139,61.1356,57.261680318,97.8182657731,0.832652,141.084,107.019199462,99.2021492503,141.195309691,61.7901142577,139,189.275699115,4.33916749932
44.8973,0.118258205721,140.886428632,141.033,-40.1523929974,-144.478,627.30788086,77.3357,140,61.295,97.2717961336,94.6478361539,0.858602,140.872,229.40498514,114.823951623,140.974109369,79.9009518729,140,234.367030751,4.30898382919
45.0561,87.9533502238,141.774293325,141.901,-70.4163352265,-145.189,619.163334539,70.0307,141,61.4318,72.3508161651,249.710033709,0.862747,141.74,226.607431749,183.026224368,141.863196136,114.912925754,141,440.151328157,4.22347235104
45.1744,-10.2836286417,142.325429487,142.476,-44.1874827253,-145.699,452.717299412,80.2709,142,61.651,57.9165323753,117.867247447,0.82775,142.303,146.867322648,140.012588605,142.407518943,157.313306105,142,504.469049053,4.34067087772
45.3368,14.289687415,143.33276428,143.474,142.353853995,-146.64,496.607791023,75.5654,143,61.8448,70.7918844077,146.65218183,0.796257,143.312,337.495275003,104.777810624,143.426398623,129.940055661,143,434.617264262,4.25904185324
45.4422,0.110146578261,143.772234395,143.877,19.2886953724,-147.052,739.058848008,79.3156,144,62.0673,87.4537100674,121.93601555,0.813235,143.744,316.463754827,174.043128436,143.837129434,117.063707733,144,304.236299972,4.35318799303
45.5676,148.508898596,144.18657036,144.29,-10.6776668203,-147.478,540.664831993,82.1949,145,62.2942,82.8034250658,194.753323135,0.861167,144.162,175.0077945,107.643555125,144.256394053,32.8611103329,145,249.175773468,4.32750735721
45.6846,75.8378557234,144.796453323,144.919,66.3188316935,-148.159,1200.66124071,85.5841,146,62.456,75.7219500094,216.035660904,0.876939,144.766,125.200333519,108.874616423,144.876272022,126.418207973,146,396.345220952,4.39331013103
45.8445,77.7309972357,144.738740382,144.888,60.6234225306,-147.98,680.074792137,69.9295,147,62.6087,89.7509283235,138.782530571,0.852421,144.715,248.85542932,130.097929031,144.825352195,94.8356217306,147,361.937848923,4.20226529408
46.0109,-1.80597037518,145.529123914,145.682,97.8881493758,-148.79,572.379474662,71.3409,148,62.7571,85.9354659306,77.2788425177,0.91642,145.514,135.768015736,62.9936893762,145.617210126,74.5487633079,148,217.426939836,4.26823942273
46.1514,85.7579117825,146.126572348,146.239,106.603245519,-149.295,707.130904843,86.0645,149,62.9653,118.338688309,161.418653897,0.874609,146.094,293.118816999,142.743462544,146.211370898,64.6606566224,149,301.947032933,4.38386370719
46.3206,40.4368095299,146.459130782,146.582,-170.920546777,-149.73,892.995381762,87.7783,150,63.171,63.6048012069,199.262768266,0.85199,146.437,234.164534828,220.290542699,146.537598124,122.988228874,150,459.761840859,4.48593513713
46.4613,116.670028713,147.221223609,147.344,-37.8944326012,-150.626,687.273797235,83.4428,151,63.3055,88.5571501653,247.868818989,0.842302,147.199,199.44326,115.127676839,147.29081686,85.7742034904,151,394.1986515,4.37376684906
46.5894,82.8448018644,147.486557111,147.604,135.82487233,-150.772,910.15633739,78.9143,152,63.4946,103.996597749,186.189649468,0.774234,147.453,267.242205421,116.719557973,147.559182317,73.0379186795,152,273.718245331,4.35742037458
46.7577,7.76358978684,147.492666848,147.632,115.387703712,-150.933,364.376364467,73.068,153,63.6871,102.520347122,190.556049404,0.874572,147.468,191.366362877,65.9093151913,147.567422402,161.237741695,153,465.328898347,4.34628945882
46.8735,14.1759224279,148.338001767,148.446,88.7454953889,-151.539,377.714810908,98.6285,154,63.8818,90.9361396577,178.890283465,0.846253,148.309,173.400227795,66.7841152057,148.391933227,113.21776432,154,345.494608915,4.62210652395
46.9989,2.9784674479,148.857540471,148.976,123.947090631,-152.179,403.385826625,77.524,155,64.0758,101.071379583,188.040860891,0.866168,148.83,250.681586374,60.2702345433,148.920823354,115.745276591,155,326.396117605,4.36798504282
47.0991,39.2604247119,149.568151475,149.675,108.677399131,-152.908,480.245777561,80.962,156,64.2711,102.998800006,148.873154239,0.87105,149.539,187.988176377,69.72106402,149.633876811,92.0794829474,156,338.526780147,4.33627137596
47.2543,5.10181209821,150.218103757,150.3,155.785185801,-153.634,358.795413924,82.2913,157,64.4373,119.062660944,121.814996581,0.846316,150.198,243.751366032,36.5663566064,150.273099943,75.8231791007,157,254.647321429,4.39274828611
47.3613,37.7697477954,151.248697649,151.355,113.627341158,-154.704,435.581997868,83.0149,158,64.6111,101.569613716,178.62960319,0.823556,151.219,197.914525767,63.9813461988,151.311206696,121.905217891,158,427.526651313,4.46850293521
47.5076,-21.5635005164,151.198496475,151.307,147.317371452,-154.556,412.677811694,78.8366,159,64.8157,121.716457914,75.0026947859,0.843813,151.176,260.849612408,60.9508948183,151.260121403,64.8846606035,159,166.056167193,4.39696858105
47.5716,5.28910486294,152.093777062,152.202,-1.35346504481,-155.448,648.080607073,84.8747,160,64.9595,99.4711213736,108.631934314,0.821164,152.062,210.766903417,124.27628365,152.163401299,74.9590671503,160,263.176342296,4.44027486519
47.7403,144.646402536,152.060080766,152.195,64.8754019338,-155.488,995.050837588,84.0936,161,65.1957,97.4557066497,233.612007272,0.85658,152.038,484.264396692,238.311168638,152.140510614,93.1150555143,161,387.814458905,4.46102599099
47.8889,1.34966322991,152.69864793,152.811,144.140030244,-156.004,415.75139234,83.4011,162,65.3582,113.583704991,160.144729771,0.873959,152.679,236.020388942,59.3410382028,152.777403708,117.384957349,162,373.098289227,4.4292833192
48.0173,0.672909037901,153.390448867,153.526,101.919348568,-156.659,449.848331265,94.6878,163,65.5914,107.603583818,144.885390227,0.88589,153.36,191.9210007,68.8008537015,153.482641161,110.916849795,163,342.586446327,4.49718475258
48.1762,2.73519206731,153.44651002,153.575,100.037130433,-156.784,336.836431533,89.2508,164,65.766,93.206256124,175.662441836,0.864103,153.425,151.902046866,40.0317109682,153.516803307,102.184840242,164,320.017322309,4.46071194837
48.3051,43.4682650609,153.870734781,154.023,23.1294884837,-157.213,920.918234308,73.5283,165,65.9705,91.0790361362,255.39827769,0.868002,153.855,190.249832562,133.041465646,153.952869494,171.933907981,165,602.555972052,4.35530140035
48.4039,8.55473521239,154.275705087,154.382,-117.124993242,-157.705,655.386376293,82.9855,166,66.1974,62.1694799699,124.2702881,0.858632,154.235,191.766632203,189.900965348,154.350066268,93.4341191594,166,245.722548494,4.54688218088
48.5581,-3.07853865721,154.725803018,154.881,110.523479115,-158.1,226.886760496,89.538,167,66.3726,91.5561564363,228.81629564,0.886681,154.705,146.330063176,18.7594636392,154.809692612,212.094908558,167,545.18026866,4.59923149112
48.6993,-0.743874088801,155.161816316,155.273,113.458669051,-158.381,326.842371987,84.0505,168,66.504,103.187163487,118.981586292,0.873225,155.131,180.115277285,51.0808847479,155.23768205,81.2346105601,168,204.393808233,4.49559303677
48.7913,186.882731338,155.611942092,155.735,120.27868929,-159.049,459.914195821,89.7076,169,66.6865,100.934734034,333.521817499,0.879197,155.581,241.765324026,87.7477996995,155.698779438,163.46754956,169,548.827180211,4.56038515765
48.917,3.28413461523,155.854204567,156.019,37.4873606324,-159.23,743.857139422,92.0809,170,66.8716,106.308973653,129.818689788,0.871869,155.833,276.980338514,178.255367197,155.962203374,108.716906414,170,372.074653635,4.60614532044
49.0556,8.47530916054,156.09271899,156.229,-68.8120002367,-159.392,545.533142424,98.359,171,67.0268,53.6572321186,136.872117322,0.83252,156.06,160.592558825,150.572610998,156.190076939,134.272832697,171,428.703938079,4.63847448137
49.2422,43.7575330577,156.401889224,156.563,120.058121311,-159.569,583.140767118,87.7724,172,67.2268,114.412300324,198.218971696,0.882728,156.385,235.594216803,91.5661850798,156.510698736,87.1214971034,172,326.915352692,4.50028331114
49.349,0.0966627328229,157.332777533,157.475,142.292538193,-160.702,583.847910902,88.569,173,67.3859,123.834763309,119.525380834,0.905277,157.304,300.680764117,93.1450905726,157.424535221,106.623108301,173,311.163781139,4.60164477451
49.4733,2.44451329687,157.506169382,157.659,-54.3946004401,-160.907,584.293224818,83.879,174,67.5428,78.151973748,168.284594631,0.845107,157.483,187.693370779,127.325235074,157.609482235,72.1975688434,174,277.468910683,4.53681760705
49.6228,1.26686782023,158.242534586,158.387,127.347623331,-161.613,778.454337968,92.7237,175,67.773,107.539334076,102.228097475,0.849797,158.216,258.030755705,123.180318771,158.349141813,97.5454829929,175,273.761483132,4.64047772895
49.7324,2.24986968836,158.167535708,158.314,-16.6545162713,-161.493,975.689637486,93.4948,176,67.9503,77.8890967173,122.191840587,0.86473,158.14,434.767237912,281.828900774,158.272762692,116.089223208,176,357.245247229,4.56011139595
49.8656,0.285215342279,158.846168265,158.998,233.848778789,-162.232,652.577099317,92.3524,177,68.0993,97.0938643493,151.201615666,0.798695,158.825,375.004357014,98.7060683342,158.951983191,114.635490826,177,337.329194417,4.54915140247
50.0508,2.76665038326,159.361763305,159.519,139.047567965,-162.566,1097.84488059,103.843,178,68.2897,112.39776116,189.223124433,0.896243,159.331,242.607240165,170.670758011,159.468689579,117.858573581,178,339.319964813,4.64971771453
50.1309,45.0134548952,159.935728048,160.074,164.879500371,-163.211,497.656160211,94.4729,179,68.4537,124.881975142,178.951246672,0.884452,159.904,252.479474409,59.3323796506,160.029562874,132.03930407,179,412.294059708,4.54793724874
50.2854,6.31591930054,159.576841611,159.76,88.6310535738,-162.874,452.756604823,94.2324,180,68.6238,124.506968547,184.904579472,0.898528,159.542,274.230200772,82.479807186,159.712820636,113.34383556,180,308.084564144,4.61093276231
50.3965,31.9175988818,160.308751287,160.528,98.3929707305,-163.537,508.426934797,90.5455,181,68.7936,120.298554184,206.791652374,0.877752,160.295,245.293803098,88.8892448414,160.447740507,89.5320426149,181,307.331826827,4.53596793749
50.5388,149.947508482,160.378115158,160.546,200.773211108,-163.679,609.621545235,95.0991,182,68.9771,127.276733247,283.175184976,0.881156,160.345,317.969390709,86.0312202288,160.501890611,114.167977815,182,453.597911686,4.64449034574
50.7037,194.865704162,160.747083513,160.95,144.963212566,-164.01,448.513393239,92.3755,183,69.1283,128.55444795,328.56958089,0.888665,160.729,255.269097592,54.3373295592,160.886232088,86.4927857614,183,444.587407107,4.50255384712
50.8539,198.533434807,161.33596639,161.504,169.332085192,-164.74,640.005291296,99.2038,184,69.3294,129.010516202,318.223586741,0.894039,161.319,304.129265271,91.8694893627,161.449831112,104.150905375,184,455.747949627,4.76418760153
50.9376,-0.98997507962,161.630982513,161.845,107.349123452,-164.906,628.650261582,89.118,185,69.436,114.367212183,184.294048387,0.889466,161.6,352.477968629,119.086508267,161.791388644,108.93685343,185,317.54036751,4.55063277719
51.0247,92.0524077621,162.367095173,162.566,187.676501403,-165.461,435.787402464,83.8726,186,69.5848,138.598066297,255.059300259,0.889181,162.345,273.231120807,45.2746503051,162.50887254,149.330702132,186,526.648861838,4.47293393125
51.2271,3.62589022094,162.139372625,162.343,-9.42063495654,-165.306,819.188561748,85.743,187,69.7859,80.6879872656,175.693112975,0.851716,162.116,268.536938433,181.324617455,162.295091733,131.587549465,187,466.380565425,4.54973389854
51.3728,18.4551167382,162.200152147,162.405,29.2554688719,-165.306,648.851179522,80.0957,188,69.9524,100.573525207,228.407818838,0.885469,162.17,252.924701039,154.595157641,162.359839549,121.718160773,188,419.263479216,4.47851473026
51.4984,5.14380136399,162.357509061,162.58,-26.5260997986,-165.614,655.733874472,96.6279,189,70.151,101.507596361,195.772947823,0.871599,162.329,271.96202692,141.225619477,162.523432858,141.384497204,189,374.062035833,4.68397483199
51.6549,0.0887380201838,162.582660573,162.785,-11.0004297573,-165.729,832.330553518,99.7511,190,70.3629,91.9435901591,159.615532382,0.843095,162.551,332.507129289,173.621964907,162.750647383,145.281711337,190,411.942200326,4.67238604132
51.7981,4.27737268102,162.83259174,163.075,-148.422347959,-166.024,292.407663645,84.5929,191,70.4724,-16.5446813374,101.383908929,0.819879,162.818,-56.7204391187,53.8125144647,163.0168689,102.4362854,191,304.713795216,4.54751608955
51.8756,3.30042511429,162.967505992,163.198,156.499430404,-166.225,768.904711922,101.905,192,70.6721,137.822758399,115.460481141,0.925441,162.949,306.622688761,99.5462938919,163.137379802,117.891450917,192,346.82682368,4.67778051939
51.9757,-0.846638122769,163.353887502,163.572,9.24131958453,-166.762,891.813402279,119.282,193,70.8648,92.9685903381,107.683208294,0.853932,163.313,303.507848856,165.30981297,163.528772254,124.541414175,193,386.275860458,4.96871837231
52.0959,4.43210442285,163.837624039,164.068,52.9839449368,-167.112,891.141439186,94.2779,194,71.0151,114.295473759,156.177239384,0.868796,163.818,449.201869353,202.589035085,164.018122163,111.82746999,194,311.017393916,4.62636147921
52.2206,-0.362500170283,163.64289375,163.907,145.41196035,-167.131,988.375844283,118.086,195,71.1783,135.842831905,178.251578411,0.889173,163.617,383.424095871,183.632545815,163.839406392,165.213898763,195,473.088063246,4.95884790734
52.3305,21.4242009591,164.313626408,164.55,142.407931406,-167.864,919.349105332,106.418,196,71.3545,120.763205289,160.490493578,0.883643,164.279,298.129932749,137.091915698,164.504145263,165.506018438,196,510.863984387,4.77345005477
52.4581,70.4511868451,164.425836228,164.665,72.1034779097,-167.774,871.753711697,108.325,197,71.5089,125.278388598,236.262982105,0.872538,164.393,349.20258453,158.107155192,164.616912788,98.2934730986,197,326.571589778,4.80957828887
52.6403,1.29891615098,165.095949975,165.367,4.42485269519,-168.352,1027.57950683,94.7861,198,71.6465,111.692697614,201.396873251,0.90454,165.073,338.283648585,192.047013013,165.316546901,176.007913168,198,555.15118672,4.54934890767
52.7603,32.8516219849,165.080246085,165.294,167.568821669,-168.46,1151.84021968,92.1914,199,71.8463,132.757874445,156.586533523,0.901228,165.058,435.81027724,234.384983071,165.257083285,99.1765256464,199,285.072739752,4.69147478439
52.8994,67.6593665178,165.594456256,165.777,145.540150157,-168.814,1262.62361021,92.6183,200,72.0141,133.719791695,233.603722968,0.894161,165.565,450.569439802,239.39409877,165.728614162,107.67493449,200,348.503324425,4.69296194343
