AverageQ,AverageReturn,AverageY,MaxReturn,PolicyRegParamNorm,AverageAbsQ,AverageAbsY,AverageDiscountedReturn,MaxEsReturn,Iteration,AverageEsReturn,AverageAction,StdReturn,AveragePolicySurr,AverageAbsQYDiff,MinEsReturn,Epoch,QFunRegParamNorm,AverageQLoss,StdEsReturn,MinReturn
147.216,318.242382107,147.237132182,767.589819316,44.8875,147.347,147.317828903,100.936858419,351.996499201,126,137.03664922,0.845111,117.857446041,-151.031,4.62198073141,-36.5692873344,126,64.2462,70.4117,141.352296068,66.2698354945
147.894,345.938627145,147.908079716,1147.39532848,45.0306,148.026,147.985086168,77.8939433317,446.617771345,127,215.583251888,0.811392,361.07106012,-151.714,4.65162489696,-17.9451596282,127,64.4563,76.1449,156.125571674,-43.8873435398
148.553,296.547737141,148.56985864,547.326668377,45.1891,148.668,148.640693022,103.543352983,320.880966839,128,219.190636918,0.862709,138.39697453,-152.338,4.67485548288,13.5373393217,128,64.6747,75.6608,112.248580989,-32.9535865275
149.448,289.605596802,149.480803384,622.58819951,45.3603,149.567,149.554448065,106.752267432,605.651940983,129,304.288958131,0.862527,147.991496553,-153.294,4.65316551237,88.5465255566,129,64.8968,77.6804,188.001728408,-72.5921320015
150.018,152.019517463,150.033866545,577.758531766,45.5139,150.16,150.110727236,56.54632251,272.981616422,130,141.840830212,0.871003,160.085938205,-153.732,4.68781595282,12.258259038,130,65.1413,76.7,108.463467911,-79.7882166353
150.393,338.615929599,150.412059379,770.688192847,45.6817,150.514,150.47769539,105.545553815,448.305144177,131,241.703186018,0.848261,153.437853906,-154.175,4.64261219427,2.94054915158,131,65.3557,72.84,188.943456324,19.5871329027
151.085,293.747413698,151.102358655,583.839341047,45.8741,151.204,151.167981339,112.462528019,251.529736388,132,123.007730598,0.86089,116.986134059,-154.88,4.65388908668,19.3947549381,132,65.5656,71.8277,90.0184743523,27.6252782538
152.262,233.630039045,152.282566642,529.056797619,45.9936,152.378,152.34194748,86.2674140507,538.373204479,133,178.054583086,0.872471,157.827532743,-156.018,4.69441041199,20.6307092112,133,65.7712,78.8638,176.388651495,-93.4305066764
152.559,272.343064937,152.577334888,1056.73573138,46.1323,152.675,152.645342108,99.6907439667,318.263927437,134,185.758360608,0.876188,161.489948951,-156.299,4.65602038966,46.1501458197,134,65.9655,72.0912,94.0564289219,-35.9472455922
153.069,339.38492964,153.092871257,671.083358063,46.2861,153.191,153.162567937,118.41235391,258.406041533,135,105.174481243,0.867043,119.92685793,-156.727,4.69140256872,-18.2176225335,135,66.1652,76.9972,94.4028586895,103.877365266
153.563,439.884394017,153.580615277,772.786896534,46.4134,153.681,153.64847456,122.453419622,363.541874016,136,182.057525842,0.852605,135.918920796,-157.257,4.70106258395,39.901610221,136,66.4098,77.2687,118.347480574,190.209262595
154.37,281.361458245,154.385242414,550.614731075,46.5579,154.489,154.449654959,112.179307329,261.701629619,137,118.846846895,0.872212,107.363804175,-158.123,4.74001280431,-4.22656200749,137,66.6185,79.1367,103.783483857,54.1789755638
154.501,242.499273019,154.528336515,586.779971743,46.7401,154.633,154.599413104,105.482360555,436.267869885,138,155.370413368,0.869062,113.010658351,-158.304,4.82612209031,-3.74418606055,138,66.8351,85.3623,137.319174778,-37.1737245452
155.26,298.70027555,155.281229023,885.028561255,46.8843,155.39,155.355917395,89.1931984913,322.035588075,139,231.402726705,0.862893,203.915765756,-159.101,4.77309151035,64.7292411021,139,67.0195,82.7268,101.151478098,-129.279123458
156.421,374.833098457,156.443913586,703.989956271,47.0424,156.549,156.520633045,110.146491183,483.156947548,140,171.417503543,0.856779,149.934648719,-160.278,4.71471235887,-6.54324620376,140,67.2299,76.5725,181.894679322,88.7826891592
156.847,234.408602244,156.866104347,596.556687092,47.1544,156.97,156.94026576,103.738758609,467.289161945,141,213.687273981,0.867199,96.6765538074,-160.826,4.82055238695,21.4164315776,141,67.4603,86.0065,169.993830224,17.0500256874
157.804,247.101075208,157.818825723,558.373559253,47.2778,157.929,157.889686941,99.6240690389,739.102209858,142,380.297728627,0.859566,113.293753526,-161.585,4.80755955588,141.80122178,142,67.6586,81.0983,196.552226077,-64.3033550089
158.145,286.716534715,158.168088465,771.613711589,47.4167,158.265,158.236138916,116.156956139,288.899799779,143,139.19622895,0.878382,111.783659307,-162.017,4.73564642745,21.8002080496,143,67.8595,78.8366,99.6596679184,122.943091574
158.844,333.152106425,158.8666641,785.436807708,47.5516,158.976,158.942319418,113.365333969,670.226925551,144,275.941531476,0.86275,160.531245805,-162.765,4.89640732039,33.3545842135,144,68.046,85.7368,214.245209848,-182.678270791
159.781,310.485876255,159.800882211,722.302372867,47.6441,159.905,159.865411286,115.3966561,359.150080694,145,124.505307021,0.865002,119.764954183,-163.674,4.94031244534,0.680436824636,145,68.2616,91.2423,123.314162822,1.68062870749
160.491,283.189245543,160.511548578,511.121774207,47.7677,160.615,160.578992425,111.657126355,341.855593887,146,126.307677483,0.87006,107.010145807,-164.468,4.90521378038,1.29995189176,146,68.4782,83.2147,128.48439272,-196.127487924
161.169,169.577781123,161.18944542,529.390854137,47.888,161.281,161.263631013,68.2872791781,393.128450723,147,142.400528545,0.86576,141.320981116,-165.03,4.8737180614,2.52057547707,147,68.6657,86.1916,144.896202134,-167.179361753
162.06,224.047341004,162.074725301,510.364435149,48.0104,162.185,162.153843953,82.0752834546,444.056286489,148,196.110607299,0.859133,125.988796719,-165.981,4.82840173771,-37.849688311,148,68.8579,81.5791,155.831667943,-92.0572704538
162.539,218.120517494,162.559636902,521.719025399,48.1398,162.663,162.627836683,79.9433432905,311.03470736,149,96.6649166163,0.851161,117.950294724,-166.526,4.96772946888,-8.35267216976,149,69.0915,87.2946,130.979436563,-56.3915318269
163.099,331.299516062,163.121201035,816.207691779,48.2639,163.226,163.194040288,112.871590809,340.509528157,150,192.408058556,0.85552,119.891374507,-166.971,4.87441709031,-74.3760872062,150,69.2902,84.3947,167.832837879,111.803213951
163.983,165.441093922,163.997829379,993.403954797,48.3675,164.099,164.064013403,42.3377256524,384.237155977,151,162.855892949,0.847468,195.859511247,-167.853,4.86176314628,22.0242508223,151,69.479,79.6375,123.612929763,-116.709366637
164.339,235.402998501,164.358038884,1104.82291827,48.4661,164.478,164.434125252,83.5142245799,340.938871671,152,93.1315787117,0.847408,163.571762799,-168.201,4.8877377611,-36.2664752345,152,69.6889,85.1166,122.850244694,-56.8518927568
164.541,253.175552955,164.565365354,838.136083699,48.6006,164.686,164.655819896,94.3375011883,683.945064281,153,273.218292543,0.851548,182.124943964,-168.405,4.94605167024,0.639563119756,153,69.8713,89.0324,228.271361089,-94.8904123042
165.346,259.525516325,165.359834014,545.777241894,48.7442,165.495,165.446405068,113.535956138,396.915829414,154,144.53823122,0.851031,95.2893089344,-169.264,4.90590171906,37.8384623414,154,70.0018,88.4324,124.029518286,81.2333906771
166.213,251.817728207,166.227835495,581.722879193,48.8733,166.338,166.302744838,107.688022384,440.372341413,155,180.694153296,0.867109,106.304361692,-169.966,4.82006392191,-1.63353309171,155,70.2019,84.2786,152.528911099,-12.4421992745
166.56,308.720373828,166.583436772,741.732648395,49.0098,166.698,166.668629772,131.207440624,324.118597057,156,144.403863119,0.854954,117.544458638,-170.334,4.86161590564,-5.24471141625,156,70.4096,78.6059,126.958378339,8.17331075305
167.032,162.852665631,167.055148622,379.40073256,49.1392,167.177,167.139121914,92.2318747738,204.607286994,157,78.9087597287,0.889997,60.6853968231,-170.891,4.95695794599,-35.1677240716,157,70.5916,89.7653,77.8891739161,62.6060982337
167.425,302.172116332,167.446090963,653.477783454,49.2609,167.569,167.53599123,117.563819491,557.832340149,158,177.517630158,0.859355,132.826401194,-171.432,4.94981980658,-1.99123246531,158,70.7808,89.1646,162.687736295,126.632545588
168.219,223.797072869,168.24285695,860.874667877,49.4124,168.368,168.332437639,77.1341138581,335.354205829,159,163.13437832,0.860228,181.428626203,-172.075,4.93332358727,3.51007489954,159,70.9601,84.757,123.300138257,-160.183078521
168.695,283.188506806,168.714237216,927.546943816,49.5093,168.839,168.803394995,82.4737201229,316.848237522,160,112.200275601,0.862851,178.476168688,-172.573,4.90212476797,-15.5330649572,160,71.1243,82.6743,96.5969355275,-38.3270438241
169.221,506.000943968,169.247428765,991.455672452,49.5919,169.382,169.342822061,100.085716668,370.032540094,161,165.973028719,0.85289,334.341508396,-173.153,4.98817411827,-2.95951338996,161,71.3012,92.2052,120.979844271,41.5772586413
169.507,236.78456142,169.521964667,633.449827113,49.7278,169.674,169.615211469,98.4628473714,324.678049919,162,92.0524713889,0.855737,132.411601978,-173.462,4.8285225404,-140.886727772,162,71.4456,78.4384,130.070786735,-17.3659004372
169.913,343.827699347,169.935630808,881.92137145,49.8345,170.071,170.037844255,68.6876643272,339.61382904,163,188.584086731,0.792403,306.474691661,-173.776,4.97991304601,-8.50378020115,163,71.6314,92.712,147.198412666,-14.8854851795
170.931,283.706754047,170.950424659,474.325020694,50.0073,171.089,171.057147315,119.829072836,413.238108722,164,185.050962647,0.831152,82.4361225571,-174.81,4.95174379447,17.8217973627,164,71.8389,90.4108,140.337606835,115.437930986
171.205,311.677836517,171.232490322,866.576519073,50.1393,171.391,171.349370917,131.998744206,362.136561362,165,219.967587958,0.865968,122.432351431,-175.156,5.11225350813,20.1217149204,165,72.035,97.762,140.735657603,159.524565026
172.171,266.237320746,172.18581004,710.72761504,50.2629,172.34,172.285482286,92.9671349384,220.297160935,166,133.093044409,0.842763,129.522378712,-175.937,4.8823997239,-11.1636685921,166,72.2143,82.377,88.6754850966,62.1640716413
172.05,296.678448983,172.068383584,655.98078988,50.4164,172.245,172.181193904,120.887635438,302.266509456,167,151.143622713,0.844218,123.944752538,-175.775,5.01294363265,-3.50466438358,167,72.3608,97.6892,92.943746486,113.407848805
172.42,297.165410491,172.434892602,984.196785675,50.5435,172.59,172.538405579,115.234602587,740.532393309,168,255.955802609,0.858074,158.539690985,-176.244,5.05419331553,-0.441673254934,168,72.5862,99.7731,232.94060521,40.3403801459
172.372,336.097096247,172.392199122,1007.76932467,50.6218,172.529,172.488694627,131.032207132,371.009370888,169,229.265733522,0.862607,140.639486153,-176.208,4.99602641042,106.301707382,169,72.7619,90.1932,87.3739156439,167.324389749
173.408,322.269056376,173.424754171,1373.80414939,50.7686,173.576,173.520109207,116.727831226,516.921018657,170,144.916199994,0.873978,216.824801292,-177.216,5.0108081415,-0.444409088974,170,72.9511,95.5561,151.57447515,120.82825227
174.16,624.634978153,174.187098991,1289.81389514,50.8726,174.304,174.267725836,111.046886559,498.890826128,171,260.158098454,0.880941,357.65304273,-177.958,4.94703412167,100.816809954,171,73.1148,89.2941,146.852755996,206.147458461
174.18,272.66438197,174.194773203,1042.72082548,50.9755,174.33,174.284493209,106.485002538,199.995746459,172,53.0858661929,0.83871,216.063293593,-177.903,4.94866722138,-16.81937262,172,73.3017,94.1646,59.5750242165,109.987772676
174.236,324.012014212,174.261340143,971.772685492,51.0817,174.391,174.353617864,108.521681273,375.439853078,173,195.459055247,0.883885,182.704553374,-178.108,4.99351251487,25.4749885584,173,73.4531,94.0457,126.683021148,74.5428607183
175.089,339.537497472,175.112072623,928.70103804,51.2391,175.225,175.187541761,126.825573515,381.439766113,174,189.172468123,0.843822,119.093150176,-178.929,4.8997333872,4.73056188085,174,73.5868,88.277,134.620121931,125.959668125
175.628,286.974792794,175.644324576,918.608468821,51.3835,175.766,175.728269321,96.23546642,315.590119806,175,200.795346146,0.845629,202.836372573,-179.382,4.91416552763,135.167468157,175,73.7758,87.6795,81.4498660915,27.3244683065
176.25,292.495903337,176.269206208,743.342140411,51.4948,176.405,176.355392288,105.759979716,486.705851062,176,290.410394512,0.838574,133.143554613,-180.068,5.00565969984,64.2836664405,176,73.958,96.2784,160.807984267,59.0807094578
176.129,507.572965787,176.152196947,976.399638547,51.5872,176.294,176.249704329,62.1926782429,444.914790483,177,167.549665267,0.844766,356.890482022,-179.954,4.96307886031,5.83306918369,177,74.1453,87.9498,154.264491264,-29.703819816
176.851,316.390888648,176.869239677,965.929331725,51.6976,177.014,176.962658659,96.6356959419,359.508835042,178,134.600728973,0.878078,261.879467537,-180.723,4.87911305385,0.435576676658,178,74.3057,91.4881,122.657759273,121.454157186
177.501,216.036738879,177.521309406,940.341168911,51.8345,177.648,177.611309112,65.362253814,238.893607723,179,99.021162555,0.841594,230.247544909,-181.216,4.88754680629,-4.04028148213,179,74.4749,89.2395,65.317671317,-204.54449811
177.717,195.570175179,177.740219981,541.740899893,51.9308,177.871,177.837027118,84.1423813534,586.652345402,180,182.866008499,0.867955,113.513652533,-181.475,4.90317821319,1.37174116064,180,74.6352,93.225,211.732990317,-10.3423531086
177.923,451.605736277,177.943844612,1055.75037053,52.0576,178.069,178.017695287,110.097062121,269.418966782,181,161.540199651,0.759383,315.194539511,-181.629,4.98615368788,1.89061591199,181,74.8502,94.9587,96.141972062,117.323929712
178.416,262.274284445,178.43524969,532.755114739,52.2038,178.558,178.517920743,120.209707069,384.038772475,182,163.075853704,0.845966,71.4381367627,-182.113,4.90141841505,10.9228406817,182,74.9761,92.4917,123.785582612,149.47677294
178.171,230.052038978,178.183140339,552.668115888,52.3228,178.318,178.271819319,110.897489561,365.283675867,183,172.125982903,0.882778,75.3758298321,-181.924,4.8782147825,0.243107634168,183,75.1787,86.9393,138.63973191,111.91468956
178.583,419.090775434,178.595169979,962.956548087,52.4699,178.736,178.682329622,124.272477178,669.548881657,184,268.05312209,0.774117,208.711828399,-182.333,5.01974220595,34.9674572522,184,75.4114,95.8332,201.549577925,138.845885571
179.276,236.035782077,179.305700967,478.457090846,52.5971,179.413,179.382546847,113.649020617,475.020720618,185,234.742100246,0.866133,65.3095427431,-182.922,4.92584540987,1.5945334391,185,75.5747,96.4377,190.421451789,-31.1361298096
179.651,254.287406098,179.667904112,708.841610037,52.6675,179.796,179.746118469,105.726017706,567.060501612,186,150.176444746,0.86999,136.501675834,-183.248,5.0216061009,29.3287213377,186,75.7135,104.414,169.108914847,114.485762173
179.652,305.125369674,179.669506816,620.027470736,52.8521,179.8,179.73546851,113.306826736,313.777266537,187,146.46069289,0.847861,118.650795772,-183.356,4.89915729913,2.28759403388,187,75.8679,95.6396,119.720468263,144.742951969
179.71,338.576745728,179.729768014,612.984352876,52.9231,179.834,179.789124521,123.21032767,577.636167933,188,209.648449379,0.858515,95.1671345571,-183.312,4.94706837433,3.7451815336,188,76.0246,95.5801,193.638184731,82.9241271965
180.22,417.446040432,180.239748241,924.534491625,53.0414,180.333,180.295116318,130.893914236,337.802038906,189,135.29238781,0.835797,139.937473608,-183.869,4.89004327962,-2.71873142215,189,76.2032,93.7804,118.45796482,130.357757363
180.111,221.437157876,180.132898176,583.831193133,53.1737,180.231,180.196771971,93.1540646499,404.107459241,190,182.930309494,0.861709,127.648016317,-183.794,4.87217106137,6.0417602214,190,76.3817,95.8189,116.292672391,-56.4728108506
180.639,247.292016584,180.658392752,874.385755423,53.3132,180.77,180.726918106,101.004336153,413.601166388,191,170.8079474,0.84432,140.339470277,-184.387,4.96948028224,2.97245181722,191,76.515,102.697,142.512584267,43.3195062398
181.175,183.74844967,181.190996202,1076.09616277,53.408,181.307,181.253729798,64.6888714312,387.147902549,192,99.7263965493,0.820491,232.854580805,-184.91,4.92103621995,-1.59413224238,192,76.7298,91.1612,143.701563203,-84.1006557862
181.415,392.148321715,181.432154384,1208.65120596,53.526,181.542,181.494548819,117.360635665,288.534790243,193,168.204236095,0.85919,291.054989745,-185.001,4.92637327112,58.4312890456,193,76.8994,97.1618,77.3534913345,113.874911192
181.585,408.04256316,181.603400921,1147.52983894,53.6085,181.706,181.661312721,119.838132603,359.363636633,194,136.052808233,0.849026,231.557433547,-185.238,4.81289972743,-2.78744675282,194,77.0333,85.9249,127.199840474,128.201096969
181.431,367.508800379,181.446523496,1127.99396905,53.6925,181.565,181.500941042,111.834736956,381.267748542,195,147.116791636,0.8659,330.532188414,-184.988,5.04981301106,4.65927187578,195,77.2009,104.126,121.722364885,117.410454378
181.537,403.689704453,181.568163597,879.518710036,53.7842,181.655,181.618853482,107.977675618,410.966460921,196,135.518092219,0.859168,192.576646168,-185.245,4.8950245248,-2.95508194041,196,77.3388,96.5865,145.416394741,-13.5713946579
181.666,270.041949771,181.682120425,820.939978067,53.904,181.795,181.736186775,112.998283917,398.605997194,197,221.019303474,0.862856,109.48238777,-185.372,4.85344602141,20.7509789476,197,77.479,94.3094,146.368128043,111.870355661
182.045,372.117339444,182.063547594,1150.67890669,54.0261,182.164,182.117493123,104.668076174,387.513292403,198,140.173732914,0.86695,254.701066143,-185.733,4.95236959013,3.11979353367,198,77.6512,96.8832,157.983537663,-113.679815149
182.328,294.492986311,182.350107986,1191.56035072,54.1526,182.455,182.404939893,84.1087537996,355.280937677,199,158.701110642,0.864389,293.175406799,-186.004,4.88029430313,29.1868365328,199,77.794,92.6712,99.4906122387,-105.213592519
182.096,464.680633355,182.115128218,1000.98693068,54.3012,182.218,182.172686746,113.213366986,437.288983369,200,144.121479278,0.857125,222.820998796,-185.791,5.01198852944,4.15083758414,200,77.9803,104.508,145.726527294,38.7243181918
