AverageAction,AverageQLoss,AverageAbsQYDiff,MinEsReturn,AverageEsReturn,StdEsReturn,AverageQ,MaxReturn,QFunRegParamNorm,AverageAbsY,PolicyRegParamNorm,MinReturn,Iteration,AveragePolicySurr,MaxEsReturn,AverageY,AverageReturn,Epoch,StdReturn,AverageAbsQ,AverageDiscountedReturn
0.714376,33.2309,2.03884222082,12.0181509208,129.589928849,85.6415851589,121.781,247.931144156,83.301,121.793471221,53.1927,218.506677931,127,-124.635,236.11936208,121.788250283,233.236059827,127,6.96086042814,121.844,131.386542594
0.7062,33.8843,2.11797223566,27.2331275282,178.353780357,56.2145463725,122.394,251.512095784,83.6589,122.40231756,53.3886,217.443735187,128,-125.284,227.126742887,122.399724645,234.650611747,128,6.94722905376,122.453,131.800589557
0.64824,31.7212,2.09294815836,24.3229762972,177.037911101,62.8135538645,123.176,259.420283199,84.0015,123.184872928,53.5202,219.096203646,129,-126.03,254.619374936,123.180850348,245.134392664,129,6.48700064387,123.24,134.514415408
0.667821,36.5496,2.1845160697,29.6496415554,162.020687326,76.0790881041,123.001,253.589917038,84.3391,123.014014022,53.6815,229.835249477,130,-125.89,246.88759704,123.0108987,241.826684641,130,4.82080174356,123.064,133.089505779
0.658787,37.6447,2.15646320126,16.5976757032,140.594365956,87.079369395,123.102,268.485662078,84.6618,123.117758704,53.9125,242.000335419,131,-125.959,250.96836097,123.114615853,251.399995086,131,5.75213019541,123.16,136.07647597
0.625421,34.3736,2.12234752563,13.9960000406,144.328177352,82.6714774606,123.13,255.802409926,84.9766,123.133563702,54.0049,241.051182568,132,-125.932,235.6842723,123.129813838,247.675593374,132,2.47360205019,123.186,135.754542172
0.612914,38.728,2.25076230196,6.03776074787,158.604623575,86.7231442653,123.726,268.219338453,85.2349,123.735953503,54.1666,251.955918691,133,-126.592,236.527505405,123.733481497,260.203688763,133,3.08208900673,123.802,138.269502207
0.67126,35.9699,2.15785324928,30.4397005507,176.874336588,71.005697591,123.389,256.845306519,85.5877,123.402254399,54.3203,242.939475117,134,-126.332,252.994644108,123.398221144,249.65071947,134,2.93064805046,123.451,136.572664993
0.603476,33.4163,2.1283823753,26.9887109992,127.400361671,90.205042062,123.85,252.046784293,85.8815,123.862162711,54.5295,231.028012815,135,-126.703,242.390424869,123.858974572,243.256187273,135,4.12021816975,123.912,134.869398673
0.664619,33.9167,2.12807973379,29.436394065,149.446253759,79.1470814027,124.241,253.442982874,86.1147,124.250113163,54.7054,239.827665128,136,-127.063,244.417091447,124.24610362,246.732533041,136,2.60346000161,124.305,137.088152091
0.611857,35.7191,2.21268620011,62.1764563569,188.139743903,64.9177124899,124.331,259.918638117,86.4305,124.342356574,54.7855,239.898119285,137,-127.147,246.910972819,124.338188284,248.214749606,137,4.89543113016,124.393,136.581967606
0.61514,35.0794,2.15985346023,21.7439888093,136.94788937,88.2889289213,124.249,261.075116185,86.7232,124.263099491,54.927,243.901177439,138,-127.118,233.962877785,124.256067229,253.841410196,138,3.81829267242,124.316,136.584593207
0.611336,37.4562,2.16206914738,21.1927103601,164.279096236,85.7929689595,124.427,265.915074777,87.0897,124.437053411,55.0606,245.558932858,139,-127.359,252.806659689,124.433192079,253.976783945,139,4.08154202241,124.49,136.620203415
0.660985,41.4006,2.27518128804,22.6269467377,164.535760588,81.9144580854,124.812,248.794626102,87.362,124.818352169,55.2764,234.736971266,140,-127.619,241.065001848,124.814834522,241.154737609,140,2.86096660865,124.873,133.91372918
0.716834,37.5333,2.19503264934,12.2772000286,144.787085242,89.614629435,124.474,248.106845005,87.7239,124.48592279,55.4282,234.12918014,141,-127.354,252.599781181,124.481281989,240.418081037,141,2.85046247082,124.538,134.365051639
0.686936,33.4319,2.07345665728,122.91756846,198.83992198,36.3311572433,124.867,245.542057334,88.1076,124.880642827,55.5124,236.10056117,142,-127.678,247.929683838,124.875850334,241.832064465,142,2.38998696073,124.923,135.964646084
0.690882,36.9516,2.1834144856,17.5686682859,154.370323949,84.416753255,125.13,256.885524091,88.3846,125.140111704,55.7226,233.477333498,143,-127.854,248.765031975,125.131071744,241.854102578,143,4.79704321535,125.204,134.911399313
0.686485,39.0062,2.23156278426,20.992252134,144.005983138,94.5926612321,125.211,248.146075609,88.6329,125.22439627,55.8687,238.674352441,144,-127.894,246.25021289,125.221567383,243.407114912,144,2.00315867463,125.274,136.093351623
0.686522,37.5129,2.22544188531,73.2108749209,195.484870149,50.4879620426,124.975,250.074967022,88.9671,124.986741369,55.9181,233.180128011,145,-127.698,244.94820946,124.982703455,243.328744056,145,3.78222410484,125.027,134.954075884
0.660094,34.5845,2.10380839217,17.2395814245,157.525845449,92.0351231683,125.093,263.763212951,89.1855,125.105797027,55.9459,246.899575865,146,-127.829,250.501927477,125.100654953,254.724159388,146,4.44315939273,125.166,136.933112682
0.677704,35.8978,2.16928033279,12.3767474886,122.292253748,98.8618516564,125.138,250.205334519,89.5076,125.147067197,56.0269,231.417742806,147,-127.841,238.476009621,125.14234333,243.375247704,147,3.68459952151,125.211,135.559278347
0.734052,37.7712,2.21288856413,26.2359577814,161.351812174,77.3115668084,125.836,231.256562918,89.8614,125.847857254,56.0893,223.170140191,148,-128.632,246.800325675,125.84337696,227.092694941,148,1.71753177764,125.888,129.735942897
0.760946,35.3035,2.13149617845,26.4955106919,134.448142955,70.7296582752,125.795,240.338738992,90.0328,125.809457967,56.1154,176.643618413,149,-128.529,238.152898316,125.804581875,215.456391059,149,19.4523048828,125.86,126.89978805
0.834015,39.6495,2.22329848537,2.19036630032,50.8087200315,68.8161201476,125.745,16.3085549782,90.3637,125.7531757,56.1903,3.53919486251,150,-128.762,231.943870388,125.749299904,4.95419959555,150,1.38913856232,125.802,5.54860290812
0.885274,40.3874,2.27171689089,0.283131795379,12.9936163141,12.3306218611,126.152,22.7633766835,90.6719,126.165141271,56.2234,6.76746343691,151,-129.269,58.5849195777,126.159114913,13.6234212656,151,4.84276463922,126.221,11.6501564164
0.770068,41.1673,2.27734580777,0.322215214471,32.2520224485,60.2218813284,126.869,0.865324179514,90.946,126.881731085,56.3,-0.345519486796,152,-130.235,219.217114383,126.877479978,0.363847154317,152,0.199070160646,126.93,1.11209273496
0.762584,41.1329,2.34207869213,-1.50063930852,2.54502154503,6.64010305617,127.588,-0.0112747293113,91.2527,127.60786582,56.3928,-2.0269114067,153,-131.111,43.5949914804,127.60229799,-1.20474729492,153,0.450353455416,127.658,-0.475288535143
0.776595,48.2767,2.51988357126,-1.54717344369,4.32056216937,8.69636794054,128.217,1.26621214067,91.5986,128.226159971,56.4824,-1.95377852626,154,-131.681,53.3442990102,128.221581323,0.0347613275179,154,0.647908799811,128.285,0.674582422782
0.858407,42.847,2.3264940649,-0.416694908621,18.8562868808,18.8649947635,128.701,64.7451012047,91.9487,128.714679946,56.6144,21.2100583139,155,-132.151,83.2592157542,128.708342536,26.0332819527,155,8.51944698296,128.772,19.6274114221
0.784739,40.895,2.4041499316,2.53122670451,37.4233943023,70.1188195622,129.149,318.024209912,92.2043,129.16297831,56.737,20.1779053508,156,-132.449,281.919470463,129.152766883,126.327369563,156,69.855167677,129.234,52.5074055626
0.80655,45.1334,2.45633158615,49.4849274792,100.94839925,67.852464453,129.553,504.044332007,92.5285,129.57926273,56.8943,19.4314212838,157,-132.915,264.84665575,129.564247516,120.937611835,157,125.841420077,129.647,36.5206213723
0.758806,40.0104,2.40759723629,10.4457660663,86.3751740056,67.2097532515,130.472,690.42932197,92.8114,130.496784452,57.0114,110.953898992,158,-133.877,245.833155005,130.480692898,301.955505321,158,148.590740354,130.569,67.6709972815
0.755849,43.4545,2.43928921156,21.1630894754,132.49887082,98.6527159,130.916,742.965948177,93.1927,130.947640483,57.1594,91.2872483302,159,-134.297,326.69234233,130.924459928,170.624646456,159,131.463284808,130.996,68.4731235961
0.733872,42.8255,2.46763607835,7.0943827649,167.881184966,141.868147681,131.509,729.028008956,93.4394,131.538879793,57.2673,143.026139984,160,-134.751,384.461031974,131.513587648,373.132678847,160,123.955355102,131.605,99.1336176573
0.726172,42.9143,2.56371545216,44.6327451966,271.529254535,157.349134653,131.42,731.794013385,93.709,131.460701301,57.4219,89.9915010699,161,-134.978,447.67254729,131.432780895,345.656912489,161,124.180873609,131.532,112.876481666
0.749197,47.273,2.62345858051,32.1621246502,225.045382307,158.026045399,132.343,862.414879473,94.1335,132.387515218,57.5784,232.560179864,162,-135.684,460.954487939,132.353365383,452.069650678,162,151.439145294,132.452,150.205651973
0.774889,44.8999,2.59934995795,7.04151816965,105.729416176,119.424881064,133.153,1387.22992429,94.3531,133.195434361,57.7488,328.553098845,163,-136.621,388.884450118,133.160557281,731.867105215,163,235.481832306,133.266,170.866627258
0.813312,51.3997,2.72158354853,15.8705085289,173.672654236,131.876559698,133.312,929.043158597,94.6392,133.348251636,57.8724,127.192212924,164,-136.882,385.71915367,133.314556094,455.089091281,164,156.59944095,133.421,167.924019184
0.8266,47.1713,2.64805551099,17.3254689878,204.382014468,107.095471674,133.8,853.663643515,94.947,133.850237243,58.0166,211.533319791,165,-137.45,313.781479907,133.817720597,432.052517863,165,154.552440894,133.911,165.858686575
0.796248,50.1221,2.69120059906,17.8802230272,143.703155535,123.29828445,134.8,889.754635501,95.2237,134.837369381,58.1758,127.724603045,166,-138.575,383.303977386,134.806378556,457.249658596,166,187.183188194,134.906,160.392386916
0.786111,46.2205,2.71003543037,28.3303769663,159.217486685,123.285149519,135.772,1414.8808095,95.4716,135.810878156,58.3287,157.492177339,167,-139.627,383.419280324,135.783423893,464.604105118,167,228.464859699,135.883,162.977065571
0.817082,54.2613,2.81423796623,12.1132809685,151.57908398,163.909976548,136.966,1112.80985136,95.8723,136.9920765,58.4823,209.699165077,168,-140.983,564.171506401,136.969969217,573.664269229,168,231.789720849,137.06,180.891675099
0.853362,54.893,2.78553527146,15.8844356716,162.649472979,165.457663284,138.031,442.918963251,96.1572,138.071320298,58.6104,142.737708327,169,-142.238,601.749611216,138.048109047,238.274211052,169,50.1927172579,138.123,129.654371947
0.852384,51.5927,2.80831409308,8.45353379367,173.076748333,168.496261791,139.118,505.227388186,96.4878,139.154586282,58.7821,125.638439021,170,-143.546,476.888999233,139.134407108,234.590804043,170,86.5521004387,139.217,129.438837711
0.800684,55.3599,2.87585473795,4.183119572,99.0751739151,58.3337109006,140.071,251.802638589,96.8088,140.104902924,58.9038,82.7985989049,171,-144.313,185.909466498,140.079831156,115.630770842,171,50.3941878734,140.168,79.8169837743
0.83095,58.6362,2.87937508211,20.1078874988,142.284600673,66.2402878245,141.744,588.858237431,97.112,141.782515509,59.0099,104.267862515,172,-146.144,282.819461322,141.760334218,269.862420815,172,102.891388439,141.847,134.509510986
0.829672,57.6708,2.90367235473,14.4564257734,147.315544777,84.3149039293,142.815,249.463689666,97.4475,142.848901913,59.1462,96.6474676678,173,-147.046,290.857194231,142.828108739,121.994583424,173,29.3400534194,142.907,84.1108972803
0.821588,51.6393,2.86457295747,10.9480623317,138.480169299,76.44805008,143.923,170.048570891,97.726,143.954820754,59.2642,101.352347798,174,-148.348,237.1382234,143.931948559,117.341993,174,6.7764811831,144.02,82.2810723843
0.831426,68.622,3.11688320294,10.0528692568,125.769308572,81.0159055231,144.929,297.941177284,98.108,144.981402975,59.4484,115.976593965,175,-149.238,320.613902498,144.951940435,180.731821125,175,49.7615418223,145.05,109.578158505
0.828922,62.8122,3.03932388548,16.0744055192,161.382851166,91.5614545173,146.055,312.259494986,98.3776,146.092030939,59.5531,122.121412596,176,-150.475,340.422189135,146.058972433,206.212320028,176,34.4110290422,146.174,120.010507014
0.79859,64.3096,3.08521801986,10.8066993831,166.798520164,120.329991456,146.781,322.205187537,98.7225,146.854613582,59.7395,162.122094534,177,-151.083,400.926528057,146.809026747,201.273372381,177,42.0862931089,146.904,118.74779155
0.851865,60.544,3.1343031181,32.7993975784,196.814065604,149.744743806,147.211,247.948581738,99.0551,147.261385443,59.9064,92.2714791581,178,-151.27,520.697849396,147.227214387,167.250068457,178,57.7226591584,147.333,104.502716378
0.845473,66.2956,3.19476033422,3.93469264891,209.436624795,117.99759007,148.286,332.983049715,99.3895,148.346384923,60.011,160.306504905,179,-152.65,453.901031161,148.300664591,237.202220385,179,47.6478566287,148.414,131.569449189
0.850089,67.212,3.12079246878,104.425911362,198.141154469,71.4255159827,149.82,367.768676268,99.6847,149.868675312,60.1698,189.834909745,180,-153.986,379.425724789,149.83230519,236.832109102,180,29.8785364806,149.955,134.530705202
0.856067,65.8115,3.13344171839,8.98847549017,229.373248871,117.046367962,150.363,261.051450726,99.9544,150.42674364,60.3684,115.718030809,181,-154.52,462.19579309,150.382451806,188.740236129,181,28.6097375743,150.492,115.761488477
0.859049,63.9913,3.14335212198,97.2378491296,248.23326063,145.0370863,151.094,1238.10062206,100.194,151.159426257,60.5296,194.386551662,182,-155.175,518.954666244,151.112226793,398.120457608,182,224.583777172,151.24,165.336294385
0.887478,66.6292,3.22065325325,9.04371527605,215.093354048,176.859375131,151.432,527.209757065,100.564,151.492912923,60.6937,193.149872835,183,-155.666,656.865809717,151.440577117,276.780032448,183,82.5307811424,151.553,145.904453637
0.882098,68.1352,3.25043025106,39.9283700176,186.50812538,75.5311801867,151.947,518.131366035,100.84,152.012525426,60.8048,175.122142975,184,-156.002,365.17316195,151.960578227,246.170896711,184,59.7326292858,152.101,137.369789661
0.841425,66.255,3.26205991722,52.9454497256,232.485476615,157.266943887,153.054,2025.58999428,101.186,153.121716066,60.9248,208.301614218,185,-157.19,613.724330444,153.06987787,317.182854681,185,220.309317424,153.188,149.584236224
0.85568,61.9961,3.29672805472,11.5332124708,181.857046119,65.2124843926,153.652,493.014130908,101.418,153.711739219,61.0101,199.889643491,186,-158.086,271.939404619,153.659864224,273.429435374,186,66.1507145088,153.795,144.016187423
0.843649,70.6508,3.4256864617,68.524611372,196.113626691,85.7837107967,154.49,686.281305679,101.762,154.565215185,61.1331,202.395478655,187,-158.756,377.868913335,154.515166596,265.200428959,187,88.1659842021,154.645,140.355149061
0.886343,64.8433,3.29463287975,13.4134062544,136.996145743,69.9210989894,155.783,451.734729157,102.071,155.834131914,61.2409,175.158764295,188,-160.156,234.135665888,155.792221206,213.077903611,188,28.203892516,155.923,124.742811241
0.865488,73.4724,3.46735920855,12.5817351176,253.246985578,204.446741778,156.159,538.210891879,102.412,156.225262456,61.3755,188.883319986,189,-160.425,659.340717111,156.175635164,219.185605594,189,50.7361603016,156.303,127.9109277
0.877359,73.2448,3.41543374826,55.7476747074,227.235700365,100.283785278,157.185,1132.83807226,102.649,157.248858536,61.4947,165.150727727,190,-161.484,347.113397744,157.201415706,459.533452739,190,255.459206414,157.326,177.628338213
0.871429,69.4659,3.39021095396,10.2715220594,195.350613105,85.7313110275,158.143,706.051268859,102.914,158.204618115,61.6042,205.262423388,191,-162.519,332.429178345,158.157995834,356.840600859,191,163.293022956,158.286,159.609748538
0.879547,77.5542,3.61702497481,45.0648968014,203.194903251,133.883188942,159.127,912.509928847,103.135,159.205702612,61.7236,135.275085921,192,-163.511,529.830867334,159.139110248,351.203572446,192,200.000284151,159.284,154.970429845
0.863926,79.9343,3.52789129666,8.79487522551,214.752370319,153.96212298,159.714,938.416653782,103.384,159.783026764,61.8363,157.054899575,193,-164.06,531.28854705,159.728393705,320.92578806,193,211.688489218,159.866,144.269614363
0.893449,72.6165,3.49876679558,8.08026067069,178.717412528,130.564832525,160.65,1074.42452434,103.639,160.705492653,61.9715,148.329560222,194,-165.086,431.066633445,160.656054492,439.019103634,194,234.056858263,160.81,171.127955352
0.826284,74.4092,3.5651222159,32.8156563664,141.085105906,75.1095848087,161.464,1745.31660777,103.876,161.531204175,62.0369,192.429215095,195,-165.876,287.152762222,161.482390499,632.521049629,195,356.797282408,161.604,180.752006138
0.850108,81.2927,3.66180972812,57.557357146,270.078307491,251.901758493,162.482,607.665253228,104.081,162.549028802,62.1504,189.881057247,196,-166.775,837.066972333,162.497225665,264.753925273,196,69.4075212054,162.634,143.641042344
0.899982,67.6027,3.44617134409,10.0500075551,251.412882955,190.00468918,163.587,852.776739179,104.325,163.656219811,62.2976,170.79427165,197,-167.84,621.721948631,163.604594031,504.782272856,197,165.582030714,163.735,187.900603507
0.770098,76.7775,3.57001313923,65.7854872744,279.056978486,198.034936523,164.931,1519.16523345,104.587,164.991346379,62.3767,150.294583059,198,-169.185,628.206536821,164.945585853,688.540749099,198,456.730259427,165.07,135.459378434
0.813107,76.7539,3.59910219324,27.6034796367,240.4744437,180.688033732,165.618,1674.45170406,104.868,165.674033835,62.4724,139.132213113,199,-169.811,677.181977726,165.62888526,666.948890612,199,430.172322071,165.753,170.335782489
0.788735,84.7873,3.71060033447,10.5709639145,120.967066449,86.8782539009,166.361,1680.77897272,105.125,166.419769029,62.5562,276.007323446,200,-170.669,261.753260637,166.373084554,630.176291263,200,330.627860283,166.51,171.224351157
0.804241,91.3985,3.80771933458,16.9321987674,140.024187783,103.007051519,167.225,1194.33787116,105.356,167.289554137,62.6454,47.0792462199,201,-171.416,306.082698808,167.245712505,397.733350883,201,216.330656343,167.377,146.938987337
