Iteration,StdEsReturn,AverageDiscountedReturn,StdReturn,AveragePolicySurr,AverageQ,AverageAbsQ,AverageAbsQYDiff,AverageEsReturn,MinEsReturn,QFunRegParamNorm,AverageQLoss,AverageReturn,MaxReturn,PolicyRegParamNorm,MaxEsReturn,MinReturn,AverageAbsY,AverageAction,Epoch,AverageY
4270,5.64417114526,34.4214481281,0.916623215388,-0.270764,0.271041,0.271578,0.0127566139913,42.0533499081,32.3691167527,131.108,0.000711301,38.7258132977,40.7306964219,137.914,66.4462877193,36.6723099283,0.271334820086,1.0,4270,0.271053848239
4271,8.41366088149,34.459256114,0.925643335558,-0.270944,0.271457,0.272132,0.0121265843285,43.2686196496,34.6143824693,131.113,0.000592771,38.7723885876,40.6988066234,137.914,80.3676147514,36.6543298952,0.271836287075,1.0,4271,0.271518023582
4272,8.24418427301,34.4611641115,0.955654518019,-0.271793,0.272344,0.272853,0.0125677949106,42.7356061827,28.2944722994,131.106,0.000685059,38.7750566046,40.7284061274,137.914,78.5183280742,36.5768821903,0.272604249093,1.0,4272,0.27238672207
4273,8.34569308169,34.4623119648,0.94996939772,-0.271388,0.271722,0.272374,0.0124650129403,41.9643801005,7.36071224038,131.121,0.000715112,38.7756903273,40.6685347872,137.914,69.9030976409,36.72938184,0.272036375923,1.0,4273,0.271684085324
4274,8.62763378061,34.48489816,0.911802885795,-0.271097,0.271292,0.271805,0.012361268015,42.0261042312,18.9124831007,131.137,0.000738505,38.8058054185,40.7089802653,137.914,75.9423306928,36.6179483551,0.27164940335,1.0,4274,0.271376802326
4275,4.44616436042,34.4920075852,0.920841572896,-0.273607,0.274097,0.274693,0.0133031246436,40.5009511568,17.9652142067,131.148,0.000755874,38.8134831467,40.6655957601,137.914,52.3151927653,36.6789946762,0.274405811729,1.0,4275,0.27412367081
4276,5.33228108169,34.504708028,0.892492245711,-0.270004,0.27088,0.271587,0.0126359634095,41.5807970656,36.4415192505,131.154,0.000717303,38.8284430403,40.7692227451,137.914,67.5084591036,36.6396746273,0.271262632662,1.0,4276,0.270896041159
4277,5.22529627194,34.4490171986,0.99893473451,-0.271298,0.271822,0.272466,0.0126771167006,42.2265703595,29.8177897016,131.151,0.000688211,38.7612954546,40.7042098434,137.914,58.2390461416,36.6927007818,0.272249705706,1.0,4277,0.271875272602
4278,5.41876563991,34.5004591882,0.934040035884,-0.270708,0.271042,0.271672,0.013199733826,41.2276757639,20.7558273466,131.151,0.00081463,38.824700027,40.7917902975,137.914,58.47099474,36.7258387608,0.27142087992,1.0,4278,0.271051520377
4279,4.92508115566,34.44237028,0.948227014471,-0.272436,0.272955,0.273555,0.0122161002381,41.0307250391,19.0332399776,131.143,0.000557928,38.7527072368,41.8076912341,137.914,57.6080804534,36.5220370151,0.273370900578,1.0,4279,0.273037056199
4280,6.4761899307,34.4351854028,0.98980428874,-0.272008,0.272787,0.273675,0.0127226232144,41.3225442083,23.9069094568,131.141,0.000724653,38.7406926999,40.7046089525,137.914,76.1545241868,36.6217000361,0.273281131984,1.0,4280,0.272837199713
4281,4.49902732894,34.4820019155,0.989602683438,-0.271924,0.273098,0.273769,0.0132529618534,41.0812711878,19.9581741927,131.142,0.000804332,38.8018222531,41.839628967,137.914,53.9665440644,36.6298267645,0.27362147327,1.0,4281,0.273160990663
4282,5.27643397127,34.4439753458,0.907470872917,-0.27021,0.271221,0.271896,0.0128182653872,40.9342804469,18.4556793342,131.136,0.000720884,38.7519623038,40.6550917115,137.914,56.7786588814,36.6901742847,0.271707745132,1.0,4282,0.271270290544
4283,6.46568176913,34.4180553699,0.921225841787,-0.273889,0.274972,0.275718,0.0128525747522,41.5553126718,19.9503354827,131.131,0.000712927,38.7197619056,40.638067282,137.914,61.6432488839,36.6224704135,0.275412691254,1.0,4283,0.275022770141
4284,7.86568318657,34.4911806868,0.918373607963,-0.26856,0.2695,0.270235,0.0131989511646,43.1107423955,37.074002163,131.112,0.00080026,38.8130963029,40.747468371,137.914,79.8471462488,36.7462089548,0.270001792352,1.0,4284,0.269553538723
4285,8.73149397026,34.4408465928,0.894113566166,-0.269413,0.270628,0.271706,0.0134257883515,41.2488012166,7.42861582611,131.118,0.000728002,38.7473667869,40.6496453135,137.914,77.8711029136,36.7885083463,0.27136289291,1.0,4285,0.270643258467
4286,7.04753668608,34.4122056199,0.939882505683,-0.270034,0.271244,0.272148,0.0135497149017,40.6358038371,5.13232204329,131.126,0.000792591,38.7129632187,40.845721641,137.914,58.7432196804,36.6152029333,0.271833981281,1.0,4286,0.271247873183
4287,7.27880280322,34.44165542,1.00204047225,-0.26889,0.270455,0.271457,0.0131967403145,41.0238796869,16.8983692357,131.118,0.000810146,38.7503112815,40.7300604901,137.914,76.91955714,36.5873334464,0.271202774698,1.0,4287,0.270536720455
4288,3.99228593569,34.5144867155,0.932134605707,-0.268856,0.269865,0.270641,0.0130980401008,39.7764316119,18.6252772564,131.119,0.000721496,38.8418227883,40.7207720034,137.914,47.1135009913,36.6142610608,0.270325445277,1.0,4288,0.269899832256
4289,5.98446422713,34.4980005777,0.902929829569,-0.269055,0.270429,0.271313,0.0133818483023,43.2600859095,37.5993340764,131.122,0.000763197,38.8226827147,40.7903511901,137.914,70.3265872274,36.7646065761,0.270991377112,1.0,4289,0.2704524595
4290,5.0787975018,34.530446101,0.892787062976,-0.267542,0.268921,0.269477,0.0128173946468,41.0205272334,27.0287686874,131.109,0.000738753,38.8631175088,40.796871215,137.914,59.3304240947,36.6537331344,0.269301467439,1.0,4290,0.268955558562
4291,9.37473490752,34.5285866049,0.911481719816,-0.266402,0.267973,0.268639,0.0132358982482,43.4725830448,24.6828288587,131.107,0.000731071,38.8592238332,40.7744365382,137.914,83.3869828324,36.8246014879,0.268326430063,1.0,4291,0.268020194523
4292,6.2135341448,34.4830675108,0.914230035235,-0.267679,0.269424,0.270142,0.0136029364551,42.63952524,34.6977564684,131.122,0.000804164,38.8002054725,40.672980491,137.914,65.971300288,36.725544984,0.269798409746,1.0,4292,0.269479586618
4293,5.08456607652,34.4861988799,0.97717171539,-0.268244,0.269797,0.270521,0.0133949982826,39.8686328594,13.2429776147,131.082,0.000751382,38.8065429295,40.7677050233,137.914,45.502573812,36.5384363507,0.270332351187,1.0,4293,0.26989747511
4294,7.77317649629,34.4724529554,0.880382324532,-0.266633,0.267817,0.268619,0.0131408990376,41.5849501565,9.69052525683,131.083,0.000720099,38.7886439391,40.8119187935,137.914,63.9347005202,36.6470252904,0.268321789511,1.0,4294,0.267875736685
4295,9.64742528227,34.5165139588,0.887505748515,-0.267587,0.268981,0.269642,0.0128671858335,42.858651901,36.1588104934,131.097,0.000654029,38.8451123225,40.6595230998,137.914,94.1625257026,36.8398358798,0.269475584003,1.0,4295,0.269035941518
4296,5.90121581813,34.4705238603,0.928838459939,-0.266358,0.267891,0.268623,0.0133913337766,39.6300130589,12.9942302268,131.114,0.000806065,38.7885293251,40.6477220821,137.914,49.6106133379,36.7901931198,0.268375632176,1.0,4296,0.267926935047
4297,5.32782535843,34.4469984781,0.969634780449,-0.271161,0.272082,0.273072,0.0146763262166,41.7473471391,19.5743333292,131.121,0.000958264,38.7576676568,40.7551622298,137.914,54.0419526205,36.6881349282,0.272826544768,1.0,4297,0.27212291632
4298,3.40367455666,34.4470684984,0.921232866649,-0.265601,0.267047,0.26801,0.0134786623135,40.9313156059,25.3539257505,131.131,0.000816754,38.7560012341,41.82940276,137.914,48.2385489935,36.7137097197,0.267780757907,1.0,4298,0.267170651454
4299,3.13905482927,34.4872956974,0.888573457003,-0.266992,0.267883,0.269024,0.0146489669989,40.4547512723,34.48781304,131.136,0.000975387,38.8085041216,40.853028618,137.914,54.3906342635,36.6557645011,0.268587308359,1.0,4299,0.267883311145
4300,10.6943585451,34.5163815709,0.892833183573,-0.269168,0.269926,0.270562,0.0137910721307,44.2251085685,26.6325732041,131.13,0.000968256,38.845290162,40.791092832,137.914,93.0977987224,36.7674217277,0.270345152752,1.0,4300,0.269927557544
4301,4.74049527719,34.470520415,0.951842919481,-0.265851,0.267071,0.267846,0.0140078664523,42.5359605954,37.5877760509,131.119,0.000831736,38.7882163155,40.7376267939,137.914,59.0887951897,36.5816644749,0.267637789048,1.0,4301,0.267162144171
4302,7.22364144409,34.5548572679,0.966871370365,-0.267956,0.268761,0.269453,0.0140225704341,40.2993564754,3.05546135318,131.124,0.000981852,38.8962200204,41.748583047,137.914,59.2703572732,36.5401895133,0.26929387118,1.0,4302,0.26881663281
4303,8.79566491032,34.4820550854,0.925436693455,-0.269586,0.270969,0.271749,0.0144284876988,42.290870436,3.06519208102,131.121,0.000966305,38.8013217367,40.7601408766,137.914,67.103540458,36.7258963857,0.271398418323,1.0,4303,0.270981364436
4304,4.01354754237,34.5433411779,0.974180060359,-0.265587,0.26695,0.267719,0.0127940607784,41.0680492681,26.2337766944,131.116,0.000753311,38.8816071323,41.8689087421,137.914,55.1404208021,36.6577388614,0.26755906678,1.0,4304,0.267027472866
4305,3.9172132323,34.502787816,0.954465037095,-0.27003,0.271416,0.27216,0.013519336342,41.3950774193,31.207642011,131.122,0.000815784,38.8289644987,40.7425895586,137.914,50.2503634589,36.5543296127,0.271917530738,1.0,4305,0.271442502072
4306,9.01653178026,34.4787686748,0.909279330544,-0.267006,0.267876,0.26875,0.0141399917169,42.4026383026,18.7605649369,131.116,0.00096215,38.794733085,40.7137612263,137.914,88.3159942209,36.6164279471,0.268411993258,1.0,4306,0.2678852299
4307,7.35115227388,34.4322396874,0.939265975769,-0.26785,0.268606,0.269302,0.0134502397038,40.4798387876,5.12140119183,131.123,0.000901705,38.7354222489,40.8095484537,137.914,59.4982848362,36.6392913153,0.26911904312,1.0,4307,0.268673712705
4308,5.32088285598,34.4425681714,0.875655082407,-0.268218,0.269314,0.269852,0.0138834700269,42.1558776084,33.845999469,131.106,0.00091944,38.7530619975,40.7957527868,137.914,60.9340335494,36.7860345371,0.269654321188,1.0,4308,0.269359034958
4309,3.38257347551,34.4975054703,0.918655314053,-0.267638,0.26938,0.270056,0.0137081623777,42.1119779916,36.6098290937,131.137,0.000872915,38.8215597237,40.6222590585,137.914,53.8154013225,36.6902516848,0.269725949789,1.0,4309,0.269395240966
4310,5.99527752335,34.4420146073,0.888826994125,-0.2692,0.271077,0.271733,0.0132591287054,41.1242493726,17.8213484127,131.124,0.000767889,38.7501353453,40.7430574363,137.914,56.4532243001,36.6986323777,0.271516526404,1.0,4310,0.271140133596
4311,4.88373128486,34.5118914688,0.890130601079,-0.268187,0.270003,0.270554,0.0130553242782,41.1814678532,21.8758974892,131.115,0.000767671,38.8394710132,41.8381025908,137.914,56.141396628,36.5965711628,0.270332949506,1.0,4311,0.270038185377
4312,5.19519779468,34.4793268468,0.913584342869,-0.266604,0.268943,0.269664,0.0146982291182,40.6535858426,16.2124794632,131.119,0.00100104,38.7983998121,40.7590752081,137.914,58.8009518121,36.5164423769,0.269135155453,1.0,4312,0.268860444567
4313,11.4268861439,34.5453605994,0.952862015923,-0.266996,0.268165,0.26874,0.0130340435413,42.330906966,4.22604501659,131.148,0.000784606,38.8823333901,40.7545968735,137.914,96.1826013333,36.60756443,0.268460294195,1.0,4313,0.268188704144
4314,2.71544308308,34.4525097896,0.96894104569,-0.267751,0.268934,0.269427,0.0128313930074,40.6686387318,36.7129384534,131.155,0.000675038,38.7622095604,40.642047582,137.914,51.0586287629,36.6355309767,0.269215762506,1.0,4314,0.268915454135
4315,5.13670059637,34.497087741,0.879675116253,-0.264369,0.266314,0.266867,0.0128997726754,41.9549736974,23.8712920578,131.15,0.000746295,38.8204653202,40.6787306742,137.914,58.0909190159,36.7927485305,0.26660596914,1.0,4315,0.266335944011
4316,4.54770012688,34.5579990261,0.944797110328,-0.264734,0.266122,0.266675,0.0134093981627,41.2443536953,26.6476098854,131.183,0.00100338,38.8970811567,40.7244387721,137.914,56.3236503186,36.6229024464,0.266374117891,1.0,4316,0.266142577903
4317,36.2370389571,34.5123629582,0.913682187105,-0.262833,0.264491,0.264926,0.0135165439097,46.9498726151,20.6466788167,131.153,0.000823438,38.8402114373,40.7703812981,137.914,253.195661904,36.5713310844,0.264710073096,1.0,4317,0.26452940119
4318,11.1175214819,34.4945460308,0.910634042081,-0.262728,0.264212,0.264605,0.0127052445676,42.5179916493,14.0910127726,131.156,0.000854805,38.8151552502,40.7071025713,137.914,94.4084659925,36.5403276361,0.264339333534,1.0,4318,0.26419188922
4319,7.09126170859,34.3790593281,0.932075912843,-0.262296,0.263803,0.264213,0.0124659628885,43.1281747275,22.5388344257,131.175,0.000649631,38.6725468848,40.7987811839,137.914,62.6534015786,36.5381600737,0.264032612882,1.0,4319,0.263808507023
4320,4.88266195664,34.4634485688,0.871175836157,-0.262633,0.264578,0.265151,0.0133470775185,42.2672012801,27.0404604318,131.174,0.000892716,38.7801976838,40.766305217,137.914,56.9351695458,36.603970811,0.26484353053,1.0,4320,0.264574495093
4321,4.65713152405,34.4950064212,0.938277850914,-0.26254,0.264419,0.264852,0.0118299951168,40.2954603703,22.6398946423,131.175,0.000596762,38.8161066515,40.6983300132,137.914,51.3357382741,36.6252090318,0.264679479345,1.0,4321,0.264421649943
4322,12.3544196559,34.4622602558,0.946046730771,-0.258857,0.260509,0.26102,0.0128990524719,43.8694168897,6.13560364122,131.192,0.000741074,38.7760436882,41.8675117911,137.914,92.8654655563,36.6655141616,0.260757843257,1.0,4322,0.260523979036
4323,7.91655674384,34.5333437864,0.966013575759,-0.258169,0.259967,0.26042,0.0123148102309,41.9183747353,19.5474396179,131.185,0.000791375,38.8672148245,40.7420912088,137.914,69.1808061977,36.7817379137,0.260127534986,1.0,4323,0.259946956748
4324,9.87071590848,34.4649511603,0.927511122015,-0.257246,0.25868,0.259259,0.0123529715993,42.7832602949,26.9786339556,131.201,0.000753527,38.7782878293,40.7334303351,137.914,96.8296936237,36.7020778445,0.258988326336,1.0,4324,0.258678971045
4325,6.78883241251,34.454485193,0.88455310608,-0.257294,0.259147,0.259551,0.0116699986089,40.5051678352,4.17419866038,131.198,0.000586047,38.7660107116,40.8699013261,137.914,54.0340761242,36.6804569755,0.259338562057,1.0,4325,0.259138035527
4326,5.02788224803,34.4452457658,0.96438332142,-0.257527,0.259909,0.260381,0.0121838190712,41.471484715,24.1199998169,131.215,0.000696969,38.7547784756,40.6519704281,137.914,57.3718111407,36.7003945731,0.260135562089,1.0,4326,0.259875108156
4327,5.72462846613,34.4876825508,0.941330340715,-0.257179,0.259949,0.260516,0.0127284089862,40.3538057519,9.62176452685,131.238,0.000795004,38.8119453559,40.8065684971,137.914,55.9667237605,36.7413450334,0.260191460811,1.0,4327,0.259906042598
4328,9.70498274099,34.4798992705,0.954780975001,-0.25215,0.254437,0.254901,0.0114935427513,42.6062334202,3.09300328397,131.23,0.000651478,38.7996421929,40.6642321663,137.914,73.3629558304,36.6555474643,0.254648770977,1.0,4328,0.254405647768
4329,5.63067593109,34.4729587475,0.936041697494,-0.25179,0.254613,0.255025,0.0119175172875,40.7977419584,20.6005199411,131.244,0.000640392,38.7919262872,40.7343369476,137.914,55.0532128292,36.7654585955,0.254795269961,1.0,4329,0.254592697701
4330,3.56943751323,34.416692299,0.919287150474,-0.251928,0.254187,0.25462,0.0109932209225,40.0291787794,21.5388723989,131.251,0.000502038,38.7201212792,40.8468881536,137.914,46.4974727495,36.6696461518,0.25443929762,1.0,4330,0.254180744885
4331,3.59795367664,34.4504227338,0.904590813805,-0.247652,0.25016,0.250672,0.0115924378818,41.0070622833,31.3945693144,131.268,0.000598544,38.7603833111,40.8289424968,137.914,52.4259196787,36.6664276561,0.250377129245,1.0,4331,0.250132336317
4332,9.00060619185,34.4424667396,0.940481232207,-0.251089,0.253796,0.25426,0.011159812456,42.8171523451,30.9185116718,131.248,0.000617175,38.7517495165,40.7118785269,137.914,83.8764129791,36.5732222281,0.254032937753,1.0,4332,0.2537641838
4333,6.40923530227,34.4684253913,0.936267835889,-0.247946,0.250507,0.250852,0.011006057237,40.7196382022,6.27300317959,131.269,0.00057502,38.7855400567,40.6790385569,137.914,57.5908100565,36.588426943,0.250681072592,1.0,4333,0.250503410429
4334,4.38123376682,34.4858709927,0.908754271373,-0.247192,0.249666,0.250211,0.0112112498719,41.3749379572,30.7776607188,131.266,0.000528607,38.8047108022,40.8307325266,137.914,57.6057581174,36.7167610943,0.249919519376,1.0,4334,0.249612304043
4335,8.46439572314,34.4845790577,0.925671623592,-0.245856,0.248204,0.248863,0.0103785637755,41.6688633986,11.5537572783,131.265,0.000476126,38.8051658992,40.6890337896,137.914,81.1111018663,36.6310639518,0.248625584259,1.0,4335,0.248199379597
4336,8.61765951044,34.4743578603,0.959335412704,-0.24556,0.248276,0.248795,0.0117332639036,42.3271383089,14.9692048132,131.27,0.000618341,38.7936365729,40.6738901315,137.914,62.7094850564,36.6468536768,0.248513583952,1.0,4336,0.248226046428
4337,5.04279665648,34.4335344845,0.929177629196,-0.242985,0.246053,0.246424,0.010622783493,40.6850999715,18.641752804,131.275,0.000555465,38.7407253179,40.7392529733,137.914,51.5292427723,36.7082934163,0.246185699725,1.0,4337,0.246003948633
4338,3.84898734846,34.4843357211,0.949075493467,-0.243713,0.246273,0.246836,0.0104817627616,41.6745969921,36.8262721794,131.271,0.000554785,38.8044216187,40.698604051,137.914,58.6895181531,36.5514678073,0.246512437315,1.0,4338,0.246279665247
4339,9.30109301275,34.4984919993,0.946645710164,-0.240211,0.242782,0.243349,0.0110017175359,42.0826583083,6.28730062783,131.3,0.000532925,38.8226781382,41.9387895082,137.914,75.2995111279,36.6529764463,0.243039032539,1.0,4339,0.242737840539
4340,5.57702348283,34.5312283886,0.929701511514,-0.241108,0.243971,0.244554,0.010779811963,40.429319618,12.2618822123,131.309,0.000545098,38.8630398583,40.7720989471,137.914,50.4775549534,36.7527121028,0.244209188162,1.0,4340,0.24394774804
4341,6.82409539753,34.4784594456,0.963083069005,-0.239226,0.242076,0.242556,0.0104540392616,40.3309060438,4.24665370096,131.304,0.000551435,38.7956127647,40.7398215896,137.914,54.0399354461,36.6514709031,0.242314097274,1.0,4341,0.242056925622
4342,3.9440397822,34.4937107034,0.912209546872,-0.237823,0.240477,0.241146,0.0101374763834,40.4913014745,25.0022262549,131.298,0.000490338,38.8169064499,40.7076316926,137.914,51.21201905,36.8543174955,0.240818189535,1.0,4342,0.240463873312
4343,7.53939780702,34.3972848324,0.968540820566,-0.238487,0.240669,0.241182,0.0107308008563,40.1392601861,9.81972943529,131.301,0.000561277,38.6965132335,40.6482449616,137.914,64.8036977099,36.7352953556,0.240925538695,1.0,4343,0.240638164794
4344,6.84111056453,34.4123942753,0.969082017656,-0.238942,0.241341,0.241773,0.010144472668,40.2690945753,7.49767731389,131.326,0.000557942,38.7117498297,40.7298343697,137.914,57.0159924221,36.6897311839,0.241553816368,1.0,4344,0.241312758164
4345,3.24102942907,34.4516280672,0.877583084291,-0.238337,0.240904,0.241413,0.0104638283622,40.8594233406,32.2964916078,131.318,0.000623337,38.762695093,40.6489586823,137.914,48.1898060762,36.6055466982,0.241179390461,1.0,4345,0.240888358591
4346,7.89880313281,34.5174964343,0.95339057678,-0.235095,0.237828,0.238341,0.00976975650546,40.3461123416,3.05840104184,131.317,0.000501951,38.8432919377,40.7389022544,137.914,57.3897172261,36.7250258785,0.238020331974,1.0,4346,0.237815604659
4347,7.90729802458,34.4385006557,0.903688186811,-0.235304,0.23807,0.238464,0.0096099105185,41.175258644,12.5746981928,131.317,0.000405334,38.7471734492,40.8642805195,137.914,77.9534669024,36.6925900209,0.238243980453,1.0,4347,0.238030908479
4348,7.36252750716,34.4771715969,0.889091667551,-0.236369,0.238751,0.239249,0.0101359467838,41.2331402003,8.53346316587,131.368,0.000525019,38.7934793858,40.7320506022,137.914,69.6165771737,36.7603176461,0.239029467596,1.0,4348,0.238724327381
4349,7.74081925988,34.4699998468,0.972064115052,-0.235565,0.238127,0.238614,0.00996249512936,41.3392876609,3.0903249066,131.359,0.000479739,38.786863271,40.6094978438,137.914,56.9322913028,36.6579602534,0.238372602924,1.0,4349,0.238131062135
4350,3.72028419299,34.4861463403,0.962963981918,-0.234286,0.236468,0.23696,0.0105648487206,41.3490880088,28.0343139344,131.363,0.000489759,38.8071669201,40.6741081313,137.914,52.2063634461,36.676825038,0.236673366993,1.0,4350,0.23643518801
4351,6.67971992242,34.4564039778,0.873805472206,-0.23533,0.237654,0.238044,0.00948920060984,40.4538753372,11.5402588879,131.363,0.00041481,38.7686340136,40.7565524417,137.914,64.6785433831,36.6214286715,0.237911997035,1.0,4351,0.237658181144
4352,7.37695176624,34.5210757998,0.979886974981,-0.235634,0.238321,0.23883,0.0100973750825,43.3543549561,34.0071030091,131.376,0.000434098,38.851352296,40.6664070163,137.914,75.4567140253,36.6924147805,0.238597006764,1.0,4352,0.238293476687
4353,6.34798521907,34.4930273641,0.974280967302,-0.23509,0.237389,0.237801,0.0101068186723,42.4814260422,30.1518162603,131.362,0.000502662,38.8148231491,41.9166072515,137.914,66.7776700898,36.6024233304,0.237735136847,1.0,4353,0.237385952701
4354,6.35854286875,34.439398684,0.940405388246,-0.23235,0.234668,0.235267,0.00965309221424,41.0585860428,11.1368443275,131.375,0.000476209,38.7473672563,40.7100718479,137.914,57.7663130979,36.5898744754,0.234979419773,1.0,4354,0.234661314882
4355,9.94963897819,34.4461051347,0.914526636762,-0.233495,0.235625,0.236134,0.00990800124252,43.1736357976,10.0665732145,131.354,0.00038283,38.7545091227,40.6835179058,137.914,72.715265347,36.8037882699,0.235873608479,1.0,4355,0.235588990452
4356,4.60589193689,34.5144382991,0.9230084911,-0.234731,0.236625,0.237109,0.00882214599306,41.2180934142,35.2157492932,131.357,0.000352608,38.8420321426,40.7795385173,137.914,62.3266429249,36.6291570906,0.236849566895,1.0,4356,0.236598839568
4357,10.3946849494,34.4485464474,0.896092792178,-0.234821,0.236644,0.237003,0.00967115873013,45.0627461384,28.366983604,131.346,0.000430133,38.7588590533,40.6888153772,137.914,82.7304596192,36.6791088151,0.236921043692,1.0,4357,0.236652495035
4358,3.05545630329,34.4862508079,0.940286156081,-0.23228,0.234527,0.234885,0.00930482122085,41.1362846724,38.1651739615,131.343,0.000409279,38.8063178856,40.6117883368,137.914,54.3872861516,36.624287181,0.234659990235,1.0,4358,0.234505449912
4359,5.21952066379,34.4863122569,0.9120989704,-0.231979,0.234537,0.234947,0.00896045351451,42.1155217573,34.2739261918,131.317,0.000447913,38.8063828486,40.706284304,137.914,59.8123102866,36.5493456068,0.234705827611,1.0,4359,0.234513341252
4360,3.52957419526,34.4343222265,0.93597505484,-0.231859,0.234105,0.234488,0.00898343093496,41.2377031348,31.0456788182,131.299,0.000410942,38.740938218,40.7653584297,137.914,52.1132076313,36.7026165463,0.23433033529,1.0,4360,0.23412062924
4361,9.7199179772,34.4956657869,0.902458115578,-0.231738,0.233763,0.234142,0.00926261600252,42.3185790471,13.2409328071,131.292,0.00037452,38.8190521764,40.6960387761,137.914,77.7633203137,36.575451491,0.233943251647,1.0,4361,0.233740871056
4362,5.59023690214,34.4998731304,0.941723109376,-0.231525,0.233763,0.234072,0.00894937534789,40.7093617894,16.0794459408,131.304,0.000362482,38.8235658375,40.7186671987,137.914,60.4039723973,36.7401459333,0.233939665883,1.0,4362,0.233754542791
4363,4.79232980321,34.4529570872,0.932380688867,-0.230112,0.232596,0.23302,0.00928162686757,42.5345963761,37.045633146,131.316,0.000458636,38.7627984787,40.8638051626,137.914,63.7784639055,36.6104659144,0.232794177072,1.0,4363,0.232583129494
4364,4.5702564069,34.4577152601,0.928934128949,-0.230066,0.23237,0.232736,0.00871418847812,40.3499778326,15.3298550684,131.327,0.000322992,38.7717503177,40.7096062387,137.914,48.9444758247,36.6530134243,0.232531504133,1.0,4364,0.232377224704
4365,9.97115936483,34.4319310184,0.945416929076,-0.231386,0.233337,0.233733,0.00892140347196,43.0742226443,6.25223575648,131.327,0.000412741,38.7386872467,40.7114688394,137.914,76.0962339896,36.6539952899,0.23354098982,1.0,4365,0.233302722489
4366,8.35426380493,34.4577199354,1.03308503211,-0.23004,0.232131,0.232503,0.00891714708038,42.0527500696,6.29879692769,131.32,0.000442666,38.7717355901,42.0040179318,137.914,70.7654745038,36.5859451399,0.232327985271,1.0,4366,0.232148927274
4367,7.84599502507,34.4608220203,0.964778072425,-0.23113,0.233557,0.233842,0.00878449776142,41.6036176374,7.25917395916,131.328,0.000367238,38.7743546941,40.7287606801,137.914,67.4634393935,36.6857721732,0.233712204936,1.0,4367,0.233575056851
4368,4.10309939178,34.4089674671,0.954826366859,-0.228652,0.23065,0.231,0.00940889960251,40.7953110502,23.8908443941,131.328,0.000390283,38.7093154015,40.5964688361,137.914,50.072488533,36.5843372602,0.230722835955,1.0,4368,0.230625693517
4369,2.50610721202,34.4589963116,0.957345528956,-0.230825,0.232981,0.233339,0.00904280856571,40.6013484827,36.7090947865,131.319,0.000430629,38.7737770178,40.8163707627,137.914,52.5869510664,36.6936864959,0.233132305834,1.0,4369,0.232993442607
4370,5.34011319513,34.4136505658,0.85894437628,-0.228781,0.231231,0.231547,0.00884617164502,40.5269733484,21.7781288127,131.343,0.000370464,38.715608017,40.6591686434,137.914,56.0390770588,36.652992794,0.231369143821,1.0,4370,0.231206135656
4371,6.27222693983,34.4814865919,0.934590767553,-0.228588,0.230787,0.231108,0.00873907711906,41.1535891536,9.88714778171,131.328,0.000331546,38.8000598342,40.7157122544,137.914,56.8575293577,36.6492440057,0.230991016127,1.0,4371,0.230799262584
4372,7.00285825568,34.4417733827,0.919157128621,-0.228427,0.230553,0.230848,0.00923911031437,40.114003133,4.09462775514,131.372,0.000424741,38.7497699465,40.7431938649,137.914,49.3145386496,36.7458989014,0.230670565453,1.0,4372,0.230527059103
4373,3.19400507438,34.4410909369,0.91279751144,-0.22849,0.230446,0.230702,0.00919168091317,41.0722275773,36.5917009396,131.37,0.000456042,38.7509747869,40.7151547572,137.914,55.7807112472,36.7093570304,0.230546341897,1.0,4373,0.230448568543
4374,12.6885986767,34.4499389161,0.927201956393,-0.228642,0.230648,0.231099,0.00920548636483,43.0150567554,32.8379881701,131.374,0.000416346,38.7598332058,40.6849928949,137.914,111.413236291,36.683266985,0.230895690522,1.0,4374,0.230642947417
4375,5.51260050446,34.4849879704,0.895084859097,-0.230048,0.232349,0.232727,0.00931700404137,42.5653133708,36.2502654032,131.401,0.000384999,38.8050747882,40.7319565687,137.914,63.4379455275,36.8087261937,0.232539416036,1.0,4375,0.232365402455
4376,6.70203522498,34.4897075944,0.937020416299,-0.225575,0.227982,0.228322,0.00862546793985,41.6669732494,26.29099473,131.4,0.000367811,38.8124503027,40.7060033168,137.914,77.7747673935,36.6697445796,0.228176987475,1.0,4376,0.227964780021
4377,9.26110915213,34.3926247896,0.882598428409,-0.228384,0.230898,0.231161,0.00893253328197,41.0358978304,4.22566044321,131.385,0.000358469,38.6870214469,40.7011905862,137.914,79.3668166674,36.6599363469,0.231050440837,1.0,4377,0.230914476817
4378,11.9421162173,34.4593782497,0.892670292204,-0.226826,0.229453,0.229771,0.00835072422241,41.5915281689,6.22394976925,131.382,0.000318661,38.7709881113,40.7410163484,137.914,107.432276294,36.6862620902,0.229589621242,1.0,4378,0.229435587886
4379,3.65309385451,34.4225097338,0.929967955032,-0.22603,0.228676,0.228926,0.00917784594636,40.6210906089,26.1137687203,131.39,0.000405425,38.7241226935,40.7558474293,137.914,50.9422238737,36.6296715287,0.228784307969,1.0,4379,0.228676178065
4380,4.14473060708,34.4613083607,0.925952847793,-0.225191,0.227708,0.227911,0.00891940614753,41.6934506995,37.0541366221,131.394,0.000368511,38.7761113294,40.7333623857,137.914,57.5648265622,36.6920539654,0.227767643915,1.0,4380,0.227705979205
