AverageAction,MaxReturn,MinReturn,AverageDiscountedReturn,AveragePolicySurr,AverageEsReturn,MaxEsReturn,Iteration,AverageQLoss,AverageQ,AverageAbsQ,QFunRegParamNorm,AverageAbsY,AverageY,StdReturn,AverageReturn,AverageAbsQYDiff,StdEsReturn,MinEsReturn,PolicyRegParamNorm,Epoch
0.917771,542.870504351,119.779774804,126.259017896,-13.0996,198.562894925,295.481921659,120,0.642128,12.6005,12.6174,47.4281,12.6154876563,12.6042880887,69.6269748622,257.165801183,0.451415485758,80.7365895266,42.6947883176,41.4284,120
0.89995,984.206965943,136.595233727,115.23391411,-13.2202,179.126558055,368.463174635,121,0.664238,12.7309,12.7469,47.6408,12.7449858063,12.7337116338,211.599669014,293.824424227,0.44970137751,126.998682738,19.1133548153,41.6245,121
0.937821,434.397939794,123.967425776,104.638677325,-13.2129,153.797983077,385.708819329,122,0.636075,12.7298,12.7457,47.8464,12.7435811938,12.7326258256,56.1109327926,182.367186154,0.455525855493,112.401583301,-4.05359884165,41.7984,122
0.918485,335.716974223,82.4747642305,98.1202892135,-13.3366,165.61396852,392.501881505,123,0.596078,12.8495,12.8667,48.0378,12.8641369658,12.8526136604,65.0919700319,193.957409179,0.451250107839,120.520962875,26.9510502152,41.9538,123
0.925434,568.728607767,84.7329434161,107.095845025,-13.3907,195.044640112,346.616730993,124,0.711501,12.9109,12.9267,48.2484,12.9246233714,12.9139472512,136.707741923,230.375361718,0.464197348722,115.897325358,-0.941285614162,42.1108,124
0.91095,960.422525896,65.5140580745,81.5141008261,-13.4853,195.494185705,232.770925,125,0.59439,12.9805,12.9953,48.4496,12.993383586,12.9838009468,302.43007847,802.696268991,0.449291810825,37.2767392942,158.217446411,42.2847,125
0.929038,1094.34047867,148.658234735,115.858151284,-13.5016,212.03196909,605.865714465,126,0.677744,13.0081,13.0262,48.6853,13.023242513,13.0106628349,136.028889625,283.020210114,0.462990230256,183.264622703,-8.0747154497,42.4844,126
0.925889,947.157120302,58.1670416576,78.7687210244,-13.6612,253.962711956,492.660507193,127,0.709526,13.1795,13.1948,48.966,13.1919988568,13.1827419358,190.707559449,283.295292571,0.470987649315,125.604250082,99.469529784,42.6095,127
0.938593,870.230228809,194.801478989,116.177764889,-13.7174,280.718781655,563.710533215,128,0.684779,13.223,13.2397,49.1986,13.2376577312,13.2264112892,158.200566939,308.698842254,0.465737346745,175.447339846,33.7802139296,42.7822,128
0.889472,942.138307142,-78.1958302938,68.337625919,-13.8299,123.026423203,263.725432206,129,0.702202,13.3456,13.3617,49.3719,13.3590073747,13.3478704194,342.201441203,740.124456668,0.465829160926,88.0972809425,-12.5463763128,42.9413,129
0.927284,437.279694892,77.2977457271,94.8107984024,-13.904,156.335929115,383.300052501,130,0.753861,13.4134,13.4316,49.5616,13.4274246343,13.415578785,61.9688312896,176.054276285,0.482505269779,140.129280997,-7.7217874726,43.0914,130
0.939904,629.154916604,97.8644985195,89.2587528602,-13.9684,145.588777368,291.935549901,131,0.775137,13.4905,13.5097,49.814,13.5074912461,13.4937120602,106.104481566,295.940376215,0.485410305859,91.841660743,64.2584147934,43.214,131
0.884702,931.087418166,-110.50480374,42.8184492546,-14.0504,167.210826447,306.758518765,132,0.719852,13.5709,13.5903,50.0384,13.5872610603,13.573468068,317.385635075,291.504761751,0.467505917129,94.6001341901,5.74055150129,43.4041,132
0.904663,540.443989017,165.777176423,124.123074275,-14.1404,97.9439283424,253.12049637,133,0.682047,13.6457,13.6664,50.2065,13.6631788588,13.648544198,94.0995004205,317.476012424,0.47174281522,123.547028378,-127.247238462,43.5672,133
0.902273,1064.00686383,89.4206863085,96.7948621235,-14.2037,211.713185142,588.566349026,134,0.685158,13.7144,13.7348,50.4128,13.7319323869,13.7174761933,198.056176467,286.095270216,0.467138192462,216.246964539,0.096329787582,43.7129,134
0.896892,947.266040183,-28.9140360945,85.7826603487,-14.2961,174.456100936,264.148099854,135,0.738047,13.8085,13.8273,50.6048,13.8236808767,13.8111530547,204.714416211,251.957648534,0.479729276667,71.6062113942,79.4935207761,43.8748,135
0.909198,1034.17647854,-68.2036964262,103.341073452,-14.3668,200.923312454,320.515866721,136,0.710137,13.8612,13.8838,50.838,13.88113838,13.8645252667,190.596481989,238.96308235,0.478985774992,68.332817823,90.7542779097,44.0662,136
0.924225,669.296845771,56.5075006705,79.0721365597,-14.4429,121.012067577,333.440309024,137,0.712565,13.9445,13.9678,51.0319,13.9648023524,13.9476049473,124.981846231,184.134106986,0.47617094559,114.300151963,-2.80540992855,44.2431,137
0.927463,467.726009342,92.4674046364,86.366930097,-14.5319,183.559522286,335.761475499,138,0.786127,14.0485,14.0692,51.2197,14.0681225467,14.0518866566,79.0771641136,159.743065492,0.490024450469,115.190432712,15.807471575,44.4126,138
0.903705,915.197744379,50.3407514125,112.217208656,-14.5752,196.259773502,424.497228003,139,0.713256,14.0842,14.1068,51.4081,14.103708888,14.0879058478,201.264335334,323.669881765,0.482311814981,140.591054909,21.7662704614,44.5547,139
0.910563,727.787560878,19.0468419117,100.020151924,-14.6679,118.352951574,238.530206401,140,0.748184,14.1778,14.1988,51.5905,14.196031736,14.180529823,174.782987505,261.328389344,0.484264030163,94.8569128746,-4.79255165377,44.7016,140
0.902115,745.815386945,-14.2968643658,81.7691593833,-14.8076,170.767870602,410.44138548,141,0.700205,14.3288,14.3462,51.7809,14.3434677764,14.3325096921,148.000853453,194.370955907,0.484217962593,142.743597742,-3.1384989861,44.8594,141
0.878668,719.25225229,23.5722757535,104.582409715,-14.8322,198.342319748,473.065964201,142,0.745722,14.3561,14.3767,51.9656,14.3743287456,14.3588734479,153.901138069,271.707591897,0.497966008281,160.027157969,-3.6110324155,45.0271,142
0.918873,795.52733285,-93.8996697468,60.1681563686,-14.8692,113.778339964,277.849061663,143,0.776025,14.3922,14.4148,52.1787,14.4122783707,14.3953422547,161.89444136,190.906743906,0.503341902911,96.2762561765,31.8678371445,45.2062,143
0.803359,958.57581578,-48.8814755324,73.7953594261,-14.9526,351.019747361,505.159175259,144,0.721459,14.4694,14.4907,52.3662,14.4900743538,14.4737818522,366.226523499,586.494378812,0.491050592299,149.436879881,136.639077825,45.3399,144
0.890139,682.836397398,-1.64915655904,95.0001106554,-15.0506,179.89146666,299.976943425,145,0.734104,14.5794,14.6036,52.5553,14.5979684037,14.5804619196,177.6253542,352.778593558,0.497161967412,89.1350431889,74.4353210579,45.4576,145
0.914263,1065.53355404,27.5544799619,78.7059764041,-15.1015,262.220702993,530.078587257,146,0.811145,14.6281,14.652,52.7546,14.6487448131,14.6310553812,189.688692682,212.886555927,0.504011344658,166.387666552,56.0235673723,45.6215,146
0.91944,863.019202635,38.7713397788,92.1370596611,-15.1707,158.00700746,408.859936347,147,0.719952,14.682,14.7058,52.9144,14.702915149,14.6848987376,239.141990236,290.271835789,0.500851445922,144.550449362,0.56025495101,45.7764,147
0.91779,990.093856488,168.294500972,102.28174499,-15.2564,261.12526315,463.407522424,148,0.732521,14.7906,14.8142,53.0581,14.8106231058,14.7934836349,286.332109433,720.253099309,0.500327079937,177.885563943,3.3947990447,45.8866,148
0.913884,1279.44870214,173.837187066,99.0990153595,-15.2759,260.285823775,458.749007372,149,0.80406,14.8006,14.8216,53.2628,14.8187371377,14.8034209467,297.766694911,539.111608306,0.504522056615,122.602730493,80.2331953858,46.0149,149
0.918607,1113.48404043,51.3935327875,87.824029294,-15.3434,156.855502695,463.318353971,150,0.819966,14.8564,14.878,53.4524,14.8746096571,14.8594598829,211.423596399,315.435136395,0.507584863295,138.140757295,10.4586344275,46.174,150
0.924711,1162.65040085,77.3569089235,100.644103481,-15.4461,121.321464116,281.607791873,151,0.81696,14.9596,14.9824,53.646,14.9781419098,14.9626347097,244.100373721,384.288932282,0.504854809083,87.3285253584,44.7894861669,46.2917,151
0.923431,944.717671182,50.4708492722,84.8033120503,-15.4674,218.946774509,493.075442731,152,0.765115,14.991,15.0134,53.8234,15.0090679453,14.9944873991,233.240696024,265.748924061,0.504420871047,152.956280808,33.0269530532,46.4179,152
0.909845,978.881201454,112.971012219,131.987869689,-15.5649,211.030398575,395.431528596,153,0.833612,15.0738,15.0974,54.0359,15.0927240865,15.0773294414,187.348427114,452.710481077,0.525696880885,160.818679056,-5.34329321804,46.6103,153
0.917043,941.792137814,190.637468851,123.993855067,-15.5764,172.601345333,354.689168976,154,0.896845,15.0841,15.1088,54.2202,15.1036167355,15.0868915444,124.560418574,400.589177804,0.524683962318,128.914541726,-6.30337868392,46.7379,154
0.920559,762.879667882,-83.057620728,118.417996551,-15.6388,151.57728029,285.677645607,155,0.755492,15.1746,15.2025,54.3797,15.1978938578,15.1771752267,169.749417797,341.521733217,0.506812625346,100.049732983,-3.08527546826,46.9142,155
0.9267,1072.05241703,179.569927516,134.186934183,-15.7353,214.56214168,449.977518575,156,0.831068,15.2617,15.2868,54.5767,15.2832221039,15.2650986415,183.842652073,346.599598662,0.51064122207,167.66604882,0.93402580734,47.0595,156
0.925888,1070.72903787,221.441270782,130.118693674,-15.8219,277.166950342,669.19444561,157,0.817479,15.3249,15.3503,54.7526,15.3453533875,15.3267753997,191.128559718,491.883926195,0.513190846887,235.85839823,1.37972722567,47.1978,157
0.933849,1117.92724551,42.5354416189,86.1729866434,-15.8797,242.679273125,563.238347372,158,0.795261,15.3947,15.4184,54.9063,15.41533303,15.3975814087,218.525341062,341.487159588,0.511480382017,195.28679882,56.181543346,47.3333,158
0.879404,977.948042159,-15.846208261,83.0913846057,-15.9639,300.925252789,499.924364553,159,0.812126,15.468,15.4945,55.0697,15.4909844325,15.4711544526,300.420990996,352.053949163,0.517989258047,119.28078042,139.166423237,47.4782,159
0.9326,788.986598093,80.6176831404,115.853337981,-16.0939,305.043504041,534.059449713,160,0.917991,15.5838,15.6095,55.2484,15.604492923,15.586485477,121.385627591,376.998565735,0.538847957627,170.770375042,25.1483079748,47.6238,160
0.928223,982.714355208,-109.420568325,78.613066413,-16.1095,243.901925458,352.100998736,161,0.924707,15.627,15.651,55.4465,15.6478016129,15.6301411679,224.671086903,295.762469352,0.53071652215,73.0471755915,161.720698844,47.7769,161
0.918608,890.758734792,-35.9011435699,91.8617518798,-16.1489,146.919773451,308.927802655,162,0.833548,15.6276,15.6517,55.5956,15.6473875039,15.6306730686,199.975623785,311.436793788,0.52590112816,78.7120220765,52.6578242581,47.895,162
0.931097,662.165909855,113.804898441,126.039256347,-16.2525,237.476774419,597.438884126,163,0.897449,15.7454,15.7652,55.7933,15.7627237566,15.7489932342,139.685646291,340.290789147,0.531654710777,236.940101511,9.31791493453,48.0529,163
0.931898,744.678166031,124.639953138,113.461296371,-16.2893,167.759050564,398.250590741,164,0.969789,15.8048,15.8274,55.9431,15.8239377068,15.807743592,97.1004907706,205.707792841,0.540087293595,134.600009998,-22.5802825856,48.1569,164
0.9186,1112.99116636,88.9292554223,115.684531796,-16.3134,126.878412394,340.437708156,165,0.820659,15.8106,15.8369,56.1155,15.8319877147,15.8125506326,196.111821492,380.726213687,0.524936015072,121.911343493,-3.8980803303,48.2996,165
0.784887,1021.65623664,83.066753686,100.551535595,-16.4311,403.798587765,499.669602408,166,0.893973,15.926,15.9495,56.2816,15.9473698707,15.9300684182,359.63892901,732.823024087,0.541167931474,81.1930341642,279.805729668,48.4267,166
0.930202,1108.91282946,-1.9018434841,111.23487467,-16.4308,306.038348485,611.465619907,167,0.945624,15.9206,15.9422,56.4413,15.9392169405,15.9244806675,204.192237216,317.089470488,0.540330746868,188.760693465,-2.92396105619,48.5665,167
0.958451,1031.63961809,38.6876408592,86.8886660061,-16.5785,290.104504396,655.918251758,168,0.805102,16.0615,16.083,56.6029,16.0809172483,16.0638850094,286.282481051,304.15594326,0.532805467082,189.209993665,119.411351039,48.6783,168
0.951939,489.270247406,140.74993214,143.138288269,-16.6641,83.3212412698,341.83895615,169,1.00541,16.1383,16.1667,56.7709,16.1643041928,16.1433007363,78.9781777294,323.270495632,0.560516862204,102.895719633,-4.74089967216,48.8509,169
0.955044,869.458879048,38.9387550351,109.957053897,-16.7314,137.683188576,343.874192127,170,0.94573,16.1736,16.2069,56.9102,16.2000290577,16.1760382668,195.832780202,386.751384411,0.561079152254,127.998064508,2.37195889674,48.9542,170
0.945617,1009.3017929,5.03489725092,90.1165684329,-16.8614,85.5447056384,144.636724135,171,1.03708,16.2785,16.307,57.0596,16.3052931566,16.2821742328,154.84744144,222.696995728,0.577375806249,33.4943750416,42.5560824485,49.112,171
0.925955,998.960739157,-114.986032257,41.23649352,-17.0964,61.3303541545,193.506176418,172,1.03931,16.451,16.4842,57.2073,16.4808700302,16.4547068645,201.333314056,124.974065354,0.5851281722,69.6339113512,0.396344033054,49.2133,172
0.939394,637.475351415,-55.8049324448,31.450520977,-17.4273,263.369113699,468.662438863,173,1.00185,16.6986,16.7261,57.3526,16.7222486219,16.7013754367,164.835881573,121.913162403,0.59478183738,127.216303594,82.8719511474,49.3151,173
0.906145,1006.89803602,59.6277693572,118.076826179,-17.61,156.372881425,398.202134631,174,1.07359,16.8427,16.8717,57.5265,16.8686393123,16.8465288001,165.211829903,331.825104264,0.629925051195,157.617596503,-132.455383443,49.4372,174
0.85724,841.935272885,-80.5925640186,42.2942761985,-17.8467,130.821606286,480.074413824,175,1.19123,17.0984,17.1257,57.6655,17.122661263,17.1008315004,221.156613038,180.837221534,0.650530468705,162.237871087,-66.7260655738,49.5487,175
0.860083,808.32416806,-78.2713602877,55.9769987451,-17.9494,148.769055257,500.763170478,176,1.29385,17.2239,17.2498,57.8478,17.2484791168,17.2284348076,196.56867599,247.79581657,0.667283957392,151.910538701,26.7997349118,49.6689,176
0.863311,813.430125128,-81.5260266535,58.8616561346,-18.1476,180.402139757,356.415296217,177,1.07525,17.446,17.472,58.0163,17.4695358242,17.4484998296,260.357521166,269.501502857,0.642499190627,134.295063307,8.8586473565,49.7857,177
0.900325,923.916311809,227.211218266,135.601713347,-18.2511,202.252213546,398.818263917,178,1.2666,17.5642,17.5935,58.1798,17.5933376496,17.5694796251,191.748000895,491.173849134,0.656268552514,157.746413831,-11.0382587013,49.9267,178
0.930328,667.77133587,347.240397901,139.190820641,-18.3299,350.80902698,680.804814098,179,1.3052,17.6766,17.7037,58.3271,17.6995170659,17.6787787722,47.2377345956,443.092417518,0.65043978864,172.400636358,189.0197279,50.046,179
0.891875,781.451115887,351.536588324,153.777917472,-18.4511,217.967959169,399.010423899,180,1.13831,17.833,17.8599,58.4952,17.8565547466,17.8366990306,124.132367098,542.887214889,0.621315499549,117.09506952,85.1718373729,50.1936,180
0.880102,934.969199811,88.1330195338,114.695513276,-18.4634,320.330427808,467.856803099,181,1.15281,17.8623,17.8911,58.6585,17.8871673053,17.8654865067,191.129096571,375.522545147,0.620141898641,157.635698978,101.824375627,50.33,181
0.87699,384.110736349,112.763729241,86.2876200695,-18.5068,287.889237394,639.369256332,182,1.25155,17.8997,17.9276,58.7901,17.9240096215,17.9037792335,58.1131837553,183.896549874,0.630572928467,218.923211789,-43.6885177251,50.4797,182
0.887488,457.023435734,156.326881391,89.3982608561,-18.6631,310.442533041,529.960555182,183,1.22248,18.0566,18.0828,58.9332,18.0787386263,18.0590115206,88.5726307108,303.451342632,0.624690607325,143.670780398,142.232912167,50.5472,183
0.89816,521.13267321,57.5744255662,106.753780534,-18.6955,380.036098264,586.891570921,184,1.20622,18.0866,18.1123,59.092,18.1082007568,18.0915636769,76.0795505726,229.030774711,0.619157357555,125.161184545,199.644611364,50.7114,184
0.859247,469.501492936,250.035623284,148.328795326,-18.777,256.055438842,559.096195688,185,1.10218,18.1967,18.2209,59.2212,18.2169313678,18.1999215544,45.8660702963,326.88652506,0.605632964772,167.794532667,38.7531342372,50.8381,185
0.921467,620.77292444,433.137632503,156.885319368,-18.7216,262.990077073,501.089264383,186,1.10541,18.1539,18.1741,59.364,18.1711874042,18.1570365712,40.2410400504,538.612376388,0.604526006827,163.68017313,14.9032217522,50.9539,186
0.927985,631.582945069,202.314960702,163.127918649,-18.8167,372.219438402,473.955374297,187,1.2051,18.2493,18.2718,59.5322,18.2660881777,18.252588383,72.2350791136,422.965633173,0.612584491432,138.289794236,109.751749532,51.0585,187
0.948975,602.873438499,320.464022038,147.099452701,-18.8599,362.398676756,528.277804007,188,1.01826,18.3019,18.3185,59.6653,18.3176608694,18.3069240503,54.9865559409,412.480616829,0.602749028675,133.120601574,121.815349267,51.141,188
0.967859,538.506500809,135.078126415,111.097015523,-18.8593,327.233555762,523.579510065,189,1.18077,18.2996,18.3172,59.805,18.3131703837,18.3021078421,139.572065691,409.534571691,0.617744111688,158.506936128,58.1998718597,51.3076,189
0.969752,707.362569491,128.893545203,85.8648443073,-18.9606,191.960625824,470.943949816,190,1.16023,18.4182,18.4376,59.9908,18.4331991995,18.4210663944,119.914371541,223.37806149,0.608956358452,145.570191699,55.5695851961,51.4439,190
0.913895,485.46363794,46.0417871318,105.78655234,-19.0491,253.512858737,500.242138065,191,1.10135,18.5025,18.5225,60.146,18.517753498,18.5054278585,142.496037355,288.991384488,0.598274740538,187.138455762,3.56628646251,51.5602,191
0.916761,718.067554483,121.575573612,126.243546408,-18.995,195.502595335,401.665737525,192,1.16283,18.4436,18.4619,60.2981,18.4575233545,18.4463736777,103.517534357,452.767014713,0.60228923218,161.936466057,18.92092861,51.6557,192
0.932122,773.610837789,45.5172044994,60.2566818542,-19.1199,160.848087219,337.76773831,193,1.24725,18.5638,18.5831,60.4744,18.5793494991,18.5673648988,102.601900003,103.103809046,0.611111887063,115.520067159,33.8775431706,51.8055,193
0.806184,411.438189002,136.006944577,116.495977135,-19.1957,228.568939627,499.151432701,194,1.17305,18.6429,18.6606,60.6048,18.6582208947,18.648769094,51.9442263153,333.17271761,0.600597398082,177.457539272,65.8654384693,51.9186,194
0.834957,985.063530783,55.5523294923,67.2707922842,-19.293,206.511216621,517.660238694,195,1.36637,18.722,18.7412,60.7617,18.735001657,18.7251988914,279.34484908,216.576414071,0.622202829769,179.917059732,18.2798867048,51.9737,195
0.888996,518.950524204,106.437577488,118.448161689,-19.281,157.72353707,494.189286491,196,1.11464,18.7377,18.7549,60.9031,18.7501920424,18.7400783733,103.953873101,391.427506736,0.588514955537,151.648863,65.5271515227,52.1143,196
0.890458,425.202955704,286.949757258,136.303716004,-19.2875,387.340680071,555.270609225,197,1.18458,18.7325,18.7517,61.0696,18.7477214382,18.7364012254,27.9337155632,375.765255536,0.599158902608,127.84220454,207.465764904,52.2522,197
0.936141,1077.88061505,98.5901537276,95.2571230336,-19.4243,342.42081336,457.822555966,198,1.07926,18.8638,18.8816,61.1675,18.8765926165,18.8662799757,247.425350512,330.985574514,0.591994525004,115.235097186,152.343544401,52.3477,198
