MaxReturn,StdEsReturn,PolicyRegParamNorm,AverageQLoss,StdReturn,AverageAction,MinEsReturn,AverageAbsQ,MinReturn,MaxEsReturn,AverageAbsQYDiff,AverageY,Iteration,AverageQ,AverageAbsY,AverageDiscountedReturn,AverageEsReturn,QFunRegParamNorm,Epoch,AverageReturn,AveragePolicySurr
818.52673401,116.818723794,43.4213,72.3595,214.268797939,0.874354,-77.8586189067,141.086,-13.0599556805,372.820498822,4.19874540565,140.961134554,126,140.95,141.050061065,50.0386902644,35.3180623835,60.6202,126,182.65936245,-144.403
502.036605316,135.943518844,43.606,76.3119,60.9401106024,0.872497,17.9967096355,141.93,-97.9250444207,407.908727242,4.27515209191,141.807186818,127,141.771,141.913651028,-14.0900576631,241.828011539,60.8231,127,-30.9464941365,-144.989
516.745035945,165.025699299,43.6636,75.7866,160.413624342,0.840684,-55.8044013645,142.529,-126.758675393,473.575892401,4.30341380153,142.418401848,128,142.397,142.491112506,31.2423306469,88.4834916253,61.0279,128,93.1715793865,-145.732
1005.07149549,61.6103787085,43.7604,85.8703,258.434688628,0.827825,-24.2585487364,142.484,-40.0710199383,222.569379513,4.43894964287,142.359266777,129,142.323,142.461088509,86.5802986267,45.5983382058,61.269,129,407.2382391,-145.653
608.570682129,102.992740334,43.8744,84.2199,133.804101265,0.836756,-1.61927079492,142.58,-36.3719341312,322.023548957,4.35271041142,142.442747108,130,142.418,142.544604836,78.7600929466,91.1712744336,61.52,130,247.586229789,-145.711
799.067934928,171.756117323,44.0081,75.0424,173.197330698,0.839909,23.8337402348,143.318,72.6475441063,444.531275418,4.29754762432,143.200872059,131,143.183,143.28453776,75.911706832,192.88951265,61.7849,131,366.487850423,-146.515
574.977148001,244.169605062,44.11,80.8978,59.1449781626,0.909015,1.5785647084,144.146,265.477879663,685.205136596,4.34547386817,144.038547324,132,144.006,144.129179396,152.575128762,196.928596023,61.9486,132,413.149424789,-147.268
859.405630797,128.439378036,44.2372,69.2141,140.311950617,0.862998,29.5404860149,144.28,77.2242842765,461.785098909,4.24297650276,144.165066064,133,144.147,144.242751671,106.415497851,154.49879212,62.2158,133,368.474798732,-147.593
665.185884839,101.391390613,44.3271,80.1681,140.72229168,0.871819,36.2005247689,145.254,100.277002929,292.220758362,4.40288704958,145.172809107,134,145.145,145.235014001,109.410413869,137.501268464,62.3844,134,429.730839983,-148.435
330.125710608,89.7154962241,44.4842,73.1865,37.8159994245,0.865742,31.6394566416,145.975,132.640004269,295.485269493,4.30360880004,145.879242798,135,145.854,145.93697669,101.980831294,161.213833333,62.6632,135,189.056522891,-149.133
679.26249986,164.689096655,44.5985,72.2865,155.633349002,0.816313,12.6773478397,145.937,9.88671897066,501.876680491,4.25485023322,145.832800713,136,145.817,145.901180998,83.093000256,189.944190295,62.8507,136,266.991210531,-149.045
599.693078383,160.444880532,44.7625,81.1065,191.153503015,0.873321,2.30338115742,146.513,-91.6405370696,415.751196248,4.43714728957,146.376213838,137,146.346,146.465346844,90.7049154042,221.031564454,63.0752,137,293.050531284,-149.654
781.970380394,168.191887068,44.8822,82.6615,124.480954886,0.862644,2.55542401524,147.458,-126.446381103,552.068018973,4.42112435824,147.356753311,138,147.331,147.428227826,10.4978385737,136.679217661,63.2319,138,34.489161581,-150.491
653.412705814,138.857708497,44.9514,75.5223,98.4094178662,0.88675,-3.89817073416,147.101,46.166565437,421.61539887,4.41175792081,146.996277393,139,146.969,147.074411432,125.425363823,112.313676109,63.4534,139,393.560829726,-150.257
497.683142797,160.41766248,45.0467,75.6391,108.380592042,0.924341,-20.736899958,148.215,35.5768880983,396.931466095,4.33958802179,148.094269598,140,148.077,148.172404389,119.72133233,118.027318519,63.6125,140,328.688886543,-151.248
498.547107667,89.6011789139,45.1756,72.4703,148.387560106,0.864011,16.6169725893,148.729,-78.4131492242,275.078186132,4.34728233795,148.639600318,141,148.611,148.712303276,30.8065946199,135.005946833,63.8323,141,103.94590553,-151.782
440.5779937,166.53076078,45.2597,77.0821,113.101026966,0.839715,-31.440245028,148.764,-41.2390939368,512.589551085,4.36423636705,148.612672658,142,148.597,148.713684258,91.6798617897,148.213006682,64.049,142,245.045312837,-151.941
453.858113573,157.403026734,45.3787,78.4259,82.9946272376,0.864885,-30.7233466542,149.376,70.1232222006,402.627462903,4.42209856172,149.249662929,143,149.224,149.350643105,120.798443187,133.649647289,64.2898,143,296.818827429,-152.401
481.506731079,138.257932525,45.5016,79.4396,86.0796912889,0.900998,1.0455440313,149.915,177.017972756,363.544499486,4.49591672544,149.759353309,144,149.731,149.878463678,134.34247042,119.193348884,64.5201,144,360.61405406,-153.004
418.235484299,133.743329549,45.6733,83.5608,93.1182247142,0.904696,0.502365370007,150.605,6.31847899694,379.391254609,4.50412705435,150.455114444,145,150.446,150.5570085,121.797381049,127.885732615,64.7533,145,289.050114769,-153.757
521.806066031,73.1862092738,45.7359,88.9507,132.323039692,0.84984,3.17687562417,150.144,-50.5421451726,190.812445956,4.61543038281,149.983963853,146,149.948,150.102361364,79.6226278058,80.8993763952,64.971,146,197.587349105,-153.348
543.138472081,137.320251593,45.8883,74.8092,191.309297235,0.852289,-30.8844182522,151.206,-153.589089736,339.797435324,4.53543910123,151.092320912,147,151.068,151.187960906,23.2093934524,104.459150192,65.149,147,122.787590848,-154.447
658.352779725,81.8157922494,46.0074,72.641,197.522505578,0.837441,-2.18429902493,151.646,-60.5029744396,288.683793507,4.50839234702,151.49584979,148,151.477,151.590378973,46.2360741409,53.6110723579,65.3501,148,187.421104111,-154.88
821.85274019,83.0157458366,46.1223,89.9884,154.518605749,0.859308,-18.3403881532,152.367,33.9465484417,271.644976123,4.64087330126,152.270783524,149,152.237,152.344875536,89.0687143427,55.3665677166,65.5974,149,334.609168053,-155.699
653.516034282,113.961153031,46.259,86.1771,119.366108598,0.887888,2.01247477687,152.085,165.487938883,376.825470284,4.64640693916,151.965825367,150,151.948,152.036087978,145.301206074,84.5700667376,65.7487,150,386.080430318,-155.253
860.486482647,126.065191924,46.3704,87.6908,168.737503554,0.832482,3.51244935268,153.487,-4.39204336443,377.343495659,4.58833244381,153.386576542,151,153.359,153.468227809,99.8596626437,156.952386851,65.9752,151,354.772130933,-156.701
959.215256617,199.249360412,46.4885,83.6234,217.467100453,0.836374,1.80864376892,153.771,18.8999065959,598.022509184,4.58890413229,153.657080865,152,153.627,153.731017047,81.0098028313,183.486814388,66.1893,152,327.487857855,-157.015
620.82299842,185.590670155,46.63,84.7556,88.5905913916,0.877907,24.082117747,153.994,71.8734249186,536.497732857,4.58654058589,153.89508683,153,153.872,153.962210923,124.487755886,178.915821247,66.458,153,397.353855371,-157.344
400.694032938,135.140809955,46.7172,86.6544,134.006440548,0.832191,25.8297263787,154.451,-23.3962063767,385.125596314,4.49371789383,154.354096414,154,154.331,154.429411207,41.1153793306,209.0363546,66.6444,154,109.333094207,-157.621
919.737125034,79.7639000864,46.8895,86.286,149.378439494,0.885921,-1.34485638436,155.028,86.6241090328,265.699068897,4.61594974809,154.889526859,155,154.865,154.986555168,140.382266696,74.0636254596,66.8013,155,416.834982278,-158.322
509.225834676,137.753594247,46.9807,84.8684,139.26297035,0.846759,3.86364732207,155.164,12.4604820885,437.231237377,4.58953240833,155.070615747,156,155.046,155.131802602,95.4905028877,158.956104386,66.9452,156,315.906083448,-158.314
859.230980419,147.150725065,47.1082,84.7105,189.818777494,0.847482,2.09754193416,156.372,12.3259527042,376.065918992,4.6079801576,156.232439974,157,156.216,156.324807379,86.0301614929,156.91540993,67.1251,157,420.236439452,-159.674
429.701869294,146.871954955,47.264,87.8707,115.239692161,0.816519,18.6226988317,156.152,-63.6252774374,482.848920378,4.57097945805,156.047914605,158,156.021,156.106574762,18.2637158667,113.096468668,67.2865,158,42.3736993038,-159.285
655.569089388,188.184719703,47.4031,83.8105,147.761458219,0.823256,-0.0754918800675,156.854,54.7896265315,506.449159604,4.63807727627,156.704989999,159,156.683,156.783944235,99.071632466,184.565466731,67.4444,159,382.778099569,-159.882
517.970370053,147.963167086,47.5206,87.9044,55.820604544,0.890659,4.07961326849,157.057,220.238369103,463.227434441,4.66020890183,156.939406594,160,156.905,157.014763909,143.47995153,145.495631679,67.6273,160,349.819065703,-160.135
757.072499986,103.352715722,47.6279,88.0518,185.186386103,0.86914,9.95865315311,157.292,15.5020662333,321.732648816,4.65244169526,157.170441294,161,157.154,157.249107455,93.9588443729,93.3731915935,67.8636,161,358.5221277,-160.416
641.673633797,106.461250589,47.7269,88.9413,134.291744381,0.843265,22.57768857,157.347,-8.42873930536,385.8895004,4.61513918531,157.224013453,162,157.195,157.299438034,91.6026629918,137.894157533,68.0494,162,271.564032814,-160.561
717.403638842,162.685175554,47.8709,98.6998,115.364593796,0.865775,-0.883549631141,158.531,163.946323708,434.951852704,4.76933523351,158.434089046,163,158.411,158.49461246,127.496928331,178.028800466,68.3148,163,335.434966794,-161.716
651.53144605,88.6809524994,48.0373,98.0073,147.035886062,0.860337,-3.40723752251,158.399,55.5375773032,253.863052661,4.84333491798,158.28321766,164,158.272,158.345427157,104.98494642,97.396057118,68.5178,164,319.261722211,-161.642
1072.19400157,145.342502656,48.1698,86.259,250.401516495,0.88813,15.876085585,159.615,29.9873005425,510.306274979,4.71480711659,159.488376249,165,159.459,159.557312824,99.464963604,174.634904777,68.7703,165,502.031499244,-162.959
754.253060928,125.550834464,48.2988,82.2293,175.060718223,0.864691,126.958711563,160.189,29.0840888744,442.45335805,4.72779405701,160.101641653,166,160.079,160.172733394,115.06290055,229.281235979,69.0421,166,358.745857396,-163.418
711.982701619,119.639102464,48.3892,95.2399,147.960774445,0.823148,51.9804351088,159.778,-37.9424568502,346.412591893,4.85344832569,159.688208761,167,159.656,159.755327601,82.3669649968,213.886755677,69.2473,167,265.987276933,-163.156
536.343470292,94.0037895096,48.5189,88.4449,81.0279793393,0.875928,170.426688923,160.924,164.605298785,427.542600987,4.71325358906,160.820536606,168,160.788,160.888363785,151.293858524,313.923490142,69.4834,168,377.596174188,-164.218
556.5436051,146.927120431,48.6651,93.4032,175.433501167,0.861934,-3.17863730118,160.852,19.9959310522,392.420531729,4.80627333366,160.732107829,169,160.709,160.819281166,52.3569616266,139.692202654,69.6911,169,178.474354857,-164.12
805.425118032,179.784350141,48.8084,100.252,159.67448351,0.857077,-1.11586011875,161.833,84.3883030335,534.784414194,4.9021903014,161.743144893,170,161.713,161.805586894,113.613988199,139.127081789,69.8317,170,391.161884743,-165.132
868.990383973,166.819537905,48.9513,99.8887,237.898681005,0.837628,17.8661338337,162.031,-5.82545233875,520.020547637,4.89327087714,161.911176213,171,161.885,161.982458396,82.9073443439,198.312750482,70.0089,171,290.671813369,-165.27
721.581426283,147.916696626,49.067,92.8307,160.115750194,0.853491,8.65306224938,162.216,-59.6361903624,387.992015795,4.8601525384,162.099966019,172,162.075,162.166183538,113.151229194,145.199197527,70.1859,172,378.118386426,-165.325
748.580969782,74.3061040311,49.1685,88.7103,158.606053213,0.83859,-0.280347760274,162.882,11.5476725789,277.629593148,4.77547711288,162.782823377,173,162.751,162.841960891,115.426648841,76.4379731984,70.3259,173,325.503285233,-166.074
602.466541414,102.920492291,49.2849,93.5285,146.880758966,0.837346,0.203670065862,163.274,16.6922792295,368.367163828,4.8519764799,163.165267206,174,163.141,163.23721235,87.6500475124,113.031304301,70.4843,174,241.73901933,-166.383
684.708785358,133.244271935,49.3564,106.262,180.260741992,0.8766,2.77739099216,163.661,36.0609703711,388.145188729,5.03531893072,163.539909426,175,163.523,163.593948498,92.085403636,142.169523468,70.6513,175,255.815759363,-167.008
987.057234174,85.3183013768,49.5007,113.248,208.202783485,0.86573,-1.22200913858,164.327,35.9828811324,306.756709452,5.0844944142,164.236627308,176,164.211,164.295347883,83.3018535116,171.737946532,70.8468,176,273.925095452,-167.74
566.493383983,175.543070947,49.5797,87.668,149.202252709,0.859076,22.2089963381,164.848,25.3985673663,555.045327431,4.77972316934,164.732789973,177,164.706,164.806503743,78.686530525,140.061237946,70.9983,177,209.137367411,-168.181
660.529668831,129.345572927,49.7032,101.57,138.063063028,0.880125,61.0854478045,165.253,116.721014229,442.798719979,4.94749193282,165.152323652,178,165.12,165.209664772,113.024889515,229.776656552,71.1426,178,328.034461989,-168.57
765.954225941,79.8040002586,49.8384,105.319,139.163483308,0.855365,20.3198770874,165.809,94.244775489,276.84761899,5.02699089074,165.699426385,179,165.677,165.757602894,95.1313307721,111.550800324,71.2888,179,316.519395905,-169.043
597.593139638,85.3816852794,50.0026,106.017,101.817455041,0.860012,-17.2358960601,166.812,104.136618289,264.346375047,5.01641606593,166.740707688,180,166.707,166.797702076,94.6863154151,89.7768009636,71.5117,180,220.871616653,-170.123
762.107909076,70.0466950834,50.125,105.225,165.92472693,0.84429,-111.887620466,166.676,80.5813728537,154.135643646,5.08526066297,166.556394399,181,166.53,166.626103575,92.594507696,41.8230269876,71.6372,181,329.270740224,-169.97
455.596388442,100.571938635,50.2,99.6317,106.373018095,0.865784,-1.25379664869,166.932,-61.5346766128,280.882321159,4.96305448192,166.829354174,182,166.801,166.885197316,65.6011135875,85.7271181887,71.8019,182,116.090877227,-170.309
487.962265524,154.518525279,50.3127,104.61,110.773223656,0.864208,20.1919397322,167.965,23.6929106127,543.653898718,5.05318770268,167.8487063,183,167.826,167.926828663,63.0180200835,143.852187609,71.9652,183,113.965284871,-171.321
719.841155438,75.2923409702,50.465,104.091,127.256051171,0.841397,-0.658345406975,168.027,-48.5792482453,248.635200605,5.11891348638,167.919554915,184,167.885,167.980168937,69.0404009281,94.4171952895,72.1053,184,149.2053786,-171.529
532.447590345,107.564202538,50.5504,98.3096,90.2232475169,0.883705,-0.285150807451,168.902,43.2060008547,348.864377803,5.09003912293,168.781435182,185,168.753,168.842384895,114.223093792,149.950311414,72.2682,185,243.419005554,-172.224
402.638916337,86.1207589664,50.5893,96.3199,99.6378650397,0.84594,1.35065949188,169.08,-40.527021957,300.95746658,5.05353628709,168.978539791,186,168.951,169.046621984,59.658300639,112.793739251,72.4173,186,114.057767309,-172.535
859.731684731,159.191637575,50.7301,101.209,209.741024473,0.872388,44.7761537981,169.667,-41.9195964157,493.06277124,5.13787626039,169.554965983,187,169.532,169.627508782,61.6187909452,191.880341497,72.5971,187,172.220096911,-173.107
645.600898774,123.798767785,50.8418,92.0356,110.488287621,0.851876,-31.4456778512,169.946,-7.19565773882,338.379608622,5.04935513681,169.849250555,188,169.818,169.902336413,94.0578951022,160.371738618,72.7143,188,196.901349145,-173.262
663.093699375,68.0010587174,50.9512,99.9065,134.955536168,0.852995,2.24746475073,171.363,-91.199052697,224.874978171,5.13778627467,171.264494,189,171.234,171.32605559,89.2327804844,113.587916974,72.8586,189,193.358147126,-174.834
706.686975276,93.4094007078,51.0926,110.671,166.767774027,0.862447,-11.0870233649,171.202,-78.3528177807,284.623153252,5.28729843205,171.088720653,190,171.066,171.162491811,68.1484444335,100.882388254,73.0094,190,181.526235931,-174.558
967.807541703,39.9849993521,51.1867,103.057,265.996726869,0.859778,-9.40948624914,172.098,50.9277351209,108.712128172,5.2621246526,171.999054274,191,171.965,172.065046696,84.8847089987,47.7225348764,73.1655,191,320.841513076,-175.529
934.094863641,123.425322222,51.3088,116.211,167.164204787,0.860491,-1.21624606856,171.654,-24.3477169915,334.423048661,5.34062566964,171.540030623,192,171.52,171.603169444,75.1903131763,141.644680417,73.361,192,203.574483849,-175.108
997.576794573,125.75254925,51.4128,117.407,120.560664235,0.895946,-2.64697398471,172.867,98.4604741368,399.416793381,5.39311646369,172.761894239,193,172.724,172.82792117,109.129201784,134.22389919,73.5588,193,228.245194206,-176.554
603.581276068,74.3355675155,51.542,123.645,127.543479121,0.882551,-3.5270256125,173.537,-54.8784107263,201.541514391,5.41950916815,173.417454719,194,173.388,173.484593382,77.5204081479,94.7679717602,73.6941,194,159.94926757,-176.953
800.888679836,188.937398216,51.644,118.396,183.521869799,0.902402,6.47835443221,173.874,14.9158961262,622.888523584,5.36620361702,173.73636291,195,173.697,173.826321287,94.4407154857,160.158982974,73.8232,195,267.099071971,-177.435
968.399881306,60.9721613062,51.7441,113.974,111.854729937,0.904549,21.1611748265,174.731,10.7235185005,193.765860701,5.31802725888,174.630811962,196,174.602,174.683786915,42.7579946066,71.8476990158,73.9505,196,67.9369297973,-178.434
481.89685628,107.895846178,51.8494,112.116,120.612371222,0.875606,-113.785376639,175.652,-118.057533104,223.096941783,5.39250163192,175.532281184,197,175.512,175.588779958,65.5637636223,122.721480186,74.0765,197,142.759019247,-179.178
734.090391329,113.55555274,52.0119,118.053,129.594564589,0.900338,-0.0874583172916,175.312,-66.5564557422,330.667365858,5.35741271941,175.217914023,198,175.185,175.265257868,101.875174205,93.4720868563,74.2689,198,239.464295746,-178.776
820.965939026,145.060625744,52.109,110.311,185.826744976,0.886756,-153.714473818,175.75,-14.7126913621,297.680865005,5.30301603236,175.635031257,199,175.595,175.702522161,75.58437009,106.280650645,74.4215,199,201.74776802,-179.204
678.565172793,139.17093181,52.2116,108.32,196.399857051,0.867531,41.5356871971,176.228,-37.4544024763,436.797584326,5.33980034924,176.111276177,200,176.093,176.168672429,76.251307263,192.149644903,74.5839,200,233.021225245,-179.607
