AverageEsReturn,Iteration,Epoch,AveragePolicySurr,AverageDiscountedReturn,MaxReturn,AverageReturn,AverageQLoss,MinReturn,AverageAbsQYDiff,AverageAbsQ,QFunRegParamNorm,PolicyRegParamNorm,AverageAbsY,StdEsReturn,AverageAction,StdReturn,AverageY,MinEsReturn,AverageQ,MaxEsReturn
3148.73003328,406,406,-441.85,334.71074649,4675.1655964,3699.5670048,221.716,984.221484453,3.71810313384,439.441,124.804,88.9398,439.449640223,0.0,0.971058,1319.51214492,439.449509399,3148.73003328,439.441,3148.73003328
2889.2842245,407,407,-443.089,329.031386715,4565.57342772,4032.79398218,182.36,3611.84049894,3.5491447329,440.719,124.943,89.0519,440.73674536,0.0,0.970378,245.13701605,440.736573365,2889.2842245,440.719,2889.2842245
3069.49800975,408,408,-443.169,321.665003279,4432.05309808,3385.48576539,233.678,442.080409366,3.87358518144,440.836,125.117,89.1294,440.836843885,0.0,0.97466,1278.50576954,440.836624406,3069.49800975,440.836,3069.49800975
2870.99206204,409,409,-443.079,323.610072863,4422.48060045,3104.87066042,204.914,1194.55645017,3.65804010585,440.768,125.258,89.286,440.790692851,0.0,0.966197,1272.6393144,440.79058274,2870.99206204,440.768,2870.99206204
3014.22815413,410,410,-443.363,354.989959984,4455.19818544,4301.93829969,197.987,4132.30702736,3.51190068013,441.029,125.38,89.3506,441.030321231,0.0,0.965798,103.072125782,441.030270759,3014.22815413,441.029,3014.22815413
3417.29527081,411,411,-443.11,363.326350733,4842.1308997,4712.88028609,242.592,4625.3964505,3.79466357638,440.821,125.521,89.4737,440.832579119,0.0,0.963818,74.2191104047,440.832518185,3417.29527081,440.821,3417.29527081
3117.27472293,412,412,-443.822,282.665058268,4281.46582429,3404.59019447,244.594,828.120422326,3.8770153661,441.439,125.642,89.5934,441.453259302,0.0,0.971373,973.343288031,441.45305094,3117.27472293,441.438,3117.27472293
3225.52294491,413,413,-443.358,331.853913892,4903.63250984,4382.66698858,225.623,3988.22415813,3.74510570633,441.034,125.798,89.7007,441.047149004,0.0,0.969515,292.561416994,441.047014696,3225.52294491,441.034,3225.52294491
3110.45659626,414,414,-443.269,348.026099651,4555.32745195,4353.02750475,185.154,4149.08752888,3.481001935,441.058,125.972,89.7747,441.074560414,0.0,0.966367,115.697152811,441.074363541,3110.45659626,441.058,3110.45659626
3098.73522437,415,415,-443.689,388.949635139,5284.48611317,5027.78303569,212.469,4832.23141902,3.71170433588,441.434,126.14,89.9281,441.442483594,0.0,0.963038,134.19935175,441.442373897,3098.73522437,441.434,3098.73522437
3314.51806447,416,416,-443.939,372.838218228,4965.17589947,4432.35646999,198.759,2285.01586246,3.68592525202,441.747,126.271,90.0581,441.758652699,0.0,0.967654,775.335988931,441.758492225,3314.51806447,441.747,3314.51806447
3268.24146825,417,417,-443.885,356.728903693,4498.00426922,4406.78831796,231.961,4158.4402618,3.87164145385,441.532,126.471,90.161,441.553805854,0.0,0.963294,93.2603370413,441.553698586,3268.24146825,441.532,3268.24146825
3195.39408678,418,418,-444.525,356.349511868,4519.31168095,4452.583285,205.817,4393.59688709,3.75202435937,442.252,126.605,90.2514,442.259643838,0.0,0.968016,45.0430147189,442.259499699,3195.39408678,442.251,3195.39408678
3248.18223184,419,419,-445.422,337.717069757,4402.8898953,4187.78421563,205.102,4066.19427258,3.67078020569,443.085,126.79,90.322,443.092662634,0.0,0.973393,99.6798360842,443.092503812,3248.18223184,443.08,3248.18223184
2854.79929023,420,420,-444.617,338.818932877,4645.53986126,4110.92024169,207.123,1082.12692013,3.65497734126,442.306,126.912,90.4429,442.31461904,0.0,0.977777,1029.91938423,442.314471015,2854.79929023,442.306,2854.79929023
3261.84964507,421,421,-444.098,340.531628007,4392.96200033,4214.76660917,182.953,4008.65814579,3.63579846216,441.829,127.039,90.4164,441.843181619,0.0,0.975708,116.110819656,441.843070116,3261.84964507,441.829,3261.84964507
3022.19416914,422,422,-445.55,367.741123455,4891.91177262,4679.19063278,197.488,4391.42455444,3.63377843063,443.227,127.163,90.5209,443.239651519,0.0,0.972471,150.579294484,443.239424071,3022.19416914,443.227,3022.19416914
3338.4088807,423,423,-445.639,286.153554709,4296.39591018,3091.47681853,215.766,680.101591367,3.73272732712,443.308,127.282,90.697,443.318107959,0.0,0.974909,1175.97648008,443.31803935,3338.4088807,443.308,3338.4088807
3208.34437871,424,424,-445.536,350.192735265,4811.02720335,4163.52444625,237.706,2716.23060431,3.87543009546,443.306,127.474,90.7884,443.317974498,0.0,0.971502,528.62548777,443.317881514,3208.34437871,443.306,3208.34437871
3182.30693346,425,425,-444.888,351.242825553,4849.93848514,4408.75188082,257.749,3346.98753651,3.90373339093,442.628,127.629,90.8787,442.646734387,0.0,0.965035,429.55255116,442.646652371,3182.30693346,442.628,3182.30693346
3242.48958325,426,426,-446.006,339.459527397,4339.50618751,3648.99893544,197.897,1259.47528479,3.68882149848,443.686,127.764,90.9946,443.693542816,0.0,0.973154,914.951692746,443.693488798,3242.48958325,443.686,3242.48958325
2978.13642787,427,427,-445.204,386.717563583,5097.00938208,4732.60395823,256.336,2718.02193179,3.93404531739,443.005,127.946,91.0764,443.029875302,0.0,0.968992,677.485758548,443.02505428,2978.13642787,443.005,2978.13642787
3261.03505886,428,428,-446.269,368.50729106,5249.66183985,4914.51791731,250.796,4253.87883258,3.85367703026,443.944,128.041,91.1891,443.953121781,0.0,0.968467,281.957559931,443.953000302,3261.03505886,443.942,3261.03505886
3065.07133781,429,429,-447.153,316.750200205,4733.15369989,3387.25761878,238.99,963.502359058,3.85327810346,444.766,128.182,91.2915,444.776674964,0.0,0.979002,1493.10564356,444.776092348,3065.07133781,444.766,3065.07133781
3268.03301887,430,430,-445.782,374.868898084,5020.9756696,4782.86924097,227.475,4524.33614889,3.8253365147,443.478,128.335,91.3842,443.497409201,0.0,0.970155,151.338469975,443.49724319,3268.03301887,443.478,3268.03301887
3340.41363118,431,431,-447.29,355.136673826,4515.03864451,4304.59579191,212.687,3921.37693051,3.68008602466,444.975,128.476,91.5434,444.982556381,0.0,0.96951,156.024834072,444.982360245,3340.41363118,444.975,3340.41363118
3217.1233189,432,432,-446.225,349.302395025,4491.93327038,4349.55184016,207.367,4041.86202049,3.7432725511,443.912,128.645,91.6162,443.926717891,0.0,0.965344,127.323574121,443.926602699,3217.1233189,443.909,3217.1233189
3293.65683332,433,433,-446.751,380.804571501,4810.69539449,4465.6941818,192.265,2653.6824652,3.56029950899,444.474,128.777,91.776,444.48854385,0.0,0.963235,608.209326186,444.488428799,3293.65683332,444.474,3293.65683332
3194.95337773,434,434,-447.44,369.353400435,4963.36368668,4782.64629425,220.613,4577.84071067,3.82701120263,445.052,128.945,91.876,445.059630606,0.0,0.968981,109.748815627,445.059546849,3194.95337773,445.049,3194.95337773
3404.70748407,435,435,-447.93,374.652974474,4883.37274734,4751.29071967,232.164,4654.27430271,3.86939137645,445.603,129.122,91.9533,445.605576421,0.0,0.972575,80.6161082176,445.605436511,3404.70748407,445.602,3404.70748407
2985.75723376,436,436,-447.389,380.527539065,5168.1581898,4921.84424816,215.883,4780.71511667,3.67890270789,445.061,129.258,91.9979,445.079545267,0.0,0.964644,124.243554421,445.07941556,2985.75723376,445.061,2985.75723376
3141.40282371,437,437,-447.51,354.65124283,4617.21055258,4429.193263,198.907,4299.98443702,3.59880236198,445.237,129.393,92.1202,445.257549677,0.0,0.961146,89.1405450372,445.257534081,3141.40282371,445.237,3141.40282371
3105.50567139,438,438,-447.945,320.898010756,4734.64592955,3783.54438155,222.718,731.669662247,3.70262829731,445.669,129.538,92.2433,445.685445501,0.0,0.97197,1214.78820324,445.685139957,3105.50567139,445.669,3105.50567139
3155.51974179,439,439,-447.889,385.027211387,5384.30771398,4982.24160453,226.798,4581.63046071,3.82733508667,445.59,129.704,92.3542,445.594624756,0.0,0.964128,241.501371756,445.594450724,3155.51974179,445.59,3155.51974179
3440.59942803,440,440,-447.773,346.008682379,4809.13168593,4605.22742553,280.742,4396.83688265,4.00236558437,445.475,129.879,92.4008,445.497045614,0.0,0.967044,124.813298512,445.496962168,3440.59942803,445.475,3440.59942803
2862.19772275,441,441,-448.712,360.268301818,4738.81888962,4228.52555592,244.64,1640.76189104,3.82515140114,446.474,130.022,92.4183,446.484090058,0.0,0.970773,872.300981027,446.483953878,2862.19772275,446.474,2862.19772275
3147.94387719,442,442,-448.183,367.18156866,5050.07149237,4813.43996198,206.855,4426.93628332,3.76503307311,445.933,130.179,92.4971,445.951824943,0.0,0.966101,174.021811624,445.951584261,3147.94387719,445.933,3147.94387719
3225.37744828,443,443,-447.553,351.528367235,4690.26491141,4155.51748045,248.516,593.644270958,3.87733743518,445.299,130.364,92.702,445.306850691,0.0,0.970098,1190.55183802,445.306718972,3225.37744828,445.299,3225.37744828
3261.51875429,444,444,-448.557,355.087643172,4761.18094585,4632.38393804,258.435,4424.04778762,3.92601694164,446.218,130.554,92.7637,446.23159702,0.0,0.967295,106.862588033,446.231462246,3261.51875429,446.218,3261.51875429
3203.45253483,445,445,-448.88,378.741405649,4930.6212812,4734.38784724,209.182,4537.69862424,3.72414585625,446.555,130.707,92.8324,446.56627836,0.0,0.973762,129.930698589,446.566173583,3203.45253483,446.555,3203.45253483
3366.95090006,446,446,-448.338,368.943729437,4913.64929629,4676.26539778,239.733,3465.01336124,3.8682615092,446.027,130.85,92.9837,446.040388457,0.0,0.965448,406.995497251,446.040213582,3366.95090006,446.027,3366.95090006
3227.85071236,447,447,-448.153,392.38795082,5206.79070645,4744.71626213,230.508,2999.56559344,3.73669641262,445.785,131.024,93.0752,445.805752874,0.0,0.970639,597.743854618,445.805680979,3227.85071236,445.785,3227.85071236
3164.49163329,448,448,-449.696,359.657256786,4839.61909437,4417.96981527,225.722,4201.39906903,3.75142707094,447.308,131.17,93.1953,447.316399582,0.0,0.969787,207.000737341,447.31629581,3164.49163329,447.308,3164.49163329
3130.54236649,449,449,-450.268,332.774807931,4765.71119299,3315.73943955,189.72,851.420682193,3.56282768918,447.911,131.276,93.2543,447.914352985,0.0,0.976032,1436.65708533,447.914143085,3130.54236649,447.91,3130.54236649
2888.48169193,450,450,-449.9,347.3791016,4530.61724815,4396.35968517,204.209,4289.99267516,3.5957997425,447.681,131.424,93.3216,447.696635229,0.0,0.970329,75.1382741036,447.696616644,2888.48169193,447.681,2888.48169193
3213.22910299,451,451,-448.852,335.781062519,4845.72387627,2579.64041489,246.581,690.809982475,3.84135777919,446.596,131.584,93.4849,446.600413305,0.0,0.981959,1601.32744573,446.600295351,3213.22910299,446.596,3213.22910299
3342.79997699,452,452,-449.318,370.860846574,5175.11274014,4209.0856818,201.955,403.531540332,3.64091996149,447.005,131.695,93.5902,447.028906019,0.0,0.971202,1512.12152961,447.0286569,3342.79997699,447.005,3342.79997699
3326.57912437,453,453,-450.29,351.258062388,4702.83214202,4167.55173776,229.834,870.692965991,3.81656118236,448.031,131.861,93.6957,448.037647438,0.0,0.976381,1102.73883758,448.037475005,3326.57912437,448.031,3326.57912437
3262.60835146,454,454,-450.548,396.071839377,5124.66328365,4976.14388211,187.353,4852.59018555,3.54355909186,448.24,132.042,93.8418,448.253564876,0.0,0.970043,81.2839512846,448.25325866,3262.60835146,448.24,3262.60835146
3343.46034682,455,455,-450.194,369.510810694,4869.39654366,4720.55047371,229.193,4523.30443458,3.69930403877,447.932,132.215,94.0209,447.943755541,0.0,0.972451,103.529534375,447.943670282,3343.46034682,447.932,3343.46034682
3071.38402338,456,456,-450.327,349.973454385,4534.25908067,3697.90030665,213.017,1859.00341979,3.72771159008,448.134,132.369,94.119,448.144666651,0.0,0.974388,790.8917714,448.144574238,3071.38402338,448.134,3071.38402338
3397.06165855,457,457,-450.005,371.950686134,4909.67382149,4746.89026762,192.385,4489.8154068,3.61811800856,447.677,132.542,94.232,447.692931244,0.0,0.966314,124.640595789,447.692885438,3397.06165855,447.677,3397.06165855
2803.92922417,458,458,-450.427,374.13880067,5070.6356153,4772.2500439,174.559,4102.18419025,3.47151540668,448.134,132.765,94.3114,448.139789798,0.0,0.97288,284.39513195,448.13954802,2803.92922417,448.134,2803.92922417
3075.65308984,459,459,-451.698,387.43488814,4994.57199146,4860.70497502,205.697,4638.48882313,3.69145405213,449.365,132.916,94.3955,449.38968533,0.0,0.96845,103.532150862,449.389569445,3075.65308984,449.365,3075.65308984
3117.5242846,460,460,-451.262,372.485641157,4845.28151019,4752.60410384,237.681,4637.12374383,3.80027825293,449.001,133.077,94.4771,449.003401145,0.0,0.965665,64.8545206773,449.003193804,3117.5242846,449.001,3117.5242846
3373.68758242,461,461,-451.153,391.427678263,5000.01224934,4934.72546216,274.928,4752.42206541,3.91598664451,448.823,133.252,94.646,448.839103996,0.0,0.961654,68.2404276984,448.838993387,3373.68758242,448.823,3373.68758242
3150.75840648,462,462,-450.851,353.228780722,4710.00666846,4246.83380383,229.995,1454.23446149,3.70128460233,448.598,133.395,94.6961,448.610546409,0.0,0.978311,936.047912498,448.610360521,3150.75840648,448.598,3150.75840648
3448.00450153,463,463,-451.169,394.893645157,5141.83253557,5047.35915781,225.581,4925.00397006,3.70497924081,448.839,133.549,94.8209,448.851289078,0.0,0.97275,57.6290886314,448.85114271,3448.00450153,448.839,3448.00450153
3377.30437585,464,464,-450.704,387.97668338,5142.8040497,4838.99912838,169.813,4679.60709169,3.42942919027,448.506,133.649,94.9176,448.5172983,0.0,0.975598,126.60837529,448.517232423,3377.30437585,448.506,3377.30437585
3239.69820282,465,465,-452.095,359.206853851,4552.54531523,4414.77060622,224.603,4313.01831187,3.71215766784,449.972,133.749,94.9994,449.981006508,0.0,0.968237,84.0325415715,449.980896756,3239.69820282,449.971,3239.69820282
3221.10665383,466,466,-451.509,369.789712557,4790.29003415,4013.15408685,215.905,1501.21711183,3.6842266525,449.26,133.914,95.1061,449.281445429,0.0,0.972549,1075.45054308,449.281287368,3221.10665383,449.26,3221.10665383
3381.76789208,467,467,-451.553,322.638601395,4088.349834,3977.30367691,234.592,3914.22907246,3.69427323268,449.404,134.047,95.1597,449.411937494,0.0,0.98258,51.8482694601,449.411887269,3381.76789208,449.404,3381.76789208
3174.90248044,468,468,-452.551,383.725556088,5221.9163429,4044.13332855,227.622,1675.49578393,3.68828484829,450.377,134.16,95.3108,450.391944423,0.0,0.971813,1356.73454906,450.391800599,3174.90248044,450.369,3174.90248044
3324.41445725,469,469,-451.215,360.673824545,5493.88066992,3539.04627252,253.364,333.127239211,3.82540558593,449.002,134.294,95.3316,448.997542169,0.0,0.977261,2066.13766521,448.997517504,3324.41445725,449.002,3324.41445725
3516.25350456,470,470,-451.937,394.173728069,5143.39647346,4961.44000692,222.695,4637.62484261,3.65159241966,449.73,134.459,95.4091,449.746260645,0.0,0.963893,136.989659955,449.746145227,3516.25350456,449.73,3516.25350456
3124.90861454,471,471,-452.474,393.158138783,5242.33415972,5054.08495733,220.412,4902.50644563,3.67804568299,450.199,134.633,95.5754,450.20741226,0.0,0.969425,124.974080104,450.207333049,3124.90861454,450.199,3124.90861454
3115.20727497,472,472,-451.557,374.644700559,5181.32849215,4108.77441081,232.641,1286.23338896,3.7113910871,449.296,134.767,95.6401,449.31330148,0.0,0.967395,1387.78020822,449.313168041,3115.20727497,449.296,3115.20727497
3403.12166565,473,473,-451.885,381.33815216,4923.37242849,4799.34835356,184.278,4577.94369737,3.45345656191,449.628,134.926,95.7164,449.631824171,0.0,0.970226,109.370679866,449.631689746,3403.12166565,449.628,3403.12166565
3369.87476745,474,474,-451.247,376.498064704,5014.71373205,3962.15516313,276.979,1863.73140158,3.96152166201,448.997,135.115,95.8282,449.013213922,0.0,0.976045,1142.90377579,449.013103591,3369.87476745,448.997,3369.87476745
3381.29049266,475,475,-452.824,371.955256016,5029.56190419,4443.01521586,159.784,505.288199614,3.40864681848,450.69,135.25,95.9127,450.702452759,0.0,0.978449,1314.90204247,450.702372454,3381.29049266,450.69,3381.29049266
3277.56337058,476,476,-452.426,386.588684425,5032.23650155,4673.06826965,219.677,3519.62729694,3.67629511709,450.314,135.405,96.0243,450.329953383,0.0,0.973587,436.734930618,450.325992007,3277.56337058,450.314,3277.56337058
3098.23551865,477,477,-452.006,384.678840988,5046.68979051,4246.09918784,222.488,1522.77259585,3.68660882724,449.807,135.558,96.1231,449.820000381,0.0,0.970532,1038.79408308,449.819871151,3098.23551865,449.807,3098.23551865
3506.63737035,478,478,-452.14,369.353128341,4777.21799376,4675.20322317,194.649,4393.56740005,3.54021320902,449.913,135.679,96.2303,449.925024104,0.0,0.971103,109.690621182,449.924872952,3506.63737035,449.913,3506.63737035
3446.66414904,479,479,-452.128,373.449045352,4962.73769669,4119.75575166,270.544,1785.62189529,3.92824000547,449.833,135.825,96.4128,449.839065084,0.0,0.971859,920.821161953,449.839018699,3446.66414904,449.833,3446.66414904
3156.9382982,480,480,-451.827,408.752343587,5408.79186648,5183.96325058,201.252,4898.88147003,3.59851815861,449.675,135.911,96.4825,449.69810987,0.0,0.965472,166.614407753,449.698016709,3156.9382982,449.668,3156.9382982
3362.29740261,481,481,-452.763,386.579165538,5106.3306113,4995.22451137,276.57,4846.81179779,3.8913978622,450.589,136.009,96.516,450.585143848,0.0,0.970447,66.4324375383,450.585047701,3362.29740261,450.589,3362.29740261
3386.91939614,482,482,-452.802,373.081637525,5179.6067152,4168.53032768,213.415,518.797411759,3.56616376503,450.67,136.221,96.5745,450.672797705,0.0,0.969331,1360.89987097,450.672557895,3386.91939614,450.67,3386.91939614
3255.68569778,483,483,-452.614,381.257670768,4800.22084668,4657.9541944,173.442,4544.97992862,3.37712240901,450.498,136.343,96.6642,450.522220621,0.0,0.976745,76.4124837969,450.522155365,3255.68569778,450.498,3255.68569778
3333.34535637,484,484,-451.761,391.577712116,5118.53425742,4994.3301485,206.495,4895.37029774,3.56195707721,449.75,136.529,96.7758,449.758236167,0.0,0.962613,65.1587741407,449.758163036,3333.34535637,449.75,3333.34535637
