Iteration,Epoch,MinEsReturn,MaxReturn,StdReturn,MinReturn,AverageAbsQYDiff,MaxEsReturn,AverageReturn,AverageY,PolicyRegParamNorm,AverageEsReturn,AverageAbsQ,QFunRegParamNorm,AverageDiscountedReturn,StdEsReturn,AverageQ,AverageQLoss,AverageAbsY,AveragePolicySurr,AverageAction
129,129,52.5267128681,2111.10717373,336.480373025,854.840701398,5.78873864796,549.547010606,1430.49284589,238.981785836,50.3585,266.30316332,239.194,97.7156,228.088217626,181.52715155,238.951,177.043,239.050626583,-244.176,0.687604
130,130,5.79786294955,796.796634966,66.7774868464,425.16166017,5.72911031075,467.364717271,482.408524046,240.631913369,50.5295,223.512999485,240.837,98.1936,206.181463251,162.894263784,240.612,175.382,240.710806507,-245.713,0.748544
131,131,8.6747907423,636.891702615,46.0645309935,416.357281765,5.85208328832,343.637806122,461.232922333,241.641502635,50.6567,162.470957676,241.859,98.6294,202.741488546,87.8891648866,241.611,188.587,241.730001859,-246.881,0.731457
132,132,24.2785570613,2635.54051434,647.341890801,500.011636663,5.84436472573,676.211795645,1446.81712274,243.541303197,50.8251,308.900300941,243.773,99.0859,238.248999785,264.35077049,243.518,176.56,243.627652419,-248.742,0.740268
133,133,19.7211755085,2446.51054569,601.748845082,388.967851227,5.87415062893,520.383844895,994.234775122,245.019923759,50.9396,216.561719911,245.239,99.6155,225.090681717,137.267763471,245.006,173.707,245.083163504,-250.227,0.739563
134,134,14.0407211362,397.562959012,46.9109249085,132.414694426,5.87455113389,533.363275596,225.438578737,246.099662289,51.1033,252.190208557,246.308,100.081,132.739094045,153.588757403,246.082,185.604,246.183260187,-251.307,0.766025
135,135,6.73801215722,554.738748919,36.1305773109,337.036825775,5.97806144182,684.502247875,413.311134027,247.892100323,51.2719,169.287428951,248.094,100.544,191.297432494,188.551350928,247.863,186.306,247.95462882,-253.078,0.726956
136,136,71.6898886301,1511.03887071,248.209422013,711.854832735,5.99386605287,729.552092922,1087.95774569,249.237888153,51.4449,238.39652597,249.456,101.028,242.606491175,185.947833374,249.22,193.589,249.301819756,-254.441,0.72807
137,137,4.81599997373,946.876694678,111.828703062,403.731049674,5.94668146987,498.652112311,664.344714444,250.309061202,51.5986,319.395554168,250.499,101.526,231.484484852,165.541683555,250.279,184.267,250.368653678,-255.499,0.719687
138,138,18.4343662781,1247.07101323,219.991916527,393.509408434,6.08252725091,913.875304041,534.474009413,252.756230836,51.7224,161.697128514,252.972,102.011,206.362829942,239.904742799,252.742,197.592,252.815256799,-257.877,0.74961
139,139,8.40629111636,2522.21013965,623.947367333,443.952750153,6.04534769474,635.485688027,1789.93377548,253.237890232,51.9193,198.65576382,253.456,102.479,222.579132402,211.910901743,253.213,188.371,253.29674519,-258.464,0.734486
140,140,29.1556349831,1518.32645068,332.054024836,404.068592253,6.10217747398,649.824469963,1015.55290379,255.20797381,52.0862,234.317580125,255.397,102.932,218.331719754,176.537080549,255.187,209.895,255.267780064,-260.4,0.732006
141,141,16.5832225412,2070.11140922,339.482824004,670.48333557,6.11488127469,523.777414159,1447.77952996,256.530184724,52.2636,234.527440655,256.76,103.43,243.278850032,127.973227604,256.508,187.886,256.599390145,-261.887,0.716375
142,142,74.9177060503,505.566391517,99.9752383991,138.546185363,6.07411639878,588.605525503,293.460658052,257.746626251,52.3851,306.240659102,257.97,103.914,151.691569921,167.845368778,257.729,190.077,257.812678958,-263.101,0.766904
143,143,26.636966356,1043.27319334,107.283750119,630.931962705,6.26463245997,729.321502253,820.189679992,258.835081701,52.5325,304.191251722,259.061,104.406,224.94888207,195.110702044,258.809,197.647,258.897675028,-264.18,0.720041
144,144,10.9327139821,2708.69639663,731.490487122,221.967362513,6.16446367451,1077.58051247,1660.13262354,260.682370908,52.6434,314.742394508,260.921,104.793,204.615321353,413.710200712,260.663,195.525,260.752228173,-266.071,0.714836
145,145,41.7590188732,1293.85834616,197.442781021,562.15755209,6.44783078633,789.286865693,830.223680998,262.530075108,52.7989,399.968606737,262.741,105.155,224.554903157,275.536709374,262.51,228.006,262.589530868,-268.117,0.708725
146,146,16.6652974972,1137.99447189,110.760331463,639.311582088,6.38446468555,1108.6192738,896.725751427,264.304180971,52.9332,362.373864072,264.517,105.456,218.609161442,337.448237333,264.273,214.921,264.36159836,-269.793,0.714787
147,147,14.9999865341,987.13120091,114.053120641,600.771183326,6.45161365565,763.414375531,726.575325084,266.023763484,53.0217,231.063857743,266.252,105.832,224.940613112,220.858357633,266.006,213.627,266.092462265,-271.593,0.701908
148,148,176.466588043,1224.46373742,99.184890905,827.320715537,6.57880293773,759.492414466,979.889116192,267.119639502,53.1618,445.945524733,267.339,106.23,232.380426293,218.105063345,267.091,229.631,267.175321127,-272.605,0.697407
149,149,51.5602999603,2631.86501802,612.660115132,391.894515255,6.20675748448,632.297067653,1762.86682977,269.123394439,53.2626,341.774241363,269.348,106.626,228.953544376,179.695057805,269.109,200.554,269.180147505,-274.661,0.720038
150,150,56.7783612406,1767.81374926,432.176337815,219.689590859,6.3299056544,698.663054312,833.193544921,269.940433044,53.3929,298.229119524,270.139,107.002,190.137326915,226.979019128,269.921,213.455,269.988548796,-275.515,0.703588
151,151,30.3391290077,1028.03905006,116.213598543,416.66042083,6.58012260993,899.533340466,671.146683463,270.84913425,53.5214,260.21897169,271.062,107.36,232.225140834,255.09264938,270.824,232.99,270.903207429,-276.376,0.730866
152,152,8.9140341096,1009.59953224,138.39679084,467.238831356,6.52467960375,409.098860447,755.840117234,273.152243294,53.6531,231.088422205,273.355,107.774,236.126519189,132.871051379,273.121,230.18,273.198243065,-278.736,0.716025
153,153,8.97852258016,1316.56510494,122.866703725,628.01965677,6.5377581142,581.02491866,933.459716964,274.504269397,53.8029,222.11180078,274.686,108.238,233.808338347,192.256888319,274.472,225.45,274.542644125,-280.214,0.725676
154,154,132.157403027,1291.10474529,183.106323948,516.977889254,6.44042346529,636.331480269,895.670919025,276.356580795,53.8851,393.415827705,276.585,108.597,236.675668322,190.487466115,276.343,227.876,276.420403814,-282.024,0.698358
155,155,9.13389924867,1479.0167124,223.612098138,313.375549309,6.47880325105,861.865093593,863.974719586,276.985981234,54.0646,290.734137869,277.173,108.983,226.158686666,263.581778226,276.973,222.999,277.029458334,-282.634,0.70857
156,156,6.77584025406,2735.37361062,50.0043906461,2570.77445412,6.56003946586,552.990552154,2645.53107317,278.9796025,54.1982,190.035078621,279.173,109.362,223.335675331,173.64551945,278.964,227.756,279.023442303,-284.585,0.706686
157,157,11.8160465067,3009.86719474,792.810288806,647.934538824,6.6497372852,728.223709,1433.16905292,279.933429965,54.3358,331.40550544,280.12,109.747,224.58293395,228.188837889,279.898,246.417,279.976336403,-285.621,0.701018
158,158,4.00157923392,3150.20345422,676.823751754,1186.80163538,6.57266502134,803.538509299,2671.92865978,281.393696967,54.4794,274.049816034,281.616,110.193,245.80415262,296.110068214,281.39,220.08,281.438288165,-287.236,0.71388
159,159,10.6199537151,1936.94030251,313.512630843,880.830893105,6.58108371619,783.084422556,1238.58598883,282.969470576,54.614,229.649224928,283.186,110.519,240.721825435,243.74841836,282.944,224.319,283.007965915,-288.719,0.717149
160,160,18.1378222097,2124.17001451,285.532322142,715.660031909,6.48860516166,649.614721103,1230.69454045,284.108217191,54.7551,255.056785845,284.308,110.899,242.792317405,234.655136924,284.087,216.582,284.152723466,-289.776,0.731614
161,161,34.7114611599,2194.57378069,327.101732933,654.059958257,6.54254177433,617.135840207,1518.24763396,284.678471301,54.8844,303.999422296,284.894,111.288,245.082704472,206.124542488,284.651,218.28,284.733671803,-290.508,0.715451
162,162,11.7379054784,954.219163933,66.3121401586,538.20339335,6.5004376336,679.45000348,632.945322033,287.346299122,55.0227,230.405630658,287.555,111.691,224.139673138,224.766034833,287.332,212.036,287.401635713,-293.121,0.68001
163,163,3.92613473469,2785.91576623,769.142280558,410.345425089,6.62916361232,866.166041822,1515.74154597,288.21438042,55.1294,184.79853596,288.45,112.087,233.375747488,255.288789536,288.197,224.823,288.280661223,-293.903,0.732535
164,164,10.3584878358,1593.41089139,307.267624726,268.55764726,6.80258658948,890.930284405,704.571226377,289.879382463,55.2503,197.580241893,290.111,112.456,214.234707877,238.473557799,289.867,246.606,289.943399443,-295.739,0.673115
165,165,12.1348896921,1933.80612655,345.254663499,571.295911857,6.63402288639,757.299201434,1064.60498462,291.42352076,55.3602,301.642863515,291.62,112.763,236.393036502,269.583163488,291.382,224.441,291.474259643,-297.193,0.709999
166,166,38.1088728709,1727.82191737,353.994639664,567.221734569,6.80775651353,529.412279141,1088.96438009,291.913443023,55.5215,221.828357105,292.169,113.117,228.17358339,153.120942638,291.908,242.405,291.966106202,-297.802,0.713155
167,167,11.0664847323,665.892681612,52.0165965435,495.369334379,6.65152697431,683.9032559,602.913735991,293.909253813,55.6277,239.436473691,294.119,113.536,224.102129106,263.251692054,293.888,217.176,293.960756295,-299.821,0.698846
168,168,34.6047334918,1883.66636802,361.412887928,721.988864786,6.98279999237,710.839780964,1301.78499337,294.52222755,55.7544,280.395751378,294.745,114.021,223.202561222,234.915459783,294.505,257.412,294.57615581,-300.633,0.738877
169,169,11.2434156122,906.668416468,77.5222441932,443.396283611,6.83673035452,618.818150986,612.216802091,296.614468133,55.8793,204.866140823,296.827,114.377,223.099723962,175.33337321,296.583,244.358,296.670590992,-302.566,0.737572
170,170,23.9930611582,1206.12607638,170.623519122,467.773113875,6.92348804945,1094.22476546,632.892302657,297.414528227,56.0087,326.837894393,297.632,114.833,225.304632538,353.337321822,297.4,245.259,297.454532742,-303.416,0.678611
171,171,19.0426063382,1837.54230902,376.36837811,637.587888431,6.77419947891,606.20647719,1059.69900659,298.425798667,56.1083,311.913689631,298.642,115.197,240.396897338,185.502059416,298.421,237.125,298.471414102,-304.531,0.70472
172,172,21.565155246,918.275809433,86.300720692,514.353669982,6.91314209047,564.654033625,681.581859401,300.786060693,56.2044,153.525322762,300.984,115.502,233.767606478,157.394351459,300.765,259.178,300.825467801,-306.867,0.727165
173,173,18.4907032792,1339.32416895,193.974201037,638.404214693,6.9202029203,695.193525298,940.757262792,302.3732859,56.2569,203.687799585,302.571,115.804,239.534372146,207.629068067,302.337,254.829,302.416695457,-308.489,0.690903
174,174,355.546434397,262.042964087,7.4065539258,236.674630425,6.83733956494,959.34899337,248.045790912,302.75503113,56.3924,522.071633423,302.957,116.124,134.91707603,210.946307984,302.733,241.54,302.800239236,-308.958,0.673097
175,175,8.59205553974,1827.92123083,310.381896597,550.44573537,7.2579775212,818.85309462,797.116004646,304.815512048,56.4891,141.200335603,305.031,116.512,231.774666542,249.345573205,304.794,293.903,304.865408419,-311.082,0.696066
176,176,11.0541172784,259.023686526,6.92144943067,229.014764107,6.96679847048,506.766254125,240.792227814,305.432889203,56.5695,317.681885472,305.645,116.927,133.855470461,197.330511131,305.42,258.998,305.488196968,-311.839,0.752892
177,177,22.5100898793,278.887770453,9.93310760266,237.356076036,7.15385406068,562.140976361,260.283016816,306.782618733,56.7196,199.255408138,307.021,117.277,140.94273723,173.605928115,306.749,277.649,306.848431913,-313.012,0.725162
178,178,7.90951810191,1430.50998712,158.820084389,606.2069518,7.05519203739,810.403977877,1060.61762675,308.553383658,56.8183,231.503255234,308.815,117.63,245.244016083,224.055759119,308.549,257.354,308.616031717,-314.83,0.766885
179,179,22.2366077704,2688.38105758,625.328932556,256.504033819,7.16361520868,371.947516228,1548.45834298,309.13586506,56.9189,165.389498558,309.378,118.102,223.733728124,129.79373658,309.115,278.056,309.206713032,-315.365,0.762684
180,180,34.8355938966,2615.33906079,369.35334653,447.257225607,7.12717383426,1075.41317982,852.176925526,310.644559223,57.0458,295.837307904,310.859,118.582,230.176223555,325.172387934,310.619,281.221,310.719363861,-317.024,0.738101
181,181,607.692702698,2632.78729583,580.331832163,470.624466716,7.20130632319,1159.96897714,1119.95761555,311.485658949,57.0973,803.033627015,311.714,118.975,213.004716086,214.9097494,311.462,284.479,311.554125218,-317.812,0.767425
182,182,14.8132777167,2592.51559149,572.902658508,194.576008646,7.21300669807,532.364083804,992.95457333,313.396751579,57.2274,249.115032151,313.624,119.286,218.89435317,182.574498423,313.372,285.055,313.447811007,-319.765,0.745431
183,183,10.6854866546,2860.73528577,462.02316558,199.380593482,7.18437741989,586.081093291,590.685060388,314.553852451,57.3268,211.819079421,314.798,119.629,188.885740013,208.685005203,314.547,266.048,314.634920397,-320.921,0.763719
184,184,10.9668270657,1491.88191826,258.698627148,392.28533048,7.10087642735,847.121004685,566.921108594,315.716205949,57.4274,269.741480975,315.946,119.956,204.363411561,259.085765826,315.694,275.779,315.773782475,-321.989,0.736445
185,185,126.328701389,2056.71280324,377.94701845,370.461072951,7.26112237007,679.931520062,799.074914365,316.282848998,57.5344,361.459467598,316.515,120.453,225.033421758,209.414952482,316.264,293.431,316.344928347,-322.712,0.756153
186,186,14.2867930393,2142.36372379,670.956691994,215.643437249,7.27667801028,781.292565182,782.211976896,317.746804943,57.6336,200.233080489,318.001,120.844,160.826067494,233.532935197,317.722,277.431,317.806081523,-324.362,0.773893
187,187,9.95028885263,2380.66660411,754.134885548,98.2089310237,7.1520120307,606.14294763,885.496684352,319.725714371,57.7108,218.56556475,319.937,121.203,149.00779816,183.986985777,319.704,257.877,319.777865206,-326.072,0.755447
188,188,13.6818524147,1770.9601238,341.722242848,304.27410288,7.22186192251,533.928368298,869.949616563,320.821831143,57.7988,204.834213127,321.092,121.471,219.49965164,162.996219144,320.804,258.722,320.876130606,-327.146,0.747724
189,189,41.2525101856,1508.0248482,223.006049571,645.025569406,7.39154234942,857.875290935,1037.58124927,321.24749099,57.8897,274.942167212,321.506,121.818,236.848457348,239.930973426,321.23,287.926,321.294600146,-327.765,0.782214
190,190,12.6451032333,2002.46524829,277.379881741,846.13928024,7.42808381459,825.358498632,1157.21380601,322.027547575,58.0192,356.135514017,322.253,122.29,229.150222638,347.725847768,322.012,306.507,322.08357042,-328.546,0.763123
191,191,12.8361419957,2146.12300422,374.408138186,468.575562431,7.26560958835,823.981672828,1081.10700116,324.070999115,58.0678,260.770964084,324.315,122.67,236.840346037,261.83297846,324.046,273.035,324.132491023,-330.581,0.795017
192,192,64.9669791734,2148.98891964,319.858813132,471.721124058,7.39392596227,1027.9072048,1117.91095117,325.947111284,58.1654,314.516425114,326.159,123.006,225.066669467,282.616091779,325.924,284.668,325.994806928,-332.409,0.78199
193,193,46.1859161944,2844.29944058,702.006321398,256.379949894,7.43221537383,1387.06081632,1105.88986002,326.872618662,58.2415,659.469050337,327.102,123.282,217.047397167,569.572687339,326.844,306.75,326.931156737,-333.458,0.758447
194,194,11.184609937,1905.55497098,346.071586545,699.132126696,7.42363424865,742.938348162,1198.27961706,328.056698424,58.3991,322.638666921,328.281,123.613,233.588339624,281.94510889,328.053,294.543,328.107762449,-334.606,0.771005
195,195,9.94770235971,2875.5773354,721.139060158,276.885719621,7.40371994103,605.751918338,1145.98065902,328.308829539,58.5187,255.02767343,328.511,123.988,211.047283778,197.126562221,328.288,298.599,328.36631232,-334.762,0.770207
196,196,16.4885406794,1905.49722234,263.290481104,705.612774334,7.59136971422,734.95988748,1301.3837962,330.4436912,58.6269,207.510440711,330.667,124.369,238.197099255,225.215923176,330.417,308.094,330.493990583,-336.928,0.776144
197,197,70.5388870725,2218.34806329,628.174530666,255.006097184,7.42756694391,641.643555596,717.795556683,331.394525112,58.7649,234.204210429,331.643,124.725,175.661613855,157.986816858,331.374,279.521,331.447989043,-337.846,0.77477
198,198,50.3269146081,1268.85201226,203.697661466,407.878442963,7.31285024721,808.620607796,746.61862702,331.850514258,58.8657,294.868406207,332.061,125.127,231.762390169,252.551308368,331.814,291.816,331.903802117,-338.097,0.708085
199,199,13.5197965315,2094.79124254,460.575579688,242.893361424,7.25504659381,1320.13455761,646.859463829,332.851106535,59.0047,356.168317404,333.068,125.446,187.535565081,397.871876645,332.845,280.995,332.898799705,-339.127,0.725421
200,200,10.6728311028,2123.28947283,627.910512977,276.879516394,7.54973228796,894.926774595,866.713051753,332.974638397,59.1516,206.150220443,333.198,125.844,184.230863131,283.683404421,332.951,319.555,333.025020698,-339.386,0.771726
201,201,11.2710527384,2019.5393647,324.115138119,187.685253459,7.60135134907,686.705299971,287.46022602,334.448117185,59.2701,229.671188647,334.689,126.253,128.943728502,240.710552955,334.433,339.754,334.507631009,-340.828,0.754178
