AverageReturn,AverageAbsQ,StdEsReturn,Iteration,QFunRegParamNorm,AverageAbsQYDiff,MinReturn,AverageAction,AverageDiscountedReturn,AverageQLoss,AverageAbsY,MaxReturn,AveragePolicySurr,AverageEsReturn,StdReturn,AverageQ,Epoch,PolicyRegParamNorm,AverageY,MinEsReturn,MaxEsReturn
114.005924021,163.092,138.960692319,126,65.7965,4.97580974328,93.0487920554,0.890296,80.242161351,73.8961,163.037961455,275.778811965,-167.309,212.449322072,18.1155939694,162.902,126,47.0841,162.919911492,8.53099381864,495.876078377
277.805520997,163.955,158.812271849,127,66.0269,5.03217725383,-26.7436653212,0.842991,91.5427509258,77.0104,163.896914152,1005.01655316,-168.072,326.177584553,219.708234855,163.758,127,47.2393,163.772860535,101.085553715,623.979097854
128.050911178,164.82,122.393275919,128,66.2723,5.07606287622,-19.851377185,0.842843,54.167957626,78.1698,164.765304274,841.896346809,-168.986,182.133221843,152.061249692,164.622,128,47.4171,164.641131214,-0.452867131374,396.548343007
377.60175424,165.814,122.912297736,129,66.4662,5.02293548003,16.8645155997,0.696863,84.7327146181,75.0497,165.749947399,1218.95565589,-170.001,165.458483265,359.599499235,165.606,129,47.5934,165.621093913,15.9981058621,488.182854292
195.43264329,166.84,198.344877935,130,66.6547,5.10623761503,146.559290371,0.864575,118.509748275,79.6883,166.77617011,446.499978034,-170.99,168.814322771,53.4832150989,166.634,130,47.7178,166.647433864,-25.0443311582,565.387226756
291.460664722,167.582,73.1132663174,131,66.8802,5.16982637447,-17.1240227599,0.833733,100.194558584,83.032,167.527271096,927.255060504,-171.685,117.570600158,206.107881207,167.393,131,47.8561,167.409668438,-0.760136526353,204.332753435
345.208337519,168.149,139.012960732,132,67.0883,5.19808481066,13.3341336726,0.847929,113.676242813,85.9213,168.096598813,966.488905222,-172.235,196.934915379,226.725947526,167.95,132,47.9917,167.969009945,14.2361373688,510.26820576
147.334981008,168.76,121.224321299,133,67.3214,5.17307751792,120.062565202,0.867876,101.552335536,83.3399,168.683148238,297.77143882,-172.785,138.606188836,18.2092517476,168.534,133,48.1297,168.547752837,2.84519804472,375.062064066
719.764762581,169.505,119.439449002,134,67.5115,5.13788919904,118.215109171,0.662623,152.98035263,83.5804,169.448152118,1257.17407786,-173.527,236.558896434,409.914765662,169.294,134,48.3,169.31329603,98.1824579801,473.343997954
219.945550869,170.466,122.934215118,135,67.764,5.1605213407,122.510491218,0.869051,124.499442786,84.0511,170.397492441,481.586940244,-174.559,148.792148117,61.6626941088,170.261,135,48.416,170.273373311,-3.24446215049,332.855130282
262.034950831,171.539,91.3699680523,136,67.9585,5.25318577884,115.613273286,0.804485,117.401232775,88.3406,171.46720501,1154.15603187,-175.594,127.114487727,190.139857302,171.331,136,48.5715,171.346680161,-3.26019752175,257.822132312
153.729965437,172.043,166.400310626,137,68.2055,5.23791654091,89.3609954629,0.860624,95.2612194934,84.9893,171.986134232,1133.84746229,-176.1,221.947693507,101.915323426,171.844,137,48.7337,171.86366813,-4.20579824057,605.563314418
220.588028907,172.229,79.014288043,138,68.3945,5.21467341866,139.137170604,0.862978,122.887989221,83.1089,172.161927391,457.638899079,-176.359,104.41866569,51.9465925639,172.025,138,48.9092,172.038619989,-8.28216224982,244.040878364
156.414565052,173.164,337.988983325,139,68.5738,5.23782240397,114.826944789,0.883,102.523236991,85.4554,173.105182422,248.125845291,-177.271,321.966177572,26.3044924967,172.973,139,49.0334,172.988597723,56.8279834804,1050.28588524
297.667668101,173.977,56.5930863768,140,68.8101,5.34668663783,98.8591705341,0.833808,113.340355001,92.6408,173.908500467,1170.07934129,-178.109,112.295120307,273.076728923,173.769,140,49.1378,173.785367421,-2.24639709673,170.895734229
226.040263989,174.684,100.100476005,141,69.0352,5.30950234001,7.44901759148,0.748485,91.3163345748,92.1632,174.627277906,1087.91888439,-178.692,135.300598519,232.925345471,174.502,141,49.2682,174.52089785,9.15850402283,329.492303234
182.587018093,175.33,134.275105012,142,69.2497,5.40341610356,122.101392269,0.891765,111.449832068,94.0455,175.255737748,583.765928041,-179.441,183.77630122,67.8348340435,175.136,142,49.4048,175.147737137,1.47982983848,476.05354212
172.720531103,176.137,84.4034780405,143,69.4334,5.34219994389,130.361867171,0.889154,105.36536936,92.1686,176.078501829,1081.4607307,-180.216,131.976136339,96.1017638747,175.954,143,49.5519,175.967289478,0.117374876704,295.719453077
173.715722482,176.811,157.430791263,144,69.6297,5.38879506663,130.812620933,0.871311,108.961113488,93.0155,176.746098261,388.871753173,-180.922,232.413573356,38.575143823,176.62,144,49.6754,176.636070432,124.399432276,585.610837238
358.703688861,177.442,68.7907162352,145,69.8138,5.3664519844,101.48057144,0.798963,121.311310401,90.6885,177.380093078,796.129781647,-181.477,185.380534348,193.031503999,177.259,145,49.779,177.275992144,92.8844138893,311.497560356
400.09469217,178.195,101.657684444,146,69.9759,5.35154941375,117.87382947,0.837408,139.476239195,91.2932,178.128355946,849.557116186,-182.249,226.789023472,168.41594503,178.004,146,49.8902,178.019777861,138.168590879,381.261786023
196.876702788,178.798,153.75519774,147,70.1646,5.38247007021,133.84874492,0.868436,120.774435298,90.8928,178.737808832,509.594257805,-182.945,328.414877509,41.9431385204,178.618,147,49.9996,178.637206549,114.178376814,575.053939901
241.517981427,179.566,141.690999642,148,70.3513,5.34848301419,124.93214653,0.86641,122.819463054,88.6672,179.505688331,582.302102937,-183.71,217.921730845,79.0723558824,179.39,148,50.1169,179.400540879,7.15080813062,417.864744244
169.47787253,180.029,130.289704786,149,70.5525,5.39301015829,142.003207246,0.883905,108.615860635,88.0613,179.96169024,227.576417538,-184.131,214.205917623,18.2459185043,179.829,149,50.2658,179.84195767,7.93026640671,425.517766788
166.18382949,180.624,70.1563712163,150,70.7214,5.39773084431,137.418419936,0.878838,106.940640192,93.8741,180.549272106,315.196399997,-184.703,142.186144875,23.0767073078,180.429,150,50.3988,180.443546174,4.31133225081,264.194177338
288.621365671,181.303,142.682284648,151,70.914,5.44203037646,116.025581467,0.847225,126.940698737,93.9954,181.247313666,838.807659584,-185.315,207.765910492,169.719648661,181.11,151,50.5523,181.128903699,5.92331745203,417.273946965
234.969246758,181.744,155.574916711,152,71.1004,5.4929434124,155.111955836,0.854518,131.124304925,95.4864,181.683039083,664.634692506,-185.865,174.321375759,72.631296375,181.561,152,50.6681,181.578978839,-4.95346606137,510.788346478
205.234646389,182.156,83.5045993351,153,71.2839,5.46984351394,97.2400006596,0.857339,101.237266453,98.1758,182.092048797,803.015629408,-186.241,148.96079795,126.647868747,181.974,153,50.8168,181.988626129,-0.802395034669,289.290703814
290.983673128,183.368,146.390218005,154,71.4874,5.49876513002,102.57323214,0.84326,111.169533834,94.0015,183.308822244,1605.51967152,-187.55,164.810000807,287.95130275,183.201,154,50.9244,183.217683301,-6.91724772279,484.706414226
325.420915281,183.532,129.799704824,155,71.6923,5.49932776165,138.114989969,0.853268,150.050090336,95.846,183.463437967,887.892435021,-187.629,178.235002948,172.254870048,183.358,155,51.06,183.37009384,14.1565186411,425.237321744
152.262307747,184.008,91.2317411582,156,71.8476,5.5822747821,121.148777386,0.875784,100.895116322,101.908,183.953198442,275.405089776,-188.198,144.168877867,21.997775778,183.831,156,51.1884,183.849851322,-4.85454200414,284.818515764
209.817534515,184.631,162.55031403,157,72.052,5.56055346372,65.3343092172,0.859078,89.0181966252,102.578,184.577633547,905.728416701,-188.778,192.313604821,147.137667287,184.468,157,51.3324,184.487890505,-0.204114568946,562.180654291
399.63066391,185.009,133.217729662,158,72.2263,5.57503264942,131.81465563,0.859105,135.629149369,102.793,184.936149587,1093.71873758,-189.156,205.288906853,249.652728338,184.824,158,51.5074,184.836334215,-5.57711112212,460.703916056
300.545866134,185.79,103.831098728,159,72.3887,5.49277009969,26.7468925228,0.848274,82.5049610979,95.4127,185.726499087,1113.92752848,-189.93,196.528235783,263.048818338,185.614,159,51.636,185.625512123,-5.28687414712,363.659138861
287.646842028,186.043,136.562263876,160,72.5762,5.63098389572,40.1575711573,0.844659,113.968238218,105.805,185.979212919,1383.80402857,-190.148,178.261210935,209.699963385,185.86,160,51.7943,185.878001764,0.726399577522,484.269762944
212.242452354,186.766,82.022495001,161,72.7385,5.60979502714,133.039314701,0.859521,121.229514996,105.192,186.698560154,572.918065005,-190.711,208.256737648,84.1943496886,186.589,161,51.9478,186.601478836,118.799920664,363.048170877
253.641803396,187.208,132.642344122,162,72.9193,5.55910443231,25.8991577592,0.858022,99.7773301927,101.594,187.137467131,1009.1899006,-191.175,174.535713658,194.401114248,187.03,162,52.0902,187.04385941,-5.28820583129,425.055931249
416.042619442,187.286,183.767300714,163,73.0805,5.63650938108,96.5284958463,0.832658,117.777513163,103.654,187.211177541,1462.75866455,-191.313,252.412309007,347.970516715,187.108,163,52.2484,187.123147403,-3.97619717835,585.33760014
264.038193818,188.115,118.64601482,164,73.2473,5.55323055545,82.967099576,0.810976,97.9771317503,96.6837,188.042145671,1179.67908092,-192.15,128.552802005,227.141419902,187.941,164,52.3903,187.953070064,-5.8899571142,303.852204332
349.867499525,188.294,110.782193754,165,73.4372,5.57447306072,167.490853409,0.854802,138.531489665,99.1479,188.231976231,1372.34048617,-192.243,198.816960485,219.367983234,188.129,165,52.4918,188.143076336,14.4085491513,370.955502834
471.096193081,189.055,82.5525469656,166,73.6338,5.64607243609,105.237112605,0.744063,123.506385032,105.653,188.990930205,1184.33208702,-193.142,117.894079237,291.482575362,188.896,166,52.6402,188.91040663,-2.42063178185,227.364237661
299.456289268,189.218,113.183612441,167,73.8058,5.67354136861,171.24378126,0.852862,149.624463856,108.677,189.158133978,925.491342155,-193.292,266.551598284,114.392629908,189.058,167,52.7639,189.070330729,118.526237853,504.283899858
320.974309072,189.796,134.667693651,168,73.9585,5.63921172472,124.35413934,0.824864,132.491332363,103.492,189.722891139,1409.5088025,-193.895,164.072100607,265.377974997,189.63,168,52.9142,189.636711165,-5.32912562834,411.009162422
359.263559333,190.39,213.232102334,169,74.1335,5.62773500309,99.7452888262,0.78298,121.163085239,101.361,190.333912793,1360.05818445,-194.49,293.825771185,302.649823358,190.226,169,53.0501,190.249653948,-0.0713655692596,708.223436844
424.249079599,191.173,310.243506728,170,74.2905,5.67528432113,155.504849443,0.76924,155.056695543,105.908,191.105876959,1303.86670505,-195.256,219.844953559,295.928533779,191.005,170,53.1976,191.015357905,-10.772030901,1000.86997166
220.547675785,191.247,248.845168366,171,74.4557,5.64529786249,123.989423298,0.867232,125.458460282,101.303,191.180858171,432.478462206,-195.294,286.390102461,64.7081341117,191.067,171,53.2702,191.084497675,115.654242499,829.793880845
410.876832322,191.815,131.574858407,172,74.5722,5.63569205056,183.465453685,0.863769,159.421516147,101.109,191.738422428,899.863097743,-195.898,264.69201879,184.041884402,191.634,172,53.4072,191.642578115,113.265574309,468.251516578
512.151321485,192.457,144.347488343,173,74.7588,5.71038123457,100.972009046,0.789044,146.58867532,105.101,192.386923469,1268.48834449,-196.485,156.034532498,319.529364337,192.275,173,53.5429,192.290273262,-4.47329170475,431.185111072
449.710595115,192.838,172.597945776,174,74.963,5.70572764848,27.8805763791,0.830416,125.566251352,108.366,192.761502518,1304.90111849,-196.84,151.579501185,333.38641231,192.652,174,53.6593,192.662737301,-1.01819063169,502.716343185
530.306925706,193.515,117.48646285,175,75.1274,5.70712589094,63.6245712896,0.75092,155.893221794,109.676,193.451570707,1185.73109414,-197.506,82.2224190603,290.841957414,193.34,175,53.7804,193.356033445,-6.2449790711,378.687096723
531.936740973,193.977,135.833713342,176,75.2673,5.69021861007,206.624262048,0.702302,150.598870976,105.692,193.897693153,1261.59308746,-198.063,163.63436605,371.966893507,193.791,176,53.9036,193.8038508,-7.47831377404,450.140470153
330.683913168,194.369,241.18636082,177,75.4342,5.75276316036,183.445346245,0.876245,148.529760309,113.371,194.294983656,1209.76148839,-198.353,319.1431458,155.245634096,194.185,177,54.0395,194.194880221,26.7387732442,742.039752598
650.394082738,195.261,56.2178168654,178,75.6094,5.70384637317,87.9696825018,0.750982,132.902480434,108.52,195.189538988,1247.21473087,-199.372,187.591171439,375.314344198,195.087,178,54.1431,195.097423897,118.612570266,262.742112611
588.444994394,195.409,152.432690191,179,75.772,5.70340260846,212.252109881,0.667887,151.915823101,108.076,195.342168031,1096.99670478,-199.493,195.978284921,325.236262304,195.228,179,54.2458,195.242953714,-4.08286637319,451.928249906
261.06963205,195.91,138.528839175,180,75.9395,5.71467958937,184.02483042,0.885996,126.835412761,109.567,195.843903305,913.728718777,-199.916,275.429466837,114.709039113,195.733,180,54.371,195.750102256,105.856166756,524.427997237
696.447135578,196.189,163.037215693,181,76.1123,5.70455910419,168.787265601,0.570762,115.790849282,105.297,196.124392867,1127.9325199,-200.232,336.817729296,388.779701304,196.016,181,54.4681,196.025084919,39.7081092123,478.368451848
277.687301518,196.483,110.379060918,182,76.2961,5.7352380383,186.156877978,0.892088,130.342137886,112.897,196.415077002,923.494003719,-200.57,177.517235724,104.92457564,196.289,182,54.5873,196.301574368,22.3654898287,395.336483984
446.287017103,197.206,113.073870252,183,76.474,5.78711274866,115.172701284,0.852332,132.526472455,116.359,197.132261829,1323.95684703,-201.27,185.808491577,294.752583471,197.006,183,54.684,197.025120406,-4.26876101338,345.334596135
377.448746931,197.649,141.813542174,184,76.6183,5.76198947444,24.084109485,0.819657,91.7377565623,113.373,197.566367249,1086.33872304,-201.772,174.016730062,272.670804468,197.446,184,54.8062,197.452587624,-7.05763194479,424.481003829
309.37552943,198.248,84.2029454597,185,76.7792,5.79465856686,141.608906766,0.878497,125.859833114,116.473,198.178303073,1142.78629379,-202.271,183.361751105,196.851380679,198.063,185,54.9579,198.083433138,61.6472936317,302.907459494
467.922405782,198.814,110.550912113,186,76.94,5.85896679212,176.281188234,0.882684,155.066395071,117.92,198.738654394,1243.59763525,-202.825,181.551051412,256.277062283,198.634,186,55.076,198.646772091,-0.170393304693,309.886619572
379.68199138,199.081,77.811672371,187,77.0941,5.73599001357,60.8730375937,0.836737,101.034278532,109.389,199.003916952,1057.98524762,-203.187,265.501823607,295.10013017,198.898,187,55.1748,198.906327965,130.063752467,372.786921263
321.482093031,199.217,128.894089123,188,77.2356,5.84973659901,8.43228789087,0.870156,101.295617179,115.388,199.141656478,1024.09030331,-203.259,347.344356888,238.062962287,199.023,188,55.2713,199.040158328,207.005390847,611.641734061
421.887359359,199.889,143.399558079,189,77.3696,5.7319842128,141.530644727,0.893294,142.320215625,109.423,199.815501697,871.534259541,-203.949,150.414296007,194.983407267,199.693,189,55.414,199.703015609,-8.49358229726,470.087157087
231.427196856,200.225,151.15892735,190,77.5396,5.77547887779,131.743843321,0.916314,124.250661806,113.333,200.14435984,296.183231694,-204.294,231.822834606,26.8885691254,200.038,190,55.5288,200.049017027,14.0784338094,553.056196891
369.989017047,200.633,106.710275547,191,77.7189,5.82896771494,102.593197557,0.874356,105.32784239,116.532,200.571648701,788.592020146,-204.698,154.042435912,181.971962254,200.443,191,55.6522,200.457449092,-4.97602347739,276.589755432
41.5976780323,201.071,122.177513481,192,77.8807,5.87984857111,-88.1573558801,0.887266,25.150658688,120.39,200.99663819,358.862525838,-205.207,114.537603686,86.2734971752,200.887,192,55.7768,200.900569107,-2.41604639997,396.889747562
337.200613261,201.453,123.647252612,193,78.0026,5.8576139948,115.317966829,0.887237,107.391024374,119.448,201.370799472,920.536724762,-205.538,197.383940281,193.192284517,201.266,193,55.9172,201.274561613,-1.92199963465,341.724804465
298.142186452,202.032,144.859742232,194,78.1619,5.81203890478,32.6669809471,0.885249,97.0555851397,112.025,201.967681055,833.446430643,-206.218,135.581425692,223.211574713,201.859,194,56.0414,201.876795905,-38.12373937,351.508757685
369.805829567,202.241,200.986179585,195,78.3022,5.88415468286,-155.330694101,0.879763,93.2173457706,121.072,202.163745104,1639.04046202,-206.403,152.094544996,371.84066892,202.059,195,56.107,202.07048451,-9.06591079704,617.506285641
247.304245571,202.611,172.631410006,196,78.4369,5.76950077841,3.64092362741,0.883032,70.8982815167,111.553,202.532469762,1064.53836638,-206.695,296.131879143,237.495348077,202.424,196,56.2065,202.433219451,126.292891055,611.827464132
257.929407796,203.029,143.633443632,197,78.6016,5.87343882834,10.5388758598,0.894056,75.2793433122,121.878,202.955628831,1097.10221467,-207.183,198.226109509,279.465574839,202.855,197,56.3314,202.866235039,30.7365972975,454.770696194
416.277406842,203.558,216.217912754,198,78.7813,5.80762813499,84.254502845,0.885196,137.509467354,116.879,203.489208524,806.194177561,-207.672,235.55289197,171.091399791,203.381,198,56.4118,203.395109634,-0.208154715221,595.110453512
425.539377655,203.975,171.21261682,199,78.923,5.7477133236,159.191435969,0.886854,138.779302206,113.341,203.901052857,1061.25568348,-208.053,152.180804086,264.959353271,203.796,199,56.4841,203.803962554,-1.02716499251,483.792520892
381.124681365,203.995,114.643992778,200,79.0474,5.83321717901,99.2136544114,0.897594,128.963840982,121.778,203.933340315,857.5955568,-208.162,271.299312879,178.955398174,203.81,200,56.6105,203.829103787,99.886982729,393.242192487
430.310744737,204.392,95.0660276128,201,79.1991,5.73685636368,100.298767976,0.896624,124.81922314,110.755,204.328276697,1489.7308155,-208.503,123.21430552,365.723216163,204.216,201,56.7132,204.225727443,-4.88854422599,284.832772033
