QFunRegParamNorm,AverageQ,AverageEsReturn,AverageReturn,AveragePolicySurr,PolicyRegParamNorm,Iteration,AverageAbsQ,StdEsReturn,StdReturn,MinReturn,Epoch,MaxEsReturn,AverageAction,MinEsReturn,MaxReturn,AverageAbsY,AverageDiscountedReturn,AverageAbsQYDiff,AverageY,AverageQLoss
541.73,89.8489,37.1851851852,928.0,-92.7032,202.183,4671,90.1347,33.500731929,227.683991532,208.0,4671,171.0,0.995436,3.0,1000.0,89.8886409258,98.8721750308,2.17065224518,89.8480785799,27.1003
541.705,90.0229,33.0,1000.0,-92.8415,202.182,4672,90.2678,27.4893918934,0.0,1000.0,4672,111.0,0.999747,6.0,1000.0,90.0636077241,99.9956828753,2.17114145774,90.0238266065,27.5589
541.699,89.9269,41.0,887.333333333,-92.655,202.183,4673,90.169,37.6519145153,268.153666559,99.0,4673,174.0,0.900624,6.0,1000.0,89.9526503682,96.8818609535,2.12303273515,89.9268657408,28.3172
541.699,89.8971,40.88,820.923076923,-92.5664,202.168,4674,90.1381,32.7222493114,274.628829664,293.0,4674,109.0,0.881669,4.0,1000.0,89.9168975902,99.2862489567,2.07319047624,89.8973675392,26.6119
541.693,89.8009,31.34375,296.5,-92.3818,202.167,4675,90.0936,27.7450551619,357.506581593,57.0,4675,106.0,0.840437,3.0,1000.0,89.827437668,70.097867503,2.21946766981,89.7997009296,29.6894
541.692,89.6152,39.75,683.8,-92.278,202.144,4676,89.8599,29.4579502568,413.110993963,61.0,4676,137.0,0.867984,3.0,1000.0,89.659526832,87.9189894739,2.19135481954,89.6179586359,29.3599
541.669,89.4509,42.12,111.155555556,-92.0625,202.158,4677,89.7375,32.0815460974,104.599119511,46.0,4677,120.0,0.752281,3.0,539.0,89.4796535227,56.928021354,2.29172352549,89.4465838587,33.2601
541.655,89.2758,35.5925925926,462.454545455,-91.8918,202.179,4678,89.5181,25.8632575922,424.952053688,69.0,4678,90.0,0.808034,3.0,1000.0,89.3127974585,78.3600035532,2.18786793292,89.2781859635,30.3359
541.668,89.0899,36.5714285714,74.9253731343,-91.6227,202.178,4679,89.4214,27.6553128084,32.2220900555,50.0,4679,128.0,0.795676,4.0,309.0,89.1197414784,51.2082317299,2.56237096776,89.0901075281,36.406
541.655,88.8756,32.7096774194,63.3481012658,-91.4066,202.171,4680,89.1526,18.1555884019,23.7816883111,38.0,4680,89.0,0.77977,8.0,239.0,88.9078412692,46.0113789637,2.34305447198,88.872358272,31.1904
541.628,88.6009,29.6875,103.360824742,-91.1444,202.161,4681,88.8912,19.0023641621,125.497211992,49.0,4681,77.0,0.735828,3.0,1000.0,88.641038198,54.3963095013,2.34336608378,88.5997112942,32.1931
541.609,88.2959,49.3333333333,729.428571429,-90.8871,202.17,4682,88.5828,34.1918026006,371.455575941,66.0,4682,133.0,0.737365,4.0,1000.0,88.3553614226,89.6341069134,2.41173690714,88.2958533566,33.5904
541.572,87.964,31.7419354839,112.943820225,-90.6827,202.166,4683,88.227,25.2535117225,114.362262923,49.0,4683,123.0,0.733381,3.0,654.0,88.0151097689,56.373809512,2.24840575154,87.9665824546,29.3564
541.535,87.9869,41.125,672.266666667,-90.7135,202.178,4684,88.2868,30.2714283607,390.718563106,72.0,4684,100.0,0.757767,3.0,1000.0,88.0207295865,88.225751149,2.22687667444,87.9870490625,29.971
541.512,88.0511,39.6923076923,89.7142857143,-90.7902,202.172,4685,88.3525,28.6675496401,62.8736585445,52.0,4685,100.0,0.752121,3.0,423.0,88.0799315775,54.6558925976,2.4501704952,88.0486697615,35.6833
541.469,87.9976,40.0,126.695121951,-90.6693,202.166,4686,88.2175,31.9874975576,156.172410123,50.0,4686,133.0,0.718746,5.0,754.0,88.0407124226,57.0481226993,2.07877310698,87.998847299,23.9046
541.431,87.7752,35.3928571429,74.8656716418,-90.016,202.191,4687,88.0884,26.7132113993,35.1720273532,50.0,4687,99.0,0.728389,3.0,306.0,87.835411759,51.0162306046,2.53128944538,87.774293889,36.2707
541.443,87.4874,35.8214285714,63.7707006369,-89.6709,202.187,4688,87.7695,22.5024658513,14.6799714553,45.0,4688,97.0,0.742141,5.0,188.0,87.5511008072,46.8537540889,2.6957394239,87.4825458447,40.4307
541.43,87.0603,27.3783783784,60.3915662651,-89.3991,202.194,4689,87.3659,16.8993064808,8.83160677735,46.0,4689,73.0,0.7424,3.0,126.0,87.1255704609,45.300611241,2.87072473329,87.0635833119,47.4505
541.407,86.9896,33.5172413793,53.4042553191,-89.4198,202.176,4690,87.2618,20.8436225087,4.99429280436,44.0,4690,66.0,0.763478,4.0,69.0,87.0659587883,41.461110212,2.62316761031,86.9917109797,37.7958
541.375,86.6143,26.6216216216,59.8273809524,-88.6002,202.195,4691,86.9484,16.8769014566,6.50091296135,46.0,4691,67.0,0.74972,3.0,81.0,86.7165151076,45.0740678213,3.00833102971,86.6125076986,48.0662
541.37,86.0645,31.8181818182,45.1531531532,-88.6592,202.233,4692,86.3523,21.8693843638,3.73007788774,38.0,4692,79.0,0.723966,3.0,59.0,86.1663613949,36.4353208476,3.07368812814,86.0657000514,50.082
541.374,85.8058,24.3658536585,50.6313131313,-87.6433,202.254,4693,86.0743,16.1226338367,3.40979416615,41.0,4693,53.0,0.710259,3.0,64.0,85.8959279706,39.8469530217,3.19396183732,85.8058720205,51.5051
541.38,84.8854,28.0571428571,54.3621621622,-86.6591,202.247,4694,85.2052,17.9506352568,4.22523636642,45.0,4694,65.0,0.71697,3.0,74.0,85.0090285945,42.0430512908,3.53864053194,84.8877757455,59.4391
541.385,84.5197,28.4285714286,56.5875706215,-86.9066,202.265,4695,84.8721,20.6802676334,4.21652161741,49.0,4695,82.0,0.686198,3.0,72.0,84.6232093878,43.3248349342,3.63888545462,84.5175240018,64.3882
541.366,84.2556,25.05,62.7375,-86.6425,202.274,4696,84.511,17.6606200344,5.79168315345,51.0,4696,70.0,0.601737,4.0,79.0,84.3296283382,46.6798315465,3.35318623271,84.2550458339,50.9453
541.355,84.0647,31.34375,72.7753623188,-86.7223,202.254,4697,84.3604,15.2942174019,6.62671155462,61.0,4697,54.0,0.388974,4.0,96.0,84.1563885174,51.7728721673,3.3994278462,84.0643545143,51.4216
541.355,84.1539,32.6129032258,1000.0,-87.0975,202.243,4698,84.4913,26.2944584121,0.0,1000.0,4698,117.0,0.739191,3.0,1000.0,84.2653406708,99.9956828753,3.45535891381,84.1534336349,51.6608
541.314,84.4614,43.8260869565,1000.0,-87.4233,202.208,4699,84.758,34.3392944825,0.0,1000.0,4699,174.0,0.872349,12.0,1000.0,84.5599824465,99.9956828753,3.26073474602,84.4615112168,46.6934
541.305,84.6052,40.75,1000.0,-86.9515,202.221,4700,84.9099,39.5477032624,0.0,1000.0,4700,178.0,0.875465,3.0,1000.0,84.7085214107,99.9956828753,3.40009505423,84.6052778132,53.53
541.278,84.1583,37.7307692308,1000.0,-86.5684,202.205,4701,84.4346,34.8398066897,0.0,1000.0,4701,144.0,0.942692,4.0,1000.0,84.2425199199,99.9956828753,3.48297722673,84.1559897801,57.0816
541.277,84.2966,54.5263157895,1000.0,-87.3341,202.183,4702,84.6035,27.2442527422,0.0,1000.0,4702,125.0,0.938751,11.0,1000.0,84.3661067812,99.9956828753,3.16239606511,84.2989912993,44.7343
541.25,85.1244,40.2,1000.0,-88.3054,202.2,4703,85.4174,40.4761658263,0.0,1000.0,4703,158.0,0.909107,3.0,1000.0,85.1872149979,99.9956828753,2.94390065632,85.1248144616,37.3017
541.238,85.4005,42.7826086957,1000.0,-88.6237,202.21,4704,85.6733,32.2678417404,0.0,1000.0,4704,125.0,0.896874,4.0,1000.0,85.4599852476,99.9956828753,2.77885315424,85.4003395043,36.1807
541.191,85.925,39.2,1000.0,-88.7014,202.213,4705,86.2386,30.9851577372,0.0,1000.0,4705,102.0,0.915139,7.0,1000.0,86.0081166038,99.9956828753,2.78877669286,85.9240485511,38.1521
541.155,85.7669,31.1515151515,1000.0,-88.302,202.217,4706,86.0846,23.5154639155,0.0,1000.0,4706,98.0,0.898452,3.0,1000.0,85.8551268713,99.9956828753,2.83629475278,85.7685622178,41.1159
541.13,85.9183,30.1212121212,1000.0,-88.8408,202.193,4707,86.2117,22.1957647827,0.0,1000.0,4707,93.0,0.912478,4.0,1000.0,85.9921637888,99.9956828753,2.66250100801,85.9206328969,35.922
541.086,86.5634,57.4705882353,1000.0,-89.5075,202.176,4708,86.8051,47.5358906475,0.0,1000.0,4708,190.0,0.892205,14.0,1000.0,86.6027555958,99.9956828753,2.36599344568,86.559340673,27.8218
541.023,86.8138,54.7777777778,1000.0,-89.7611,202.164,4709,87.1384,40.7152108562,0.0,1000.0,4709,174.0,0.895892,8.0,1000.0,86.8543079005,99.9956828753,2.41536548291,86.8151735485,31.6284
541.002,87.1913,44.0434782609,1000.0,-90.016,202.171,4710,87.5165,40.8863517792,0.0,1000.0,4710,180.0,0.882002,5.0,1000.0,87.2203250505,99.9956828753,2.42041421762,87.1889897659,31.6409
540.957,87.2478,35.2962962963,1000.0,-90.1951,202.184,4711,87.5825,29.11002731,0.0,1000.0,4711,149.0,0.898495,3.0,1000.0,87.2821618885,99.9956828753,2.4185330977,87.2487736123,33.35
540.89,87.4288,48.9090909091,1000.0,-90.2421,202.158,4712,87.719,59.792755027,0.0,1000.0,4712,295.0,0.88232,3.0,1000.0,87.4727734106,99.9956828753,2.33123371298,87.4283965253,29.512
540.793,87.5856,42.6956521739,1000.0,-90.2293,202.151,4713,87.916,33.0381002488,0.0,1000.0,4713,139.0,0.894951,4.0,1000.0,87.6424246165,99.9956828753,2.3469653887,87.5876558021,31.8676
540.75,87.6893,44.6086956522,1000.0,-90.4858,202.166,4714,88.0148,31.6567722412,0.0,1000.0,4714,104.0,0.900006,3.0,1000.0,87.7457695877,99.9956828753,2.37578935356,87.6885497802,32.495
540.679,87.8927,40.25,1000.0,-90.6673,202.163,4715,88.1809,28.5587844046,0.0,1000.0,4715,111.0,0.884629,3.0,1000.0,87.9523103918,99.9956828753,2.1622478848,87.891280149,30.0429
540.633,88.2058,42.9545454545,1000.0,-90.8485,202.161,4716,88.516,35.9816585508,0.0,1000.0,4716,112.0,0.825402,4.0,1000.0,88.2682768208,99.9956828753,2.27752719728,88.2070469224,29.3347
540.6,88.2504,33.0,1000.0,-90.8673,202.168,4717,88.5656,30.2303655287,0.0,1000.0,4717,139.0,0.770883,3.0,1000.0,88.3190702802,99.9956828753,2.14163644119,88.2506872038,28.0611
540.558,88.2258,38.6153846154,1000.0,-90.83,202.172,4718,88.5246,28.639774552,0.0,1000.0,4718,123.0,0.793331,4.0,1000.0,88.2678725116,99.9956828753,2.14729160197,88.2205053325,30.3102
540.555,88.2947,32.25,1000.0,-90.9545,202.17,4719,88.5851,28.3449730993,0.0,1000.0,4719,118.0,0.877815,5.0,1000.0,88.3491290022,99.9956828753,2.03207402918,88.2954007124,25.6952
540.552,88.1921,35.0357142857,1000.0,-90.8509,202.177,4720,88.5222,35.9110827927,0.0,1000.0,4720,190.0,0.907651,2.0,1000.0,88.2583596462,99.9956828753,2.19899769667,88.1944789461,30.5106
540.522,88.3083,40.04,1000.0,-91.0422,202.171,4721,88.6181,24.8185092219,0.0,1000.0,4721,86.0,0.921761,4.0,1000.0,88.3914133063,99.9956828753,2.01672863023,88.3062316744,26.3205
540.524,88.5594,55.8333333333,1000.0,-91.1335,202.184,4722,88.8707,51.210079303,0.0,1000.0,4722,212.0,0.907397,3.0,1000.0,88.6520468607,99.9956828753,1.90158568718,88.5585394055,22.8683
540.532,88.2577,41.75,929.636363636,-90.8963,202.196,4723,88.5539,42.4060235501,222.509355361,226.0,4723,171.0,0.875324,6.0,1000.0,88.3600555975,99.0581650657,2.00303627095,88.2595806935,26.2332
540.516,88.173,43.2173913043,836.923076923,-90.8936,202.193,4724,88.4716,37.8888035793,250.703153163,203.0,4724,140.0,0.953959,6.0,1000.0,88.2561834567,98.8916291582,2.02037669557,88.1677875395,26.9182
540.475,88.2412,42.2083333333,1000.0,-90.8165,202.233,4725,88.5978,40.2771431942,0.0,1000.0,4725,168.0,0.93139,5.0,1000.0,88.3300996656,99.9956828753,2.03322622667,88.2394143502,29.0379
540.466,88.2645,58.9411764706,1000.0,-90.582,202.25,4726,88.5697,42.4159661784,0.0,1000.0,4726,176.0,0.931853,6.0,1000.0,88.3699478062,99.9956828753,2.12476887106,88.2654259023,29.5802
540.516,87.8978,37.0,966.363636364,-90.0615,202.244,4727,88.2671,41.2106782279,106.367521297,630.0,4727,164.0,0.931846,3.0,1000.0,88.0212840469,99.9799027387,2.28633902368,87.8990530446,34.0745
540.484,87.5104,70.8666666667,978.090909091,-89.5743,202.241,4728,87.9543,79.3505863592,69.2826287364,759.0,4728,345.0,0.927157,5.0,1000.0,87.6825310518,99.9916523098,2.62863833117,87.507811854,45.2535
540.502,86.9611,29.5882352941,1000.0,-89.0322,202.25,4729,87.4183,26.6360190091,0.0,1000.0,4729,118.0,0.917816,3.0,1000.0,87.1486643284,99.9956828753,2.73941398472,86.9587677486,52.0574
540.515,86.5131,32.9333333333,1000.0,-89.0077,202.253,4730,86.8672,25.3402622103,0.0,1000.0,4730,112.0,0.924951,3.0,1000.0,86.7229734886,99.9956828753,2.30230961704,86.5133923284,36.0476
540.505,86.6602,39.0,1000.0,-89.5157,202.24,4731,87.0284,36.3920955069,0.0,1000.0,4731,155.0,0.919476,3.0,1000.0,86.8303970382,99.9956828753,2.1938668938,86.6562863518,28.5545
540.509,87.0363,35.8214285714,837.076923077,-90.0669,202.232,4732,87.4419,32.6354907287,297.496079234,282.0,4732,111.0,0.92251,3.0,1000.0,87.2032798685,98.7882911028,2.34578807246,87.0338943326,29.5545
540.534,87.18,38.04,1000.0,-90.104,202.238,4733,87.5788,34.2934162778,0.0,1000.0,4733,122.0,0.923907,3.0,1000.0,87.3481311087,99.9956828753,2.33538748739,87.1801196336,29.8571
540.53,87.6709,43.7083333333,1000.0,-90.4275,202.235,4734,88.0931,40.1003731972,0.0,1000.0,4734,143.0,0.930473,4.0,1000.0,87.8344157543,99.9956828753,2.43559413642,87.6687814369,34.3354
540.537,87.9644,36.5555555556,948.272727273,-90.7046,202.229,4735,88.3588,29.5851981676,111.583715747,668.0,4735,128.0,0.910054,3.0,1000.0,88.1163585577,99.9811803767,2.17371085271,87.9663354351,27.6347
540.508,87.8755,31.9677419355,1000.0,-90.7827,202.26,4736,88.2608,30.9531215487,0.0,1000.0,4736,134.0,0.923073,3.0,1000.0,88.0325404595,99.9956828753,2.03799899302,87.8735933241,26.5429
540.497,88.1744,47.6666666667,1000.0,-90.9863,202.292,4737,88.5892,47.0656414295,0.0,1000.0,4737,175.0,0.937992,5.0,1000.0,88.3265105432,99.9956828753,2.14161430646,88.1733983896,29.0129
540.488,88.2674,30.9696969697,981.0,-90.7867,202.287,4738,88.6386,25.1209014127,60.0832755432,791.0,4738,137.0,0.945115,3.0,1000.0,88.4239908075,99.9928687304,2.13036714118,88.2671081662,30.2189
540.499,88.037,35.7857142857,1000.0,-89.7486,202.281,4739,88.4566,28.3993927788,0.0,1000.0,4739,106.0,0.947658,3.0,1000.0,88.2183697895,99.9956828753,2.81446323876,88.0382046566,48.1223
540.507,87.119,47.380952381,1000.0,-88.1264,202.271,4740,87.5234,31.5375455615,0.0,1000.0,4740,99.0,0.951517,2.0,1000.0,87.3327745964,99.9956828753,3.24015367761,87.1163168617,58.2972
540.501,86.1585,37.2083333333,1000.0,-87.5666,202.294,4741,86.5879,39.279955837,0.0,1000.0,4741,206.0,0.949313,7.0,1000.0,86.3859523058,99.9956828753,3.40961887773,86.1580282422,59.7696
540.501,84.9893,61.4444444444,1000.0,-86.1771,202.296,4742,85.4164,60.9592051405,0.0,1000.0,4742,213.0,0.937122,5.0,1000.0,85.2515435522,99.9956828753,3.86035284465,84.987809217,68.1014
540.531,83.4728,47.2857142857,1000.0,-84.3421,202.271,4743,83.8611,47.0785997861,0.0,1000.0,4743,184.0,0.940714,4.0,1000.0,83.7810488322,99.9956828753,4.59149802563,83.4686408393,83.3372
540.533,81.6379,31.4838709677,659.4375,-81.3901,202.255,4744,82.1294,25.9750140088,409.448709967,108.0,4744,96.0,0.927007,3.0,1000.0,82.086012789,89.5936817964,5.37118743711,81.638704338,103.101
540.511,78.5916,49.0476190476,139.569444444,-77.6031,202.247,4745,79.2587,48.1114541262,114.068915133,69.0,4745,177.0,0.864807,4.0,650.0,79.3471668194,67.0557287103,6.42624938944,78.5897326762,134.852
540.473,76.1867,36.2962962963,72.9130434783,-77.2196,202.214,4746,77.0998,30.6616116786,11.6665496438,53.0,4746,155.0,0.85353,4.0,149.0,77.278139839,51.6420206994,6.86106400461,76.1869771404,138.677
540.458,75.9296,37.6296296296,57.8554913295,-79.4896,202.187,4747,77.1135,22.8767197664,4.11776588174,49.0,4747,81.0,0.868228,3.0,71.0,77.1572574989,44.0444902953,7.13308229502,75.9312251793,127.634
540.43,77.5022,39.68,50.2964824121,-82.4469,202.177,4748,78.7546,30.4259363044,4.01098212117,42.0,4748,131.0,0.846783,3.0,64.0,78.7732599104,39.6307649977,7.40858961799,77.5085985496,130.712
540.378,80.2767,31.46875,46.785046729,-85.9983,202.172,4749,81.2978,26.8607338589,2.6102889065,41.0,4749,110.0,0.840705,5.0,56.0,81.2546164396,37.4911958992,7.20453588635,80.2841546743,120.731
540.379,82.961,27.5277777778,48.5873786408,-88.4791,202.19,4750,83.6692,19.7575388018,3.61088375304,43.0,4750,71.0,0.806035,3.0,60.0,83.5382355507,38.5943663418,6.97348664442,82.9648059011,110.932
540.353,85.6689,25.6842105263,44.6919642857,-90.5845,202.177,4751,86.2568,16.1409992242,2.41252825272,41.0,4751,73.0,0.811757,5.0,52.0,86.0726326505,36.1655226291,6.63763922434,85.6753384584,109.427
540.375,87.0018,28.9722222222,45.3438914027,-91.4337,202.167,4752,87.4668,21.0217957145,1.64201654716,42.0,4752,77.0,0.797233,3.0,50.0,87.321617391,36.592330022,6.27542501953,87.0035039755,103.936
540.37,88.3771,33.8928571429,44.0616740088,-92.5505,202.165,4753,88.8369,19.1429570893,1.96122833473,40.0,4753,71.0,0.762417,4.0,52.0,88.6374411518,35.7662337906,6.18022561411,88.3778529376,107.553
540.385,89.6886,35.0,48.5120772947,-93.4418,202.162,4754,90.1161,19.0280494709,2.86552033599,43.0,4754,67.0,0.725618,6.0,60.0,89.910840443,38.5625887469,6.04777859533,89.6939095827,107.838
540.39,90.6281,27.8333333333,52.7,-94.9106,202.174,4755,91.0013,20.5932836948,3.01042049869,46.0,4755,71.0,0.670617,3.0,62.0,90.7837946463,41.0922430683,6.01081526615,90.6341716364,111.566
540.386,91.8142,29.4117647059,47.4928909953,-96.3256,202.187,4756,92.2028,19.8377501794,2.28402585506,44.0,4756,80.0,0.681211,3.0,55.0,91.974751432,37.9393109341,5.89348553433,91.8088083618,109.273
540.363,92.7196,22.8333333333,47.3820754717,-96.2645,202.203,4757,93.165,20.2765600852,2.18490953009,43.0,4757,87.0,0.636775,3.0,54.0,92.913932149,37.8714901288,6.19162923685,92.7215817406,124.047
540.394,92.5633,23.1395348837,47.2830188679,-95.2133,202.186,4758,93.0298,17.4003226318,2.45047056313,42.0,4758,68.0,0.641654,3.0,56.0,92.8539129021,37.8057674853,6.79870732667,92.5611618356,147.376
540.417,91.6778,26.15,48.6990291262,-94.3725,202.199,4759,92.2343,18.7116942044,2.45279690346,45.0,4759,77.0,0.592465,3.0,57.0,92.1709465354,38.6846341437,7.17518610494,91.6891376716,166.026
540.436,91.7382,21.7173913043,49.5270935961,-95.5315,202.208,4760,92.3668,17.2635114614,2.92483925306,43.0,4760,79.0,0.638817,3.0,58.0,92.1522588578,39.1850557023,7.38420003791,91.7383179644,160.075
540.48,92.5517,25.2631578947,50.6111111111,-97.456,202.21,4761,93.2531,20.2454468052,2.56142277733,45.0,4761,89.0,0.621689,3.0,60.0,92.997901911,39.8499990247,7.62904331824,92.5535448673,163.025
540.492,93.9766,24.7857142857,53.5187165775,-99.9889,202.231,4762,94.785,19.3754087076,2.31789653396,49.0,4762,87.0,0.620581,4.0,62.0,94.5262375929,41.5858306036,7.95901324212,93.9811803954,173.719
540.543,96.7079,21.0,59.0294117647,-104.264,202.253,4763,97.4697,20.3688214899,3.60298319303,52.0,4763,101.0,0.630559,3.0,70.0,97.2604987988,44.7120517029,8.22713746385,96.719715605,183.979
540.604,101.225,33.8620689655,71.5785714286,-109.434,202.269,4764,101.907,32.1973699268,6.10745195542,60.0,4764,151.0,0.620813,3.0,106.0,101.668452185,51.2057131241,7.97540087932,101.232039877,164.657
540.619,104.468,31.3333333333,75.4511278195,-111.82,202.296,4765,105.135,25.1018128848,6.17594918633,64.0,4765,103.0,0.616421,4.0,103.0,104.893856849,53.0653894671,7.94685571892,104.456142637,165.485
540.637,106.865,27.0789473684,112.722222222,-112.192,202.305,4766,107.524,21.7151191314,24.6995401567,81.0,4766,115.0,0.602802,3.0,186.0,107.314216477,66.8674519283,7.97593857947,106.883662412,179.514
540.609,107.266,21.6222222222,884.5,-112.346,202.292,4767,107.967,17.3567647893,233.880133117,293.0,4767,73.0,0.61356,3.0,1000.0,107.712079725,99.4691320194,8.10330913735,107.259142444,196.292
540.567,108.533,21.0204081633,1000.0,-115.133,202.287,4768,109.146,15.7343894727,0.0,1000.0,4768,65.0,0.615138,3.0,1000.0,108.892018998,99.9956828753,7.43861116844,108.541039993,157.568
540.565,111.523,37.1111111111,1000.0,-118.11,202.272,4769,112.041,43.3823085066,0.0,1000.0,4769,190.0,0.640928,3.0,1000.0,111.77238757,99.9956828753,6.9779060134,111.517569802,128.035
540.539,113.284,32.1290322581,1000.0,-120.114,202.277,4770,113.842,22.8935008886,0.0,1000.0,4770,84.0,0.618248,4.0,1000.0,113.552837565,99.9956828753,6.55852531532,113.285497343,115.031
540.545,116.167,25.7948717949,1000.0,-122.627,202.266,4771,116.769,21.6157344012,0.0,1000.0,4771,117.0,0.53231,3.0,1000.0,116.452193242,99.9956828753,6.0550885825,116.177205399,102.507
540.528,117.909,24.4634146341,1000.0,-123.75,202.254,4772,118.422,17.3276848284,0.0,1000.0,4772,75.0,0.502206,3.0,1000.0,118.157965561,99.9956828753,5.48571397576,117.904507121,85.9556
540.53,119.379,28.2857142857,1000.0,-124.348,202.282,4773,119.965,22.0176181774,0.0,1000.0,4773,90.0,0.143858,3.0,1000.0,119.671744854,99.9956828753,5.3552159687,119.37407966,91.3869
540.51,119.951,24.0731707317,1000.0,-124.826,202.274,4774,120.576,15.4262845754,0.0,1000.0,4774,68.0,0.14014,6.0,1000.0,120.398460395,99.9956828753,5.07656437524,119.94364146,89.8331
540.473,120.72,36.2592592593,1000.0,-125.827,202.248,4775,121.467,37.6687242236,0.0,1000.0,4775,186.0,0.173698,5.0,1000.0,121.256957378,99.9956828753,4.82596961972,120.724492224,81.7401
540.45,121.361,25.3,1000.0,-126.799,202.239,4776,122.183,17.731610192,0.0,1000.0,4776,67.0,0.035078,3.0,1000.0,121.960385105,99.9956828753,4.71199483309,121.354039178,84.1575
540.413,122.17,29.0571428571,1000.0,-127.916,202.241,4777,123.041,26.3242884665,0.0,1000.0,4777,144.0,0.130974,4.0,1000.0,122.751826052,99.9956828753,4.62302220566,122.168393794,84.6767
540.396,123.776,30.2424242424,1000.0,-129.488,202.233,4778,124.535,27.6986273624,0.0,1000.0,4778,131.0,0.0931469,3.0,1000.0,124.248669254,99.9956828753,4.46385396208,123.774737214,77.1782
540.389,125.238,24.8717948718,1000.0,-131.231,202.227,4779,125.888,20.7020121494,0.0,1000.0,4779,126.0,0.21501,4.0,1000.0,125.583621177,99.9956828753,4.15820599838,125.235574652,73.5336
540.371,126.59,26.8888888889,1000.0,-132.32,202.249,4780,127.149,21.6471422001,0.0,1000.0,4780,104.0,0.175121,4.0,1000.0,126.840949523,99.9956828753,4.13807053685,126.585790792,75.4987
540.316,128.079,30.4,1000.0,-133.85,202.242,4781,128.607,28.1974669582,0.0,1000.0,4781,109.0,0.164722,4.0,1000.0,128.290313955,99.9956828753,3.93703037153,128.081063395,69.5161
540.3,129.121,40.4,1000.0,-134.651,202.22,4782,129.626,28.9164313151,0.0,1000.0,4782,122.0,0.121903,9.0,1000.0,129.288808266,99.9956828753,3.8404287404,129.123964198,69.6113
540.293,130.187,35.4074074074,1000.0,-135.776,202.225,4783,130.636,29.7037960652,0.0,1000.0,4783,112.0,0.168141,5.0,1000.0,130.336122693,99.9956828753,3.83788149884,130.179473011,73.1929
540.249,131.028,23.3953488372,1000.0,-136.598,202.214,4784,131.5,17.583210193,0.0,1000.0,4784,71.0,0.0036896,3.0,1000.0,131.197814145,99.9956828753,3.80487227582,131.025353452,67.553
540.191,131.933,37.0357142857,1000.0,-137.66,202.204,4785,132.376,25.6535741632,0.0,1000.0,4785,99.0,0.461513,6.0,1000.0,132.065330613,99.9956828753,3.71484122883,131.928202701,69.7176
540.157,133.28,31.25,1000.0,-138.839,202.173,4786,133.717,19.846284287,0.0,1000.0,4786,94.0,0.0827935,6.0,1000.0,133.412058812,99.9956828753,3.78154465215,133.277676334,72.9844
540.129,134.275,27.8611111111,1000.0,-140.277,202.181,4787,134.72,19.7570701519,0.0,1000.0,4787,69.0,0.128974,3.0,1000.0,134.433671548,99.9956828753,3.63996804419,134.272227443,67.7492
540.044,135.386,26.1315789474,1000.0,-141.576,202.22,4788,135.831,14.9281984189,0.0,1000.0,4788,66.0,0.148458,5.0,1000.0,135.555537345,99.9956828753,3.67698971315,135.390469814,74.3507
539.994,136.546,27.3428571429,1000.0,-142.87,202.222,4789,137.006,16.1492022928,0.0,1000.0,4789,64.0,0.0124689,5.0,1000.0,136.708233301,99.9956828753,3.53480586131,136.544476604,70.0004
539.906,138.156,32.34375,1000.0,-144.489,202.262,4790,138.569,18.1394069897,0.0,1000.0,4790,80.0,0.0109705,6.0,1000.0,138.299893608,99.9956828753,3.36603609409,138.155084174,60.9628
539.849,139.537,31.53125,1000.0,-145.783,202.275,4791,139.983,27.3541408828,0.0,1000.0,4791,146.0,0.00888839,6.0,1000.0,139.699559461,99.9956828753,3.53146764687,139.540315973,67.6463
539.805,140.612,28.8235294118,1000.0,-146.692,202.279,4792,141.069,18.7388721304,0.0,1000.0,4792,78.0,0.0114184,3.0,1000.0,140.772079582,99.9956828753,3.65215278725,140.60224231,73.0221
539.742,141.694,35.4482758621,1000.0,-147.891,202.289,4793,142.213,21.3227840048,0.0,1000.0,4793,80.0,0.013067,3.0,1000.0,141.908618784,99.9956828753,3.72339933529,141.689015734,79.0129
539.694,142.828,30.0625,1000.0,-148.987,202.296,4794,143.351,21.3086506788,0.0,1000.0,4794,81.0,0.0169363,4.0,1000.0,143.078249719,99.9956828753,3.52751357887,142.831309054,72.0932
539.66,143.423,29.6285714286,1000.0,-150.039,202.29,4795,144.032,22.893649418,0.0,1000.0,4795,102.0,0.0117526,3.0,1000.0,143.722071352,99.9956828753,3.68164644669,143.425467343,78.4785
539.668,145.039,29.1764705882,1000.0,-151.437,202.284,4796,145.593,19.9240773471,0.0,1000.0,4796,81.0,0.0127799,4.0,1000.0,145.318212722,99.9956828753,3.42046770218,145.040829887,73.0812
539.609,146.005,27.2702702703,1000.0,-152.407,202.289,4797,146.656,27.4754422522,0.0,1000.0,4797,138.0,0.0137376,3.0,1000.0,146.402838163,99.9956828753,3.34775467287,145.99953846,68.7587
539.534,146.825,30.064516129,1000.0,-153.086,202.26,4798,147.54,21.2146259406,0.0,1000.0,4798,86.0,0.0127269,4.0,1000.0,147.277230553,99.9956828753,3.42662128855,146.82513422,74.446
539.514,147.874,24.2045454545,1000.0,-154.229,202.276,4799,148.655,19.2396129538,0.0,1000.0,4799,74.0,0.0155845,5.0,1000.0,148.385758105,99.9956828753,3.37930769848,147.876503281,79.8265
