AverageReturn,AverageEsReturn,QFunRegParamNorm,AverageQLoss,AverageAbsQYDiff,MinReturn,MinEsReturn,Epoch,AveragePolicySurr,MaxEsReturn,AverageAction,AverageAbsQ,Iteration,StdEsReturn,AverageDiscountedReturn,AverageQ,PolicyRegParamNorm,AverageY,StdReturn,AverageAbsY,MaxReturn
533.715768543,233.3222824,49.0763,1.3639,0.525881882329,204.211695861,51.9590723911,123,-21.66,606.812577751,0.847812,21.0487,123,159.411181071,195.503772289,21.0298,43.9307,21.0327639483,351.583771393,21.0384100642,2539.3249318
472.1024494,276.411978249,49.3011,1.54071,0.540499212445,250.721038852,11.4719333099,124,-21.7716,962.16964177,0.861914,21.1673,124,256.738454136,198.105800441,21.149,44.0465,21.1523172759,117.418591856,21.1571369247,1126.06529001
976.569013092,222.313132922,49.5347,1.3973,0.530033920209,238.287686429,8.06718849584,125,-22.0303,781.228425885,0.721741,21.3848,125,215.821178192,186.237843377,21.3677,44.1975,21.372448253,647.612326196,21.3784452278,2256.4807015
403.993963688,371.255516107,49.8083,1.28563,0.5203904502,189.208399,45.0537154095,126,-22.2748,956.667206805,0.738216,21.6636,126,332.658832053,146.939116638,21.6444,44.3563,21.6451007895,363.50100955,21.6508817769,2127.1030915
900.591990122,219.034461073,50.0107,1.42226,0.533636361971,371.325615323,8.11945686896,127,-22.4237,492.267376228,0.762832,21.829,127,170.686425679,212.382722327,21.8107,44.5239,21.8134594089,482.124548471,21.8198307467,2064.16398443
478.770183431,394.121239026,50.2566,1.51031,0.545564836558,237.630088495,137.672983168,128,-22.5788,634.397791874,0.74641,21.9376,128,210.750545534,152.501805114,21.9152,44.6542,21.9178011308,534.998003155,21.9256975092,2309.80001343
174.883448423,513.96765209,50.4471,1.68489,0.555520457611,79.1878769775,176.696374366,129,-22.7107,833.402476392,0.722796,22.0528,129,252.664040984,102.192004932,22.0316,44.8208,22.0341804281,36.3140932426,22.0403066107,293.102467836
262.119844657,128.609756085,50.6611,1.57372,0.553500604488,188.856520704,7.30291158514,130,-22.9482,514.250557326,0.860639,22.3104,130,141.33279651,138.518087879,22.2912,45.0204,22.2942194131,109.396542905,22.2968871618,815.976485703
753.488438378,267.118532196,50.8948,1.58723,0.55569647322,263.589121095,11.3859347267,131,-23.2262,984.068298195,0.7989,22.599,131,307.710334567,202.564695058,22.582,45.1062,22.5859174297,431.740612264,22.5898771384,2388.3553217
269.417818078,199.172628709,51.0513,1.37371,0.544712299624,195.137102525,7.67198921081,132,-23.3264,607.000610855,0.855343,22.6988,132,159.847477032,139.124130477,22.6792,45.2384,22.6817278456,47.8230562411,22.6859734919,463.130738918
260.505551512,281.4926898,51.251,1.73826,0.587506132833,148.741703935,5.80886924318,133,-23.4785,579.457684097,0.804214,22.8612,133,226.550023245,120.026948095,22.8416,45.4428,22.8454367694,215.863550203,22.8506540491,1503.11843901
517.811200584,215.792040928,51.4286,1.92871,0.605894149673,226.761133735,11.8193748641,134,-23.7022,517.904476872,0.876688,23.0566,134,158.613561826,205.431302194,23.0351,45.6115,23.0388128704,56.9951939161,23.044973703,589.578644666
391.267777027,175.859760516,51.6028,1.39267,0.552688927975,282.920527097,7.06728714761,135,-23.8831,719.877705442,0.91395,23.211,135,188.49809616,181.285362369,23.1934,45.746,23.1948851858,91.3724397803,23.1989918499,593.444978647
297.494371318,262.278909879,51.8108,1.77718,0.589986334442,221.736122483,8.17409020957,136,-24.0741,627.056532827,0.7805,23.4181,136,193.48070405,143.326483969,23.3926,45.8548,23.3964439988,127.949091429,23.4042697424,851.439480585
382.008078664,142.097037101,52.0018,1.81072,0.589932334873,317.459949847,7.29496104849,137,-24.35,554.749701979,0.908509,23.7046,137,142.679994474,181.564808969,23.6849,45.9979,23.6880584258,31.292445304,23.6944054506,488.738378707
420.367216747,134.98837894,52.2039,1.8943,0.59557717182,324.008008717,11.7955746003,138,-24.5691,425.929930708,0.898334,23.8842,138,111.757001905,193.455799243,23.8637,46.2074,23.8665256142,32.414595236,23.8721684236,517.23096773
470.06940217,277.090164243,52.4291,1.7678,0.59460523874,311.740896992,81.7809133675,139,-24.6791,889.751829081,0.867782,23.9861,139,230.761332699,182.50158986,23.9615,46.3469,23.9642039073,141.638771042,23.9690487015,977.315683556
362.271298986,126.814498272,52.6282,1.59569,0.573142948323,342.809430266,46.7052211172,140,-24.9215,328.793401028,0.856808,24.2507,140,86.8443008076,175.178358631,24.2315,46.4211,24.233223638,15.7270765681,24.2391133683,417.936051479
494.610984036,144.792586481,52.8421,2.06477,0.62683855883,359.164142863,43.982578433,141,-25.1283,507.469958301,0.863209,24.4448,141,135.701708215,186.132062558,24.4206,46.5327,24.4250626369,97.0386978864,24.4303996685,682.519655323
543.917450813,241.676423563,53.0907,1.92752,0.619596868148,377.048377474,32.0249459623,142,-25.1582,570.628338229,0.879861,24.4927,142,208.966379424,191.821167333,24.4718,46.6978,24.4733156707,160.169230521,24.4787307778,1288.96393673
443.989184298,164.828365614,53.3148,2.21439,0.645376314108,164.165208926,39.530285701,143,-25.43,380.807239769,0.803026,24.7206,143,90.2045108239,147.749795615,24.696,46.8742,24.7015517834,291.330997108,24.7064605209,1426.17368838
514.676473474,206.260705896,53.4689,1.90117,0.601109542668,469.194290077,48.0545440978,144,-25.6412,368.328360045,0.900862,24.9252,144,108.128635564,207.835982117,24.9048,47.0049,24.9084305616,30.3288734346,24.9138319612,583.445414822
452.600283372,271.641362832,53.7051,1.95026,0.629465828548,156.362156461,54.1783685868,145,-25.7865,1040.39155807,0.898028,25.0674,145,304.639702716,195.622582121,25.0455,47.129,25.0477718491,63.4302719424,25.0519668979,486.948890648
704.582961408,177.185940767,53.98,2.11802,0.645506855755,242.248768727,48.5968237852,146,-26.069,503.062659485,0.795786,25.3578,146,126.204596081,181.347532041,25.3365,47.3885,25.3386212594,307.548269467,25.3439195412,1340.04726295
558.947671432,267.245406441,54.2259,2.16302,0.635840489202,275.46640719,35.5125861843,147,-26.3189,603.502079606,0.802616,25.5826,147,187.259001626,186.050920061,25.5648,47.5263,25.5693746897,204.00202045,25.5734075369,1223.82407068
482.31458191,311.539544879,54.412,1.87803,0.621711184066,219.400860444,34.4851939069,148,-26.5314,579.637815239,0.807584,25.7969,148,163.763701589,173.578322131,25.7747,47.6772,25.7774485849,221.857033107,25.7831948413,1209.19249614
407.42499845,157.471921899,54.636,2.02092,0.643363964937,191.636135031,9.41213685291,149,-26.6875,384.562061826,0.820255,25.9311,149,119.801438758,166.985782998,25.91,47.7361,25.91208159,139.58868331,25.9189615501,947.551974805
317.695151221,294.147549742,54.8778,2.33993,0.671907646795,162.20788294,38.7192212251,150,-26.7594,615.772037045,0.884516,26.0463,150,165.462236388,154.701931314,26.0184,47.8756,26.0215735892,147.176161904,26.0306213721,557.87254843
372.304150659,334.401684624,55.0568,2.48027,0.690518869833,189.737285257,52.9896308487,151,-27.0072,569.240023879,0.885728,26.3089,151,178.332791956,172.158875367,26.2838,48.0487,26.2877034745,79.8915961661,26.2962436234,516.801396673
284.323313469,306.191109405,55.2548,2.02954,0.666447254597,216.549819511,110.861303227,152,-27.1474,481.175853011,0.890443,26.4488,152,124.092481072,150.928457117,26.4254,48.1911,26.4292906077,55.7001964345,26.4389119651,472.797367354
300.193144325,430.978864418,55.4565,2.10372,0.656660275457,203.453825925,9.36167020857,153,-27.4471,1230.944619,0.86648,26.7253,153,422.457933949,157.363618531,26.7024,48.2975,26.7043846283,59.9473564575,26.7134909959,450.03267044
251.988090844,205.826269225,55.6541,2.56168,0.697386127051,192.363026779,67.6469298858,154,-27.5035,734.729122634,0.851959,26.8015,154,201.790339154,139.904014747,26.7764,48.4045,26.7796672966,26.0519323535,26.7876167398,332.497166869
360.165831161,205.978905773,55.888,2.16991,0.681402465677,196.474618626,46.2177893601,155,-27.6455,464.307231545,0.901753,26.9154,155,125.748241825,171.395698519,26.887,48.5176,26.8900295261,98.6230371769,26.8997008052,547.735999769
464.042754016,244.929580958,56.0406,2.17429,0.683214017775,296.174253965,43.3514915159,156,-27.9059,654.257547248,0.889301,27.2143,156,185.019729574,199.954194053,27.1874,48.6165,27.1903598147,40.0917643701,27.1976441726,508.973370602
489.098365641,228.486038064,56.1725,2.18265,0.674652553518,235.040365537,53.6466699026,157,-27.9695,474.172045113,0.914156,27.3036,157,140.865419111,203.65264829,27.278,48.724,27.2807948768,67.618757139,27.288453472,594.387194186
518.273030319,199.311918825,56.3204,2.08525,0.670445342873,391.813439567,18.3535552334,158,-28.1132,428.542082714,0.880565,27.4355,158,140.219242169,206.807326249,27.4102,48.8846,27.4128873707,93.7747765447,27.4224861096,609.122026308
457.383714152,317.815185431,56.4653,2.215,0.683751693124,365.858757782,6.45488227675,159,-28.2574,582.581701678,0.88989,27.5706,159,201.172053392,197.311884829,27.545,48.9362,27.5499179944,44.9896014698,27.5567389329,560.556091725
461.504720826,280.169527652,56.6557,2.44365,0.704664670025,336.608031999,55.1799201883,160,-28.2907,429.314946451,0.896585,27.5982,160,119.820158556,198.19770011,27.5683,49.0358,27.5703883308,39.2101477902,27.5788700683,500.678243278
349.753909373,267.980682938,56.8565,2.48939,0.701672026041,270.948437601,72.1206292821,161,-28.4043,412.338372086,0.865256,27.7191,161,97.862803844,169.541990634,27.6935,49.1573,27.6988674997,81.5896298551,27.7105448982,482.093037103
467.14188325,343.498142421,57.0107,2.23379,0.689742122854,323.295612439,79.3795163621,162,-28.5302,534.471691462,0.893993,27.8602,162,166.858460147,199.326875993,27.8374,49.2905,27.8409441126,44.4022508142,27.8464162151,549.321240249
469.362101252,213.573536783,57.1487,2.23284,0.689122189434,330.540035524,40.5309033533,163,-28.6117,303.468819445,0.893095,27.9149,163,80.8337704296,199.491924237,27.89,49.4011,27.8919081407,56.1593670806,27.8987304093,572.750474338
505.819419574,264.84157969,57.3156,2.58609,0.713489006575,414.113632956,44.5232116385,164,-28.8119,571.859649881,0.88733,28.1206,164,183.63435081,207.619050689,28.0971,49.5147,28.101961744,44.6892270023,28.1083733444,565.710268961
511.827008637,256.022540364,57.5351,2.66057,0.729651293338,418.669455025,59.6595078521,165,-28.6769,524.327931227,0.86249,27.996,165,162.992568532,209.62986855,27.9679,49.6468,27.9701182725,21.516014927,27.9789388194,564.576076887
472.480659376,290.295446497,57.7262,2.55089,0.7193559015,321.51054779,66.3914334683,166,-28.8335,522.253356453,0.860268,28.1438,166,135.228084218,198.273388662,28.1238,49.7626,28.1268135475,93.1971534262,28.1336979357,591.957135456
418.453589758,229.646933073,57.9273,1.98977,0.674310587386,375.460821023,52.0354995964,167,-28.9583,603.857928272,0.853411,28.2725,167,167.961241344,187.254441368,28.2465,49.8856,28.2505338559,67.6596568722,28.2592310469,557.003796133
541.38595805,249.182528532,58.113,2.47341,0.707572197015,375.862154965,13.4817360565,168,-29.051,510.492904625,0.730235,28.3527,168,157.50075709,195.893175657,28.3266,49.9655,28.3289693146,232.833918038,28.3371945956,1256.2563831
556.299792588,212.306232428,58.3091,2.41987,0.705015184886,388.923549103,21.8853129308,169,-29.0562,431.230006857,0.787625,28.357,169,122.424375269,214.969959579,28.3338,50.0859,28.3370799738,126.042204649,28.3428845234,703.072985762
827.58339813,415.107112564,58.4717,2.58218,0.729956629807,408.254076118,61.0996842474,170,-29.0933,655.486166288,0.72679,28.4133,170,246.155217765,231.807860307,28.3884,50.1843,28.3929278103,204.587493671,28.3981593812,1181.05841102
465.895796172,308.220264948,58.6349,2.03597,0.667909656461,368.190237697,8.75485659955,171,-29.2759,758.288027324,0.781382,28.6008,171,252.017984002,201.038760157,28.581,50.264,28.5825591498,28.4834489768,28.5895095915,497.802260752
392.605418288,369.883048513,58.7534,2.01027,0.682177177122,337.864679095,7.81536357373,172,-29.4328,568.925448036,0.735562,28.7469,172,173.421064619,183.581896997,28.7209,50.3842,28.7251104051,55.836405375,28.7333515045,463.242602771
402.28753165,151.966012913,58.9144,2.66825,0.724563308756,326.07002773,13.1605701011,173,-29.5177,376.880343856,0.727989,28.8094,173,134.089515442,184.876327368,28.7859,50.4177,28.7878718241,36.416328816,28.7938697545,616.389262189
771.122769155,147.85736252,59.0829,2.74373,0.721691279811,349.813665869,11.4412685573,174,-29.6275,478.0998199,0.723501,28.9226,174,140.657391286,215.872723123,28.8977,50.5274,28.9000656654,460.139091484,28.9086647486,2273.96901796
583.891206342,290.231413611,59.2638,2.6617,0.720135243903,408.135574924,13.0035587797,175,-29.7377,655.068051819,0.775786,29.01,175,223.958004916,213.390915439,28.9872,50.5381,28.9906727489,193.859626747,28.998761453,987.571239178
599.560321684,276.625827512,59.4726,2.59055,0.710724401825,337.546502964,12.6204953875,176,-30.022,635.288126996,0.7139,29.3056,176,219.395634612,212.156654533,29.2834,50.6348,29.288034879,169.813299545,29.2936306199,1035.78978001
419.159216872,154.568095753,59.6666,2.71686,0.729129973229,351.398869735,8.79164927348,177,-30.0868,626.172779721,0.697655,29.3764,177,194.778245826,185.740578178,29.3542,50.7596,29.3557210796,75.3849962013,29.3632655038,742.221202123
725.722705422,218.090850279,59.8128,2.87599,0.726888721408,317.188289808,30.3286322435,178,-30.0468,481.082196411,0.695668,29.3453,178,126.249607375,228.109989923,29.3141,50.8316,29.3145941124,149.975851249,29.3258109464,1356.5468473
739.189666776,221.807212888,59.9453,2.94304,0.731012757874,280.672827598,8.86664401359,179,-30.2499,570.851227839,0.70125,29.5543,179,195.008583846,219.245331206,29.5264,50.8958,29.5306820774,177.69015464,29.5401674619,1023.73498712
712.635196736,230.330601752,60.0883,2.73135,0.725152975799,622.64752898,11.4783680209,180,-30.3799,507.12009011,0.656714,29.6793,180,180.498340542,220.99835972,29.65,50.9734,29.6521836818,88.7474473802,29.6645627977,980.927615851
950.851850404,455.407920536,60.192,2.46252,0.699144875441,628.662790173,14.6046509651,181,-30.5501,700.881442193,0.655966,29.8401,181,241.481806849,215.439825746,29.8128,51.0257,29.8164559082,571.584435721,29.8286996922,2984.24610703
765.779858142,327.622830689,60.3086,2.63122,0.710503356515,626.169822102,189.430382525,182,-30.5936,493.116306353,0.630727,29.9078,182,102.948772806,217.820082111,29.8768,51.1763,29.8790577229,332.011025993,29.8920950782,2294.48885054
916.702390856,283.720509806,60.5117,3.11265,0.754436794392,436.683368766,15.8048435849,183,-30.6236,638.584435681,0.692129,29.9368,183,223.151163744,221.080467472,29.9012,51.2038,29.9052684302,393.028066971,29.9228568549,1853.72201884
800.89884277,278.927996736,60.6189,2.49143,0.700339384519,499.616950126,8.28025204086,184,-30.6726,688.692715048,0.736081,30.0059,184,225.095618091,216.444649332,29.9737,51.3467,29.9747049188,185.001366384,29.9895053893,1367.99088118
979.544900062,413.426412408,60.7689,2.70663,0.702248537632,481.561353348,28.8858072281,185,-30.8571,620.512772552,0.776714,30.179,185,204.098438816,223.049660698,30.1424,51.4044,30.1462342837,309.83619059,30.166003463,1787.73885295
291.495221163,341.764938449,60.9075,3.00077,0.741317422434,270.538317275,7.55822390612,186,-30.9859,813.130884971,0.71967,30.3252,186,295.31462301,150.559849831,30.2939,51.5433,30.2968557512,8.66710019722,30.3108967259,313.593784082
551.10896964,215.875859305,61.0311,2.4382,0.688434442723,331.902536959,14.9906021506,187,-31.1277,736.92155963,0.766802,30.4504,187,234.040699103,194.518215158,30.4147,51.6492,30.4176294647,389.858634774,30.4323388113,2571.52719705
570.919137109,276.212032296,61.2239,2.60654,0.713758951921,469.468666442,12.1763440448,188,-31.1326,835.164627367,0.745896,30.4304,188,274.180282237,196.40225037,30.3926,51.7005,30.3972262322,91.1606306384,30.4139485198,835.929734783
1007.48456977,259.836937141,61.4273,2.85172,0.720921438589,382.002639734,18.4162978996,189,-31.2082,624.34451564,0.710335,30.4923,189,170.718834613,224.777865664,30.4613,51.7995,30.4640279791,399.814115081,30.4778702983,1904.67081216
612.513768295,307.61354467,61.5962,2.98019,0.730535671226,424.829571919,8.50039643227,190,-31.3188,654.671706486,0.752439,30.5811,190,211.983557769,211.996718543,30.5486,51.9242,30.5506476646,127.419722439,30.5637298691,993.446983536
575.776205556,269.812893397,61.7149,2.85764,0.733572334503,388.706311082,6.03355150193,191,-31.5521,492.614858381,0.733918,30.8328,191,167.780225613,191.846450293,30.803,52.0631,30.8079507012,361.050413087,30.8223600367,2671.01614359
1036.38538948,281.92506175,61.9284,2.49983,0.703507587372,401.509158649,24.478556605,192,-31.6195,641.250729029,0.688501,30.9222,192,233.931854494,213.426458205,30.8948,52.1831,30.8952750521,492.48164229,30.9066412693,2121.75704128
617.577772708,387.940702994,62.0641,2.85146,0.716545880608,383.39180099,12.3164306069,193,-31.7303,731.464043015,0.707188,31.017,193,276.731302112,192.459591194,30.988,52.2789,30.9919691896,470.125364171,31.0039110592,2709.87667683
1017.35472172,272.513732838,62.2421,2.64216,0.709939774564,482.781981365,18.3380959613,194,-31.828,695.896823753,0.66815,31.1378,194,282.433995062,221.127581664,31.1071,52.4467,31.1094724514,488.454276098,31.1223621499,2665.40139378
1113.84768685,333.259496086,62.3909,3.35493,0.764348815241,551.989903404,85.473934635,195,-31.5859,676.57305363,0.721953,30.8949,195,234.087180311,236.152066386,30.8577,52.5335,30.8640216659,183.905837313,30.8770438983,1497.38199391
1125.45836985,308.65803639,62.5406,3.12424,0.749387719114,407.379953319,36.8491388512,196,-31.8107,718.538694686,0.718521,31.1659,196,267.522931649,226.150814815,31.1261,52.5898,31.1266003988,485.876906406,31.1458628097,2143.54854914
538.53037026,268.230123125,62.63,2.94726,0.732107596999,267.529872777,38.0368993285,197,-31.8597,604.362571667,0.761595,31.1936,197,210.795265496,186.261185671,31.1603,52.692,31.1627546579,369.846458996,31.1750084121,2083.40225519
429.500715135,218.140772077,62.8298,3.31969,0.751285594223,254.882034613,26.087005343,198,-31.8573,646.313862955,0.71739,31.1799,198,198.429199848,185.659291845,31.147,52.8257,31.1502199776,81.3421407197,31.1645997988,737.517277216
711.737494804,343.090199394,62.965,2.64414,0.724434313886,386.586370124,21.2981016524,199,-31.9167,607.144879631,0.719444,31.2261,199,195.16759735,216.341780463,31.1932,52.9182,31.1954332055,271.524483237,31.20830105,1310.1994244
485.538386713,334.536381948,63.0795,2.79038,0.726106130976,308.222323873,23.4226206338,200,-31.9785,701.205463837,0.78792,31.2955,200,221.443572577,190.236927328,31.2647,53.0024,31.2688432484,134.955385922,31.2769056926,995.992109671
