MaxEsReturn,MaxReturn,AverageQ,AverageAbsQ,Iteration,AverageAction,AveragePolicySurr,QFunRegParamNorm,AverageReturn,StdEsReturn,AverageAbsQYDiff,AverageY,AverageDiscountedReturn,Epoch,StdReturn,PolicyRegParamNorm,AverageAbsY,MinEsReturn,AverageEsReturn,AverageQLoss,MinReturn
471.208985347,548.482080956,221.086,221.312,129,0.764282,-225.103,87.4411,508.692687113,136.289368274,4.68339369989,221.09501777,213.404536607,129,19.6834236285,49.3413,221.175656085,80.1939052269,271.889725074,116.253,434.300049615
764.993414969,559.309380994,221.714,221.919,130,0.735061,-225.743,87.7708,443.689476601,210.669310171,4.72474544883,221.730926103,191.047460725,130,31.7101906976,49.4671,221.799575718,140.027230612,454.100625806,122.609,385.160982262
413.307677274,540.359181343,222.254,222.471,131,0.74787,-226.31,88.1419,460.044077314,114.444103523,4.79002782511,222.272642435,200.038410128,131,49.1356599629,49.6159,222.340829802,5.40686159671,198.078210712,122.964,366.589923477
546.488126277,538.475641349,223.951,224.174,132,0.729472,-228.011,88.5332,429.328784877,136.442747525,4.80542545243,223.956698081,186.526033084,132,54.4649948648,49.7629,224.027480449,128.350004816,317.444360112,123.088,360.664379052
391.717005964,600.103659245,224.944,225.13,133,0.743593,-229.043,88.8421,452.344891359,102.722251795,4.7177783293,224.958541366,194.504721084,133,57.8681397044,49.8965,225.013485335,10.5384504686,179.811653831,119.104,355.817720267
609.58346361,584.94552538,226.595,226.801,134,0.761158,-230.609,89.1639,447.582447982,169.064649937,4.57432952587,226.605624935,193.290586754,134,80.6900924228,50.0686,226.674387865,57.7862445263,242.790712702,104.369,279.987973068
522.825050482,578.711641688,227.191,227.375,135,0.684755,-231.285,89.4714,503.660634631,181.485511896,4.79712410198,227.209878979,200.193257558,135,39.1670490552,50.1868,227.260325136,19.4876692163,195.99669564,116.312,329.093118744
602.420483645,520.571459188,228.634,228.836,136,0.697389,-232.794,89.7531,462.56750361,163.757657548,4.77502536516,228.655546445,198.401998764,136,23.017039763,50.3115,228.705728303,114.151175511,305.216475866,117.305,426.720139623
406.7375117,670.232028244,229.36,229.525,137,0.75626,-233.436,90.1078,521.025919058,131.064186491,4.89158126678,229.371416644,209.413616281,137,117.008023917,50.4527,229.41903443,6.35330965566,230.489275316,124.479,201.76849194
668.510741399,518.663959436,230.542,230.723,138,0.681218,-234.624,90.3986,464.020817575,185.672510601,4.91501319898,230.560126094,197.487590226,138,42.3170937778,50.5077,230.594806263,9.19415791325,208.059450607,134.539,384.048917275
524.964043056,706.790514823,231.645,231.834,139,0.701384,-235.716,90.7499,500.7949294,164.001765386,4.86748962072,231.654794878,199.857239531,139,42.5180758361,50.6271,231.702996699,7.81857625155,185.72357589,128.163,425.926969493
471.383252554,535.485298537,232.062,232.243,140,0.680651,-236.157,91.0932,499.263711152,103.706667906,4.97337753324,232.072163788,202.417559486,140,15.0987594398,50.7234,232.127623698,99.8337633536,325.425801164,138.473,463.318614806
606.250090397,524.155106731,233.426,233.616,141,0.668104,-237.633,91.4222,376.187301743,165.49822822,4.92920745987,233.453873715,177.538655255,141,101.417275647,50.8483,233.502422782,6.30984427226,182.540301558,122.901,205.425541024
783.098447771,490.532341535,234.424,234.607,142,0.679175,-238.624,91.7236,445.948260432,194.230650406,4.82345885279,234.431791801,190.635937469,142,26.4848153151,50.9389,234.486297311,46.6458203118,288.475370752,121.114,382.665379591
613.150672835,544.277309569,235.101,235.284,143,0.679631,-239.264,92.0609,422.41343934,207.241639067,4.97413722525,235.116171157,190.954466519,143,49.2284717932,51.0628,235.159357456,53.9093019999,322.205362498,135.764,350.438993761
807.85841809,1221.89006736,236.114,236.328,144,0.690314,-240.217,92.3609,592.008329543,248.932664936,5.01878350946,236.138993846,203.748651121,144,231.896436406,51.1956,236.193896756,11.4575178233,277.361012326,133.651,446.109213193
514.706328567,1300.19421545,237.508,237.722,145,0.71064,-241.717,92.7176,840.531019478,167.542001528,5.08957264745,237.521397266,224.082651417,145,303.838450794,51.3353,237.581718779,92.0854724792,323.405595537,144.297,433.965089927
476.927502533,679.144450042,238.243,238.426,146,0.709389,-242.408,93.0347,367.882280104,141.253976053,4.99428417288,238.254067602,166.815140729,146,172.734481623,51.4176,238.309528985,6.01190787544,213.213921763,134.683,126.115283768
569.184490939,1136.85402758,238.792,238.983,147,0.734346,-243.04,93.3483,580.630807509,198.705121932,5.10313180702,238.804672223,208.097159279,147,156.893507645,51.508,238.86934768,65.4125445069,318.341393227,149.942,429.951775547
335.706590411,629.368775726,239.265,239.481,148,0.719772,-243.434,93.6633,506.467051559,85.480365689,5.13656104077,239.278031193,197.310988583,148,85.425375668,51.5957,239.334383918,99.3194713924,238.862194464,137.28,364.494227156
747.358544915,651.121975697,241.18,241.372,149,0.72061,-245.371,93.9617,562.635632379,202.995433754,5.08145676621,241.200287328,204.35860241,149,85.2077949435,51.7124,241.255935483,137.039866933,349.043159468,136.815,132.97926144
496.305336633,934.818574305,241.497,241.701,150,0.725759,-245.751,94.2844,580.279570948,145.716344715,5.07299593325,241.508795257,194.342426226,150,160.690804604,51.8598,241.565569041,9.26851003382,228.230296375,138.452,227.206574964
772.754295076,770.47198341,242.272,242.459,151,0.705193,-246.455,94.6139,673.287110696,237.728188904,5.24334851598,242.275248143,207.677034855,151,44.6589220492,51.9186,242.329066528,92.6577502524,493.145250184,150.672,581.956718476
505.407559481,826.724229637,242.875,243.069,152,0.701497,-247.157,94.9489,646.62174777,131.631224536,5.33326999274,242.903980972,217.441272857,152,149.876891644,52.0336,242.950337477,9.14007712353,174.144906513,153.804,402.317647249
644.83096865,509.378109089,244.244,244.43,153,0.738492,-248.394,95.1857,345.344118543,192.980961783,5.13148806585,244.254832337,170.504579436,153,48.8535114157,52.1199,244.304343341,11.8788835961,198.059501455,146.417,224.554003215
588.854605914,704.921433029,245.507,245.685,154,0.686742,-249.691,95.5156,613.999590059,171.565201551,5.11601629203,245.514743778,215.134127788,154,55.5625265124,52.2768,245.558874144,46.7395370438,257.186852121,141.385,439.854236403
549.569511188,881.660840606,246.132,246.312,155,0.680233,-250.397,95.7638,643.556417254,135.921203288,5.07066045606,246.144959508,216.499868637,155,100.871335389,52.4271,246.187210682,138.387047901,301.307208663,135.969,423.319452165
695.802495695,783.653128624,246.965,247.172,156,0.699889,-251.31,96.0858,608.172554247,203.035533795,5.32771809416,246.971834578,215.046894773,156,107.106435079,52.5521,247.018748299,19.4577279144,221.991084443,153.912,411.394715662
697.535513289,811.932398736,247.328,247.495,157,0.687551,-251.649,96.3737,690.286717846,237.164488029,5.30427651838,247.355073923,219.788626308,157,81.6385873603,52.6541,247.396471896,18.0089856886,461.065394169,158.167,560.041718094
545.577887218,710.274772034,249.089,249.295,158,0.667926,-253.503,96.573,637.372798842,198.463551615,5.13728760762,249.093074408,220.346655274,158,27.2544709844,52.7614,249.146199564,42.3810435577,256.311924131,132.889,573.72295724
458.836447744,618.455373905,249.617,249.802,159,0.722799,-254.005,96.8379,519.863431627,164.642512639,5.24978078987,249.632862907,204.338558225,159,41.5189313247,52.8715,249.678729012,6.77302022324,181.107657652,153.163,436.356750591
621.536747666,657.225015351,250.344,250.535,160,0.705535,-254.698,97.0664,476.874496336,243.494399298,5.15824160264,250.35077335,193.891186486,160,91.3288397811,52.9875,250.39420829,13.896882262,267.761456701,138.288,349.594768318
609.528613877,910.255858158,251.208,251.388,161,0.702227,-255.594,97.4208,527.410043946,183.734296404,5.36893087042,251.22789936,190.058243296,161,251.486811304,53.0922,251.264309104,5.54797397384,273.139629454,149.189,128.047327676
507.05932851,415.473596754,252.414,252.588,162,0.75491,-256.695,97.6841,298.578018917,198.224946279,5.03116999657,252.423428995,152.049028199,162,106.988129398,53.2186,252.472762505,33.2665842778,218.259660133,130.838,117.868519153
626.271374841,636.391300673,252.538,252.729,163,0.684031,-256.941,97.9214,467.608501273,207.381382401,5.52751877803,252.550180327,189.565628395,163,60.5246686659,53.3555,252.595076824,8.2376101651,199.141776511,168.865,334.165796973
577.27420664,841.761937768,253.696,253.892,164,0.685371,-258.1,98.2018,589.413168474,179.715713959,5.29474806513,253.707279083,212.015488795,164,98.1500234281,53.4049,253.761914944,6.44889463944,201.968643822,153.556,443.178289071
687.754388451,488.934525822,254.376,254.591,165,0.746134,-258.778,98.5621,384.617355876,188.131069587,5.37392607887,254.401373459,183.541703214,165,34.8263788599,53.5416,254.455053683,43.0037581007,234.404276805,151.292,265.145742136
617.377094262,363.679262662,255.125,255.345,166,0.70916,-259.534,98.8644,312.426888401,214.144610974,5.2990492149,255.132579152,163.40279304,166,23.5164134226,53.6436,255.193022286,24.5896118898,373.032233694,149.781,261.367732318
723.019918885,583.978837009,256.492,256.666,167,0.704651,-260.875,99.1697,370.497367352,218.881945371,5.3538507761,256.508646507,177.349790388,167,83.0948665179,53.761,256.553647078,5.95540739901,246.820771591,153.652,126.98539712
801.275441157,522.658916621,256.432,256.643,168,0.714166,-260.866,99.3899,417.482280824,223.189899124,5.48693874149,256.447964943,189.408930194,168,24.5071574538,53.8832,256.497582903,10.7846565596,248.052457591,159.721,380.842905507
667.407238657,669.123062264,257.822,258.017,169,0.669591,-262.231,99.577,554.982554593,202.698625676,5.32963564507,257.83759632,209.769553384,169,103.685243279,53.9548,257.87955485,38.4797639135,222.758407795,160.248,385.802769815
481.685419684,638.292313251,258.923,259.13,170,0.668654,-263.268,99.8363,441.906501044,146.465866385,5.29893719537,258.92877662,182.913709111,170,71.4876827028,54.0526,258.986020783,5.36419684624,216.504616256,149.402,325.684517957
771.775142218,826.951353878,259.289,259.494,171,0.672437,-263.702,100.107,595.231393396,193.582992206,5.43189426892,259.308896706,205.896482728,171,91.2825514792,54.1953,259.360214534,202.521706121,423.028748912,159.446,420.947970678
507.996040359,686.339965825,260.456,260.681,172,0.665986,-264.68,100.38,513.362952452,176.309758159,5.37744312818,260.469446976,198.317857009,172,98.8250288626,54.3084,260.53615979,35.3869304199,241.942591971,167.734,244.273469255
394.024443646,679.309316113,260.512,260.733,173,0.650518,-264.762,100.656,568.06904078,104.598556634,5.45491825722,260.533453406,209.305817369,173,63.6531116047,54.3639,260.598172623,103.756192522,207.627686044,161.357,459.165798628
658.557541204,709.01362848,261.224,261.429,174,0.663833,-265.561,100.921,567.102774717,200.992449725,5.35927725416,261.231011594,205.72472174,174,64.0767983722,54.4661,261.295669174,57.4497397333,337.322439238,156.879,446.081740616
596.873165213,862.328134143,261.791,261.994,175,0.678614,-266.057,101.233,659.845118381,192.750904701,5.42173809564,261.798962216,213.865945269,175,106.797562837,54.6024,261.859026811,17.6148829073,226.413681512,168.849,307.083629694
562.170108442,859.939319963,262.473,262.687,176,0.691604,-266.777,101.508,644.339863113,146.965586684,5.36981905763,262.48235727,224.98600188,176,103.523557346,54.7021,262.544514118,109.667643778,320.632384972,157.068,421.374703409
747.735502329,1381.09898551,263.175,263.384,177,0.662634,-267.453,101.831,688.102382797,301.08133307,5.43310809303,263.189232297,217.070204335,177,210.748555622,54.8098,263.25985219,8.01936442847,309.921542133,167.509,461.95139091
619.680033454,2646.78004775,263.853,264.07,178,0.704081,-268.085,102.071,943.738133363,169.839061869,5.40581381724,263.866859468,215.432080883,178,619.290096972,54.901,263.932039244,85.1618431011,258.791990925,153.392,415.762585948
662.905887169,702.869711385,263.96,264.18,179,0.663067,-268.303,102.356,658.60135158,214.344067203,5.45966264372,263.975511841,228.732843994,179,31.6736347142,55.0257,264.039585318,33.04995722,342.865446444,169.844,597.797690411
747.361211776,1873.78513202,264.802,265.039,180,0.657988,-269.187,102.632,847.206466748,156.817617334,5.44476059426,264.827148611,226.684271251,180,287.243839425,55.187,264.890196418,258.846609775,417.402654513,168.115,514.586478181
621.875522845,1292.0219414,264.816,265.029,181,0.699286,-269.167,102.887,561.678033918,193.939842033,5.59646429204,264.829280619,198.746598299,181,252.548677846,55.3418,264.887264127,98.1948788281,335.616296389,188.188,181.560856407
670.771228093,926.358209177,265.341,265.583,182,0.686477,-269.649,103.119,555.07259914,249.539279759,5.45619143183,265.3529399,211.652912436,182,118.939613143,55.4264,265.423981748,9.19845857155,350.55527619,168.105,426.482385774
727.810879154,2216.08049523,266.048,266.296,183,0.661618,-270.411,103.366,1275.0378016,219.460313585,5.44784850019,266.064813223,231.644478262,183,461.466365211,55.5214,266.140940314,18.4499098321,344.379058301,167.718,618.212500031
826.880154376,597.121436133,266.693,266.917,184,0.705926,-270.995,103.591,415.921078593,273.669860352,5.35136870338,266.703581792,187.653293371,184,55.7114612989,55.6845,266.763343252,29.483911664,430.342850006,162.28,279.625518461
451.370778687,1019.82015367,267.3,267.517,185,0.673468,-271.629,103.95,666.36564113,155.001973908,5.80472023633,267.32482055,208.870623059,185,126.526064924,55.8393,267.382653342,24.4234598961,229.198866322,196.61,469.167623074
735.182767857,1037.86755276,267.522,267.748,186,0.681778,-271.881,104.175,383.374058347,226.534195278,5.31558741928,267.521412712,173.997534941,186,120.078350743,55.938,267.569562793,13.1105284122,247.848315781,151.673,250.7970995
591.104416745,1775.4078361,268.189,268.389,187,0.636687,-272.579,104.488,948.828338377,167.614733647,5.469168577,268.210094035,222.528737779,187,303.476705764,56.072,268.269527309,13.5362198519,249.845752894,160.23,557.581364281
682.792221586,1656.84935994,269.592,269.799,188,0.677874,-274.026,104.705,904.730287326,231.588490861,5.30741809851,269.610052533,227.423853923,188,282.119095884,56.2056,269.656060668,61.8795025866,283.064013713,150.854,485.137592211
513.128718608,1059.94663744,269.35,269.543,189,0.654776,-273.833,104.947,580.836033586,165.276202757,5.57147096906,269.354181142,206.586898836,189,95.185393815,56.3201,269.401565327,38.5137109375,235.210212648,178.141,415.037236017
973.500440796,2103.32105478,270.491,270.684,190,0.641592,-274.829,105.281,1047.26049177,324.791447855,5.57398594265,270.511691633,229.828405336,190,371.888699775,56.4491,270.565344134,17.3117949506,429.31426944,172.914,428.380465399
845.334333771,857.488595285,271.277,271.486,191,0.643049,-275.708,105.564,623.547565089,270.318400337,5.39791570442,271.288062405,223.503568559,191,74.7454084746,56.5557,271.33705772,20.7402457586,474.699845121,155.312,408.71665081
730.949208501,938.626796774,272.003,272.203,192,0.699326,-276.316,105.791,437.068768111,202.980542567,5.49793979742,272.020417802,190.812464296,192,72.9414186982,56.6871,272.059927262,38.1801169549,240.821901025,169.347,417.259281055
712.573791856,1562.10727076,271.463,271.67,193,0.675971,-275.851,106.06,899.465897194,155.244487069,5.54739856973,271.474496436,220.537923976,193,309.939775432,56.8266,271.519638815,279.689857838,559.052584156,181.417,435.52237862
533.902974754,1269.8771969,273.315,273.505,194,0.66074,-277.56,106.291,653.761003068,164.123887345,5.53783758524,273.32971052,220.162633071,194,175.064587875,56.9267,273.366570118,6.25239108002,229.020897613,178.186,300.340382213
683.936203241,948.155785794,273.115,273.3,195,0.689868,-277.432,106.555,802.154387432,203.206808725,5.41162187018,273.137325699,227.413293174,195,68.8522585295,56.9895,273.171117367,8.64659803341,222.029071748,171.295,574.931551098
616.697161841,2410.92059498,273.964,274.137,196,0.663405,-278.324,106.814,815.031393344,201.789906096,5.58754227976,273.963556146,211.108184498,196,438.791812125,57.1281,274.003913475,14.1911690189,187.592840172,177.84,374.083694601
643.441077888,1747.0468247,274.615,274.812,197,0.67468,-279.138,107.062,958.262293667,202.091350618,5.58248896616,274.629561632,205.240730673,197,286.965452684,57.2302,274.667357248,55.6804498617,250.334054543,170.354,512.944843411
987.287996679,1581.092135,274.624,274.815,198,0.646665,-279.122,107.299,617.134965299,305.661193716,5.47412406874,274.641513346,181.33378864,198,301.802654259,57.3293,274.680200634,71.3980408851,441.575402879,175.677,252.433913293
533.701418471,2437.88667187,276.214,276.386,199,0.693441,-280.624,107.511,1012.29396674,141.071533943,5.45656003172,276.217300296,186.391759919,199,694.953306023,57.3974,276.257387518,104.632372716,301.228293542,163.481,172.331321446
628.908684752,1582.44939254,276.606,276.789,200,0.6978,-280.944,107.826,897.366855238,158.357688669,5.57295930374,276.615628515,218.014891632,200,232.490390172,57.5371,276.655445505,5.22626764858,112.165680748,187.658,551.969156887
544.109520894,2700.91229879,276.935,277.126,201,0.661044,-281.45,108.067,1393.49718525,153.169080193,5.69662559209,276.960585804,225.307675823,201,595.026894364,57.6628,277.006922339,36.2460787949,182.988767416,198.517,772.889420563
