Epoch,AverageY,AverageQLoss,AveragePolicySurr,Iteration,AverageAbsQ,AverageDiscountedReturn,StdEsReturn,AverageAbsQYDiff,MaxReturn,AverageEsReturn,AverageReturn,StdReturn,AverageQ,MaxEsReturn,MinReturn,QFunRegParamNorm,AverageAction,PolicyRegParamNorm,MinEsReturn,AverageAbsY
3999,88.6628433224,16.9243,-92.3485,3999,88.8291,98.755752351,31.20397202,1.15262622834,1000.0,40.6538461538,859.5,262.338045277,88.6644,130.0,199.0,429.0,0.724705,167.273,4.0,88.6780201234
4000,88.6813892891,17.8253,-92.2284,4000,88.8264,98.7618190776,21.2469315141,1.1392588735,1000.0,28.1111111111,828.0,260.437206369,88.6794,80.0,194.0,429.008,0.597763,167.242,4.0,88.693690364
4001,88.7813306082,21.2319,-92.3092,4001,88.9515,99.9956828753,17.8643600576,1.34722536152,1000.0,20.387755102,1000.0,0.0,88.7793,88.0,1000.0,429.03,0.492859,167.268,3.0,88.7918092269
4002,88.5889274436,15.2655,-92.3375,4002,88.7217,99.9956828753,11.0535332186,1.09601561865,1000.0,16.1803278689,1000.0,0.0,88.5858,54.0,1000.0,429.037,0.404843,167.273,3.0,88.6005949494
4003,88.8565350437,20.5895,-92.4498,4003,89.0109,99.9956828753,21.304846636,1.27058199109,1000.0,23.3902439024,1000.0,0.0,88.8554,111.0,1000.0,429.083,0.428706,167.315,3.0,88.8686918297
4004,88.8835527659,16.0816,-92.424,4004,89.0207,99.9956828753,21.980988885,1.17210976474,1000.0,24.3720930233,1000.0,0.0,88.8813,100.0,1000.0,429.137,0.753172,167.343,4.0,88.8919989688
4005,88.7234620656,19.2098,-92.2344,4005,88.8821,99.9956828753,20.2177192789,1.23403956836,1000.0,26.2777777778,1000.0,0.0,88.7227,95.0,1000.0,429.166,0.788317,167.333,5.0,88.7321677767
4006,88.536080498,20.6327,-92.1363,4006,88.708,93.4299676185,19.9236728798,1.34522044239,1000.0,21.7826086957,509.3,335.813355899,88.5381,117.0,108.0,429.07,0.7623,167.312,3.0,88.5566265605
4007,88.5672009942,16.9773,-92.2115,4007,88.6967,43.8565825214,14.5398818174,1.11199795703,160.0,18.8571428571,58.730994152,17.8180580145,88.5656,67.0,47.0,429.067,0.563761,167.285,3.0,88.5861646431
4008,88.8005034628,18.2909,-92.3134,4008,88.9518,99.9956828753,13.3607674561,1.20881032875,1000.0,17.275862069,1000.0,0.0,88.7977,52.0,1000.0,429.08,0.573041,167.284,3.0,88.814684419
4009,88.6406741208,16.2218,-92.3281,4009,88.7812,99.9956828753,16.6746001879,1.1275119712,1000.0,19.6078431373,1000.0,0.0,88.6421,65.0,1000.0,429.081,0.780806,167.3,4.0,88.6568180389
4010,88.6857603074,16.6584,-92.3387,4010,88.8391,99.9956828753,16.5424403088,1.1663097738,1000.0,21.085106383,1000.0,0.0,88.6846,62.0,1000.0,429.06,0.350155,167.305,4.0,88.7019208632
4011,88.8575825958,16.8323,-92.3515,4011,89.0017,99.9956828753,23.7841767983,1.17605638824,1000.0,20.9791666667,1000.0,0.0,88.8571,142.0,1000.0,429.081,0.307753,167.351,4.0,88.8736596905
4012,88.6275637579,18.6204,-92.3219,4012,88.7771,99.9956828753,20.3102358878,1.2451299987,1000.0,22.75,1000.0,0.0,88.6278,88.0,1000.0,429.115,0.177291,167.347,3.0,88.6431748749
4013,88.8192056658,19.1206,-92.6,4013,88.9909,99.9956828753,16.7670870044,1.23874808053,1000.0,17.7454545455,1000.0,0.0,88.818,74.0,1000.0,429.098,0.157884,167.387,3.0,88.8314997033
4014,88.9604996859,17.9213,-92.7328,4014,89.1036,99.9956828753,16.5699191978,1.21073567958,1000.0,17.0666666667,1000.0,0.0,88.9591,73.0,1000.0,429.066,0.359616,167.369,3.0,88.9794135698
4015,89.0415858002,18.6653,-92.8882,4015,89.1884,99.9956828753,10.4785420622,1.20411801264,1000.0,12.4875,1000.0,0.0,89.0387,58.0,1000.0,429.113,0.256606,167.388,3.0,89.0551281557
4016,89.082199648,19.7286,-92.9149,4016,89.2163,99.9956828753,14.2174829971,1.24147669476,1000.0,15.2121212121,1000.0,0.0,89.0862,81.0,1000.0,429.162,0.296564,167.371,3.0,89.0940353214
4017,89.1474633998,19.7401,-92.9326,4017,89.2853,99.9956828753,18.6168045297,1.22639026312,1000.0,17.1052631579,1000.0,0.0,89.1456,91.0,1000.0,429.225,0.348261,167.375,2.0,89.1674116517
4018,89.0769679845,19.2076,-92.9936,4018,89.2271,99.9956828753,12.3325557827,1.23840667918,1000.0,13.0131578947,1000.0,0.0,89.0759,62.0,1000.0,429.235,0.289228,167.385,3.0,89.096557043
4019,89.4134314704,19.0558,-93.1622,4019,89.5615,99.9956828753,17.794741522,1.24952866762,1000.0,20.1176470588,1000.0,0.0,89.4144,70.0,1000.0,429.235,0.219159,167.38,3.0,89.4303097466
4020,89.5049846608,19.1153,-93.186,4020,89.6409,99.9956828753,12.4027009002,1.31808833767,1000.0,14.7647058824,1000.0,0.0,89.5076,50.0,1000.0,429.292,0.296372,167.422,3.0,89.5147391032
4021,89.5361372787,17.9171,-93.2421,4021,89.6671,99.9956828753,12.5448449304,1.24024148876,1000.0,15.0,1000.0,0.0,89.5358,68.0,1000.0,429.283,0.241122,167.414,3.0,89.5514846127
4022,89.7087874141,19.4524,-93.5031,4022,89.8565,99.9956828753,14.5136866644,1.26081815815,1000.0,15.2461538462,1000.0,0.0,89.7092,63.0,1000.0,429.324,0.252696,167.453,3.0,89.729513654
4023,89.559696868,20.5136,-93.2749,4023,89.7148,99.9956828753,16.9852244978,1.26617408238,1000.0,18.2181818182,1000.0,0.0,89.5581,90.0,1000.0,429.337,0.196836,167.474,3.0,89.5795653054
4024,89.6776165057,20.3128,-93.3677,4024,89.8252,99.9956828753,13.7575579228,1.30896514055,1000.0,19.36,1000.0,0.0,89.6784,63.0,1000.0,429.337,0.206367,167.476,4.0,89.6959769593
4025,89.675643298,20.6549,-93.3785,4025,89.8281,99.9956828753,15.8738650567,1.24705869921,1000.0,18.3571428571,1000.0,0.0,89.671,66.0,1000.0,429.315,0.325322,167.466,3.0,89.692224544
4026,89.7676225872,18.4844,-93.4894,4026,89.9088,99.9956828753,18.9166949057,1.1952998023,1000.0,19.25,1000.0,0.0,89.7688,98.0,1000.0,429.326,0.287583,167.458,3.0,89.7815571374
4027,89.7595943106,16.7596,-93.4235,4027,89.9273,99.9956828753,27.0252897324,1.22842728178,1000.0,32.3870967742,1000.0,0.0,89.759,120.0,1000.0,429.324,0.50919,167.469,4.0,89.7745125644
4028,89.8403478002,19.5942,-93.6306,4028,89.9906,99.9956828753,16.9782639398,1.24423199151,1000.0,16.1129032258,1000.0,0.0,89.838,94.0,1000.0,429.303,0.399352,167.465,3.0,89.8576059715
4029,89.8592245974,17.4168,-93.693,4029,90.0156,99.9956828753,12.0782338665,1.18689914631,1000.0,13.36,1000.0,0.0,89.8585,61.0,1000.0,429.334,0.402998,167.465,3.0,89.8789559486
4030,89.9664384413,18.8617,-93.8077,4030,90.1065,99.9956828753,13.7498323252,1.21569789068,1000.0,13.4459459459,1000.0,0.0,89.9697,75.0,1000.0,429.358,0.282438,167.476,3.0,89.9797215418
4031,90.0943444995,18.9158,-93.9377,4031,90.2495,99.9956828753,16.1372132786,1.25175092032,1000.0,17.1186440678,1000.0,0.0,90.0929,73.0,1000.0,429.411,0.339888,167.509,3.0,90.1112211218
4032,90.2741946114,18.4297,-93.9435,4032,90.415,99.9956828753,20.6779396624,1.1898660149,1000.0,14.6268656716,1000.0,0.0,90.2753,141.0,1000.0,429.465,0.29588,167.55,3.0,90.2908528834
4033,90.0517342295,17.0496,-93.9128,4033,90.1952,99.9956828753,17.2264224428,1.21655262871,1000.0,19.5192307692,1000.0,0.0,90.0472,87.0,1000.0,429.495,0.263028,167.561,3.0,90.0610963612
4034,90.2762050641,18.9899,-94.0291,4034,90.4164,99.9956828753,13.7771061398,1.22868681872,1000.0,16.3770491803,1000.0,0.0,90.2769,58.0,1000.0,429.528,0.23192,167.567,3.0,90.2824200978
4035,90.12624603,16.9333,-93.974,4035,90.2678,99.9956828753,19.0064435905,1.17282237657,1000.0,17.9285714286,1000.0,0.0,90.1272,95.0,1000.0,429.535,0.296776,167.595,3.0,90.1349625375
4036,90.3992963618,20.2675,-94.1028,4036,90.5466,99.9956828753,18.8301886792,1.25019310021,1000.0,18.9056603774,1000.0,0.0,90.3994,97.0,1000.0,429.553,0.437812,167.639,3.0,90.4141334933
4037,90.2998569283,18.928,-93.988,4037,90.4373,99.9956828753,16.7180687764,1.19287804628,1000.0,16.7796610169,1000.0,0.0,90.2999,114.0,1000.0,429.576,0.422538,167.665,3.0,90.3126501103
4038,90.342208466,16.0678,-94.088,4038,90.491,99.9956828753,15.9322445317,1.12909854033,1000.0,17.9464285714,1000.0,0.0,90.3424,62.0,1000.0,429.61,0.376713,167.7,4.0,90.356894498
4039,90.320625406,16.9025,-94.0696,4039,90.4527,99.9956828753,16.3942062937,1.15867699988,1000.0,19.5,1000.0,0.0,90.3189,68.0,1000.0,429.634,0.332408,167.732,3.0,90.3325343698
4040,90.1385951956,18.5046,-93.8932,4040,90.2884,99.9956828753,16.4831596856,1.21235010055,1000.0,19.2452830189,1000.0,0.0,90.1391,73.0,1000.0,429.581,0.144516,167.741,4.0,90.1537743935
4041,90.1821167895,19.1792,-93.9185,4041,90.3304,79.8317396577,14.0704918798,1.2235378074,1000.0,16.5084745763,617.588235294,457.092481159,90.1837,74.0,63.0,429.592,0.305506,167.741,3.0,90.1986347177
4042,90.08458371,16.8024,-93.8083,4042,90.2226,71.487078633,13.4188014108,1.18398124779,1000.0,13.5394736842,403.777777778,425.706152639,90.0828,68.0,62.0,429.605,0.238474,167.764,3.0,90.1020572316
4043,90.3377090123,21.1031,-93.9171,4043,90.4996,98.6669103335,10.2582049712,1.24877186048,1000.0,11.0,854.333333333,270.596357863,90.3397,70.0,198.0,429.66,0.159712,167.767,3.0,90.3530016497
4044,90.2283051098,20.6827,-94.0087,4044,90.384,99.9956828753,9.632152168,1.2673052522,1000.0,10.9347826087,1000.0,0.0,90.2289,52.0,1000.0,429.732,0.1783,167.787,3.0,90.2436198147
4045,90.0600305984,21.4949,-93.9008,4045,90.2066,99.9956828753,10.2962738133,1.27677768097,1000.0,15.3538461538,1000.0,0.0,90.061,49.0,1000.0,429.757,0.212589,167.813,3.0,90.080472453
4046,90.2183272102,20.751,-94.0058,4046,90.3778,99.9956828753,15.5704496238,1.27549287651,1000.0,15.6825396825,1000.0,0.0,90.2171,73.0,1000.0,429.805,0.243942,167.805,3.0,90.2351545531
4047,90.1441975446,21.3946,-94.0175,4047,90.2964,99.9956828753,12.9008241457,1.31412803617,1000.0,14.1830985915,1000.0,0.0,90.1413,57.0,1000.0,429.86,0.285764,167.823,3.0,90.1594399363
4048,90.1987033828,18.5813,-94.0549,4048,90.3447,99.9956828753,12.929175544,1.22096117828,1000.0,13.9444444444,1000.0,0.0,90.2006,78.0,1000.0,429.913,0.286866,167.846,3.0,90.2138489925
4049,90.3820695064,21.0648,-94.198,4049,90.5697,99.9956828753,14.7316125446,1.2835016228,1000.0,19.4285714286,1000.0,0.0,90.3816,74.0,1000.0,429.974,0.309488,167.894,3.0,90.4021567351
4050,90.3851895412,17.1059,-94.1042,4050,90.5326,99.9956828753,14.7662214474,1.1555296918,1000.0,19.358490566,1000.0,0.0,90.3878,72.0,1000.0,430.025,0.451689,167.933,3.0,90.4035580949
4051,90.5371168656,17.5704,-94.1907,4051,90.6909,99.9956828753,17.4594330084,1.17986793815,1000.0,23.6511627907,1000.0,0.0,90.5367,93.0,1000.0,430.087,0.184724,167.994,3.0,90.5510148799
4052,90.1525096899,17.0472,-93.9648,4052,90.3139,99.9956828753,20.6730590819,1.17584475067,1000.0,24.1219512195,1000.0,0.0,90.1514,100.0,1000.0,430.127,0.214358,168.024,4.0,90.1697480982
4053,90.3257598585,19.4597,-94.0358,4053,90.4684,99.9956828753,16.4669227757,1.25067045245,1000.0,23.1627906977,1000.0,0.0,90.3254,79.0,1000.0,430.141,0.380623,168.1,5.0,90.3354773958
4054,90.2138590134,18.3339,-94.0305,4054,90.3662,99.9956828753,15.2943989438,1.22442452277,1000.0,19.6538461538,1000.0,0.0,90.2135,72.0,1000.0,430.201,0.252577,168.132,3.0,90.2281144165
4055,90.2412887281,23.0317,-94.0953,4055,90.4324,99.9956828753,16.7052842671,1.37528205569,1000.0,23.1627906977,1000.0,0.0,90.2413,64.0,1000.0,430.187,0.179171,168.2,3.0,90.2556830174
4056,90.5257969584,17.0804,-94.2276,4056,90.6875,99.9956828753,12.57477634,1.19612445931,1000.0,15.5,1000.0,0.0,90.5266,59.0,1000.0,430.213,0.19294,168.265,3.0,90.5427584424
4057,90.3653681766,16.8233,-94.1544,4057,90.5167,99.9956828753,20.6264833178,1.1406584499,1000.0,23.6904761905,1000.0,0.0,90.3639,83.0,1000.0,430.206,0.188556,168.285,3.0,90.3783882547
4058,90.4990509567,17.8985,-94.26,4058,90.6419,99.9956828753,10.381861854,1.18168570264,1000.0,16.4833333333,1000.0,0.0,90.5002,51.0,1000.0,430.208,0.208756,168.274,3.0,90.5134394028
4059,90.3329723297,16.2922,-94.0725,4059,90.4747,99.9956828753,10.4235570559,1.16933548703,1000.0,15.873015873,1000.0,0.0,90.3331,43.0,1000.0,430.262,0.210891,168.306,3.0,90.3476169082
4060,90.467053988,20.0596,-94.2509,4060,90.6424,99.9956828753,19.2767174782,1.3087252923,1000.0,21.0,1000.0,0.0,90.4677,104.0,1000.0,430.329,0.182677,168.323,3.0,90.4803489296
4061,90.2893442618,20.1491,-94.1175,4061,90.4426,99.9956828753,25.5992488183,1.25474064578,1000.0,32.0322580645,1000.0,0.0,90.2867,103.0,1000.0,430.324,0.242563,168.312,3.0,90.3032517305
4062,90.5661680642,19.0554,-94.2211,4062,90.7087,99.9956828753,22.4008001587,1.228254528,1000.0,28.7058823529,1000.0,0.0,90.5686,96.0,1000.0,430.341,0.190265,168.34,3.0,90.5781377663
4063,90.4248721809,18.4958,-94.1715,4063,90.5497,99.9956828753,21.017040142,1.12498439558,1000.0,25.7692307692,1000.0,0.0,90.4229,108.0,1000.0,430.332,0.351707,168.35,4.0,90.4338402416
4064,90.5343008503,18.4678,-94.2215,4064,90.6852,99.9956828753,16.4163092786,1.19733786999,1000.0,20.8775510204,1000.0,0.0,90.5337,68.0,1000.0,430.317,0.243926,168.407,3.0,90.543789058
4065,90.2998622972,20.1538,-94.1711,4065,90.4512,99.9956828753,13.3768075149,1.25499230222,1000.0,18.9423076923,1000.0,0.0,90.3012,59.0,1000.0,430.344,0.522194,168.426,3.0,90.3082388897
4066,90.1208069158,19.148,-94.0259,4066,90.2809,99.9956828753,17.0719943607,1.26994764787,1000.0,25.3333333333,1000.0,0.0,90.1195,67.0,1000.0,430.386,0.357074,168.427,4.0,90.1291772214
4067,90.3663934008,18.8739,-94.1176,4067,90.52,99.9956828753,16.1019990995,1.18338354472,1000.0,25.775,1000.0,0.0,90.368,82.0,1000.0,430.408,0.421131,168.454,5.0,90.3815655731
4068,90.324600548,18.9248,-94.1136,4068,90.4881,99.9956828753,23.1162508578,1.25250902548,1000.0,22.1590909091,1000.0,0.0,90.3224,138.0,1000.0,430.428,0.320388,168.491,2.0,90.3442186252
4069,90.3679087547,18.441,-94.0733,4069,90.5086,99.9956828753,18.6222703942,1.21463508334,1000.0,25.0769230769,1000.0,0.0,90.3692,79.0,1000.0,430.457,0.489035,168.536,3.0,90.3824864768
4070,90.2073245363,20.8534,-94.0529,4070,90.364,99.9956828753,17.7953444955,1.2675043797,1000.0,29.8,1000.0,0.0,90.2047,64.0,1000.0,430.497,0.38821,168.576,3.0,90.2247302972
4071,90.0853478355,18.6453,-94.0582,4071,90.2514,99.9956828753,17.9745896358,1.22034734005,1000.0,26.4210526316,1000.0,0.0,90.0854,83.0,1000.0,430.477,0.403224,168.579,3.0,90.1024919984
4072,90.3750747877,17.2779,-94.2069,4072,90.5072,99.9956828753,19.7327516553,1.10626637641,1000.0,27.9705882353,1000.0,0.0,90.3742,78.0,1000.0,430.528,0.482206,168.588,2.0,90.3900061498
4073,90.3445553032,19.8748,-94.2243,4073,90.5403,99.9956828753,30.143068368,1.31106772641,1000.0,27.0263157895,1000.0,0.0,90.3469,161.0,1000.0,430.565,0.414737,168.585,3.0,90.3606541493
4074,90.6093098248,21.6647,-94.3449,4074,90.7617,99.9956828753,16.3248429048,1.29798021582,1000.0,18.5636363636,1000.0,0.0,90.6052,87.0,1000.0,430.605,0.308157,168.572,3.0,90.6287694417
4075,90.5447080495,19.9001,-94.3523,4075,90.6945,99.9956828753,12.2381194137,1.26495386035,1000.0,16.3606557377,1000.0,0.0,90.5477,55.0,1000.0,430.65,0.513867,168.6,3.0,90.5664505659
4076,90.7222718765,19.9074,-94.4397,4076,90.8544,99.9956828753,15.9650117444,1.23051320178,1000.0,19.28,1000.0,0.0,90.7217,61.0,1000.0,430.678,0.294429,168.61,3.0,90.7392290067
4077,90.62784223,20.3835,-94.4621,4077,90.7935,99.9956828753,25.3702153848,1.29356697948,1000.0,25.243902439,1000.0,0.0,90.6256,128.0,1000.0,430.689,0.388441,168.614,3.0,90.6509422586
4078,90.7885879576,18.1875,-94.6074,4078,90.9311,99.9956828753,21.6038466592,1.13498863253,1000.0,23.5,1000.0,0.0,90.792,77.0,1000.0,430.751,0.454144,168.623,3.0,90.8033937964
4079,90.8408312583,20.7545,-94.5905,4079,90.9981,99.9956828753,28.5327850461,1.26772623915,1000.0,38.2692307692,1000.0,0.0,90.8355,113.0,1000.0,430.755,0.168013,168.688,6.0,90.853018263
4080,90.7377973772,17.8129,-94.471,4080,90.8857,99.9956828753,27.0338059967,1.12784533668,1000.0,33.8,1000.0,0.0,90.7377,110.0,1000.0,430.754,0.271291,168.723,5.0,90.7553503445
4081,90.7921802068,17.7034,-94.4911,4081,90.9312,99.9956828753,31.6232606201,1.11318772642,1000.0,33.4285714286,1000.0,0.0,90.793,136.0,1000.0,430.79,0.414705,168.746,5.0,90.8114051729
4082,90.5850557402,19.1875,-94.3839,4082,90.7097,99.9956828753,23.3270465455,1.1917238878,1000.0,25.5365853659,1000.0,0.0,90.5851,125.0,1000.0,430.806,0.350139,168.787,6.0,90.5949421708
4083,90.5481873539,16.4814,-94.4296,4083,90.6906,99.9956828753,31.9235136951,1.10485015705,1000.0,29.6470588235,1000.0,0.0,90.5492,146.0,1000.0,430.807,0.327789,168.831,4.0,90.5588385653
4084,90.5720046247,16.7038,-94.3535,4084,90.7279,99.9956828753,23.8548179955,1.12932609416,1000.0,26.9090909091,1000.0,0.0,90.5722,118.0,1000.0,430.818,0.421323,168.832,3.0,90.5850725271
4085,90.5795569679,20.2407,-94.3189,4085,90.748,99.9956828753,31.8809944201,1.30012453067,1000.0,40.4814814815,1000.0,0.0,90.5758,131.0,1000.0,430.879,0.788754,168.791,3.0,90.5936906958
4086,90.6094749962,18.7808,-94.2327,4086,90.7484,99.9956828753,28.22922984,1.16470444697,1000.0,35.724137931,1000.0,0.0,90.6122,111.0,1000.0,430.914,0.731712,168.827,7.0,90.6236063821
4087,90.4248325692,18.5808,-94.0694,4087,90.5687,99.9956828753,44.8590191291,1.17474693836,1000.0,39.7916666667,1000.0,0.0,90.4264,159.0,1000.0,430.977,0.530405,168.84,2.0,90.438590519
4088,90.36543489,20.4989,-94.072,4088,90.5305,99.9956828753,20.5362732843,1.24568940338,1000.0,34.3928571429,1000.0,0.0,90.3618,84.0,1000.0,430.974,0.643207,168.846,6.0,90.3881322877
4089,90.3221544658,18.4507,-93.9523,4089,90.4846,99.9956828753,24.7723033553,1.19523031852,1000.0,32.5483870968,1000.0,0.0,90.3267,113.0,1000.0,431.001,0.248287,168.854,5.0,90.3461244143
4090,90.217805615,18.9168,-93.9324,4090,90.3631,99.9956828753,30.1175418408,1.2269467456,1000.0,38.0714285714,1000.0,0.0,90.2134,104.0,1000.0,431.006,0.318767,168.848,5.0,90.2465824989
4091,90.1605955276,19.8547,-93.8137,4091,90.315,99.9956828753,26.0101689516,1.2190769915,1000.0,33.2666666667,1000.0,0.0,90.1637,128.0,1000.0,430.996,0.185177,168.858,7.0,90.1838991376
4092,90.2144167251,17.7988,-93.9108,4092,90.3541,99.9956828753,25.8664934764,1.16296362771,1000.0,25.2368421053,1000.0,0.0,90.215,127.0,1000.0,431.012,0.0765908,168.856,3.0,90.2324376276
4093,90.1496459453,24.4238,-93.8195,4093,90.3221,99.9956828753,21.5083170032,1.40382005974,1000.0,33.8064516129,1000.0,0.0,90.1468,77.0,1000.0,431.024,0.0316907,168.858,4.0,90.1652608998
4094,90.0324826977,19.4052,-93.7942,4094,90.1621,99.9956828753,29.9317928334,1.22036985053,1000.0,31.4333333333,1000.0,0.0,90.034,168.0,1000.0,431.017,0.00290936,168.866,4.0,90.0500087065
4095,90.1073797885,16.517,-93.8401,4095,90.2393,99.9956828753,19.7674145007,1.11436545346,1000.0,24.6046511628,1000.0,0.0,90.107,82.0,1000.0,431.079,0.00749251,168.888,4.0,90.1220733322
4096,90.1367196238,19.6642,-93.7938,4096,90.2929,99.9956828753,31.6745712465,1.29084278525,1000.0,36.5925925926,1000.0,0.0,90.1379,131.0,1000.0,431.106,1.27342e-05,168.927,3.0,90.1481811569
4097,90.161118001,19.3282,-93.6112,4097,90.3055,99.9956828753,18.9375278797,1.22312789079,1000.0,22.0217391304,1000.0,0.0,90.1596,92.0,1000.0,431.164,0.047161,168.982,3.0,90.1762068518
4098,90.0875577904,20.6859,-93.6961,4098,90.215,99.9956828753,26.1643460219,1.23524431615,1000.0,30.1818181818,1000.0,0.0,90.0874,84.0,1000.0,431.201,0.000405938,168.979,2.0,90.0991605761
4099,89.8830621893,19.9608,-93.6068,4099,90.0279,99.9956828753,28.7495152314,1.26912337111,1000.0,26.2105263158,1000.0,0.0,89.8821,151.0,1000.0,431.208,0.0119018,168.966,3.0,89.8938679818
4100,89.9172965671,20.4899,-93.6124,4100,90.0539,99.9956828753,34.206896506,1.23354477278,1000.0,25.7948717949,1000.0,0.0,89.9184,160.0,1000.0,431.211,0.0741464,168.964,4.0,89.9280171556
4101,89.9950790248,19.1725,-93.6035,4101,90.1493,99.9956828753,21.3207472439,1.24593821401,1000.0,22.2619047619,1000.0,0.0,89.9927,103.0,1000.0,431.226,0.144327,168.968,3.0,90.0050232764
4102,89.6508765062,20.6355,-93.1984,4102,89.7886,99.9956828753,14.7401940155,1.27166774928,1000.0,19.2037037037,1000.0,0.0,89.6525,69.0,1000.0,431.23,0.196074,168.946,3.0,89.6618184073
4103,89.5291831266,20.2489,-93.2557,4103,89.6732,99.9956828753,18.8826711192,1.27893428525,1000.0,22.8863636364,1000.0,0.0,89.5275,93.0,1000.0,431.295,0.0981129,168.929,4.0,89.5384765326
4104,89.6003460018,18.525,-93.3221,4104,89.7249,99.9956828753,30.8021507585,1.19265239704,1000.0,29.8529411765,1000.0,0.0,89.5991,134.0,1000.0,431.342,0.00227842,168.91,4.0,89.6085102452
4105,89.614503901,20.1906,-93.2276,4105,89.7747,99.9956828753,20.1508202204,1.28399040165,1000.0,27.3333333333,1000.0,0.0,89.615,81.0,1000.0,431.362,0.183962,168.937,3.0,89.6230636683
4106,89.4005556524,20.3938,-93.0847,4106,89.5502,99.9956828753,26.2919122248,1.28800740904,1000.0,31.71875,1000.0,0.0,89.4002,112.0,1000.0,431.389,0.0750588,168.925,3.0,89.4096596761
4107,89.3920302139,22.0905,-93.0597,4107,89.5427,99.9956828753,13.6411614404,1.33371644861,1000.0,21.3043478261,1000.0,0.0,89.3905,59.0,1000.0,431.406,0.235132,168.937,3.0,89.4039816052
4108,89.3893500549,18.2399,-93.035,4108,89.5316,99.9956828753,20.2925715852,1.20924068764,1000.0,19.5,1000.0,0.0,89.3894,83.0,1000.0,431.462,0.185241,168.972,3.0,89.404972314
4109,89.4614439635,19.144,-93.1572,4109,89.5974,99.9956828753,16.2967927687,1.2106584984,1000.0,18.4,1000.0,0.0,89.4604,70.0,1000.0,431.542,0.195905,168.964,3.0,89.4711727816
4110,89.375159706,19.6234,-93.0123,4110,89.5347,99.9956828753,11.0264150567,1.28089607322,1000.0,13.9014084507,1000.0,0.0,89.374,49.0,1000.0,431.55,0.189141,168.983,3.0,89.3925581777
4111,89.3245680199,18.0425,-92.9517,4111,89.4834,99.9956828753,19.1468201835,1.18261666353,1000.0,22.3863636364,1000.0,0.0,89.3233,76.0,1000.0,431.595,0.0664441,168.981,3.0,89.3409572027
4112,89.1390714515,22.0257,-92.8883,4112,89.2974,99.9956828753,13.8939578884,1.32331424158,1000.0,20.7551020408,1000.0,0.0,89.1387,59.0,1000.0,431.61,0.0607956,168.975,3.0,89.1585980218
4113,89.1935361542,18.7462,-92.927,4113,89.3465,99.9956828753,19.1370412228,1.21706682991,1000.0,21.170212766,1000.0,0.0,89.1949,101.0,1000.0,431.635,0.0945662,169.006,3.0,89.2041970706
4114,89.0410045076,18.5713,-92.789,4114,89.1909,99.9956828753,21.2574154598,1.19104214009,1000.0,24.3846153846,1000.0,0.0,89.039,95.0,1000.0,431.694,0.139238,169.014,3.0,89.0510807502
4115,89.1107987032,18.6602,-92.7239,4115,89.2593,99.9956828753,30.48289809,1.21740059394,1000.0,34.2258064516,1000.0,0.0,89.1095,144.0,1000.0,431.699,0.182656,169.03,4.0,89.1185448659
4116,89.1230398821,15.6531,-92.7491,4116,89.2754,99.9956828753,20.3420404854,1.15539951621,1000.0,27.0833333333,1000.0,0.0,89.1277,68.0,1000.0,431.788,0.117073,169.058,3.0,89.1282890252
4117,89.2806220929,19.3349,-92.8379,4117,89.4208,99.9956828753,14.1161363738,1.25511357925,1000.0,20.7142857143,1000.0,0.0,89.2772,59.0,1000.0,431.849,0.220973,169.075,4.0,89.2971237529
4118,89.291254229,15.7939,-92.868,4118,89.4224,99.9956828753,20.6285198618,1.1158818412,1000.0,24.7179487179,1000.0,0.0,89.2905,75.0,1000.0,431.859,0.432419,169.099,3.0,89.3158507797
4119,89.1660377247,18.2416,-92.792,4119,89.3054,99.9956828753,24.9369108993,1.15392586026,1000.0,28.3513513514,1000.0,0.0,89.166,94.0,1000.0,431.893,0.266886,169.068,4.0,89.1810628672
4120,89.2442864666,18.5965,-92.8305,4120,89.3958,99.9956828753,25.3878274268,1.19815904866,1000.0,30.0606060606,1000.0,0.0,89.2462,132.0,1000.0,431.886,0.185048,169.087,3.0,89.2589981029
4121,89.0569459348,17.3467,-92.8297,4121,89.1933,94.6593773235,18.0966421282,1.18437104523,1000.0,20.8510638298,913.909090909,272.243358562,89.0565,80.0,53.0,431.841,0.340888,169.145,3.0,89.0783169591
4122,89.0939869127,16.8507,-92.8829,4122,89.2483,99.9956828753,18.1535425939,1.18120007347,1000.0,23.4651162791,1000.0,0.0,89.0924,98.0,1000.0,431.874,0.264268,169.144,4.0,89.122731806
4123,89.1575669467,20.7992,-92.7808,4123,89.3292,99.9956828753,19.4361016256,1.31519302393,1000.0,24.512195122,1000.0,0.0,89.1573,95.0,1000.0,431.861,0.183331,169.154,3.0,89.1841718912
4124,89.2072248474,21.5871,-92.923,4124,89.3666,99.9956828753,14.397854932,1.29443343545,1000.0,14.8970588235,1000.0,0.0,89.2074,60.0,1000.0,431.866,0.237529,169.133,3.0,89.2289993341
4125,89.2292648875,20.7205,-92.8349,4125,89.3901,99.9956828753,14.6637941715,1.29678001655,1000.0,15.1363636364,1000.0,0.0,89.2323,74.0,1000.0,431.861,0.253186,169.183,3.0,89.2543036272
4126,89.2546327924,18.8673,-93.0333,4126,89.4003,99.9956828753,13.487842477,1.20473718335,1000.0,15.8253968254,1000.0,0.0,89.2511,65.0,1000.0,431.881,0.269017,169.218,3.0,89.2835246254
