StdEsReturn,AverageAbsY,AverageAbsQ,AverageQ,AveragePolicySurr,Epoch,Iteration,QFunRegParamNorm,AverageDiscountedReturn,AverageAction,MaxReturn,StdReturn,MinEsReturn,PolicyRegParamNorm,MinReturn,AverageEsReturn,AverageQLoss,MaxEsReturn,AverageAbsQYDiff,AverageReturn,AverageY
118.877876428,27.3181151179,27.3288,27.2984,-27.5399,3715,3715,182.036,255.060102207,0.992419,2825.4000417,500.700465416,24.6376601665,172.971,712.570698433,257.333786705,1.60101,435.415644167,0.416686009766,1196.83803797,27.2985070468
210.005032573,27.3410009902,27.3495,27.3219,-27.5697,3716,3716,182.066,247.101671366,0.993468,2056.5843851,360.900560542,20.6496436236,173.001,625.471615978,275.715938864,1.8777,615.773149094,0.430674193355,1097.85878553,27.3229287819
97.1458640012,27.4265572391,27.4348,27.405,-27.6428,3717,3717,182.05,166.297208037,0.994626,833.311325424,145.471288862,45.3911964114,172.998,153.114194383,218.109290091,1.67488,392.454088326,0.418731880095,358.162210913,27.4059562697
88.6252178646,27.4539345099,27.4636,27.4384,-27.6537,3718,3718,182.031,105.54041868,0.994971,456.095349632,85.7521335269,13.0880158048,173.012,121.90948975,149.920742511,1.57199,402.975295674,0.415479722986,171.154311592,27.4376000104
203.184781943,27.3089073003,27.3178,27.2861,-27.5256,3719,3719,182.022,249.073519883,0.992196,3582.84016429,1044.70524017,57.9781922436,173.033,616.569448458,286.798060861,1.91592,728.744090146,0.440985640268,1455.10679319,27.2877429155
268.980591373,27.3025801076,27.3118,27.2823,-27.5167,3720,3720,182.06,241.336242732,0.9934,3265.33032464,510.181405294,7.07979511639,173.068,902.330165551,342.018086436,2.07427,886.797278844,0.443738898334,1569.13380214,27.2846015308
362.745270313,27.3231482875,27.3338,27.3049,-27.5653,3721,3721,182.054,241.966449602,0.993405,3065.523025,659.618752796,133.461493212,173.085,920.989465207,446.690932489,1.67259,1109.58673917,0.420781120194,1440.03757157,27.3044486477
224.882672424,27.3439986588,27.3522,27.3186,-27.5672,3722,3722,182.091,242.11243357,0.994307,3003.21381382,580.791237081,170.830352979,173.089,815.921236281,380.774338041,1.80237,757.739683331,0.42643858503,1324.32748245,27.3204747791
409.384766728,27.3142205387,27.3219,27.2891,-27.5246,3723,3723,182.135,250.309347148,0.994522,2106.01467116,305.895158876,192.925878025,173.143,719.483999792,607.043638445,1.73179,1391.48393527,0.412663935906,1007.47802682,27.2888848329
142.391747102,27.3202444629,27.324,27.2889,-27.5155,3724,3724,182.129,243.695166807,0.993657,2428.47399681,330.738504571,98.4536190992,173.167,858.890732804,274.709246366,1.59894,565.930280805,0.409558548633,1085.67659434,27.2912652059
260.188719929,27.2883100473,27.2976,27.2658,-27.5106,3725,3725,182.107,253.26318365,0.992864,2175.77750135,412.813464456,49.1905269767,173.169,798.684912806,436.709865391,1.61325,797.459719971,0.417641569368,1320.18908044,27.2650397708
269.698162097,27.2871032295,27.2944,27.2614,-27.5132,3726,3726,182.133,254.159972428,0.994604,2667.05490281,529.086896319,123.601679528,173.151,864.83546683,390.078777536,1.92926,921.991554766,0.429854581234,1395.94784624,27.2619344702
332.290684724,27.2620538968,27.2736,27.2409,-27.4915,3727,3727,182.173,256.280925397,0.993321,3234.95067581,576.79734274,114.933229602,173.128,893.853257768,504.261975289,1.57184,1080.1484305,0.413155169188,1376.10362312,27.242518083
177.168733106,27.1800432665,27.1885,27.1615,-27.4028,3728,3728,182.182,257.973467564,0.993603,1867.86203459,224.01480246,89.4656736237,173.168,908.997441879,307.773758594,1.94468,536.035717615,0.432915457638,1157.23581803,27.1606386057
242.972725624,27.2832026074,27.293,27.262,-27.5024,3729,3729,182.246,250.329263398,0.994681,2566.71759756,365.296620952,172.627865546,173.179,910.962522645,348.951091804,1.91169,811.43156642,0.439064245739,1205.42318098,27.2635058353
271.423690318,27.227654553,27.236,27.208,-27.4528,3730,3730,182.259,250.283130026,0.994189,3074.35287252,610.896455512,42.5829989184,173.212,924.0290487,301.29698444,1.44363,944.047467441,0.410182500939,1403.93785687,27.2090730781
176.727549062,27.1764513893,27.1864,27.1546,-27.413,3731,3731,182.315,259.178246786,0.99362,3385.77828064,652.147591457,166.535078876,173.257,923.772514704,405.592353928,1.79823,675.089083021,0.439874717605,1636.64341281,27.1556565217
187.730656015,27.1931826166,27.2039,27.1719,-27.4173,3732,3732,182.329,257.231615417,0.993651,3373.18920821,849.443724485,114.499444514,173.281,964.78596377,375.774216488,2.01863,591.968532431,0.443974078846,2314.11375733,27.1726146759
217.627946687,27.161607777,27.174,27.1431,-27.3894,3733,3733,182.388,256.709919121,0.99341,3379.89651394,945.459659146,61.6551171289,173.321,769.283450869,318.734047312,1.67836,691.717930589,0.419667727882,1663.91123257,27.1428964535
290.544377227,27.1667016137,27.1766,27.1449,-27.3914,3734,3734,182.379,245.148876705,0.993172,3298.25075701,841.78299343,57.1475954777,173.323,698.173783649,372.652700074,1.94682,947.541293163,0.438688693125,1812.97055248,27.1470423212
236.84400566,27.1146292336,27.1248,27.096,-27.3444,3735,3735,182.396,250.959680372,0.993304,3365.73562216,928.112276088,88.8416861626,173.367,721.173740222,332.781188277,1.68896,757.066531727,0.42520590923,2286.79500036,27.0959881568
287.676306285,27.2477497264,27.2583,27.2284,-27.476,3736,3736,182.436,254.911474894,0.992847,3457.8313282,1049.49323568,67.0416149229,173.365,437.153219648,532.502545658,1.62327,975.902404393,0.423870199218,1960.66699231,27.2302893244
259.87879999,27.1759877628,27.1845,27.1562,-27.3988,3737,3737,182.431,208.989165913,0.992733,3386.91880843,843.887576306,184.670458081,173.358,416.279219156,549.425146142,1.85092,940.725916403,0.425983891173,795.369738062,27.1569776967
265.217296838,27.1717562266,27.1799,27.155,-27.3998,3738,3738,182.423,257.053119381,0.993316,3311.03932263,755.051063951,61.1382986676,173.364,898.796403168,356.720399544,1.72615,745.553459299,0.416213227292,2355.15987676,27.1559641848
261.202050623,27.1319967681,27.1414,27.1166,-27.3531,3739,3739,182.453,251.593322352,0.993338,3198.32998423,752.554668527,48.477036475,173.346,1060.08711074,384.47219188,1.82294,741.937757625,0.418236865918,2095.61260734,27.1183693604
323.108631074,27.1342632266,27.1428,27.1213,-27.3351,3740,3740,182.442,223.470207621,0.992371,2533.4764851,609.340269467,126.077110099,173.366,439.534481904,466.297496493,1.38696,1108.06166647,0.386430725556,943.097525148,27.1224314301
220.427769095,27.1605550758,27.172,27.1502,-27.3805,3741,3741,182.464,239.40687758,0.991283,3449.75835304,762.474844706,124.64903216,173.417,434.064782326,464.250074369,1.58439,827.903658549,0.408060601797,1322.38925228,27.149357759
275.632471757,27.1092486026,27.1223,27.0975,-27.3267,3742,3742,182.466,255.331754997,0.991933,2914.86062738,537.44881439,45.634300711,173.467,716.256065453,463.057340967,1.50173,853.95673489,0.4131138315,1436.412174,27.0976200397
277.715368679,27.1184246836,27.1262,27.1039,-27.3373,3743,3743,182.508,257.568534902,0.992319,2921.25801752,593.39750612,73.3180205592,173.494,819.111812386,346.39783025,1.73117,712.699231382,0.421164371704,1687.25077339,27.1070192965
343.587227454,27.0574535015,27.0678,27.0461,-27.2698,3744,3744,182.529,256.818934125,0.99207,3405.57848127,685.660648547,100.641066801,173.505,917.948527225,526.379817915,2.02022,940.296434341,0.43882845353,1661.06433736,27.0457975723
243.117815857,27.156023726,27.1685,27.147,-27.3694,3745,3745,182.568,251.709570739,0.991878,1854.430039,264.826321265,64.7908855539,173.531,646.505293252,438.001833,1.50516,822.461760714,0.398616237583,1237.16082968,27.1466368389
256.286606389,27.1164666833,27.1246,27.1046,-27.3245,3746,3746,182.614,249.155261162,0.992018,1346.70340433,174.928177131,24.7764858999,173.48,642.532368222,498.618690119,1.71537,826.061122491,0.426837025564,901.352404367,27.1061367916
293.76638805,27.1119157305,27.1206,27.1015,-27.3426,3747,3747,182.608,238.65043382,0.993573,1677.78292564,317.816462608,83.6954529361,173.45,568.858751708,507.448450599,1.60958,1005.07042041,0.411853030583,909.240612808,27.10263673
133.130839891,27.0785034219,27.0882,27.0714,-27.3098,3748,3748,182.657,195.55334133,0.99368,1187.11336687,165.816357127,317.013555403,173.459,308.445029684,524.281732122,1.43035,729.268296212,0.40623447017,500.657486532,27.0715468908
297.744943887,27.0603756769,27.0698,27.0503,-27.2907,3749,3749,182.653,208.814509411,0.995095,817.423491469,113.116028945,33.4345521995,173.478,295.534568053,354.52121732,2.00923,1088.10894896,0.441169364246,566.457391562,27.051773642
231.588256288,27.0919065987,27.1027,27.0842,-27.3299,3750,3750,182.678,253.271597895,0.994754,3228.41262229,558.543124587,211.564728512,173.519,620.435051923,384.43282047,1.72482,942.796601191,0.415608211485,1250.36352437,27.0852165093
182.403868963,27.0729099791,27.0826,27.0642,-27.2793,3751,3751,182.739,119.265907162,0.994527,645.92730621,88.2779526463,65.4834823147,173.492,115.95876435,255.058740488,1.83953,721.256409773,0.417840077903,200.77770558,27.0643052162
103.259278984,27.0097325963,27.0167,26.9996,-27.2274,3752,3752,182.749,119.592353082,0.992935,1044.84908591,114.330710981,17.8814440447,173.528,167.859288693,166.148091573,1.88886,378.839398249,0.431201908496,204.878619064,27.0021139686
218.405859596,27.01059368,27.0214,27.003,-27.2454,3753,3753,182.756,125.396270271,0.994143,1158.71339302,123.539677844,52.0196902103,173.588,173.613381542,256.001416122,2.0024,786.933071775,0.434966520021,222.142163706,27.0031176121
186.967333628,26.9959685801,27.0045,26.9877,-27.2101,3754,3754,182.764,236.030754869,0.994717,3212.52164868,710.21834262,108.659615177,173.579,126.57200299,300.422654435,1.85682,731.127139238,0.425073865416,1191.43128876,26.9892751993
259.834934513,26.9625367891,26.9758,26.9549,-27.1649,3755,3755,182.799,83.6835506036,0.994468,139.500129202,11.5630812012,62.4054590209,173.549,87.0770839693,258.187731186,1.60051,842.51877203,0.399226577756,117.979349047,26.9548194009
146.409154679,27.0191275927,27.0289,27.0109,-27.2478,3756,3756,182.831,235.904392971,0.994575,2171.24722572,453.788765359,65.3701101454,173.607,130.042499745,212.764415437,1.71855,484.829706015,0.416861135221,1072.74279336,27.0118397904
152.000456245,26.9921102342,26.9992,26.9812,-27.2373,3757,3757,182.856,188.27473321,0.995137,1596.6471224,412.894845641,33.6518858661,173.565,123.03054839,210.694847032,1.91045,562.203897743,0.430042475712,614.957034348,26.9836452199
240.171672111,27.0849001906,27.0921,27.0768,-27.2973,3758,3758,182.836,102.918018621,0.995046,942.141527166,144.897242187,27.4222174483,173.63,103.758999831,219.185891371,1.43349,783.962645019,0.388646669223,176.321933082,27.0784444238
244.014182569,26.9525699818,26.9627,26.9472,-27.1807,3759,3759,182.865,220.471475479,0.994755,2060.35136389,559.317384889,66.0049373026,173.687,193.743953636,258.147131501,1.96423,909.228960789,0.433908480409,936.427416366,26.9478805759
265.692457908,27.051554242,27.0596,27.0462,-27.2698,3760,3760,182.862,249.417997719,0.993985,2002.12116228,346.637550836,100.32730984,173.69,350.056222276,399.436161113,1.48187,921.388292296,0.397005043458,1066.2553838,27.0477040952
214.15949871,26.9205382799,26.9302,26.912,-27.143,3761,3761,182.887,249.267946484,0.993677,2347.71435748,345.240744458,40.1666943211,173.716,782.322991477,299.933534074,1.79068,721.296865157,0.420886240542,1084.55223625,26.9139292267
198.152985246,26.8923675153,26.8996,26.8864,-27.1286,3762,3762,182.923,249.759697621,0.994368,2747.95497423,632.514459134,186.777691327,173.733,784.659228055,452.970226427,2.11636,734.47967988,0.441275867123,1483.53220588,26.8873355884
266.647493963,26.9565373699,26.9653,26.9524,-27.1958,3763,3763,182.937,252.648810083,0.994552,2585.29123456,451.181285402,118.589876732,173.777,790.529724008,438.925147283,1.81794,969.100485682,0.419209963115,1337.87060528,26.9517205914
267.996259528,26.9010140344,26.9095,26.8954,-27.1374,3764,3764,182.984,253.405380004,0.994278,2401.98448111,477.396132951,9.70580726054,173.824,811.771072039,450.478757512,1.66967,874.060713038,0.408630056613,1349.94704827,26.8971115793
298.420683246,26.9495177236,26.9602,26.9428,-27.1704,3765,3765,182.998,253.241579268,0.994494,3137.97812391,723.125095677,25.8419942853,173.868,943.051725754,394.73180169,1.86302,833.35009943,0.432303664191,1705.33563926,26.9453255712
322.900579562,26.8819528042,26.8923,26.8756,-27.0967,3766,3766,183.047,254.928872339,0.994963,3340.09548606,916.418046217,272.592578443,173.872,854.950007871,686.748176323,1.62104,1093.23297812,0.402257814424,1925.90239271,26.874206417
150.671255314,26.8676565822,26.8733,26.8583,-27.1103,3767,3767,183.059,254.394818607,0.995256,3183.80538784,721.559833439,90.7641297743,173.876,879.535092931,368.709513363,1.72749,607.713569563,0.426395632081,1544.26909391,26.8607519014
157.221502566,26.8660399702,26.8718,26.8575,-27.1002,3768,3768,183.104,258.982345116,0.996106,2994.65789552,671.468133503,293.331715243,173.859,933.3814026,420.918992023,1.45895,728.264231677,0.393730580776,1983.76992842,26.8597311308
386.357684799,26.8268169727,26.8382,26.8191,-27.0664,3769,3769,183.131,231.997318779,0.994594,1275.3121517,253.732730427,87.7492444119,173.844,337.321790599,498.126475527,1.84167,1122.32554037,0.421290547459,762.923540571,26.8181752775
185.171266028,26.8962295358,26.9036,26.8912,-27.1138,3770,3770,183.151,217.473522152,0.99602,884.531074379,159.016150362,102.896915676,173.803,322.860431494,390.447363589,1.55338,627.990803483,0.395697159502,637.399602178,26.8918640372
138.511617791,26.9316625526,26.9385,26.923,-27.1581,3771,3771,183.15,208.764396349,0.99547,1059.63582915,229.934406791,129.538390142,173.839,345.026364829,299.739543611,1.58903,547.761788783,0.399675823783,583.899863931,26.9245609918
147.553814716,26.8369221247,26.8451,26.8314,-27.0537,3772,3772,183.112,186.486829977,0.996111,1048.26448924,158.301655883,20.7858583099,173.865,327.73615431,301.738491721,1.77554,588.820902055,0.421360269661,443.115296206,26.8312725704
129.116955479,26.9241029172,26.9319,26.9179,-27.1316,3773,3773,183.13,215.760037898,0.995224,833.213498232,220.317930016,103.939880116,173.858,296.768548989,298.959956659,1.39285,545.718263499,0.389326038028,596.984228365,26.919681302
221.938419949,26.8589635771,26.869,26.8538,-27.0788,3774,3774,183.156,210.068166279,0.995032,1190.19497135,273.307625349,73.5850146815,173.899,293.376704898,299.745715255,1.77337,742.631988353,0.414069884394,608.988556556,26.8539629274
316.1521929,26.8700759483,26.8786,26.8646,-27.0993,3775,3775,183.157,153.599805842,0.995971,969.083216481,78.3486796089,149.17614568,173.934,270.224426735,453.632977424,1.44776,1182.36438784,0.3886648612,302.789583435,26.8651682627
326.941689315,26.9177267845,26.9234,26.9134,-27.1413,3776,3776,183.192,187.060648625,0.996291,1259.69941651,209.856269639,61.7587327985,173.963,294.335502596,343.37169296,1.46373,1119.02495186,0.3861773044,463.2846069,26.9146789402
221.243357001,26.9430125722,26.9521,26.9369,-27.1512,3777,3777,183.218,222.302336572,0.995913,1704.83580936,369.621248576,78.3876510233,174.033,311.44901616,353.965955803,1.38173,722.684959345,0.394712897983,780.703419412,26.937625459
283.164255762,26.8689395445,26.8778,26.8647,-27.0868,3778,3778,183.237,248.895598327,0.995515,2832.49141345,561.990557364,71.6797415875,174.051,639.887126422,375.295209032,1.79639,990.724424264,0.412370587106,1355.30218587,26.864086209
251.796632921,26.8412822422,26.8515,26.8348,-27.0638,3779,3779,183.261,199.091141529,0.994009,1003.35265041,86.1924383396,12.7587398706,174.113,314.91650438,341.940497952,1.83162,766.728310054,0.419856486958,466.317285713,26.836002015
207.801403141,26.7996219309,26.8053,26.7945,-27.0431,3780,3780,183.314,240.89816189,0.994877,792.808255761,108.510154496,44.6789741365,174.111,320.665132563,334.299844917,1.69782,713.848374563,0.410833158224,733.086227408,26.7956524576
193.170293521,26.8570311759,26.867,26.854,-27.087,3781,3781,183.316,212.507782932,0.995137,1360.37547453,302.427014257,61.0115603037,174.097,303.853770235,319.257100993,1.78085,641.623162387,0.413889043269,640.706613608,26.8547715326
223.346713914,26.7596136446,26.7655,26.7533,-26.9882,3782,3782,183.316,198.476595712,0.995284,966.958143803,195.533352255,20.539535721,174.177,157.049206603,294.253833545,1.98198,695.977734798,0.441042959805,537.091133769,26.7562807987
196.977456366,26.8187595019,26.8271,26.8161,-27.0416,3783,3783,183.36,182.266129031,0.995276,941.019851087,154.741590085,66.4522953042,174.174,290.588930195,264.212806336,1.66003,624.244383413,0.404822460362,419.718409915,26.8170688419
196.552455229,26.8184768533,26.8268,26.8149,-27.0524,3784,3784,183.405,200.100241043,0.995738,1145.52992951,172.784524767,89.4163237066,174.207,298.542795699,331.325768848,1.75215,579.396008167,0.41703735929,515.282879495,26.8156090363
170.746985407,26.8893746838,26.9001,26.8847,-27.1136,3785,3785,183.418,172.064851032,0.995794,791.95492494,137.346889361,46.3620222378,174.231,107.383411908,267.787286412,1.44251,627.30241776,0.386063672473,362.935869917,26.8845697934
152.670965631,26.7497427258,26.7606,26.7436,-26.9693,3786,3786,183.48,187.680351484,0.995113,981.636673249,176.255261973,90.2109538187,174.245,299.550051659,252.485474956,1.79356,530.730783604,0.425535445748,447.676702226,26.7452284881
282.95223996,26.8314576084,26.8365,26.8244,-27.0654,3787,3787,183.512,234.755108625,0.995166,1772.23399035,229.896834937,122.461518487,174.254,328.649941342,454.028008768,1.5817,1056.75143059,0.405491140534,766.618838079,26.8269254185
177.499922123,26.8402995418,26.849,26.8359,-27.0688,3788,3788,183.506,124.378696216,0.996159,1141.80077558,150.540576543,90.0117897527,174.289,157.834932032,337.357138382,1.38258,727.382137469,0.385733799622,226.27510029,26.8361070908
224.710138652,26.7645602399,26.7757,26.7595,-27.0059,3789,3789,183.553,235.150024728,0.994469,1735.72730893,346.887951421,48.2914998447,174.333,171.112862826,254.574731959,1.5026,843.15371365,0.404287577693,857.517921164,26.7597201832
168.193218159,26.8161500101,26.8241,26.8094,-27.0491,3790,3790,183.565,237.216024487,0.995543,1779.63737027,296.986144003,52.538908322,174.371,437.999697998,283.463469194,1.61184,545.603161546,0.40354453825,833.770484686,26.8112676562
149.217477762,26.8053653799,26.8161,26.7987,-27.0326,3791,3791,183.582,257.61985862,0.994943,1741.13015878,246.072990331,135.895479794,174.318,630.978888278,344.282399527,1.47475,510.704608557,0.391270704698,1139.48167224,26.7994440332
144.528184609,26.8183345119,26.8263,26.8117,-27.0497,3792,3792,183.588,240.62712048,0.99629,1550.99750985,227.757261708,87.9633045501,174.323,387.107450977,246.992432156,1.62853,567.768313927,0.415874070392,890.06936233,26.8146644925
213.609228943,26.8374207687,26.8471,26.8339,-27.0575,3793,3793,183.613,248.280449961,0.995825,2465.71900931,408.380094944,15.3904776898,174.358,648.271048885,225.498104606,1.65868,699.946308654,0.409484296569,1172.17854973,26.8345685263
289.228805317,26.8303684587,26.8396,26.8241,-27.0682,3794,3794,183.661,250.842149199,0.995566,1627.64835812,312.101434709,68.5886901701,174.36,643.989031741,542.127927088,1.6956,950.49115672,0.403901009156,1134.79205125,26.8251539658
235.470166706,26.8240474445,26.8314,26.8158,-27.051,3795,3795,183.664,257.800206116,0.995223,3619.20650379,644.575811372,44.9860830524,174.368,749.068703329,309.804575599,1.47929,704.908423769,0.397665845928,1176.96102296,26.817806759
264.332124595,26.7553881063,26.7663,26.7496,-27.0133,3796,3796,183.697,250.804948172,0.993872,1113.24391158,90.9743561735,8.69424065516,174.449,764.430044448,466.008369083,1.75656,799.768241724,0.42753585631,861.220465508,26.7507322246
271.532096038,26.8467090663,26.8557,26.8426,-27.0773,3797,3797,183.683,235.771628765,0.995616,2536.03781582,499.800590391,122.123384899,174.444,313.359946759,441.066079336,1.62712,941.710249337,0.394459210206,1148.57746266,26.8429146717
331.235489726,26.9200394661,26.9253,26.912,-27.1466,3798,3798,183.714,237.532812069,0.99547,3299.35910139,846.625027593,60.8608951086,174.449,1108.85831823,525.87008762,1.60749,1050.6190923,0.396263077672,2324.63921037,26.9158442361
322.492316009,26.848547541,26.859,26.8443,-27.0708,3799,3799,183.765,240.337226982,0.99595,2734.7324142,605.606135866,179.902957067,174.423,633.60383905,488.763654644,1.62712,1083.41502763,0.404524709418,1497.96834982,26.8452493703
193.630355705,26.8590600933,26.8685,26.8532,-27.0925,3800,3800,183.737,242.518422924,0.996162,3241.56800852,885.630244531,68.7172146227,174.535,760.792209197,451.21629149,1.48077,646.578236445,0.392251109996,2295.23843366,26.8542225338
292.686980708,26.8716119812,26.8809,26.8685,-27.0964,3801,3801,183.72,261.641133163,0.994643,3421.16442021,1024.93889908,44.8282045162,174.532,764.786090278,288.80670714,1.51169,987.554993377,0.389284915138,1640.90162223,26.8696402911
280.045003014,26.8589417082,26.8674,26.8524,-27.065,3802,3802,183.769,258.789027839,0.995673,3377.64676377,890.848311776,47.2791217546,174.534,807.249868782,289.394561006,1.73705,821.009398754,0.406113780498,2277.59452941,26.8544952987
213.5377497,26.865049171,26.8742,26.8604,-27.0935,3803,3803,183.792,254.10603193,0.994853,3176.31104518,869.302182142,112.966024301,174.559,983.408582769,348.323728434,1.65851,637.089330487,0.39497660502,1990.16951116,26.859810549
165.002264008,26.8545031754,26.8622,26.8469,-27.0787,3804,3804,183.819,249.965424187,0.994214,3244.11823362,602.612717444,15.702018353,174.552,565.214737386,257.264348655,1.4954,577.604129342,0.387176197863,1069.12877441,26.8482256329
213.917077285,26.8337940693,26.8422,26.828,-27.0628,3805,3805,183.856,258.339707401,0.995544,3402.46060836,731.722992152,124.885846452,174.555,1061.26532261,371.220911513,1.75115,825.743328418,0.398997820375,2909.60719712,26.8296294296
203.085154636,26.8909135114,26.8987,26.8842,-27.0869,3806,3806,183.848,251.583242264,0.995651,3073.89828295,794.171224073,57.2511671305,174.585,773.520500529,349.306053831,1.68312,707.426794811,0.396229362165,1891.46602047,26.8860795901
335.357747777,26.8182120789,26.8286,26.8129,-27.0344,3807,3807,183.833,236.981968156,0.995159,3192.59902337,981.884116211,32.5572822918,174.583,158.008244586,344.349151196,1.83105,1121.49302631,0.412314752087,1395.98335497,26.813574492
230.418401779,26.7425684927,26.7526,26.7389,-26.9726,3808,3808,183.873,249.049968633,0.995226,3165.13741942,856.604082502,64.6745598508,174.559,585.363606359,404.106129489,1.78485,751.673772644,0.408807243363,1410.26144958,26.738377664
182.085219443,26.8125235553,26.8213,26.8086,-27.0402,3809,3809,183.902,241.833577882,0.995698,3075.02749869,744.097988072,113.348984938,174.513,565.754758002,280.76465505,1.66432,699.519734092,0.397148011473,1421.08180948,26.8090654791
160.211739569,26.7931053902,26.7997,26.7871,-27.0273,3810,3810,183.932,160.526431762,0.995323,791.052282034,111.289118006,140.78617891,174.497,251.15467245,395.655402382,1.17548,656.545228524,0.364962225805,313.424841224,26.7894072234
156.66384783,26.8284005573,26.8367,26.8251,-27.0319,3811,3811,183.919,247.258608727,0.994933,3220.17395629,804.833788085,32.3294249422,174.517,260.349875449,259.017786993,1.72538,542.665738443,0.397664405108,1528.76184117,26.8246440379
157.198383022,26.8337419795,26.8379,26.829,-27.0397,3812,3812,183.923,256.188531366,0.994455,3372.75799501,949.362308785,159.593706267,174.494,568.437611096,374.434781311,1.61234,595.38230376,0.387906874084,2028.29270658,26.8311720557
205.871831483,26.7540417885,26.7644,26.7514,-26.9885,3813,3813,183.957,222.748643102,0.994122,3422.06175269,1258.63536673,50.4635690443,174.49,53.6628806365,284.063874581,1.57249,629.333651197,0.388817244562,1868.90229557,26.7515820097
283.701860875,26.791029674,26.7992,26.7868,-27.0223,3814,3814,183.951,55.3322022245,0.997389,2041.85531308,201.324829161,69.3482900326,174.511,47.2080039806,430.856773531,1.60418,969.023006017,0.395091096578,89.7437705882,26.7885366358
101.992420203,26.761352589,26.7667,26.7559,-26.9816,3815,3815,183.987,241.660755211,0.994788,2898.603502,557.564420016,43.7734768401,174.492,617.116988583,154.887261514,1.78876,328.048105101,0.408689151239,1264.72572671,26.758724886
415.152928326,26.7963080213,26.8049,26.7931,-27.0116,3816,3816,183.991,261.965757598,0.994109,3461.39559055,608.277216893,44.034078494,174.547,1829.32503913,499.154044984,1.59858,1366.17909264,0.389318280648,2785.53427072,26.7932102375
232.893294292,26.7605546868,26.77,26.7576,-26.9778,3817,3817,183.953,225.886760258,0.995017,2106.45308124,399.053388137,49.5571559217,174.587,316.938842451,387.624999921,1.74684,690.113724034,0.395976625483,855.249388023,26.7582363868
169.487366023,26.778003953,26.7861,26.7737,-26.9885,3818,3818,183.989,242.348083979,0.9945,3266.76533843,746.139408086,126.878443991,174.648,1249.62331558,425.499771027,1.55432,591.574692793,0.377041312652,2689.38498784,26.7742171318
332.221283096,26.8315659341,26.8418,26.8262,-27.0293,3819,3819,184.001,260.025938799,0.994836,3401.18202177,601.042018431,117.004280877,174.648,1684.90590584,555.80076139,1.54066,1080.47333536,0.376154247189,2975.05747793,26.8274829025
170.722973209,26.7238487846,26.7314,26.7191,-26.9309,3820,3820,184.04,245.028732166,0.993855,2114.84627383,383.128402197,132.655376346,174.665,725.177103809,421.533992103,1.41396,703.646218107,0.368983073832,988.079465588,26.7203522807
132.761459896,26.7385941968,26.7494,26.7357,-26.9882,3821,3821,184.028,230.835345602,0.992882,2719.87920862,575.420202847,194.754630888,174.666,657.759794974,421.654614289,1.62919,659.271432649,0.387687870873,1297.19095796,26.7358545462
270.293672668,26.7561579462,26.7636,26.7497,-26.9845,3822,3822,184.036,253.528546035,0.994497,3296.23664283,783.539200048,128.004122754,174.674,739.910844553,476.447346141,1.611,901.460411987,0.386818664747,1633.08328133,26.7524127455
229.138354705,26.7583513806,26.7655,26.7561,-26.9739,3823,3823,184.056,92.9318124297,0.996719,164.949423735,37.4807917524,60.4201367021,174.703,56.5443821325,322.46700172,1.46783,708.226823679,0.374202484567,135.147242058,26.7555996715
170.083248402,26.7196901476,26.7293,26.7151,-26.9285,3824,3824,184.087,247.653376789,0.995123,3243.62574103,756.579475944,44.9693947147,174.754,1005.80302152,283.236064758,1.6824,582.575837629,0.395035159214,2477.79916467,26.7163360021
201.775822461,26.6683818709,26.6783,26.6662,-26.8931,3825,3825,184.177,244.178415867,0.994819,3129.15625332,664.735771739,649.54094343,174.756,1248.92530581,863.060468964,1.50698,1188.86970555,0.379362556613,2666.35022029,26.6661211999
455.431250102,26.7375928687,26.745,26.7314,-26.9434,3826,3826,184.171,236.460592028,0.995444,3167.65484711,546.290152005,195.601563941,174.754,1332.42500126,605.448660024,1.1829,1403.62940168,0.347965175472,2732.78558313,26.7336718531
177.950701592,26.7286617142,26.7368,26.7252,-26.9594,3827,3827,184.173,248.573037665,0.995461,3245.2665707,585.433712347,72.4152182616,174.735,1397.50868632,346.782561051,1.75692,583.477913166,0.399023992347,2815.41285878,26.7252615017
242.237197327,26.7247883101,26.7318,26.7198,-26.9654,3828,3828,184.204,241.260761653,0.995246,3243.52791225,447.944178255,248.031781669,174.753,1779.28540731,465.022792481,1.68313,831.310724368,0.387806474119,2937.82766328,26.721245456
188.477210371,26.6616160256,26.671,26.6555,-26.893,3829,3829,184.201,236.974250153,0.995727,3070.96767502,781.53137897,73.8476022328,174.768,747.629776789,310.66125399,1.64442,620.615290566,0.388982415721,1840.11563297,26.6561609268
173.332020083,26.7831272691,26.7919,26.7787,-26.9964,3830,3830,184.258,229.89784516,0.99473,2822.99254806,596.526136331,170.006272511,174.804,289.606867328,355.065691322,1.40932,647.545318988,0.375485149389,1255.06696502,26.780166977
265.661434671,26.7180331973,26.7279,26.7151,-26.9314,3831,3831,184.267,225.974952241,0.995105,2808.01261372,391.499560249,269.749537729,174.818,298.859201487,520.06305457,1.54481,1010.61627859,0.379295983287,1063.00546224,26.7140989653
396.648701904,26.7262105575,26.7339,26.7199,-26.9481,3832,3832,184.272,226.150941219,0.995547,1587.4687484,218.308237097,18.4977018871,174.858,282.773787085,566.32815382,1.61617,1118.28132474,0.387100919371,948.861538753,26.7221855669
