AverageAbsQ,MinReturn,MinEsReturn,MaxEsReturn,AverageEsReturn,AverageAbsY,Iteration,MaxReturn,AverageReturn,AverageAction,StdReturn,AveragePolicySurr,Epoch,AverageAbsQYDiff,StdEsReturn,AverageDiscountedReturn,PolicyRegParamNorm,AverageQ,QFunRegParamNorm,AverageQLoss,AverageY
22.1607,846.679296906,106.057219213,785.158109075,425.472036808,22.1573895215,398,3231.02956222,2320.82412219,0.995519,809.760997467,-22.3956,398,0.605845633569,215.943139161,190.718060908,176.061,22.1459,156.016,1.37235,22.1483971474
22.2268,614.589596598,18.6131856848,18.6131856848,18.6131856848,22.2232628375,399,3263.87860164,1700.68964843,0.995469,847.650509991,-22.453,399,0.599450253032,0.0,190.152504464,176.319,22.2129,156.195,1.33896,22.2158008393
22.151,275.463695375,-3.83525320764,2965.45287642,859.98330063,22.1454294108,400,2906.22823273,1174.33754313,0.996369,840.917368728,-22.3677,400,0.590806889992,974.542439649,189.378653661,176.498,22.1353,156.329,1.35098,22.1350933126
22.1986,388.946757276,-0.170098610097,500.920036488,286.405889031,22.1980180069,401,3116.22864724,1332.25516294,0.995302,818.156748967,-22.4309,401,0.604463773317,200.600863294,194.040609511,176.675,22.1839,156.507,1.45029,22.187332342
22.1761,434.501163543,411.036215175,1319.61925857,850.715600953,22.1726336286,402,2244.84844337,1120.84739188,0.994918,604.594027342,-22.4104,402,0.59731215712,371.502651613,189.414751609,176.895,22.1591,156.693,1.35909,22.1608149015
22.2438,109.04606276,314.004152759,742.835749695,522.586712124,22.2426375294,403,1506.80440529,545.017369469,0.995752,285.667370965,-22.4746,403,0.580796482477,153.789338986,161.859748287,177.132,22.2295,156.829,1.16478,22.2319171268
22.2577,422.887792776,71.7091144151,858.219651944,550.968352095,22.2538008102,404,3251.43275706,1424.1542385,0.995729,950.385683355,-22.4961,404,0.585561629563,323.012875307,198.383575327,177.305,22.2431,156.984,1.29219,22.2446811864
22.2788,81.6895646768,228.476906318,980.313170375,504.112618378,22.2743607417,405,1581.52262128,976.01946587,0.99487,325.295374367,-22.5214,405,0.602002085592,291.984387275,168.366248683,177.491,22.2638,157.16,1.28461,22.2650807694
22.2724,366.513184039,308.423256371,921.052299899,679.74579149,22.2678783794,406,1208.28864698,697.392889565,0.995654,204.207091776,-22.5207,406,0.606390283093,232.520028799,193.606328961,177.682,22.2588,157.316,1.38487,22.2600203655
22.2951,281.60455945,-0.395834310097,459.362684752,277.175539891,22.2938753516,407,1467.55445565,571.740035202,0.995565,277.915031388,-22.5307,407,0.599832538814,178.770475615,167.15164808,177.893,22.2823,157.477,1.31801,22.283955725
22.3238,303.407320974,284.8783486,968.09513845,487.23996219,22.3209754388,408,1684.30085692,612.912611127,0.99689,334.252101161,-22.552,408,0.59624007526,278.909966386,189.202913841,178.059,22.309,157.669,1.32974,22.3112479778
22.3502,290.752879052,112.82056317,1514.95543774,670.757775611,22.3459360729,409,2892.39839699,1522.64222935,0.995488,928.229124799,-22.5739,409,0.597111959085,550.590314781,200.070396949,178.255,22.3351,157.86,1.33299,22.3357597871
22.2758,360.71248534,229.835418197,637.068151984,436.096375409,22.2725497238,410,3019.18590613,2058.38371428,0.995064,965.647923558,-22.505,410,0.594750057701,161.211519168,198.285740348,178.436,22.2591,158.06,1.33642,22.2615692062
22.3213,524.633967465,105.751096301,628.777222382,359.859205725,22.3185624982,411,2940.68065862,1343.77144026,0.994661,742.359844821,-22.5594,411,0.587950115448,194.177303602,199.194936868,178.7,22.3062,158.206,1.2524,22.3076665341
22.3941,203.168916656,281.757803239,574.800595811,423.831212479,22.3917425104,412,3081.01797791,1532.96569317,0.994711,762.21540946,-22.6348,412,0.592207538523,104.954818711,183.866299409,178.871,22.379,158.372,1.28863,22.3821116125
22.391,376.037175191,145.804169618,751.615517894,442.203568696,22.3860229583,413,3115.19557512,1162.00278684,0.99555,575.100460213,-22.6236,413,0.589846773274,239.0114038,193.590434925,179.039,22.3741,158.56,1.21795,22.3749255078
22.3718,265.572710143,339.984058715,813.196571978,505.497237095,22.3684867805,414,3087.11936705,1538.49104177,0.995838,900.289638366,-22.602,414,0.605475929223,183.335353698,204.801793083,179.167,22.3561,158.74,1.44711,22.3576346014
22.2784,660.24984001,-1.28376769033,752.354513461,413.326926249,22.2763230738,415,2835.22359755,1879.32505956,0.995549,774.268062456,-22.5274,415,0.592394680556,257.976406346,189.125454319,179.317,22.2632,158.917,1.22387,22.2659470607
22.3847,497.127877369,12.6992634826,490.165156701,301.918879971,22.379340443,416,3179.94701197,1823.56832047,0.994562,903.330314511,-22.6293,416,0.601600519837,207.589549036,214.283483311,179.474,22.3687,159.084,1.33535,22.3683179753
22.4228,291.683752939,175.684902078,1227.15490152,500.280094849,22.4210958671,417,2788.63088478,1055.56195925,0.994622,778.846534473,-22.6648,417,0.608965088823,355.253401794,180.68587333,179.646,22.4057,159.264,1.44601,22.4085479454
22.4056,125.106569076,57.657846099,942.273582282,499.965714191,22.4055140968,418,2755.76029701,1785.24133065,0.995768,976.213601636,-22.6508,418,0.609599747365,442.307868092,159.676357316,179.781,22.3913,159.458,1.46975,22.3941438882
22.4512,749.718211858,2.09494673835,1681.84142194,665.293348413,22.4487154467,419,2741.37461344,2167.39680497,0.99552,574.927992162,-22.7005,419,0.599596655755,644.667035235,175.532839274,179.926,22.4365,159.63,1.35392,22.4398799129
22.4237,1140.00535071,181.948384756,1517.92071321,822.284643536,22.4193827354,420,3094.1057162,2307.0276531,0.995453,562.093936533,-22.6733,420,0.60421452106,546.808356078,229.043684117,180.101,22.4083,159.852,1.33878,22.4100172694
22.5737,1257.82860421,478.685987227,763.275461443,605.546794477,22.5733996606,421,2912.19276159,2446.28356158,0.996051,415.410390715,-22.8208,421,0.615590572785,111.835581597,192.251173136,180.278,22.561,159.98,1.45636,22.5636373347
22.4902,524.528762484,717.320592471,1667.03021669,1192.17540458,22.4849362509,422,2581.73888551,1839.4160663,0.995253,681.794861634,-22.7227,422,0.604280874101,474.854812111,184.881368734,180.459,22.4711,160.126,1.37989,22.4728228878
22.5628,720.011086807,321.361988216,677.520371873,499.441180044,22.5614228636,423,3158.35909609,2231.2443985,0.995727,746.200859272,-22.7995,423,0.617555796724,178.079191828,188.404108536,180.689,22.5479,160.362,1.55371,22.5509483037
22.6402,123.079289114,288.559456332,2044.63398351,1024.04128094,22.6364766286,424,3046.41943353,1088.2021846,0.996287,671.738702811,-22.889,424,0.598335217374,660.168150137,185.697199368,180.86,22.6258,160.493,1.16791,22.6272072694
22.6555,684.619414821,253.060706621,1277.85821271,618.412509037,22.653385776,425,3220.13491905,2084.37641042,0.996599,870.335692642,-22.9041,425,0.612245251539,398.424353437,215.851181524,181.091,22.6383,160.701,1.41886,22.6424316969
22.6517,825.515702878,119.570861416,601.875745842,320.081095393,22.6480998169,426,3648.9297285,2026.71098514,0.996989,899.97675214,-22.9077,426,0.606144092902,188.165180813,225.13701628,181.257,22.6336,160.892,1.25893,22.6358373015
22.7779,568.766979369,415.018829237,1862.17324798,922.035092565,22.7762153512,427,3823.30882255,2236.16372049,0.99661,1175.49366458,-23.0177,427,0.617000101214,665.462199268,216.708985991,181.381,22.7647,161.084,1.48855,22.7680759775
22.7269,771.392825203,0.789082183193,2385.55191506,907.061479062,22.7243837836,428,3394.03022061,2475.4936164,0.996127,747.65332463,-22.976,428,0.600496121246,1054.30816352,201.197107811,181.541,22.7137,161.23,1.32888,22.7165236924
22.7694,598.539208574,461.325716471,1699.70776695,962.690921414,22.764888409,429,2912.65754474,2077.28856973,0.996071,723.0806872,-23.0102,429,0.600876480462,532.319639267,196.267477755,181.752,22.7542,161.391,1.36897,22.7551228029
22.8644,170.832949969,3.96844498021,725.76136712,258.753839954,22.8633775257,430,3550.53098961,1669.85316934,0.996083,1353.46227637,-23.1093,430,0.607990988292,271.362635878,198.397767731,181.844,22.8512,161.555,1.43351,22.8542558043
22.8163,370.282309352,817.288656977,878.857844727,848.073250852,22.8159284188,431,3190.88015405,2019.87362581,0.995793,1010.76762327,-23.0631,431,0.609703606354,30.7845938752,210.527955437,182.047,22.8013,161.762,1.47449,22.8056154611
22.8019,175.515796962,221.081936544,1717.86834074,743.628410956,22.7992293164,432,3210.95875044,1531.8257569,0.996573,866.730669158,-23.056,432,0.616719891534,579.897274645,196.328669408,182.208,22.7903,161.896,1.42659,22.7921235671
22.8596,190.741259601,20.0312988593,1796.16833856,810.6129558,22.8584436845,433,1175.86410418,502.382417186,0.996658,278.562505733,-23.1039,433,0.585336317742,738.095188651,150.889452724,182.363,22.8457,162.057,1.1632,22.8483481343
22.8831,229.064728979,149.956705003,707.624303546,342.913889908,22.8802440093,434,1624.26182163,702.252442017,0.996743,419.536166902,-23.1342,434,0.640781229888,200.971774681,173.683450672,182.492,22.8695,162.259,1.6856,22.8712446364
22.8858,158.672730788,136.604553114,507.507529192,323.956179632,22.8832183026,435,2411.97463307,695.265808939,0.996932,417.646454716,-23.1184,435,0.604384754716,117.264902377,186.135096006,182.687,22.872,162.448,1.29136,22.874569209
22.9278,124.370124628,197.973821376,394.378509852,252.466291763,22.9237604415,436,2808.58273135,1745.95139868,0.995814,983.843668837,-23.1487,436,0.620008369856,70.717001226,150.715816015,182.891,22.9121,162.568,1.53994,22.9129089467
22.995,614.469599731,316.365139418,881.238988554,458.874007014,22.9915064582,437,3167.02712784,1992.74612945,0.996116,903.706237384,-23.2327,437,0.597374570108,213.72748906,207.867803899,183.048,22.9806,162.746,1.30459,22.9829181908
22.9624,1350.6445873,291.510462382,1180.64774325,754.2084854,22.9594948944,438,3374.40143301,3019.29927996,0.996504,549.313241671,-23.1944,438,0.613964004286,363.893115807,222.443302024,183.169,22.949,162.922,1.49355,22.9499190287
22.9719,1200.00521544,294.132556122,1575.8140972,692.822077543,22.9703837043,439,3041.01297001,2434.45110055,0.996408,589.870779926,-23.2105,439,0.607478096755,516.107593478,201.921940268,183.386,22.9572,163.067,1.4244,22.9597521342
23.0477,185.182520282,4.46112408007,1365.71837385,559.100704839,23.0436169845,440,2948.94883645,1130.77546193,0.995832,734.292883368,-23.2846,440,0.618421167954,506.589217274,194.822217646,183.603,23.0298,163.249,1.55254,23.0319917315
22.9648,382.954566712,130.728332489,997.555489456,668.088820705,22.961839824,441,3152.10835202,1779.14758707,0.995798,947.411224809,-23.1925,441,0.625546357511,383.198999775,182.092401353,183.822,22.9473,163.411,1.62466,22.9498241578
23.0418,154.935361281,376.315976389,1828.12210935,918.830870854,23.0383353008,442,3115.49790134,1369.99857999,0.996126,896.05973165,-23.2619,442,0.602657457887,646.956426574,168.92359466,183.954,23.0255,163.563,1.37747,23.0266235553
23.0607,241.522544385,1.70264785412,1493.64067139,479.270182308,23.057704428,443,2938.43348404,976.139763443,0.995837,887.155936335,-23.2798,443,0.605470991071,547.266009817,170.960948146,184.263,23.0459,163.72,1.41498,23.047267726
23.0056,333.978952318,4.85748430303,1097.31128787,322.682311025,23.0035317277,444,3098.18877422,2018.24051932,0.995791,784.518361093,-23.2306,444,0.624385318338,375.42711835,200.527148714,184.417,22.9908,163.857,1.67062,22.9930182341
23.0787,81.7091711044,408.273305295,1685.64497642,1046.95914086,23.0738276629,445,2915.24969393,198.572266763,0.997164,481.069233851,-23.3092,445,0.59786512877,638.685835564,71.2110286403,184.537,23.0623,164.011,1.2739,23.0633705905
23.0963,1325.69306075,828.128897348,2429.8837516,1629.00632447,23.0918185587,446,2957.95903742,2338.06852942,0.996085,529.391172901,-23.3243,446,0.609135724095,800.877427124,182.679929144,184.725,23.0816,164.168,1.42122,23.0832127506
23.1988,478.76962343,199.720153566,969.352201939,524.159189475,23.1952776064,447,3011.46937349,2516.33274369,0.995848,823.909913069,-23.4291,447,0.609057043011,303.081183208,200.471114171,184.862,23.1844,164.362,1.38645,23.186211128
23.1531,227.330763292,0.0796292167273,1076.99090574,476.570539737,23.1500873683,448,3350.60971255,2223.81562395,0.995422,1027.01939074,-23.3802,448,0.605850195765,349.390275553,196.595565161,184.977,23.1374,164.533,1.39082,23.1396554986
23.159,593.758241807,59.6771284302,726.966722221,440.217881165,23.1524488469,449,3079.12263387,1429.94806824,0.995729,788.653613329,-23.3963,449,0.601947059994,228.43093369,206.016345771,185.179,23.1434,164.73,1.33743,23.1428011115
23.2055,473.535890459,122.309701936,784.096567478,485.704124059,23.205907765,450,3209.03055346,1564.00975015,0.99633,816.605991611,-23.4397,450,0.601132796136,238.325447836,196.415238925,185.394,23.1908,164.932,1.27183,23.1947862857
23.1798,3168.37359889,325.487237488,1373.02502756,906.619944244,23.1768578568,451,4046.25442127,3627.34244567,0.996289,244.446737326,-23.428,451,0.614725028268,435.282035845,231.48681314,185.477,23.1653,165.072,1.4264,23.1669436376
23.1564,928.712260683,237.100130294,1557.94381244,952.719686837,23.1525069082,452,3930.98246266,2979.8188578,0.995956,987.020590783,-23.4038,452,0.595005390056,544.85311265,227.368461283,185.656,23.1407,165.249,1.28199,23.1421173077
23.2347,786.557044487,236.743231393,1411.19000998,594.497314893,23.2322163147,453,3567.21363645,2809.49707697,0.996337,691.752590509,-23.4682,453,0.610248459537,474.603054911,206.859288316,185.827,23.2202,165.408,1.42163,23.2222794781
23.283,883.607746224,76.1494954049,873.697319917,474.068906928,23.2786408101,454,3349.2297379,2582.13077631,0.995797,809.609516255,-23.5227,454,0.612240849946,325.599778471,199.685826685,185.967,23.2665,165.557,1.38017,23.2680554648
23.2847,899.105203943,374.8292935,1384.48260889,942.62991478,23.2810400347,455,3659.04271695,3180.90204441,0.995829,751.20710836,-23.5364,455,0.61998111451,421.700616226,226.992779693,186.105,23.2704,165.695,1.4571,23.2723053035
23.2801,274.704058006,205.212704894,2001.17905683,1186.68480483,23.2760403738,456,3471.14289096,2159.15800907,0.996108,1095.20896216,-23.525,456,0.635411553551,742.646163209,202.991232385,186.284,23.2651,165.91,1.61993,23.2673942616
23.3021,871.174249061,625.229771243,1440.36853667,916.518237615,23.2997171344,457,4024.49620247,2839.31074988,0.995958,1128.82329707,-23.5459,457,0.609392024489,371.193171846,230.026580201,186.403,23.2877,166.07,1.31186,23.2901135849
23.3885,1416.36763713,160.458593885,160.458593885,160.458593885,23.3855119599,458,3502.85746573,2758.48609475,0.995715,755.425421944,-23.6288,458,0.62693014964,0.0,206.729963771,186.596,23.3735,166.282,1.56417,23.3757943653
23.3581,1136.1549376,2258.36906483,3082.2591373,2670.31410107,23.3553589384,459,3595.98041916,2293.69029421,0.996183,823.76189787,-23.6015,459,0.629788905289,411.945036231,204.760730994,186.751,23.345,166.475,1.64084,23.3454694119
23.27,576.460589574,231.261844041,943.858863266,632.676757173,23.2676489262,460,4033.45511489,2925.47036406,0.996134,1148.54048077,-23.5297,460,0.629806258003,297.831157483,239.270490886,186.971,23.254,166.65,1.49303,23.256387692
23.468,2046.82962068,1.75782360282,1739.8746317,822.767839206,23.465522075,461,3608.59608765,3102.22359725,0.99613,493.881320046,-23.7102,461,0.606451604901,640.481212017,222.448896314,187.053,23.4545,166.795,1.40633,23.4565885193
23.4271,393.250827691,146.279794749,1794.29560347,700.284406388,23.4233327998,462,3676.96574193,2154.73904068,0.995893,1109.09156028,-23.669,462,0.614260515108,648.194571171,220.999225867,187.253,23.4129,166.938,1.418,23.4155019449
23.5361,1261.27826963,501.902403554,889.088784307,631.537251487,23.5363049345,463,3560.77455975,2667.62749642,0.996342,739.298203225,-23.7874,463,0.625050213069,153.954514294,211.954576486,187.39,23.5234,167.107,1.47799,23.5273180991
23.5072,438.079194649,253.97195466,1838.23386591,1046.10291029,23.5030688017,464,3858.69048987,2553.70195601,0.996945,1041.83117593,-23.7197,464,0.636913156933,792.130955626,218.820768992,187.541,23.4916,167.269,1.6333,23.4932006432
23.4862,1095.09686824,367.369308596,994.229799472,627.445925349,23.4855281462,465,3617.86682128,2778.66838433,0.996945,814.689375582,-23.7185,465,0.629436476311,288.730364911,212.665519185,187.694,23.4749,167.43,1.51926,23.47760137
23.5165,1064.73260172,21.9606210466,902.115155423,384.326716084,23.5113403705,466,3828.9812998,2550.89210678,0.996788,930.457734067,-23.7633,466,0.624487529112,368.822631282,222.946014638,187.9,23.5041,167.549,1.45871,23.5043416314
23.6368,328.899100154,485.510649995,1431.96465388,886.318103647,23.634296487,467,3001.4273831,1752.82767689,0.996018,921.459936882,-23.8765,467,0.611816551201,399.731216606,182.538377047,188.045,23.6249,167.657,1.40035,23.6270910048
23.5286,2986.23459952,195.908471088,1580.43898459,728.8208801,23.5261874669,468,3364.59839295,3168.50348225,0.996319,118.908887954,-23.7643,468,0.619902916467,527.852766297,235.60472442,188.234,23.5174,167.836,1.43354,23.5190908347
23.5948,925.856782452,3.25039435053,1597.09589963,762.695244456,23.5932505178,469,3489.13047102,2582.75739172,0.996997,833.713841723,-23.8229,469,0.625332277861,652.839772692,232.355506678,188.32,23.5837,167.978,1.46749,23.5856837462
23.7092,846.352407522,213.987658977,2476.05381637,861.047833031,23.706023433,470,3464.61628966,2531.40839033,0.99671,954.336189277,-23.9567,470,0.623663578687,937.248242661,228.612087196,188.539,23.6988,168.124,1.42557,23.7002509835
