Epoch,AveragePolicySurr,MinEsReturn,MinReturn,MaxEsReturn,AverageAbsQ,PolicyRegParamNorm,StdReturn,AverageQLoss,AverageDiscountedReturn,AverageEsReturn,AverageQ,AverageReturn,MaxReturn,StdEsReturn,AverageAction,QFunRegParamNorm,Iteration,AverageAbsQYDiff,AverageY,AverageAbsY
3404,-25.4644,662.330422422,291.315355979,1259.16848876,25.2726,275.823,441.596546479,1.46592,219.639007535,910.96849888,25.2628,987.481881438,2539.4554942,224.755928003,0.999731,274.701,3404,0.407846163775,25.2630144951,25.2661470803
3405,-25.5071,136.528109518,556.768787434,703.636483604,25.3303,275.83,344.776440325,1.71516,220.167402929,442.042699,25.3181,983.103305725,1895.7724928,246.20829943,0.999622,274.691,3405,0.422905327752,25.3206835611,25.3248056187
3406,-25.5677,31.5235451631,723.524283875,996.838306336,25.377,275.763,574.503419287,1.31579,240.281868049,727.938409328,25.365,1300.48051754,3044.56716142,354.835123457,0.99968,274.675,3406,0.399318171212,25.364360238,25.3687367749
3407,-25.4991,158.237084048,863.334834471,1251.70825529,25.3139,275.772,636.397479334,1.63577,253.352845825,625.889181949,25.2991,1832.36741528,3174.17057979,394.786822657,0.999544,274.682,3407,0.424990504664,25.2991522001,25.3032589378
3408,-25.535,206.554526632,777.478375806,1281.55514197,25.3443,275.76,749.816912219,1.77241,248.303496435,637.033318511,25.3346,1853.79330644,3102.76183453,352.813903678,0.999653,274.727,3408,0.437067596547,25.3359476626,25.3385311346
3409,-25.5847,246.321835931,1004.16929213,910.538861302,25.4124,275.753,975.623445472,1.21549,255.437739886,640.355573153,25.4004,2215.65180854,3208.62368693,220.210437016,0.999667,274.699,3409,0.380832217784,25.4009613394,25.4045669904
3410,-25.5498,61.7071224246,1308.41886588,1027.17461846,25.3706,275.82,657.982613611,1.44248,250.111385246,540.806564774,25.357,1909.18225561,3112.67564695,389.828669079,0.999755,274.756,3410,0.405713529653,25.3590754116,25.3620836194
3411,-25.4995,32.3045304835,738.161720181,1219.35459927,25.3267,275.909,283.090121821,1.6558,229.692729159,600.482399399,25.3139,874.622990725,2293.96060857,378.368232832,0.999624,274.747,3411,0.421978586783,25.3171083831,25.3216896235
3412,-25.463,109.269749784,1096.13461263,772.358749402,25.3077,276.01,719.341971358,1.56532,247.726675485,460.680148108,25.2948,2265.56789238,3111.44869214,206.834291494,0.999683,274.773,3412,0.414042418455,25.2954032743,25.298269588
3413,-25.4982,154.123388776,749.481549662,600.212931561,25.3374,276.0,415.534029406,1.3549,233.360436324,410.706105158,25.3221,1040.7477277,2395.74047984,165.742106758,0.99969,274.788,3413,0.399581480919,25.3231019684,25.3266672256
3414,-25.4293,47.8609757217,864.371791433,820.646232442,25.2695,275.956,692.307501297,1.5072,248.19815048,395.502715753,25.2546,1951.71393179,3069.013263,257.342833975,0.999831,274.793,3414,0.414346059069,25.2554424278,25.258289885
3415,-25.488,43.7200030656,894.557896144,1170.29609993,25.3107,275.928,629.49887209,1.39594,250.200200759,453.185532482,25.2974,1805.98206018,3084.77789612,400.103445383,0.999638,274.831,3415,0.404565636844,25.2985360992,25.3033243539
3416,-25.4448,368.62796324,1647.08935631,941.687688439,25.2395,275.953,637.86086423,1.68739,257.817140527,698.206037016,25.228,2601.39370398,3337.80937866,208.869762687,0.999834,274.87,3416,0.42664292154,25.2279920757,25.2325537107
3417,-25.433,76.5144968318,706.946697717,897.094121041,25.2558,275.999,716.323786944,1.56209,257.493147044,605.854130395,25.2387,1631.6238331,3322.01897744,294.381637584,0.999794,274.909,3417,0.419687652669,25.2405500195,25.2455469133
3418,-25.4216,57.1754928066,1007.60805783,657.053355174,25.2331,276.007,778.84572116,1.48357,261.377894257,256.243010115,25.2187,2083.4766263,3338.5434219,188.73234477,0.99972,274.92,3418,0.419778946734,25.2195998953,25.2245172087
3419,-25.383,167.843498773,429.082603545,1339.83118258,25.2059,276.081,337.351532959,1.49163,212.305391709,638.249884025,25.1939,799.908156125,1604.02829708,431.935353243,0.999722,274.949,3419,0.420936482525,25.1956754956,25.1991930012
3420,-25.4552,43.585109314,710.768616953,603.604598199,25.2738,276.026,585.08258361,1.76312,237.651741343,292.037580598,25.2566,1217.80100543,2893.12365073,187.322009645,0.999689,274.953,3420,0.436610986604,25.2583055509,25.262993205
3421,-25.4168,385.7151482,979.458333327,1122.59716649,25.2484,275.983,484.562964277,1.43088,254.883583206,757.455442345,25.2367,1514.49956173,3249.60248107,271.979272319,0.999619,274.977,3421,0.417047151103,25.2359375417,25.2387007424
3422,-25.387,119.06775083,197.406029907,1227.56930207,25.2208,275.91,220.900359514,1.28572,204.703001767,371.247643919,25.2084,531.261723904,811.968764701,356.061712888,0.999603,275.041,3422,0.400540046975,25.2086757704,25.2128734482
3423,-25.4063,12.2600835472,816.930270784,469.178159378,25.2581,275.952,373.194192075,1.52331,263.117213716,246.600706547,25.2465,1400.40227268,2502.73189993,148.015057051,0.999832,275.045,3423,0.424321216758,25.2469832879,25.2502718073
3424,-25.4564,105.459604998,905.040082211,709.708542723,25.2969,276.003,525.272751186,1.74571,252.654852086,334.398729877,25.2873,1307.98392369,2583.95395956,215.345575339,0.99952,275.064,3424,0.431484020529,25.2891895702,25.2919525999
3425,-25.3691,197.845210623,880.014848133,982.777929045,25.1952,276.082,442.963985363,1.72217,256.356497225,624.445754014,25.1834,1361.14016694,2530.44241866,252.242264252,0.999601,275.135,3425,0.437447123056,25.1842139972,25.1870018293
3426,-25.3659,190.413998501,798.635625008,738.016039132,25.2107,276.162,427.716136829,1.62226,264.827661917,412.200970242,25.2002,1401.00543789,2552.73143405,191.195100386,0.999648,275.145,3426,0.434929511883,25.2011803975,25.2044203789
3427,-25.2398,245.449340543,754.793287688,1020.65573811,25.0724,276.193,669.356896797,1.60734,271.185166128,641.1327363,25.0588,1771.38581139,3448.40811356,296.633164914,0.999623,275.134,3427,0.432217760561,25.0585080431,25.0623707925
3428,-25.3193,166.402189332,764.331768573,1007.46589722,25.1431,276.217,426.205848054,1.61291,262.961242849,544.608525912,25.1301,1237.79965169,2207.33623098,269.344070812,0.999623,275.15,3428,0.42330673065,25.1326140929,25.1362677874
3429,-25.3334,56.4525861681,846.612157988,934.120890836,25.1718,276.285,559.427817775,1.4322,260.67876469,379.465599801,25.158,1352.51423643,2549.62675767,291.739476915,0.999739,275.172,3429,0.417015302003,25.1587331153,25.1612876167
3430,-25.2884,47.969290972,900.069357152,998.951497534,25.0884,276.314,579.6876347,1.71755,260.886452561,635.023529921,25.0722,1461.28877686,2798.92496156,292.956792814,0.999716,275.215,3430,0.435811436874,25.0741206576,25.0786731209
3431,-25.2084,171.476887176,190.842044263,673.61876935,25.0267,276.282,459.711152836,1.71533,227.187635451,383.349471525,25.0135,984.150357763,1971.13353963,185.73772171,0.999582,275.237,3431,0.429073381376,25.0143052604,25.0188636646
3432,-25.2924,3.23215956891,535.755514913,718.532700426,25.1037,276.275,311.372374373,1.76637,242.306102435,293.707619207,25.0869,1027.08603105,1934.57511045,243.551173158,0.999441,275.278,3432,0.426380264276,25.0892356829,25.0941361624
3433,-25.2419,133.882427872,319.404116772,742.137967682,25.0596,276.4,305.777246305,1.28305,233.451600467,360.45380348,25.0476,936.284434806,1823.24637123,173.831886565,0.999639,275.331,3433,0.389784865814,25.0493926868,25.0527253943
3434,-25.3002,44.1272162499,858.108172317,1165.58041146,25.111,276.476,283.414725014,1.37414,258.044494946,589.062244333,25.0991,1120.43385672,1931.87112056,359.217687311,0.999512,275.332,3434,0.399796685701,25.1003093121,25.103671198
3435,-25.3254,263.478852465,791.036767152,1264.98914671,25.1454,276.451,525.556831774,1.41403,262.734955712,642.322018311,25.1323,1236.94400302,3141.5864676,336.840378582,0.99957,275.319,3435,0.394048571415,25.1330965233,25.137409449
3436,-25.3124,48.7175645308,812.812728089,1074.76176727,25.1295,276.453,436.346937588,1.28733,259.607925228,530.417013232,25.1177,1142.22208553,2985.84212925,371.590099094,0.999555,275.341,3436,0.396545007683,25.1182896133,25.1209480367
3437,-25.2519,132.602916103,762.005464855,848.277565956,25.0825,276.467,288.046760446,1.505,260.145124554,549.252221423,25.0706,1089.60179643,1964.89134777,226.786185052,0.999598,275.348,3437,0.413958231201,25.0724723851,25.0754285755
3438,-25.2444,19.0281298297,789.033369002,557.034757433,25.073,276.422,271.220149828,1.32135,259.212618187,295.364719576,25.0596,1091.65933872,1795.39145277,174.092686851,0.999777,275.355,3438,0.40068831619,25.0605725902,25.063534309
3439,-25.187,394.586878988,744.37831358,719.034333197,25.005,276.595,498.92090712,1.41469,244.455573713,615.342399765,24.9918,1183.94292723,2146.16127659,128.366506327,0.999662,275.382,3439,0.406810903242,24.9936178851,24.9962401498
3440,-25.3481,104.742108774,293.42842946,987.687637696,25.1754,276.576,379.484684472,1.39201,225.24943509,565.783078441,25.1651,1076.44218726,1921.49468237,329.767426093,0.999687,275.446,3440,0.392346831863,25.166642636,25.170689319
3441,-25.2939,30.6527603633,711.882780911,809.581679041,25.114,276.739,515.675855366,1.33771,237.202300281,293.035248741,25.1003,1201.22615383,2623.87676206,245.210686608,0.999744,275.462,3441,0.392210874955,25.1010130301,25.1061959534
3442,-25.2949,33.6786988442,830.528301314,793.387686943,25.0819,276.84,369.238685834,1.55448,241.825671392,428.792578771,25.0691,1216.21497523,2347.67747203,270.377062516,0.999636,275.508,3442,0.418287185578,25.0692961507,25.073335197
3443,-25.3012,16.8018607301,408.98402137,654.020284198,25.0903,276.911,853.834514459,1.55436,233.829822091,308.547186926,25.0779,1725.21578721,3172.74426797,183.571135678,0.999788,275.5,3443,0.41498904541,25.0794236678,25.0832348169
3444,-25.3365,32.3867668498,838.488922625,681.817503748,25.1402,277.049,792.55951365,1.52292,239.754548023,347.799768959,25.1302,2029.49567517,3149.40891527,237.09448393,0.999704,275.51,3444,0.404852097913,25.1334087621,25.1359204317
3445,-25.3857,271.626667407,710.42150681,1376.67436123,25.1876,277.126,936.76325836,1.57335,238.871273161,613.224187781,25.1753,2332.87483703,3225.77929397,358.497656086,0.99976,275.514,3445,0.415260916062,25.1758046332,25.1790076361
3446,-25.2872,28.3995030339,501.084178301,666.683991264,25.0926,277.163,247.133762925,1.52449,226.630709408,365.752486271,25.08,822.118635938,1623.13075413,187.937201937,0.999637,275.536,3446,0.415794407745,25.0828147527,25.0868076897
3447,-25.2773,24.0463134454,494.198578412,517.957763285,25.081,277.1,264.917378698,1.41808,223.271923028,241.795711134,25.0695,816.283955135,1484.68329822,129.364343369,0.999754,275.574,3447,0.405348957881,25.0692375601,25.0731669824
3448,-25.3121,33.7513353966,239.501387759,739.342665778,25.1332,277.087,404.850367549,1.39988,219.652110811,296.323612777,25.1181,849.172690064,2456.75060062,242.194074908,0.999716,275.559,3448,0.411666012802,25.1192275102,25.1239832634
3449,-25.2354,21.4371555382,660.102872163,838.679270181,25.0482,277.181,200.993468336,1.4769,221.293279885,285.186048733,25.0331,840.767507441,1613.16717855,260.437755334,0.999848,275.578,3449,0.413201714831,25.0357319431,25.0410733077
3450,-25.2627,29.9698126444,149.732806929,580.171360325,25.0771,277.209,255.383580448,1.51864,208.764166186,189.755553218,25.0651,817.154077533,1122.93039263,193.420160821,0.999896,275.613,3450,0.41664288054,25.0655649433,25.0686289946
3451,-25.3793,52.7760199419,249.730822609,1241.41040142,25.1853,277.218,265.329657466,1.47373,201.613758076,422.421569741,25.1754,712.965641281,1211.8397437,387.511200496,0.999733,275.65,3451,0.418727489064,25.1764937054,25.1790040838
3452,-25.3511,104.048602993,141.61613159,941.719674847,25.1454,277.322,57.5830235181,1.30561,114.575608811,468.032429423,25.1344,191.625760655,415.319331273,294.816099062,0.999901,275.703,3452,0.407034351412,25.1365298336,25.1411004531
3453,-25.2695,53.8737329336,133.181572393,399.342583524,25.086,277.265,6.71818874939,1.64082,97.646177039,169.302688651,25.0727,142.921641216,188.971058333,94.305481135,0.999835,275.687,3453,0.422653110238,25.0736980994,25.0787073164
3454,-25.3067,136.758847219,150.673810298,551.614223113,25.106,277.265,146.178381402,1.76381,131.493348292,250.430505319,25.0944,262.53595911,1159.40378289,136.697211442,0.999703,275.709,3454,0.44517458358,25.096241068,25.0995688502
3455,-25.3222,69.7522476787,160.170685174,789.715702283,25.1288,277.331,356.987211097,1.42709,171.029966428,316.36746634,25.1175,510.234663952,1657.54474424,224.907055611,0.999696,275.742,3455,0.419096637786,25.1196725536,25.1235150029
3456,-25.451,60.1494769698,153.753071197,1523.55898714,25.2327,277.349,248.818839506,1.61464,168.142403909,436.671036844,25.2229,452.348383289,991.739536611,509.120012242,0.999694,275.744,3456,0.433935062318,25.2245031774,25.2276545518
3457,-25.3457,68.7363679223,283.537546014,694.213719253,25.1561,277.36,293.314289807,1.42758,218.905548279,367.632910114,25.1462,828.383107684,1981.59963955,257.459247764,0.999738,275.785,3457,0.427648211524,25.1482149676,25.1503870121
3458,-25.3941,102.143940533,681.181817384,604.679671378,25.2009,277.339,486.023394958,1.25622,217.08030405,439.860117655,25.1872,1229.95077623,2624.97522418,185.39994482,0.999657,275.816,3458,0.41410208617,25.188486717,25.1912987298
3459,-25.395,321.444789823,664.681677945,996.387433928,25.1987,277.366,521.472771589,1.59621,223.732258384,739.642455948,25.1874,1266.21275639,2548.76407809,254.115290846,0.999644,275.857,3459,0.434683882748,25.188185409,25.1911924894
3460,-25.4147,45.4331054166,1015.67575386,708.513948958,25.195,277.238,956.096894806,1.39712,247.693731883,346.639491513,25.1832,2578.72788794,3470.4988414,256.806134967,0.999817,275.885,3460,0.420318296116,25.1848903871,25.1877305628
3461,-25.5592,204.199483194,713.304491436,812.477935667,25.3347,277.26,987.92221456,1.63743,245.608131115,510.054347837,25.3224,2076.2790397,3383.06109908,206.569234797,0.999625,275.919,3461,0.429458578151,25.3225654163,25.3249241386
3462,-25.4898,14.765148649,181.983847831,859.950524747,25.2782,277.138,929.089850695,1.4486,227.038154175,302.697448279,25.2671,1447.76756258,3421.63980202,298.923420775,0.999665,275.956,3462,0.416415259958,25.2681473946,25.2718928066
3463,-25.563,53.8958645367,172.154404712,1008.79856912,25.3538,277.118,265.979178355,1.51528,222.64023026,440.479325989,25.3412,775.979789267,1126.02508927,336.800742631,0.999868,275.956,3463,0.4138177903,25.3413818698,25.34504977
3464,-25.5124,57.832770161,736.94331601,687.781349727,25.3105,277.173,328.659543971,1.44752,248.323161921,326.530851464,25.3009,1187.82281635,2034.91163324,185.480029763,0.999767,275.996,3464,0.418217802201,25.3019870472,25.3047185413
3465,-25.5084,356.950348494,665.200825843,931.036382176,25.314,277.32,763.926275976,1.67154,240.388113029,553.561437686,25.2991,1791.98032757,3242.03360083,208.239577129,0.999712,276.035,3465,0.424834222637,25.2999651962,25.304516687
3466,-25.5986,41.0621785092,349.93898982,573.060639999,25.4045,277.187,199.129881135,1.61084,205.474654795,343.445910387,25.3926,619.489744279,1397.56053302,220.46405999,0.999823,276.062,3466,0.424220230208,25.3928862111,25.3948757745
3467,-25.537,46.1812854747,336.878688558,526.116428362,25.3657,277.183,130.115015795,1.43968,191.618905827,237.604160216,25.3538,497.655811431,650.3157528,159.108336214,0.999813,276.111,3467,0.402375549692,25.3546548618,25.3584894219
3468,-25.546,66.7882707451,647.283663192,733.42932755,25.3487,277.216,436.398849765,1.69728,240.96667112,334.428123972,25.3333,1139.25534864,2904.84161256,224.486034691,0.99968,276.132,3468,0.43099981503,25.3336669946,25.3379206042
3469,-25.5282,37.0517086694,40.3466255064,501.63018954,25.3353,277.218,202.341577135,1.61391,209.168534337,284.940407226,25.3227,678.217619825,1269.80141887,180.714148714,0.999716,276.168,3469,0.430667251683,25.32528654,25.3311348187
3470,-25.5749,32.2085060319,112.529070728,1290.72198211,25.3666,277.242,206.458511869,1.53269,206.02053464,374.643542618,25.3518,714.213116792,962.178708338,403.565812895,0.999843,276.197,3470,0.42473560791,25.3515947145,25.357695167
3471,-25.591,41.3880048269,573.68245615,618.687857658,25.3898,277.134,235.867502914,1.73673,218.95773988,304.839716549,25.3742,822.14655537,1316.52636476,211.066265169,0.999771,276.229,3471,0.433363182366,25.3755189378,25.3821945911
3472,-25.5873,129.086347907,39.8781260224,551.199628962,25.3984,277.156,238.519465459,1.59858,146.500222662,348.158808426,25.383,366.454873499,649.471849843,139.588387942,0.999766,276.262,3472,0.427515757378,25.3857832272,25.392340272
3473,-25.5584,32.268012331,582.889197391,791.934180723,25.3666,277.137,53.5042837523,1.59818,212.285675779,235.455762501,25.3474,653.766862409,989.966628078,228.270855959,0.99965,276.312,3473,0.432161635685,25.3478597382,25.3549957756
3474,-25.5632,11.7205036847,187.793574008,434.756334128,25.3493,277.087,126.874484612,1.72495,205.019808906,162.396027773,25.3335,597.866699141,703.225721383,128.853477604,0.999809,276.317,3474,0.447397387303,25.334171594,25.3404266857
3475,-25.5626,35.3944306185,111.393744328,572.531777418,25.3492,277.218,144.991815337,1.73788,152.627417858,273.71367681,25.3315,333.635398686,635.000056898,210.243824956,0.999711,276.341,3475,0.455785034376,25.332643078,25.3395967896
3476,-25.4593,14.9551250041,616.607700044,661.715507709,25.264,277.194,46.706275465,1.75348,216.040960348,422.230425238,25.2466,657.498750728,929.218200439,234.672400149,0.999726,276.359,3476,0.448633889361,25.2488911446,25.2555055026
3477,-25.693,47.0508680378,38.1870786706,714.970636818,25.5131,277.218,204.024871767,1.34842,112.877415865,267.428998793,25.5002,247.082587365,620.932823867,208.775938056,0.999784,276.406,3477,0.415075807788,25.5004287578,25.5051580749
3478,-25.6392,22.1489268038,579.499341902,577.711403234,25.4421,277.238,161.898072975,1.4987,242.546116866,318.128319399,25.4274,995.665100974,1356.23024808,207.924765738,0.99982,276.419,3478,0.440070497622,25.4288500137,25.4345196261
3479,-25.6321,38.6385356533,284.537310181,824.777682671,25.4426,277.361,56.9910230412,1.61562,209.945628348,323.697921523,25.4255,650.093328591,680.235274573,246.399796265,0.999772,276.436,3479,0.449455329115,25.4295560995,25.435191593
3480,-25.6508,253.179663883,617.399542944,835.544508184,25.4459,277.392,162.416194751,1.69122,213.734821362,518.567691683,25.429,721.680444822,1241.2674634,188.679551327,0.999653,276.463,3480,0.460529362273,25.4292106411,25.4353311321
3481,-25.7224,361.832627873,663.541459709,882.000238214,25.542,277.495,441.967757561,1.60855,219.15673584,695.948642785,25.53,1053.38390237,2234.77080083,182.112062027,0.999721,276.504,3481,0.437942623489,25.5299462986,25.5349092752
3482,-25.6112,157.839898149,578.576339519,849.738292728,25.4151,277.527,313.188585948,1.50359,237.303928734,375.193896843,25.3995,984.744303867,1988.2394664,221.301784726,0.999749,276.517,3482,0.435989808332,25.4020527858,25.4069990655
3483,-25.7269,26.5870119807,281.133546639,723.675811607,25.5126,277.633,621.767949755,1.42556,217.7469033,359.006247603,25.5004,1244.34111813,2647.11792783,281.406625585,0.999616,276.538,3483,0.418042609741,25.501433762,25.5058537033
3484,-25.7424,16.4180370134,1578.32669289,770.157824239,25.5409,277.702,549.930429813,1.34868,233.255240545,316.735842525,25.5257,2498.72500853,3078.30866123,275.753747268,0.999745,276.581,3484,0.422222308119,25.5261000806,25.5315820329
3485,-25.6285,48.593449098,1002.96279963,721.300460089,25.431,277.753,1002.75867459,1.81094,245.946213537,373.719836281,25.4171,1923.32276878,3243.85931679,259.992786528,0.999745,276.55,3485,0.443744989459,25.4187058781,25.4239996884
3486,-25.7571,143.571179125,1007.82428867,1450.47326637,25.5473,277.843,756.738595814,1.36927,241.032309386,746.980652264,25.534,2280.67235626,3104.83644296,578.748915083,0.999598,276.57,3486,0.40512196122,25.5355413314,25.5407575612
3487,-25.7647,85.8147966025,1461.18632062,693.13107848,25.5678,277.826,613.480056427,1.58046,241.012686541,386.593865751,25.5555,2163.43347836,3118.77598959,226.244962896,0.999729,276.609,3487,0.428784390844,25.5570190737,25.5597014925
3488,-25.7831,56.6768073728,1985.25704677,653.299147223,25.5838,277.834,460.623850617,1.46709,240.762401578,368.37457021,25.5717,2724.22011427,3110.47843318,210.197842603,0.999654,276.621,3488,0.407534347631,25.5725386786,25.5757955371
3489,-25.7949,30.034273487,717.853279808,1028.27233546,25.5946,277.883,782.721312555,1.49496,244.195362944,496.244831492,25.5773,1748.21868285,3003.96550149,324.707850804,0.999846,276.655,3489,0.415781520997,25.5787819622,25.5845028501
3490,-25.8798,43.846890545,1410.62351129,1062.2108476,25.6816,277.887,574.258751864,1.54831,240.893990973,723.599238168,25.6664,2572.78486983,3154.42834977,412.140594,0.999641,276.701,3490,0.418849255909,25.6686639112,25.6733893688
3491,-25.7852,54.2014551268,828.99788706,850.394532337,25.5862,277.92,908.364050869,1.66933,256.708952574,356.779237255,25.5729,2151.24919177,3283.4739258,247.83806453,0.999708,276.734,3491,0.419579775491,25.5732591922,25.5783018709
3492,-25.8273,82.1903327082,802.865144254,970.907727198,25.6305,277.894,699.127034692,1.65517,245.069381795,662.658270922,25.6166,1661.2365103,2992.2007815,357.793538679,0.999761,276.738,3492,0.429156983138,25.6178050469,25.622641959
3493,-25.7758,221.966087329,720.098309253,1106.68769776,25.5683,277.877,769.100569571,1.5615,238.700691007,731.202334001,25.5523,1533.91238226,3027.15738679,321.607239945,0.999752,276.786,3493,0.413354881361,25.5538166454,25.5607109578
3494,-25.7697,262.576216444,602.951355641,686.990996994,25.5711,277.894,889.682623933,1.40565,235.351183842,464.822247663,25.5583,1559.28712769,3041.60245394,135.043694173,0.999584,276.785,3494,0.39467956458,25.5575088137,25.5622670111
3495,-25.8071,85.666058755,464.552447982,751.660255402,25.6057,277.766,913.978110396,1.46143,236.987061524,380.008708443,25.5924,1830.48880812,3245.93475096,235.572705552,0.999759,276.773,3495,0.401418014804,25.5936029766,25.5971142814
3496,-25.8017,58.8671294379,686.097771268,758.5768603,25.5977,277.909,809.06156199,1.60433,237.618149966,329.219819277,25.5847,1660.18120821,3139.17510669,205.659356,0.999516,276.812,3496,0.41430578311,25.5862544381,25.5909693809
3497,-25.8534,332.861496103,728.784684718,895.806529812,25.6709,277.932,152.870480432,1.46894,244.591581856,447.448152103,25.6606,873.97117802,1544.52533207,201.086064132,0.99965,276.812,3497,0.399922528778,25.6618339333,25.6642388324
3498,-25.7703,167.513955676,637.485896006,1009.54121342,25.5997,278.035,324.112966703,1.28181,221.952219454,427.132185574,25.5883,799.616552803,2551.49390645,272.156068789,0.999583,276.848,3498,0.389115529715,25.5885523734,25.5919058663
3499,-25.7348,30.2459589452,649.98813981,1064.96240701,25.5411,278.081,766.466963775,1.66908,235.261501632,611.333743105,25.5276,1377.5922111,2941.25618519,371.402988612,0.999591,276.943,3499,0.429770405613,25.5297182486,25.5336981199
3500,-25.7216,54.6420478353,674.754940536,687.167951628,25.5407,278.093,763.832999865,1.53717,242.923236957,392.809880875,25.5293,1675.81353382,3008.35017702,216.350721026,0.999575,276.925,3500,0.408009008519,25.5291014578,25.5333073759
3501,-25.6912,42.790880215,803.705195837,599.97098711,25.5213,278.067,473.76129286,1.54215,228.422201355,317.509485692,25.5093,1307.71229678,2934.03154558,165.878424973,0.999722,276.95,3501,0.411841011046,25.5111011766,25.5152379345
3502,-25.7231,42.3208448414,636.990244486,577.789199696,25.5587,278.08,376.485544715,1.68756,222.650264316,302.567393499,25.5477,1069.89791278,1861.62951781,175.084891818,0.999689,277.009,3502,0.419822155791,25.5471231066,25.5497579941
3503,-25.6493,110.834451379,625.192989145,464.52903167,25.4876,278.204,463.567177104,1.7652,234.271274849,263.046812214,25.4724,1337.12664758,2427.95265594,96.8563025714,0.999784,277.011,3503,0.433659120658,25.4738993838,25.4794599677
3504,-25.63,42.9057566977,154.905602431,1258.10306223,25.4742,278.148,441.318190285,1.70369,238.505181131,478.907112647,25.4615,1311.0723098,2180.51124925,390.019320879,0.999636,277.019,3504,0.429536742141,25.4636657946,25.4678001639
3505,-25.6224,131.561677503,875.484916696,938.469841252,25.4476,278.133,936.630148481,1.69965,256.296176139,419.527476046,25.4326,2741.59073971,3484.59541847,245.423689842,0.999658,277.073,3505,0.44505705076,25.4322329706,25.4383628812
3506,-25.6615,155.423838083,944.933668608,612.837077296,25.4717,278.173,920.179332395,1.78209,259.647681831,386.705855262,25.4583,2800.21161221,3530.45618501,159.133326597,0.999734,277.037,3506,0.460625244551,25.4608662438,25.4658842027
3507,-25.6553,89.8761598982,268.315990655,737.26364991,25.453,278.169,163.904488426,1.68635,241.614585999,303.40444891,25.44,848.641843472,1095.67803111,192.230262384,0.999585,277.068,3507,0.452454700419,25.4390016042,25.4426496712
3508,-25.5929,5.28533616408,1396.86729169,660.351808936,25.4077,278.24,688.930734705,1.52287,259.828671908,478.061213324,25.3966,2940.41468054,3349.42392696,220.493806564,0.999773,277.072,3508,0.411595537931,25.3966057576,25.4003591736
3509,-25.8208,72.0872035355,225.775214676,752.57742647,25.6269,278.132,34.2167709084,1.74325,138.319726522,388.198097941,25.616,249.690088807,546.853121065,223.030204712,0.999348,277.081,3509,0.415039473034,25.6167149332,25.6208177625
3510,-25.7232,45.1329473065,138.273591906,392.625896287,25.5031,278.104,79.3737719676,1.72413,143.725488791,190.645248936,25.4909,269.672909312,847.786839215,103.552341342,0.999423,277.074,3510,0.411013417244,25.4909210421,25.4953164917
3511,-25.6633,138.17164736,224.420766733,554.562759372,25.466,278.209,408.743106224,1.77389,175.409489426,321.743042495,25.4548,530.154738607,1654.82775293,139.190027976,0.999582,277.112,3511,0.425470375765,25.4574046179,25.4609989619
3512,-25.7017,137.857305723,240.705691781,604.278723339,25.4905,278.21,552.421981531,1.68383,227.07469757,318.11927374,25.4758,1198.57072609,2057.77151975,168.217980437,0.999624,277.13,3512,0.427118720899,25.4755391008,25.4799055679
3513,-25.7319,179.078391455,245.667667196,758.589464834,25.5381,278.231,731.75246621,1.54092,240.513092952,499.543322666,25.5294,1453.51004829,3107.8341891,201.251459627,0.999779,277.154,3513,0.408889126296,25.5313276298,25.5339912674
3514,-25.6168,31.7169118951,303.741416551,602.575396049,25.4446,278.169,273.548285331,1.6085,184.822232539,293.629972204,25.4297,500.273692157,1537.03666536,223.019781756,0.999806,277.205,3514,0.409164995115,25.4313727218,25.435446567
3515,-25.6984,50.0952320508,448.305100189,992.236698557,25.5184,278.166,167.646983629,1.4696,227.06533245,396.146064402,25.508,723.80631692,990.790929246,286.277002185,0.999685,277.269,3515,0.413054612495,25.5076848746,25.51007637
3516,-25.6712,43.50205587,245.971195338,631.089056155,25.5004,278.251,762.166230661,1.44108,236.229827862,295.029344214,25.4834,1314.04204971,3342.58212378,167.202193394,0.999688,277.275,3516,0.420670128411,25.484035824,25.4876280165
3517,-25.6432,127.091667562,612.054982507,823.591333825,25.4784,278.329,222.216475593,1.61773,244.861724349,528.002787519,25.4689,1031.76845058,1488.15664094,215.739416275,0.99964,277.276,3517,0.427313307062,25.4702405298,25.4736232432
3518,-25.7296,40.0390322042,754.319884559,803.739337809,25.5437,278.498,129.370961596,1.71901,244.78223671,331.897922772,25.5319,977.646998341,1377.69573034,310.096969591,0.999624,277.293,3518,0.433333428828,25.5327541269,25.536982838
3519,-25.6794,142.550322497,592.91175674,879.056920763,25.4933,278.519,142.16356374,1.63657,239.19370386,513.229696854,25.4808,832.689720069,1172.28351991,235.192164419,0.999702,277.306,3519,0.432539584787,25.4826733839,25.4871096952
3520,-25.7102,85.5664372199,544.363186034,532.629408139,25.5201,278.682,153.43519456,1.31627,229.6908985,356.606480058,25.5069,726.962056353,1027.35486695,134.483497737,0.999689,277.335,3520,0.415562539956,25.5070881845,25.5111627618
3521,-25.6902,41.9703271275,658.057044329,837.172865981,25.4764,278.68,488.133956327,1.69623,237.080219949,467.897709848,25.4633,1010.18230737,2923.29835349,266.823594622,0.999684,277.33,3521,0.449221104296,25.4645894688,25.4683088242
