MaxEsReturn,AveragePolicySurr,PolicyRegParamNorm,AverageAction,AverageAbsY,AverageEsReturn,AverageQ,AverageAbsQYDiff,StdReturn,StdEsReturn,MinEsReturn,AverageAbsQ,Iteration,MinReturn,QFunRegParamNorm,AverageY,MaxReturn,Epoch,AverageQLoss,AverageDiscountedReturn,AverageReturn
2622.23085238,-152.616,48.0344,0.896647,150.711269551,2622.23085238,150.698,2.29688830704,568.412933002,0.0,2622.23085238,150.698,121,2039.20633041,56.7219,150.711047553,4157.31101366,121,31.5008,316.201468309,3721.19627739
2504.57039738,-154.392,48.2722,0.896454,152.513737469,2504.57039738,152.499,2.24663359972,452.197732451,0.0,2504.57039738,152.499,122,2156.07070285,56.9726,152.513371619,3846.82636206,122,26.9567,289.963497689,3479.79138764
2883.80088417,-155.926,48.4563,0.911401,154.031698361,2883.80088417,154.017,2.34529531238,1462.69428936,0.0,2883.80088417,154.017,123,567.711139575,57.2826,154.031343903,4276.62163248,123,34.2066,295.38014353,3206.21215442
2599.96219037,-158.264,48.6608,0.908172,156.34057974,2599.96219037,156.327,2.2404494804,91.3738357266,0.0,2599.96219037,156.327,124,3800.64056304,57.5382,156.340228201,4086.81831464,124,28.0596,330.114192196,3997.33048146
2670.02302119,-160.622,48.8804,0.907364,158.723650664,2670.02302119,158.712,2.2508193136,1293.27012024,0.0,2670.02302119,158.712,125,92.156275533,57.8293,158.723219378,4024.01074975,125,25.5714,297.15397324,2713.47698665
2790.36857504,-162.282,49.0576,0.912748,160.390767078,2790.36857504,160.372,2.41204441854,280.997670439,0.0,2790.36857504,160.372,126,3156.39129129,58.1959,160.390319696,4175.46382869,126,36.7969,311.426405573,3847.31291579
2920.05197422,-163.959,49.2843,0.911151,162.030657322,2920.05197422,162.023,2.30278502919,252.585493761,0.0,2920.05197422,162.023,127,3166.27024956,58.4216,162.030383678,4045.97938253,127,31.5743,316.37909247,3705.84167094
2864.69535054,-166.124,49.4923,0.914505,164.175165551,2864.69535054,164.157,2.35025581108,155.36093829,0.0,2864.69535054,164.157,128,3516.41239938,58.7292,164.174681291,4070.09035812,128,33.5376,317.653731373,3845.07113457
2876.19038205,-168.527,49.6942,0.899579,166.602192859,2876.19038205,166.586,2.45619910722,935.465608973,0.0,2876.19038205,166.586,129,968.990506943,59.0035,166.601905841,3962.81274548,129,42.4406,300.579831482,3233.28519909
2863.47566336,-170.28,49.8773,0.914509,168.347377286,2863.47566336,168.337,2.35157848535,822.740471233,0.0,2863.47566336,168.337,130,1667.19329217,59.2787,168.347156216,4277.125352,130,32.8158,333.415678228,3584.10507884
2922.94877279,-171.843,50.0246,0.921131,169.881986854,2922.94877279,169.869,2.43911806116,1208.48786498,0.0,2922.94877279,169.869,131,872.1561464,59.674,169.881512333,3982.45812016,131,37.614,304.979079346,3093.16291931
2544.70543616,-174.149,50.199,0.900567,172.144494715,2544.70543616,172.131,2.45533626206,747.024719488,0.0,2544.70543616,172.131,132,1545.84461295,60.0147,172.144254673,4234.03034193,132,38.7955,318.885008073,3754.09336216
2828.89968732,-174.887,50.3851,0.909669,172.872798574,2828.89968732,172.857,2.44186869208,629.670169394,0.0,2828.89968732,172.857,133,1665.34442092,60.2776,172.872622677,3862.92594456,133,37.9651,286.501621953,3287.19962309
614.130233985,-177.094,50.5672,0.91437,175.124673868,614.130233985,175.11,2.49068732688,887.331617862,0.0,614.130233985,175.11,134,1577.66941964,60.5623,175.12445921,4150.09775162,134,40.8784,324.18708596,3348.91280379
2864.84299689,-178.595,50.727,0.908633,176.617907573,2864.84299689,176.603,2.40922894822,1182.5677102,0.0,2864.84299689,176.603,135,737.620008188,60.8595,176.61767826,4037.40625277,135,34.2257,295.781947535,2870.96662096
2640.56427899,-180.067,50.8908,0.921361,178.103099186,2640.56427899,178.09,2.43776843978,1055.67999094,0.0,2640.56427899,178.09,136,939.298778347,61.2034,178.102744198,4301.06040407,136,37.1165,311.250887503,3498.94936327
2831.59619452,-182.667,51.1468,0.912115,180.656837713,2831.59619452,180.644,2.42690363324,960.231594756,0.0,2831.59619452,180.644,137,1633.79344637,61.4472,180.656521431,4198.09048379,137,36.5514,322.301584256,3405.76865652
2696.59183087,-184.321,51.2992,0.908403,182.361375699,2696.59183087,182.352,2.48368511281,1205.21961884,0.0,2696.59183087,182.352,138,1209.56856999,61.7179,182.361044016,4218.62984206,138,38.4657,311.875669609,3223.95882129
2658.22684443,-186.38,51.54,0.920353,184.367640291,2658.22684443,184.352,2.45856524819,1370.58158781,0.0,2658.22684443,184.352,139,745.723082369,61.9411,184.367353762,4300.50001348,139,36.2932,318.566179121,2964.88307455
749.280342199,-187.322,51.6882,0.919109,185.345916687,749.280342199,185.329,2.53515823058,634.066059893,0.0,749.280342199,185.329,140,2082.25550421,62.2481,185.345617508,4292.09391334,140,45.0659,334.597866847,3863.55493692
3027.31131438,-188.84,51.8666,0.908773,186.848170035,3027.31131438,186.833,2.53949491713,1398.63108072,0.0,3027.31131438,186.833,141,413.514501974,62.4824,186.847897302,4293.97268669,141,46.3735,238.086852038,3072.81045267
2765.27122601,-190.825,51.9909,0.920278,188.780505112,2765.27122601,188.77,2.64518331844,1386.30923899,0.0,2765.27122601,188.77,142,610.825814595,62.8016,188.780166166,4507.55972011,142,55.3564,296.725478657,2924.50990373
2883.27163277,-192.515,52.1292,0.924087,190.47596166,2883.27163277,190.46,2.54486699242,69.0107326663,0.0,2883.27163277,190.46,143,4064.73984689,63.1234,190.475658871,4260.37476872,143,45.1594,335.440493265,4163.27376636
3004.3121253,-194.485,52.3082,0.91341,192.456509951,3004.3121253,192.437,2.61995832378,1238.09785141,0.0,3004.3121253,192.437,144,691.284321976,63.4162,192.456313049,4059.63559119,144,47.7473,301.779263841,3148.99664872
2768.29986439,-196.128,52.4735,0.922141,194.058565264,2768.29986439,194.048,2.53927983237,888.863044556,0.0,2768.29986439,194.048,145,1616.25258379,63.6916,194.058406433,4067.0430592,145,42.2213,307.985533886,3123.35029127
2946.55050078,-197.677,52.6731,0.915733,195.610389187,2946.55050078,195.594,2.605967408,1198.04000945,0.0,2946.55050078,195.594,146,699.5909618,63.9311,195.60994336,3884.00177198,146,49.9175,308.38627833,2153.77160262
1887.12190922,-199.762,52.8283,0.911914,197.657409281,1887.12190922,197.646,2.60898965028,1274.84064413,0.0,1887.12190922,197.646,147,624.974771469,64.1448,197.657206179,4195.25123989,147,48.5749,314.97459444,3282.8915063
1872.04085133,-201.075,53.0055,0.922372,199.007826029,1872.04085133,198.991,2.67190017989,374.695065137,0.0,1872.04085133,198.991,148,3062.72712553,64.4183,199.007496015,4186.28066159,148,53.1724,296.30019186,3817.04245276
2942.51391208,-203.045,53.1724,0.922071,200.964340884,2942.51391208,200.947,2.65519358737,476.29919933,0.0,2942.51391208,200.947,149,2885.62197946,64.6387,200.964024699,4232.84483128,149,47.3255,319.320186176,3825.8447347
2957.46951014,-203.954,53.3524,0.916862,201.885404467,2957.46951014,201.871,2.65378796273,897.051514046,0.0,2957.46951014,201.871,150,536.749339442,64.9185,201.88503968,3709.75829622,150,49.4659,245.271194581,2129.39446203
590.783661699,-205.257,53.5415,0.918192,203.174019708,590.783661699,203.159,2.68509922002,1002.43858696,0.0,590.783661699,203.159,151,1361.66727435,65.2589,203.17366132,4041.18375619,151,48.5109,286.805810297,3026.57972754
2920.51137776,-206.318,53.6595,0.919147,204.214757465,2920.51137776,204.202,2.58142538393,685.764070072,0.0,2920.51137776,204.202,152,1837.30983335,65.5024,204.214467027,4167.87779666,152,41.2016,321.348156501,3687.88060086
691.623419521,-207.999,53.8653,0.928461,205.858428148,691.623419521,205.846,2.66007185004,933.953513174,0.0,691.623419521,205.846,153,1514.64006254,65.8043,205.858135796,4253.59947569,153,49.7939,291.551761451,3487.69309715
2871.63577355,-209.985,54.0098,0.928622,207.893093916,2871.63577355,207.88,2.67049716542,761.123219462,0.0,2871.63577355,207.88,154,1811.06811476,66.1895,207.892805576,4317.69434337,154,45.1581,339.483412531,3618.78085637
1681.60783014,-211.573,54.2364,0.930811,209.44084262,1681.60783014,209.427,2.67419954556,1452.18410952,0.0,1681.60783014,209.427,155,633.820813598,66.4986,209.440537038,4409.53893467,155,53.3686,289.999094622,3044.41244521
1701.38900812,-212.366,54.4084,0.930546,210.271984617,1701.38900812,210.255,2.70426989962,1549.29337917,0.0,1701.38900812,210.255,156,264.510907201,66.8162,210.271681654,4368.78091612,156,46.6617,317.35196521,2863.21808496
2620.10549184,-214.234,54.6006,0.922293,212.106308021,2620.10549184,212.095,2.73379066509,1098.50158912,0.0,2620.10549184,212.095,157,629.498651845,67.0639,212.106024096,3978.07958613,157,49.4622,282.357622707,2695.54569713
1830.63288767,-215.16,54.7074,0.930736,213.015775886,1830.63288767,213.002,2.68315153067,1344.00304502,0.0,1830.63288767,213.002,158,463.026409934,67.3609,213.015491629,4289.8192547,158,45.7498,301.933561221,3279.51601358
2800.56771677,-217.208,54.8416,0.930721,215.06449913,2800.56771677,215.045,2.8827529017,395.190792719,0.0,2800.56771677,215.045,159,2963.55264824,67.6723,215.064285042,4310.89387838,159,65.0037,323.88340184,3985.49556868
2912.92730045,-218.841,54.9528,0.93089,216.700686925,2912.92730045,216.69,2.70775970639,927.127386372,0.0,2912.92730045,216.69,160,1337.85643709,67.9718,216.700269074,4257.12281062,160,49.9389,333.875617306,3478.56512576
2945.24848232,-220.376,55.0777,0.945363,218.266056694,2945.24848232,218.249,2.75772846761,664.035660928,0.0,2945.24848232,218.249,161,2017.57958363,68.2688,218.26552918,4180.04733512,161,53.4471,312.441144257,3509.8990952
2571.10732939,-222.457,55.2229,0.936402,220.275792488,2571.10732939,220.265,2.65793968816,1119.40056103,0.0,2571.10732939,220.265,162,366.648093822,68.4973,220.275586584,4267.76588652,162,44.4702,320.380593556,3695.20664035
2897.50870261,-223.875,55.3969,0.923226,221.737624162,2897.50870261,221.727,2.68888094879,345.32429611,0.0,2897.50870261,221.727,163,2430.5393335,68.7108,221.73735657,3665.2196056,163,54.9123,287.695243254,3398.41974624
2878.50837699,-225.457,55.551,0.934673,223.342407302,2878.50837699,223.326,2.7906679168,214.979908294,0.0,2878.50837699,223.326,164,3226.15142108,69.054,223.342201126,3932.39722878,164,58.2562,291.632012352,3649.52014325
2216.28921235,-227.3,55.7148,0.945533,225.080313707,2216.28921235,225.063,2.79875671947,1423.82400663,0.0,2216.28921235,225.063,165,-71.892084829,69.4009,225.079919776,4059.53259892,165,53.719,268.598425781,2193.91576383
2975.90526777,-229.078,55.9238,0.942464,226.954453896,2975.90526777,226.945,2.73622840369,1257.44592812,0.0,2975.90526777,226.945,166,127.557557868,69.5969,226.954190978,4000.23967337,166,50.8551,283.346164911,2424.69392556
2198.41922789,-230.588,56.1002,0.9467,228.422864944,2198.41922789,228.41,2.85963736207,659.270106516,0.0,2198.41922789,228.41,167,2008.65457809,69.8874,228.422478644,4295.80098992,167,62.7793,323.54869912,3655.33112646
825.785057125,-231.217,56.2552,0.947194,229.059307869,825.785057125,229.043,2.85241282123,864.260544707,0.0,825.785057125,229.043,168,1376.03965778,70.1717,229.058994541,4568.08058997,168,63.3073,345.204633338,3863.2648708
3277.86880527,-233.129,56.3662,0.942177,230.875614592,3277.86880527,230.863,2.91107498552,882.276328167,0.0,3277.86880527,230.863,169,959.077832537,70.5899,230.875241698,4050.78348106,169,63.4415,308.484893164,3513.493202
2853.68083335,-235.342,56.523,0.948692,233.112216206,2853.68083335,233.096,2.80036746316,927.209906399,0.0,2853.68083335,233.096,170,948.873356636,70.7966,233.111924439,4297.54623947,170,49.9457,309.98472528,3645.84012091
2895.83748333,-236.458,56.7284,0.938311,234.253491177,2895.83748333,234.238,2.88412841943,1134.43073971,0.0,2895.83748333,234.238,171,885.228258191,70.998,234.253375782,4132.1716071,171,60.8431,318.056745339,3235.17105297
2952.98375433,-237.976,56.8804,0.948737,235.822474003,2952.98375433,235.81,2.81675672547,1533.75411618,0.0,2952.98375433,235.81,172,557.71501073,71.1905,235.82216843,4375.44055347,172,62.6074,301.778858613,3227.75637009
2857.90281442,-239.527,57.0252,0.946513,237.442223042,2857.90281442,237.421,2.84861260403,587.145083154,0.0,2857.90281442,237.421,173,2049.95742409,71.4947,237.442049588,4180.94083111,173,66.5442,314.34975784,3782.8516737
3020.99320178,-241.078,57.2305,0.93075,239.00209897,3020.99320178,238.995,2.88142663074,1133.62159837,0.0,3020.99320178,238.995,174,1151.6306901,71.7851,239.001848207,4218.31349923,174,75.3941,327.011376543,3187.83830753
2742.11443729,-242.249,57.4165,0.930773,240.128851321,2742.11443729,240.118,2.93253749403,558.609138231,0.0,2742.11443729,240.118,175,2143.24224041,71.9944,240.128587006,4184.11445866,175,72.5567,309.572904545,3757.76660788
3047.43598644,-244.071,57.505,0.943361,241.937025612,3047.43598644,241.932,2.80512312315,1492.36102394,0.0,3047.43598644,241.932,176,768.034495675,72.2517,241.936595963,4418.97256396,176,59.4322,320.76152129,3176.30708262
2837.44599008,-245.651,57.6892,0.945606,243.476257304,2837.44599008,243.449,3.05460674435,1005.39100983,0.0,2837.44599008,243.449,177,985.189720424,72.5629,243.475994924,4522.78055414,177,76.1018,322.145672519,3782.96599289
3206.48537892,-246.978,57.8232,0.932888,244.784728931,3206.48537892,244.77,2.9711560263,201.683838302,0.0,3206.48537892,244.77,178,3724.09635852,72.85,244.784468902,4379.56008865,178,71.3778,314.674097042,3988.81468749
2760.41296999,-249.442,57.9266,0.935445,247.235619852,2760.41296999,247.221,3.04017442939,679.35673769,0.0,2760.41296999,247.221,179,1881.60313407,73.1586,247.235197686,4241.19053079,179,79.7491,333.508544398,3906.44248014
2903.96076659,-250.848,58.1107,0.942671,248.628444912,2903.96076659,248.615,2.9334696091,96.981319651,0.0,2903.96076659,248.615,180,3888.23896377,73.4442,248.628057679,4270.70024256,180,71.8332,309.168603898,4060.96888319
3055.46900619,-252.711,58.1953,0.949417,250.498412464,3055.46900619,250.484,3.04525467741,1133.92951071,0.0,3055.46900619,250.484,181,405.759367479,73.7796,250.498255752,4288.56751026,181,80.8512,318.858607301,3613.59112627
2824.15550198,-253.592,58.3862,0.954152,251.39902822,2824.15550198,251.378,2.99866136704,1305.41849211,0.0,2824.15550198,251.378,182,718.132660631,73.9348,251.398691457,4418.20147023,182,76.5119,312.452148933,3477.61028247
3270.47573457,-254.979,58.5638,0.942599,252.72486587,3270.47573457,252.717,2.68882851463,82.274831425,0.0,3270.47573457,252.717,183,3925.97653405,74.1091,252.724624721,4235.24893711,183,45.02,342.772173603,4124.43403058
2956.49252687,-256.311,58.7899,0.940781,254.088609708,2956.49252687,254.066,3.10566942635,180.778739619,0.0,2956.49252687,254.066,184,3849.92383347,74.3897,254.088470294,4487.87266425,184,89.9174,332.064875181,4101.45174405
3108.96560227,-258.303,58.9109,0.950779,256.022908837,3108.96560227,256.01,3.05690719276,1603.12325878,0.0,3108.96560227,256.01,185,-21.9519015769,74.6737,256.022537117,4315.98254252,185,82.9964,292.846915522,2915.5508079
2830.91542921,-259.528,59.0511,0.946263,257.249338995,2830.91542921,257.241,2.86915742157,54.0988470261,0.0,2830.91542921,257.241,186,4365.01232494,74.8803,257.249060852,4553.19066548,186,67.7198,339.023901257,4422.71255896
2470.58698622,-261.45,59.2141,0.954346,259.163703876,2470.58698622,259.146,2.94694107091,172.332776232,0.0,2470.58698622,259.146,187,3686.49877872,75.1293,259.163209247,4287.85566871,187,67.3043,325.656847558,3993.38767319
2921.0778936,-263.007,59.338,0.948753,260.707070829,2921.0778936,260.693,2.98025894453,116.34704885,0.0,2921.0778936,260.693,188,3932.86289017,75.4292,260.706652977,4318.19664208,188,73.5384,339.648961064,4111.68980932
3038.9800071,-263.875,59.478,0.947349,261.607035082,3038.9800071,261.595,2.88901060836,1250.44139487,0.0,3038.9800071,261.595,189,1025.01150957,75.6784,261.60685296,4475.93076223,189,63.4841,323.496946543,3472.00749762
2944.68429336,-265.335,59.6499,0.945946,263.083450837,2944.68429336,263.067,3.11309419663,947.594113436,0.0,2944.68429336,263.067,190,1132.09114433,75.9476,263.083125517,4277.68034731,190,96.4385,324.456143314,3676.24824844
2642.43477906,-268.345,59.7719,0.943633,266.084506515,2642.43477906,266.077,2.91623103458,129.748808025,0.0,2642.43477906,266.077,191,3836.33035494,76.1349,266.084328092,4366.98944546,191,74.0941,332.74517202,4105.51605363
2560.76738127,-269.004,59.9295,0.951228,266.758035899,2560.76738127,266.738,2.96627025561,277.874481056,0.0,2560.76738127,266.738,192,3177.16340139,76.3656,266.757776286,4190.40016845,192,75.8497,316.741604796,3905.8193498
2513.49611859,-270.191,60.1489,0.947288,267.984455388,2513.49611859,267.974,3.04485690054,796.42626003,0.0,2513.49611859,267.974,193,1790.03995697,76.6281,267.984309061,4497.53609392,193,89.286,324.805030026,3710.27931954
2829.9537515,-272.129,60.2774,0.954902,269.906409655,2829.9537515,269.888,2.96773748486,981.862290898,0.0,2829.9537515,269.888,194,909.695461713,76.8186,269.906147302,4215.06364127,194,78.1538,329.584115326,3663.9896989
3115.45176415,-272.974,60.4057,0.942982,270.704961323,3115.45176415,270.689,3.01622877821,142.972290684,0.0,3115.45176415,270.689,195,3837.87581649,77.1778,270.704588424,4253.11471221,195,80.2434,321.572006427,4054.47188385
3006.16862794,-274.769,60.6073,0.958661,272.428835711,3006.16862794,272.414,3.11306225845,145.077177532,0.0,3006.16862794,272.414,196,3506.14297453,77.4713,272.428398489,3965.30619783,196,93.5243,304.91971547,3715.70657834
3022.74384218,-275.277,60.7653,0.966309,272.95407011,3022.74384218,272.946,2.97833982713,1521.96300536,0.0,3022.74384218,272.946,197,208.144014816,77.7014,272.953943682,4307.11611753,197,74.9098,311.665613495,2880.58033267
2084.62915727,-277.757,60.9254,0.952844,275.415182487,2084.62915727,275.401,3.0479122433,323.937390446,0.0,2084.62915727,275.401,198,3299.43066949,78.0793,275.414937812,4550.36380305,198,86.7334,337.272299702,4130.54091998
3157.39205576,-278.476,61.0733,0.953771,276.071808866,3157.39205576,276.052,3.32451759859,926.729279195,0.0,3157.39205576,276.052,199,1319.28614828,78.4307,276.071505176,4408.73534096,199,104.468,336.570704987,3360.70778528
1567.56285912,-279.117,61.2216,0.953882,276.83948387,1567.56285912,276.833,3.06092500394,127.549020145,0.0,1567.56285912,276.833,200,3613.58732093,78.7367,276.839334392,4072.00724463,200,77.7264,314.341948292,3917.06005712
2870.98796463,-281.489,61.3621,0.951221,279.217359819,2870.98796463,279.193,3.06284995303,1154.89910764,0.0,2870.98796463,279.193,201,857.664252266,78.9199,279.217029142,4375.03965646,201,82.053,305.113274,3132.51114768
3192.36746225,-281.428,61.4977,0.95453,279.161531009,3192.36746225,279.151,3.06609996782,768.032444976,0.0,3192.36746225,279.151,202,1524.61649673,79.1689,279.161264903,4326.03828891,202,78.1949,328.351971981,3721.63942958
3096.11821255,-283.703,61.62,0.950999,281.46466966,3096.11821255,281.45,3.13422304542,220.952752609,0.0,3096.11821255,281.45,203,3596.22874233,79.3564,281.464443096,4312.13614289,203,85.3056,289.902117305,3908.24526309
3041.91085773,-285.773,61.7734,0.955903,283.534548368,3041.91085773,283.518,3.01514328043,1280.64865047,0.0,3041.91085773,283.518,204,663.964800412,79.5386,283.534297757,4434.82943122,204,84.4186,303.900380092,2813.24286019
3167.55202292,-285.973,61.9806,0.955802,283.765885564,3167.55202292,283.753,3.24804417834,944.611527455,0.0,3167.55202292,283.753,205,1554.17496019,79.8052,283.765591836,4521.20245497,205,104.457,333.893556814,3740.02043799
2806.07395837,-287.24,62.0388,0.966043,285.031693466,2806.07395837,285.01,3.31971293866,1333.88203243,0.0,2806.07395837,285.01,206,642.376927592,80.0911,285.03153259,4397.69648392,206,115.093,318.243882677,3257.33368506
2985.38827454,-288.36,62.2137,0.957193,286.102987634,2985.38827454,286.093,2.97519419814,965.619628215,0.0,2985.38827454,286.093,207,1201.86892103,80.3578,286.102814674,4544.52279712,207,82.7199,338.414634139,4088.88363172
3263.5180467,-289.642,62.3984,0.956333,287.385620357,3263.5180467,287.373,3.18053005111,751.154176351,0.0,3263.5180467,287.373,208,1896.60852584,80.6228,287.385468668,4690.24769521,208,108.771,325.076794741,4067.3492357
2843.40860737,-290.392,62.5396,0.955319,288.168220613,2843.40860737,288.15,3.21750015463,1184.7879768,0.0,2843.40860737,288.15,209,1474.43407902,80.9052,288.168010036,4557.21252398,209,104.622,337.862716286,3853.69309475
