Iteration,StdReturn,AverageEsReturn,AverageAbsQYDiff,StdEsReturn,QFunRegParamNorm,AverageReturn,MinReturn,MinEsReturn,AverageDiscountedReturn,MaxEsReturn,AverageQLoss,AverageAction,AverageAbsQ,AverageY,PolicyRegParamNorm,MaxReturn,AveragePolicySurr,AverageQ,AverageAbsY,Epoch
125,738.893799278,1618.95544053,1.35557859212,0.0,49.818,2662.8500224,997.868656867,1618.95544053,268.291346656,1618.95544053,8.12034,0.889825,77.5727,77.5807716544,46.3657,3261.52286754,-78.7149,77.5727,77.5810831951,125
126,849.166404452,1852.65785939,1.37058448684,0.0,50.0456,1896.95346818,813.264525698,1852.65785939,227.210624711,1852.65785939,8.49675,0.84688,78.6329,78.6409014178,46.5622,3072.74478602,-79.8102,78.6329,78.6411448756,126
127,694.670957272,1986.17128595,1.38619817801,0.0,50.2536,2437.92654307,909.983463757,1986.17128595,230.527187614,1986.17128595,8.79463,0.906046,79.8266,79.8358068796,46.7296,2963.48392624,-81.018,79.8266,79.8361682726,127
128,280.941715256,1895.48526525,1.3761482392,0.0,50.4873,2761.62677866,1930.22723995,1895.48526525,239.538413724,1895.48526525,8.88443,0.939664,80.7484,80.7566229371,46.929,2928.90267388,-81.9548,80.7484,80.7570749865,128
129,484.611631237,585.413004152,1.43433901617,0.0,50.7416,2410.25489157,1203.50670852,585.413004152,228.163950873,585.413004152,10.2688,0.917367,81.6779,81.6861639497,47.0823,2816.26411059,-82.8902,81.6779,81.68655384,129
130,89.0597800154,1287.80630709,1.37813476541,0.0,51.0047,2712.50062283,2539.58401051,1287.80630709,236.483459818,1287.80630709,8.1614,0.950032,82.8092,82.8158972697,47.2161,2816.52292737,-84.0259,82.8092,82.8163536968,130
131,43.8064011901,2003.25970016,1.4596160692,0.0,51.2846,2335.36990106,2255.08152466,2003.25970016,203.090681821,2003.25970016,9.94069,0.938959,83.8747,83.882050103,47.4868,2413.12471338,-85.084,83.8747,83.8824290436,131
132,49.2636848608,1053.83591643,1.41167977973,0.0,51.4777,2884.25352076,2793.14841698,1053.83591643,242.358775035,1053.83591643,8.29722,0.945428,84.998,85.0038953504,47.6819,2949.72697158,-86.2352,84.998,85.0042479866,132
133,80.4466758173,1936.45881765,1.47022196046,0.0,51.7539,2912.77804578,2735.74845692,1936.45881765,245.381896302,1936.45881765,9.82037,0.946192,85.8287,85.8384627956,47.865,3023.73369143,-87.0956,85.8287,85.839006179,133
134,97.2011795299,676.08604038,1.45892272291,0.0,51.9489,3128.18152207,2964.64336586,676.08604038,262.66650302,676.08604038,9.59669,0.958363,86.8046,86.8127747559,48.0188,3310.64750671,-88.0706,86.8046,86.8131431062,134
135,737.186804545,1640.8773689,1.46035868333,0.0,52.1441,1998.76837845,1069.49928755,1640.8773689,226.927174912,1640.8773689,9.76499,0.872443,87.8632,87.872764918,48.2631,2814.33387203,-89.1025,87.8632,87.8730059479,135
136,135.660850801,1873.35952872,1.46956207413,0.0,52.3752,3125.75300107,2826.86869371,1873.35952872,260.825690392,1873.35952872,9.80961,0.938071,89.3055,89.3132489174,48.4395,3270.75993721,-90.5761,89.3055,89.3137263547,136
137,57.7417410238,1116.67909303,1.48661757757,0.0,52.5345,3504.21991838,3414.88512597,1116.67909303,293.216243341,1116.67909303,10.0328,0.96035,90.3434,90.3529657548,48.5624,3570.07342677,-91.6137,90.3434,90.3532575579,137
138,68.1306141479,1582.56158387,1.48350600361,0.0,52.8243,3333.83539125,3253.37729818,1582.56158387,282.33055389,1582.56158387,10.1807,0.969297,91.446,91.4501455186,48.7079,3457.17156999,-92.7252,91.446,91.4505258665,138
139,68.7920931683,2043.82805263,1.47956685181,0.0,53.0666,2798.4566758,2661.51175352,2043.82805263,237.850992531,2043.82805263,9.19316,0.935918,92.6049,92.6159092452,48.9291,2894.22059248,-93.8822,92.6049,92.6161602781,139
140,783.113854839,1875.58066937,1.55511301646,0.0,53.3141,2794.21628955,809.723605066,1875.58066937,263.952677376,1875.58066937,12.1002,0.926461,93.7855,93.7922165807,49.1389,3352.97469717,-95.047,93.7855,93.7924428303,140
141,51.5660028518,1994.13722039,1.53658778058,0.0,53.5373,2998.61867223,2902.76114437,1994.13722039,258.717071216,1994.13722039,11.8027,0.958596,95.138,95.1469497253,49.3049,3062.37888151,-96.4503,95.138,95.1472944584,141
142,53.7587649769,2205.35189607,1.62426016192,0.0,53.8007,3263.053573,3148.19863942,2205.35189607,275.068748185,2205.35189607,14.6412,0.965755,96.286,96.2927507828,49.5275,3330.09149428,-97.5814,96.286,96.2933990608,142
143,40.0304712811,2048.17747971,1.53673999061,0.0,54.0153,3353.41306499,3274.53585042,2048.17747971,286.940704689,2048.17747971,11.9556,0.960907,97.4427,97.451882673,49.7246,3415.19796857,-98.7639,97.4427,97.4523585431,143
144,33.1589691849,2231.80176697,1.58259965377,0.0,54.1915,2791.9526504,2746.08052785,2231.80176697,244.529861594,2231.80176697,12.6814,0.956179,98.9736,98.9840882654,49.8888,2859.41314902,-100.318,98.9736,98.9843290106,144
145,85.601361025,1913.58277207,1.55214268822,0.0,54.3826,3257.28534951,3173.88430575,1913.58277207,277.218056633,1913.58277207,12.1787,0.951906,100.318,100.32435566,50.0905,3475.46973552,-101.647,100.318,100.324708161,145
146,38.4986569105,1950.55296325,1.59905217507,0.0,54.6097,3159.53707671,3101.87683519,1950.55296325,266.476917775,1950.55296325,13.1406,0.949093,101.479,101.489923474,50.2801,3225.00865139,-102.861,101.479,101.490189685,146
147,59.1821559616,2341.46471522,1.59027749338,0.0,54.8322,3542.36367931,3421.90501288,2341.46471522,300.170972535,2341.46471522,13.0876,0.94831,102.976,102.984282688,50.4745,3641.78432902,-104.361,102.976,102.984484531,147
148,86.9513462436,2087.40505017,1.62105632552,0.0,55.0753,3584.24629585,3451.70579809,2087.40505017,307.727642351,2087.40505017,14.2552,0.960163,104.296,104.303891131,50.6417,3707.88246901,-105.688,104.296,104.304196755,148
149,85.8510172653,2319.02794591,1.63986907242,0.0,55.3346,3152.4863493,3006.73971796,2319.02794591,271.151533232,2319.02794591,14.7547,0.939158,105.254,105.263804727,50.8457,3286.41139806,-106.69,105.254,105.264056537,149
150,43.7751801957,2138.7801142,1.66956930763,0.0,55.569,3400.91996467,3330.31622954,2138.7801142,283.258984434,2138.7801142,15.2894,0.946333,106.772,106.780264414,51.0313,3469.12012746,-108.215,106.772,106.780531958,150
151,63.5054045893,2086.82000612,1.68719368763,0.0,55.8668,3542.58557718,3421.16923718,2086.82000612,291.94754883,2086.82000612,15.7947,0.962013,108.284,108.295946285,51.1924,3653.76053586,-109.724,108.284,108.296330277,151
152,48.9260598924,2125.76285358,1.64563051353,0.0,56.1137,3626.0513077,3548.01328794,2125.76285358,300.183462157,2125.76285358,13.9917,0.960856,109.374,109.380465982,51.3889,3744.13257944,-110.83,109.374,109.380804763,152
153,517.659047312,2261.85345335,1.705803353,0.0,56.4169,3370.74286328,1867.33809779,2261.85345335,304.25365403,2261.85345335,15.3772,0.939737,110.794,110.803764122,51.5844,3736.77204653,-112.256,110.794,110.804205797,153
154,80.1693882294,2164.9597689,1.71850597462,0.0,56.6518,3679.49951013,3555.25132166,2164.9597689,308.593109043,2164.9597689,17.2637,0.955936,112.358,112.367681767,51.8034,3866.08418763,-113.808,112.358,112.368072874,154
155,77.4717926617,2384.10719059,1.69544799517,0.0,56.8834,3642.03511388,3494.27748894,2384.10719059,304.611062932,2384.10719059,15.4008,0.960308,113.74,113.747151099,51.9818,3752.63106288,-115.26,113.74,113.74740437,155
156,72.5923678705,2391.73511331,1.70459574733,0.0,57.1527,3507.88560093,3357.46299961,2391.73511331,295.106880924,2391.73511331,14.8905,0.973839,115.1,115.10835263,52.1598,3606.77361115,-116.594,115.1,115.108750991,156
157,65.0916689174,2228.93443896,1.74776491701,0.0,57.3854,3565.93635575,3449.87082478,2228.93443896,302.146418759,2228.93443896,16.4804,0.960164,116.255,116.266625199,52.3135,3657.94452098,-117.765,116.255,116.266973888,157
158,114.094662577,634.694075824,1.72402999001,0.0,57.5637,3800.48363348,3604.15646277,634.694075824,297.924284528,634.694075824,16.3426,0.968607,117.439,117.446105652,52.4975,3934.173839,-118.91,117.439,117.446257882,158
159,101.986372554,2185.77670684,1.818809396,0.0,57.8015,3158.5446759,3041.796161,2185.77670684,264.627136831,2185.77670684,20.2257,0.945054,118.712,118.724509315,52.666,3346.07837337,-120.194,118.712,118.724660009,159
160,56.0587330212,2288.96986597,1.71301288009,0.0,57.9993,3454.68180682,3351.57639477,2288.96986597,288.818718619,2288.96986597,15.921,0.973517,119.989,119.998059137,52.7884,3516.40129868,-121.497,119.989,119.99840497,160
161,106.625961341,2186.46720691,1.80454033541,0.0,58.2992,3877.37437193,3688.65084099,2186.46720691,324.310528779,2186.46720691,20.4318,0.962995,121.369,121.375994267,52.9824,4076.08283146,-122.898,121.369,121.376360488,161
162,79.2405205349,2295.78261192,1.78184849656,0.0,58.5577,3798.53234092,3677.87879766,2295.78261192,301.271326679,2295.78261192,18.2226,0.959369,122.91,122.921063767,53.1675,3938.05421634,-124.447,122.91,122.921256217,162
163,66.1605880387,2302.57617465,1.73318520848,0.0,58.7694,3433.23711127,3333.30737978,2302.57617465,289.468329135,2302.57617465,15.2796,0.963854,124.287,124.292118288,53.3412,3543.28421552,-125.827,124.287,124.292358418,163
164,66.0257195176,2241.25856965,1.84949984349,0.0,59.0134,3634.77014096,3529.50115676,2241.25856965,299.042524195,2241.25856965,20.6474,0.962373,125.313,125.324638245,53.5149,3733.72831543,-126.818,125.313,125.324989199,164
165,105.780824202,2329.85235213,1.82247954876,0.0,59.2848,3245.30564897,3077.87606491,2329.85235213,274.857035244,2329.85235213,20.1125,0.953364,127.271,127.281090751,53.7213,3412.90444992,-128.78,127.271,127.281477884,165
166,54.8158308313,2174.41829629,1.83187470687,0.0,59.5139,3672.01770156,3573.62834581,2174.41829629,300.218222622,2174.41829629,18.9958,0.980969,128.448,128.457988008,53.8866,3752.00354,-129.968,128.448,128.458172284,166
167,104.002576353,2245.63452559,1.88503233811,0.0,59.778,3635.32621545,3509.72075324,2245.63452559,302.810067332,2245.63452559,23.8366,0.959155,129.928,129.936902783,54.0878,3818.31511274,-131.516,129.928,129.937255873,167
168,66.2681420721,2408.68673085,1.89174642425,0.0,60.0065,3800.98091345,3715.20579527,2408.68673085,321.178314997,2408.68673085,23.0432,0.97027,131.138,131.149487985,54.2827,3937.55353115,-132.709,131.138,131.149825308,168
169,43.2447286916,2501.73793824,1.85276452711,0.0,60.2197,3813.73355371,3739.5496685,2501.73793824,320.045658373,2501.73793824,20.5548,0.976444,132.714,132.722395641,54.5038,3891.02555587,-134.273,132.714,132.722709948,169
170,100.947701446,2560.96478373,1.89198485002,0.0,60.4968,3741.59271806,3610.77627,2560.96478373,310.401968516,2560.96478373,21.7152,0.977237,134.329,134.338305866,54.6965,3958.83204429,-135.896,134.329,134.338566545,170
171,94.9635720091,2345.78355275,1.92251658078,0.0,60.7378,3723.75251583,3540.63836754,2345.78355275,311.535008406,2345.78355275,23.7147,0.972145,135.684,135.692339673,54.8797,3898.60925523,-137.24,135.684,135.692550387,171
172,737.911027895,2354.03986055,1.88698863769,0.0,60.9912,3177.87236906,1002.27072015,2354.03986055,294.078686209,2354.03986055,20.9482,0.945356,136.927,136.937021127,55.0587,3610.6528767,-138.458,136.927,136.937315478,172
173,43.4212115544,1958.29353551,1.9191536202,0.0,61.2635,3710.80511183,3652.12448568,1958.29353551,302.949019187,1958.29353551,23.2088,0.982299,137.997,138.007978361,55.3113,3791.2745683,-139.561,137.997,138.008234751,173
174,106.752002926,2416.96308905,1.95142693696,0.0,61.4886,3866.01934332,3575.19594932,2416.96308905,314.150826949,2416.96308905,24.9056,0.982022,139.382,139.389584598,55.4452,3973.20435643,-140.987,139.382,139.389969957,174
175,103.017056725,2453.90530051,1.96075995879,0.0,61.7638,3704.83143325,3531.28107844,2453.90530051,304.528555758,2453.90530051,25.9986,0.966001,140.759,140.765234157,55.6646,3899.74666648,-142.364,140.759,140.765368564,175
176,73.3734300097,2471.72671599,1.98699133553,0.0,62.0541,3890.44155924,3762.94820923,2471.72671599,324.051547293,2471.72671599,27.145,0.972542,142.061,142.066766916,55.8599,3978.03398817,-143.672,142.061,142.067157575,176
177,46.6933446488,2342.31503263,2.02839520343,0.0,62.2963,3886.69759071,3802.82578038,2342.31503263,329.374724534,2342.31503263,28.9248,0.977326,143.521,143.539657843,56.0467,3966.39583058,-145.191,143.521,143.539857251,177
178,67.8328507397,2444.59875455,2.00371192388,0.0,62.5181,3657.50849563,3563.42778338,2444.59875455,298.228741152,2444.59875455,25.0055,0.964322,145.066,145.076094137,56.1984,3782.77332601,-146.736,145.066,145.076380368,178
179,668.646644239,2460.42917831,2.06322499951,0.0,62.8418,3557.4709567,1560.27260786,2460.42917831,304.766729828,2460.42917831,30.4389,0.950013,146.315,146.328536088,56.346,3865.95568917,-147.966,146.315,146.328795153,179
180,733.889985163,2403.93135201,1.99042131558,0.0,63.0448,3500.29193465,1315.14763972,2403.93135201,319.213435317,2403.93135201,25.4553,0.948364,147.587,147.59163383,56.5471,3895.26750685,-149.23,147.587,147.591904328,180
181,54.1935739647,2302.61903536,2.03990731606,0.0,63.2716,3446.66637351,3319.35710394,2302.61903536,289.174302443,2302.61903536,29.1377,0.956567,148.903,148.915256213,56.7928,3547.22613187,-150.561,148.903,148.915529037,181
182,808.92840598,2482.90314681,2.05526738683,0.0,63.4959,2626.78531796,1429.49049358,2482.90314681,300.964135817,2482.90314681,29.7696,0.922836,151.149,151.159913886,56.9823,3756.34550204,-152.866,151.149,151.16012463,182
183,94.9963048494,2407.48981554,1.93386834639,0.0,63.7146,3839.03614619,3638.73600757,2407.48981554,317.233839279,2407.48981554,23.6943,0.969619,152.112,152.120086497,57.1107,3973.9104307,-153.764,152.112,152.120254723,183
184,64.5500614172,2421.13497474,2.09059741013,0.0,63.9308,3707.15629868,3580.66395315,2421.13497474,303.930427217,2421.13497474,29.6361,0.972731,153.332,153.345521709,57.2927,3782.35390018,-154.998,153.332,153.345775651,184
185,66.2329388771,2528.9949962,2.10708997603,0.0,64.1925,3852.83468339,3708.91426239,2528.9949962,320.005393785,2528.9949962,31.7943,0.988824,154.623,154.630850846,57.4095,3928.78447513,-156.33,154.623,154.630990838,185
186,65.7005488212,2405.39804737,2.0194724126,0.0,64.3889,3781.56060831,3645.87427836,2405.39804737,309.837177221,2405.39804737,25.3099,0.984868,156.127,156.135185471,57.6344,3871.90627988,-157.845,156.127,156.135506067,186
187,71.2115161883,2379.63318462,2.12440710464,0.0,64.7167,4033.77484409,3918.27425222,2379.63318462,336.377712491,2379.63318462,30.0705,0.982799,157.853,157.865787898,57.7583,4116.98639714,-159.596,157.853,157.866121756,187
188,87.0811286485,2201.6462871,2.08413622826,0.0,64.9318,3613.90457752,3457.55882896,2201.6462871,304.638341921,2201.6462871,31.2383,0.963739,159.021,159.030849979,57.9607,3730.79879456,-160.726,159.021,159.031086341,188
189,696.475542041,2423.94975167,2.09169740766,0.0,65.1026,3692.83148435,1644.28436366,2423.94975167,313.267578309,2423.94975167,30.0504,0.958088,160.216,160.226674493,58.096,4054.91391585,-161.921,160.216,160.226778467,189
190,82.83671062,2475.18320645,2.22471048866,0.0,65.3568,3701.80306004,3566.58548945,2475.18320645,311.273419294,2475.18320645,37.0258,0.965936,161.539,161.55234015,58.2966,3828.96666458,-163.255,161.539,161.55256854,190
191,1294.06390803,2448.44181083,2.10005073707,0.0,65.5553,1806.83837913,475.367930116,2448.44181083,264.449294517,2448.44181083,34.4445,0.905235,163.266,163.276224792,58.5623,3794.70044786,-165.03,163.266,163.276364636,191
192,546.646821985,2332.2029836,2.09743292761,0.0,65.8048,3387.66485863,1894.1051319,2332.2029836,325.356366117,2332.2029836,31.3508,0.958796,164.608,164.616304962,58.7354,3874.80618142,-166.416,164.608,164.616646969,192
193,182.547539032,2316.06883138,2.16708176862,0.0,66.0411,3581.34801227,3236.83943909,2316.06883138,303.406873659,2316.06883138,35.8483,0.958813,166.12,166.129799758,58.9387,3794.6294042,-167.91,166.12,166.130096396,193
194,758.885651199,2642.41166737,2.16041409842,0.0,66.3365,3617.63949448,1378.31645306,2642.41166737,318.380327052,2642.41166737,34.6711,0.966742,167.567,167.579566671,59.1654,4128.47809545,-169.344,167.567,167.579949407,194
195,44.944846918,2570.52053657,2.23927076691,0.0,66.5999,3846.69792012,3782.8216046,2570.52053657,320.240686958,2570.52053657,39.707,0.977789,169.163,169.175571102,59.3195,3902.39862191,-170.974,169.163,169.175877748,195
196,133.97629439,2493.85928428,2.26311704923,0.0,66.9612,3749.86247518,3525.29126033,2493.85928428,309.261554424,2493.85928428,40.457,0.970238,170.213,170.223228714,59.4152,3935.29556162,-172.051,170.213,170.223523316,196
197,914.610422445,2588.42254344,2.17251133631,0.0,67.2037,2227.96002041,515.249424486,2588.42254344,237.742205139,2588.42254344,33.716,0.926421,171.417,171.426153333,59.6526,3491.1258891,-173.241,171.417,171.4263613,197
198,1191.68171739,2171.83553193,2.12704512933,0.0,67.4252,3716.89931856,1088.47697292,2171.83553193,344.503570566,2171.83553193,29.8234,0.952109,173.103,173.112550832,59.804,4545.31701122,-174.933,173.103,173.112959182,198
199,189.241165405,2501.81074671,2.36646056991,0.0,67.6831,3944.72402248,3606.37570895,2501.81074671,339.200076741,2501.81074671,45.3072,0.973707,174.281,174.294493826,59.9193,4243.11964488,-176.084,174.281,174.294728168,199
200,1055.3829648,2419.47849521,2.19057991316,0.0,67.9648,2639.27862503,523.156922241,2419.47849521,277.11322895,2419.47849521,34.4351,0.944168,176.276,176.281113598,60.1103,3670.46565565,-178.128,176.276,176.281413024,200
201,83.7583864045,2722.64561879,2.26657287326,0.0,68.2095,3824.20435772,3611.20925444,2722.64561879,311.626356111,2722.64561879,40.4823,0.971279,177.715,177.731520695,60.241,3907.00617773,-179.561,177.715,177.731618713,201
202,70.1218820296,2526.02393038,2.16562707853,0.0,68.4417,3928.32755895,3820.85138803,2526.02393038,322.261125643,2526.02393038,32.7705,0.973139,178.695,178.702315054,60.4116,4053.76746822,-180.482,178.695,178.702690225,202
203,91.4307923512,1379.17855572,2.26344696492,0.0,68.6701,3774.53271789,3644.40677117,1379.17855572,309.650513249,1379.17855572,39.6706,0.978072,180.216,180.226423141,60.6062,3887.2538237,-182.069,180.216,180.226644041,203
204,818.192487563,2397.12923486,2.29224789065,0.0,68.9089,3016.30869156,1256.17667687,2397.12923486,298.889160751,2397.12923486,39.9611,0.959495,181.205,181.21509668,60.8638,3725.4243295,-183.063,181.205,181.215343971,204
205,856.263434628,2580.03969507,2.46707730514,0.0,69.2591,3041.54118855,658.867996727,2580.03969507,293.316115714,2580.03969507,51.5598,0.958128,182.264,182.272875743,61.0101,3762.12884722,-184.136,182.264,182.273254187,205
206,104.003335285,2341.80504637,2.42429606815,0.0,69.4517,3934.85436759,3808.1036308,2341.80504637,313.260758382,2341.80504637,51.8312,0.981302,184.374,184.392080465,61.1752,4100.19513904,-186.237,184.374,184.392353268,206
207,479.116342531,2480.83385301,2.20954937559,0.0,69.623,3299.46772207,1933.64952934,2480.83385301,287.757884877,2480.83385301,36.4495,0.959152,185.105,185.112609422,61.3133,3660.7945445,-186.917,185.105,185.112810394,207
208,1069.39978532,2238.61931023,2.44122958412,0.0,69.8823,2797.83133255,547.491992003,2238.61931023,282.472059287,2238.61931023,51.1714,0.950471,186.024,186.036831192,61.4548,3683.89278818,-187.817,186.024,186.037122653,208
209,31.8987756591,2622.09868823,2.38052537396,0.0,70.0783,3996.48589573,3962.63827159,2622.09868823,318.751725019,2622.09868823,46.6328,0.974557,187.921,187.931701858,61.6162,4055.03664943,-189.791,187.921,187.931866735,209
