MaxReturn,Iteration,AverageAbsY,AveragePolicySurr,StdReturn,Epoch,AverageAbsQ,QFunRegParamNorm,AverageAction,AverageY,AverageQLoss,PolicyRegParamNorm,AverageEsReturn,MaxEsReturn,AverageAbsQYDiff,AverageReturn,AverageDiscountedReturn,MinReturn,StdEsReturn,AverageQ,MinEsReturn
1000.0,131,109.477706922,-121.582,0.0,131,109.636,126.522,0.143735,109.371904102,64.3496,43.9509,11.2359550562,79.0,2.95442680588,1000.0,99.9956828753,1000.0,14.0096455311,109.372,3.0
1000.0,132,110.555237144,-122.85,0.0,132,110.74,127.04,0.224568,110.44682047,66.1164,44.1427,11.9024390244,51.0,3.0447335363,1000.0,99.9956828753,1000.0,10.7721521686,110.439,3.0
1000.0,133,112.271037561,-124.739,0.0,133,112.438,127.835,0.201961,112.185309538,68.3219,44.3658,11.8571428571,47.0,3.06373255443,1000.0,99.9956828753,1000.0,10.4825738128,112.169,2.0
1000.0,134,113.767214973,-126.237,0.0,134,113.965,128.478,0.186013,113.676489419,71.8118,44.5698,11.0537634409,66.0,3.17057964605,1000.0,99.9956828753,1000.0,12.1967434323,113.677,3.0
1000.0,135,115.053711359,-127.796,0.0,135,115.226,129.222,0.170137,114.948725326,72.4712,44.8309,10.6847826087,61.0,3.19362023498,1000.0,99.9956828753,1000.0,11.2490862893,114.943,3.0
1000.0,136,116.274681652,-129.103,0.0,136,116.451,129.916,0.203887,116.180578775,72.0962,45.0459,12.4024390244,56.0,3.15506499075,1000.0,99.9956828753,1000.0,10.8063438416,116.174,3.0
1000.0,137,117.724424237,-130.898,0.0,137,117.896,130.502,0.200618,117.633775256,74.2821,45.2525,13.1710526316,66.0,3.16636769969,1000.0,99.9956828753,1000.0,12.4534799173,117.623,3.0
1000.0,138,119.341529143,-132.637,0.0,138,119.543,131.076,0.233111,119.240970935,79.1722,45.4913,11.4823529412,73.0,3.2799501284,1000.0,99.9956828753,1000.0,12.0143167192,119.231,2.0
1000.0,139,120.78241972,-134.174,0.0,139,120.995,131.65,0.230678,120.689226145,78.8818,45.6672,13.3815789474,62.0,3.26492393108,1000.0,99.9956828753,1000.0,13.383972254,120.687,3.0
1000.0,140,122.242937078,-135.811,0.0,140,122.429,132.272,0.22322,122.153610851,78.863,45.9366,11.6046511628,48.0,3.23833627727,1000.0,99.9956828753,1000.0,10.3634858437,122.144,3.0
1000.0,141,123.506135156,-137.178,0.0,141,123.726,132.908,0.300949,123.431908379,83.3956,46.2027,11.8117647059,42.0,3.36107932559,1000.0,99.9956828753,1000.0,9.39899133217,123.429,3.0
1000.0,142,124.503020954,-138.523,0.0,142,124.692,133.61,0.245113,124.441024546,82.3918,46.4419,11.043956044,46.0,3.3951392368,1000.0,99.9956828753,1000.0,8.89735370945,124.422,3.0
1000.0,143,126.323333148,-140.378,0.0,143,126.553,134.26,0.265191,126.255137783,82.4584,46.703,12.3125,78.0,3.37682415532,1000.0,99.9956828753,1000.0,13.0925491693,126.268,2.0
1000.0,144,127.881684671,-141.899,0.0,144,128.066,134.899,0.268779,127.814833897,87.2425,46.966,11.9294117647,68.0,3.36854136461,1000.0,99.9956828753,1000.0,11.3953429448,127.792,3.0
1000.0,145,129.060411485,-143.191,0.0,145,129.277,135.615,0.262751,129.013718687,82.8736,47.2646,10.6559139785,100.0,3.33914922965,1000.0,99.9956828753,1000.0,13.6291075479,129.011,3.0
1000.0,146,130.261285304,-144.638,0.0,146,130.503,136.321,0.311106,130.215919206,98.3686,47.5441,11.2247191011,58.0,3.60462023156,1000.0,99.9956828753,1000.0,10.5593590299,130.207,3.0
1000.0,147,131.488571792,-145.947,0.0,147,131.705,136.979,0.273209,131.436566358,89.6825,47.7524,10.8901098901,53.0,3.40394604647,1000.0,99.9956828753,1000.0,9.85883945363,131.43,3.0
1000.0,148,132.591435765,-147.24,0.0,148,132.821,137.713,0.261899,132.53221515,96.8665,47.9262,13.698630137,96.0,3.53955897407,1000.0,99.9956828753,1000.0,15.5093298757,132.528,3.0
1000.0,149,133.981165929,-148.715,0.0,149,134.228,138.289,0.313876,133.921775404,96.1238,48.1569,11.2444444444,51.0,3.56774667124,1000.0,99.9956828753,1000.0,10.0513250769,133.916,3.0
1000.0,150,135.395276366,-150.018,0.0,150,135.618,138.84,0.321085,135.328224416,99.7003,48.3527,12.1951219512,62.0,3.55236953049,1000.0,99.9956828753,1000.0,13.2180946049,135.32,3.0
1000.0,151,136.339168385,-151.517,0.0,151,136.586,139.516,0.248563,136.278004716,105.512,48.5934,11.3033707865,59.0,3.75224642161,1000.0,99.9956828753,1000.0,11.0274473646,136.28,3.0
1000.0,152,137.863965862,-153.032,0.0,152,138.083,140.118,0.293956,137.81292221,97.4476,48.8255,10.1326530612,45.0,3.50317945193,1000.0,99.9956828753,1000.0,8.38443377313,137.8,3.0
1000.0,153,139.102996008,-153.946,0.0,153,139.357,140.655,0.284134,139.034671476,110.591,49.0665,10.902173913,75.0,3.75738617944,1000.0,99.9956828753,1000.0,11.6461038294,139.031,3.0
1000.0,154,139.996925646,-155.469,0.0,154,140.22,141.285,0.265547,139.930584256,107.065,49.3149,10.5894736842,59.0,3.58089618358,1000.0,99.9956828753,1000.0,10.5166481921,139.924,3.0
1000.0,155,140.83927908,-156.341,0.0,155,141.103,141.906,0.31,140.768979874,116.894,49.5243,10.5217391304,50.0,3.93211283723,1000.0,99.9956828753,1000.0,9.84607432351,140.753,2.0
1000.0,156,142.063557746,-158.007,0.0,156,142.324,142.548,0.393424,142.002382014,107.98,49.7298,11.7011494253,52.0,3.78608854083,1000.0,99.9956828753,1000.0,10.149588002,142.003,3.0
1000.0,157,143.298716771,-159.099,0.0,157,143.579,143.196,0.322184,143.238395185,121.188,49.8748,11.5287356322,47.0,3.96370350631,1000.0,99.9956828753,1000.0,10.1944757189,143.235,3.0
1000.0,158,144.656268957,-160.385,0.0,158,144.905,143.442,0.303451,144.588435002,112.154,50.1196,11.6395348837,82.0,3.71821578389,1000.0,99.9956828753,1000.0,14.1165520452,144.575,3.0
1000.0,159,145.657486699,-161.859,0.0,159,145.921,144.014,0.32331,145.598217729,125.275,50.3447,10.688172043,55.0,3.97496642757,1000.0,99.9956828753,1000.0,10.723282372,145.59,2.0
1000.0,160,146.581604102,-162.82,0.0,160,146.864,144.548,0.290011,146.522858114,119.003,50.5692,12.3580246914,70.0,3.8456366506,1000.0,99.9956828753,1000.0,12.6083537289,146.517,3.0
1000.0,161,147.960267335,-164.252,0.0,161,148.236,145.125,0.439549,147.90125391,118.577,50.7405,10.0099009901,52.0,3.86786563483,1000.0,99.9956828753,1000.0,9.4894365966,147.892,2.0
1000.0,162,149.066908514,-165.528,0.0,162,149.352,145.72,0.388632,148.997713379,120.479,50.9147,10.9555555556,74.0,3.95951285654,1000.0,99.9956828753,1000.0,11.1872060966,148.995,3.0
1000.0,163,150.282402141,-166.781,0.0,163,150.529,146.304,0.285468,150.215095782,120.439,51.1198,10.53125,61.0,3.80299757412,1000.0,99.9956828753,1000.0,9.93830250953,150.204,3.0
1000.0,164,151.551038074,-167.984,0.0,164,151.806,146.871,0.268991,151.483233488,127.883,51.3519,12.746835443,58.0,4.00768561256,1000.0,99.9956828753,1000.0,10.7591213636,151.472,3.0
1000.0,165,152.428728831,-169.248,0.0,165,152.709,147.362,0.266702,152.36907135,123.785,51.5154,11.3908045977,44.0,3.8703352665,1000.0,99.9956828753,1000.0,10.3227862249,152.369,2.0
1000.0,166,154.068922649,-170.59,0.0,166,154.335,147.771,0.305775,154.009699761,124.531,51.6861,9.76470588235,50.0,3.93199547731,1000.0,99.9956828753,1000.0,8.67402757231,154.001,3.0
1000.0,167,154.411250661,-171.208,0.0,167,154.698,148.366,0.333611,154.342875112,124.79,51.8672,9.52830188679,48.0,3.9683142504,1000.0,99.9956828753,1000.0,8.69852248045,154.337,3.0
1000.0,168,155.083115229,-172.117,0.0,168,155.358,149.004,0.318797,155.010512693,131.299,52.05,9.33018867925,39.0,4.04837177584,1000.0,99.9956828753,1000.0,8.07596211701,155.0,3.0
1000.0,169,156.194211849,-173.248,0.0,169,156.492,149.536,0.295158,156.122254173,135.577,52.2627,10.5520833333,41.0,4.06000542524,1000.0,99.9956828753,1000.0,9.09998831463,156.133,3.0
1000.0,170,157.667549244,-174.468,0.0,170,157.936,150.001,0.33041,157.601948675,120.523,52.4359,9.03636363636,34.0,3.90888107086,1000.0,99.9956828753,1000.0,7.29872625591,157.589,3.0
1000.0,171,158.039662745,-175.094,0.0,171,158.322,150.673,0.336499,157.964412484,138.332,52.6253,11.3793103448,69.0,4.09774829787,1000.0,99.9956828753,1000.0,9.47864069418,157.965,3.0
1000.0,172,158.86117601,-176.51,0.0,172,159.132,151.163,0.299391,158.788600776,135.434,52.8102,10.8461538462,84.0,4.08067872808,1000.0,99.9956828753,1000.0,12.0720575346,158.788,3.0
1000.0,173,159.397851108,-176.941,0.0,173,159.711,151.574,0.309551,159.317591185,134.985,52.9834,8.78632478632,34.0,4.1262279876,1000.0,99.9956828753,1000.0,6.91688020656,159.311,3.0
1000.0,174,160.918324324,-177.955,0.0,174,161.196,152.154,0.318172,160.838538076,127.823,53.2086,9.4380952381,53.0,3.93061518047,1000.0,99.9956828753,1000.0,8.67500383919,160.825,3.0
1000.0,175,161.155563526,-178.783,0.0,175,161.472,152.813,0.272697,161.070468488,140.777,53.3941,10.3608247423,61.0,4.24821008202,1000.0,99.9956828753,1000.0,9.1112093271,161.071,3.0
1000.0,176,162.540051795,-180.274,0.0,176,162.842,153.251,0.321523,162.449278955,138.21,53.579,9.85294117647,52.0,4.13151382626,1000.0,99.9956828753,1000.0,9.80635754051,162.447,3.0
1000.0,177,163.288927196,-181.06,0.0,177,163.611,153.807,0.323297,163.202319155,140.996,53.8042,10.3854166667,100.0,4.2241981809,1000.0,99.9956828753,1000.0,11.797218768,163.199,3.0
1000.0,178,163.719232048,-181.978,0.0,178,164.039,154.232,0.377683,163.616037624,143.939,54.0128,9.11818181818,68.0,4.26886529605,1000.0,99.9956828753,1000.0,9.1767807964,163.611,3.0
1000.0,179,164.688695162,-183.029,0.0,179,164.998,154.651,0.332466,164.594374833,147.828,54.2488,7.93650793651,33.0,4.20704508232,1000.0,99.9956828753,1000.0,6.01419753022,164.592,3.0
1000.0,180,165.94270261,-184.387,0.0,180,166.256,155.075,0.423586,165.838573175,144.568,54.4666,9.49523809524,55.0,4.21725709673,1000.0,99.9956828753,1000.0,9.69351654657,165.831,2.0
1000.0,181,167.125365819,-185.2,0.0,181,167.419,155.551,0.334349,167.029355732,147.009,54.6484,9.47169811321,65.0,4.15013146394,1000.0,99.9956828753,1000.0,8.82877750375,167.026,3.0
1000.0,182,167.144284502,-186.005,0.0,182,167.454,156.105,0.369209,167.039831196,153.674,54.8342,9.33018867925,50.0,4.29546510841,1000.0,99.9956828753,1000.0,7.79419437801,167.03,2.0
1000.0,183,168.402718115,-186.728,0.0,183,168.742,156.533,0.345719,168.305631147,148.481,55.0611,9.49056603774,59.0,4.20968232994,1000.0,99.9956828753,1000.0,10.6232614853,168.3,3.0
1000.0,184,169.365933068,-188.099,0.0,184,169.714,156.991,0.363959,169.265478879,149.626,55.2542,10.3402061856,76.0,4.39140956502,1000.0,99.9956828753,1000.0,10.3235159418,169.265,3.0
1000.0,185,170.611386454,-189.318,0.0,185,170.939,157.46,0.297117,170.51752938,156.538,55.411,10.01,82.0,4.23830674051,1000.0,99.9956828753,1000.0,10.9384596722,170.52,3.0
1000.0,186,171.143649351,-190.446,0.0,186,171.511,157.828,0.398423,171.056823858,159.348,55.6806,9.33018867925,56.0,4.44549223945,1000.0,99.9956828753,1000.0,8.78111362916,171.044,3.0
1000.0,187,173.03411275,-191.296,0.0,187,173.378,158.373,0.333038,172.945659992,159.646,55.8765,10.09,40.0,4.29118353897,1000.0,99.9956828753,1000.0,8.13030749726,172.937,3.0
1000.0,188,173.305118686,-192.669,0.0,188,173.626,158.886,0.300296,173.187393579,157.02,56.0586,9.31775700935,59.0,4.39505587388,1000.0,99.9956828753,1000.0,8.64848118138,173.178,3.0
1000.0,189,174.372642681,-193.588,0.0,189,174.715,159.4,0.274046,174.259673036,176.547,56.3234,9.37735849057,47.0,4.58597769447,1000.0,99.9956828753,1000.0,8.2490168999,174.263,3.0
1000.0,190,175.364756562,-195.034,0.0,190,175.721,159.817,0.299915,175.269984115,175.244,56.5928,9.53846153846,55.0,4.59019193321,1000.0,99.9956828753,1000.0,10.3384300595,175.262,2.0
1000.0,191,176.162684624,-196.111,0.0,191,176.513,160.131,0.289062,176.0778169,158.688,56.8356,11.724137931,46.0,4.35116817023,1000.0,99.9956828753,1000.0,9.54925483664,176.075,3.0
1000.0,192,177.602322308,-197.019,0.0,192,177.933,160.53,0.287321,177.502797469,163.938,57.0447,10.0505050505,41.0,4.50646856562,1000.0,99.9956828753,1000.0,8.09086495404,177.487,2.0
1000.0,193,178.125076803,-198.356,0.0,193,178.497,161.021,0.307188,178.039069026,170.942,57.3132,9.67326732673,44.0,4.49889225159,1000.0,99.9956828753,1000.0,8.44681545346,178.039,3.0
1000.0,194,179.276847335,-199.372,0.0,194,179.615,161.437,0.283589,179.172585482,173.086,57.6114,10.24,54.0,4.57159720065,1000.0,99.9956828753,1000.0,10.0857523269,179.166,3.0
1000.0,195,180.548576627,-200.467,0.0,195,180.892,161.945,0.279669,180.461741971,179.007,57.8693,12.2195121951,63.0,4.6061690901,1000.0,99.9956828753,1000.0,11.7639635662,180.446,3.0
1000.0,196,180.979275566,-201.404,0.0,196,181.341,162.496,0.28322,180.872083469,178.807,58.1207,9.03636363636,33.0,4.59501748959,1000.0,99.9956828753,1000.0,6.59466350748,180.879,3.0
1000.0,197,182.364282665,-202.632,0.0,197,182.755,162.871,0.313152,182.251903381,174.072,58.3731,10.6559139785,71.0,4.62697553498,1000.0,99.9956828753,1000.0,10.5875709477,182.24,3.0
1000.0,198,182.855036125,-203.755,0.0,198,183.195,163.304,0.284086,182.722063844,181.835,58.5852,9.72115384615,81.0,4.58853162727,1000.0,99.9956828753,1000.0,10.4038239371,182.724,3.0
1000.0,199,184.237574721,-204.584,0.0,199,184.574,163.805,0.300242,184.114590167,166.198,58.8814,10.2577319588,100.0,4.48148257271,1000.0,99.9956828753,1000.0,12.4555112221,184.117,3.0
1000.0,200,185.656242037,-206.254,0.0,200,185.985,164.132,0.285197,185.549660662,184.237,59.1077,8.83035714286,36.0,4.68327910041,1000.0,99.9956828753,1000.0,7.01769242809,185.533,3.0
1000.0,201,186.489646446,-207.198,0.0,201,186.788,164.627,0.292386,186.396046449,181.412,59.3597,10.1632653061,45.0,4.46229110524,1000.0,99.9956828753,1000.0,8.76762816408,186.387,3.0
1000.0,202,186.931949408,-207.787,0.0,202,187.297,165.238,0.315368,186.833652647,189.903,59.5923,8.35,57.0,4.78945262898,1000.0,99.9956828753,1000.0,8.6541415904,186.825,3.0
1000.0,203,187.655915668,-208.842,0.0,203,188.036,165.752,0.307445,187.558380221,190.637,59.9146,10.6914893617,47.0,4.82092351018,1000.0,99.9956828753,1000.0,9.42498557564,187.55,3.0
1000.0,204,188.845131411,-209.773,0.0,204,189.223,166.173,0.279459,188.744031958,202.601,60.1719,9.46728971963,53.0,4.82686483011,1000.0,99.9956828753,1000.0,8.59506243502,188.736,3.0
1000.0,205,189.002677839,-210.441,0.0,205,189.35,166.693,0.273137,188.854973506,192.222,60.4418,9.32710280374,42.0,4.69224774988,1000.0,99.9956828753,1000.0,7.63755563595,188.863,3.0
1000.0,206,190.188068486,-211.592,0.0,206,190.528,167.118,0.289494,190.057392573,185.754,60.6685,11.7411764706,55.0,4.59744511329,1000.0,99.9956828753,1000.0,11.6499461662,190.044,3.0
1000.0,207,191.127131504,-212.468,0.0,207,191.483,167.601,0.276117,191.003067231,193.08,60.907,9.64423076923,34.0,4.5634047382,1000.0,99.9956828753,1000.0,7.50374043808,190.996,3.0
1000.0,208,191.740614398,-213.302,0.0,208,192.142,168.182,0.274599,191.59691163,187.859,61.1204,8.2479338843,31.0,4.75500951805,1000.0,99.9956828753,1000.0,5.81431830777,191.592,3.0
1000.0,209,192.697240738,-214.023,0.0,209,193.079,168.575,0.327036,192.555816313,193.475,61.3558,10.9239130435,43.0,4.76171364707,1000.0,99.9956828753,1000.0,8.41354200298,192.553,3.0
1000.0,210,193.406168047,-215.22,0.0,210,193.796,169.02,0.324359,193.307409192,209.093,61.56,8.82142857143,32.0,4.82238878745,1000.0,99.9956828753,1000.0,6.74697589098,193.309,3.0
1000.0,211,194.290657473,-216.154,0.0,211,194.656,169.518,0.310277,194.172910862,203.11,61.8576,9.7572815534,34.0,4.91209155498,1000.0,99.9956828753,1000.0,7.60233231895,194.159,3.0
1000.0,212,195.825111537,-217.504,0.0,212,196.179,170.053,0.278982,195.710816519,198.65,62.1081,9.30555555556,41.0,4.80842198979,1000.0,99.9956828753,1000.0,7.6865181798,195.704,2.0
1000.0,213,196.312038259,-218.186,0.0,213,196.671,170.443,0.257926,196.20305585,200.764,62.3724,10.8064516129,38.0,4.73553642174,1000.0,99.9956828753,1000.0,7.73104072132,196.199,3.0
1000.0,214,197.175771217,-218.711,0.0,214,197.546,170.903,0.286797,197.07606059,206.235,62.6899,10.101010101,40.0,4.81054215446,1000.0,99.9956828753,1000.0,8.50014254128,197.065,3.0
1000.0,215,197.74633658,-220.004,0.0,215,198.151,171.33,0.274403,197.643631891,200.214,62.8971,8.29411764706,43.0,4.74499482329,1000.0,99.9956828753,1000.0,6.72553511185,197.642,3.0
1000.0,216,198.799117954,-220.788,0.0,216,199.167,171.819,0.270512,198.70583107,216.353,63.1902,8.52100840336,41.0,4.92378569941,1000.0,99.9956828753,1000.0,6.83152447952,198.704,3.0
1000.0,217,199.374385214,-222.044,0.0,217,199.783,172.154,0.275311,199.27258254,210.566,63.4535,8.14754098361,30.0,5.01250172603,1000.0,99.9956828753,1000.0,6.12127723084,199.266,2.0
1000.0,218,200.370017615,-223.058,0.0,218,200.718,172.653,0.292316,200.256857316,206.571,63.7101,8.42857142857,41.0,4.88833101578,1000.0,99.9956828753,1000.0,7.55881301936,200.256,3.0
1000.0,219,201.127280535,-223.756,0.0,219,201.55,173.254,0.261436,201.000101002,219.977,63.9876,8.47457627119,48.0,5.02346457819,1000.0,99.9956828753,1000.0,7.09345827112,200.999,3.0
1000.0,220,201.791719793,-224.912,0.0,220,202.167,173.66,0.257287,201.665297692,221.42,64.1637,11.0888888889,66.0,5.01919117974,1000.0,99.9956828753,1000.0,10.8368142556,201.651,3.0
1000.0,221,202.749289718,-225.982,0.0,221,203.159,174.16,0.259719,202.614703545,221.653,64.4536,7.703125,32.0,5.03840649487,1000.0,99.9956828753,1000.0,6.41818628854,202.61,3.0
1000.0,222,203.753444696,-227.083,0.0,222,204.126,174.676,0.27256,203.621401718,230.245,64.6796,8.93859649123,40.0,5.02860162396,1000.0,99.9956828753,1000.0,7.33088286935,203.617,3.0
1000.0,223,204.013719192,-227.855,0.0,223,204.398,175.193,0.267439,203.890912882,233.569,64.923,9.57692307692,76.0,5.19051991089,1000.0,99.9956828753,1000.0,10.6162903738,203.882,2.0
1000.0,224,205.668892729,-228.756,0.0,224,206.064,175.546,0.284493,205.515870577,216.465,65.1986,10.3229166667,37.0,4.95814434697,1000.0,99.9956828753,1000.0,9.03868398384,205.508,3.0
1000.0,225,206.691586664,-230.049,0.0,225,207.057,175.962,0.279476,206.545915874,221.117,65.4812,10.2577319588,52.0,4.96551235504,1000.0,99.9956828753,1000.0,8.66237075061,206.542,3.0
1000.0,226,207.337582205,-230.931,0.0,226,207.744,176.228,0.259215,207.21670043,234.374,65.7365,9.87378640777,68.0,5.14792885682,1000.0,99.9956828753,1000.0,9.41665495372,207.214,3.0
1000.0,227,207.822080452,-231.942,0.0,227,208.273,176.72,0.272727,207.705818777,237.691,66.0347,9.27102803738,44.0,5.17401511386,1000.0,99.9956828753,1000.0,7.59681449898,207.699,3.0
1000.0,228,209.609868882,-233.144,0.0,228,209.973,177.148,0.297025,209.46602393,236.322,66.3181,8.024,46.0,5.04046847396,1000.0,99.9956828753,1000.0,7.04438954062,209.458,3.0
1000.0,229,209.974928053,-233.986,0.0,229,210.348,177.491,0.268184,209.825065059,230.791,66.5378,9.54285714286,72.0,5.09760455044,1000.0,99.9956828753,1000.0,9.74340174431,209.83,3.0
1000.0,230,210.643028793,-235.023,0.0,230,211.02,177.962,0.287503,210.50103024,248.455,66.7803,8.11475409836,38.0,5.38084555204,1000.0,99.9956828753,1000.0,6.35454751496,210.496,3.0
1000.0,231,211.96888888,-236.047,0.0,231,212.337,178.381,0.254266,211.827049246,236.881,67.0211,9.70192307692,44.0,5.08738481969,1000.0,99.9956828753,1000.0,9.11558239805,211.821,3.0
1000.0,232,212.070277929,-236.717,0.0,232,212.487,178.779,0.259452,211.923478345,253.292,67.2818,9.3738317757,34.0,5.32901529448,1000.0,99.9956828753,1000.0,7.94081302423,211.912,3.0
1000.0,233,214.142530062,-238.391,0.0,233,214.526,179.398,0.263134,213.981281829,239.377,67.5789,8.56896551724,30.0,5.13449400687,1000.0,99.9956828753,1000.0,6.61010738336,213.983,3.0
1000.0,234,214.193288648,-238.91,0.0,234,214.593,179.841,0.274494,214.045850247,249.115,67.8985,11.5057471264,70.0,5.1946166983,1000.0,99.9956828753,1000.0,12.1427084816,214.037,3.0
1000.0,235,215.714814726,-240.037,0.0,235,216.145,180.432,0.257224,215.57548977,251.901,68.1597,9.39252336449,44.0,5.29708627512,1000.0,99.9956828753,1000.0,7.03364014097,215.584,3.0
1000.0,236,215.675728882,-240.654,0.0,236,216.053,180.938,0.274932,215.512463109,253.513,68.3378,9.74509803922,35.0,5.32728880215,1000.0,99.9956828753,1000.0,6.99956059477,215.489,3.0
1000.0,237,216.767312302,-241.315,0.0,237,217.133,181.279,0.27229,216.59873495,249.791,68.5567,9.16666666667,37.0,5.29825032312,1000.0,99.9956828753,1000.0,6.21303885807,216.593,3.0
1000.0,238,217.759719164,-242.626,0.0,238,218.192,181.639,0.256192,217.583891444,264.607,68.8472,8.47058823529,64.0,5.38350034906,1000.0,99.9956828753,1000.0,7.66287956211,217.581,3.0
1000.0,239,218.116047793,-243.212,0.0,239,218.506,182.135,0.325856,217.939011099,252.861,69.0721,8.89285714286,41.0,5.24045611112,1000.0,99.9956828753,1000.0,7.70013583236,217.925,3.0
1000.0,240,219.161113211,-244.555,0.0,240,219.559,182.482,0.292049,218.957044159,250.75,69.2844,8.59482758621,45.0,5.26904873985,1000.0,99.9956828753,1000.0,7.54866789833,218.963,3.0
1000.0,241,219.461958691,-245.077,0.0,241,219.863,182.893,0.260236,219.289180523,266.101,69.4509,8.39669421488,55.0,5.3731921126,1000.0,99.9956828753,1000.0,8.17017286286,219.276,3.0
1000.0,242,220.862117164,-246.164,0.0,242,221.276,183.351,0.243927,220.684229684,252.004,69.7013,8.92857142857,39.0,5.27050439495,1000.0,99.9956828753,1000.0,7.85097160242,220.689,2.0
1000.0,243,221.555822016,-246.534,0.0,243,221.912,183.721,0.248786,221.412833083,252.67,69.9,8.70434782609,37.0,5.15603239294,1000.0,99.9956828753,1000.0,6.6043120473,221.399,3.0
1000.0,244,221.411936696,-246.74,0.0,244,221.85,184.077,0.25373,221.268456687,274.716,70.1356,8.18852459016,37.0,5.50669821313,1000.0,99.9956828753,1000.0,6.43547031312,221.274,2.0
1000.0,245,222.495793753,-248.053,0.0,245,222.913,184.508,0.245521,222.384788764,264.616,70.3863,9.03636363636,45.0,5.46368943432,1000.0,99.9956828753,1000.0,8.38822472574,222.364,3.0
1000.0,246,223.30676683,-248.768,0.0,246,223.705,184.914,0.280533,223.189545918,252.69,70.6683,10.07,72.0,5.23173312739,1000.0,99.9956828753,1000.0,10.6885499484,223.193,3.0
1000.0,247,223.997624924,-249.687,0.0,247,224.441,185.276,0.242827,223.875732332,277.784,70.8433,11.5,68.0,5.50325879537,1000.0,99.9956828753,1000.0,11.8210985992,223.876,2.0
1000.0,248,224.403261532,-249.801,0.0,248,224.841,185.623,0.270628,224.249621533,260.738,71.1247,8.33884297521,35.0,5.47248349737,1000.0,99.9956828753,1000.0,6.62022161249,224.242,2.0
1000.0,249,224.806198035,-250.566,0.0,249,225.243,186.027,0.316617,224.650966557,264.263,71.3527,9.45714285714,68.0,5.42138473655,1000.0,99.9956828753,1000.0,8.9176428355,224.641,3.0
1000.0,250,225.795500584,-251.49,0.0,250,226.211,186.409,0.288058,225.647059299,264.201,71.614,9.92079207921,59.0,5.40079470427,1000.0,99.9956828753,1000.0,9.58720596339,225.64,3.0
