Iteration,MinEsReturn,AverageAction,MinReturn,Epoch,AverageQLoss,MaxEsReturn,PolicyRegParamNorm,AverageAbsY,AverageEsReturn,QFunRegParamNorm,AverageAbsQ,StdEsReturn,StdReturn,AverageAbsQYDiff,AverageDiscountedReturn,AveragePolicySurr,AverageQ,MaxReturn,AverageReturn,AverageY
3728,3948.8029757,0.983691,5872.29634462,3728,317.404,3948.8029757,230.24,576.68306171,3948.8029757,461.407,576.702,0.0,171.891657645,4.19378943483,478.695590507,-579.142,576.61,6463.78037184,6101.35763107,576.601040059
3729,3368.51807671,0.985194,1679.4655617,3729,370.844,3368.51807671,230.225,576.591206961,3368.51807671,461.541,576.589,0.0,1500.34063988,4.53361532819,517.437538628,-579.001,576.481,7056.6921738,6112.62411055,576.503461501
3730,3565.58932853,0.978071,2813.17399198,3730,331.083,3565.58932853,230.211,577.264419674,3565.58932853,461.636,577.254,0.0,1400.71371974,4.28898228488,488.254818221,-579.742,577.171,6649.52818199,5506.9654576,577.194984691
3731,3660.96041615,0.972624,4555.61045503,3731,449.451,3660.96041615,230.213,576.98317479,3660.96041615,461.781,576.994,0.0,455.951015838,4.63824767405,470.197482711,-579.579,576.936,6202.75515022,5797.74424881,576.946436159
3732,3961.38667789,0.983328,3714.29364704,3732,438.793,3961.38667789,230.118,576.10056563,3961.38667789,461.877,576.13,0.0,753.00150243,4.60250980523,472.385823499,-578.619,576.08,6377.15608935,5952.43109824,576.080087708
3733,3811.85768073,0.986685,5565.21546715,3733,457.514,3811.85768073,230.118,576.123473654,3811.85768073,461.96,576.143,0.0,102.934579404,4.77358711814,442.441322961,-578.474,576.114,5909.13348657,5777.29513679,576.103510106
3734,3782.35072064,0.988874,-770.641354932,3734,399.511,3782.35072064,230.142,575.907182412,3782.35072064,462.053,575.893,0.0,2293.50669424,4.5837952871,391.015569748,-578.21,575.834,6104.50123108,4482.18674407,575.870561596
3735,3737.84219949,0.982598,2398.31826348,3735,340.952,3737.84219949,230.189,577.564727644,3737.84219949,462.157,577.549,0.0,1106.33812878,4.30558867123,435.157729675,-579.927,577.478,6104.96447285,5201.39447848,577.493505383
3736,3241.89051806,0.984479,760.113024134,3736,392.699,3241.89051806,230.228,577.011908644,3241.89051806,462.253,577.021,0.0,1582.68754723,4.4091645092,419.34607572,-579.449,576.886,5710.88750665,4473.38617255,576.891833109
3737,3448.29130138,0.980472,4322.13505006,3737,349.623,3448.29130138,230.261,577.035493498,3448.29130138,462.304,577.033,0.0,339.85296614,4.37914370623,407.377706297,-579.446,576.828,5678.74055695,5013.39566119,576.840649479
3738,3704.21962156,0.984545,276.483915717,3738,353.912,3704.21962156,230.247,576.994047149,3704.21962156,462.394,576.979,0.0,1900.20239134,4.3144220349,438.643471785,-579.408,576.752,6254.3468343,4657.64822107,576.772559918
3739,3679.21030713,0.984703,1320.81257478,3739,361.86,3679.21030713,230.266,576.583674991,3679.21030713,462.493,576.596,0.0,1501.54044164,4.46065218155,414.015609201,-578.918,576.316,5599.87459879,4587.53027602,576.330540212
3740,3864.41429504,0.984656,3414.92538527,3740,400.003,3864.41429504,230.341,576.837597849,3864.41429504,462.621,576.85,0.0,712.047196365,4.55818544871,454.725359575,-579.182,576.6,5928.66146368,5538.21511407,576.598841052
3741,3470.50839749,0.974245,5895.50313245,3741,339.756,3470.50839749,230.433,577.298088724,3470.50839749,462.701,577.303,0.0,95.3923191191,4.38426206591,474.301269949,-579.697,577.152,6237.05513491,6060.710655,577.163228957
3742,3297.824513,0.984232,3082.59918267,3742,389.919,3297.824513,230.487,578.276496343,3297.824513,462.804,578.272,0.0,1244.57040926,4.49711542592,473.728953391,-580.828,578.204,6483.18263767,5563.69699407,578.22139191
3743,4079.72265835,0.986107,1399.26878629,3743,416.687,4079.72265835,230.537,577.778470233,4079.72265835,462.92,577.808,0.0,1669.27404464,4.57509256747,441.982676377,-580.407,577.753,5863.21846226,4876.16591566,577.736478357
3744,3804.02339334,0.98386,-32.2758830792,3744,456.73,3804.02339334,230.621,576.825056693,3804.02339334,463.076,576.815,0.0,2188.74948888,4.7222088675,406.643142002,-579.497,576.763,5645.36732167,3790.08934519,576.792279566
3745,3945.44842431,0.985703,1209.89203582,3745,368.279,3945.44842431,230.688,578.895987395,3945.44842431,463.11,578.907,0.0,1367.49125699,4.38559105028,408.44703272,-581.399,578.878,5596.94522234,4244.26916536,578.881430464
3746,3498.72949392,0.984252,1174.01153451,3746,325.01,3498.72949392,230.65,576.920926446,3498.72949392,463.183,576.924,0.0,1404.9567339,4.38443114008,442.074242497,-579.239,576.888,5858.45593647,4978.39097887,576.903566813
3747,3644.58482578,0.987584,3005.82603059,3747,310.525,3644.58482578,230.682,578.50041896,3644.58482578,463.223,578.508,0.0,923.868166566,4.33631672599,463.072576136,-580.878,578.482,6284.70853683,5735.59451593,578.490242333
3748,3836.42251309,0.984265,536.303476666,3748,374.44,3836.42251309,230.712,578.184021511,3836.42251309,463.318,578.188,0.0,1520.34814448,4.47466056269,420.744166911,-580.564,578.16,5740.87381426,5067.12617626,578.173087512
3749,3920.39443797,0.979605,5736.95928159,3749,292.166,3920.39443797,230.772,578.358571562,3920.39443797,463.319,578.363,0.0,201.663421091,4.19695818171,469.703429411,-580.782,578.347,6436.5669304,6142.02174859,578.348381664
3750,3612.94510566,0.980192,3113.40711107,3750,378.699,3612.94510566,230.767,577.443455762,3612.94510566,463.398,577.455,0.0,900.787069631,4.41120004184,459.968210753,-579.797,577.425,6228.54605209,5796.646999,577.423255379
3751,4153.46797776,0.983319,2197.68615087,3751,437.905,4153.46797776,230.75,577.16625945,4153.46797776,463.567,577.155,0.0,1076.00069768,4.71641210093,442.420994682,-579.45,577.124,6012.22255372,5374.9976562,577.148298426
3752,3930.5008581,0.979578,372.640565034,3752,406.194,3930.5008581,230.754,577.477427478,3930.5008581,463.705,577.475,0.0,1762.75174263,4.45322925365,462.600715743,-579.779,577.439,6521.61599838,5641.5990506,577.45325623
3753,3288.37355815,0.980399,5017.84840102,3753,379.428,3288.37355815,230.78,577.171520355,3288.37355815,463.77,577.178,0.0,155.528635963,4.46621595482,417.681895384,-579.46,577.133,5600.64971946,5397.56510506,577.141378389
3754,-225.535394182,0.979174,5962.12344004,3754,358.667,-225.535394182,230.804,576.213574308,-225.535394182,463.876,576.217,0.0,123.590447943,4.31359652322,470.55710847,-578.528,576.166,6437.92166324,6200.55598556,576.17532431
3755,3592.30980886,0.98335,5808.71846113,3755,421.833,3592.30980886,230.941,576.166631377,3592.30980886,463.992,576.173,0.0,113.576709877,4.53619569303,461.029135109,-578.513,576.116,6121.46497894,5938.72810937,576.120124491
3756,3569.44659274,0.985991,5360.13621454,3756,328.352,3569.44659274,230.936,575.6364137,3569.44659274,464.06,575.626,0.0,187.776403318,4.32815443307,448.811972168,-577.836,575.561,5916.78343117,5706.29249591,575.586446312
3757,3771.23065433,0.982637,6054.01114796,3757,278.57,3771.23065433,230.956,575.698412358,3771.23065433,464.21,575.709,0.0,112.289646354,4.14934407589,474.740749447,-578.006,575.643,6368.27594612,6184.99360831,575.642221672
3758,3977.35207464,0.975932,5949.1255492,3758,234.124,3977.35207464,230.966,576.066080718,3977.35207464,464.264,576.078,0.0,162.923184882,4.05466403323,469.330537001,-578.408,575.99,6472.29700301,6258.57930822,575.990721312
3759,3541.70120276,0.980007,6137.79815693,3759,450.357,3541.70120276,231.067,576.978343488,3541.70120276,464.387,576.985,0.0,104.51966669,4.70647974396,485.324665377,-579.338,576.872,6520.24356578,6407.68777813,576.883576047
3760,3760.27227934,0.976806,6335.79898735,3760,345.199,3760.27227934,231.079,576.196252557,3760.27227934,464.488,576.225,0.0,141.606398021,4.27658176048,491.57722563,-578.681,576.089,6762.82350742,6504.04439607,576.076191685
3761,3375.14814694,0.985402,388.311615045,3761,341.45,3375.14814694,230.982,577.294737713,3375.14814694,464.571,577.29,0.0,2133.76285743,4.46155841012,427.835328781,-579.609,577.161,6327.11495427,3876.12406434,577.17865096
3762,4041.23038531,0.991945,-36.757968228,3762,385.486,4041.23038531,231.021,576.373872964,4041.23038531,464.678,576.377,0.0,1809.78272631,4.51718852101,374.91626257,-578.785,576.211,6202.92502606,1466.32272061,576.216632249
3763,3668.98104983,0.983337,1875.32734252,3763,380.055,3668.98104983,231.111,576.732466429,3668.98104983,464.73,576.713,0.0,1109.45273895,4.40622554887,386.725292968,-579.103,576.552,4987.48281584,3548.02032675,576.575439161
3764,3373.22397313,0.982588,417.687699943,3764,413.002,3373.22397313,231.107,576.44845238,3373.22397313,464.846,576.467,0.0,1675.5924022,4.47509063775,402.717696511,-578.772,576.293,5344.89280423,3951.04587274,576.287692388
3765,2252.27419233,0.983173,1288.45684954,3765,369.344,2252.27419233,231.102,574.286961484,2252.27419233,464.888,574.28,0.0,1529.99466527,4.37589402467,424.050070593,-576.526,574.052,5544.23168936,3831.86676798,574.061751921
3766,715.973136781,0.979504,688.012064014,3766,394.166,715.973136781,231.057,575.144430258,715.973136781,465.006,575.125,0.0,1737.51320327,4.5311801011,434.738284415,-577.452,574.856,5977.83122218,4306.81923401,574.879486956
3767,2117.49607353,0.975377,5871.20533588,3767,371.979,2117.49607353,231.084,575.07264124,2117.49607353,465.09,575.074,0.0,89.8095674283,4.34252296616,475.712467713,-577.245,574.762,6187.96960056,6084.34860764,574.761945806
3768,3614.89182187,0.977317,-30.2573605663,3768,392.726,3614.89182187,231.14,575.543057035,3614.89182187,465.2,575.508,0.0,1575.4976658,4.4975894565,388.702484621,-577.673,575.14,5609.32419952,4648.03955213,575.175011889
3769,3122.38734048,0.979291,820.270247882,3769,483.26,3122.38734048,231.198,575.465061738,3122.38734048,465.323,575.459,0.0,1608.29408664,4.80157286776,407.901458381,-577.509,575.074,5333.75867303,3721.64966455,575.079820437
3770,2866.9027591,0.98329,11.7669713702,3770,351.758,2866.9027591,231.276,574.670909395,2866.9027591,465.387,574.687,0.0,1413.02844441,4.33971750865,363.563259242,-576.604,574.283,4754.230364,3082.94579531,574.271969071
3771,3913.8439417,0.98787,-104.511644981,3771,297.305,3913.8439417,231.269,575.589320999,3913.8439417,465.455,575.572,0.0,1862.41397794,4.25614118341,312.847908921,-577.62,575.196,4744.53105187,2627.10975433,575.216420343
3772,3656.99295143,0.978357,539.563191307,3772,261.992,3656.99295143,231.319,575.805070898,3656.99295143,465.479,575.79,0.0,1588.53953502,4.05921852841,412.719444191,-577.937,575.43,5429.30229908,4446.44092459,575.443991556
3773,3555.66151541,0.974228,5189.75669799,3773,391.052,3555.66151541,231.333,575.527075526,3555.66151541,465.548,575.529,0.0,104.871214429,4.49801182905,410.984915846,-577.671,575.184,5477.46809587,5327.40412641,575.18888674
3774,3617.78797743,0.97753,4409.14123697,3774,537.674,3617.78797743,231.299,574.732680319,3617.78797743,465.62,574.744,0.0,576.810035916,4.88918516274,479.23703968,-576.839,574.423,6426.03384525,6040.9146083,574.409390083
3775,3781.03709374,0.974611,5647.01505891,3775,314.241,3781.03709374,231.344,574.971740011,3781.03709374,465.688,574.949,0.0,95.3976421587,4.28593466975,448.614120745,-577.134,574.642,5931.18298028,5808.76748562,574.670494772
3776,3909.4458772,0.9779,5434.19434134,3776,284.337,3909.4458772,231.464,575.949846161,3909.4458772,465.716,575.954,0.0,161.269772743,4.16266837795,441.661057506,-578.196,575.661,5936.19434806,5743.62743035,575.663100348
3777,3767.95813521,0.986263,1773.56970971,3777,346.89,3767.95813521,231.493,575.040567006,3767.95813521,465.784,575.031,0.0,1170.54177113,4.36540771844,374.924858269,-577.272,574.719,5286.33255606,4190.07762751,574.734354465
3778,3287.81865643,0.980448,5890.83806282,3778,317.015,3287.81865643,231.56,575.632577563,3287.81865643,465.874,575.643,0.0,125.079561763,4.33083539966,457.115691817,-577.997,575.381,6300.10972068,6119.83875804,575.381551026
3779,3688.04704777,0.980205,5373.9296745,3779,323.84,3688.04704777,231.559,576.993944185,3688.04704777,465.887,576.978,0.0,162.013974555,4.2407102927,448.330421781,-579.228,576.783,5836.5917402,5673.7543633,576.799739647
3780,2156.6811414,0.985005,5453.93010269,3780,373.392,2156.6811414,231.54,574.692368367,2156.6811414,465.992,574.696,0.0,95.8055260325,4.54184732288,433.775390656,-576.796,574.507,5786.30570787,5575.0986259,574.507480043
3781,3767.08489032,0.987996,5037.80453536,3781,334.384,3767.08489032,231.533,575.922106056,3767.08489032,466.098,575.889,0.0,145.949192964,4.46588820985,408.537998582,-577.924,575.72,5544.00166069,5350.50796844,575.750627612
3782,3745.57450954,0.990908,4054.99742364,3782,297.684,3745.57450954,231.517,575.828943042,3745.57450954,466.172,575.861,0.0,416.295023003,4.18217602182,423.542088304,-577.931,575.699,5517.29764955,5277.63976964,575.675595041
3783,3603.65759591,0.987021,5418.56940773,3783,394.338,3603.65759591,231.606,575.565081262,3603.65759591,466.319,575.539,0.0,144.936542286,4.54451934976,438.198212807,-577.766,575.41,5985.18107828,5768.34728136,575.4440626
3784,3620.37561623,0.985852,5791.92927895,3784,408.983,3620.37561623,231.713,575.610886996,3620.37561623,466.384,575.606,0.0,158.237170755,4.56257095456,462.135644797,-577.88,575.514,6247.45271919,6075.7024844,575.53247615
3785,3905.01803196,0.985372,5507.68342458,3785,303.354,3905.01803196,231.784,575.055626813,3905.01803196,466.41,575.063,0.0,60.4027996255,4.22260098067,422.225874162,-577.336,574.979,5736.98139345,5607.44665295,574.986442557
3786,4060.46537129,0.987852,5451.68403831,3786,390.426,4060.46537129,231.771,576.790977781,4060.46537129,466.521,576.8,0.0,135.061331676,4.53465015284,430.740816252,-579.079,576.695,5969.03872621,5741.74733674,576.69576449
3787,3688.59212864,0.985196,453.140836283,3787,282.933,3688.59212864,231.87,574.469895854,3688.59212864,466.557,574.461,0.0,1790.56048627,4.24804281472,378.343459941,-576.541,574.293,5043.73531083,2555.82398483,574.312062505
3788,3509.43264512,0.967734,5748.3628019,3788,406.538,3509.43264512,231.832,574.645464113,3509.43264512,466.678,574.661,0.0,169.559642915,4.64268863685,469.223141871,-576.711,574.505,6247.80208098,6038.43981916,574.509884161
3789,3387.47802599,0.981228,39.5834490852,3789,339.497,3387.47802599,231.868,573.742635942,3387.47802599,466.734,573.753,0.0,2266.59682587,4.31379160915,408.763513026,-576.014,573.647,6057.68796338,4033.66665982,573.654249143
3790,3817.47361337,0.982582,1033.34625958,3790,386.339,3817.47361337,231.868,574.010347546,3817.47361337,466.791,574.009,0.0,1711.21740407,4.47315159132,431.599156481,-576.385,573.953,6240.67345974,4762.34113634,573.963103597
3791,2047.82432549,0.9846,2939.0116163,3791,333.9,2047.82432549,231.937,574.790285237,2047.82432549,466.825,574.791,0.0,759.770361188,4.21726862823,380.441219888,-577.086,574.754,5155.59205898,4489.31349202,574.76692064
3792,3914.5393023,0.981938,1107.26911846,3792,329.24,3914.5393023,232.002,574.594610547,3914.5393023,466.885,574.593,0.0,1422.62430494,4.24561704732,414.870176295,-576.841,574.562,6068.50365226,4940.85057875,574.578320255
3793,3786.62402461,0.976497,2104.38320828,3793,353.648,3786.62402461,232.03,573.857604587,3786.62402461,467.034,573.874,0.0,1235.09197529,4.38685107272,457.372766642,-576.158,573.841,6386.14929063,5780.39669828,573.837976429
3794,4028.40447401,0.981644,2361.89555158,3794,395.584,4028.40447401,232.076,574.759350634,4028.40447401,467.166,574.755,0.0,1407.25419811,4.44652787559,443.144503561,-577.142,574.726,6465.50435034,5056.58897244,574.740934466
3795,3563.44725467,0.984811,1340.52281701,3795,392.445,3563.44725467,232.073,573.050657324,3563.44725467,467.27,573.062,0.0,1591.1486068,4.46817453507,437.593460003,-575.492,573.019,6036.49848175,4958.62702964,573.019339904
3796,3839.74583209,0.983089,2547.05673391,3796,330.26,3839.74583209,232.149,573.172836057,3839.74583209,467.352,573.172,0.0,847.623971512,4.24451644774,416.661794075,-575.518,573.121,5592.8630981,5032.96252068,573.130188119
3797,3227.56991474,0.979174,5907.6848244,3797,331.552,3227.56991474,232.187,573.397527524,3227.56991474,467.439,573.42,0.0,122.033849097,4.2464492808,477.881049653,-575.86,573.342,6293.79068115,6081.08903563,573.345135374
3798,3541.44683485,0.974991,4192.71060452,3798,471.455,3541.44683485,232.19,573.852106862,3541.44683485,467.489,573.854,0.0,734.874165852,4.60778760469,495.713325697,-576.23,573.805,6953.15744492,6260.32885582,573.808071138
3799,3251.75647479,0.978736,6221.1373078,3799,394.014,3251.75647479,232.259,574.101184519,3251.75647479,467.535,574.099,0.0,162.558189004,4.39891464458,494.588486363,-576.449,574.061,6731.80402596,6495.44755178,574.072449421
3800,3917.00963753,0.979532,2045.86038902,3800,370.715,3917.00963753,232.347,573.119226342,3917.00963753,467.643,573.104,0.0,1266.0423114,4.41027076903,471.676962008,-575.381,573.088,6480.95491649,5779.67112857,573.111017809
3801,3749.20232384,0.989273,310.772501889,3801,303.598,3749.20232384,232.37,574.064476451,3749.20232384,467.694,574.06,0.0,1787.10986272,4.13300025121,405.869940215,-576.393,574.049,5674.12744895,3426.20218395,574.059025398
3802,3919.62521114,0.984134,1031.58036051,3802,377.896,3919.62521114,232.441,573.52332243,3919.62521114,467.799,573.538,0.0,2372.57021349,4.40496709526,470.475866318,-575.877,573.529,6584.52788691,4929.72068986,573.520171554
3803,3924.75563491,0.981811,1401.54077578,3803,326.31,3924.75563491,232.462,572.986317254,3924.75563491,467.89,572.974,0.0,1563.54338999,4.3223819174,486.930128465,-575.297,572.971,6571.98879234,5528.7480557,572.984110423
3804,3652.1142104,0.983384,1765.50805412,3804,331.043,3652.1142104,232.526,573.870076628,3652.1142104,467.975,573.869,0.0,1406.12453735,4.28993644784,450.503625758,-576.199,573.859,5899.79643193,4951.16612812,573.865142019
3805,3741.11534404,0.982086,541.330772208,3805,332.145,3741.11534404,232.535,574.270122767,3741.11534404,468.034,574.253,0.0,1983.0595029,4.226873899,454.067699745,-576.592,574.25,5853.32954348,4468.50751653,574.2680104
3806,3086.13834876,0.987679,-75.5971626474,3806,318.328,3086.13834876,232.558,573.097494196,3086.13834876,468.101,573.088,0.0,2383.2224134,4.21746757099,440.140457842,-575.466,573.085,6280.72332362,3267.58184446,573.096270724
