AverageAbsQ,AverageQLoss,AverageY,PolicyRegParamNorm,QFunRegParamNorm,AverageDiscountedReturn,Iteration,MinReturn,Epoch,MaxEsReturn,StdEsReturn,AverageAction,AverageEsReturn,AverageAbsQYDiff,AveragePolicySurr,AverageQ,MaxReturn,MinEsReturn,StdReturn,AverageAbsY,AverageReturn
7.86026,0.0787416,7.86110176039,105.288,83.4841,202.729243789,123,1198.10289366,123,1554.52779794,0.0,0.960604,1554.52779794,0.135612564383,-7.9692,7.86026,2670.83211536,1554.52779794,458.08406379,7.86114193738,2204.94902815
7.97303,0.0687679,7.97465227936,105.69,83.756,219.219775946,124,1151.75471925,124,1486.56204302,0.0,0.969446,1486.56204302,0.132140874279,-8.08314,7.97303,2793.55745575,1486.56204302,481.580035187,7.97469111368,2558.90041602
8.07021,0.0803897,8.07131944567,106.149,84.034,202.770780766,125,-194.963822043,125,1035.27440773,0.0,0.908713,1035.27440773,0.13470043715,-8.17865,8.07021,2103.63537366,1035.27440773,595.074998464,8.07135634101,1230.7570949
8.14663,0.0885989,8.14772364739,106.604,84.4196,186.822364527,126,-223.680127559,126,1238.73381305,0.0,0.918355,1238.73381305,0.136686503307,-8.25359,8.14663,2788.68921095,1238.73381305,927.757572172,8.14780075425,982.480651627
8.24926,0.101609,8.25061915359,106.982,84.7845,140.552776917,127,1.99501232258,127,1374.75832213,0.0,0.834658,1374.75832213,0.142716765439,-8.35345,8.24926,1399.69691919,1374.75832213,372.850525632,8.25065806828,1025.35124995
8.34263,0.0915946,8.34375725923,107.4,85.1399,135.352995078,128,-343.955461054,128,1068.48828462,0.0,0.8519,1068.48828462,0.139577200379,-8.4491,8.34263,1441.19036491,1068.48828462,677.389652468,8.34383356235,521.955339427
8.42099,0.0875258,8.42211297316,107.845,85.4483,189.120941769,129,30.519151417,129,1461.26051209,0.0,0.893932,1461.26051209,0.138879952709,-8.52282,8.42099,2371.2644567,1461.26051209,705.325542341,8.42214202002,1304.85835012
8.51135,0.0773618,8.51222040675,108.332,85.7818,186.220986337,130,69.9649245394,130,1173.64903932,0.0,0.901206,1173.64903932,0.13457745605,-8.61755,8.51135,2884.63633528,1173.64903932,737.640948408,8.5122507283,1625.8318915
8.61593,0.115612,8.61741736814,108.733,86.106,166.638480726,131,-372.522990258,131,855.646384245,0.0,0.956071,855.646384245,0.148106769349,-8.72643,8.61593,2802.40590188,855.646384245,1092.74580616,8.61747324216,883.455807695
8.68346,0.105637,8.68440922239,109.101,86.5024,187.420880081,132,-441.30248889,132,1496.46462631,0.0,0.916194,1496.46462631,0.144418881396,-8.79428,8.68346,3206.36730663,1496.46462631,1078.0895973,8.68447715402,1856.75832851
8.84335,0.0902178,8.84435063673,109.46,86.7265,154.74431254,133,-520.253725169,133,1911.68287635,0.0,0.855036,1911.68287635,0.144261553377,-8.95436,8.84335,1615.93942791,1911.68287635,775.391283131,8.84438188558,634.365547909
8.93701,0.122154,8.93825879638,109.844,87.0883,224.292156124,134,577.730010015,134,1815.98074691,0.0,0.962908,1815.98074691,0.151065813607,-9.04612,8.93701,3076.24521123,1815.98074691,827.945259377,8.93830290038,2488.92798088
9.02519,0.0836228,9.02630284535,110.291,87.391,204.208314756,135,254.684700251,135,1633.64623414,0.0,0.930131,1633.64623414,0.141803584391,-9.13277,9.02519,2790.79942248,1633.64623414,746.158049221,9.02633914102,1744.81311974
9.15362,0.135095,9.15512743043,110.683,87.7253,215.8081361,136,-69.543294132,136,948.084653989,0.0,0.938615,948.084653989,0.154007200263,-9.26528,9.15362,2979.47904352,948.084653989,916.249104608,9.15517848387,1758.06284576
9.23514,0.110528,9.23590964875,111.121,88.0618,220.156656709,137,1471.89987457,137,2013.4260377,0.0,0.965305,2013.4260377,0.147328831688,-9.34671,9.23514,2750.70897209,2013.4260377,455.651342016,9.23596125709,2437.15028775
9.31944,0.119413,9.32116844187,111.521,88.3916,221.318429058,138,1042.24046587,138,1065.0027117,0.0,0.962146,1065.0027117,0.152292079291,-9.42982,9.31944,2827.92742845,1065.0027117,545.128927099,9.32118253821,2421.53274987
9.44674,0.110657,9.44772185983,111.871,88.7067,190.969626732,139,-309.367051346,139,1289.57424212,0.0,0.914088,1289.57424212,0.150435964493,-9.55996,9.44674,2969.04739594,1289.57424212,1176.25818841,9.44776344659,1314.01009135
9.56552,0.126936,9.56634534396,112.219,89.0754,234.522464781,140,2687.127364,140,1718.84077261,0.0,0.985197,1718.84077261,0.156249171782,-9.67678,9.56546,2884.61427262,1718.84077261,60.2133796136,9.56640028993,2809.84453712
9.63553,0.112187,9.63642884556,112.6,89.4276,226.549387303,141,961.432468116,141,1768.03116639,0.0,0.96403,1768.03116639,0.153452787548,-9.74701,9.63553,3060.92609866,1768.03116639,765.005225186,9.63644375226,2392.81682004
9.75983,0.100635,9.76130719635,113.074,89.7318,248.794977188,142,1124.39098638,142,1213.12564542,0.0,0.965416,1213.12564542,0.151761605611,-9.87029,9.75983,3377.12218069,1213.12564542,827.105152477,9.76135182999,2690.15430403
9.89452,0.101923,9.89540089475,113.461,90.1369,218.677114477,143,-265.540655948,143,1750.08664464,0.0,0.97539,1750.08664464,0.151851472676,-10.007,9.89452,3168.76158549,1750.08664464,1119.88393005,9.8954474758,2520.56759701
10.0135,0.13071,10.0144129584,113.826,90.437,236.09574175,144,1125.04621294,144,1924.8441904,0.0,0.980429,1924.8441904,0.157433110453,-10.1297,10.0135,3110.236568,1924.8441904,584.955284612,10.014469466,2878.93008769
10.1095,0.128433,10.1107244355,114.215,90.7633,256.477856128,145,2970.3759038,145,2210.43778645,0.0,0.991295,2210.43778645,0.161950499921,-10.2222,10.1095,3143.19876884,2210.43778645,53.6817412512,10.1107666346,3047.95883679
10.1741,0.103561,10.1750345513,114.646,91.0157,162.736133498,146,181.741578219,146,1599.35859059,0.0,0.901417,1599.35859059,0.154111003853,-10.2887,10.1741,1947.24569333,1599.35859059,541.385037352,10.1750690959,1157.11721174
10.3488,0.121203,10.3509314032,115.163,91.375,240.665164146,147,2786.9488289,147,1582.6417555,0.0,0.991083,1582.6417555,0.160546318931,-10.4659,10.3488,2951.3551202,1582.6417555,44.5880406887,10.3509658465,2886.98406367
10.4655,0.153845,10.4662946264,115.495,91.6929,235.132226713,148,2727.6673067,148,1956.52371299,0.0,0.991083,1956.52371299,0.169438250419,-10.5789,10.4655,2856.3037011,1956.52371299,36.3175453646,10.4663612035,2779.42842895
10.5602,0.178394,10.5615872149,115.855,91.9464,254.197074977,149,2860.45028544,149,1369.16389256,0.0,0.988277,1369.16389256,0.171187857717,-10.6807,10.5602,3026.9804911,1369.16389256,57.4482604883,10.5616489901,2964.24207253
10.6769,0.146653,10.6781195477,116.177,92.2613,242.711676973,150,2930.20348431,150,2086.1973926,0.0,0.987934,2086.1973926,0.168365876175,-10.8002,10.6769,3105.24728462,2086.1973926,64.0921284495,10.6781516981,3027.24008014
10.8356,0.144089,10.8369475042,116.658,92.5544,250.587134561,151,1588.90511288,151,1942.66446971,0.0,0.953675,1942.66446971,0.165810686788,-10.96,10.8356,3317.66507011,1942.66446971,683.452913134,10.8369865192,2638.37805711
10.9929,0.188174,10.9946099881,117.037,92.8493,216.770517359,152,56.9807073229,152,2090.16757557,0.0,0.968877,2090.16757557,0.179324761519,-11.1133,10.9929,3001.20711676,2090.16757557,989.914820478,10.9946415495,2164.35060877
11.0765,0.232579,11.0777896148,117.404,93.1523,219.132718404,153,2531.16310566,153,1864.57712366,0.0,0.991341,1864.57712366,0.185187021766,-11.1997,11.0765,2744.30511789,1864.57712366,61.5197205112,11.0778299178,2610.95408264
11.1723,0.120808,11.1739836306,117.735,93.4276,228.838687587,154,2618.82704599,154,2140.40556688,0.0,0.990204,2140.40556688,0.165213770418,-11.2964,11.1723,2760.52646514,2140.40556688,44.503770766,11.1740061277,2696.14321406
11.2708,0.124118,11.2717641848,118.13,93.6835,199.474293211,155,-160.899303541,155,1787.50137128,0.0,0.955195,1787.50137128,0.164807181947,-11.3936,11.2708,3007.22059981,1787.50137128,1090.10000122,11.2718100043,1531.35326848
11.4587,0.222572,11.4603374542,118.506,93.9922,282.126594516,156,2528.87894932,156,2118.49549322,0.0,0.987551,2118.49549322,0.18402916801,-11.5878,11.4587,3517.55693769,2118.49549322,267.351280996,11.4603495233,3296.04544639
11.6009,0.194782,11.6024463627,118.838,94.361,246.138480239,157,1685.91786426,157,1843.85196157,0.0,0.966499,1843.85196157,0.182022943551,-11.7233,11.6009,3225.83518733,1843.85196157,486.186896803,11.6025147217,2771.42732533
11.6985,0.153946,11.7000885194,119.23,94.5858,260.927797683,158,2572.56651733,158,2163.28972961,0.0,0.982496,2163.28972961,0.173424754899,-11.8252,11.6985,3299.84581337,2163.28972961,214.320715396,11.7001181817,3140.70766733
11.805,0.173411,11.8064032294,119.696,94.8896,242.258706815,159,1062.71979662,159,2068.93929886,0.0,0.970281,2068.93929886,0.177638293335,-11.9332,11.805,3397.91302679,2068.93929886,663.664071904,11.8064326869,3007.91324008
11.9685,0.188445,11.9702449773,120.022,95.1687,215.122312598,160,939.416314476,160,2269.20255814,0.0,0.962182,2269.20255814,0.18290835936,-12.0986,11.9685,3183.53479094,2269.20255814,969.488013301,11.9702676193,2492.25300983
12.0735,0.205034,12.0749604915,120.344,95.4177,204.1421671,161,669.935310649,161,1944.54705012,0.0,0.964858,1944.54705012,0.182690912131,-12.1984,12.0735,2710.7844624,1944.54705012,581.941841743,12.0750054219,2298.70194852
12.1752,0.179341,12.1769473509,120.679,95.7184,215.831986075,162,2675.0677734,162,1882.49094633,0.0,0.987733,1882.49094633,0.179428309978,-12.3013,12.1752,2928.91987566,1882.49094633,69.5396008533,12.1769741064,2862.97843059
12.2839,0.259267,12.2852270195,121.089,96.0216,270.006349711,163,3117.1414566,163,1787.39572971,0.0,0.987646,1787.39572971,0.194658492802,-12.4093,12.2839,3328.38802108,1787.39572971,65.3070151166,12.2853181904,3244.65401296
12.4374,0.176088,12.438967368,121.468,96.263,254.652256302,164,2243.43266322,164,1861.63744043,0.0,0.979548,1861.63744043,0.179119252589,-12.5631,12.4374,3252.66239374,1861.63744043,283.503211864,12.4389897658,3071.30019799
12.5211,0.207251,12.5227770351,121.872,96.5485,214.811212073,165,730.407124111,165,1840.11414998,0.0,0.966546,1840.11414998,0.190748805632,-12.6493,12.5211,2743.84844989,1840.11414998,782.997165183,12.5228214672,1981.26630423
12.6803,0.218028,12.6822042533,122.247,96.8213,254.260121676,166,2991.40773942,166,2110.07566947,0.0,0.986908,2110.07566947,0.190275817485,-12.8104,12.6803,3163.78021388,2110.07566947,55.3836603145,12.6822168889,3097.60073825
12.7819,0.247193,12.7835374055,122.712,97.101,197.117893466,167,1087.32220115,167,2166.80744961,0.0,0.969333,2166.80744961,0.193151858669,-12.9051,12.7819,2907.29965825,2166.80744961,649.670330021,12.7835929874,2337.86239391
12.8773,0.233278,12.8787692544,123.143,97.3532,224.001766587,168,-324.693944441,168,1797.32681102,0.0,0.971271,1797.32681102,0.19213540624,-13.0029,12.8773,3209.17993344,1797.32681102,1044.85939186,12.8788026755,1703.28318394
13.0116,0.154753,13.0131047418,123.458,97.5487,254.244468641,169,2991.03514219,169,1564.01207211,0.0,0.990349,1564.01207211,0.179659369965,-13.1402,13.0116,3120.89969646,1564.01207211,44.0587004278,13.0131591927,3042.71560968
13.1156,0.267075,13.1173144379,123.79,97.7944,235.702201307,170,2789.644828,170,2208.59641275,0.0,0.985537,2208.59641275,0.197906834227,-13.2437,13.1156,3047.40958492,2208.59641275,81.3770780472,13.117340838,2945.85504263
13.2438,0.215602,13.245266605,124.147,98.0492,248.220716995,171,2916.60871289,171,1988.73965622,0.0,0.982535,1988.73965622,0.18764521628,-13.3698,13.2438,3087.16653679,1988.73965622,50.4456455679,13.2453144425,2985.65471553
13.33,0.183419,13.3308194769,124.545,98.2986,226.61171622,172,250.202431892,172,1223.4333198,0.0,0.940187,1223.4333198,0.1830182329,-13.4572,13.33,2791.46294927,1223.4333198,684.237833403,13.3308381091,1598.1980973
13.4635,0.228053,13.4649777233,124.983,98.5679,250.121656947,173,845.416168332,173,2028.13049234,0.0,0.972433,2028.13049234,0.19019201598,-13.5906,13.4635,3281.5824942,2028.13049234,833.567838282,13.465020803,2671.47850309
13.594,0.154208,13.5957394007,125.326,98.777,268.346351209,174,3159.34126266,174,1887.43954918,0.0,0.987606,1887.43954918,0.177804300809,-13.7195,13.594,3373.30215471,1887.43954918,66.8845950397,13.5957677583,3237.85569645
13.6056,0.241511,13.6067862262,125.663,99.0444,248.818879569,175,3033.25716611,175,2198.39031397,0.0,0.992765,2198.39031397,0.192951367203,-13.7279,13.6056,3138.49491447,2198.39031397,29.3841966884,13.6068180604,3070.79440976
13.7488,0.193979,13.7498292736,126.092,99.3204,269.401443471,176,1798.09482943,176,2257.56633842,0.0,0.983511,2257.56633842,0.183022959502,-13.8748,13.7488,3370.88002548,2257.56633842,547.748279401,13.749874578,2992.56247234
13.8831,0.211824,13.8852026832,126.403,99.5573,251.520923079,177,3015.66979773,177,2059.00840799,0.0,0.990492,2059.00840799,0.189169128292,-14.0107,13.8831,3248.776973,2059.00840799,72.8303337826,13.8852335327,3134.93324638
14.011,0.229726,14.0122648184,126.754,99.7888,263.951256639,178,3184.29171825,178,1953.86660929,0.0,0.988888,1953.86660929,0.194953859429,-14.1459,14.011,3374.20502248,1953.86660929,53.0098827537,14.0123069427,3267.17857737
14.1062,0.162816,14.1074980487,127.09,99.9847,226.758556664,179,1010.20620971,179,1868.81102688,0.0,0.979718,1868.81102688,0.179715457646,-14.2334,14.1062,3196.57337207,1868.81102688,592.432485135,14.1075441896,2744.84061024
14.1747,0.217538,14.1760843932,127.378,100.277,274.980047216,180,3172.6485666,180,2080.34620182,0.0,0.992946,2080.34620182,0.192531975727,-14.2973,14.1747,3358.18118715,2080.34620182,56.7684622129,14.1761012633,3287.23687781
14.3793,0.24852,14.3808562825,127.706,100.506,261.062695733,181,1540.2010515,181,2187.72521637,0.0,0.985812,2187.72521637,0.192334557468,-14.506,14.3793,3379.17226979,2187.72521637,540.346411424,14.3809015639,3155.03583219
14.431,0.241616,14.4320759982,128.043,100.711,267.589299639,182,3082.01292709,182,1950.1395906,0.0,0.991653,1950.1395906,0.186941631379,-14.556,14.431,3254.47667324,1950.1395906,53.8501448796,14.4321005416,3195.12454563
14.5691,0.24002,14.5707792214,128.373,100.929,283.01017978,183,3335.010945,183,2104.79007592,0.0,0.993148,2104.79007592,0.190011325648,-14.6983,14.5691,3615.51254681,2104.79007592,77.9437560037,14.5708087586,3474.63730447
14.714,0.2593,14.7154933515,128.71,101.231,258.632885909,184,1211.83460866,184,2295.76224358,0.0,0.982542,2295.76224358,0.195535125729,-14.8387,14.714,3343.42607168,2295.76224358,626.269127508,14.7155262271,2957.91912496
14.7749,0.24462,14.7765410188,129.125,101.485,250.071577066,185,2840.36383667,185,2232.24919367,0.0,0.992655,2232.24919367,0.196639792446,-14.8946,14.7749,3202.51246748,2232.24919367,94.6944654321,14.776565629,3069.47160025
14.8121,0.239501,14.8133925817,129.496,101.69,275.07290045,186,3220.13005011,186,1801.89408386,0.0,0.989813,1801.89408386,0.192275713361,-14.9351,14.8121,3336.3903137,1801.89408386,40.9480752733,14.8135438474,3295.71795027
14.9486,0.230174,14.9494335389,129.812,101.933,255.62478395,187,2960.75370473,187,2117.724885,0.0,0.990914,2117.724885,0.188827478879,-15.0752,14.9486,3141.95105763,2117.724885,55.5986012627,14.9494900283,3057.81061314
15.0662,0.29929,15.0680263404,130.225,102.186,250.676449258,188,3012.66551721,188,2172.68572293,0.0,0.991487,2172.68572293,0.203112863972,-15.189,15.0662,3163.84475004,2172.68572293,42.3818607255,15.0680583494,3083.75849665
15.2122,0.185462,15.213584887,130.656,102.386,280.028969441,189,3341.42298359,189,2183.44304295,0.0,0.989156,2183.44304295,0.183644911199,-15.3448,15.2122,3506.57026172,2183.44304295,55.8639625953,15.2136186777,3428.35024712
15.2768,0.389536,15.2782427952,130.977,102.675,278.864450406,190,3292.28635785,190,1985.35723484,0.0,0.989978,1985.35723484,0.213600334444,-15.4063,15.2768,3546.45400721,1985.35723484,70.4512671058,15.2782958093,3442.29942901
15.379,0.226585,15.3804444646,131.411,102.912,286.390580982,191,1165.43091203,191,2101.37221537,0.0,0.985348,2101.37221537,0.189783664682,-15.5114,15.379,3714.82157801,2101.37221537,700.348238298,15.3804764633,3226.40308397
15.5018,0.357705,15.5039779399,131.745,103.192,278.433525292,192,3212.75185308,192,2270.44587043,0.0,0.991459,2270.44587043,0.212781145498,-15.636,15.5018,3485.27958022,2270.44587043,72.8637886447,15.504028192,3380.05322232
15.5736,0.215416,15.5746135255,132.013,103.419,227.971771062,193,2689.52757852,193,2091.70542368,0.0,0.99513,2091.70542368,0.185901213621,-15.7008,15.5736,2753.27774701,2091.70542368,16.3427728641,15.5746512073,2721.82724736
15.6302,0.314426,15.6316252715,132.297,103.673,238.119039404,194,2848.72080992,194,2251.61459874,0.0,0.994919,2251.61459874,0.201585592536,-15.7632,15.6302,3008.44174407,2251.61459874,59.4376303368,15.6316777073,2950.38704936
15.772,0.315412,15.7731243319,132.572,103.929,239.02465333,195,794.620147236,195,1828.04733851,0.0,0.986869,1828.04733851,0.202218275125,-15.9032,15.772,3299.90109421,1828.04733851,723.924274555,15.7731441127,2951.25538126
15.9128,0.310041,15.9137418692,132.925,104.143,267.39220049,196,3179.05653559,196,1934.04810446,0.0,0.994258,1934.04810446,0.201692559395,-16.0467,15.9126,3423.35776148,1934.04810446,69.3307531378,15.9137744996,3282.99110919
15.9769,0.470068,15.9785633474,133.258,104.429,235.365907457,197,1297.43919365,197,2153.89878081,0.0,0.969175,2153.89878081,0.222805332961,-16.1042,15.9769,2934.70867799,2153.89878081,583.844328441,15.9786106424,2136.11481895
16.0645,0.249988,16.0658415256,133.578,104.652,264.216903608,198,3173.50033311,198,2208.45277323,0.0,0.994313,2208.45277323,0.196891090007,-16.1987,16.0645,3357.32826585,2208.45277323,54.3326827285,16.0658544952,3280.59226854
16.1639,0.364009,16.1663408293,133.889,104.842,249.703653533,199,2973.82853181,199,2412.40803684,0.0,0.992392,2412.40803684,0.209511490127,-16.298,16.1639,3186.87960603,2412.40803684,63.6618089086,16.1663695371,3083.35835474
16.2872,0.276288,16.2884893361,134.176,105.034,247.180898414,200,1752.37647162,200,2355.13235411,0.0,0.979322,2355.13235411,0.196301008054,-16.423,16.2872,3224.60853892,2355.13235411,533.661518124,16.2885376199,2626.67182171
16.3967,0.309085,16.3981162352,134.557,105.273,275.25730552,201,3316.96030356,201,2193.29524409,0.0,0.994391,2193.29524409,0.19885448875,-16.5336,16.3967,3444.57694789,2193.29524409,43.9714717035,16.3981337086,3371.8048456
16.4259,0.250392,16.4274875577,134.894,105.506,267.052424702,202,3055.38551455,202,2291.56316838,0.0,0.994276,2291.56316838,0.192569881495,-16.5659,16.4259,3273.82872988,2291.56316838,76.5140994599,16.4275281111,3182.24976059
16.7033,0.334219,16.7044599631,135.159,105.771,271.579094754,203,2093.69737549,203,2142.58098557,0.0,0.990603,2142.58098557,0.210011132392,-16.8423,16.7033,3439.27522676,2142.58098557,415.712886551,16.7045057626,3161.07001112
16.6439,0.398721,16.6445196276,135.475,105.992,272.184601151,204,1402.59610222,204,2201.04772518,0.0,0.985705,2201.04772518,0.209171437805,-16.7926,16.6432,3469.99618503,2201.04772518,596.847423291,16.6445510469,3138.53767469
16.8169,0.338978,16.8183971292,135.802,106.227,276.679704497,205,3298.45595676,205,2284.44690972,0.0,0.993016,2284.44690972,0.203375402273,-16.9645,16.8169,3522.86526749,2284.44690972,63.3651853712,16.8184293624,3377.99874715
