AverageReturn,MaxReturn,AverageEsReturn,AverageDiscountedReturn,MaxEsReturn,AverageAbsQYDiff,AverageQLoss,AverageAction,StdReturn,AverageAbsY,AverageQ,Epoch,AveragePolicySurr,PolicyRegParamNorm,MinReturn,QFunRegParamNorm,MinEsReturn,Iteration,AverageY,StdEsReturn,AverageAbsQ
47.240005219,51.0804512135,288.654988808,40.6440553808,620.570330112,0.511239512331,1.21149,0.766291,2.13148235286,20.9847078187,20.9754,125,-21.533,43.8284,43.3545971981,51.1585,47.4571810216,125,20.9786483812,178.612265639,20.9935
683.358034557,1036.81409606,259.013241395,223.530267105,723.050540871,0.52304925299,1.32645,0.85685,91.7122372071,21.1962310858,21.1884,126,-21.7463,43.9459,458.33025971,51.2983,18.0344986097,126,21.1905501868,230.623969717,21.2053
651.569949436,753.564928237,405.506346605,219.072536398,514.75574947,0.53179042069,1.3281,0.826216,40.4773358548,21.3560302961,21.3479,127,-21.9066,44.0702,557.134817132,51.4868,280.197855013,127,21.3497308169,81.0631172974,21.365
522.754932479,612.00405694,281.364629341,208.089434528,718.429962911,0.544108737682,1.46471,0.864294,39.3346902673,21.3407815835,21.3314,128,-21.8849,44.232,448.067268816,51.655,9.26638771097,128,21.3346855698,229.431223788,21.3472
457.828729791,485.235759298,243.983606248,199.461326929,540.101411005,0.558770327272,1.57997,0.836872,6.87609371018,21.4308904769,21.4208,129,-22.0086,44.3455,449.546354057,51.9111,16.7249555584,129,21.4243387987,202.618416382,21.4389
489.077128042,634.08681976,229.249750713,198.144265866,427.941235258,0.539145282356,1.40117,0.808189,138.124863107,21.5885731672,21.5826,130,-22.1453,44.4854,299.757373829,52.1008,22.637375447,130,21.5837475122,153.393633309,21.5985
447.401995783,458.126255918,205.83977555,200.931432912,516.970914179,0.532590049836,1.39752,0.790387,4.75539909317,21.7448208766,21.7374,131,-22.2809,44.592,436.563164344,52.2901,16.6136619763,131,21.7399624741,178.542399275,21.7534
449.269216771,464.377880878,191.019546206,203.239886204,437.905329413,0.548810170869,1.4509,0.763559,5.69709169674,21.8199460676,21.8109,132,-22.3521,44.6916,432.411417141,52.5365,10.773375504,132,21.8125765699,162.77898524,21.83
465.384605652,960.141834536,305.243139569,150.240909445,454.270536444,0.554196188172,1.51622,0.746893,191.975661176,21.8194285873,21.8096,133,-22.3626,44.799,181.072192485,52.7063,14.4597879891,133,21.8132566559,163.041120291,21.8266
318.654470359,427.24130899,247.039289709,159.299831601,505.730757383,0.547959615342,1.58227,0.767982,20.6720615104,21.8431668801,21.8344,134,-22.3763,44.8879,276.66365289,52.9062,29.2409050738,134,21.8366291242,187.478555276,21.8528
417.904145085,563.385581134,318.144435864,185.411588146,460.601903061,0.537111668119,1.38619,0.751432,82.2419117274,22.071901117,22.0639,135,-22.6493,45.0314,261.789856312,53.0505,20.9325361892,135,22.0664936328,153.910860223,22.0793
444.701201044,578.158733615,160.44194724,193.826972514,369.717584732,0.538003509945,1.50705,0.790838,49.7673660495,22.0819397664,22.0748,136,-22.6439,45.1348,248.917232433,53.2159,8.96086048894,136,22.0764633397,137.278972755,22.092
418.856410442,537.716781211,162.717982071,188.788892853,457.045060098,0.531207900621,1.40844,0.826461,38.6850718884,22.2955420568,22.2891,137,-22.8245,45.224,370.702710023,53.4064,8.29662122844,137,22.2916368358,169.815856135,22.306
407.898475303,495.991609834,164.105011903,189.260270933,383.472449796,0.573163285805,1.78842,0.799479,41.3780008153,22.2836195899,22.2761,138,-22.8301,45.357,282.525177635,53.5814,15.1137891182,138,22.2784202035,137.289977233,22.2919
370.207918275,469.694623858,357.085196342,169.283864293,593.777933806,0.52793398991,1.36292,0.768525,42.6188600132,22.4616628261,22.4539,139,-23.0164,45.4604,305.583780297,53.7129,16.4627355074,139,22.4569121959,174.930472069,22.4701
369.355352634,416.246269276,371.330080332,174.664545772,501.70729318,0.528287276471,1.3761,0.75333,22.0931910416,22.5743009603,22.5705,140,-23.1152,45.6005,320.118988788,53.8732,18.2526254648,140,22.5708820535,162.888136684,22.5832
372.346723781,402.909241088,167.044990008,178.675014103,442.827410759,0.543308426302,1.49071,0.763009,6.7549854862,22.5498249716,22.5435,141,-23.0607,45.7046,359.61551081,54.0421,16.3071166049,141,22.5451208668,159.439609177,22.5662
411.390577613,456.647808576,242.755699275,192.262652041,457.948289991,0.552402331597,1.55781,0.787085,13.5426260201,22.6306002106,22.6223,142,-23.1393,45.8113,388.472849325,54.2412,18.6740415257,142,22.6247068836,146.489764802,22.6404
387.535772916,519.101291229,289.874177782,174.388793062,571.995965213,0.578692158995,1.74036,0.810976,64.7242234608,22.6163720255,22.6066,143,-23.1658,45.9387,286.106461166,54.4349,24.6979498918,143,22.6096090077,164.133909304,22.6275
355.436564946,473.774001548,261.270332987,167.176573193,378.025378779,0.548290815055,1.51832,0.767688,47.7886902194,22.7072052137,22.6974,144,-23.2468,46.0618,273.800552808,54.5895,22.2610092544,144,22.6994067988,112.282807221,22.7171
245.658086669,682.778199798,235.765799639,130.872417096,468.615515619,0.553593704371,1.56814,0.713629,103.111715171,22.7980348051,22.7876,145,-23.3173,46.1253,146.340423555,54.7621,9.92723553802,145,22.789911878,192.999931744,22.8091
517.618055835,717.295188538,187.836926202,203.839951775,416.742233523,0.547817406336,1.58069,0.824979,116.196166101,22.8658155951,22.8576,146,-23.3916,46.2185,302.578350619,54.9392,15.0073027216,146,22.860909886,157.13093685,22.8727
496.852821842,602.178205309,271.116251956,203.748700997,490.029652362,0.584573239534,1.86403,0.853498,41.6526508786,22.8799772691,22.8716,147,-23.4286,46.3917,427.095745623,55.1508,12.1496441451,147,22.8740794714,179.839994242,22.894
429.786159626,463.123071706,241.804052364,184.506005219,648.205551303,0.516108917594,1.28563,0.836909,14.7450867605,22.9344920732,22.9274,148,-23.4722,46.5476,393.22548589,55.3449,15.545951302,148,22.9292692782,197.796797716,22.9438
385.558545072,575.29074004,175.44140582,177.003694463,462.162987174,0.546726124326,1.53716,0.787986,49.9922054689,23.0457203612,23.0401,149,-23.5814,46.6532,253.678367869,55.5327,10.2531777527,149,23.0404649729,173.833831402,23.0568
436.906183229,505.664404875,377.137987684,180.145055714,638.402859852,0.560881713602,1.73042,0.872449,44.7390353475,23.0428207213,23.0352,150,-23.578,46.7553,308.242955146,55.6877,153.184969261,150,23.0370532366,162.23994049,23.0537
515.482926781,901.028606666,349.090104188,186.196950626,567.673905185,0.559512775839,1.52907,0.747387,156.088167557,23.2577520452,23.2472,151,-23.7926,46.8579,298.278645668,55.8557,38.1948286319,151,23.2510382024,157.013201187,23.2674
442.725635559,808.353042913,388.336234052,178.632247331,813.13577313,0.564060904368,1.64628,0.77548,133.681233637,23.3236033957,23.3156,152,-23.8693,46.9408,265.728618369,56.003,22.4388413713,152,23.3184172743,231.345851705,23.3335
409.071727709,594.740435268,244.650369601,180.563359195,418.24807717,0.569589947429,1.7057,0.797009,83.2666500982,23.4040554866,23.3957,153,-23.9339,47.0144,290.808359585,56.1337,7.64195077559,153,23.3992626939,137.84906329,23.4166
758.295614394,986.6158599,207.713530158,219.407012631,488.382362243,0.578044355991,1.91932,0.788594,125.055265717,23.4237682938,23.4166,154,-23.9406,47.1295,606.084255422,56.3032,8.80505152878,154,23.4175410148,134.128107672,23.4344
411.53203355,545.000705275,176.096737449,163.271417241,480.509328854,0.542716493636,1.53476,0.737714,63.6817559457,23.4914507062,23.4855,155,-24.0251,47.2419,277.663713966,56.4345,10.9753498011,155,23.4870435213,170.042835782,23.5045
393.652739323,491.473026623,193.259574863,173.525149845,726.674467217,0.566964535654,1.66012,0.800043,46.209707988,23.6347616408,23.6295,156,-24.1775,47.3583,279.044505542,56.5928,12.368736033,156,23.6307042274,213.439220586,23.6469
418.263785467,461.25730185,276.640519241,187.677266958,463.915600966,0.578253391832,1.84493,0.741512,18.1508517035,23.7378646085,23.7293,157,-24.2543,47.4581,364.816273192,56.7841,22.3684627002,157,23.7322150938,146.809988086,23.7473
521.748114341,613.609661769,278.968812024,206.48606005,733.299952556,0.569817232611,1.59885,0.752486,45.1110423719,23.6895930921,23.682,158,-24.2149,47.5597,373.395464943,56.9742,14.392023206,158,23.6850385151,232.279156157,23.6979
664.149981603,1056.4892499,317.32686841,162.685381216,583.658543414,0.542715362766,1.4858,0.719244,225.328799808,23.9215013985,23.9158,159,-24.4466,47.7167,264.683110348,57.133,77.6243927821,159,23.9172945384,181.387922647,23.9327
397.18214896,736.149055797,200.619017822,150.612628858,556.425422473,0.559132062768,1.54339,0.698423,91.5656619381,23.8357588477,23.8298,160,-24.3822,47.8277,259.023986684,57.3226,10.2866603613,160,23.8321671792,195.6331733,23.8441
486.492376128,910.993159981,354.334405481,192.440884935,581.090159202,0.577122593214,1.7458,0.807812,186.940944568,23.996748792,23.9916,161,-24.5403,47.9291,266.844224794,57.5188,215.868320818,161,23.9933973549,140.476603751,24.008
419.189251859,542.832187609,301.782049635,184.765607085,539.329040755,0.566676607388,1.66146,0.769115,16.9677654214,24.1434131818,24.1355,162,-24.6772,48.0086,377.175332391,57.7038,6.78712697629,162,24.139440078,198.787708747,24.1521
682.069840161,1243.322464,339.05522346,216.078059229,681.716304258,0.583084563463,1.698,0.780165,151.1178937,24.0971113565,24.0894,163,-24.6446,48.1037,591.986017879,57.8652,8.85626916039,163,24.0917085604,235.274882775,24.1081
583.988012489,1051.28141532,235.886214545,215.676880358,922.135329451,0.557248183216,1.7225,0.787481,139.89971531,24.2623760069,24.2565,164,-24.8151,48.1522,383.220411672,57.9905,8.61377577608,164,24.2583465767,264.606769957,24.2704
773.895047332,1499.8174332,204.537284832,200.373993188,419.090010815,0.590706901657,1.83775,0.800842,421.238193055,24.3249753169,24.3182,165,-24.8892,48.2494,259.747973226,58.1865,10.5938413526,165,24.3209753659,171.340291817,24.3359
726.693308849,1403.5918417,329.38307856,225.566703737,598.447581883,0.584503477252,1.70128,0.781613,199.177981666,24.5282450621,24.5219,166,-25.1033,48.3122,522.996869467,58.3432,138.262639084,166,24.5236832311,133.14647039,24.5404
537.198160402,895.789297001,390.954933012,196.415727551,744.779153865,0.549228077088,1.3918,0.780365,137.366577483,24.5411309437,24.5329,167,-25.0947,48.4746,273.027733466,58.482,57.6914118173,167,24.5351054944,236.138205328,24.5504
504.916983345,1318.9624652,302.521506957,190.764235309,645.530215691,0.588289345622,1.93148,0.827591,205.290509635,24.4905393613,24.4838,168,-25.0587,48.5626,278.255966396,58.6438,15.5990190858,168,24.4853594534,232.421683716,24.5049
891.046472982,1743.65292832,170.647694694,222.694677211,527.417461291,0.567778079292,1.61972,0.795819,332.325138071,24.6449174263,24.6381,169,-25.2089,48.6125,464.899389543,58.8583,10.7180516509,169,24.639158002,160.258524385,24.6558
1204.15916278,2377.33084283,337.629337546,193.821197411,630.464610915,0.589482622361,1.87713,0.77975,520.317984968,24.720719256,24.7129,170,-25.2815,48.6861,344.482405927,59.0511,92.2923457763,170,24.7163999807,161.827983477,24.7293
1065.72777532,1630.46926212,317.299356729,192.483302705,624.607703124,0.585964779885,1.72689,0.768367,343.026047032,24.8419945595,24.8356,171,-25.3786,48.7877,263.904573386,59.2113,35.2854585711,171,24.8378396024,181.344737199,24.8548
971.178837665,1363.9158929,260.510302045,172.334118393,692.960634452,0.556772774047,1.53793,0.771052,228.171381315,24.9579946895,24.9499,172,-25.5018,48.9222,545.102377824,59.3912,14.0816473122,172,24.9543057384,241.709269235,24.9666
1258.33422286,1781.15792876,374.794056849,171.796268268,917.130707172,0.57654734682,1.64001,0.715552,292.297225469,24.9254869871,24.9191,173,-25.4721,48.9924,763.316155225,59.5497,22.1605487129,173,24.9202628502,289.882802226,24.9376
832.083644112,1365.72557421,163.659459488,229.228599673,549.115727982,0.626068378699,2.16977,0.815296,149.851984322,25.1142501025,25.1082,174,-25.6547,49.1188,605.478474471,59.755,11.8317616496,174,25.1108144045,176.837269418,25.1264
925.630582026,1697.76026191,304.533684747,201.864946434,596.253895207,0.590236418542,1.8021,0.778978,339.57948841,25.089139428,25.0817,175,-25.6555,49.1711,315.89878519,59.979,41.7775763104,175,25.084797164,223.029692879,25.0989
170.626061863,211.983600106,256.717155778,102.677388795,489.255783695,0.595681550384,1.95451,0.700758,17.7190928864,25.0516691851,25.044,176,-25.6403,49.2397,152.094520155,60.1521,30.6461128772,176,25.0474384883,130.243874338,25.0611
561.881335215,1440.193269,194.603485398,173.624674687,415.627622827,0.604304517899,2.03234,0.750371,277.775927191,25.1437658675,25.1368,177,-25.7169,49.3156,300.101324541,60.3361,66.9705874531,177,25.139426324,101.523728007,25.1553
229.412152231,995.407324574,228.465670839,123.095839689,585.523318969,0.588108537515,1.98674,0.692296,103.476694136,25.3875078337,25.3838,178,-25.9776,49.3915,178.555990125,60.5025,12.4584885038,178,25.384885096,202.384037669,25.3993
504.085481716,1397.77145858,191.317403981,171.381295982,670.6099707,0.621871069021,2.1965,0.757766,306.308621853,25.4638198946,25.4578,179,-26.0374,49.4877,204.943304053,60.764,18.8425524184,179,25.4615358446,194.65247579,25.4728
456.011297926,1830.61832649,270.414778496,166.686295448,372.225752803,0.592004555937,1.75117,0.750285,306.151472494,25.5083148191,25.5036,180,-26.0744,49.5754,265.894203362,60.9469,14.1435462832,180,25.5055316954,107.413679967,25.5208
745.49476015,1969.95841123,458.79116065,190.18302202,1122.49893588,0.598184379532,1.96398,0.76231,416.605424685,25.565786899,25.5588,181,-26.1295,49.6481,287.87399876,61.1355,165.345867625,181,25.5631146428,342.516521862,25.5765
169.453301799,261.877280795,181.971271107,106.288740708,545.391749072,0.593258757229,1.84327,0.697392,11.6839094859,25.6587050346,25.655,182,-26.2198,49.7848,155.749361538,61.2997,11.1431071641,182,25.6564918906,164.556930876,25.6699
425.687849936,902.405050495,208.749588035,171.977467269,571.392931875,0.609073732968,1.98039,0.736069,139.747048066,25.7904709867,25.7854,183,-26.3723,49.8731,254.164253689,61.471,17.7330884738,183,25.7892960669,168.688633796,25.8026
425.854746267,1002.73830284,210.904485381,170.350796993,796.873876094,0.61511849453,2.10313,0.797411,172.980755428,25.8342443304,25.8291,184,-26.4192,49.9499,256.852616529,61.68,8.54906783042,184,25.8310646632,291.270300175,25.8446
295.543551179,1195.33824636,380.064968766,140.517710353,654.876541106,0.611412407774,2.05959,0.755679,178.097253842,25.998219965,25.9938,185,-26.5984,50.0583,154.085311264,61.7836,82.6739259109,185,25.9966640718,213.576937856,26.009
245.884819234,1822.94690369,411.006985413,124.032874035,874.064697833,0.598865819835,1.9116,0.722367,222.426372895,26.0954040645,26.0905,186,-26.6853,50.1091,154.951003559,61.9517,31.3618907277,186,26.0936700248,319.982731113,26.1049
335.394090449,620.968242101,239.737330027,155.440172712,541.926631393,0.617267100215,1.9614,0.714501,122.700434385,26.0647834498,26.0605,187,-26.6609,50.2011,193.212257317,62.18,17.8162516099,187,26.0632146257,193.540708496,26.0774
252.051439504,741.124911037,300.950789893,134.209130816,865.572453934,0.57893873271,1.69898,0.717913,60.3294288191,26.2685820535,26.2644,188,-26.8706,50.2822,211.95263826,62.3476,35.3477131392,188,26.267180504,233.408037475,26.2781
400.448554479,2313.24935901,205.552226428,160.10931357,445.397371214,0.625824093137,2.11374,0.755869,307.201815187,26.18085145,26.1754,189,-26.7942,50.4581,222.631843238,62.5038,9.55553812761,189,26.1796311341,146.226139328,26.1935
549.033568184,1577.70113689,212.591336306,189.954891922,626.711288139,0.622662878859,2.1244,0.763275,318.685329576,26.3153542553,26.3115,190,-26.9587,50.6099,178.246640166,62.6901,20.9477887647,190,26.3140726985,192.541288588,26.3273
423.030545235,845.478744164,240.416392409,164.19021166,603.898126446,0.616887190444,1.99661,0.746823,197.588289712,26.3756574345,26.3712,191,-27.0216,50.7684,141.350308607,62.7948,19.579443415,191,26.3740523389,167.344601223,26.3876
266.468625761,863.176325861,143.047826251,130.958120603,491.238299306,0.623774969907,2.00602,0.679052,173.270074675,26.5107205787,26.504,192,-27.1358,50.8862,117.308361037,62.9701,14.7101784129,192,26.508059259,166.262650414,26.5204
809.318306244,1687.02687172,189.629337615,222.789320426,402.133859036,0.631582415162,2.2294,0.739359,290.341550592,26.5867991682,26.5796,193,-27.1959,51.0124,371.229320225,63.1216,19.3150867091,193,26.5828968525,118.10849486,26.5954
843.916688208,1728.50778829,337.639247565,193.33650577,698.506039952,0.608988383974,1.89593,0.728215,320.303603768,26.681938828,26.6777,194,-27.2954,51.1178,395.786578584,63.2582,12.4126388294,194,26.6804879316,213.629550658,26.6935
437.459967971,1316.60371786,178.649233392,156.439201314,390.404919539,0.636171801125,2.38102,0.765917,341.083633817,26.772758213,26.7681,195,-27.3923,51.2624,147.532110636,63.4276,7.90267289948,195,26.7707334415,139.871658401,26.7816
928.194987266,1799.12675183,227.185677857,198.508641415,761.986352865,0.641111719168,2.31028,0.736065,432.794598623,26.7951225219,26.7898,196,-27.3759,51.402,289.45247373,63.5776,14.3749977362,196,26.7924697404,212.954025091,26.8081
743.682786139,2335.54793513,321.209934777,172.063961623,894.956652759,0.60208163061,2.06076,0.77145,632.985845961,26.8172447675,26.8121,197,-27.4056,51.4898,256.659969158,63.6938,35.5074212572,197,26.814943413,276.786154404,26.8302
871.25707998,1589.16835164,182.101889193,223.134955011,451.154037774,0.645987515063,2.32205,0.775089,264.490222111,26.8794678459,26.8743,198,-27.5057,51.5573,396.233945571,63.8328,16.8196809275,198,26.8768677084,182.602320819,26.8886
327.261599587,2190.37579826,453.462831244,143.261820978,775.337954298,0.621831202428,2.02781,0.778431,275.597848878,26.9937746549,26.9886,199,-27.6006,51.6481,242.844169791,64.0116,27.6646888381,199,26.9917532011,234.851479736,27.0041
