PolicyRegParamNorm,AverageDiscountedReturn,AverageAbsQYDiff,MinReturn,Epoch,MinEsReturn,AverageY,QFunRegParamNorm,AverageEsReturn,AveragePolicySurr,AverageReturn,StdReturn,Iteration,MaxReturn,StdEsReturn,AverageAbsY,AverageQ,AverageAbsQ,AverageAction,AverageQLoss,MaxEsReturn
48.8485,143.978527561,3.91017937778,175.171157403,124,179.527406828,178.216412595,81.7799,451.101966553,-184.319,353.007435386,276.811260163,124,1281.13267407,150.571430363,178.253647591,178.202,178.387,0.7596,83.9858,634.209796891
49.1072,113.379125172,3.94662510583,134.198156958,125,10.2964889906,179.853151177,82.1928,184.614497302,-185.936,294.737811052,249.991630655,125,1200.55196412,169.257113341,179.90073471,179.838,180.054,0.770899,81.936,520.947173889
49.2964,135.130863917,3.86336621748,175.753637488,126,70.885085788,182.098583871,82.6804,316.042727845,-188.084,302.55182273,254.273509205,126,1543.51863501,323.154510321,182.143776404,182.083,182.276,0.804843,80.4033,1055.26349122
49.4783,180.537579781,3.92403968983,173.170454411,127,7.32002702907,183.638017258,83.0631,216.004054085,-189.839,474.366309255,213.941772808,127,1017.43648929,269.318401139,183.680933956,183.61,183.809,0.803383,81.5149,885.422552983
49.6999,180.847913431,4.05488553245,184.446825015,128,22.7712660351,185.298006564,83.4897,281.354654676,-191.748,689.829390035,590.76725067,128,2875.20724704,213.34083812,185.346516824,185.288,185.492,0.811728,86.4085,715.505263507
49.9082,198.611697181,4.09428034077,166.921921887,129,138.39323079,187.631173734,83.8667,342.579159865,-193.999,604.017329037,336.584676563,129,1279.7275969,341.449298468,187.669630169,187.613,187.798,0.809517,92.0705,1022.79061748
50.0919,132.051970892,4.1590947221,150.576633555,130,292.288072295,189.15887813,84.2267,505.647132892,-195.289,325.459652922,313.442037213,130,1456.57798251,237.849492297,189.198502465,189.144,189.344,0.796554,93.1764,970.11927396
50.301,121.73368821,4.0736048395,138.835239636,131,11.1566736475,191.060187826,84.5805,255.557132095,-197.357,312.94399561,319.828891264,131,1524.2070016,212.26792362,191.095991469,191.042,191.239,0.805817,91.466,717.478585144
50.3966,124.100034637,4.1000098013,123.473305545,132,10.3289437435,192.697447489,84.9463,347.172022334,-198.957,239.501077363,166.332925306,132,1393.93582785,267.901064468,192.749380236,192.679,192.887,0.794708,89.057,706.246803715
50.6051,154.461733468,4.25387779257,196.144499507,133,20.271968885,194.602083405,85.3943,351.280780959,-200.893,370.506797085,271.754995236,133,1532.03491229,223.611042832,194.649783295,194.587,194.819,0.798778,92.8574,717.136816358
50.7424,213.622069489,4.21314717584,223.739986904,134,7.71485239188,195.725661281,85.7756,191.376370313,-202.076,928.797029514,329.559444243,134,1296.12793213,191.08969394,195.754763342,195.715,195.928,0.840367,96.0762,572.894093691
50.96,195.028621095,4.27252288334,128.050386509,135,62.9478672716,197.657905621,86.1904,215.919606871,-204.005,685.863423985,411.993637851,135,1566.07878142,162.960982435,197.706026771,197.637,197.857,0.807832,95.1016,616.646200192
51.1955,204.813479787,4.45769629869,264.406099958,136,10.0321761724,199.307091451,86.6,184.226233075,-205.716,643.43675384,268.655820909,136,1156.88835989,164.463833251,199.340680968,199.28,199.478,0.810201,104.456,591.756579303
51.4661,181.245002584,4.26109836001,136.358842284,137,12.8839051161,200.67707188,86.9557,294.846428311,-207.107,554.536479403,352.363456715,137,1500.24054655,250.725269733,200.712325293,200.666,200.883,0.832789,90.6,673.687214047
51.6569,149.043973376,4.42876271374,127.194238676,138,10.5731049199,202.467685243,87.3213,228.489076659,-208.714,326.137065612,220.739568024,138,1348.33054977,140.368890576,202.508588888,202.442,202.652,0.837478,107.668,457.126202002
51.8248,169.158698237,4.44204240782,220.409559501,139,15.0366341398,204.329006139,87.6981,215.979932723,-210.824,366.333713582,118.836589066,139,726.461626018,168.740287816,204.355006727,204.312,204.511,0.819002,105.478,546.801750525
52.0146,207.194592668,4.52978850075,231.041327382,140,12.610090075,205.643339501,88.0716,303.069950608,-212.091,681.749461467,242.009147648,140,1308.92102925,244.305947118,205.670612268,205.628,205.831,0.779838,113.329,881.025777913
52.2118,190.243565349,4.42256575513,239.245362683,141,10.2196792287,206.959964458,88.3862,215.85196083,-213.586,539.643554502,277.513257309,141,1227.58544571,91.8422629322,206.991738968,206.941,207.124,0.791686,100.878,333.123820024
52.3572,197.69497781,4.47578042302,218.217730333,142,10.9218223809,208.882389073,88.6471,272.831962427,-215.403,563.133320791,257.775367463,142,1275.45988863,308.991655622,208.925396626,208.856,209.08,0.787744,109.317,932.85877738
52.4937,199.494670443,4.60163855459,186.866347896,143,8.03472727841,210.453022337,88.9868,389.601664476,-217.115,551.719765743,165.710559184,143,951.864211999,250.281483624,210.488532954,210.432,210.631,0.78394,112.356,821.182652884
52.7157,189.076396052,4.55382531058,218.345790346,144,11.6138894176,212.506152661,89.2904,243.519638865,-219.206,602.106711829,270.261510292,144,1023.93098497,219.630129884,212.558932666,212.487,212.708,0.86055,111.547,681.245692183
52.8307,184.826661912,4.61121460091,220.729869332,145,105.419286566,213.80684501,89.618,446.51915465,-220.383,453.342328298,152.693473888,145,841.301012405,228.155806959,213.846388044,213.789,214.009,0.786995,116.209,737.620585958
53.0276,197.951236615,4.77739398402,228.908067115,146,5.13924839725,214.863701796,90.0417,262.914047802,-221.458,621.980587051,241.222362024,146,1182.65424877,213.531441062,214.914979712,214.846,215.078,0.814586,125.622,601.52506115
53.1628,208.036314484,4.78888472253,256.068376645,147,9.09052599968,216.383499873,90.3285,261.102650146,-222.923,637.56742548,167.874736054,147,869.583351899,150.769573339,216.438028443,216.359,216.606,0.819387,126.167,487.834340994
53.3282,206.921282795,4.74819975524,252.932611088,148,115.053892275,217.606698312,90.6748,454.207933986,-224.306,612.767850756,145.707944489,148,854.353730453,221.29926357,217.649703607,217.592,217.807,0.797597,121.567,734.760797651
53.4773,209.290392571,4.74075400065,266.419133825,149,5.64789381242,219.466254737,90.9848,228.150383694,-226.224,649.306876077,113.414821992,149,824.508922289,170.201686563,219.520349641,219.444,219.673,0.784683,123.94,542.465654687
53.6844,208.743879655,4.8395556772,234.446987935,150,10.8712120158,220.815088072,91.366,165.045439385,-227.55,752.16315741,248.632350188,150,1176.50731273,116.225806037,220.864824384,220.79,221.025,0.814347,133.55,387.191758548
53.8545,208.634756184,4.81247326874,225.261277231,151,10.4719904351,222.75531892,91.6281,187.817392122,-229.392,781.289389697,287.980869463,151,1249.36153903,196.987895798,222.804451305,222.747,222.99,0.811172,125.81,599.648453439
53.9641,206.908431459,4.99001503558,251.733368546,152,150.540846094,223.515072551,91.9185,243.059239985,-230.185,743.830693879,263.339454902,152,1128.23729032,70.9901676561,223.579893554,223.502,223.752,0.804899,141.33,380.051439635
54.1066,191.969488678,4.81781081764,202.655824933,153,10.3156555772,225.163565466,92.2273,310.605410256,-231.738,660.813432133,317.705527892,153,1184.95062488,294.919836151,225.21638436,225.13,225.379,0.8147,131.044,958.995689592
54.253,191.62375345,4.94625636957,231.477132214,154,37.7801017596,226.538319153,92.4764,270.792055037,-233.249,675.382769956,341.532131451,154,1122.55565757,220.705183917,226.589592983,226.518,226.761,0.771352,136.747,744.761428628
54.3954,199.402797003,4.91157269379,244.858544221,155,9.53809670696,227.65531306,92.6699,267.383004511,-234.222,663.835853073,313.132411551,155,1239.98763441,256.797444827,227.717555678,227.646,227.898,0.808681,135.641,846.940292838
54.5284,196.61622088,4.95107639606,198.919858217,156,8.34488085926,229.170421365,92.9881,387.193028404,-235.736,729.686969588,417.581444119,156,1672.03271615,246.991167448,229.222532508,229.152,229.418,0.806393,136.004,726.712453004
54.7021,171.970426621,4.96551668191,227.519369021,157,12.7708411588,230.10014154,93.2714,312.933413384,-236.538,487.218448801,293.257754784,157,1078.29022352,233.781008299,230.159331343,230.073,230.324,0.813803,145.125,775.058640702
54.8107,170.425300564,4.95243629044,228.102759524,158,10.8912427047,231.122793155,93.592,322.773853626,-237.624,520.4869299,387.156657819,158,1446.47145366,301.635964026,231.180613849,231.108,231.365,0.80797,130.902,788.423696441
54.8986,211.552678563,5.05020344922,270.472938983,159,180.679736768,232.244603756,93.8544,362.287524953,-239.047,713.28499567,240.039906218,159,1284.2737072,121.028091855,232.317857488,232.22,232.507,0.773176,140.162,514.298658463
55.0434,153.297583276,4.97939529252,234.354437797,160,10.9540746948,234.241607792,94.1949,245.619877719,-240.794,388.384762945,304.91827122,160,1316.63319643,178.780661658,234.321280955,234.225,234.485,0.811878,133.282,522.239345646
55.1847,165.667004028,5.06839456188,227.307897295,161,9.92100649783,234.776575944,94.4627,317.626365943,-241.355,489.495120791,398.858548823,161,1335.62483885,197.874580301,234.851258425,234.756,235.035,0.805548,136.602,597.520113679
55.2902,183.534609408,5.01200681802,211.0679955,162,9.0236582748,235.586861344,94.8002,258.840105141,-242.359,709.101218474,395.054106626,162,1441.23016672,294.459687508,235.655080345,235.57,235.85,0.780138,133.032,798.070766236
55.4275,175.210984253,5.09652130501,226.482148521,163,8.35260342409,237.932542952,95.0516,318.632274683,-244.482,605.359821519,428.097370166,163,1384.45563464,304.843470241,237.993483071,237.92,238.207,0.809804,143.786,936.693407147
55.576,158.294920035,5.06270222446,222.752849956,164,8.98859434725,238.432032366,95.2664,186.834018102,-244.953,400.083048659,269.657121529,164,1077.05519725,225.900657686,238.495213276,238.42,238.683,0.804232,140.619,782.598158084
55.6913,205.827177085,5.18203318332,245.815654226,165,10.1209005562,239.823996899,95.5809,260.26126682,-246.568,797.044171957,310.113999194,165,1451.66928563,214.292659356,239.898231257,239.8,240.063,0.774597,156.355,630.259231855
55.8049,218.174460148,5.02648159367,192.924748824,166,28.8983880744,241.022650706,95.8296,475.362455331,-247.8,1058.26709311,438.645538221,166,1973.50366819,309.881398763,241.074536322,241.014,241.287,0.75372,139.602,909.607444362
55.9254,161.316987527,5.1170119737,208.763774752,167,7.31375184057,242.444301419,96.092,243.136426783,-249.099,372.736506958,236.876554567,167,1179.5449937,234.811670679,242.512377028,242.427,242.694,0.779516,139.303,758.224378966
56.1013,223.945197891,5.24582506209,253.503568755,168,162.150712311,243.745944773,96.4032,366.516114515,-250.355,1063.66696503,377.411878579,168,1707.10638365,154.984517703,243.832904271,243.731,244.028,0.757139,161.16,576.583290092
56.2459,220.077488218,5.23538139782,265.451504296,169,33.5164902525,244.409349826,96.769,305.003403474,-250.972,941.523318576,261.328966691,169,1355.10866441,211.176088007,244.47887012,244.391,244.671,0.758288,150.761,740.781433389
56.4696,164.934264615,5.06572309946,209.848540697,170,6.35131828608,245.908269797,97.0186,348.514602009,-252.479,710.922779375,604.403736778,170,2128.73894181,260.793779326,245.991071439,245.887,246.157,0.77992,140.461,745.318012204
56.6091,206.00053301,5.25287560086,230.565174914,171,10.2520787996,246.850603077,97.3094,319.29476597,-253.435,1066.33925368,386.987274121,171,1591.56139097,273.588930478,246.944963708,246.837,247.122,0.770273,150.959,662.258956572
56.7515,183.22386124,5.12523929392,332.893998071,172,9.44505559238,248.605925557,97.5619,364.910336204,-255.08,1039.91988872,512.644296017,172,1928.01201212,296.042858711,248.681830914,248.591,248.874,0.768461,148.403,922.162997311
56.9253,205.450086988,5.24633363373,557.030979162,173,14.9412434509,249.169681274,97.8396,317.067520365,-255.787,1194.75284705,215.230781925,173,1555.42630712,328.606439219,249.245301135,249.145,249.427,0.79793,153.858,926.837341062
57.0556,201.267634055,5.25402125737,650.806119173,174,11.1319207948,250.400056918,98.1098,485.170783993,-257.31,855.478617745,101.48191387,174,1114.4873263,234.6521022,250.486540289,250.38,250.692,0.796814,147.017,692.511186847
57.1629,206.3403243,5.40819122728,297.95194926,175,10.0640714648,252.034143215,98.3873,366.05902255,-258.574,818.235619703,292.067729866,175,1366.0746068,340.808613459,252.119873972,252.02,252.317,0.764598,172.548,1034.97851061
57.3088,214.268040225,5.34995404757,549.051371091,176,239.238535002,252.790810347,98.6124,354.810501875,-259.466,973.468533003,268.1153151,176,1705.174444,145.55049308,252.875995563,252.784,253.084,0.768555,161.187,662.540644278
57.4426,192.507150839,5.34639327246,603.426558138,177,26.3102122303,254.395222022,98.8942,241.106748921,-261.085,1058.69266671,246.213275186,177,1549.56278995,210.242233429,254.466694529,254.365,254.64,0.765319,169.641,659.966397736
57.5057,172.681182581,5.26191341608,313.937877956,178,11.8611223178,255.384380046,99.1282,305.829501984,-262.07,424.413012056,66.3444248007,178,587.131482423,275.559736669,255.451381189,255.373,255.661,0.782548,155.448,775.641238549
57.667,173.079283477,5.57599370017,291.483854283,179,154.710175579,256.216022348,99.4108,340.78396125,-263.019,460.096264872,130.673089806,179,775.244692612,152.785807258,256.280198207,256.201,256.464,0.768848,182.769,582.837718422
57.8272,185.242960656,5.46387934165,369.961893141,180,8.76198312471,258.26569765,99.6415,247.164837492,-265.077,616.445988057,144.392352936,180,961.437736646,240.409020121,258.328400502,258.238,258.505,0.794884,175.822,686.315606273
58.0079,205.389515261,5.46034671418,397.156231485,181,156.085342221,258.400773358,99.8927,399.767671834,-265.338,772.568514575,245.318987769,181,1385.41717249,229.80936851,258.476642061,258.392,258.684,0.782587,161.129,831.327104117
58.1579,214.144927261,5.45279611312,570.499065939,182,9.19133824414,260.62460539,100.154,430.605487648,-267.504,920.481130276,229.109020416,182,1571.67455173,329.100491195,260.696356746,260.606,260.866,0.764076,165.203,883.370854627
58.2866,206.273095664,5.62780425214,363.696635777,183,8.49728054591,261.557468178,100.548,243.802535235,-268.479,810.701236416,254.115808915,183,1261.41120524,281.873603187,261.621823734,261.543,261.806,0.76091,182.036,965.696526273
58.3839,177.634824697,5.4462881344,281.170557452,184,9.39683722089,263.04470339,100.807,234.12596673,-269.847,514.014901757,135.323892981,184,787.715618039,194.909240741,263.126732296,263.021,263.319,0.770297,159.184,610.15329546
58.559,186.792484694,5.71692053179,347.30684964,185,38.4356102831,264.415334142,101.141,350.130845782,-271.25,566.963074412,214.331341433,185,1165.35560931,205.2882185,264.493475042,264.39,264.68,0.785724,185.356,643.305948181
58.8028,192.64266228,5.46197469763,365.39884915,186,8.73591487218,265.259958683,101.481,237.90472677,-272.07,538.215954627,129.248917551,186,995.614358802,202.982720897,265.332432482,265.24,265.539,0.803917,162.692,614.50873622
58.9655,180.634317139,5.53649387318,202.217405157,187,11.5459947593,266.137007063,101.813,260.384256566,-273.102,636.773661146,335.225328707,187,1448.93637804,183.899250375,266.220229459,266.122,266.412,0.821138,167.674,601.439405472
59.1263,203.872919989,5.4797431687,212.330243783,188,89.3957378751,268.114790704,102.079,349.7498186,-275.118,894.320716533,353.784253847,188,1528.56951121,256.956862677,268.182422284,268.089,268.364,0.769432,160.147,933.865220884
59.2117,196.783927991,5.62181879488,280.780943818,189,254.708691264,268.954204898,102.298,448.828795127,-276.094,618.577511652,312.762574574,189,1309.87740366,281.987276359,269.0191756,268.936,269.217,0.777189,189.636,994.899717743
59.3571,181.801511983,5.56548070418,259.107350239,190,27.5760145082,270.669023793,102.614,370.563820117,-277.675,511.284587818,133.117514128,190,868.87196041,280.272948126,270.728458757,270.64,270.907,0.803438,176.289,804.264583102
59.4904,185.504344098,5.4935824231,265.319792881,191,28.3707416653,271.693455719,102.935,387.581906807,-278.579,473.074565064,115.567799845,191,961.269280164,404.167924811,271.744519744,271.676,271.935,0.778449,169.72,1196.24052905
59.5663,198.114767853,5.68103287734,331.381534389,192,28.3088852491,273.689212402,103.19,397.154808142,-280.652,726.416826376,226.27431869,192,1162.28833313,242.723179711,273.761724144,273.677,273.97,0.76069,184.432,798.464522829
59.6547,192.078411467,5.68764578775,224.158349774,193,44.140212266,274.293064421,103.501,466.330228618,-281.381,923.094851032,456.96188407,193,1659.75239613,278.132396112,274.349906848,274.275,274.543,0.78091,184.268,740.049486519
59.7915,204.107742365,5.60285019622,272.349087851,194,7.99644114293,275.799409621,103.784,495.257579873,-282.828,801.790209023,249.477719861,194,1217.19596513,332.484419858,275.876653796,275.793,276.084,0.78562,179.53,876.808074843
59.9145,192.410526095,5.64392537202,243.726098526,195,7.21113573824,276.678021821,104.043,188.565367754,-283.815,676.104177888,377.38533959,195,1486.58891293,197.923150174,276.742890155,276.649,276.922,0.78432,182.139,576.717816496
60.0606,207.578729747,5.71402971609,382.053188919,196,50.7491456537,277.68900381,104.406,244.863873439,-284.909,716.283088694,200.843937573,196,1068.80162708,185.405315373,277.757635315,277.681,277.932,0.807398,181.615,576.899493098
60.1958,191.696505918,5.60494168419,285.926799315,197,9.05779032567,279.285500298,104.71,280.23724021,-286.283,612.3616167,296.197424053,197,1476.9678084,184.017726727,279.360644422,279.26,279.555,0.822787,167.444,517.882948297
60.3608,200.062497559,5.75712865351,255.410168595,198,382.88975483,280.370572023,105.053,589.735667853,-287.643,679.617985254,220.908963814,198,1392.63886235,205.359942399,280.438451629,280.349,280.608,0.788013,185.065,878.457730847
60.4983,171.910849339,5.70642848618,286.738453889,199,98.5391205328,281.535714541,105.33,294.785979748,-288.524,445.700848024,168.719115751,199,908.04431719,164.116706529,281.605223043,281.521,281.819,0.812543,175.841,664.220014282
60.6026,198.573327367,5.83895535107,437.005459232,200,9.15517502004,282.643161033,105.649,193.326575007,-289.855,735.88246122,177.696774434,200,1178.13448548,212.795005615,282.724498094,282.623,282.901,0.81575,200.219,606.626419961
60.7579,211.79747248,5.92700318513,605.712090725,201,8.59089616358,283.461897234,105.956,357.0498232,-290.686,952.722128186,161.988184264,201,1261.89625326,212.05443958,283.530946306,283.44,283.712,0.826339,215.483,699.96882561
60.9312,192.150145489,5.91837629337,300.209357359,202,11.8297332259,284.579595899,106.241,309.342574871,-291.855,624.700451085,229.786297077,202,1177.67599952,171.861370564,284.650558572,284.564,284.851,0.826969,200.276,576.339242046
