AverageAction,StdEsReturn,Iteration,AverageDiscountedReturn,AverageEsReturn,AverageReturn,AverageQLoss,AverageQ,PolicyRegParamNorm,Epoch,MaxEsReturn,AverageY,StdReturn,AverageAbsQ,MinEsReturn,AveragePolicySurr,MinReturn,AverageAbsY,MaxReturn,QFunRegParamNorm,AverageAbsQYDiff
0.893772,82.8973277123,126,93.8026257509,163.672575569,148.416623191,70.0538,154.062,46.6035,126,263.242012893,154.077896649,21.9977965651,154.184,-2.21739764518,-157.971,118.001470598,154.146088793,284.139725763,63.6687,4.68401258039
0.893951,95.4676787875,127,123.224433448,109.075849753,219.914718582,75.8251,154.503,46.7505,127,234.464628331,154.530631899,28.3657624827,154.616,-23.3265829772,-158.4,174.079117187,154.598142429,303.325108848,63.9241,4.7015082571
0.860287,131.446128609,128,105.990749759,179.424974657,253.088215745,78.2701,155.35,46.86,128,425.212663292,155.373392877,72.1127544272,155.471,-0.808878832167,-159.341,103.080548959,155.442371554,446.335971859,64.1827,4.77884210354
0.845127,93.240756885,129,116.98605252,99.2421420737,242.706051093,73.7444,156.18,46.9853,129,268.676676208,156.209093367,62.2760257124,156.314,-0.540577673109,-160.139,120.696960145,156.289581609,516.543530623,64.3813,4.70898722325
0.854305,71.6437924871,130,103.377311038,134.768820275,180.292022853,82.9173,157.09,47.1118,130,278.230567379,157.102712049,67.3077820262,157.262,24.5127282057,-161.103,19.339967891,157.214304402,432.851841762,64.6323,4.85957339699
0.859196,108.575429073,131,101.974044858,121.042679507,225.874257409,78.709,158.171,47.2777,131,299.653380652,158.192519208,89.2542754246,158.331,-2.37329906122,-162.197,57.7557400143,158.297311049,645.05360739,64.8806,4.81775070302
0.877791,93.7004035461,132,97.9367983288,97.6676045521,185.312202106,87.2578,158.972,47.4048,132,261.49841005,158.996476535,101.328147792,159.131,-2.67471517157,-163.089,89.138394577,159.097090751,897.293584026,65.1122,5.00260223599
0.847315,101.608907613,133,113.410153117,157.880785875,244.41455708,79.7828,159.713,47.5149,133,283.527199259,159.740340335,83.8314192489,159.89,12.8928123602,-163.894,130.228412801,159.853975005,658.772841782,65.3493,4.83138656176
0.827882,101.22120901,134,111.265136087,109.269390458,280.351653823,76.6825,160.655,47.6933,134,250.554204897,160.675416541,205.044283509,160.859,-24.2012188338,-164.781,119.323415769,160.812790525,970.087019172,65.5172,4.8447845574
0.857563,94.7983574284,135,124.814174455,93.5551821751,293.443678414,78.8515,161.149,47.8383,135,268.951394383,161.17027947,109.592825027,161.321,-1.00944477911,-165.348,138.85334484,161.278444291,588.258866389,65.7074,4.83851781914
0.885084,99.8048248803,136,137.631049667,81.2712441327,312.934492897,81.9869,162.693,47.9841,136,341.476130214,162.718063554,94.9065747884,162.864,-3.51610552548,-166.89,107.81000122,162.826173505,518.806333594,65.8956,4.91523052716
0.866181,109.825190061,137,107.164170762,104.098026547,195.463532527,83.198,163.527,48.1264,137,329.040696773,163.546627052,36.1577494309,163.682,-1.74956417463,-167.632,128.60016536,163.638168367,334.924757286,66.1139,4.88037794911
0.903847,108.180811666,138,108.762626909,91.4760886442,172.235675647,91.0903,164.137,48.2799,138,379.65725714,164.158606701,20.5762212732,164.323,-1.540138864,-168.19,123.959822577,164.272798924,251.655688859,66.3361,4.95682813486
0.858964,109.67259662,139,117.677602446,124.946191302,297.048881693,87.48,165.103,48.3906,139,307.906297533,165.132276442,125.320677927,165.267,-0.189838729583,-169.07,112.152380344,165.230957705,638.0067318,66.5269,4.9819911736
0.874824,131.100666807,140,115.902488734,99.5191589521,237.472869844,81.3575,165.481,48.5783,140,450.622433139,165.501766247,69.4508651911,165.659,-0.719286909994,-169.447,139.506662955,165.612242901,482.662124522,66.7226,4.88669794232
0.877535,104.826797459,141,100.826486378,152.147142995,220.446629907,94.9751,166.198,48.6988,141,327.207657126,166.219131069,102.338728211,166.375,23.5000452496,-170.381,137.922188767,166.317881204,857.544624394,66.9683,5.04801867618
0.877049,157.012617755,142,112.75623164,202.420589902,281.356837723,85.3152,166.829,48.8844,142,509.07811986,166.857083204,86.5254858585,167.011,29.1961109075,-170.878,105.610049074,166.971972019,503.613998984,67.1667,4.94069077949
0.869078,95.82931701,143,98.1297210315,109.793097157,373.95638229,92.7574,167.473,49.0049,143,262.299674878,167.495054966,149.791389149,167.66,1.09680247877,-171.462,80.6829005577,167.614672283,725.729475422,67.3755,4.97669864347
0.862927,116.590005796,144,91.6845550692,122.188627899,296.515712096,89.6888,168.057,49.1733,144,368.952760078,168.076339875,174.998285287,168.257,0.251107645132,-171.928,47.9056890171,168.210111714,747.605841876,67.5789,4.98721301195
0.88792,143.822544127,145,114.786720855,127.118735551,252.295188144,96.3363,168.824,49.311,145,486.240470216,168.849599782,99.638607942,169.011,-2.36953938665,-172.797,131.882706824,168.954201985,549.766897672,67.7626,5.09904740616
0.854559,141.964664599,146,106.883442534,104.520199084,343.425059881,85.9791,169.313,49.4177,146,469.41277793,169.335226597,101.975106625,169.491,-2.38689501095,-173.321,24.8074873717,169.440665659,517.922545767,67.9325,4.96602801766
0.907033,128.412208595,147,140.107640751,110.034738023,326.068536622,92.9076,169.98,49.5439,147,387.537664608,170.004849421,93.2626146121,170.153,-0.830011229032,-173.986,178.339449202,170.114159888,668.583804569,68.0957,5.0662586462
0.913809,135.544896085,148,67.0404172789,192.221183213,182.910756487,89.2872,170.417,49.6793,148,490.444787267,170.444643385,164.682357976,170.595,3.20892110555,-174.404,-103.078086672,170.559113403,912.180046205,68.3012,5.06256399302
0.888209,128.07339753,149,109.814550605,116.880629811,263.721309437,94.9088,171.024,49.8546,149,415.994233561,171.041812511,144.975401939,171.202,-0.916217300745,-175.124,0.402307011223,171.150775482,743.851648062,68.4967,5.08545910869
0.888562,164.397501775,150,110.824957561,256.431135437,281.806596615,83.9032,171.98,49.9268,150,471.065658241,172.002262197,126.86225916,172.155,-1.17591375335,-176.076,145.578154617,172.104161624,809.013111795,68.6987,4.92711087196
0.88432,102.979289564,151,103.044514243,106.738854047,313.928854762,87.1072,172.549,50.0854,151,290.046967577,172.57453976,150.363507356,172.729,-0.73353286791,-176.702,12.5220891822,172.684485113,911.680662448,68.9361,5.02943697234
0.898102,97.02923634,152,114.817047065,75.7249120188,220.938665074,88.762,173.016,50.1997,152,283.005530831,173.040419483,60.3685236011,173.195,-7.8063000688,-177.183,154.977449024,173.143759887,521.429537827,69.1588,5.0730639493
0.871462,93.337546866,153,108.512710043,148.508273335,270.925704959,95.1151,173.393,50.3397,153,338.738354559,173.416765456,80.5781628365,173.604,7.27848091372,-177.541,64.6882033457,173.531694407,489.029346544,69.3413,5.16778249571
0.892866,143.43176817,154,118.827331903,188.762336953,225.623123081,87.3067,174.429,50.4762,154,545.703048721,174.450277447,44.3020539177,174.61,58.0639279124,-178.447,148.274777081,174.553481818,389.993619398,69.543,4.99391705966
0.89153,91.8888945966,155,113.071598596,102.474285117,206.082478489,96.3611,175.074,50.6164,155,337.491196825,175.099600436,23.4792690678,175.278,20.1635113337,-179.191,130.867631169,175.231906911,331.205768313,69.7314,5.07775317177
0.896538,171.580857213,156,126.886085347,161.077324907,307.444655568,90.6175,175.857,50.7564,156,401.791471667,175.879120523,97.3639825221,176.024,-34.558541631,-179.92,165.158035302,175.985870978,638.57382121,69.873,5.06801031118
0.886495,95.607343129,157,121.722679424,100.263574965,278.952453658,97.083,176.316,50.855,157,281.763214583,176.336570098,58.3303893344,176.512,-1.00336342695,-180.413,185.133974381,176.447162235,473.251153931,70.0236,5.0806608649
0.884349,81.8569457056,158,115.548866054,77.6097534693,332.196624216,96.784,176.558,51.0016,158,230.867384668,176.592116461,142.432537354,176.757,-2.12599921301,-180.743,174.340404957,176.714438485,914.545055047,70.1917,5.10535922387
0.893008,180.936067097,159,112.868375116,171.290515915,284.244600737,95.7312,177.19,51.1078,159,407.136447202,177.204891894,134.718545085,177.395,-1.99788035997,-181.262,131.833643177,177.327495432,826.456684686,70.3288,5.17076803268
0.888628,254.445978157,160,118.56800329,215.280563339,267.116147661,91.0058,177.741,51.3001,160,776.980736864,177.765182455,63.9426973873,177.939,-0.776052626652,-181.731,144.531392102,177.878334601,495.931973616,70.4955,5.10148490741
0.871704,103.7911497,161,117.625350033,129.099321133,248.448226135,99.6849,178.004,51.4196,161,262.888161749,178.027534415,63.179061493,178.191,-0.793231293692,-182.194,146.98829343,178.133040954,454.707264969,70.7057,5.16978959151
0.863439,139.778531284,162,110.858479069,155.50257772,208.57647339,84.2138,178.507,51.5589,162,358.876732318,178.526596686,47.8267774046,178.696,-1.74519583748,-182.513,137.505178229,178.637061558,487.613507402,70.9052,4.99538597392
0.887013,128.462733469,163,118.952775987,171.943295354,269.653414375,94.6858,178.87,51.6257,163,459.803368285,178.899072828,78.0342149488,179.069,-1.63758643564,-182.877,138.450814901,179.005465112,481.15436123,71.0752,5.10397638277
0.864568,148.404401479,164,109.460683713,225.054336257,191.91291958,99.165,179.46,51.7759,164,468.036351994,179.484062119,56.659633439,179.644,-3.00170908557,-183.597,128.136723762,179.590681182,518.927440444,71.2384,5.16857703467
0.88245,121.266377603,165,128.609295629,132.25886191,280.227502038,99.8933,180.052,51.9397,165,351.69556232,180.070746399,60.1102896807,180.255,-0.81539499207,-184.148,192.694039232,180.193508482,457.540057462,71.4476,5.19601777423
0.887896,119.577462512,166,117.884221779,177.265547752,248.371570038,89.5182,180.584,52.0644,166,355.108900854,180.602931861,84.9924306002,180.774,-1.9207586126,-184.618,117.271035315,180.71673485,560.132519433,71.7059,5.1217347917
0.878113,132.245206394,167,115.72571419,170.036092562,210.750020482,107.247,180.34,52.2342,167,467.595803843,180.370015082,29.054914602,180.529,1.03624394673,-184.426,141.672551649,180.478751483,307.431802113,71.9264,5.27278372083
0.882924,183.986335269,168,115.394105447,183.31554922,232.936363208,103.19,181.315,52.3439,168,569.350347138,181.335582842,42.4402640299,181.501,-0.912550996216,-185.4,151.445225782,181.444543418,344.997361546,72.1516,5.23591369369
0.882729,82.5995702164,169,108.895455605,114.655164922,221.511004531,102.522,181.456,52.5101,169,295.847759413,181.484380804,42.3978000902,181.651,0.349940751389,-185.55,109.658058834,181.597815875,343.106970288,72.312,5.18871122801
0.884697,105.515291561,170,107.047086398,102.646395653,224.699283954,105.14,181.545,52.6639,170,350.334917862,181.563588995,55.3303013392,181.742,-1.85940695652,-185.641,104.297733793,181.670590667,394.408436713,72.4988,5.21673455283
0.862385,95.3464945937,171,116.028339631,140.505187902,251.475801841,101.544,182.498,52.7864,171,297.199372338,182.52548963,59.9632916218,182.727,11.844639713,-186.624,161.971596515,182.66372155,391.432438372,72.697,5.24265738649
0.905316,118.773598998,172,110.868640395,250.313694202,226.463154774,111.026,182.624,52.9088,172,464.784806125,182.639512122,64.8268262792,182.855,8.65562528438,-186.733,96.0905768586,182.77704311,424.37714897,72.8999,5.29103300929
0.876954,147.293585894,173,120.926906786,136.947982792,228.06434817,100.293,182.463,53.0917,173,468.481214324,182.484608464,45.975505573,182.677,-1.86622486364,-186.584,138.243694458,182.604688914,391.129680297,73.089,5.23733458707
0.889173,141.386956824,174,111.981500307,179.240638325,213.118042786,93.8207,183.173,53.173,174,348.839865992,183.197614358,46.372495293,183.382,0.626484419014,-187.296,107.069979538,183.325460999,337.889502999,73.2419,5.14530039892
0.870477,131.223648031,175,120.089592251,200.695705049,256.657550257,97.0058,183.246,53.3032,175,388.518832727,183.270950299,95.1600292482,183.466,-1.54729569128,-187.448,86.2979180432,183.406300019,572.988526267,73.4904,5.26623659922
0.883813,84.0737162088,176,106.464261222,119.612555203,208.520257567,112.75,183.96,53.4389,176,267.909298967,183.982514244,58.3289524653,184.17,-0.535035800302,-188.135,124.335148267,184.099966917,405.119891976,73.6665,5.39001775323
0.878512,86.6827187879,177,108.312567441,157.853534931,224.394100979,101.35,184.726,53.5702,177,283.61714259,184.743279567,71.9692207443,184.94,0.744945923106,-188.971,111.875771216,184.864300425,474.883697515,73.8648,5.27998766672
0.864395,149.055227412,178,126.31362928,165.871580184,286.372617037,103.05,185.372,53.6802,178,466.246958242,185.396307685,101.384811951,185.577,-1.58351905345,-189.501,154.844746131,185.51694794,815.818013107,74.0381,5.26863166146
0.853974,97.5936133238,179,100.017297827,134.546587591,324.160076708,109.056,185.181,53.8451,179,309.992115977,185.198975478,160.728504419,185.398,-1.79771828081,-189.352,22.6431515991,185.326795114,720.140056631,74.1754,5.32785057688
0.874583,103.168375839,180,104.848200697,112.040172501,198.587493473,104.593,185.769,53.918,180,310.66761018,185.797638886,53.7852487107,185.968,-1.84292354766,-190.031,141.136217882,185.919929825,481.601216039,74.3567,5.29995996816
0.868136,101.709951566,181,106.595196721,125.594187441,209.631336643,106.275,185.694,54.0375,181,368.556396458,185.717643284,61.773132328,185.907,15.6691423631,-189.776,112.194331127,185.838815989,414.476369051,74.5096,5.25842201509
0.869722,123.123467413,182,102.178287366,115.421613053,183.384788739,95.9918,186.668,54.1534,182,474.315272951,186.684212026,59.0620610433,186.861,19.7095406865,-190.804,106.00807628,186.796908753,470.730925976,74.6955,5.16819053941
0.860279,182.036600342,183,104.343268995,208.506374404,201.34061938,105.564,186.365,54.2682,183,541.73923668,186.388748197,55.6555516354,186.563,0.357123276546,-190.507,99.6236978021,186.514068243,391.289483461,74.8425,5.34353529548
0.872027,100.764383338,184,98.5371472793,131.630966728,175.864596333,109.021,187.155,54.4038,184,322.843057161,187.166666598,60.8329513229,187.361,-0.846010128749,-191.318,95.131453705,187.289819231,381.505155167,75.0013,5.38485027565
0.883328,136.624498513,185,110.881262411,175.292042947,233.474191225,113.873,187.738,54.5252,185,383.040851869,187.776916759,56.0151193734,187.944,13.5120717475,-191.886,131.898453487,187.895822618,416.708852877,75.2007,5.45518652979
0.861867,104.032563113,186,105.22962359,157.282090487,226.729014344,119.127,187.333,54.6376,186,287.692496933,187.357880175,89.4731782205,187.531,22.1119328837,-191.651,102.507569943,187.481746514,654.610029897,75.4102,5.44844428885
0.882493,150.318802523,187,110.636081395,164.033958992,216.262759526,115.133,187.67,54.7603,187,403.783551683,187.692389529,59.7857000348,187.888,-0.978963255971,-191.93,107.606868356,187.822592345,445.830292235,75.574,5.48302109906
0.888383,87.8941885268,188,105.272580751,163.500724462,190.519758986,107.236,188.405,54.8968,188,318.463865789,188.431282065,53.4356205919,188.59,40.6426409483,-192.569,123.366321152,188.540810969,375.86545348,75.7416,5.29288633085
0.879079,97.7043393368,189,106.436618306,167.137393193,211.990101625,106.832,188.705,55.0178,189,289.953107148,188.730391016,64.2429758996,188.893,-1.64189817353,-192.761,131.774738027,188.842679238,491.905260589,75.9049,5.35759934028
0.874261,133.876415101,190,117.672838254,190.636598979,243.580098946,109.822,188.57,55.1065,190,387.039503143,188.592089935,80.3148374989,188.768,1.85832049062,-192.764,135.117400525,188.705072387,578.296120754,76.0546,5.38957077784
0.881749,68.8295072563,191,112.155217491,65.0877890193,220.275024109,119.149,189.115,55.2316,191,254.551852773,189.144037935,43.1690099761,189.314,-1.50441107155,-193.238,146.594425658,189.257560625,358.542416307,76.2064,5.45425011852
0.886446,175.515576033,192,105.235405352,208.181670222,188.655542455,106.018,189.844,55.3686,192,454.061228834,189.873687073,31.9097456119,190.023,-0.373535152463,-193.944,135.884796396,189.966990257,268.876782341,76.3877,5.35660012552
0.888997,172.605613482,193,105.264799963,184.703452605,208.891118328,117.379,190.069,55.4547,193,446.710965983,190.091134126,37.5832754073,190.258,-1.22146973344,-194.253,126.168759999,190.198513455,348.204076062,76.5136,5.40409068614
0.877518,104.567002855,194,106.94005354,108.013382361,219.92829247,102.445,190.975,55.528,194,315.602139174,191.000415218,77.7143772234,191.148,-1.24371361415,-195.046,12.4949329076,191.105752828,404.190243968,76.6669,5.2270787782
0.891379,152.882570267,195,103.273291061,221.061111151,271.141253716,113.962,190.918,55.6683,195,418.56506126,190.939526617,79.6979667221,191.113,55.051103564,-195.066,134.181800224,191.042553837,471.689671588,76.8752,5.3418567949
0.898138,157.674210612,196,111.506859958,161.659771613,218.011561456,104.614,190.706,55.8044,196,444.198269017,190.724669503,51.2821119513,190.903,-21.6951963189,-195.039,136.829565175,190.829347289,375.113148481,77.0171,5.27644932409
0.909889,81.6013120385,197,105.786400293,101.082356419,227.052687748,109.643,191.129,55.9205,197,247.552085596,191.158530758,66.2369627144,191.321,-2.79677152267,-195.348,-3.36258607358,191.256536357,388.242984426,77.2071,5.36776268188
0.887934,122.696133551,198,107.383251166,138.948600738,210.599593206,113.895,191.338,56.0513,198,315.501561687,191.365726719,52.7121600834,191.542,-0.970809376533,-195.471,113.890852862,191.480928703,419.711801168,77.3661,5.39597677574
0.895002,188.420050051,199,108.400331744,210.475535279,234.024289351,104.422,191.593,56.166,199,603.097070748,191.612233123,104.029024538,191.795,28.1459549836,-195.725,-30.2409789802,191.720011392,585.584962401,77.5166,5.33609831326
0.896022,126.636865753,200,106.922523995,154.085943669,220.201546044,119.932,191.873,56.3421,200,434.980516777,191.89573505,60.5229285403,192.067,-1.15310303304,-195.951,113.628596996,192.006477241,383.015123324,77.6838,5.4307499284
