AverageReturn,MinEsReturn,MaxReturn,AverageQLoss,QFunRegParamNorm,StdEsReturn,AverageDiscountedReturn,AverageQ,AverageY,AverageAction,AverageAbsQYDiff,Iteration,PolicyRegParamNorm,AverageAbsY,AverageEsReturn,AverageAbsQ,AveragePolicySurr,Epoch,StdReturn,MinReturn,MaxEsReturn
1008.74109345,3.52412385798,1009.7414901,4.64603e+09,3437.98,27.7063428349,105.550397642,721431.0,721624.107075,0.044281,26353.8925397,3244,225.851,721653.941133,23.4596375498,722914.0,-761841.0,3244,0.619583224958,1007.81932455,135.246536285
1009.69625346,3.94411282408,1011.17590861,4.44469e+09,3439.85,24.8230295996,106.431678913,722265.0,722319.896329,0.0626367,25896.464342,3245,225.941,722354.038561,20.2126387602,723651.0,-762404.0,3245,0.657681887162,1008.85705464,119.402317841
1009.76016781,3.27181872521,1010.54570483,4.51784e+09,3441.73,23.2728667361,106.312341509,724697.0,724811.152771,0.0364359,25939.0899277,3246,226.08,724843.951027,19.1542321446,726127.0,-764359.0,3246,0.576163273175,1008.87978127,107.708080388
1009.54668508,3.3546318334,1010.28263115,4.77606e+09,3443.7,23.3890468427,106.371686011,723890.0,723901.114075,0.00898239,26748.512175,3247,226.178,723942.610882,19.1622794026,725343.0,-763333.0,3247,0.413463891195,1008.98790341,130.817317469
1008.56093588,3.86762016784,1009.47788893,4.70759e+09,3445.59,27.5526459309,105.512755422,724920.0,725031.97057,0.00981776,26401.8790066,3248,226.258,725097.127351,23.4710731111,726363.0,-765362.0,3248,0.482175594369,1008.14028343,99.7534019216
1010.40158661,3.53168700485,1011.04451357,4.50498e+09,3447.38,15.8066870535,106.953459477,725488.0,725529.001968,0.00924167,26117.2087105,3249,226.304,725598.818629,16.4101587799,726987.0,-765929.0,3249,0.375500521533,1009.68672961,74.9901062613
1010.17566767,3.90918491768,1011.10836448,4.70568e+09,3449.26,18.6979156731,106.823422283,726978.0,727151.943653,0.017214,26386.9666468,3250,226.343,727208.872203,20.5209559019,728449.0,-766871.0,3250,0.583773210551,1009.11272716,83.8190397126
1009.13738325,3.18587578094,1010.25292409,4.47641e+09,3451.18,37.937292222,105.919935322,726320.0,726343.934363,0.0573452,26609.6927076,3251,226.4,726423.823894,34.7652643125,727768.0,-767678.0,3251,0.593126373341,1008.24442178,147.923323057
1010.00645582,3.55763179746,1011.01829388,4.68255e+09,3452.95,28.4680404668,106.837955704,729787.0,729777.141441,0.0200998,26401.7006073,3252,226.477,729823.782216,25.7902935159,731202.0,-769676.0,3252,0.625467801843,1008.53899517,108.33122238
1011.33682434,3.98720118161,1012.18860613,4.81572e+09,3454.99,18.6834918263,107.331881355,729858.0,730063.005705,0.0420633,27077.0268982,3253,226.526,730106.409069,19.984160317,731272.0,-770731.0,3253,0.510561171698,1010.4436587,79.0499113576
1012.63667009,3.90216838522,1013.39602213,4.75498e+09,3456.89,21.0924681081,108.489119569,730605.0,730650.146894,0.0574249,26587.6015931,3254,226.626,730707.233759,19.9082803096,732021.0,-771061.0,3254,0.584522632288,1011.7578488,74.7138272142
1013.09217054,3.65684877383,1014.13068148,4.64367e+09,3458.78,23.2162545342,108.855891141,730533.0,730575.003743,0.0360284,26317.8977366,3255,226.693,730633.939288,22.5724084859,732064.0,-771261.0,3255,0.429638683524,1012.62929322,98.5688817676
1012.71795038,3.36133570669,1013.72392157,4.75576e+09,3460.63,22.6338271577,108.564917796,732798.0,732917.737321,0.0556414,26598.3729469,3256,226.718,732957.319937,18.784780255,734163.0,-772888.0,3256,0.613411547401,1011.87322022,82.1994175065
1011.28524232,3.51874112726,1012.47368261,4.8292e+09,3462.47,28.1946983894,107.651965367,732861.0,732911.372377,0.00987851,26809.2840712,3257,226.777,732948.646911,25.4132702776,734248.0,-772879.0,3257,0.78992192339,1009.92644247,99.4969750921
1009.37057892,3.54073194498,1011.28663472,4.74176e+09,3464.35,18.8961656154,105.864160789,733972.0,734021.524732,0.0263612,26879.3649168,3258,226.8,734074.803272,16.8146458668,735424.0,-775122.0,3258,2.89734218968,1000.873139,84.7872469498
1010.05314815,3.61841638025,1010.97021107,4.79839e+09,3466.31,22.6236946365,106.514851916,734403.0,734448.775285,0.04881,26790.6350617,3259,226.885,734481.713136,20.7164316624,735844.0,-774980.0,3259,0.712154665561,1008.92311224,97.5350847235
1010.815288,3.6686906302,1011.86683598,4.78499e+09,3468.19,25.7571185339,106.669248097,735570.0,735743.373105,0.0425367,26812.1226312,3260,226.985,735779.506254,23.5308128335,737080.0,-776379.0,3260,0.783906230985,1009.30674594,90.4422195193
1012.99611928,4.01551730425,1013.87549711,4.91077e+09,3470.11,16.4229713779,108.24218755,734339.0,734376.033963,0.0370366,27285.3872792,3261,227.072,734419.805839,15.6188298768,735813.0,-775041.0,3261,0.596776776364,1012.18507125,75.7743672521
1012.46906821,3.41625732157,1013.57548637,4.90209e+09,3471.98,29.8969775703,107.863496128,735438.0,735470.230124,0.0475946,27186.6261206,3262,227.125,735523.574487,23.4140398328,736907.0,-776207.0,3262,0.596826433642,1011.25799,130.686159326
1011.82271959,4.07027520153,1012.53258767,4.88233e+09,3473.76,18.6656596116,107.891890815,735424.0,735507.229495,0.0667986,27008.9673182,3263,227.213,735556.969204,19.4214071576,737012.0,-776111.0,3263,0.392503528115,1011.21887743,68.9271720276
1011.60929692,4.91258174233,1012.49116679,4.76326e+09,3475.67,31.1716012798,107.71684872,737419.0,737561.418198,0.0427872,27030.714223,3264,227.27,737603.456897,30.8838158193,738732.0,-778359.0,3264,0.60758919711,1010.44149019,133.602360023
1002.13010531,3.68598137769,1002.66478987,4.95166e+09,3477.64,15.9097987957,98.6792420081,737998.0,738008.681578,0.0205226,27272.552217,3265,227.363,738051.765559,16.7850263561,739426.0,-779483.0,3265,0.357401677294,1001.59609789,77.6239981025
1010.467978,4.05921469781,1011.50538175,4.89958e+09,3479.54,32.5576941773,107.055229673,737050.0,737218.673865,0.0445805,27202.7957971,3266,227.423,737261.400195,23.1645889851,738547.0,-778358.0,3266,0.61858224131,1009.2689015,148.537457632
1011.20425528,3.33668505558,1012.14561229,4.86388e+09,3481.45,16.3491171234,107.479202968,738452.0,738525.690687,0.0379119,27033.4523297,3267,227.431,738569.53569,16.2258517686,739877.0,-779656.0,3267,0.566867413122,1010.34869726,67.8852840878
1010.06639772,4.41149346147,1011.13439724,5.00174e+09,3483.42,24.1785191351,106.694872969,739168.0,739154.157342,0.011301,27379.8863321,3268,227.512,739202.447716,23.3328340812,740645.0,-780468.0,3268,0.505708816618,1009.28340796,84.69773889
1007.57416037,3.2858379381,1009.1390507,4.73158e+09,3485.3,22.946776517,104.979690834,741678.0,741764.882526,0.0275779,26483.3973113,3269,227.557,741806.529635,22.8515095017,743035.0,-781830.0,3269,0.857649407539,1006.47616251,93.0669578527
1009.26055409,3.49964118635,1010.43926323,4.74792e+09,3487.24,21.6475760895,106.014423864,740844.0,740874.185119,0.0180269,26662.8293853,3270,227.618,740923.001909,20.9734442372,742304.0,-781400.0,3270,0.665533401555,1008.17318123,89.6228724575
1008.56388914,3.23860149818,1009.41359645,4.73303e+09,3489.04,23.2744933076,105.557003464,741977.0,742110.87325,0.0127607,26762.7616916,3271,227.679,742146.904836,16.1630240829,743427.0,-783077.0,3271,0.705355987818,1007.08836773,152.419215523
1008.11743417,3.30678909428,1008.98263446,5.14903e+09,3491.01,15.5910299069,105.055024025,740832.0,740947.136825,0.0541225,27631.3265215,3272,227.747,740990.486804,15.8761453893,742319.0,-782511.0,3272,0.567464629739,1007.02946722,66.4038836797
1006.21853379,1.8388369714,1007.28390308,4.98957e+09,3492.79,31.6608059774,103.685121213,742921.0,742997.465368,0.0291142,27099.7012884,3273,227.775,743020.946148,19.2928882398,744360.0,-783973.0,3273,0.648998145589,1005.02905042,170.053167124
1008.22616208,3.70825309284,1008.81714326,4.80119e+09,3494.72,21.5240818929,105.389838918,744126.0,744132.360192,0.0484329,26858.9824126,3274,227.903,744158.245226,19.1750785051,745534.0,-785129.0,3274,0.346437073,1007.71939679,88.3574304856
1008.37295098,2.53631486686,1009.14843044,4.97854e+09,3496.66,35.5406081559,105.487396178,744868.0,744972.211132,0.0516869,27054.0789495,3275,227.979,744998.55623,27.9712478332,746272.0,-785871.0,3275,0.683570074791,1007.00274242,197.858491027
1010.17768289,3.19474000731,1011.08037509,4.79315e+09,3498.53,24.6036595413,106.804562075,746126.0,746268.623535,0.0497716,26795.2144954,3276,228.026,746309.192685,17.4165445351,747606.0,-786764.0,3276,0.722365921523,1008.82306513,113.056333154
1010.14492412,3.80495534325,1010.87959097,4.97707e+09,3500.4,21.5650768165,106.747044586,746717.0,746753.214884,0.0618952,27134.1818352,3277,228.086,746792.638256,20.5428707621,748214.0,-787383.0,3277,0.492063464754,1009.51950672,81.0655434614
1012.93335468,4.01281454011,1013.5190571,4.79404e+09,3502.35,17.5786042885,108.598954493,746740.0,746768.393337,0.0556869,26829.2755114,3278,228.139,746803.838342,18.5966168594,748131.0,-787621.0,3278,0.402975321635,1012.15943868,64.5262357745
1011.40938984,3.37357890495,1012.32676064,4.93143e+09,3504.17,14.9235205667,107.436137196,747846.0,747966.287672,0.0478469,27070.0829603,3279,228.2,748001.528141,14.4660129268,749288.0,-789217.0,3279,0.720798176381,1010.354087,91.967902033
1009.74596666,3.90046903715,1010.4727443,4.99608e+09,3506.09,20.8677820143,106.276554531,748426.0,748434.841099,0.0141457,27477.8946196,3280,228.281,748481.336493,20.892907276,749808.0,-789956.0,3280,0.470642686815,1009.04366776,87.5579548032
1010.31017126,3.37437646061,1011.37855603,5.02993e+09,3507.96,27.369098147,106.539913716,749045.0,749131.176072,0.025368,27417.9504332,3281,228.35,749157.49561,21.8263488428,750413.0,-790595.0,3281,0.546703355458,1009.73589796,133.338755318
1010.77581663,4.1545411197,1011.58188621,5.05461e+09,3510.0,25.4528810106,107.065587682,748562.0,748632.140707,0.0474716,27948.4253995,3282,228.404,748667.153864,21.8329254985,750057.0,-791617.0,3282,0.562711303864,1009.81713211,111.133704104
1010.05285455,3.25950884909,1010.77363275,4.99107e+09,3511.93,23.4126430688,106.44592627,750793.0,750915.639412,0.0457516,27248.6532802,3283,228.502,750957.240048,22.0489321486,752211.0,-792915.0,3283,0.463016506692,1009.06423973,89.5208118845
1009.16226134,3.28071400407,1009.89726281,5.12478e+09,3513.92,21.3168701558,105.454256865,751677.0,751728.678504,0.0461248,27690.9697349,3284,228.546,751793.723233,20.3004246602,753180.0,-793592.0,3284,0.521976937287,1008.06865545,84.374328207
1008.88150569,3.24590502974,1010.40604506,5.15739e+09,3515.86,25.544541937,104.46097072,751850.0,751945.044162,0.0102706,27750.9775059,3285,228.581,751999.330261,23.9165764591,753318.0,-793490.0,3285,0.875372874988,1007.30254218,120.802140587
1008.46129502,3.19395510551,1009.46007056,4.88152e+09,3517.73,22.2697422749,104.311750317,751527.0,751556.864881,0.0512029,27379.3608701,3286,228.654,751632.942932,17.0169925673,752983.0,-793530.0,3286,0.722563764639,1006.84315969,121.728081149
1006.74275967,3.08041720009,1007.4857494,5.22274e+09,3519.52,20.1875697986,102.721638662,753102.0,753177.385107,0.0503746,27691.6851648,3287,228.679,753226.480103,18.4304059466,754655.0,-794748.0,3287,0.522176506472,1005.76072385,108.941808287
1005.37520357,3.19946051232,1006.06642402,5.16457e+09,3521.36,16.5812585595,101.948062857,754114.0,754136.242732,0.0109519,27588.1210225,3288,228.758,754185.728203,14.3702391015,755553.0,-795837.0,3288,0.39864520861,1004.82289992,85.7836319208
1006.78644037,2.52895439405,1007.58475838,5.05415e+09,3523.26,15.6005151301,103.073293678,754142.0,754281.938912,0.00906838,27489.8517881,3289,228.848,754328.592101,12.9251011799,755662.0,-796168.0,3289,0.546040056127,1005.56115379,97.7673528429
1007.46502583,2.91574367638,1008.41070737,5.34731e+09,3525.14,20.8935338044,103.980761943,753756.0,753799.929883,0.0593943,28293.2874558,3290,228.883,753855.322912,19.6476566211,755304.0,-796626.0,3290,0.790847516965,1006.19029441,71.4150837546
1009.35986426,3.22988332772,1010.85070589,5.16769e+09,3526.88,20.5166002159,105.485539877,756052.0,756141.100126,0.0499442,27697.2759472,3291,228.914,756186.174812,18.7292494696,757572.0,-798163.0,3291,0.996883265627,1007.88769237,117.820028424
1008.58470237,3.6564863257,1010.04744507,5.27642e+09,3528.86,17.7768818971,105.003696069,755964.0,756011.011151,0.0283789,28214.9786449,3292,228.95,756046.282891,17.7302340144,757409.0,-798635.0,3292,0.803164510776,1007.09274598,86.8751069026
1007.72596211,3.17275652391,1008.07928535,5.11576e+09,3530.75,23.3149937898,104.917270175,756873.0,756946.097102,0.0565403,27559.2766074,3293,229.032,756986.222342,22.476483495,758437.0,-798790.0,3293,0.334656503076,1007.0286636,89.4334859585
1008.65581141,3.43072981196,1009.65165726,4.98509e+09,3532.72,18.7578179381,105.233857747,757291.0,757374.394453,0.0419582,27345.3440995,3294,229.091,757439.936981,19.1061558227,758800.0,-799211.0,3294,0.77321536085,1007.47489007,80.1936624315
1008.56011035,3.23778088542,1009.28909513,5.44686e+09,3534.6,34.5998112331,105.721482361,758133.0,758179.763422,0.0609298,28098.3902595,3295,229.157,758261.292371,29.6100859146,759631.0,-800532.0,3295,0.435230846101,1008.00429354,146.414141107
1011.17509145,3.70985247462,1011.89239772,5.32701e+09,3536.57,50.3233324351,107.360009624,758416.0,758509.140124,0.0487184,28020.5706508,3296,229.252,758566.397198,38.2698268649,760008.0,-801030.0,3296,0.439911404818,1010.43775401,222.690146809
1009.72839059,4.09951805761,1010.85161218,5.18053e+09,3538.46,35.4951501921,106.479996437,759790.0,759861.420397,0.0552387,27996.439375,3297,229.316,759924.881382,32.288643915,761229.0,-802790.0,3297,0.5325950526,1008.82129812,120.7606607
1010.89745415,3.69796277487,1011.72522297,5.15268e+09,3540.32,38.2392371203,107.266814168,760206.0,760310.64429,0.0216681,27508.9576664,3298,229.416,760375.969077,25.5049950346,761724.0,-801832.0,3298,0.704765889199,1009.86454144,206.267593747
1011.91774743,3.24979739247,1012.88591052,5.27138e+09,3542.15,28.4791092664,108.385538634,761380.0,761408.698696,0.0692988,27856.5089613,3299,229.46,761449.769939,22.6241158568,762790.0,-803547.0,3299,0.480770858387,1011.21614592,128.896647262
1010.83603435,3.75244176178,1011.51647322,5.17549e+09,3544.07,28.6366868202,107.153410298,759476.0,759621.01523,0.0694426,28093.01183,3300,229.524,759664.042707,26.5477420065,761080.0,-802700.0,3300,0.410684847734,1010.07483113,112.855100889
1011.41417382,3.57216401317,1012.24291314,5.17687e+09,3546.07,23.2141642607,107.645347733,761202.0,761253.476584,0.0509046,28131.7119808,3301,229.533,761311.141703,19.3102183385,762671.0,-803473.0,3301,0.5852784449,1010.3531851,113.494230615
1010.79634731,3.08158217631,1011.62113857,5.19797e+09,3547.97,29.4760086244,107.278627468,761991.0,762081.624152,0.0123994,27991.1255957,3302,229.617,762126.895541,22.4690052627,763527.0,-805215.0,3302,0.554966874819,1009.77447194,136.502601575
1011.50027304,4.02557782967,1012.47283031,5.1342e+09,3549.92,22.8223974754,107.23949851,761663.0,761773.285916,0.0437092,27920.3360185,3303,229.648,761859.401458,21.5267999156,763312.0,-804519.0,3303,0.356231718745,1011.1489799,85.3521201433
1010.22220691,3.37203715961,1010.90194107,5.21554e+09,3551.81,24.3473597303,106.77561722,763923.0,763972.348174,0.0619898,27896.2434202,3304,229.695,764038.153867,17.625642402,765496.0,-806821.0,3304,0.441958033616,1009.56629354,117.554695243
1011.94701342,3.65390115915,1012.93602778,5.45974e+09,3553.64,18.4123973673,107.722981504,765278.0,765420.902418,0.0529032,28454.1518269,3305,229.767,765458.445534,17.7691002883,766781.0,-808091.0,3305,0.626135221444,1010.64988065,78.4928644249
1012.50509622,3.77227481767,1013.15760377,5.4104e+09,3555.46,24.5949163682,108.301113213,765461.0,765460.555553,0.0599249,28267.449891,3306,229.807,765501.615142,21.4237726335,766963.0,-808403.0,3306,0.556792688551,1011.3304749,100.103861116
1012.72727599,1.8556498914,1013.25409308,5.47822e+09,3557.36,19.1587576589,108.493114738,767501.0,767514.267134,0.0643896,28275.7648569,3307,229.889,767555.298679,16.7652589582,768880.0,-810375.0,3307,0.489408296767,1011.55291885,87.4951793614
1011.54045167,3.67290002501,1012.13182655,5.28641e+09,3559.23,24.5572930043,107.412797441,767108.0,767241.925772,0.0130188,27848.2836614,3308,229.97,767277.547997,19.7659437032,768678.0,-809842.0,3308,0.393412027881,1010.77686083,110.394729209
1009.27029401,3.10545645202,1010.72870933,5.04044e+09,3561.12,19.3110601955,105.980386295,767156.0,767217.387642,0.0176991,27467.1040213,3309,230.052,767273.865279,18.1502956128,768742.0,-809357.0,3309,0.956169994822,1007.60959436,100.749158483
1008.05796245,3.51790727613,1009.11369768,5.20286e+09,3563.17,17.2275658279,105.04579721,768399.0,768474.845043,0.0407491,27987.1932605,3310,230.097,768512.294621,16.6541072053,769836.0,-811630.0,3310,0.630489148675,1006.69765574,77.0295111621
1010.51206494,4.08010648042,1011.41259793,5.29326e+09,3565.11,21.1858818534,106.947642121,767739.0,767881.471199,0.0423148,28204.4503852,3311,230.173,767915.341128,20.5811559996,769267.0,-810963.0,3311,0.615129123073,1009.44665416,88.7891907533
1007.93005834,3.56938479263,1008.96561716,5.26121e+09,3566.97,33.0520742128,105.029011032,771427.0,771487.383492,0.0736626,27750.5424261,3312,230.206,771528.971107,27.1615398387,772890.0,-813654.0,3312,0.654718510429,1006.90419801,172.474436229
1008.90769428,3.81711295864,1010.16812966,5.00401e+09,3568.84,17.9590975666,105.661611112,771842.0,771847.678882,0.0203849,27289.7882274,3313,230.26,771903.837026,16.4975900915,773317.0,-813887.0,3313,0.787734731437,1007.97656563,76.6728561157
1009.19220624,2.60663107195,1010.29221843,5.41604e+09,3570.79,31.467915899,106.072635693,771446.0,771408.80976,0.0429298,28452.9682201,3314,230.329,771466.328922,26.0315070202,772975.0,-814692.0,3314,0.565000044715,1008.13957154,165.636828036
1009.41138676,4.27480120393,1010.6901826,5.55307e+09,3572.71,39.2818699571,106.246480799,771829.0,771935.590582,0.0574233,28544.5912878,3315,230.419,771980.516075,31.1401659393,773287.0,-815251.0,3315,0.696668669207,1008.78554186,206.124101971
1008.15763625,3.79572391467,1009.70314044,5.405e+09,3574.59,19.0414630798,105.282023846,771899.0,772090.789657,0.0430047,28082.7846931,3316,230.51,772127.993244,18.008431059,773492.0,-814606.0,3316,1.04567956331,1006.20831256,82.376798996
1006.76940583,3.13298386497,1007.69954066,5.31653e+09,3576.47,23.7134964179,103.869124939,772718.0,772716.968724,0.0658085,27905.847139,3317,230.567,772797.847453,25.266581402,774253.0,-815430.0,3317,0.63819475762,1005.5419205,88.1512932174
1007.83338771,2.9009341707,1009.0639358,5.25183e+09,3578.43,17.169241548,104.581522667,774019.0,774123.350296,0.029912,27989.442312,3318,230.651,774170.565045,17.6723095584,775564.0,-816139.0,3318,0.606935186859,1006.65769446,74.3225571112
