Iteration,AverageQLoss,AveragePolicySurr,QFunRegParamNorm,AverageQ,AverageY,AverageDiscountedReturn,AverageAction,StdEsReturn,AverageAbsQYDiff,Epoch,MaxReturn,MinReturn,AverageAbsY,MinEsReturn,MaxEsReturn,StdReturn,AverageAbsQ,AverageReturn,PolicyRegParamNorm,AverageEsReturn
3783,498.775,-367.679,277.906,364.797,364.795407974,244.674247944,0.999931,319.689329971,10.3034976474,3783,2421.13961107,469.703016781,365.243253931,3.80415854176,858.762764102,541.454140489,365.362,1295.22319395,187.682,370.29636978
3784,458.19,-368.207,277.973,365.252,365.265682297,273.909859198,0.999987,434.951631854,10.2364611327,3784,3800.67396535,544.387844137,365.693811073,157.016479197,1280.846511,957.164232528,365.801,1869.19299305,187.683,607.73399957
3785,476.04,-369.059,277.992,366.382,366.366614895,235.887341507,0.999955,419.481636077,10.2318951477,3785,4660.42779875,326.285224467,366.795438745,246.61285219,1186.65485432,1497.74133259,366.895,2757.5731382,187.695,665.581154184
3786,469.5,-368.051,278.039,365.288,365.313898256,226.609081573,0.999977,223.249219565,10.2633655897,3786,3503.77755119,163.200691663,365.784689871,175.368678764,911.983129592,890.535987515,365.882,1624.69101165,187.731,506.338526195
3787,458.4,-368.474,278.061,365.883,365.894729652,229.158284724,0.999961,354.131427941,10.1936528187,3787,3571.29897464,183.164029832,366.314110616,54.9891750875,910.871258616,870.286236872,366.377,1240.24240586,187.709,448.221970561
3788,461.416,-368.385,278.125,365.805,365.814584223,229.283372254,0.999893,346.428736042,10.2222740467,3788,2532.43748394,247.402297467,366.233025132,13.1042239728,1082.68723831,585.256690204,366.284,1144.5630788,187.722,367.791629841
3789,484.448,-367.741,278.135,365.307,365.295838649,247.950736138,0.999933,216.217778277,10.262782147,3789,4688.12076752,672.241395595,365.733203499,9.04440483426,668.740527058,1144.77496412,365.838,2015.34963157,187.789,375.303655639
3790,473.716,-368.093,278.197,365.342,365.371862062,253.33658926,0.999899,430.277565812,10.2642277194,3790,4508.83978251,472.642626873,365.902306373,9.10322805857,1194.78133257,1096.50818363,365.949,1863.79817569,187.809,343.551563308
3791,510.435,-368.073,278.168,365.282,365.298014326,244.540323925,0.999927,400.435131131,10.4121795267,3791,3680.29482317,188.691084565,365.79260876,0.938407867498,1167.05605876,809.953030926,365.867,1346.22920777,187.86,646.649769588
3792,516.136,-367.629,278.201,364.856,364.859381258,245.263754159,0.999922,297.118999446,10.3538016356,3792,5387.69364813,222.50563019,365.26852495,170.714678719,1099.68513474,1575.95779294,365.38,1912.1437695,187.888,355.35096266
3793,449.747,-367.907,278.253,365.192,365.197345836,270.497153925,0.99994,301.987494576,10.1900097886,3793,5362.18872326,603.844634436,365.711084123,49.4371830221,870.545087766,1460.74825161,365.818,2815.50229697,187.901,326.51121566
3794,482.105,-367.665,278.306,364.748,364.762070935,286.849430835,0.999975,950.212717611,10.3992359995,3794,5481.54506668,1183.72311321,365.155588753,75.4760703432,2380.59098849,1043.0243508,365.27,2467.50370968,187.926,740.213373556
3795,467.53,-367.868,278.357,365.176,365.19280055,259.413532055,0.999943,415.704235546,10.2565811934,3795,3560.911028,251.342541528,365.660502508,-0.805659914385,1399.4275985,774.42707103,365.75,1724.6270393,187.924,390.365134677
3796,463.39,-367.941,278.397,365.114,365.113844735,248.172996521,0.999961,264.949448802,10.3275215877,3796,3717.48325411,413.745178449,365.487537038,62.5735684015,810.393817262,760.825181667,365.606,1448.24664842,187.948,402.01730162
3797,485.328,-367.855,278.404,365.188,365.19155264,248.130083443,0.999945,1060.87538322,10.3896308175,3797,3965.19550002,184.070083539,365.649355655,-5.7956731977,2792.55008076,894.692804569,365.725,1789.95871892,187.943,678.468005415
3798,472.553,-367.351,278.422,364.64,364.661569571,260.020752639,0.999958,268.063690804,10.255248039,3798,3510.44720566,197.848713159,365.109849553,166.512388455,870.959164185,802.721363708,365.175,1845.96856848,187.948,507.282663106
3799,479.467,-367.493,278.471,364.731,364.727681197,254.090011718,0.99997,307.179393461,10.3297413902,3799,2607.93108979,244.198875631,365.201212524,-3.16505560824,1022.56408606,581.486395797,365.24,1451.88144556,187.931,348.24101909
3800,477.482,-367.269,278.437,364.575,364.571188622,274.10982526,0.999926,348.555239671,10.4474696562,3800,3000.93188703,674.52843855,365.052575894,238.76196945,1201.21434711,541.728749516,365.127,1692.75430192,187.953,520.642555235
3801,413.19,-367.812,278.443,365.152,365.157724463,269.242502314,0.99984,237.563654047,10.1512262075,3801,5416.74540975,1221.38859828,365.545972838,-1.92079465265,710.499770562,1185.48002163,365.612,2801.63897503,187.944,379.778337396
3802,457.089,-367.245,278.493,364.548,364.581659764,261.592223633,0.999979,296.601536075,10.2287697147,3802,4888.30416018,1054.88900113,365.051920092,39.3097193708,966.608800044,1300.88155387,365.086,3340.84152669,187.977,367.262943462
3803,449.021,-366.633,278.529,363.877,363.887866065,268.843582033,0.999919,399.215657194,10.2622269203,3803,5244.81798128,1385.56538882,364.289090509,-1.64918414692,1015.79079162,1136.5532757,364.388,3303.48362839,187.99,526.782594091
3804,473.486,-366.693,278.544,364.004,363.997587026,243.525905139,0.999941,371.936548119,10.4070686423,3804,4227.33997365,153.79832885,364.406696347,125.521251471,1074.74330505,1316.75621588,364.482,2219.728833,188.015,500.350436717
3805,446.314,-366.674,278.584,363.853,363.849052134,259.373904281,0.999948,176.518754527,10.2352597643,3805,5192.53598956,765.699280891,364.303445014,464.038922475,945.027668975,1383.17494,364.421,4210.86498086,188.027,667.206741137
3806,501.043,-366.715,278.623,363.765,363.778463777,244.93008988,0.999958,600.718972418,10.376974483,3806,4607.3760031,481.300888489,364.280544652,121.161552582,1374.73676738,1441.92390202,364.328,2845.7326239,188.03,721.015029813
3807,457.411,-366.991,278.664,364.265,364.277314315,224.914209067,0.999941,266.34094295,10.1827874242,3807,3681.47451437,395.360805162,364.651885228,-3.50686277433,919.159714642,790.793915395,364.734,1259.56110896,188.04,381.01602034
3808,446.819,-366.549,278.697,364.017,364.019344141,232.450154872,0.999952,480.045323406,10.1247669276,3808,4859.9254522,356.663853737,364.446419228,147.408866601,1455.48136727,1358.74102636,364.538,1650.67526266,188.023,552.755940528
3809,425.28,-367.016,278.723,364.308,364.319184378,247.44439942,0.999954,314.796027403,10.0349012156,3809,5085.77111117,330.007642312,364.675133512,-4.1775444342,836.535550377,1655.6663727,364.769,2547.31756194,188.036,343.453477787
3810,479.266,-366.03,278.754,363.31,363.320553043,256.194775539,0.999933,439.805429952,10.2837718909,3810,5177.53545078,864.485036226,363.767619733,16.1508643782,1370.3452279,1617.31328463,363.863,3025.28643407,188.064,357.765672546
3811,468.219,-366.705,278.785,363.91,363.918839404,263.515013025,0.99997,371.790669523,10.149733285,3811,5033.84529632,528.563425227,364.385168833,138.417522365,1249.56246184,1313.99506688,364.446,3647.66010846,188.094,593.736639586
3812,488.707,-366.297,278.827,363.405,363.404150483,234.757194354,0.999931,395.087535983,10.2588605364,3812,4721.14555919,156.96744144,363.883664831,-2.34985562297,1183.07488367,1241.35484907,363.97,3940.32292244,188.097,421.111260493
3813,454.886,-366.121,278.845,363.26,363.277631232,259.865332095,0.999937,378.867467266,10.162621493,3813,5170.04470709,772.679032622,363.674804002,146.175163517,1213.46349984,1319.6075514,363.751,3663.68536492,188.181,545.343008576
3814,443.414,-365.936,278.908,363.089,363.13114631,232.933911601,0.999914,376.728738253,10.2413235786,3814,4362.58250729,773.986304716,363.553582164,128.979852885,1214.62672219,1111.39570785,363.615,2743.72587709,188.217,601.970076599
3815,471.972,-365.981,278.958,363.243,363.200087428,260.260093664,0.999908,217.662431167,10.3143933663,3815,4776.78141639,337.307341636,363.645685946,98.4162153255,741.397541639,1404.39159087,363.791,2778.43677738,188.217,334.25523383
3816,458.787,-367.247,279.013,364.436,364.446994592,240.916774209,0.99995,1107.55240213,10.2494599134,3816,4629.01236906,273.688114269,364.872848862,119.775241663,2814.22130669,1472.15101109,364.994,3211.32874868,188.283,910.11632828
3817,507.967,-366.012,279.039,363.11,363.116237344,269.829885107,0.999976,520.804405826,10.4517923605,3817,4629.53415388,340.921318605,363.54485009,13.844206125,1225.48227702,1260.88389914,363.653,2599.35377568,188.248,477.760837607
3818,488.658,-366.17,279.091,363.23,363.24987677,257.240270566,0.999908,307.186469746,10.3099005493,3818,4902.34864398,1219.62087095,363.759839911,-3.76142459021,839.768976055,1080.37587598,363.814,3084.04675532,188.237,372.543254617
3819,451.249,-366.532,279.079,363.57,363.565276034,223.831371719,0.99991,273.935454886,10.2280021629,3819,3425.64933248,144.227820045,364.008174707,-0.213994521055,761.169560971,983.338204701,364.103,1571.43201653,188.272,328.028088722
3820,462.08,-367.575,279.1,364.603,364.619872594,240.838190406,0.999955,297.394241997,10.142975444,3820,2850.23755638,227.298985957,364.952844658,38.6028338068,931.759395918,740.928980653,365.004,1551.05871249,188.286,419.552213753
3821,461.545,-367.01,279.111,364.174,364.165911157,249.551166519,0.999941,209.941080663,10.1050623872,3821,5224.53415702,572.643778546,364.487174435,-1.27881255368,657.488850662,997.988670441,364.596,1911.80958631,188.289,239.410647544
3822,442.667,-366.764,279.144,364.036,364.060946743,233.326426198,0.999914,410.777747022,10.0253191069,3822,2438.29337137,289.031520963,364.485551601,-7.5417645678,1151.83606788,480.980499082,364.546,920.534207253,188.334,443.872125152
3823,459.259,-367.127,279.154,364.457,364.45180897,231.135266913,0.999944,210.211993352,10.1474601948,3823,3461.87314416,188.235027811,364.834032552,265.540708187,808.732936686,790.531805055,364.891,1394.48896738,188.36,522.590560851
3824,452.243,-366.47,279.198,363.696,363.703748853,197.354847826,0.999977,177.27670718,10.1718269824,3824,3315.95152116,171.019882,364.157579318,179.09265481,674.064861097,746.344539099,364.229,999.317486937,188.362,387.561186921
3825,504.972,-366.834,279.224,364.093,364.097482078,152.680871109,0.999996,297.169863428,10.329061957,3825,1957.7154604,151.110637669,364.494805933,-8.73096554774,820.175605982,407.911952661,364.543,435.578070336,188.386,266.391359926
3826,450.287,-366.355,279.262,363.672,363.691197786,142.268531216,0.999958,392.412753906,10.2063634418,3826,1242.8915484,170.153296055,364.195583419,-3.18121128252,1214.28798155,220.071950353,364.232,309.024490151,188.412,562.18401362
3827,476.423,-366.151,279.31,363.351,363.350998925,170.719589147,0.999949,306.252149353,10.2525245902,3827,1210.81975868,165.587874409,363.805401192,-3.18317211478,840.810804276,280.01082252,363.924,457.188300684,188.417,471.758944795
3828,449.91,-366.951,279.356,364.115,364.123709967,209.028160575,0.999966,252.377880809,10.2371748983,3828,4445.64990249,336.468521853,364.561948515,-6.19654361029,643.834775218,838.142725262,364.658,1121.10841431,188.411,353.967522044
3829,466.18,-366.924,279.385,364.008,364.012625985,255.410362503,0.999959,154.427397224,10.182874849,3829,4514.17528432,402.606728889,364.491875149,139.193611558,612.668358073,994.386361749,364.581,2151.24291182,188.418,302.023278742
3830,450.548,-366.886,279.422,364.013,364.022984052,263.877361333,0.999945,491.399121091,10.0104471308,3830,3960.72396036,269.181614804,364.534312385,114.004123708,1490.87592568,893.202713673,364.612,1498.34458658,188.461,746.643021321
3831,487.154,-366.815,279.45,363.92,363.926460927,258.856423052,0.999943,322.377176848,10.3415236143,3831,4564.68256779,209.440695681,364.4008761,-8.05681542405,1015.53411967,1127.26752565,364.468,1579.96981247,188.5,535.956894555
3832,481.295,-366.801,279.49,364.034,364.046318089,274.969563042,0.999972,227.924797153,10.3367982043,3832,4611.655394,907.57162533,364.537873069,49.6947182395,676.364049481,980.131826335,364.627,2487.92347225,188.503,341.302771417
3833,487.511,-366.209,279.512,363.385,363.387241062,268.49175904,0.999938,334.771932031,10.3195501686,3833,5082.06202334,395.824496184,363.918229598,139.905850499,1070.15648402,1232.22334669,363.989,2052.86735853,188.507,415.105590163
3834,460.463,-366.743,279.526,363.904,363.909162259,256.072671343,0.999942,479.678501865,10.1740941976,3834,5052.9588209,227.802161919,364.410118163,-2.41256592555,1411.19793789,1376.30948627,364.486,1941.63171981,188.521,567.338637127
3835,486.371,-366.949,279.571,364.114,364.123554662,288.505962521,0.999973,490.761700427,10.2284437187,3835,5071.01550557,622.668714083,364.65606063,-6.51043844421,1474.22419187,1100.76557032,364.705,1924.1403294,188.507,513.760338557
3836,444.361,-366.528,279.586,363.661,363.65275104,264.449138416,0.999937,295.809027383,10.2660491943,3836,3398.20970001,272.603436975,364.184429173,582.29175808,1400.1507962,717.670816465,364.256,1196.18086053,188.6,928.841239281
3837,486.335,-366.992,279.598,364.181,364.213169098,258.621375789,0.999962,259.347288683,10.4489886108,3837,2166.66368421,223.356575076,364.773059549,-9.11512601495,912.415672359,590.989329831,364.809,1119.18146172,188.599,225.939438679
3838,470.368,-367.739,279.629,364.757,364.766964952,322.38039173,0.999978,411.144969302,10.4049807003,3838,5569.94058709,2088.80248972,365.31530177,183.928404729,1211.16680346,1109.85350314,365.367,3860.61117136,188.646,854.22886108
3839,520.439,-367.036,279.667,364.147,364.134238628,294.549140101,0.999966,596.102056885,10.5120580274,3839,5052.09406556,294.69558711,364.752826218,130.891002927,1702.5525509,1391.95695468,364.816,2335.21338439,188.686,637.286628922
3840,474.194,-366.92,279.704,364.147,364.154442393,306.302840659,0.99997,525.837461556,10.4222482966,3840,5429.76502767,258.283362307,364.774260733,88.3287071956,1466.66169387,1336.92410096,364.875,2129.43633065,188.691,424.821029868
3841,543.909,-365.872,279.717,363.252,363.285525683,282.909443205,0.999975,1168.4759171,10.7514921943,3841,2570.93027165,235.260316532,363.949904638,-5.25511210079,3154.23255014,584.224947839,363.998,1344.84693406,188.731,921.263705138
3842,499.52,-366.537,279.785,364.073,364.054808363,270.377779438,0.999961,436.232001165,10.5157829313,3842,3417.63434048,192.794456093,364.729150099,4.85170913532,1470.11127673,683.216432707,364.79,1204.95665877,188.734,353.838826591
3843,469.751,-366.724,279.816,364.228,364.238250578,234.140511288,0.99998,311.029232221,10.4466135283,3843,5476.08983142,174.008733326,364.809380078,-8.8459469435,1039.92785938,1376.20528231,364.854,1559.37342579,188.75,282.215834925
3844,520.844,-366.057,279.869,363.615,363.641506194,238.083932062,0.999974,322.86420763,10.7456795812,3844,5357.48644804,167.894309079,364.350225401,0.300079727717,1015.022261,1437.73119668,364.411,1708.56807729,188.821,346.957033353
3845,525.158,-365.297,279.901,362.71,362.690714991,247.89932533,0.999912,154.167713105,10.6856077956,3845,5405.67868173,408.078266656,363.375214606,1.64513019576,549.757575354,1884.47616788,363.431,2484.66911944,188.82,271.65072852
3846,474.748,-366.229,279.924,363.561,363.570451041,219.227831596,0.999955,220.533582599,10.4892469534,3846,4825.40946901,402.326700253,364.21755395,16.2295840055,665.903917083,1185.19789324,364.29,1609.66535645,188.823,337.273408092
3847,528.965,-366.274,279.925,363.588,363.601248323,236.23149845,0.999969,338.069682866,10.6728118065,3847,5496.84687848,158.272570859,364.27593619,-0.261868767218,1067.83858775,1623.84130347,364.305,1730.49895994,188.825,344.279066072
3848,496.571,-366.115,279.957,363.582,363.571055977,240.200448344,0.999907,179.375130052,10.5892311444,3848,2647.26065896,264.104672913,364.200529111,-8.29592539738,689.182166792,622.840789611,364.274,1003.70142993,188.825,266.262420589
3849,535.194,-365.339,279.974,362.512,362.520347683,242.599534306,0.999978,87.0917487565,10.699912899,3849,3396.71178105,236.854411348,363.249375787,116.968840175,370.792975758,783.638194154,363.312,1133.42428622,188.862,202.755204067
3850,508.038,-365.32,280.014,362.522,362.519182574,252.439605326,0.999957,319.485680873,10.8329122162,3850,4421.37935938,207.918427346,363.118954207,-8.17349573072,833.736403267,807.922787353,363.191,1305.36696507,188.858,244.608653676
3851,532.273,-365.906,280.051,363.131,363.144485147,245.932027448,0.999963,509.165863487,10.9021273206,3851,4107.8727823,199.57212311,363.765719262,128.58518387,1623.69612502,1052.74553966,363.818,1425.04976248,188.877,683.885670373
3852,515.781,-365.336,280.083,362.533,362.538325524,284.441409458,0.999954,487.091001554,10.8634575608,3852,5367.37913217,1000.75168545,363.304030907,23.8572714679,1264.23414408,1309.09431941,363.36,3513.7247983,188.935,567.826280457
