AverageAbsQ,AverageAbsQYDiff,StdReturn,MinReturn,MinEsReturn,Iteration,QFunRegParamNorm,AveragePolicySurr,MaxEsReturn,StdEsReturn,PolicyRegParamNorm,AverageAbsY,AverageY,AverageAction,AverageQLoss,MaxReturn,AverageReturn,Epoch,AverageQ,AverageEsReturn,AverageDiscountedReturn
29.8832,0.269915647373,908.634310036,614.368155175,2394.69889938,795,102.576,-30.0068,2394.69889938,0.0,107.652,29.8829457128,29.8829310728,0.992469,1.04693,3283.40541237,2345.22060757,795,29.8832,2394.69889938,257.511227162
29.892,0.268906401866,1128.06525834,43.416655397,367.651833798,796,102.657,-30.0258,367.651833798,0.0,107.76,29.8927402743,29.8927309479,0.988437,1.08701,3551.9006903,2652.11308567,796,29.892,367.651833798,251.087113658
29.911,0.277042243649,592.024266993,1719.77819923,2079.9004398,797,102.701,-30.0432,2079.9004398,0.0,107.652,29.9123189788,29.9123087261,0.979307,1.21293,3753.86072322,3450.13268027,797,29.911,2079.9004398,307.215547846
29.8706,0.269545729242,710.879730397,131.870064737,2145.18479002,798,102.745,-29.9971,2145.18479002,0.0,107.72,29.8718029455,29.8717889971,0.996218,1.05115,2453.81491173,911.323276891,798,29.8706,2145.18479002,198.946692728
29.9142,0.290366151768,284.736742627,-150.41645742,2479.59001146,799,102.828,-30.0476,2479.59001146,0.0,107.778,29.9138607925,29.9138433804,0.997428,1.41804,794.747764998,225.812435964,799,29.9142,2479.59001146,105.824909767
29.9596,0.267023956884,41.6270972802,3569.91633507,2238.28039038,800,102.895,-30.08,2238.28039038,0.0,107.817,29.9620308827,29.9620176438,0.977228,0.995706,3712.67036871,3652.42935946,800,29.9596,2238.28039038,307.515827325
29.9311,0.281651676418,49.3522524185,3369.21554962,1828.8636331,801,102.979,-30.0459,1828.8636331,0.0,107.858,29.9311502166,29.9311272916,0.980127,1.14016,3545.74409385,3450.89636879,801,29.9311,1828.8636331,297.195131725
29.9095,0.260652724307,41.9257152159,3661.78343085,2390.95868254,802,103.067,-30.0362,2390.95868254,0.0,107.871,29.9102387952,29.910225115,0.984768,0.833094,3801.71356972,3706.90505736,802,29.9095,2390.95868254,313.318721746
29.9181,0.264173871073,38.5579483259,3610.05038977,2481.47018396,803,103.129,-30.0527,2481.47018396,0.0,107.932,29.9185503387,29.9185229507,0.979044,0.957623,3729.68456582,3655.81067806,803,29.9181,2481.47018396,314.717275859
29.9132,0.282651131857,58.95183282,3815.1469789,2450.23706719,804,103.205,-30.0568,2450.23706719,0.0,108.032,29.9142451183,29.9142334964,0.985299,1.15932,4033.33090218,3924.71641109,804,29.9132,2450.23706719,324.676282061
29.9277,0.285795471654,912.295986227,809.356452775,2248.22479085,805,103.246,-30.0606,2248.22479085,0.0,108.162,29.9294912206,29.9294701882,0.981741,1.23668,3928.05416476,3527.38729834,805,29.9277,2248.22479085,305.881215605
29.9197,0.252714081575,50.7804764494,3729.05769842,2581.21520731,806,103.281,-30.0523,2581.21520731,0.0,108.157,29.9197280628,29.9197047677,0.978929,0.779647,3924.95679145,3787.33546619,806,29.9197,2581.21520731,321.919184123
29.9318,0.26309391842,1153.91749287,560.608552757,2372.65188835,807,103.364,-30.067,2372.65188835,0.0,108.228,29.9323763318,29.9323639017,0.977399,0.844182,3781.12647387,3083.67157696,807,29.9318,2372.65188835,302.890531926
29.9135,0.280956791064,794.690391083,398.476611907,2226.53498758,808,103.354,-30.0355,2226.53498758,0.0,108.304,29.9140513359,29.9140071199,0.994829,1.13141,2645.20793059,1381.3985651,808,29.9135,2226.53498758,212.497465757
29.9899,0.259641656777,1091.28964237,-83.4650757873,2566.4471027,809,103.393,-30.1075,2566.4471027,0.0,108.34,29.9908738863,29.9908339298,0.994492,0.945874,3369.81459063,1534.03183232,809,29.9899,2566.4471027,236.882444602
30.0467,0.269571116492,787.519938935,1012.868914,2342.03626194,810,103.459,-30.1609,2342.03626194,0.0,108.38,30.046108211,30.0460986996,0.985658,0.952188,3728.37539135,3361.21458185,810,30.0467,2342.03626194,293.70296027
30.007,0.264005693986,1236.07820715,125.590263507,2470.97279576,811,103.542,-30.1205,2470.97279576,0.0,108.478,30.0082594188,30.008232885,0.99321,0.852141,3516.1164301,1946.2893981,811,30.007,2470.97279576,260.613455716
29.9402,0.282650457654,88.3195683677,3446.86910583,2439.15629693,812,103.633,-30.0604,2439.15629693,0.0,108.435,29.9417568836,29.9417397549,0.981746,1.14897,3736.83861548,3609.21312424,812,29.9402,2439.15629693,296.975173054
29.9743,0.27504217068,302.917955663,2854.55744196,2487.28953777,813,103.671,-30.0986,2487.28953777,0.0,108.455,29.9744817004,29.9744602433,0.987409,1.01185,3946.93020168,3732.20908777,813,29.9743,2487.28953777,299.864144858
29.9387,0.273889212819,18.3660438889,3672.19668663,2445.26268085,814,103.734,-30.0639,2445.26268085,0.0,108.41,29.9400148335,29.9400026515,0.975542,1.13451,3732.00989603,3704.3816259,814,29.9387,2445.26268085,311.200381417
29.9403,0.268822374481,53.9027675553,3739.26056748,2170.73501239,815,103.782,-30.0619,2170.73501239,0.0,108.48,29.9415935761,29.9415778582,0.980743,1.0229,3924.35042602,3828.1851116,815,29.9403,2170.73501239,315.715461387
30.0157,0.274143739115,48.4991391051,3058.39506246,2556.97549155,816,103.837,-30.1202,2556.97549155,0.0,108.499,30.0162308675,30.0162279745,0.977183,1.10581,3234.53248863,3146.79763045,816,30.0157,2556.97549155,266.256152841
29.9294,0.260591113464,49.6801608492,3097.29395404,2343.96531358,817,103.871,-30.0361,2343.96531358,0.0,108.541,29.9301055126,29.9300997149,0.975493,0.959934,3248.5959905,3188.51788945,817,29.9294,2343.96531358,271.374908795
29.9094,0.258607444952,68.9723022921,3497.33318577,2055.95800758,818,103.957,-30.0231,2055.95800758,0.0,108.562,29.9094771995,29.9094604327,0.985457,0.879397,3691.28739589,3597.63544833,818,29.9094,2055.95800758,307.72369474
29.8621,0.264237314958,40.4200407136,2921.24792899,2311.74404884,819,104.025,-29.9631,2311.74404884,0.0,108.541,29.8637403171,29.8637300402,0.985198,0.771161,3056.27238658,3006.97163457,819,29.8621,2311.74404884,251.437566019
29.8453,0.275270857717,106.435569051,3140.16590788,2008.16267334,820,104.087,-29.94,2008.16267334,0.0,108.629,29.8465813105,29.8465469837,0.989019,1.05441,3487.60523864,3291.18715111,820,29.8453,2008.16267334,285.432978459
29.7823,0.272217639354,865.423574066,795.756898999,2209.60982652,821,104.142,-29.8933,2209.60982652,0.0,108.781,29.7828753176,29.7828735955,0.990433,1.0451,3794.4115816,3379.49923364,821,29.7823,2209.60982652,296.322875852
29.9235,0.260703033219,824.971757876,897.914142704,2216.04988893,822,104.222,-30.0542,2216.04988893,0.0,108.889,29.924015333,29.9239979754,0.983678,0.808849,3825.37642563,3327.4906714,822,29.9235,2216.04988893,303.333833899
29.8459,0.274008377924,434.737423638,1814.83985106,2309.97425677,823,104.283,-29.9723,2309.97425677,0.0,108.962,29.846466199,29.8464401247,0.982761,1.08211,3471.50456429,2724.0322812,823,29.8459,2309.97425677,270.593610797
29.8534,0.273005100547,985.888429426,-197.289319701,1584.00621774,824,104.332,-29.97,1584.00621774,0.0,109.041,29.854625436,29.8546074335,0.99065,1.01564,2358.37739026,954.832610145,824,29.8534,1584.00621774,203.854796386
29.8751,0.299217977086,94.244063471,3499.7629003,2069.82513005,825,104.409,-29.9937,2069.82513005,0.0,108.996,29.874849126,29.8748169827,0.982291,1.35671,3830.63970474,3692.64314413,825,29.8751,2069.82513005,303.556014716
29.7102,0.28040773319,1196.63314229,-540.857084385,2464.31220719,826,104.478,-29.8205,2464.31220719,0.0,109.011,29.7111629288,29.7111506206,0.993241,1.09932,2887.57215916,1204.75227462,826,29.7102,2464.31220719,224.715682258
29.815,0.280141207697,45.3908908393,3745.33576865,2387.57293014,827,104.576,-29.9219,2387.57293014,0.0,109.058,29.8159278442,29.8159149618,0.976395,1.19984,3904.14175011,3823.31071537,827,29.815,2387.57293014,318.284635994
29.8792,0.253866078784,435.553113297,264.867726926,1984.14114144,828,104.626,-29.9932,1984.14114144,0.0,109.172,29.8795332614,29.8795206958,0.99298,0.839305,1605.68219677,901.809571672,828,29.8792,1984.14114144,113.85896835
29.7437,0.287863919584,877.788506274,711.760266173,2450.87298987,829,104.669,-29.8574,2450.87298987,0.0,109.213,29.7437012364,29.7437012364,0.985231,1.20527,3705.17504852,2660.5975619,829,29.7437,2450.87298987,283.794317759
29.7769,0.269119186244,325.063053639,2751.42697269,2211.65653774,830,104.745,-29.8926,2211.65653774,0.0,109.292,29.7764238345,29.7764033505,0.987189,1.03402,3710.51570045,3386.31611305,830,29.7769,2211.65653774,312.162153472
29.7428,0.274387151268,948.380182156,665.957702431,2180.14863867,831,104.803,-29.8621,2180.14863867,0.0,109.444,29.7447301573,29.7447111741,0.986312,1.09999,3478.85977405,2561.47249216,831,29.7428,2180.14863867,237.971159078
29.8133,0.259750121377,362.024704248,2290.82859985,2584.57360919,832,104.83,-29.9423,2584.57360919,0.0,109.508,29.8138352379,29.8138258645,0.988592,0.801444,3506.04311253,2993.06350846,832,29.8133,2584.57360919,288.898832807
29.8142,0.265047076181,900.728525755,378.2251774,2348.31394533,833,104.932,-29.9459,2348.31394533,0.0,109.548,29.8150549139,29.8150406841,0.99328,0.779502,2715.28990218,1680.81290547,833,29.8142,2348.31394533,230.362606515
29.8432,0.307949962489,656.180050268,1409.69874306,2385.73363877,834,105.018,-29.9633,2385.73363877,0.0,109.55,29.8439491764,29.8439400712,0.985277,1.47689,3333.87394801,2849.50047185,834,29.8432,2385.73363877,268.656915099
29.8085,0.254619241741,90.2258573159,3318.37617052,2364.08915092,835,105.073,-29.918,2364.08915092,0.0,109.66,29.8087539793,29.808749317,0.974929,0.811432,3640.74963549,3570.34584703,835,29.8085,2364.08915092,305.693541742
29.7391,0.290280034025,591.386057884,1650.81909622,2298.35573763,836,105.144,-29.8552,2298.35573763,0.0,109.761,29.7403838478,29.7403651835,0.987113,1.23148,3512.61340222,3053.83621447,836,29.7391,2298.35573763,288.125550822
29.7543,0.285602743075,59.645590149,3578.74648742,2664.10618725,837,105.203,-29.8702,2664.10618725,0.0,109.789,29.7548706966,29.7548449481,0.981134,1.18839,3774.55594329,3661.49896385,837,29.7543,2664.10618725,306.101626687
29.7464,0.265925610311,55.2426514533,3664.67183127,2341.10862351,838,105.264,-29.8712,2341.10862351,0.0,109.878,29.7469833924,29.7469655032,0.983269,0.925035,3844.69265093,3735.85691157,838,29.7464,2341.10862351,316.98143509
29.7896,0.27565928822,206.797377488,2967.63471618,2398.01554545,839,105.313,-29.907,2398.01554545,0.0,109.961,29.7897297853,29.789715405,0.987594,1.12019,3702.37130666,3550.49910812,839,29.7895,2398.01554545,296.158261228
29.8216,0.252618922206,39.2831887076,3428.12785177,2284.55616144,840,105.344,-29.9516,2284.55616144,0.0,109.967,29.8225554961,29.8225445742,0.984133,0.79647,3564.94419974,3460.56934691,840,29.8216,2284.55616144,296.390386167
29.8169,0.272953272287,37.0176333666,3720.99302839,2425.66406614,841,105.402,-29.9508,2425.66406614,0.0,110.18,29.8169343413,29.8169163138,0.982622,1.07419,3853.20870689,3755.98203128,841,29.8169,2425.66406614,316.782238881
29.7985,0.276979891565,279.88422906,2912.68297548,2373.03780446,842,105.448,-29.9328,2373.03780446,0.0,110.264,29.7998240832,29.7997842091,0.986035,1.07413,3909.78749422,3740.98088781,842,29.7985,2373.03780446,315.951635904
29.8026,0.290495467514,53.7522435106,3672.88600576,2355.19447835,843,105.516,-29.9457,2355.19447835,0.0,110.275,29.80330093,29.8032852174,0.986073,1.40363,3831.08355063,3757.82827775,843,29.8026,2355.19447835,317.420210535
29.8646,0.255214911498,63.2978099631,3828.45735941,2745.75766524,844,105.6,-29.9969,2745.75766524,0.0,110.379,29.8654039165,29.8653869675,0.98865,0.84918,4070.64589397,3977.50762618,844,29.8646,2745.75766524,321.916220615
29.8528,0.282459237073,49.2302800106,3573.6542222,2546.9036096,845,105.656,-29.9799,2546.9036096,0.0,110.395,29.8536053576,29.853593442,0.978945,1.27733,3734.12002086,3630.95958742,845,29.8528,2546.9036096,302.723263197
29.8415,0.258463931629,194.049743776,3069.26335592,2499.19073991,846,105.762,-29.9648,2499.19073991,0.0,110.431,29.8422056608,29.8421775198,0.987461,0.966287,3795.21140488,3564.5976687,846,29.8415,2499.19073991,310.844108761
29.9427,0.261704471674,26.9650605573,3682.46645722,2669.7135304,847,105.83,-30.0569,2669.7135304,0.0,110.494,29.9433946726,29.9433298614,0.977771,0.91999,3785.09497193,3738.45551939,847,29.9427,2669.7135304,312.852045464
29.7848,0.254132823189,35.1779227358,3824.28750716,2464.96824855,848,105.862,-29.914,2464.96824855,0.0,110.581,29.7852171067,29.7851992055,0.978571,0.905743,3959.31039339,3909.57158074,848,29.7848,2464.96824855,321.007838422
29.897,0.237411767973,89.8164159869,3603.9882205,2478.12845324,849,105.917,-30.0264,2478.12845324,0.0,110.583,29.8979117361,29.897896024,0.988,0.641489,3867.09054892,3741.354446,849,29.897,2478.12845324,303.735448306
29.8771,0.282608089908,60.1662990355,3643.17099162,2468.7105526,850,106.0,-30.0095,2468.7105526,0.0,110.608,29.8770830055,29.8770812167,0.981792,1.28669,3848.23568198,3739.41594457,850,29.8771,2468.7105526,308.836641376
29.9145,0.24844141229,633.980792373,1674.69695418,2597.71895553,851,106.07,-30.0481,2597.71895553,0.0,110.639,29.915511504,29.9154900435,0.992656,0.822957,3335.2942624,2729.38363928,851,29.9145,2597.71895553,266.330230659
29.9027,0.270950539368,56.8966929603,3380.79164884,2138.00287965,852,106.138,-30.0274,2138.00287965,0.0,110.645,29.9031767442,29.9031530911,0.972913,1.13787,3573.73988309,3496.45024743,852,29.9027,2138.00287965,291.931775388
29.876,0.284562269031,103.725306973,3380.56284186,2331.40045898,853,106.202,-30.0056,2331.40045898,0.0,110.73,29.8772138588,29.8771910013,0.985088,1.32248,3687.76031711,3544.13804917,853,29.876,2331.40045898,296.738837591
29.9442,0.264614293503,49.2206241286,3517.43563831,2504.17719192,854,106.276,-30.0721,2504.17719192,0.0,110.841,29.9452321249,29.9452306484,0.976796,0.980415,3689.72715631,3592.55027106,854,29.9442,2504.17719192,304.616780827
29.8383,0.264149846174,73.5161473619,3679.15688877,2665.12713195,855,106.377,-29.9593,2665.12713195,0.0,110.91,29.8382667562,29.8382625018,0.980436,1.00096,3938.56049218,3788.16771113,855,29.8383,2665.12713195,312.965673273
29.9185,0.241896807774,45.6569176249,3750.88942652,2640.43385336,856,106.419,-30.0537,2640.43385336,0.0,111.017,29.9188804484,29.91882577,0.987823,0.685943,3889.36343629,3821.26960834,856,29.9185,2640.43385336,311.195932444
29.9191,0.26727112473,909.702487064,546.363456839,2152.31268755,857,106.438,-30.0427,2152.31268755,0.0,111.144,29.9199635269,29.9199335709,0.995102,1.07618,3265.35029332,2045.79633665,857,29.9191,2152.31268755,223.69776711
29.9571,0.270503396673,876.156227328,765.046691026,2558.94857402,858,106.513,-30.057,2558.94857402,0.0,111.209,29.9583172638,29.9582832289,0.993157,0.984863,3266.54223912,2460.11686724,858,29.9571,2558.94857402,227.598033954
30.0384,0.28158599903,33.1361372945,3561.97590725,2285.00054625,859,106.545,-30.1446,2285.00054625,0.0,111.223,30.0386940418,30.0386810464,0.981952,1.05565,3661.51341859,3615.32035513,859,30.0384,2285.00054625,303.051936481
29.9248,0.2868714542,56.5461684739,3666.68125115,2439.18724233,860,106.589,-30.0416,2439.18724233,0.0,111.379,29.9247861184,29.9247535853,0.989081,1.12895,3847.67592704,3773.13587847,860,29.9248,2439.18724233,317.457278063
29.9117,0.291959295501,61.1495376344,3554.88785936,2204.0439807,861,106.633,-30.0311,2204.0439807,0.0,111.361,29.9135286408,29.9135013379,0.98321,1.41554,3768.93199706,3654.99345789,861,29.9117,2204.0439807,306.44140052
29.9128,0.287061392928,64.6473810156,3622.5593538,2376.48710634,862,106.697,-30.0265,2376.48710634,0.0,111.462,29.9128248622,29.9128045959,0.978503,1.31892,3859.26237753,3769.2147238,862,29.9128,2376.48710634,311.783219269
29.9934,0.2745935562,36.7435491653,3676.55052965,2494.33511126,863,106.791,-30.1107,2494.33511126,0.0,111.517,29.994242815,29.9942348533,0.980823,1.08499,3791.16869645,3729.92129936,863,29.9934,2494.33511126,311.808439624
29.9311,0.269398410965,696.037238971,1460.46422905,2512.79265504,864,106.82,-30.0451,2512.79265504,0.0,111.637,29.9307313193,29.9307045208,0.985626,1.0153,3881.80591962,3540.45819575,864,29.9311,2512.79265504,304.503353158
29.9616,0.266287145736,98.1244284486,3373.88413469,2527.12385368,865,106.858,-30.0798,2527.12385368,0.0,111.592,29.9624856771,29.9624856771,0.986737,0.907325,3724.42215918,3597.06085769,865,29.9616,2527.12385368,296.39637837
29.9381,0.268997451825,59.100523758,3320.66605511,2613.95591202,866,106.875,-30.053,2613.95591202,0.0,111.656,29.9392392063,29.9392284842,0.983153,1.1363,3560.27356032,3464.28948881,866,29.9381,2613.95591202,294.069776166
29.9194,0.266453360666,48.1203731768,3827.31649511,2358.8745164,867,106.91,-30.0339,2358.8745164,0.0,111.794,29.9198828441,29.9198698236,0.980067,0.992944,3977.71425198,3926.60324015,867,29.9194,2358.8745164,324.364775084
29.8645,0.260975890456,161.179505346,3238.31572599,2573.81797218,868,106.987,-29.9933,2573.81797218,0.0,111.832,29.8654751444,29.8654630561,0.991317,0.958102,3682.66516917,3501.35391781,868,29.8645,2573.81797218,308.075824631
29.9035,0.27725826029,40.8980274306,3880.15478933,2636.28228542,869,107.068,-30.0359,2636.28228542,0.0,111.909,29.9036442804,29.9036188774,0.979294,1.12549,3998.78121893,3947.47150672,869,29.9035,2636.28228542,330.81238615
29.8727,0.268992536869,130.308855517,3564.25006894,2477.98187389,870,107.129,-29.9987,2477.98187389,0.0,111.993,29.8736337941,29.8736244723,0.984968,1.03795,4012.02672799,3808.10593748,870,29.8727,2477.98187389,314.921377404
29.8549,0.279795342073,97.3502751865,3494.1357006,2372.41597244,871,107.167,-29.9957,2372.41597244,0.0,112.015,29.8551146564,29.8551100097,0.98679,1.13836,3870.48151669,3738.61218278,871,29.8549,2372.41597244,300.522068969
29.9412,0.284570214388,92.4472512051,3131.97477003,2433.25359399,872,107.213,-30.0914,2433.25359399,0.0,112.12,29.9425642137,29.9425509305,0.984858,1.26588,3479.56312858,3323.94285116,872,29.9412,2433.25359399,270.069646806
29.9581,0.259288620948,90.9659954663,3367.13156463,2376.54372709,873,107.275,-30.1023,2376.54372709,0.0,112.222,29.9586163593,29.958605315,0.990211,0.885941,3627.15361623,3484.46792087,873,29.9581,2376.54372709,289.408663267
29.9815,0.282785026047,70.2269832221,3443.14124322,2321.00514241,874,107.364,-30.1202,2321.00514241,0.0,112.219,29.982933547,29.9829006048,0.987786,1.24833,3642.08320342,3541.34676123,874,29.9815,2321.00514241,298.680308771
29.9632,0.260247243652,80.4858887972,3745.2151924,2529.57458655,875,107.424,-30.0874,2529.57458655,0.0,112.362,29.9647274027,29.9647175944,0.986877,1.00656,4027.81926584,3875.62358621,875,29.9632,2529.57458655,319.632604731
30.0375,0.266699270567,553.341248332,1180.75211754,2365.00402344,876,107.451,-30.1612,2365.00402344,0.0,112.525,30.0370217053,30.0370157734,0.987932,0.950899,3227.62012689,2733.14623486,876,30.0375,2365.00402344,244.938409376
29.9924,0.276706330655,353.224364314,2383.7051193,2482.33325362,877,107.54,-30.0964,2482.33325362,0.0,112.568,29.9935293492,29.9935120688,0.990952,0.93719,3422.01295571,2871.91431274,877,29.9924,2482.33325362,239.747646332
30.0526,0.293184748719,113.662525883,3232.67578179,1683.91709992,878,107.599,-30.1636,1683.91709992,0.0,112.598,30.0540193555,30.0540106733,0.978164,1.25814,3599.11092038,3420.57844649,878,30.0526,1683.91709992,285.011842809
