AverageDiscountedReturn,StdEsReturn,AveragePolicySurr,AverageAbsQYDiff,MaxReturn,AverageY,AverageQ,AverageForwardProgress,AverageQLoss,MinReturn,AverageReturn,QFunRegParamNorm,MinEsReturn,PolicyRegParamNorm,AverageAction,AverageEsReturn,MaxEsReturn,StdForwardProgress,MinForwardProgress,MaxForwardProgress,AverageAbsY,AverageAbsQ,StdReturn,Epoch
nan,nan,nan,nan,nan,nan,nan,-0.00337117204399,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00979339779599,-0.0234169345914,0.023729166724,nan,nan,nan,1684
nan,nan,nan,nan,nan,nan,nan,0.00160073336459,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0110607133755,-0.0134247890606,0.0345647337986,nan,nan,nan,1685
nan,nan,nan,nan,nan,nan,nan,0.000851545935852,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0106777128161,-0.0207350600122,0.0266511422833,nan,nan,nan,1686
nan,nan,nan,nan,nan,nan,nan,0.000138645543041,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0108414952651,-0.0230141846862,0.0281999501533,nan,nan,nan,1687
nan,nan,nan,nan,nan,nan,nan,0.000145317984766,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0110802504589,-0.0242450895525,0.0175885999751,nan,nan,nan,1688
nan,nan,nan,nan,nan,nan,nan,-0.00204995505621,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0102865512444,-0.0195288592536,0.0188428664919,nan,nan,nan,1689
nan,nan,nan,nan,nan,nan,nan,0.000135511161701,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00782949683471,-0.0182999106815,0.0184024287626,nan,nan,nan,1690
nan,nan,nan,nan,nan,nan,nan,-0.000312466055082,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0107949519486,-0.0217241182047,0.0230171421895,nan,nan,nan,1691
nan,nan,nan,nan,nan,nan,nan,0.00226293267783,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00870751092817,-0.0159680668478,0.0249430959479,nan,nan,nan,1692
nan,nan,nan,nan,nan,nan,nan,0.0025562977185,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0124814288472,-0.0216907750589,0.0270645032255,nan,nan,nan,1693
nan,nan,nan,nan,nan,nan,nan,-0.000917551006269,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0117149494282,-0.0276292145153,0.0189130183739,nan,nan,nan,1694
nan,nan,nan,nan,nan,nan,nan,0.00167342838663,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00995423660325,-0.0192168147532,0.0273118085002,nan,nan,nan,1695
nan,nan,nan,nan,nan,nan,nan,-0.000686065142404,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0117944185146,-0.0285914287418,0.0307477382633,nan,nan,nan,1696
nan,nan,nan,nan,nan,nan,nan,-0.00140909943019,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0105360421737,-0.0169782195558,0.0286736325232,nan,nan,nan,1697
nan,nan,nan,nan,nan,nan,nan,-0.00318999281852,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00835132011071,-0.0170756686581,0.0109168769989,nan,nan,nan,1698
nan,nan,nan,nan,nan,nan,nan,-0.00182539304756,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00784376256571,-0.0182191598189,0.0131738128121,nan,nan,nan,1699
nan,nan,nan,nan,nan,nan,nan,0.000153383885944,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0100589310647,-0.0219334339638,0.0207436799035,nan,nan,nan,1700
nan,nan,nan,nan,nan,nan,nan,-0.000727434693037,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00929242368907,-0.0218501188772,0.0177894191039,nan,nan,nan,1701
nan,nan,nan,nan,nan,nan,nan,0.000369383590977,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00979787844094,-0.0295061114174,0.0172749280431,nan,nan,nan,1702
nan,nan,nan,nan,nan,nan,nan,0.00100681361329,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00969653192922,-0.0213450898802,0.0224592019249,nan,nan,nan,1703
nan,nan,nan,nan,nan,nan,nan,-0.00139955130334,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00948459598776,-0.0223185954806,0.0207421047082,nan,nan,nan,1704
nan,nan,nan,nan,nan,nan,nan,-0.000177613109691,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00989054581637,-0.0237604928325,0.019431138103,nan,nan,nan,1705
nan,nan,nan,nan,nan,nan,nan,-0.00104655134208,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00847134846819,-0.0180592298197,0.0148691836898,nan,nan,nan,1706
nan,nan,nan,nan,nan,nan,nan,0.00181335724869,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00935168728162,-0.0155744135093,0.0309525199065,nan,nan,nan,1707
nan,nan,nan,nan,nan,nan,nan,-0.00392919583401,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00777304646703,-0.0223922449753,0.0126397690324,nan,nan,nan,1708
nan,nan,nan,nan,nan,nan,nan,-9.2724205386e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00985152798343,-0.0187461504797,0.0296975990928,nan,nan,nan,1709
nan,nan,nan,nan,nan,nan,nan,-0.00241570565241,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0109654088391,-0.024287270924,0.020409059269,nan,nan,nan,1710
nan,nan,nan,nan,nan,nan,nan,0.000129378826562,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.01139289613,-0.0226301840533,0.0238415005211,nan,nan,nan,1711
nan,nan,nan,nan,nan,nan,nan,0.000738407261686,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00954321747797,-0.0181401926878,0.0250800462581,nan,nan,nan,1712
nan,nan,nan,nan,nan,nan,nan,-0.00167288595826,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0115421969492,-0.0219450515284,0.0262823208086,nan,nan,nan,1713
nan,nan,nan,nan,nan,nan,nan,-3.3872267664e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0124611382324,-0.0211318644636,0.0248734298073,nan,nan,nan,1714
nan,nan,nan,nan,nan,nan,nan,0.000198250240192,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00806307858006,-0.0197563604252,0.0136996366943,nan,nan,nan,1715
nan,nan,nan,nan,nan,nan,nan,0.00162442355403,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0102953636136,-0.0221814571176,0.0245455210877,nan,nan,nan,1716
nan,nan,nan,nan,nan,nan,nan,0.00263267036134,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0109516864842,-0.017988191,0.0306343946846,nan,nan,nan,1717
nan,nan,nan,nan,nan,nan,nan,-0.00205640980607,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00819656870882,-0.0208159840097,0.0172872851675,nan,nan,nan,1718
nan,nan,nan,nan,nan,nan,nan,0.000852163142907,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00930101855855,-0.0198199443314,0.0209639389359,nan,nan,nan,1719
nan,nan,nan,nan,nan,nan,nan,-0.00130780427223,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0101024906004,-0.023517525911,0.0208230466112,nan,nan,nan,1720
nan,nan,nan,nan,nan,nan,nan,0.00084457542007,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0099318885624,-0.0179699609508,0.0179896760409,nan,nan,nan,1721
nan,nan,nan,nan,nan,nan,nan,0.000313327403773,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00692072490575,-0.0116737485759,0.0199368410594,nan,nan,nan,1722
nan,nan,nan,nan,nan,nan,nan,-0.00144961459812,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00781465258871,-0.0173330885631,0.0139145210282,nan,nan,nan,1723
nan,nan,nan,nan,nan,nan,nan,0.0008213795282,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00890698748742,-0.0232204087714,0.017122088687,nan,nan,nan,1724
nan,nan,nan,nan,nan,nan,nan,0.00289069026855,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0106661214776,-0.02262238523,0.0318195791521,nan,nan,nan,1725
nan,nan,nan,nan,nan,nan,nan,0.000268812457121,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0109140600658,-0.0183707918845,0.0209775956259,nan,nan,nan,1726
nan,nan,nan,nan,nan,nan,nan,0.00145598598391,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00798443320455,-0.014865654714,0.0158483499172,nan,nan,nan,1727
nan,nan,nan,nan,nan,nan,nan,0.000105523540722,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0108371687405,-0.0302974986545,0.0266276394292,nan,nan,nan,1728
nan,nan,nan,nan,nan,nan,nan,-0.00118108240881,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00917241759038,-0.0233401538771,0.0172895127227,nan,nan,nan,1729
nan,nan,nan,nan,nan,nan,nan,-0.000960888374198,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00820775280852,-0.0233119960703,0.0183306225571,nan,nan,nan,1730
nan,nan,nan,nan,nan,nan,nan,0.000352622739216,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0104783277206,-0.0274729936527,0.0243795341359,nan,nan,nan,1731
nan,nan,nan,nan,nan,nan,nan,-0.000654997749802,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0106692369141,-0.0269528613482,0.0209390069069,nan,nan,nan,1732
nan,nan,nan,nan,nan,nan,nan,-0.00182140527572,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00888632050206,-0.0230053333636,0.0172703897218,nan,nan,nan,1733
nan,nan,nan,nan,nan,nan,nan,-0.00131240819475,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00826818929368,-0.0227712840103,0.0168114048864,nan,nan,nan,1734
nan,nan,nan,nan,nan,nan,nan,-0.0012951166648,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.011022353074,-0.0301383290493,0.0209499502957,nan,nan,nan,1735
nan,nan,nan,nan,nan,nan,nan,-0.00178382570155,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00972646549593,-0.0316856836372,0.0139732176417,nan,nan,nan,1736
nan,nan,nan,nan,nan,nan,nan,0.00393745820995,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.011158640867,-0.0169722038343,0.0251276156723,nan,nan,nan,1737
nan,nan,nan,nan,nan,nan,nan,0.00034373654226,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00961481252393,-0.0190049793229,0.0225113231627,nan,nan,nan,1738
nan,nan,nan,nan,nan,nan,nan,-0.00021597552147,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00934460877787,-0.0195262055806,0.0196947602391,nan,nan,nan,1739
nan,nan,nan,nan,nan,nan,nan,0.000725041679014,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00859131480695,-0.0151186735441,0.0268148883897,nan,nan,nan,1740
nan,nan,nan,nan,nan,nan,nan,0.000166871406905,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00836159613707,-0.0161469773096,0.0213013549878,nan,nan,nan,1741
nan,nan,nan,nan,nan,nan,nan,0.000639578625114,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.010706518722,-0.0196512261371,0.0225978651375,nan,nan,nan,1742
nan,nan,nan,nan,nan,nan,nan,-0.00167257945343,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00887901652045,-0.0297653730586,0.0165546136773,nan,nan,nan,1743
nan,nan,nan,nan,nan,nan,nan,0.00189046420064,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0115172962541,-0.0218743982947,0.0293939538007,nan,nan,nan,1744
nan,nan,nan,nan,nan,nan,nan,-0.000701308580071,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0106860006017,-0.0236911065383,0.020899888545,nan,nan,nan,1745
nan,nan,nan,nan,nan,nan,nan,0.000885750091155,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0110265437234,-0.0184934668584,0.0226486962605,nan,nan,nan,1746
nan,nan,nan,nan,nan,nan,nan,0.000770931352907,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00990005016846,-0.0176807012196,0.0186337251102,nan,nan,nan,1747
nan,nan,nan,nan,nan,nan,nan,-0.00194733122689,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0101112947048,-0.0233302971889,0.0181626010325,nan,nan,nan,1748
nan,nan,nan,nan,nan,nan,nan,0.00310695428138,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00882597689067,-0.0145678041606,0.0195409885643,nan,nan,nan,1749
nan,nan,nan,nan,nan,nan,nan,-0.000551060931166,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0101178066447,-0.0164524703804,0.0221176980995,nan,nan,nan,1750
nan,nan,nan,nan,nan,nan,nan,-0.000101434651073,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00973944023362,-0.0179805321915,0.0219304721068,nan,nan,nan,1751
nan,nan,nan,nan,nan,nan,nan,-0.000463602966071,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00819649144655,-0.0209400336582,0.019642097888,nan,nan,nan,1752
nan,nan,nan,nan,nan,nan,nan,0.00169083415541,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0111631244916,-0.0192367657772,0.0295261265136,nan,nan,nan,1753
nan,nan,nan,nan,nan,nan,nan,-0.0017512983195,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0100198095451,-0.0198984688014,0.0204157938244,nan,nan,nan,1754
nan,nan,nan,nan,nan,nan,nan,0.000221674529182,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0105305881552,-0.023876684859,0.0256598689377,nan,nan,nan,1755
nan,nan,nan,nan,nan,nan,nan,-0.000697168405489,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00901983071314,-0.0192159930658,0.0164383406702,nan,nan,nan,1756
nan,nan,nan,nan,nan,nan,nan,-0.00236874817736,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00838385889755,-0.0195997920412,0.020615808705,nan,nan,nan,1757
nan,nan,nan,nan,nan,nan,nan,0.00179097125308,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00875791712379,-0.0114165053485,0.0341958568504,nan,nan,nan,1758
nan,nan,nan,nan,nan,nan,nan,0.000643507966065,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.011079206689,-0.0242347578242,0.0275033348849,nan,nan,nan,1759
nan,nan,nan,nan,nan,nan,nan,-0.000850091833019,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0104051887421,-0.0239415016474,0.0246087065809,nan,nan,nan,1760
nan,nan,nan,nan,nan,nan,nan,0.000526662573068,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00959465717215,-0.0202502000621,0.0212159007211,nan,nan,nan,1761
nan,nan,nan,nan,nan,nan,nan,-0.00068753861104,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00780893945449,-0.0169950310311,0.0160161652212,nan,nan,nan,1762
nan,nan,nan,nan,nan,nan,nan,0.000280064605212,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0102447311508,-0.025739528473,0.0196260776991,nan,nan,nan,1763
nan,nan,nan,nan,nan,nan,nan,2.77780429931e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0109266553636,-0.0284457814951,0.024990600739,nan,nan,nan,1764
nan,nan,nan,nan,nan,nan,nan,-0.000128051782217,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0114417508625,-0.0228624530718,0.0271256204328,nan,nan,nan,1765
nan,nan,nan,nan,nan,nan,nan,0.00170490947259,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0115924600039,-0.021933715869,0.0200317291633,nan,nan,nan,1766
nan,nan,nan,nan,nan,nan,nan,-0.000935423080793,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0114214888192,-0.0256963396754,0.0232243767716,nan,nan,nan,1767
nan,nan,nan,nan,nan,nan,nan,0.00138394292021,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00880043144839,-0.0177591050969,0.027550619757,nan,nan,nan,1768
nan,nan,nan,nan,nan,nan,nan,-0.00163825378317,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0105896924091,-0.0256436231488,0.0257768540678,nan,nan,nan,1769
nan,nan,nan,nan,nan,nan,nan,-0.000453597312455,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0118050011511,-0.0261893168025,0.025091051444,nan,nan,nan,1770
nan,nan,nan,nan,nan,nan,nan,0.00107266530371,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0109216359506,-0.0237334331746,0.0356871544378,nan,nan,nan,1771
nan,nan,nan,nan,nan,nan,nan,0.0010822084778,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0118701472643,-0.0266697683431,0.0271552307207,nan,nan,nan,1772
nan,nan,nan,nan,nan,nan,nan,0.000277818731351,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00767635191451,-0.0142451691616,0.0165032984498,nan,nan,nan,1773
nan,nan,nan,nan,nan,nan,nan,-0.00098070236442,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0112767934813,-0.0319321361456,0.0244131507597,nan,nan,nan,1774
nan,nan,nan,nan,nan,nan,nan,0.000258051194704,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00907967443344,-0.016567902995,0.0252818016397,nan,nan,nan,1775
nan,nan,nan,nan,nan,nan,nan,-0.00067867958427,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0115662279362,-0.0236590975443,0.0291244807196,nan,nan,nan,1776
nan,nan,nan,nan,nan,nan,nan,0.000400702074147,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00961888023475,-0.0203870308428,0.022702680896,nan,nan,nan,1777
nan,nan,nan,nan,nan,nan,nan,-0.00137271224944,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0114835491699,-0.0259701113209,0.0256212562911,nan,nan,nan,1778
nan,nan,nan,nan,nan,nan,nan,-0.000874682907678,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0102799271352,-0.0209871760511,0.0334178858288,nan,nan,nan,1779
nan,nan,nan,nan,nan,nan,nan,-0.0019791508616,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0104894687644,-0.0273924579188,0.0169297470822,nan,nan,nan,1780
nan,nan,nan,nan,nan,nan,nan,-0.000866709790853,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0100839966617,-0.0328268025987,0.020454809794,nan,nan,nan,1781
nan,nan,nan,nan,nan,nan,nan,0.000754805615439,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0110438016401,-0.0205811186106,0.025132587949,nan,nan,nan,1782
nan,nan,nan,nan,nan,nan,nan,-0.000118691107949,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0118804670588,-0.0226601401172,0.0213306318748,nan,nan,nan,1783
nan,nan,nan,nan,nan,nan,nan,-7.45942967837e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0100460071503,-0.0224462643581,0.0269906311929,nan,nan,nan,1784
nan,nan,nan,nan,nan,nan,nan,-0.00096049927006,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00700746611341,-0.0151694947723,0.0141103350503,nan,nan,nan,1785
nan,nan,nan,nan,nan,nan,nan,0.00172804746038,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0105523152136,-0.0230576521754,0.0259706741579,nan,nan,nan,1786
nan,nan,nan,nan,nan,nan,nan,0.00142006797212,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0100372734245,-0.0218707275001,0.0238014213916,nan,nan,nan,1787
nan,nan,nan,nan,nan,nan,nan,-0.00193541700714,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0084835724536,-0.0233736411447,0.0116713701227,nan,nan,nan,1788
nan,nan,nan,nan,nan,nan,nan,-0.00102814474426,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0114693339768,-0.0258507162189,0.0328637278751,nan,nan,nan,1789
nan,nan,nan,nan,nan,nan,nan,-8.81096109879e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0105265761586,-0.0174546318082,0.0212073291112,nan,nan,nan,1790
nan,nan,nan,nan,nan,nan,nan,0.00198899353802,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00994925985124,-0.0262899350907,0.02817223345,nan,nan,nan,1791
nan,nan,nan,nan,nan,nan,nan,-0.00188062273639,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0095509131889,-0.0257420828818,0.0210686826386,nan,nan,nan,1792
nan,nan,nan,nan,nan,nan,nan,-0.000157113974358,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0101182375502,-0.0179712512891,0.0217996396395,nan,nan,nan,1793
nan,nan,nan,nan,nan,nan,nan,-0.000253101129394,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00920437934996,-0.0187069692554,0.0202622451369,nan,nan,nan,1794
nan,nan,nan,nan,nan,nan,nan,-0.00279627780017,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00852646714473,-0.0199342566082,0.0194159132339,nan,nan,nan,1795
nan,nan,nan,nan,nan,nan,nan,-0.00339447263661,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00880484795513,-0.0246010377004,0.0170371001544,nan,nan,nan,1796
nan,nan,nan,nan,nan,nan,nan,0.000592154359864,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00928378911972,-0.0172665242845,0.0228765669998,nan,nan,nan,1797
nan,nan,nan,nan,nan,nan,nan,-0.00246350003561,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00831136339266,-0.0279327199691,0.0154815199295,nan,nan,nan,1798
nan,nan,nan,nan,nan,nan,nan,-0.00075741853378,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0104531597438,-0.0342084930395,0.0221919363427,nan,nan,nan,1799
nan,nan,nan,nan,nan,nan,nan,-0.0012340991227,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0100175544946,-0.0177669575685,0.0189240734819,nan,nan,nan,1800
nan,nan,nan,nan,nan,nan,nan,-0.00163119270458,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.009008752234,-0.0218920224567,0.0173974099117,nan,nan,nan,1801
nan,nan,nan,nan,nan,nan,nan,0.000840717597659,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0099497799975,-0.0214237974435,0.0171817655062,nan,nan,nan,1802
nan,nan,nan,nan,nan,nan,nan,0.000929111526791,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00974917753491,-0.0206662793249,0.0203450293995,nan,nan,nan,1803
nan,nan,nan,nan,nan,nan,nan,0.000777276497686,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00886836683248,-0.0150081865687,0.0193221725589,nan,nan,nan,1804
nan,nan,nan,nan,nan,nan,nan,-0.000926902830499,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00955727406536,-0.0211717004279,0.0195438899741,nan,nan,nan,1805
nan,nan,nan,nan,nan,nan,nan,-0.00236883992004,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00979292118407,-0.021919945873,0.0202561591153,nan,nan,nan,1806
nan,nan,nan,nan,nan,nan,nan,0.000239290077796,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0105521797929,-0.0234386504703,0.0270364279092,nan,nan,nan,1807
nan,nan,nan,nan,nan,nan,nan,0.000233108881446,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0105099065832,-0.0223751500372,0.0234661997764,nan,nan,nan,1808
nan,nan,nan,nan,nan,nan,nan,0.000899776321501,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0104280539721,-0.0207241128323,0.0243687391508,nan,nan,nan,1809
nan,nan,nan,nan,nan,nan,nan,0.000653998779984,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00841327111647,-0.0204685371838,0.0199675558221,nan,nan,nan,1810
nan,nan,nan,nan,nan,nan,nan,-0.000806145425139,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0100348106887,-0.0247840269732,0.0159918311599,nan,nan,nan,1811
nan,nan,nan,nan,nan,nan,nan,-0.000494889714852,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00874161159157,-0.0231792496728,0.0175287312272,nan,nan,nan,1812
nan,nan,nan,nan,nan,nan,nan,-0.00196350827859,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00890444852754,-0.0242112978215,0.0225783740331,nan,nan,nan,1813
nan,nan,nan,nan,nan,nan,nan,-0.000941819319105,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0103774112839,-0.022154970497,0.0182078537534,nan,nan,nan,1814
nan,nan,nan,nan,nan,nan,nan,-0.00133533391005,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00875657545775,-0.0214540854421,0.0179649153973,nan,nan,nan,1815
nan,nan,nan,nan,nan,nan,nan,0.00386172212142,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0097829723592,-0.0188418273519,0.027295620524,nan,nan,nan,1816
nan,nan,nan,nan,nan,nan,nan,0.00211887850148,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00951266490341,-0.0158893573589,0.0284687449621,nan,nan,nan,1817
nan,nan,nan,nan,nan,nan,nan,-0.000681149206301,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.008683814976,-0.0151044085689,0.0240231395909,nan,nan,nan,1818
nan,nan,nan,nan,nan,nan,nan,0.000119982719151,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0094486305178,-0.0189837063298,0.0179444054143,nan,nan,nan,1819
nan,nan,nan,nan,nan,nan,nan,0.00307159343546,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00844193065311,-0.0119991699638,0.0248955809054,nan,nan,nan,1820
nan,nan,nan,nan,nan,nan,nan,-0.00180316200679,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00796126029752,-0.0155534351574,0.0176921388015,nan,nan,nan,1821
nan,nan,nan,nan,nan,nan,nan,-0.000846161965315,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00994807047425,-0.0190578463106,0.0216749146841,nan,nan,nan,1822
nan,nan,nan,nan,nan,nan,nan,-0.00180676158954,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0096849337754,-0.0249317362819,0.0173789931725,nan,nan,nan,1823
nan,nan,nan,nan,nan,nan,nan,-0.00066330659441,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0107370099716,-0.0319376748336,0.0287840386372,nan,nan,nan,1824
nan,nan,nan,nan,nan,nan,nan,0.00135394717438,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0100220352896,-0.0155029293843,0.0235559397862,nan,nan,nan,1825
nan,nan,nan,nan,nan,nan,nan,5.59250870207e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.010246114662,-0.027957949262,0.0175615509788,nan,nan,nan,1826
nan,nan,nan,nan,nan,nan,nan,0.000183339724841,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00844076458089,-0.0160207591944,0.0222305252798,nan,nan,nan,1827
nan,nan,nan,nan,nan,nan,nan,0.00177647395922,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0119334915259,-0.021516450623,0.0330547434041,nan,nan,nan,1828
nan,nan,nan,nan,nan,nan,nan,-0.000278148911248,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0104025531206,-0.0290391459884,0.0201001003238,nan,nan,nan,1829
nan,nan,nan,nan,nan,nan,nan,-0.00171933347896,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0121321666226,-0.0401567100214,0.0210831070505,nan,nan,nan,1830
