Iteration,AverageAction,AveragePolicySurr,AverageQ,AverageEsReturn,AverageReturn,MaxEsReturn,AverageAbsY,PolicyRegParamNorm,AverageAbsQ,MinEsReturn,AverageQLoss,Epoch,StdReturn,MaxReturn,StdEsReturn,QFunRegParamNorm,AverageDiscountedReturn,MinReturn,AverageAbsQYDiff,AverageY
121,0.849019,-143.457,139.79,193.049065224,263.268276604,297.039012284,139.86969974,42.5803,139.878,52.2696387171,74.6186,121,77.2184174257,426.115969955,64.8409314162,58.6562,121.115529961,140.070535792,4.75632338696,139.812388374
122,0.864382,-144.687,140.894,208.282841066,259.144991116,364.626797515,140.975131182,42.7787,140.984,4.63751444326,82.8579,122,60.6746245939,376.283958733,111.922915195,58.9065,122.578406221,144.75133578,4.94864952994,140.920835416
123,0.832766,-146.318,142.666,197.556476902,289.870735884,387.152375851,142.739096374,42.9264,142.741,34.5791660561,74.7071,123,46.7503051563,365.53069469,109.651917738,59.1668,135.468560108,137.043390874,4.76776659107,142.692628395
124,0.83037,-146.319,142.556,209.241352368,238.31309267,346.876420327,142.640154515,43.087,142.652,73.8106275508,80.1154,124,118.191049922,536.907798437,78.4387734624,59.3742,73.3753329399,49.5103740043,4.90904445261,142.582776001
125,0.808759,-147.832,144.032,158.808207117,215.136194427,247.020162129,144.11643994,43.2761,144.111,-1.21279385908,71.3075,125,230.144862155,978.401955794,87.1056943757,59.5867,70.230451941,45.5169814523,4.78221407524,144.063306561
126,0.77949,-148.551,144.86,141.980160831,262.504708044,289.740865547,144.93335064,43.4803,144.943,-10.4891600306,75.3098,126,68.4961425799,498.198836889,113.921521169,59.8044,114.745404871,90.1924490866,4.86455229891,144.878565299
127,0.791706,-149.234,145.48,271.632731183,387.868927767,488.156708576,145.563653572,43.6364,145.565,43.4979473452,79.7638,127,143.944000113,820.208220827,141.943773701,60.0493,107.406404397,196.985117688,4.91974816992,145.515070096
128,0.792381,-150.749,146.909,199.497130575,360.570623442,276.388581885,146.993260376,43.8411,146.989,84.2575393307,80.8599,128,115.038327263,735.646151234,71.5302183269,60.2632,100.784781688,138.121989992,4.97618502156,146.935395499
129,0.838399,-151.386,147.527,169.162336253,262.500302581,368.199621983,147.623141957,44.0307,147.629,-4.91297166598,88.7604,129,52.5604407654,420.192261655,141.733513359,60.4885,100.287060993,135.181802158,5.07173004247,147.559870795
130,0.819994,-152.269,148.429,194.083083972,275.834951206,313.642593801,148.529007935,44.1815,148.513,42.8709108415,88.7561,130,86.6723924222,464.947265274,87.2878180141,60.7247,84.7711546144,87.5279673725,5.03577647087,148.473640369
131,0.815741,-153.19,149.345,170.512449064,292.718747433,304.169065844,149.43597153,44.3254,149.437,-8.98685569567,85.2279,131,124.868293748,906.969317883,99.3604675409,60.956,112.148321402,-11.3761691774,5.08052755047,149.368803863
132,0.834626,-154.451,150.624,201.020334165,167.511900795,331.351748356,150.706174182,44.503,150.705,112.464285892,82.9208,132,23.7619335713,268.99671966,75.0874555987,61.147,101.772072792,136.34284609,4.98477581423,150.655819913
133,0.834682,-154.708,150.744,158.347688161,261.572473117,230.301092612,150.830011011,44.6558,150.85,4.7861809977,76.8568,133,96.5764666097,674.985324188,58.0019723783,61.3766,115.150693336,150.323336161,5.04637748511,150.766580067
134,0.845861,-156.264,152.332,168.323913861,214.502486601,343.962033152,152.426863966,44.8124,152.414,0.375297975085,83.6758,134,78.9379093386,377.622479645,113.943135999,61.5836,90.1461582125,42.2162202335,5.09964218668,152.369826393
135,0.87538,-157.057,153.138,218.405714527,250.310364855,362.599000073,153.237106267,44.9518,153.231,11.5293236689,85.3108,135,69.6636152473,398.141460874,116.624562778,61.757,99.4436507401,116.438426098,5.14007372401,153.176843889
136,0.833479,-157.283,153.372,198.528011402,291.266953241,439.39542828,153.462796504,45.1336,153.472,99.2289775683,85.8007,136,127.341492307,974.276563252,111.646918922,61.9729,128.961638622,106.545936465,5.19779629397,153.404073064
137,0.878723,-158.617,154.7,206.34192747,239.511253564,312.305776442,154.804068245,45.3369,154.804,12.8900395724,89.1236,137,51.0363989413,449.980096818,86.1680452183,62.161,115.722473537,119.740813034,5.15409416906,154.740319756
138,0.873047,-159.445,155.564,243.988541571,259.740698555,370.107224928,155.652036574,45.5224,155.674,133.817623783,101.743,138,79.279199268,453.840721877,92.8259826246,62.3666,120.876552648,147.187779071,5.3507714399,155.585380018
139,0.861031,-161.308,157.295,451.492797544,320.223005307,940.288968921,157.386774393,45.6639,157.398,7.70587229132,84.9037,139,82.1134926032,629.114748649,382.053383885,62.628,138.416502126,172.837482197,5.09804561155,157.328413654
140,0.838029,-162.194,158.183,239.374773026,241.171334467,429.763325336,158.292958105,45.8195,158.291,54.6122371282,93.058,140,159.211915481,990.393252098,129.637886406,62.8379,94.1312587975,120.495913556,5.21868165777,158.224426216
141,0.890063,-162.732,158.819,197.601940165,167.428700143,433.067854521,158.902136709,45.9508,158.924,24.5541518567,82.7552,141,17.7601794084,216.04906749,114.362811809,63.0453,105.944019243,140.934103168,5.15715943189,158.842326403
142,0.88073,-163.989,159.979,189.86518782,218.552711799,276.39069455,160.084237265,46.099,160.07,2.28792832843,79.9329,142,65.0376374867,435.689725881,75.9717365077,63.2323,113.535328479,60.9243830556,5.1393288821,160.022328897
143,0.859245,-165.022,161.009,174.828023355,189.128720523,331.128811298,161.093078362,46.2408,161.107,29.3509703391,90.948,143,41.6171532803,342.43102851,98.3630844194,63.49,105.43146787,129.454319608,5.21350327374,161.03325867
144,0.726411,-165.106,161.148,299.68371691,248.296072148,538.250217426,161.243761932,46.403,161.237,132.745334282,86.8711,144,345.513191459,907.77938225,148.514689108,63.6819,54.1158997604,-11.820629571,5.2775538478,161.174774508
145,0.8709,-166.284,162.282,138.152421903,142.75426527,306.159909813,162.377199638,46.5681,162.386,3.33322658127,90.6492,145,10.5970930157,198.550953898,90.7343319466,63.9257,91.5383820449,126.386439073,5.27849611941,162.311419218
146,0.89066,-167.62,163.64,217.575763931,193.894478318,400.279225676,163.72776977,46.7047,163.752,122.983078684,90.7729,146,32.6531294193,385.804101091,81.0174532626,64.0845,112.572417529,145.343123472,5.1727920999,163.661928106
147,0.872018,-167.726,163.754,121.243294942,288.509590753,284.688175288,163.870867285,46.8485,163.859,0.329010524615,81.4853,147,115.581373367,568.869911401,96.8158574914,64.2984,116.720221043,10.5913073568,5.14625688644,163.789886405
148,0.877963,-168.709,164.758,233.062552993,180.369081354,277.877917391,164.861514959,46.9739,164.877,162.647542643,80.4009,148,43.4900073661,464.65697008,38.291826977,64.5121,105.573823626,112.666770526,5.14613942928,164.781782234
149,0.846249,-169.935,165.865,216.309291265,220.806823178,373.224317948,165.970809208,47.1403,165.968,120.360354931,100.808,149,62.4302496446,411.116748416,94.4600862891,64.7492,110.729790235,120.236259017,5.33260353469,165.899375568
150,0.85524,-170.013,165.947,196.462757691,250.998366072,412.596377092,166.047122862,47.2939,166.066,-5.17624904662,96.6471,150,72.4750792553,508.020890873,144.352619787,64.9024,112.356075102,82.4399089747,5.2675375875,165.964801138
151,0.855972,-170.99,166.977,207.60395826,117.36553939,394.749706074,167.100267697,47.4061,167.089,123.205477849,92.6388,151,24.7269237464,258.080101911,84.5136368853,65.0421,76.9067264053,101.708861901,5.29419356293,167.019822622
152,0.844073,-172.409,168.442,282.350055724,288.836669941,442.420932818,168.564828805,47.5199,168.571,104.03475235,91.6136,152,104.39221286,572.65136666,107.061869853,65.2291,118.649291225,131.312289148,5.28458278751,168.479738203
153,0.868598,-172.932,168.902,163.468086351,187.955694562,240.795298193,168.997631556,47.637,169.029,113.651794258,92.2875,153,44.7331026621,518.56889581,41.0549161087,65.425,109.479256884,138.859631124,5.32594426801,168.919086164
154,0.908691,-173.554,169.453,221.752716891,201.069182619,472.864012921,169.576165211,47.7828,169.598,87.0012035365,101.317,154,26.0533596876,321.112233819,132.568435787,65.6211,114.007866275,134.534285763,5.41909328122,169.480852715
155,0.874424,-174.447,170.387,189.51649272,281.190681223,353.691753802,170.503547356,47.9304,170.501,22.9901948045,93.96,155,43.8464846076,364.410087722,98.7489931475,65.7907,127.943840184,164.412391823,5.32574518725,170.425622858
156,0.862639,-175.67,171.568,342.415094385,284.07828253,498.786101984,171.673331793,48.0477,171.693,122.153999949,97.4917,156,114.303907969,620.230366247,142.931127863,65.9944,125.076029546,158.372148345,5.32478590909,171.600265164
157,0.882142,-175.959,171.909,178.764002609,291.059631511,431.683496259,172.007086255,48.1466,172.022,-2.58257974951,101.609,157,44.73233318,394.090461074,120.887158993,66.1989,115.226750672,188.619444825,5.44177800915,171.931298919
158,0.80681,-176.624,172.655,163.96827746,469.76905116,288.995789075,172.754668531,48.2641,172.77,25.9498810234,100.644,158,295.723321001,1044.75740159,95.9084417719,66.4336,109.29940856,151.812775041,5.481663541,172.680233714
159,0.883235,-176.862,172.843,243.255386513,263.084420512,405.056968698,172.97263879,48.4234,172.999,123.115025643,93.2075,159,84.0459450849,436.442642695,90.115633003,66.5787,121.260925654,137.211513195,5.30167995092,172.871071057
160,0.862641,-177.982,174.018,190.544405057,262.830524337,381.986721322,174.167840229,48.5623,174.169,-4.35322541072,97.9346,160,127.646325627,702.390811515,133.627396274,66.8065,112.217610856,96.4960846996,5.38197349055,174.058524946
161,0.868345,-178.252,174.271,223.162275948,309.888111468,395.679871275,174.384708996,48.6559,174.422,-0.56398191659,106.644,161,85.327990503,495.938307556,132.609428905,67.0589,134.916400704,132.58774311,5.52013435229,174.29212041
162,0.867823,-178.435,174.324,219.789493099,272.790782152,338.163777514,174.450561723,48.7822,174.449,158.125574062,96.9464,162,127.527812671,747.038816608,83.7276849138,67.256,120.230518599,146.189415452,5.3297566392,174.358142627
163,0.877393,-179.956,175.988,172.770644173,199.07993898,309.32905974,176.076349861,48.881,176.104,-1.14691047529,94.1788,163,110.288318548,557.079827654,94.9975416741,67.4007,99.8381708142,24.4206807958,5.32110751935,176.006278784
164,0.842524,-180.043,176.182,132.769146038,122.554294437,465.279193789,176.298964458,49.0022,176.318,28.7050967586,109.801,164,36.0460104398,299.12791653,123.128040258,67.6162,79.1586285838,94.5886579197,5.54330348996,176.211717335
165,0.863843,-179.865,175.969,224.137568509,253.945009076,426.262317182,176.067515954,49.1065,176.083,4.32053002436,91.85,165,138.449527065,909.99895311,136.132271246,67.8145,102.213211241,133.294223582,5.27863026862,175.988613564
166,0.862095,-181.702,177.766,106.910729505,123.883188506,351.482644362,177.866652536,49.1885,177.882,-3.70080657491,90.2599,166,30.030796054,267.85811768,110.735077241,67.9526,83.335090313,97.7143573064,5.31973351775,177.793357456
167,0.859478,-181.262,177.354,154.343759728,299.23876905,326.380998684,177.45842135,49.3067,177.458,0.244972135887,102.453,167,60.1016025029,376.414403252,107.995053183,68.1801,113.949913026,106.606155975,5.47785525592,177.390023554
168,0.857197,-181.921,178.015,158.266419344,256.698759413,377.238427952,178.131790626,49.4149,178.159,53.6605174596,94.1235,168,193.732032288,1004.8889234,114.976275592,68.3971,93.0521268378,31.7295368584,5.40882019433,178.042132208
169,0.864179,-182.925,178.992,206.617961802,249.846233206,325.220303145,179.089017345,49.5331,179.115,111.108910557,104.148,169,75.9602867724,480.17374821,82.4013064212,68.6419,97.8277618859,110.738776011,5.41284801554,179.022229302
170,0.850219,-183.187,179.203,214.362252538,221.869229235,445.166512158,179.299426294,49.6429,179.32,24.6636098424,100.103,170,55.5112624774,340.410080779,150.83011628,68.7631,116.584713006,128.276795149,5.35435771768,179.232731662
171,0.858506,-183.269,179.261,173.435470591,127.692735228,285.111607184,179.364817124,49.7668,179.391,-1.57138964895,113.368,171,35.390380284,256.049735234,109.458258436,68.9484,81.3745792194,100.771837789,5.57265445786,179.295486865
172,0.818405,-183.653,179.783,259.493205339,162.877666252,594.692989282,179.873379981,49.8378,179.92,60.3602496727,102.008,172,120.928265891,972.008865168,172.618852183,69.1453,85.2221750759,90.3345072118,5.41109451113,179.808794599
173,0.869269,-184.225,180.273,150.582917395,228.948751126,308.661560133,180.369278893,49.948,180.39,-3.51967607645,94.6273,173,68.18362406,397.50998735,116.881674561,69.2889,106.416935643,96.270389392,5.30869796151,180.301624568
174,0.846081,-184.565,180.684,219.666344459,425.760746928,436.271016452,180.773805013,50.077,180.811,61.6711490908,103.971,174,234.130048045,1015.98067663,125.479108241,69.5172,92.2793292883,111.866880198,5.48773567521,180.707195852
175,0.855859,-184.95,180.915,201.341586856,366.134868955,437.083937855,181.026750881,50.1379,181.05,5.63907030043,110.158,175,201.53368568,1021.02461186,135.685847667,69.6861,105.19536971,132.897406542,5.53303910681,180.939230158
176,0.857002,-186.088,182.124,247.382645307,331.578270474,480.896829405,182.215809254,50.2544,182.247,35.7757339544,111.448,176,120.437856697,554.911541309,137.082723339,69.8586,102.023454615,105.421622224,5.49479230108,182.154145301
177,0.839918,-185.874,181.902,180.6581515,228.034765799,357.045730445,182.003090517,50.4011,182.022,-2.37803205875,104.967,177,116.315497876,580.60461667,121.138465731,70.0246,91.8456347496,116.602951775,5.44441084026,181.935839089
178,0.844194,-187.019,182.991,177.456334138,392.107158869,389.114060828,183.080336801,50.4627,183.098,7.02482145546,120.239,178,200.563146172,973.482532327,132.278094609,70.1891,103.135746574,95.6759472517,5.67797986227,183.022797763
179,0.851403,-187.419,183.326,282.605120914,75.6809607517,667.821820552,183.408699018,50.5289,183.436,76.5271724903,117.233,179,2.17641980423,83.5803112301,229.220107929,70.4025,54.2396802945,70.5891579862,5.61303182917,183.34161496
180,0.840974,-188.354,184.223,128.201967232,224.535918817,211.16290242,184.330797938,50.6519,184.325,0.0557027487518,102.554,180,140.622959864,749.374619999,65.254121196,70.5527,80.1283019704,74.3281820325,5.40520667887,184.258786634
181,0.792709,-187.719,183.703,176.047201816,581.991958688,455.501883859,183.791105199,50.7774,183.828,-4.82810782525,109.889,181,233.338570439,870.287878526,148.951737796,70.7618,86.9038378104,7.19359913191,5.58112430739,183.722641802
182,0.821633,-188.364,184.392,385.625360681,240.158615207,734.982476462,184.482718782,50.9084,184.486,163.665879412,112.186,182,122.255340685,575.469102532,171.864478287,70.9354,110.485530825,88.1812269291,5.52996484179,184.424417519
183,0.831267,-189.139,185.194,132.677226563,115.071440817,248.133532862,185.284119927,51.0196,185.319,4.41627493023,116.541,183,62.7726691661,443.626547402,88.9657027632,71.0837,70.1364403291,77.3055809663,5.60812294727,185.222979075
184,0.843846,-189.829,185.682,202.27847106,362.977738697,420.671659132,185.759062373,51.0788,185.793,-0.558239206883,115.034,184,214.672518362,1072.71772557,159.332557331,71.2892,80.5778753121,82.4581205999,5.58279551598,185.69944802
185,0.874478,-189.251,185.251,202.166566051,174.568733505,437.763697278,185.369057198,51.2302,185.399,-2.45501009372,102.139,185,123.728998907,737.090632333,160.008810325,71.4596,84.6286745097,22.1952130897,5.49048623838,185.282557108
186,0.8673,-190.382,186.418,133.190901542,349.325568803,304.678330973,186.505292652,51.3759,186.524,2.87305230237,104.837,186,181.710229941,783.223828761,109.434964565,71.6187,92.258114426,37.7603033388,5.48336232291,186.443822457
187,0.85895,-191.342,187.342,205.54287205,287.301598378,414.858658372,187.446775559,51.4961,187.462,23.6303994344,105.107,187,170.363433585,688.271809475,135.605992594,71.7476,69.6176435483,-75.6612727249,5.45941202805,187.368022393
188,0.885987,-190.853,186.929,143.062585663,259.895064891,429.558661806,187.028155771,51.611,187.07,-2.71739693319,93.4583,188,125.53833815,795.966777788,157.389571206,71.9701,108.617648598,27.372967536,5.44984390497,186.953359171
189,0.88565,-191.557,187.561,204.224839538,252.990737518,383.227832935,187.68130863,51.7209,187.708,2.38338437989,112.34,189,79.9035977099,601.353212234,146.460066148,72.2053,103.482563437,166.057964159,5.6428630858,187.585617111
190,0.883555,-191.243,187.411,215.805326357,279.23062852,493.338343325,187.508784302,51.8511,187.523,8.94219964167,114.295,190,181.530922187,1068.15409863,156.455910771,72.343,102.627011322,112.307583674,5.6034781427,187.433188153
191,0.878801,-192.546,188.634,189.123053113,184.129878909,455.953494726,188.729709705,51.9379,188.76,6.30324148421,107.706,191,102.812464674,659.319155491,177.29960489,72.5556,99.7477415538,77.8046472259,5.55558720539,188.657709239
192,0.886337,-191.759,187.937,135.472358229,94.418580378,367.487712369,188.033758734,52.0389,188.066,-3.48170594065,119.616,192,43.5245390081,536.129168049,139.111551651,72.7088,65.4250265517,71.1706891772,5.63645798992,187.960150856
193,0.877825,-191.59,187.861,310.245911316,304.514907869,582.500559043,187.969112632,52.1819,187.984,88.5460163018,126.473,193,126.804888352,735.357884766,191.53955458,72.9307,88.3481827294,98.5447743839,5.690330936,187.89059792
194,0.892844,-192.388,188.625,207.939120377,116.149071538,474.912239926,188.736520793,52.3187,188.76,5.76964189855,125.313,194,144.617726838,1048.82067878,146.471277773,73.0475,55.1248462144,-42.5704191304,5.68453659273,188.656953915
195,0.88769,-192.464,188.673,161.486809402,144.758333407,366.48209472,188.771147354,52.3846,188.799,-5.0586328038,133.528,195,52.9883732587,423.176609663,129.950158944,73.2338,76.4760069098,76.3636458351,5.73993011579,188.711374098
196,0.889518,-192.188,188.497,126.702248584,146.197472414,378.461964184,188.603740817,52.5085,188.631,-31.5071094504,107.605,196,138.471451413,381.856016105,124.379732711,73.3737,52.1413227139,-187.418190824,5.43420300029,188.510328376
197,0.856507,-192.081,188.261,236.362944505,255.00940504,573.308767131,188.378311168,52.6238,188.401,88.0941045827,119.716,197,168.459055639,744.791295997,176.299357903,73.5903,73.1178635391,82.9253142443,5.6419423124,188.289263985
198,0.885017,-192.48,188.692,161.183117483,203.504808285,304.194435415,188.77549673,52.7707,188.808,2.4011973064,115.844,198,144.731553666,863.69225253,89.0097622791,73.6984,83.2493623297,-126.999466591,5.5637840671,188.700200468
199,0.860178,-192.919,189.182,230.709078231,210.702147941,419.7743765,189.320214059,52.8647,189.316,12.0767653037,104.291,199,102.858832129,833.856674064,154.573719939,73.8588,110.853888659,117.025954856,5.48312301949,189.228627785
200,0.846029,-192.552,188.91,190.26142724,343.318569299,376.830933809,189.012857319,52.9806,189.047,64.8707122946,105.809,200,99.4225077287,627.820790934,97.8822511042,74.0872,125.261262393,183.17842727,5.54639719181,188.930369085
201,0.855196,-193.18,189.472,280.860131266,418.051870908,485.32094241,189.581155386,53.0855,189.638,20.3727401235,107.438,201,152.684676637,838.717319712,143.155081681,74.1714,120.632607779,137.363986447,5.54244595496,189.47917284
