AverageQ,Iteration,AverageAbsQ,AverageAbsQYDiff,Epoch,AverageY,AverageDiscountedReturn,AverageAbsY,AverageReturn,StdEsReturn,QFunRegParamNorm,MaxEsReturn,AverageEsReturn,PolicyRegParamNorm,AverageQLoss,MinEsReturn,StdReturn,AverageAction,AveragePolicySurr,MaxReturn,MinReturn
13.9822,1668,14.0177,0.276859375752,1668,13.980453527,41.4040305532,13.9831564294,53.1851851852,16.5912750326,161.464,94.0,13.6438356164,103.662,0.823763,3.0,0.699654179575,0.604047,-14.8566,55.0,52.0
13.9776,1669,14.0119,0.275495582979,1669,13.9784875471,36.5618176291,13.9829551832,45.2850678733,13.030263252,161.472,109.0,10.4375,103.623,0.787651,2.0,0.715189826973,0.558247,-14.8328,46.0,43.0
13.9522,1670,13.9843,0.261762813037,1670,13.9521633377,99.9956828753,13.9545218365,1000.0,13.2658581779,161.506,88.0,11.4285714286,103.617,0.684777,3.0,0.0,0.250222,-14.8149,1000.0,1000.0
13.9108,1671,13.944,0.281110637912,1671,13.9120422191,42.334009018,13.9134385427,54.8032786885,19.1449803718,161.492,129.0,16.03125,103.637,0.826823,3.0,2.39867681283,0.709861,-14.7961,62.0,51.0
13.8963,1672,13.931,0.262628864353,1672,13.8959062623,99.9956828753,13.8967530597,1000.0,12.9822853663,161.519,94.0,13.56,103.651,0.723254,3.0,0.0,0.801157,-14.799,1000.0,1000.0
13.9344,1673,13.9706,0.260983075889,1673,13.9342348093,43.9774089488,13.9351319893,57.6896551724,31.2044761214,161.58,186.0,21.0638297872,103.645,0.723271,2.0,2.77016263611,0.600929,-14.8057,65.0,53.0
13.9753,1674,14.0118,0.25882965365,1674,13.975140548,99.9956828753,13.9770170385,1000.0,11.418795422,161.584,49.0,13.8333333333,103.643,0.745603,3.0,0.0,0.2209,-14.8289,1000.0,1000.0
13.8799,1675,13.916,0.26225430654,1675,13.8807338014,99.9956828753,13.8834559882,1000.0,9.34843398613,161.606,49.0,11.9176470588,103.693,0.708859,3.0,0.0,0.577484,-14.7671,1000.0,1000.0
13.8468,1676,13.8828,0.262478612291,1676,13.8458306919,99.9956828753,13.8480191038,1000.0,10.5087994656,161.626,48.0,12.6329113924,103.672,0.725343,3.0,0.0,0.619392,-14.7519,1000.0,1000.0
13.8614,1677,13.9027,0.289467988369,1677,13.861576035,99.9956828753,13.8636533986,1000.0,17.7104592784,161.628,121.0,15.9206349206,103.67,0.907889,3.0,0.0,0.709407,-14.7617,1000.0,1000.0
13.8826,1678,13.9188,0.259130003279,1678,13.8821811617,99.9956828753,13.8834731761,1000.0,16.9026081048,161.695,105.0,15.873015873,103.69,0.748245,2.0,0.0,0.656378,-14.7304,1000.0,1000.0
13.8399,1679,13.8726,0.248817465136,1679,13.8404922956,99.9956828753,13.843429409,1000.0,11.2240610794,161.732,48.0,13.5135135135,103.693,0.694105,2.0,0.0,0.538109,-14.722,1000.0,1000.0
13.8585,1680,13.8967,0.250854087208,1680,13.8584141036,99.9956828753,13.8617556246,1000.0,14.6469321778,161.774,86.0,13.3066666667,103.641,0.676307,2.0,0.0,0.20078,-14.7209,1000.0,1000.0
13.812,1681,13.8522,0.268801554671,1681,13.8121302078,99.9956828753,13.8147449411,1000.0,10.8391860172,161.828,68.0,11.6547619048,103.654,0.752261,3.0,0.0,0.28257,-14.693,1000.0,1000.0
13.834,1682,13.872,0.25224448862,1682,13.8335905929,42.1322679721,13.8364633592,54.4673913043,12.1548124144,161.871,58.0,12.7341772152,103.626,0.755136,3.0,2.8435705011,0.618652,-14.7024,62.0,52.0
13.7939,1683,13.8305,0.2634371234,1683,13.7934013409,99.9956828753,13.79717231,1000.0,23.8491117068,161.915,184.0,15.1044776119,103.623,0.719146,3.0,0.0,0.0872685,-14.68,1000.0,1000.0
13.7814,1684,13.8206,0.28426212578,1684,13.7814193293,99.9956828753,13.7847477358,1000.0,22.1946627718,161.92,105.0,16.7166666667,103.63,0.804073,3.0,0.0,0.475725,-14.6586,1000.0,1000.0
13.7857,1685,13.8216,0.265778408885,1685,13.7860691213,99.9956828753,13.789833662,1000.0,15.8825545857,161.981,107.0,13.1842105263,103.647,0.803639,3.0,0.0,0.0848427,-14.6608,1000.0,1000.0
13.7077,1686,13.7437,0.264597137226,1686,13.7071193146,99.9956828753,13.7100098098,1000.0,14.8732521322,162.013,63.0,23.2558139535,103.641,0.799796,2.0,0.0,0.357819,-14.5842,1000.0,1000.0
13.7714,1687,13.8128,0.262582633019,1687,13.7721074556,99.9956828753,13.7737800352,1000.0,13.8351340703,162.033,54.0,15.7777777778,103.687,0.717435,2.0,0.0,0.544729,-14.6134,1000.0,1000.0
13.7217,1688,13.7575,0.255356587435,1688,13.7217214904,99.9956828753,13.722764212,1000.0,12.7125649482,162.006,74.0,13.602739726,103.727,0.701763,3.0,0.0,0.00690198,-14.5832,1000.0,1000.0
13.6663,1689,13.7063,0.263880411958,1689,13.6664947483,99.9956828753,13.6678485522,1000.0,14.1612625858,162.091,109.0,11.0555555556,103.739,0.70148,3.0,0.0,0.0874352,-14.5509,1000.0,1000.0
13.6524,1690,13.6889,0.256588296396,1690,13.6516514917,99.9956828753,13.6532695805,1000.0,11.5375969409,162.116,47.0,13.2702702703,103.779,0.70523,3.0,0.0,0.0173121,-14.5157,1000.0,1000.0
13.6236,1691,13.6591,0.266171913957,1691,13.6228722792,99.9956828753,13.6247475781,1000.0,13.5527005795,162.137,81.0,13.0886075949,103.814,0.773677,3.0,0.0,0.139823,-14.5186,1000.0,1000.0
13.6276,1692,13.6564,0.24384448062,1692,13.628418474,99.9956828753,13.6297140257,1000.0,14.1763853302,162.165,110.0,9.85858585859,103.815,0.648184,3.0,0.0,0.210184,-14.5134,1000.0,1000.0
13.5968,1693,13.6312,0.265302396534,1693,13.5962064492,99.9956828753,13.598468317,1000.0,11.195944396,162.223,79.0,9.16071428571,103.855,0.725721,3.0,0.0,0.0165946,-14.501,1000.0,1000.0
13.6326,1694,13.6716,0.291620652438,1694,13.6335256192,99.9956828753,13.6345195458,1000.0,10.1656975733,162.255,58.0,9.17647058824,103.875,0.896114,2.0,0.0,0.353863,-14.5303,1000.0,1000.0
13.6364,1695,13.6655,0.239464780716,1695,13.6366756015,99.9956828753,13.63795219,1000.0,14.9364329517,162.291,65.0,14.7638888889,103.851,0.657659,3.0,0.0,0.536833,-14.5128,1000.0,1000.0
13.6047,1696,13.642,0.255516242125,1696,13.6044525799,99.9956828753,13.6069725004,1000.0,10.0955945078,162.304,53.0,9.90909090909,103.843,0.731036,3.0,0.0,0.198304,-14.49,1000.0,1000.0
13.6073,1697,13.6408,0.262889689388,1697,13.607160551,99.9956828753,13.6085391991,1000.0,18.1071901552,162.33,142.0,11.7325581395,103.818,0.720473,3.0,0.0,0.475759,-14.494,1000.0,1000.0
13.6679,1698,13.6999,0.239461030658,1698,13.6682203483,99.9956828753,13.6694834328,1000.0,7.3813991437,162.382,44.0,7.65648854962,103.822,0.607632,3.0,0.0,0.190756,-14.5257,1000.0,1000.0
13.6016,1699,13.6428,0.283179974123,1699,13.6025452845,99.9956828753,13.6045189143,1000.0,8.60848718877,162.379,44.0,9.20183486239,103.822,0.807421,3.0,0.0,0.18069,-14.5014,1000.0,1000.0
13.5792,1700,13.6144,0.269927493773,1700,13.578690277,99.9956828753,13.580862538,1000.0,7.94801509812,162.416,50.0,7.584,103.876,0.743189,2.0,0.0,0.0978021,-14.4955,1000.0,1000.0
13.5656,1701,13.6026,0.268632277984,1701,13.5656931837,99.9956828753,13.5680331776,1000.0,14.040902349,162.447,66.0,14.2857142857,103.891,0.810745,3.0,0.0,0.024497,-14.4458,1000.0,1000.0
13.5357,1702,13.5718,0.26703978375,1702,13.5356876928,99.9956828753,13.5375907658,1000.0,17.3271097601,162.473,78.0,21.9791666667,103.927,0.722249,4.0,0.0,0.02514,-14.391,1000.0,1000.0
13.546,1703,13.579,0.25117200746,1703,13.5463358134,99.9956828753,13.5472231926,1000.0,25.9202810438,162.471,104.0,33.8214285714,103.901,0.698969,4.0,0.0,0.130923,-14.3871,1000.0,1000.0
13.5158,1704,13.5476,0.244928581181,1704,13.5162085714,99.9956828753,13.5174612301,1000.0,23.6342733159,162.474,104.0,37.2962962963,103.92,0.67423,7.0,0.0,0.73444,-14.3988,1000.0,1000.0
13.4847,1705,13.5204,0.252071359326,1705,13.4855292946,99.9956828753,13.4873797955,1000.0,35.2249447791,162.549,217.0,29.9428571429,103.942,0.684553,4.0,0.0,0.0171744,-14.3414,1000.0,1000.0
13.5151,1706,13.5474,0.255073739322,1706,13.5155379316,99.9956828753,13.5171743989,1000.0,32.6307011286,162.586,173.0,25.1794871795,103.951,0.713647,2.0,0.0,0.0193912,-14.3681,1000.0,1000.0
13.4537,1707,13.4891,0.265514722404,1707,13.452892141,99.9956828753,13.4547659406,1000.0,37.2644216259,162.613,225.0,25.3157894737,103.941,0.718765,3.0,0.0,0.0186141,-14.34,1000.0,1000.0
13.4733,1708,13.5062,0.245890050627,1708,13.4735086172,99.9956828753,13.4748442717,1000.0,12.0378607753,162.664,60.0,13.3205128205,103.942,0.671315,3.0,0.0,0.370071,-14.3189,1000.0,1000.0
13.4321,1709,13.4697,0.270319036186,1709,13.4317902392,99.9956828753,13.4332963702,1000.0,12.4500317057,162.674,54.0,13.25,103.951,0.782559,3.0,0.0,0.0442283,-14.2833,1000.0,1000.0
13.4342,1710,13.4756,0.273192412506,1710,13.4330205706,99.9956828753,13.4343547908,1000.0,18.8697922007,162.738,129.0,15.0746268657,103.921,0.79657,3.0,0.0,0.0529003,-14.299,1000.0,1000.0
13.4355,1711,13.4806,0.273768952208,1711,13.4358661757,99.9956828753,13.4383115801,1000.0,18.1789541778,162.744,129.0,12.475,103.91,0.792044,2.0,0.0,0.0946091,-14.2731,1000.0,1000.0
13.4549,1712,13.4861,0.255806185567,1712,13.4541681753,99.9956828753,13.455861051,1000.0,16.5680154016,162.773,116.0,13.1184210526,103.899,0.738071,3.0,0.0,0.227846,-14.3058,1000.0,1000.0
13.3556,1713,13.3949,0.25573869513,1713,13.3566108663,99.9956828753,13.3584011826,1000.0,11.1456398062,162.81,57.0,11.9397590361,103.899,0.712105,3.0,0.0,0.426062,-14.2502,1000.0,1000.0
13.3598,1714,13.3956,0.237806872365,1714,13.3601473047,99.9956828753,13.3622601042,1000.0,13.5452257236,162.83,52.0,17.1355932203,103.884,0.572855,3.0,0.0,0.500389,-14.2359,1000.0,1000.0
13.3776,1715,13.4217,0.280985471112,1715,13.3773203651,99.9956828753,13.3792328475,1000.0,8.91447721406,162.858,45.0,7.936,103.896,0.808453,2.0,0.0,0.387055,-14.2718,1000.0,1000.0
13.3758,1716,13.4143,0.270168771519,1716,13.3762900473,99.9956828753,13.3780688577,1000.0,14.7770766336,162.886,103.0,10.3917525773,103.904,0.750767,3.0,0.0,0.076272,-14.2488,1000.0,1000.0
13.3612,1717,13.3957,0.236001135121,1717,13.3609265966,99.9956828753,13.362592458,1000.0,19.1598639469,162.898,187.0,9.56310679612,103.933,0.600558,3.0,0.0,0.0640017,-14.2791,1000.0,1000.0
13.4337,1718,13.4703,0.273902228031,1718,13.4339016724,99.9956828753,13.4360301682,1000.0,9.87059830697,162.931,73.0,7.84375,103.937,0.741141,2.0,0.0,0.182658,-14.3006,1000.0,1000.0
13.4484,1719,13.4888,0.281044872264,1719,13.4487106603,99.9956828753,13.4512164377,1000.0,9.9702676169,162.962,59.0,9.44859813084,103.962,0.843905,3.0,0.0,0.0760444,-14.3285,1000.0,1000.0
13.3873,1720,13.4279,0.274838223891,1720,13.3879342043,99.9956828753,13.3898980631,1000.0,9.20677813924,162.991,53.0,8.70434782609,103.976,0.783798,3.0,0.0,0.193732,-14.3147,1000.0,1000.0
13.4183,1721,13.4546,0.253723178313,1721,13.4176359456,99.9956828753,13.4193495746,1000.0,8.86231069974,163.03,51.0,8.58771929825,103.967,0.71166,3.0,0.0,0.0187151,-14.2865,1000.0,1000.0
13.4146,1722,13.4491,0.253342220949,1722,13.4149868496,99.9956828753,13.4175761493,1000.0,22.0905146421,163.036,126.0,20.7346938776,103.998,0.667285,3.0,0.0,0.0380843,-14.272,1000.0,1000.0
13.374,1723,13.4122,0.251754040439,1723,13.3743070239,99.9956828753,13.3763533854,1000.0,10.8739874223,163.076,57.0,13.8450704225,103.994,0.674262,3.0,0.0,0.0182489,-14.2633,1000.0,1000.0
13.3165,1724,13.3529,0.277263449447,1724,13.3160905434,99.9956828753,13.3199528908,1000.0,12.7638133234,163.145,103.0,10.5416666667,103.986,0.812759,3.0,0.0,0.0121478,-14.2055,1000.0,1000.0
13.3737,1725,13.4114,0.264388832992,1725,13.373736722,95.0716655596,13.3765284305,914.636363636,13.2421056141,163.159,64.0,12.2926829268,103.993,0.736199,3.0,269.943520263,0.0528437,-14.2381,1000.0,61.0
13.356,1726,13.394,0.249749712646,1726,13.3564484571,99.9956828753,13.3583899531,1000.0,20.4740927923,163.203,104.0,15.196969697,103.968,0.665455,3.0,0.0,0.0169585,-14.2218,1000.0,1000.0
13.3733,1727,13.4115,0.275092260878,1727,13.3724416386,99.9956828753,13.3748618981,1000.0,13.2390173956,163.27,67.0,14.2173913043,103.988,0.774037,3.0,0.0,0.014956,-14.2262,1000.0,1000.0
13.2934,1728,13.3343,0.277903157256,1728,13.2946201753,99.9956828753,13.2969865761,1000.0,11.8064953874,163.262,61.0,15.8,104.014,0.823209,3.0,0.0,0.0154711,-14.1628,1000.0,1000.0
13.2767,1729,13.3128,0.253623775774,1729,13.2764327776,99.9956828753,13.2790380886,1000.0,39.9565881246,163.266,242.0,24.488372093,104.034,0.642526,3.0,0.0,0.728254,-14.1679,1000.0,1000.0
13.3063,1730,13.3406,0.256541152842,1730,13.3064013083,99.9956828753,13.3084824725,1000.0,15.0691887581,163.328,78.0,14.9117647059,104.027,0.685434,3.0,0.0,0.0735049,-14.17,1000.0,1000.0
13.285,1731,13.3193,0.270842583075,1731,13.2856024569,99.9956828753,13.2872456649,1000.0,16.3643448219,163.361,100.0,15.1060606061,104.04,0.713839,4.0,0.0,0.716412,-14.1412,1000.0,1000.0
13.2467,1732,13.279,0.261470467484,1732,13.2463366572,99.9956828753,13.2474062538,1000.0,21.7969311085,163.378,104.0,20.5306122449,104.026,0.733866,4.0,0.0,0.787388,-14.1134,1000.0,1000.0
13.3221,1733,13.3556,0.250848092014,1733,13.3225351683,99.9956828753,13.3243164367,1000.0,22.8309200229,163.421,149.0,18.2,104.018,0.693333,3.0,0.0,0.348736,-14.1653,1000.0,1000.0
13.2465,1734,13.281,0.262713013773,1734,13.2453599017,99.9956828753,13.2473325602,1000.0,19.5591702145,163.494,97.0,16.2131147541,103.986,0.698301,3.0,0.0,0.414444,-14.1089,1000.0,1000.0
13.2022,1735,13.2441,0.284137719763,1735,13.2033348783,99.9956828753,13.205837018,1000.0,13.5684376403,163.56,103.0,12.15,103.972,0.79203,3.0,0.0,0.410678,-14.0735,1000.0,1000.0
13.2561,1736,13.2901,0.24859899732,1736,13.2560049215,99.9956828753,13.2584547602,1000.0,24.6148004258,163.595,140.0,20.46,103.922,0.636261,3.0,0.0,0.0158956,-14.1117,1000.0,1000.0
13.2279,1737,13.2635,0.265206800132,1737,13.2283967691,99.9956828753,13.232417827,1000.0,13.7963689396,163.66,72.0,14.2142857143,103.907,0.762438,3.0,0.0,0.0144577,-14.0797,1000.0,1000.0
13.2152,1738,13.2559,0.287785348618,1738,13.2151004961,99.9956828753,13.2186103593,1000.0,12.6204422461,163.681,62.0,15.0895522388,103.932,0.845542,3.0,0.0,0.0228368,-14.0441,1000.0,1000.0
13.2251,1739,13.2569,0.240903018287,1739,13.2253299278,99.9956828753,13.2286996566,1000.0,17.9573182234,163.685,81.0,27.5833333333,103.957,0.606929,4.0,0.0,0.082624,-14.0743,1000.0,1000.0
13.2067,1740,13.2439,0.262502995218,1740,13.2073490446,26.8818504991,13.2100704022,31.1806853583,31.9224024867,163.711,136.0,35.8148148148,104.0,0.65452,7.0,2.38604473955,0.777942,-14.0663,43.0,28.0
13.1775,1741,13.217,0.250085429743,1741,13.1772346807,25.4154513298,13.1800585449,29.2157434402,15.242856399,163.736,62.0,24.8095238095,104.012,0.635881,6.0,2.81086759451,0.848735,-14.0453,41.0,26.0
13.204,1742,13.2505,0.293395364746,1742,13.2033443346,22.5879026322,13.2066456617,25.4936386768,11.7233898606,163.769,47.0,18.8461538462,104.026,0.876293,3.0,1.96938017186,0.884109,-14.0896,36.0,24.0
13.229,1743,13.2632,0.276834215994,1743,13.2291991206,32.4864417464,13.2319129495,39.1640625,13.483979692,163.791,56.0,20.875,104.04,0.796798,4.0,3.89967415255,0.864359,-14.0873,47.0,30.0
13.2244,1744,13.2576,0.257121447362,1744,13.2238533955,99.9956828753,13.2269065964,1000.0,41.991380564,163.827,221.0,37.875,103.985,0.692054,3.0,0.0,0.404784,-14.0811,1000.0,1000.0
13.2199,1745,13.2572,0.258059510956,1745,13.2200228059,99.9956828753,13.2227782459,1000.0,19.4117017973,163.88,120.0,18.55,103.996,0.679715,4.0,0.0,0.804797,-14.0615,1000.0,1000.0
13.1956,1746,13.2299,0.2432386373,1746,13.1952369435,99.9956828753,13.1982939528,1000.0,15.4230364761,163.894,64.0,19.387755102,104.011,0.607199,4.0,0.0,0.810909,-14.039,1000.0,1000.0
13.1308,1747,13.1682,0.251594113752,1747,13.1322335022,99.9956828753,13.1358357977,1000.0,26.1857532418,163.934,140.0,28.5277777778,104.009,0.630347,4.0,0.0,0.661391,-14.0008,1000.0,1000.0
13.1506,1748,13.1849,0.26818560469,1748,13.15094022,99.9956828753,13.1538581621,1000.0,16.1096835392,164.001,69.0,23.3255813953,103.994,0.740037,3.0,0.0,0.785784,-14.0376,1000.0,1000.0
13.1489,1749,13.183,0.252289722717,1749,13.1478937823,99.9956828753,13.15093851,1000.0,23.3614645237,164.04,120.0,22.5555555556,103.953,0.665022,3.0,0.0,0.817465,-14.0245,1000.0,1000.0
13.1438,1750,13.1814,0.271805008981,1750,13.1429397553,99.9956828753,13.1468129548,1000.0,20.2787891636,164.1,126.0,19.0384615385,103.97,0.739844,3.0,0.0,0.662697,-14.0224,1000.0,1000.0
13.1248,1751,13.1674,0.278333851503,1751,13.1269538098,99.9956828753,13.1312892228,1000.0,22.3151617992,164.162,117.0,21.8913043478,103.981,0.769297,3.0,0.0,0.0163122,-14.0053,1000.0,1000.0
13.1935,1752,13.2229,0.246511297037,1752,13.1934167496,99.9956828753,13.1970000942,1000.0,29.6016399689,164.194,198.0,21.7826086957,104.004,0.643272,4.0,0.0,0.0224849,-14.0458,1000.0,1000.0
13.1873,1753,13.2223,0.262131166818,1753,13.1870720454,99.9956828753,13.1897291312,1000.0,15.9774194309,164.172,84.0,16.9473684211,103.964,0.735108,3.0,0.0,0.0170016,-14.0463,1000.0,1000.0
13.1896,1754,13.2336,0.283908086428,1754,13.1909314405,99.9956828753,13.1939458659,1000.0,22.793213431,164.183,146.0,18.8181818182,103.944,0.771604,3.0,0.0,0.0154922,-14.0507,1000.0,1000.0
13.1988,1755,13.2348,0.264902236181,1755,13.1986569047,99.9956828753,13.2024906413,1000.0,18.1367052063,164.2,120.0,15.0149253731,103.918,0.749535,3.0,0.0,0.0154027,-14.0648,1000.0,1000.0
13.1572,1756,13.2003,0.28323148178,1756,13.1577118102,99.9956828753,13.1599175105,1000.0,30.2561737497,164.245,129.0,24.3170731707,103.898,0.760869,3.0,0.0,0.0138448,-14.0352,1000.0,1000.0
13.2078,1757,13.2449,0.277452028709,1757,13.2078400881,99.9956828753,13.2091434394,1000.0,16.699521653,164.297,93.0,15.03125,103.887,0.713499,3.0,0.0,0.0154686,-14.0594,1000.0,1000.0
13.1803,1758,13.216,0.285155301349,1758,13.1807161251,99.9956828753,13.1824896812,1000.0,15.5184463634,164.295,83.0,17.6949152542,103.906,0.740508,3.0,0.0,0.0148933,-14.051,1000.0,1000.0
13.2438,1759,13.2777,0.252489300654,1759,13.243934246,99.9956828753,13.2451650694,1000.0,32.092846767,164.34,235.0,16.3269230769,103.921,0.642667,3.0,0.0,0.0163564,-14.0821,1000.0,1000.0
13.2083,1760,13.245,0.278016106382,1760,13.2088250516,99.9956828753,13.2093892892,1000.0,18.8127732926,164.355,154.0,14.0740740741,103.888,0.778328,3.0,0.0,0.00508346,-14.0857,1000.0,1000.0
13.2419,1761,13.2791,0.271081056004,1761,13.2430332314,99.9956828753,13.2445022521,1000.0,13.6972609835,164.406,68.0,13.2631578947,103.871,0.803344,3.0,0.0,0.00998414,-14.0698,1000.0,1000.0
13.1944,1762,13.2325,0.285219662047,1762,13.1931696342,99.9956828753,13.1946454049,1000.0,13.7163730224,164.463,72.0,13.8333333333,103.927,0.827281,3.0,0.0,0.00692545,-14.1152,1000.0,1000.0
13.2285,1763,13.2655,0.273687023754,1763,13.2286016432,99.9956828753,13.2308993162,1000.0,15.0067473399,164.485,132.0,10.3711340206,103.914,0.795978,3.0,0.0,0.122313,-14.1375,1000.0,1000.0
13.2658,1764,13.3046,0.265376116026,1764,13.2656810518,99.9956828753,13.2673224198,1000.0,10.839235754,164.544,69.0,9.83838383838,103.905,0.706433,3.0,0.0,0.0967913,-14.1906,1000.0,1000.0
13.3353,1765,13.3743,0.265481340038,1765,13.3361135333,99.9956828753,13.3374848088,1000.0,12.2990260455,164.557,110.0,8.525,103.89,0.75477,3.0,0.0,0.0288766,-14.2603,1000.0,1000.0
13.3517,1766,13.3889,0.269820687504,1766,13.3523064996,99.9956828753,13.3534935884,1000.0,18.4825134298,164.56,118.0,13.7671232877,103.892,0.778148,3.0,0.0,0.0161573,-14.2606,1000.0,1000.0
13.3469,1767,13.3818,0.25781994342,1767,13.3458605714,99.9956828753,13.3468366912,1000.0,11.9557773585,164.628,47.0,14.1285714286,103.919,0.701854,2.0,0.0,0.0077156,-14.2626,1000.0,1000.0
13.4069,1768,13.4418,0.276736537938,1768,13.4080679022,95.4521023421,13.4098476034,915.363636364,10.5821500651,164.672,69.0,10.09,103.892,0.776099,3.0,267.643681965,0.0935695,-14.3045,1000.0,69.0
13.4308,1769,13.4707,0.291120145952,1769,13.430858067,99.9956828753,13.4326812944,1000.0,11.9615733839,164.706,71.0,9.88775510204,103.851,0.823417,3.0,0.0,0.132358,-14.323,1000.0,1000.0
13.4596,1770,13.5015,0.289841847887,1770,13.459864262,99.9956828753,13.4616071999,1000.0,9.47289312506,164.732,40.0,11.1195652174,103.825,0.840109,3.0,0.0,0.158077,-14.3422,1000.0,1000.0
13.4595,1771,13.4904,0.249221470209,1771,13.4593585494,99.9956828753,13.4616644892,1000.0,10.3717155109,164.775,57.0,10.2708333333,103.823,0.632659,3.0,0.0,0.06994,-14.3938,1000.0,1000.0
13.5288,1772,13.5618,0.268994804717,1772,13.5294886298,99.9956828753,13.5310138128,1000.0,20.2938524009,164.807,139.0,13.2857142857,103.849,0.707802,3.0,0.0,0.012829,-14.4519,1000.0,1000.0
13.5246,1773,13.5652,0.289731863687,1773,13.5244817626,99.9956828753,13.525913813,1000.0,7.58829065136,164.859,34.0,8.70434782609,103.855,0.832922,3.0,0.0,0.0197497,-14.4119,1000.0,1000.0
13.5511,1774,13.5841,0.265024636393,1774,13.5512618263,99.9956828753,13.5529592655,1000.0,11.854157509,164.877,58.0,10.5744680851,103.854,0.746484,2.0,0.0,0.0192285,-14.4742,1000.0,1000.0
13.5266,1775,13.5601,0.267614626868,1775,13.5277469428,99.9956828753,13.5297390404,1000.0,16.9697849024,164.922,107.0,14.8939393939,103.846,0.765435,3.0,0.0,0.0304271,-14.4235,1000.0,1000.0
13.4896,1776,13.5304,0.279829959563,1776,13.4890695585,99.9956828753,13.4929938009,1000.0,12.7757481597,164.93,86.0,13.7671232877,103.847,0.827233,3.0,0.0,0.326337,-14.4091,1000.0,1000.0
13.6001,1777,13.6355,0.272331756882,1777,13.5997403111,99.9956828753,13.6029251085,1000.0,8.52058855002,164.913,39.0,11.404494382,103.842,0.788521,3.0,0.0,0.125135,-14.4893,1000.0,1000.0
13.5313,1778,13.5765,0.289215255471,1778,13.5314747602,99.9956828753,13.5350615375,1000.0,13.1014842247,164.919,71.0,11.1333333333,103.876,0.787492,3.0,0.0,0.0719796,-14.4575,1000.0,1000.0
13.5762,1779,13.6107,0.278552121045,1779,13.5759268893,99.9956828753,13.5783883224,1000.0,18.5554256067,164.943,133.0,13.5416666667,103.894,0.797221,3.0,0.0,0.13459,-14.5385,1000.0,1000.0
13.5742,1780,13.6093,0.282269750781,1780,13.5742198896,99.9956828753,13.576538095,1000.0,8.48347980751,165.008,46.0,9.48598130841,103.88,0.773055,3.0,0.0,0.0192842,-14.4934,1000.0,1000.0
