PolicyRegParamNorm,MinReturn,Iteration,AverageAbsQ,AveragePolicySurr,AverageQLoss,MaxReturn,AverageDiscountedReturn,AverageY,Epoch,MinEsReturn,AverageEsReturn,QFunRegParamNorm,AverageQ,AverageAbsQYDiff,AverageReturn,AverageAbsY,MaxEsReturn,StdEsReturn,StdReturn,AverageAction
46.5299,137.337743411,125,138.219,-141.496,64.6472,542.43148486,115.483737951,138.00762889,125,-20.5319025967,158.259239746,64.051,137.985,4.54750230223,235.080652609,138.183804076,538.693810407,157.074047251,71.5577972168,0.805784
46.7223,-63.1477035389,126,138.902,-142.239,64.5047,490.081220373,95.4248008561,138.678243483,126,3.98939846321,181.347296857,64.3174,138.668,4.57178657597,224.2699627,138.852477295,483.968648404,161.603211825,111.712933037,0.798468
46.8492,98.872444552,127,139.625,-143.001,66.125,860.019094674,106.990793118,139.40465079,127,-16.8526838752,87.8683087615,64.6115,139.384,4.59016892965,375.125083368,139.588939541,235.515009854,84.7337228116,155.738935031,0.800994
47.0516,59.7142032972,128,140.296,-143.643,71.2824,472.093952438,101.258094129,140.058813713,128,-3.96685709336,114.824846602,64.8775,140.046,4.66753756076,274.034315764,140.257231436,402.639609899,135.174240429,90.7407870525,0.803934
47.2227,74.3931862697,129,140.794,-144.127,73.4425,417.388913392,101.13098848,140.52839063,129,-51.0525625384,166.606422696,65.1153,140.505,4.75031685312,205.606085477,140.744534085,327.145798836,144.084030694,77.645587382,0.80909
47.3616,16.1850447656,130,141.857,-145.128,69.6565,620.614795651,106.736971621,141.563366267,130,-19.9127129165,131.714321816,65.3429,141.553,4.71821399827,281.863579948,141.804489254,439.025680182,148.474670463,102.569782569,0.800508
47.5166,-60.1536492468,131,142.717,-145.989,69.973,489.452338971,82.4541145952,142.44875111,131,4.86352447717,206.086002335,65.4888,142.435,4.69869468815,155.379110525,142.677800852,656.357301305,212.204529913,86.7238913915,0.827897
47.7074,-51.6145613979,132,143.679,-146.927,72.5127,347.737777315,92.1733600307,143.422828479,132,-0.193990407436,84.0427672487,65.7177,143.406,4.72365733325,183.092990612,143.632007811,376.274863137,108.812075839,77.4363118356,0.821333
47.802,99.5146720333,133,144.251,-147.542,73.7951,378.332928136,96.7529037121,144.014226225,133,12.1198244083,104.515897108,65.8995,143.992,4.79818848621,184.969083976,144.215149806,426.417059782,122.225969395,60.8285744961,0.832798
47.9702,37.6017379713,134,144.784,-148.021,68.4092,573.244051562,105.9915519,144.528014353,134,-92.2104723623,133.491487076,66.1297,144.514,4.67881596835,258.24489219,144.739205991,310.054453822,124.517988544,111.840673999,0.82626
48.1063,-34.0762116749,135,145.425,-148.699,70.7137,417.037597712,90.5256319036,145.177357326,135,0.512383403881,133.7093782,66.3417,145.164,4.7682309572,184.633828021,145.383244875,341.70056995,125.248326107,85.3978330243,0.831326
48.231,-47.4277787826,136,146.121,-149.437,80.1509,427.526082169,84.8341047265,145.841974667,136,-26.6258652557,73.2576979487,66.5894,145.826,4.88848836391,174.632819932,146.066425309,358.349488183,100.467006657,93.1375222152,0.80881
48.4025,21.7251551854,137,146.879,-150.098,73.0144,540.919920916,112.494167391,146.595631975,137,-7.39426160497,128.506381364,66.7862,146.574,4.81619725864,290.306952875,146.830550542,340.418385772,111.005440127,109.995944361,0.826478
48.5203,-29.8690391829,138,147.729,-150.928,85.5358,469.683159124,78.2745538043,147.429237675,138,4.30450679825,92.475267601,67.0679,147.411,4.89881156855,188.643046492,147.68774612,255.794957686,83.6474315464,116.361483073,0.81366
48.6632,1.64659328283,139,147.763,-150.906,76.4408,518.698283804,75.4954734603,147.476152567,139,-51.8830432074,114.686623942,67.2968,147.459,4.85499469329,185.648890651,147.714210514,323.093284992,139.249710197,129.30156434,0.802036
48.8096,98.8307109524,140,148.429,-151.657,72.0512,453.58900099,111.69492861,148.146818032,140,1.11418293731,69.5894038054,67.5127,148.134,4.85745388127,220.750731009,148.379994589,159.920187272,50.4562744501,97.537827432,0.835523
48.9902,-16.2224558812,141,148.7,-151.925,82.3365,429.743637373,86.1012116792,148.413037985,141,30.5875772556,206.253237123,67.7921,148.395,4.97249418065,213.344799258,148.653179745,372.724179432,130.72643676,111.964899605,0.846861
49.1368,81.2884246988,142,150.101,-153.349,78.9792,503.461498129,91.0161474512,149.79621511,142,47.943984678,140.073950659,68.0352,149.782,4.91093086919,175.304843442,150.050065413,310.902583366,103.202502727,88.7740223749,0.830933
49.3108,84.0618924565,143,150.361,-153.677,79.5801,553.119611411,101.759067969,150.108279346,143,-100.695383494,47.8243218564,68.2383,150.086,4.91827533256,226.689836204,150.325556227,174.434185775,83.6947148327,91.1232315887,0.822271
49.3915,37.0100258022,144,150.809,-154.121,86.2184,511.091264827,102.405655035,150.500629439,144,4.86402255145,172.81267313,68.4561,150.488,5.01588322813,210.654581349,150.747047798,333.034178828,112.019611938,103.780215556,0.814136
49.502,73.4956429405,145,152.034,-155.319,81.229,248.702754875,88.8003862438,151.76030866,145,-2.07304975748,130.089459723,68.6339,151.742,4.89353817706,139.828556956,151.988318703,413.270713756,153.183841558,33.0598364196,0.854398
49.6383,79.2920659784,146,152.25,-155.527,75.947,536.533459397,99.3935106013,151.962476836,146,21.4327410478,203.545620532,68.8553,151.947,4.89448828901,198.690094616,152.200776979,386.684409494,111.035391695,77.797194455,0.839532
49.8114,83.1944922222,147,153.198,-156.518,83.7737,590.114674327,105.301541414,152.908031139,147,2.59300504635,184.83713241,69.1522,152.891,5.01885725766,232.764084885,153.144960722,481.962505006,154.246683008,110.503319151,0.84515
49.9499,49.7028932734,148,153.81,-157.171,78.3043,618.462131764,103.617843944,153.531655894,148,-51.0514849,155.875826521,69.3755,153.515,4.91492715775,246.358271312,153.759165764,444.114773036,143.170848354,118.619552316,0.833761
50.1035,86.4239388654,149,154.482,-157.84,78.8814,503.76469838,104.137218887,154.178913497,149,1.39020885927,153.871759067,69.5919,154.166,4.95158225774,206.080982264,154.435163934,345.454516577,122.868506413,77.9315565202,0.84391
50.239,69.3779836228,150,155.048,-158.374,77.2997,710.900684819,90.9353262876,154.762405315,150,11.4853046601,200.764347772,69.8273,154.738,4.9343508391,232.149945272,155.000979122,395.844598346,149.590512896,128.037151927,0.816763
50.3682,-4.26170094626,151,155.674,-159.027,82.0686,618.830934518,99.778114131,155.364238386,151,1.09863947768,91.8596667367,70.0675,155.351,4.97227706112,262.397959503,155.619271077,246.287354467,84.9517696539,152.723341815,0.826001
50.5121,30.5565270064,152,156.383,-159.683,81.6463,730.743216328,90.4569683457,156.079464149,152,30.3923762876,155.253583738,70.2787,156.068,5.01917537498,240.322131805,156.317780366,349.174804526,106.015976555,155.851865754,0.810989
50.6573,100.413415248,153,157.162,-160.453,86.5727,566.835991582,102.835396866,156.86597407,153,-15.4743724953,67.4320821345,70.468,156.842,5.08352404765,218.585374125,157.10123404,208.598062521,100.325281924,90.5492972044,0.837289
50.7645,136.334434036,154,157.691,-161.084,86.1144,537.210514703,122.847517083,157.410946524,154,0.920417285988,214.121472063,70.6723,157.398,5.10293598034,314.426667078,157.645617617,617.503883243,212.902641535,98.439320762,0.846453
50.9229,111.655418086,155,157.953,-161.206,87.3809,514.522174698,114.025623631,157.69236483,155,2.93028239602,88.4421978156,70.8975,157.671,5.09123317844,248.097547117,157.902048884,258.064560103,78.559924586,97.8344294476,0.864977
51.0783,67.6573647065,156,158.875,-162.109,77.1022,373.304335772,86.7857817751,158.577216868,156,0.982802242787,167.795538601,71.1201,158.563,5.01716420864,173.665856334,158.82727752,387.105559131,125.318850948,64.5047554065,0.866105
51.2124,53.8098353478,157,159.269,-162.484,84.2243,1100.58141868,133.814730893,158.963480689,157,-32.881622432,73.5796981931,71.3321,158.95,5.11102767465,480.815546054,159.210584088,410.094213336,118.052226495,215.602455169,0.822623
51.3516,96.0783131344,158,159.63,-162.919,86.1657,580.867570515,110.782931668,159.342707356,158,-95.4052204011,67.647619807,71.5631,159.315,5.11993234333,254.717910903,159.594477682,375.487439748,120.140478824,114.545747591,0.853397
51.474,56.8219128185,159,160.051,-163.217,85.2941,383.054582074,79.7422357438,159.728887171,159,-16.560715275,51.0510966398,71.7426,159.715,5.14194347159,150.185683502,159.984045178,136.791047023,49.5529000487,77.6703022476,0.858883
51.5929,61.3831288397,160,160.707,-163.918,81.1237,347.182198213,75.27068556,160.39805056,160,16.1050197859,145.561496673,71.9774,160.377,5.09575996765,128.14568308,160.651191794,457.562421286,143.679836909,52.3733596529,0.862462
51.7097,-31.4310461489,161,161.274,-164.567,89.6467,462.240296479,114.90404606,160.98871254,161,29.0850735762,139.302332468,72.1441,160.973,5.21080715781,283.477543174,161.232215923,263.693244693,86.2084442891,86.9292954532,0.840034
51.7652,77.4451134771,162,161.832,-165.29,83.1457,378.747478431,81.00777081,161.56595675,162,7.32389440736,141.33980786,72.3456,161.543,5.14854014034,137.369440225,161.773648714,347.555356933,107.675680805,44.354051688,0.871669
51.8977,114.127205817,163,162.518,-165.882,91.9079,427.740087025,113.143819767,162.243206451,163,-23.2341300084,125.095404748,72.5311,162.228,5.18753705577,232.29643918,162.453166605,442.15614141,146.031813958,71.7059656471,0.861101
52.044,57.4061988777,164,162.891,-166.346,97.9883,391.115077609,83.939623915,162.623531672,164,2.15431930643,126.700560151,72.7156,162.602,5.33438590925,165.430006087,162.840278666,417.325321334,146.330179536,90.6644920117,0.872314
52.1522,109.970586363,165,163.31,-166.765,93.0564,501.917769415,122.458899287,163.051045088,165,27.3380798796,182.00579025,72.898,163.029,5.29319511709,253.970008797,163.250277466,362.778695777,108.578077993,89.5428474174,0.848545
52.2817,77.0010228881,166,164.874,-168.257,86.2302,745.124815946,100.252557197,164.614494018,166,7.95117439367,72.4251079298,73.0895,164.596,5.19042328629,197.833093694,164.821267841,183.331904248,55.2694066495,122.635078631,0.857889
52.4184,34.8773912466,167,164.85,-168.396,98.0136,527.925921945,88.3693356399,164.574702259,167,35.1760403822,198.615441426,73.3418,164.558,5.30931812844,196.174180577,164.790107331,387.33253518,100.989922121,111.923544059,0.833932
52.5639,127.389235738,168,165.508,-169.056,95.4694,569.841138891,130.016099036,165.261760787,168,45.6013468735,242.3367804,73.5524,165.243,5.28834492592,319.419969987,165.456790772,472.264961646,167.348858926,92.7882605675,0.847143
52.7059,145.653291368,169,165.921,-169.332,88.9155,537.229871702,117.510883593,165.664408706,169,0.72591572921,131.688314548,73.7334,165.641,5.21435425893,302.164143119,165.874145719,248.596282321,84.7912394018,99.3099993344,0.850646
52.8265,128.130359084,170,167.068,-170.588,94.44,667.546880736,109.428336394,166.807408723,170,0.435304161521,141.959232734,73.9407,166.788,5.29431383433,275.558819182,167.018906945,362.237430078,139.216453117,110.563671636,0.845126
52.9659,120.679969301,171,167.128,-170.624,91.688,503.739139329,142.741142378,166.886655649,171,0.207391709374,107.571547461,74.0774,166.868,5.24230966651,336.611190715,167.071267527,329.289622143,111.504756048,95.0142101868,0.858542
53.1267,-49.6267572454,172,167.82,-171.261,95.4357,594.461831607,122.313784964,167.571370591,172,4.21160577275,151.153194873,74.2943,167.556,5.30203835811,345.653380256,167.75891096,327.357499964,112.39519463,165.537379737,0.834277
53.2671,-43.5908453923,173,168.147,-171.557,94.4752,545.509120063,82.8868468021,167.904863409,173,29.2045822808,150.363040409,74.4808,167.883,5.28788104386,190.550644706,168.085955613,264.361006172,84.4319934214,122.525047604,0.838853
53.421,-123.21466095,174,168.306,-171.735,92.4148,245.028504477,72.9026990374,168.057797379,174,-4.82265969389,149.370595867,74.7076,168.041,5.28640904887,113.6253548,168.250626609,331.178510865,113.715347264,38.4622544541,0.888229
53.5417,74.9583704066,175,168.64,-172.009,92.2327,387.643986247,76.6398835918,168.381738939,175,3.58719598459,238.735061722,74.9134,168.362,5.28515670518,134.644131735,168.568546626,393.93393181,116.075043522,55.3110180294,0.888059
53.6859,102.366680797,176,169.257,-172.733,98.6109,722.170180105,110.822591852,169.026658233,176,1.39413324021,115.241857811,75.1797,169.014,5.406842565,223.171674226,169.19902718,268.677703944,95.9756185626,95.4364445592,0.872407
53.8306,88.1762493631,177,169.499,-172.865,93.6352,353.138438738,75.6319535777,169.250556064,177,6.13804162912,145.790750533,75.3827,169.238,5.3203200091,125.051720331,169.436207095,385.799397195,122.379956233,45.395031608,0.884355
53.9812,81.3652047466,178,170.246,-173.611,96.8541,267.900377043,85.6226410832,170.027505207,178,3.13431051082,120.125967416,75.5885,170.005,5.40787816549,145.765984397,170.189479114,339.464235118,111.311668763,41.9369707093,0.891795
54.0865,112.82992545,179,170.288,-173.718,93.1341,425.346903892,109.203907613,170.070573785,179,0.401640885705,187.440196817,75.8041,170.048,5.32986267055,196.077914784,170.227486381,321.34317756,107.73787122,61.5686688219,0.885119
54.2163,104.689460678,180,170.75,-174.209,93.9191,305.433644664,99.1334835271,170.534122863,180,1.23406546847,160.43314885,76.007,170.518,5.32808343514,167.141777641,170.686232458,306.802096217,103.005003913,43.1698562065,0.877329
54.3362,95.5556724013,181,171.386,-174.809,99.2158,355.973216317,90.7940253506,171.195765919,181,2.17808458891,144.840678903,76.2142,171.171,5.42108868976,151.297082395,171.335229165,254.131592042,80.656690819,49.2512492582,0.879979
54.476,115.215234047,182,171.515,-174.836,91.2869,467.997240309,112.980355695,171.288926899,182,22.7454912208,174.949278795,76.3825,171.276,5.33175464735,213.525724305,171.441312725,280.744573994,78.9220242374,75.2157048851,0.869699
54.6062,99.7401790341,183,171.619,-174.913,93.2921,208.834146649,95.0154413731,171.38631251,183,1.63872721778,150.261694783,76.5653,171.368,5.35612765527,146.583475495,171.552061184,351.175345202,106.456184261,15.9235570186,0.877396
54.7604,86.4498076112,184,171.847,-175.295,98.3341,211.782842717,75.3819003301,171.602545309,184,8.52868003011,199.397547197,76.8029,171.591,5.42353752969,106.248977302,171.773935348,421.155073162,114.159874013,20.4094387073,0.891475
54.884,109.331305594,185,172.08,-175.345,97.9629,283.482411923,92.023690597,171.821263277,185,16.7167435124,175.791638702,77.0038,171.797,5.35805392406,140.426683427,171.998156257,343.913534046,94.7811641322,29.9539402448,0.897248
55.0184,104.419013183,186,173.522,-176.85,102.783,412.734196736,99.0555925371,173.322316859,186,20.0500719762,148.225444008,77.2387,173.3,5.41521880737,193.089279602,173.463308743,321.145050214,90.4224361677,62.2463755407,0.869344
55.1495,88.967544784,187,173.111,-176.399,101.193,153.450304197,78.7767034928,172.86531416,187,2.69008722363,92.8710197831,77.4729,172.85,5.41979533737,112.82618344,173.041746356,230.636224776,72.3786832816,9.82317191866,0.879292
55.2778,94.8414183898,188,173.51,-176.869,103.561,407.232136311,98.2752207435,173.272212627,188,0.97561396164,165.285818679,77.6663,173.245,5.49782138979,181.061038726,173.449040665,498.50891972,155.691195766,69.8228751215,0.88134
55.4622,92.7710967421,189,173.776,-177.184,103.962,295.924828336,82.3987182016,173.568283903,189,0.908124349175,165.75141264,77.9118,173.551,5.50416833752,133.051523056,173.7287755,356.531891812,104.39896084,28.6978482727,0.876888
55.6131,110.080169962,190,173.868,-177.293,101.551,453.764967713,98.7816382403,173.660563755,190,-7.17726260443,150.018680009,78.146,173.636,5.40484625569,183.6307243,173.814789357,349.181281272,117.348041889,70.768870608,0.87348
55.7349,105.600441393,191,174.243,-177.684,105.143,226.582908518,96.9190965156,174.007372202,191,1.20596322302,122.038079298,78.4299,173.99,5.5414520192,149.579322247,174.177034205,331.968042248,119.668790353,23.7366265888,0.886857
55.835,116.027294385,192,174.17,-177.625,96.601,323.86386274,88.8976161051,173.949019518,192,29.6783021569,149.595216581,78.6816,173.924,5.45208747864,143.232317841,174.103201506,306.481608061,89.8671552727,28.4635250593,0.87496
55.9359,126.990792091,193,174.946,-178.36,106.291,351.804002326,101.51867016,174.704700724,193,0.245693121752,109.557633392,78.8895,174.696,5.52226041577,185.595788751,174.875925439,262.438700844,88.3730754159,53.0505465203,0.887944
56.0416,119.108094159,194,175.25,-178.762,93.2659,571.31314609,118.312854272,175.048636005,194,2.05230829839,93.4174307969,79.0972,175.03,5.38888696034,243.319307304,175.19912788,254.62740618,81.2178181262,93.7119397204,0.887234
56.1827,89.1891957527,195,175.79,-179.159,101.269,394.474761743,99.1983004664,175.588248104,195,4.64203335045,136.264284971,79.2615,175.562,5.40928125642,202.810032025,175.738676222,270.411419973,91.8193677055,76.1937939898,0.859487
56.2798,100.90214534,196,175.74,-179.328,97.4408,681.935421073,119.185862065,175.53556206,196,0.972407993836,135.080512901,79.4629,175.511,5.38265827455,266.73856757,175.689692349,369.309173321,127.803272835,102.022767063,0.867778
56.3947,138.147873822,197,177.07,-180.643,103.856,383.614724029,111.002945726,176.8575105,197,0.663706557222,96.8780209941,79.6424,176.841,5.48337783998,210.984060089,177.00540475,367.367580897,96.0419125747,55.037134324,0.879113
56.4931,118.188251219,198,177.021,-180.594,101.861,541.074368512,109.75916483,176.809790266,198,4.19711482747,130.564273774,79.8218,176.791,5.42844508117,265.278882947,176.967139264,318.696416469,122.815008106,85.3259819198,0.866501
56.6119,118.16720231,199,177.226,-180.775,103.07,485.693019572,120.472264448,177.002824676,199,6.42864066235,162.051764033,80.0134,176.982,5.42392969257,274.823278894,177.150969629,398.923884029,132.475062623,104.562049979,0.881574
56.7743,117.01915738,200,177.922,-181.423,114.338,407.072629491,101.7215081,177.717994997,200,4.95248004636,167.981955765,80.1974,177.701,5.49794144875,195.566747577,177.867891051,343.834731428,107.948318381,59.9959750474,0.878605
