StdEsReturn,MinEsReturn,MaxReturn,AverageY,AveragePolicySurr,AverageReturn,AverageEsReturn,Epoch,MinReturn,AverageAbsQ,PolicyRegParamNorm,AverageQLoss,AverageAbsQYDiff,AverageQ,Iteration,StdReturn,AverageAbsY,AverageAction,QFunRegParamNorm,AverageDiscountedReturn,MaxEsReturn
176.585665522,-4.90410181956,3296.92234615,22.5715994106,-22.7864,1141.95044545,279.093939657,4412,369.132006374,22.5901,235.062,1.65315,0.606011023863,22.5716,4412,730.39811638,22.5847665075,0.999701,226.99,238.035854608,548.651211339
136.45156223,79.5726859325,2285.24524502,22.5343482093,-22.7577,1376.13914011,328.926426903,4413,454.113253605,22.5515,235.093,1.67792,0.615836975109,22.5346,4413,541.304306295,22.5449508916,0.999662,226.999,208.492240267,449.337057623
177.275668176,119.919508862,3003.78507051,22.5967247972,-22.814,1260.76653018,338.721778947,4414,473.476814725,22.6115,235.079,1.66883,0.606915325614,22.596,4414,640.040623414,22.606218833,0.999723,227.036,198.196862786,724.196357658
262.105774862,-4.82833043629,3406.23769523,22.6292517617,-22.8389,1710.34949676,404.58748497,4415,623.042124032,22.6434,235.09,1.82595,0.620920622815,22.628,4415,855.251805955,22.6387584445,0.999644,227.078,203.616921966,761.258389334
115.09501932,201.084602375,2817.07538614,22.5530856891,-22.7478,1388.37264787,405.540993652,4416,603.459538707,22.5705,235.198,1.69204,0.606375744681,22.5522,4416,560.453760832,22.5652287923,0.999688,227.094,201.570298928,557.400667279
231.716834099,-3.78883726739,3157.73370635,22.5957871785,-22.7859,1989.70415853,277.305022315,4417,567.896680805,22.614,235.173,1.82268,0.621438427484,22.5968,4417,802.986231134,22.6077074054,0.999693,227.116,208.476782403,530.308554627
190.222124782,-4.48787031944,2006.68366577,22.5181088271,-22.7104,803.928436306,164.093687353,4418,334.795041247,22.5377,235.145,1.74752,0.60904669779,22.5171,4418,337.667575696,22.5313155065,0.999864,227.145,196.318949027,634.979194846
224.202816594,-5.44169379682,2431.58231178,22.6090603475,-22.8027,997.590843033,267.044628196,4419,336.644658665,22.6252,235.171,1.62927,0.603557413066,22.6075,4419,538.561573238,22.621763491,0.999757,227.166,207.428033181,607.525026097
184.433115676,-5.07296066096,2753.99959013,22.6446215713,-22.828,936.194347984,181.365051381,4420,236.183754757,22.664,235.181,1.80142,0.610788139522,22.6441,4420,557.748722068,22.659755648,0.999832,227.204,207.20018181,541.313584739
196.469029995,-4.12931159874,2506.83919221,22.4447460407,-22.6451,1374.10351127,322.996626393,4421,493.057277402,22.4654,235.23,1.8184,0.623954339728,22.4436,4421,607.69929124,22.4611453633,0.999795,227.216,232.346191515,707.721641071
341.434065228,-0.613681183274,2714.96607273,22.5210043506,-22.7233,530.979697015,346.567613508,4422,44.1996214523,22.5419,235.28,1.70673,0.612021599148,22.5199,4422,777.386560965,22.5359688336,0.999619,227.222,62.4877911057,1019.20453119
208.456817381,37.9272437487,3180.12594754,22.5753061542,-22.7851,1986.98515468,236.856662329,4423,923.284146771,22.599,235.247,1.54135,0.601915995056,22.5778,4423,675.71103495,22.5922328545,0.999661,227.228,116.97610221,616.815193548
205.3029516,62.2158891428,3180.77553943,22.5154212663,-22.7319,1966.9430876,241.129876334,4424,974.4684704,22.5367,235.239,1.77044,0.610918652031,22.5136,4424,802.65638996,22.5322173226,0.999592,227.209,122.510292128,611.041930406
332.043385127,88.0228322673,3032.37735562,22.5405164619,-22.7416,1599.16278496,356.843415022,4425,202.951866835,22.5613,235.238,1.90395,0.611546504625,22.5384,4425,751.38189554,22.5531897778,0.99962,227.223,110.906083057,977.425068977
278.29305961,69.3503293295,3702.92940605,22.5594797559,-22.7581,1661.32229388,381.194492381,4426,420.29164381,22.5797,235.272,1.52781,0.593039471273,22.5603,4426,829.481969004,22.5736053813,0.999687,227.22,212.123062572,816.088661555
191.572312155,-3.4468767201,3198.15461304,22.6499709456,-22.8377,663.261649689,274.682615075,4427,-2.35386196922,22.6672,235.289,1.76255,0.61429811824,22.6492,4427,950.456212563,22.6615454229,0.999557,227.262,100.300761589,568.61715618
124.702976703,108.269021366,2080.64591547,22.5608649222,-22.7562,732.252032917,329.261315734,4428,23.4968470858,22.5781,235.397,1.62911,0.594197343209,22.5612,4428,489.446083156,22.5728396943,0.999705,227.268,100.68797854,461.508748978
247.709198107,58.3543789633,2773.49041296,22.4908318472,-22.6903,946.325765394,491.539605625,4429,44.1189112763,22.5128,235.424,1.81948,0.615499207818,22.4903,4429,782.177339043,22.5070645726,0.999603,227.298,106.2985896,804.545081836
330.843259143,24.2258330415,1905.25597727,22.4721793264,-22.6709,560.537488142,214.73571626,4430,20.3752107404,22.4952,235.43,1.65343,0.614911503129,22.4717,4430,504.861075006,22.4886428032,0.999586,227.3,72.3670145051,1015.06850867
309.353156751,16.5141655042,3151.23789549,22.5437862067,-22.7462,1178.63466317,386.682256211,4431,230.489944477,22.562,235.42,1.77926,0.615949962686,22.5431,4431,732.407094466,22.5572729578,0.999668,227.311,211.297870213,810.875860459
178.873519384,24.7166556468,2588.43798157,22.4451776583,-22.6457,951.108998037,386.591588497,4432,412.76031754,22.4655,235.549,1.76889,0.622174594187,22.4443,4432,480.630271369,22.4610868936,0.999704,227.327,240.925284612,541.106691894
241.367126366,-5.07270907551,1646.69798439,22.594104587,-22.8072,662.333334243,417.676129738,4433,253.180172072,22.6115,235.574,1.62585,0.608322022582,22.5947,4433,351.151157293,22.6056703866,0.999593,227.369,214.214414367,732.781656631
215.239134857,324.297206304,3083.00745504,22.5449579234,-22.7471,1052.9359362,556.545017261,4434,449.84901549,22.561,235.608,1.61509,0.613247603871,22.5432,4434,628.316137114,22.5559169601,0.999552,227.395,224.077996679,852.660741435
281.076111851,-9.89780752572,3127.9545798,22.5217914801,-22.7239,1421.75567431,311.240978603,4435,461.032892702,22.539,235.587,1.81645,0.618213489554,22.521,4435,764.86175778,22.5321912131,0.999762,227.416,255.16202711,796.003013851
261.161598479,-8.78284262229,2632.12434497,22.4790979598,-22.6892,876.969155415,221.01318712,4436,326.803744873,22.4947,235.701,1.86914,0.632167145789,22.4763,4436,614.762531863,22.4898917189,0.999772,227.417,208.177193285,630.575646818
265.247052268,-3.44838098526,2148.48954633,22.5018925016,-22.7175,982.536030995,363.578614812,4437,302.125252318,22.5171,235.692,1.82061,0.624059274579,22.5026,4437,581.075790524,22.5093194488,0.99977,227.461,233.692213068,822.994172095
220.182866206,-8.59487340594,1687.39109564,22.4543529481,-22.6715,520.492775743,170.956298743,4438,365.801750166,22.4663,235.688,1.55619,0.615109266244,22.4537,4438,186.017327424,22.4616056017,0.999772,227.477,215.386195439,651.255741636
201.78256829,-11.5100721552,2907.81288129,22.5154204734,-22.7239,997.951686741,162.607628233,4439,289.074817654,22.5294,235.81,1.57502,0.617897481792,22.5145,4439,568.777355418,22.5243614199,0.999765,227.464,217.244993537,645.692710792
149.825075155,-1.20837155199,2740.08704448,22.5461830783,-22.7574,836.51815679,315.218243344,4440,236.607336786,22.5592,235.835,1.59191,0.620662739454,22.5446,4440,504.950053787,22.5552933813,0.999764,227.482,230.161888742,482.89069719
345.774905207,-9.257555554,2624.86976854,22.5602280371,-22.7646,998.758496547,353.407015669,4441,368.782240605,22.5774,235.842,1.71656,0.618711670972,22.5615,4441,508.64829325,22.5700587122,0.999653,227.489,247.569764137,1048.49533046
348.655714522,-7.04601210237,3451.09033331,22.4949190825,-22.6922,1081.7865377,279.960899227,4442,306.280187435,22.5128,235.802,1.68901,0.623734759159,22.4957,4442,725.214603429,22.5066259316,0.999764,227.49,231.611347991,1136.33262183
213.747003137,-9.88766937375,3821.08107922,22.5434297386,-22.7379,1347.726512,158.481824999,4443,373.471616498,22.5588,235.836,2.0915,0.655488301358,22.543,4443,804.324312794,22.5540197506,0.999831,227.543,267.994836651,630.744754635
215.962348481,-11.5941108025,3516.45542092,22.4554727316,-22.6524,2204.65002354,240.518710697,4444,426.557576382,22.4714,235.878,1.85029,0.646459727662,22.456,4444,1044.59515684,22.4635918238,0.999754,227.571,268.148905767,613.024560842
295.829340544,96.1912665434,3591.22298766,22.5398050305,-22.7438,2155.7289412,414.267601221,4445,351.645778972,22.5561,235.907,1.64953,0.621497007504,22.5384,4445,1040.9739215,22.5517409588,0.999632,227.58,273.417842353,1019.54186947
208.533168611,-8.60786936304,3762.46534504,22.4232598788,-22.6234,1542.41885958,169.180060276,4446,684.39197951,22.4433,235.94,1.96315,0.645553829267,22.4267,4446,818.816232939,22.4335353592,0.999765,227.564,286.612981961,698.615976335
206.379932466,-9.72878045014,3530.56547782,22.5164781197,-22.7333,1071.02781187,215.744897781,4447,307.086943529,22.5306,235.992,1.80562,0.636690749107,22.516,4447,666.242740073,22.5252284093,0.999741,227.57,243.000051673,518.781962054
179.244029971,65.3303029223,3401.21562717,22.5550522601,-22.7833,1649.84615168,344.135230309,4448,556.626021619,22.5753,235.974,1.80548,0.629281656228,22.5562,4448,902.739478275,22.5661897147,0.999654,227.618,261.164572866,626.164106937
263.007148135,-8.29338746151,2206.95034568,22.5994879483,-22.8085,676.141208166,347.393869846,4449,248.675577701,22.6164,235.988,1.97542,0.639258212628,22.6023,4449,427.115818576,22.6089925489,0.999691,227.644,218.441133149,749.002067312
263.048314447,-10.1702296184,3686.98989769,22.5843597059,-22.7808,1274.91120935,350.152575116,4450,257.378180252,22.5989,235.936,1.7091,0.631528957108,22.583,4450,957.548728645,22.5934349771,0.99962,227.659,255.450609533,760.364135881
220.546270513,32.2709433088,3441.40402766,22.4983186,-22.6971,1307.73002056,273.191478165,4451,521.620834715,22.5129,235.973,1.85045,0.633063091702,22.4988,4451,674.411014497,22.5074127554,0.999736,227.652,269.890357825,602.553563192
166.287284333,-3.22133252692,2069.93519502,22.5379138694,-22.7446,955.145801931,208.268935229,4452,222.183900044,22.5526,235.96,1.84866,0.630981078889,22.5376,4452,443.78283154,22.5468148432,0.999879,227.693,259.042672383,442.80110394
318.690111193,-10.0926833549,2092.55962742,22.4798402412,-22.6654,857.763568141,303.027084069,4453,297.926061604,22.4953,235.933,1.83306,0.635712210115,22.4807,4453,373.599742334,22.4902925528,0.999798,227.737,252.237300323,728.995170722
195.69638006,-9.70312994811,3829.07000604,22.4253439942,-22.5944,995.129677805,224.479783678,4454,193.602289651,22.4368,235.955,1.63691,0.636197594022,22.4214,4454,725.296495396,22.434560648,0.99963,227.764,238.298571175,564.007076148
200.593794397,-9.71448002815,2844.12286283,22.5200576359,-22.7176,1150.28902308,105.144301415,4455,359.279767135,22.5434,235.995,1.68165,0.633660951089,22.522,4455,516.608717868,22.5353847759,0.999686,227.787,240.880817281,661.262824
313.676470806,-9.57132938331,1852.61990107,22.4759925704,-22.6893,958.47193047,346.347656313,4456,252.049496777,22.4988,236.115,2.05665,0.659647558312,22.4776,4456,362.14797435,22.4911833204,0.999568,227.832,171.63554362,978.095699737
263.660973888,24.0114327683,2813.7558837,22.3973917919,-22.6158,572.556238822,242.762937645,4457,33.0563080906,22.4158,236.164,1.94119,0.653757345996,22.3934,4457,812.33382769,22.4127304973,0.999709,227.843,76.5186588698,694.818917184
273.873922845,9.99874092885,3035.8141351,22.5410225206,-22.7508,1354.72621478,341.153661233,4458,31.1098292223,22.5581,236.139,1.50446,0.613565351741,22.5392,4458,1093.02324358,22.5567258152,0.999381,227.866,153.3835476,745.172924098
275.617367945,15.0073786601,2779.1696832,22.531028294,-22.7325,1362.21318959,222.207054293,4459,654.409164642,22.5532,236.174,1.6545,0.618934618794,22.5317,4459,555.84966946,22.5465218402,0.999653,227.895,181.542219188,710.153793331
223.067150908,32.9883675212,2040.92734118,22.504763366,-22.7054,1038.03209618,317.614684553,4460,561.094148144,22.5288,236.167,1.91132,0.643248560228,22.5053,4460,373.057659668,22.5203578035,0.999547,227.955,163.492365181,589.179519815
166.616192442,28.9029150245,1802.26989413,22.4292981433,-22.6129,1131.88337477,334.345496054,4461,980.556235662,22.4501,236.182,1.89553,0.643959653627,22.4286,4461,302.645963989,22.4452041897,0.999543,227.99,121.192198242,497.54218096
104.762113179,381.195786221,2789.41794772,22.4264761435,-22.6135,1185.06748741,467.295605437,4462,509.133962429,22.4458,236.245,1.89548,0.644359247449,22.4274,4462,576.657759271,22.4401714055,0.999536,228.02,188.319610567,638.191177736
302.426758441,6.66922346063,3190.983264,22.3758516024,-22.5783,1154.08557141,533.402555625,4463,169.127761375,22.4013,236.217,1.87301,0.648554977036,22.3771,4463,629.320974332,22.3943577605,0.999448,228.061,136.37211521,857.620249947
219.257636231,106.513881624,1887.92732674,22.4829013634,-22.6919,539.607489512,380.572295637,4464,-8.66274248483,22.5014,236.327,1.55901,0.625567246378,22.4841,4464,569.681769294,22.4963206114,0.999578,228.082,110.535398877,684.452504684
680.330222093,-1.73850428565,2643.98179412,22.4722560281,-22.6735,548.618445266,481.38753601,4465,-7.05096561457,22.4917,236.35,1.79455,0.651112703019,22.4703,4465,792.522984443,22.4870939394,0.999686,228.115,92.9658816927,1443.51681857
77.8726066004,-1.37486803986,2101.31832704,22.4357539602,-22.6505,657.162965565,68.9373994796,4466,8.86485744123,22.4594,236.385,1.64191,0.643054490795,22.437,4466,679.526427055,22.4539131355,0.999653,228.137,115.551963399,273.574663336
239.740006452,1.89302585207,2504.12522159,22.4744824744,-22.6745,342.519821214,149.2129105,4467,-22.1907451295,22.4976,236.416,1.78334,0.655752783688,22.4733,4467,650.728642266,22.4919764976,0.999649,228.159,67.1402228731,834.424282985
175.216800959,-4.86818778953,3040.11255163,22.3915459788,-22.5893,877.578738759,103.728279042,4468,2.42001232879,22.4125,236.412,1.7802,0.653888625929,22.3913,4468,1010.41590159,22.407157152,0.999565,228.176,115.712427492,526.570318752
241.471621314,6.01038241131,2988.65442222,22.4783805374,-22.7068,1135.85697317,190.934339321,4469,64.2191495012,22.4993,236.468,2.09329,0.675415377873,22.4771,4469,850.109519716,22.4965264318,0.99969,228.225,161.094405323,755.883097872
273.282542325,-18.4986215976,71.7054180584,22.3975444316,-22.605,22.2044669061,192.792623995,4470,-1.92129788557,22.4247,236.543,1.82095,0.646062114688,22.3991,4470,12.6844489236,22.4156104826,0.999871,228.242,17.107080504,882.209235413
47.0266823993,-11.9638296061,2883.74677112,22.4783291574,-22.679,1133.23959343,53.9126755174,4471,6.42761322193,22.505,236.563,1.75875,0.643422021389,22.4785,4471,723.142023212,22.5006918213,0.999692,228.255,164.131072474,130.803743545
230.244194201,-0.0540370517281,3201.10437992,22.4794978599,-22.6849,1316.52910464,272.088867342,4472,112.318063197,22.5067,236.522,1.69026,0.641781493124,22.4792,4472,754.864739456,22.4998207916,0.99973,228.253,171.596537598,653.452471811
171.149895634,-2.80437499893,2976.75514228,22.4578119168,-22.6667,1622.53213083,220.873859975,4473,653.791621241,22.4878,236.55,1.907,0.655483241069,22.4587,4473,634.029032933,22.4814034461,0.999547,228.284,195.540209731,439.30755039
223.222804399,-3.54343826461,3136.44997307,22.4402643745,-22.6506,1386.91351181,470.211729761,4474,345.490056045,22.4616,236.518,1.84252,0.651139521402,22.44,4474,672.525031151,22.4557080246,0.999762,228.32,217.833094218,717.908016121
268.389018834,-5.39311933318,2749.45075222,22.4442034428,-22.657,1439.56586406,300.294959506,4475,307.061108123,22.4703,236.525,1.94661,0.662657709529,22.4433,4475,544.070109349,22.4652619668,0.999585,228.324,222.224831713,673.552536602
217.819382723,-5.36421358418,3124.73008083,22.4124602617,-22.6104,1117.81596788,225.728926027,4476,434.363691891,22.4399,236.522,1.98513,0.656480850209,22.413,4476,745.222599073,22.4332697516,0.999748,228.353,209.836411061,594.335880902
229.398829704,-7.30481155684,3363.37084671,22.3472079301,-22.5203,686.899518598,252.732441748,4477,178.555784732,22.3717,236.532,2.00212,0.672461614569,22.3483,4477,604.264947495,22.3641994674,0.999737,228.361,202.684486764,658.999184687
174.704177931,-6.00653402263,3130.04896545,22.3421043227,-22.5184,1294.51877685,281.997027149,4478,284.38115698,22.3637,236.559,1.94933,0.682603555281,22.3417,4478,919.37816135,22.3576646076,0.999642,228.368,191.691384601,512.818319229
100.754414785,206.889003405,3127.91086235,22.3359055129,-22.5365,1409.89312652,351.805041163,4479,549.612461826,22.3628,236.57,1.86841,0.665827277845,22.3383,4479,753.466267221,22.354200106,0.999711,228.387,215.991711962,514.736560113
201.776665739,-2.47417240675,2856.9785063,22.4299649143,-22.6456,1037.62300584,310.787492207,4480,607.759862282,22.4502,236.579,2.01192,0.677823411151,22.4278,4480,515.384946703,22.4461645174,0.999805,228.423,214.956545054,516.056838971
112.619188097,127.989777316,3153.95443607,22.3574032802,-22.5824,1531.3440946,273.529062287,4481,440.916804175,22.3811,236.682,1.81582,0.657438097512,22.3561,4481,817.315229533,22.3758979011,0.999731,228.414,210.068511624,488.124575598
227.888312098,11.676680377,3240.26825976,22.4301009508,-22.6518,1559.82065783,395.630577063,4482,662.975460611,22.4523,236.677,1.67512,0.642541637864,22.4309,4482,877.925661789,22.4448939453,0.999745,228.437,225.544590916,660.037000171
124.418329349,304.741580517,2445.7844633,22.4651290715,-22.6846,1215.27529359,395.309921577,4483,799.86309613,22.4853,236.673,1.85981,0.652574844432,22.464,4483,471.592558505,22.4806246802,0.999766,228.456,197.853800782,669.72153465
162.622722858,63.4185288627,2718.53825562,22.4494210889,-22.6558,1321.7571029,275.872392835,4484,593.15760034,22.4664,236.674,1.94482,0.665955722062,22.4482,4484,595.918108343,22.4634478192,0.999705,228.451,238.128952914,556.848328907
253.378268974,-6.79092842972,3063.30175805,22.4004977249,-22.6328,1313.19935454,365.604971386,4485,632.240649534,22.4248,236.651,1.71592,0.641835295844,22.4026,4485,695.878145266,22.4166548175,0.999614,228.488,210.567427943,764.115090359
172.444881598,-9.39145478432,3085.04869288,22.4722858052,-22.7045,1223.31805436,257.218924153,4486,350.94175492,22.4933,236.717,1.89822,0.651494997736,22.4718,4486,824.982943768,22.4884492386,0.999567,228.511,197.196966504,479.418671397
161.365876287,-11.7201451659,3062.79627058,22.461600282,-22.6947,1429.80499465,170.029146792,4487,302.409904327,22.4817,236.722,1.77163,0.657760781491,22.4613,4487,788.6350741,22.4747145434,0.999557,228.53,211.786677857,511.580666701
131.871774478,-4.41475911726,2088.66329058,22.4690267964,-22.6863,718.111322385,178.532660028,4488,147.779022409,22.4921,236.678,1.77317,0.650468903499,22.4702,4488,558.734345573,22.4852021671,0.99973,228.569,163.005260987,366.690570448
142.813956366,-10.9421300561,1445.30440769,22.5044734987,-22.7098,893.792385744,232.648380421,4489,304.967385053,22.5251,236.691,1.98428,0.665060333984,22.5061,4489,327.201702453,22.5154257362,0.999704,228.604,206.405201785,422.822498933
165.589203873,-3.05320340061,2513.01573512,22.4410484528,-22.6596,1226.75524096,314.197772454,4490,359.302594501,22.4539,236.662,1.78958,0.658481589145,22.4393,4490,475.954339894,22.4510672072,0.999775,228.609,231.364493578,582.010127454
84.3033131077,152.378152531,1567.50812432,22.4832358634,-22.7084,759.831568385,278.116193181,4491,354.83344835,22.5005,236.68,1.89951,0.658538578849,22.4831,4491,319.133625337,22.4953091946,0.99972,228.66,211.782319292,462.021487962
149.939056582,135.817966549,2074.26058834,22.4452837363,-22.6546,959.594682922,318.742529338,4492,415.682755644,22.4608,236.724,1.9002,0.651540107501,22.4434,4492,414.388469604,22.4567679987,0.999701,228.692,212.041934105,657.701222733
193.433972047,40.1199719255,2064.26985111,22.4787726141,-22.6962,839.889990531,329.196912148,4493,201.664818738,22.4988,236.745,1.71967,0.643186282784,22.4799,4493,451.383402918,22.492336676,0.999829,228.731,195.359866163,565.763524578
177.067356755,0.910120902429,1844.7791125,22.4993961205,-22.7121,989.343981164,284.530802593,4494,233.196182349,22.5184,236.741,1.81272,0.648425874648,22.4984,4494,384.781299451,22.5115784494,0.99975,228.727,202.071058358,559.471890232
152.839796491,10.806437173,2884.83786677,22.5480356113,-22.7652,1213.63020276,235.009635753,4495,448.266677811,22.5638,236.752,1.72571,0.642057208461,22.5463,4495,650.486153755,22.5586861391,0.999669,228.727,201.904163625,517.679880544
182.855643298,5.12661948513,2987.42593139,22.4694620713,-22.6772,1785.43876045,332.324587732,4496,484.414303576,22.4902,236.739,1.77304,0.643172147127,22.4694,4496,910.624067094,22.4836868489,0.999643,228.799,198.006382683,589.516507102
235.724828238,-9.32234960514,2795.07504405,22.526806866,-22.7265,1378.02794207,286.374468582,4497,207.902541611,22.545,236.742,1.78805,0.645858777767,22.5255,4497,792.746360477,22.5428983859,0.999628,228.809,222.448658393,715.29901616
227.053884168,146.878014585,1646.1446412,22.5093532516,-22.7168,735.626924238,553.384895865,4498,365.538003712,22.5289,236.742,1.54016,0.619279538213,22.5085,4498,378.504214925,22.5254951323,0.999851,228.826,208.036408469,813.19607837
188.498056669,118.949743337,2555.56683852,22.4554609559,-22.6636,939.119894595,399.335509855,4499,328.054471449,22.478,236.805,1.8559,0.649193037549,22.4563,4499,504.031603658,22.4727564071,0.99975,228.846,214.322089212,661.117061179
144.712445387,113.208990412,1199.4375553,22.517445927,-22.7205,712.083062819,358.263390698,4500,262.989672442,22.5392,236.848,1.85225,0.64879121936,22.5165,4500,238.944980632,22.5345326778,0.999759,228.855,190.014971502,546.159365958
240.98854585,270.716506916,2993.67133336,22.4508651915,-22.6435,995.203408134,525.042922754,4501,417.440182036,22.4746,236.862,1.93088,0.648759004415,22.4494,4501,643.137891704,22.4684007488,0.999799,228.879,205.440861895,935.367360248
198.733875094,22.1191044837,1935.64314111,22.4107002554,-22.6069,559.285048034,312.842526453,4502,32.6706781624,22.4286,236.918,2.01183,0.669543420148,22.4121,4502,417.395267082,22.4232596669,0.99976,228.901,139.494695439,651.017078006
314.224266002,-6.0452223402,1915.39516419,22.453197998,-22.674,975.920684309,267.339116317,4503,91.7218246871,22.4719,236.942,1.87989,0.657392387703,22.4531,4503,460.659358851,22.4650762002,0.999764,228.912,165.585556044,723.366890552
230.385190214,176.793121011,2885.45545089,22.5072455823,-22.7171,1073.44991071,402.128219393,4504,269.924681935,22.5226,236.948,1.70727,0.640195365961,22.5049,4504,588.60236242,22.5193457264,0.999857,228.95,190.15018589,743.950192126
116.674143146,135.043644927,2186.25087898,22.4709410488,-22.6842,1024.08710674,363.669276259,4505,388.871481774,22.4915,236.945,1.72474,0.634630532704,22.4708,4505,464.160482191,22.4855286505,0.999781,228.969,190.164578336,470.901175198
179.900675763,3.74614446958,2747.29312881,22.5699937601,-22.7949,1593.48190636,358.471959143,4506,435.763135211,22.5942,236.923,1.60246,0.633997946648,22.5722,4506,835.739018168,22.587119939,0.999672,228.981,207.90258568,570.013431139
97.8122845613,252.071404598,2537.24819206,22.5174137665,-22.741,982.824537897,405.789572669,4507,338.031348114,22.532,237.006,1.84349,0.659443659698,22.5132,4507,557.562331651,22.5302710202,0.999901,229.009,178.486784482,521.350959173
199.223169124,59.0167431666,2381.51503527,22.5516756645,-22.7706,894.296373233,346.340327579,4508,98.476819109,22.5694,237.027,1.89897,0.655181259055,22.5503,4508,715.267701717,22.5640815001,0.999891,229.02,138.457134941,656.480445595
156.396133738,76.90335923,2443.40693695,22.4849865125,-22.689,1212.12616001,392.67089357,4509,157.502202043,22.5042,237.039,1.84014,0.65122397935,22.4858,4509,741.909268492,22.498261272,0.999687,229.055,181.216606077,525.373153624
217.795891984,-4.55861624104,2621.84952801,22.4910051747,-22.7008,1238.75772826,335.872790261,4510,117.404451817,22.5145,237.013,1.90491,0.655627899593,22.4911,4510,710.978210626,22.5050445533,0.999826,229.093,166.090967299,584.575520358
244.616258989,0.65769890211,2812.37009003,22.5653499815,-22.7783,1305.04222546,322.895242429,4511,177.399254156,22.5848,236.951,1.88864,0.650795075419,22.5638,4511,817.281329028,22.5814140513,0.999887,229.122,172.971008852,619.646828958
238.732790729,-2.63367084396,2790.51853838,22.5424865139,-22.7411,1238.60027999,262.100704675,4512,197.501943884,22.5636,237.006,1.62802,0.645206667811,22.5441,4512,765.531734701,22.5571150838,0.99983,229.123,175.444981314,673.457379634
94.0107586026,211.63959302,2895.04617614,22.4731167674,-22.6452,1134.19001392,349.727110107,4513,440.315302588,22.4951,236.987,1.93099,0.659952074669,22.4735,4513,683.030380325,22.4876098142,0.999767,229.142,178.327011377,481.912028384
116.764386225,7.90857391449,1576.54743122,22.4621507433,-22.644,733.061673485,233.357777894,4514,172.423150182,22.4806,236.95,1.82379,0.660643865137,22.4599,4514,328.633799918,22.4757511861,0.999832,229.164,168.416517634,396.113604915
170.797886524,-0.348498249498,1228.8440687,22.4492050057,-22.6733,590.701864308,285.727237532,4515,190.561687469,22.468,236.978,1.99705,0.68520080582,22.4481,4515,232.850161939,22.4631742774,0.999765,229.189,168.7712553,523.608732341
195.52559974,-6.52603176329,2684.83999161,22.3995060315,-22.6301,1074.82913297,248.940321608,4516,295.480086916,22.4221,237.049,1.81706,0.666636460047,22.3981,4516,588.604624995,22.419423074,0.999717,229.205,223.909456802,556.722154438
237.668413387,187.011683924,1817.77229592,22.5270980226,-22.7586,676.699365321,432.573457305,4517,345.661752008,22.5479,237.055,1.8484,0.671189037863,22.5246,4517,244.414843343,22.5433163754,0.9998,229.224,209.967945938,924.765720791
212.3557603,109.417676362,1396.97215126,22.5490013057,-22.7831,766.720436539,341.507788061,4518,435.773649611,22.5795,237.039,1.94361,0.678552026627,22.5492,4518,228.226709439,22.5738972418,0.999668,229.223,201.846832432,785.237760341
241.192708145,-7.98179385421,2357.99240058,22.4521349544,-22.6637,1067.03587828,204.773064837,4519,95.6806180119,22.4839,237.024,2.1381,0.681257537611,22.451,4519,391.447164607,22.4795737136,0.999736,229.234,202.286331226,785.599381126
243.374876944,4.94471102586,2631.1580697,22.5630540121,-22.7647,1071.8243096,322.565778017,4520,491.936259711,22.5955,237.095,1.79103,0.648771003816,22.5662,4520,417.420307817,22.5859374968,0.999782,229.253,217.5315033,797.350354548
132.701600709,162.481236508,2983.92564671,22.50406722,-22.7037,998.723595373,418.285136707,4521,153.444144991,22.5412,237.072,1.75763,0.652536972921,22.5039,4521,664.956450762,22.5354927904,0.999726,229.266,176.229929409,594.31956443
136.770137861,9.49539981993,3030.84401897,22.5397885368,-22.737,1169.42641915,222.094465128,4522,162.265440497,22.5814,237.077,1.8781,0.660692521446,22.5414,4522,804.544596435,22.576134986,0.999735,229.301,181.074383294,432.126319975
157.259661492,4.5490798708,3378.10648929,22.5583407668,-22.751,1371.37509125,231.458534081,4523,477.671456541,22.5972,237.129,2.09602,0.685463546052,22.5567,4523,794.343579984,22.594559136,0.99975,229.298,222.181384355,537.176471815
181.54024463,8.34882183808,3202.3117561,22.5172191626,-22.7578,908.342278745,212.542729799,4524,19.7541922081,22.5607,237.132,1.98139,0.67491095968,22.5183,4524,515.880530231,22.5556129335,0.999898,229.34,226.884470643,547.255347545
245.710732885,7.08689507002,2004.21205151,22.5061921752,-22.7318,976.924287667,226.417322742,4525,484.775814144,22.5524,237.197,1.87347,0.675836288326,22.5061,4525,382.981612379,22.5479617029,0.999778,229.373,235.295593203,645.038209709
357.257727349,20.5029829673,3162.3831483,22.5543929626,-22.7718,849.777948058,336.801773998,4526,12.5171793982,22.6024,237.277,1.81226,0.667656076781,22.5537,4526,673.947416126,22.5935863318,0.999799,229.384,197.546811491,1152.42984019
192.385628129,5.76421617556,2799.82875388,22.5346529937,-22.7505,1120.94524924,282.258313431,4527,483.229574208,22.5847,237.353,1.95664,0.677768678759,22.5361,4527,611.510593691,22.5810203287,0.999727,229.399,238.134806444,569.425414316
244.163552061,95.1924672339,1584.5722783,22.610912786,-22.8319,661.533623262,304.739831321,4528,18.9495039144,22.652,237.377,1.64542,0.661943224681,22.6128,4528,340.233042858,22.6457510335,0.999856,229.415,209.733548838,874.677278874
