PolicyRegParamNorm,AverageDiscountedReturn,Iteration,StdEsReturn,MaxEsReturn,QFunRegParamNorm,AverageAction,MinReturn,AverageAbsY,AverageReturn,AverageQ,AverageEsReturn,AveragePolicySurr,AverageAbsQYDiff,AverageAbsQ,Epoch,AverageQLoss,AverageY,StdReturn,MaxReturn,MinEsReturn
235.813,83.7133065782,3481,12.1623921811,65.5295312681,1896.8,0.0609122,971.317818791,126543.381078,973.051603283,126511.0,14.0701333574,-134324.0,4469.76348311,126766.0,3481,1.33126e+08,126515.607314,0.844585077582,974.145977062,4.18726746558
235.862,84.7588794424,3482,13.9330711612,51.5130986103,1897.93,0.0795795,971.679024445,126626.585297,972.584639831,126576.0,15.4313922277,-134454.0,4514.1526819,126826.0,3482,1.34725e+08,126599.692929,0.621074865296,973.853321932,4.00558561161
235.872,85.7616891872,3483,9.05598158088,42.1074111616,1899.18,0.0908204,969.081838921,126820.213896,972.25544926,126791.0,12.1828373889,-134869.0,4648.08191013,127044.0,3483,1.41659e+08,126796.168748,1.53488287614,974.386768897,3.96259583525
235.926,83.5590558044,3484,33.6321179208,184.387671729,1900.27,0.0504738,971.337860609,127047.770927,972.889039995,127018.0,21.6719878434,-134864.0,4562.36914315,127261.0,3484,1.39755e+08,127022.814086,0.980867288173,973.983714793,3.90054677818
235.951,86.9962386527,3485,13.0002959772,65.6210385449,1901.51,0.117456,972.20734485,127569.475919,973.819637341,127533.0,15.2288193216,-135396.0,4497.4165327,127794.0,3485,1.32935e+08,127544.790222,1.01116367995,975.634856895,4.72109685027
235.97,92.0686102864,3486,23.6944786026,149.721552798,1902.76,0.537246,980.734861356,127695.768407,988.452264498,127651.0,16.8947321307,-135451.0,4514.14384444,127925.0,3486,1.36594e+08,127667.698164,4.23245357359,994.405037522,4.17314385508
236.009,89.8358644036,3487,26.6613041926,106.193399195,1904.02,0.455158,971.254004563,127891.919953,982.368585397,127862.0,21.5848874961,-135868.0,4540.98703908,128112.0,3487,1.33544e+08,127869.109377,5.82038821879,989.46886743,1.68948651568
236.021,89.8462056989,3488,9.7909993888,49.7037720297,1905.32,0.374358,968.69885026,128096.545262,974.169185046,128049.0,12.408131567,-135927.0,4560.3162455,128305.0,3488,1.35876e+08,128070.819861,3.8932671372,980.278132388,3.98991360914
236.039,88.4493209547,3489,18.9603840971,73.0460276517,1906.54,0.174283,972.861685808,128395.147892,977.908337042,128362.0,21.1153117693,-136498.0,4618.60612692,128600.0,3489,1.40498e+08,128369.930767,4.54672195875,988.727411292,4.72001195855
236.071,81.9237928663,3490,21.0929359178,95.6369567554,1907.81,0.028755,974.515366584,128451.262709,975.987993447,128419.0,21.4213450678,-136665.0,4644.12055728,128674.0,3490,1.36702e+08,128428.630108,0.783353219036,977.558067846,4.30421083305
236.1,89.0671621811,3491,16.6631928959,84.4301689562,1909.0,0.270935,970.376012376,129061.378637,975.597874901,129014.0,14.5686174949,-137075.0,4587.9097315,129288.0,3491,1.39615e+08,129038.790205,2.87732173471,981.113994858,4.01680164292
236.115,81.2184762956,3492,9.53770045972,37.4924075894,1910.18,0.0367892,969.59356849,129492.861538,971.805314838,129484.0,12.5442551834,-137427.0,4508.06476125,129728.0,3492,1.3499e+08,129474.275733,0.872655242353,973.099314462,3.42560765906
236.174,89.0777245862,3493,16.3649953788,100.366918385,1911.41,0.367085,971.052093834,129444.123598,979.721635498,129406.0,14.0146659744,-137456.0,4661.67573308,129646.0,3493,1.46104e+08,129418.749056,7.1342240803,994.210423242,3.9045267366
236.193,81.6100847031,3494,16.9174887559,105.603053314,1912.65,0.0418779,970.191585463,130030.127435,971.579615641,129987.0,13.8217359496,-138038.0,4599.68568074,130229.0,3494,1.38901e+08,130001.142768,1.05077416109,973.068276414,3.94778374045
236.225,82.3807967742,3495,10.860104332,66.8371220907,1913.86,0.0459262,969.661419781,130328.788583,971.596614957,130293.0,12.8967076368,-138252.0,4570.40546932,130540.0,3495,1.38072e+08,130302.801646,1.20873379779,973.363714403,4.05729416122
236.246,85.8916391431,3496,12.4935228127,50.328192277,1915.16,0.0822155,969.669310303,130232.85914,972.470241128,130173.0,16.1323356408,-138484.0,4696.16374666,130424.0,3496,1.42953e+08,130197.071137,1.22964018565,973.932030194,3.27289529608
236.281,80.9638212013,3497,16.4604106123,96.4872993917,1916.39,0.0249434,971.791066159,130558.1991,972.218857986,130529.0,13.8939371349,-138651.0,4701.0749226,130788.0,3497,1.47103e+08,130526.879708,0.428428021866,973.148812867,3.85767153426
236.298,81.2161105278,3498,11.0614180839,54.1047045772,1917.67,0.0270741,968.238377153,130615.128784,972.606760227,130573.0,13.1086312384,-138848.0,4708.3017862,130833.0,3498,1.46902e+08,130588.328602,1.71482902974,974.078272477,3.5077623174
236.355,83.6391333397,3499,11.7403724439,81.9341301173,1918.93,0.0371947,972.156399726,131343.583669,973.544942057,131294.0,10.345461975,-139366.0,4669.36111404,131553.0,3499,1.45036e+08,131310.223546,1.08772634012,976.20483898,3.73012578979
236.403,73.6860538436,3500,5.4594263262,29.1705215441,1920.25,0.163801,167.925145712,131268.436135,895.815674365,131222.0,9.40101349334,-139392.0,4725.05695397,131474.0,3500,1.47331e+08,131240.250718,230.222338585,974.671372114,4.2560771356
236.407,84.3577643029,3501,21.6670250054,113.598473558,1921.53,0.0371914,971.863115104,131263.633606,972.835924991,131232.0,16.0760855775,-139534.0,4768.06471758,131491.0,3501,1.49088e+08,131240.111682,0.569089072443,973.639132058,3.92582575704
236.426,80.9755529551,3502,16.728683202,95.6334429571,1922.73,0.0312443,971.640039127,132242.488412,972.688635859,132204.0,13.0538209791,-140335.0,4648.20516977,132454.0,3502,1.44741e+08,132216.588545,0.571801933353,973.520499623,3.85306194652
236.5,86.2027647188,3503,10.0693725324,50.6029476214,1924.01,0.0646102,973.1092613,131890.220868,975.019124407,131851.0,12.3931688198,-140008.0,4712.48079133,132120.0,3503,1.49381e+08,131865.272462,1.65241023951,978.042045915,3.5028725927
236.495,87.6479875618,3504,13.2169991617,89.094399321,1925.24,0.499214,969.765518798,131995.364096,980.052345648,131959.0,12.3755183882,-140249.0,4760.38498493,132230.0,3504,1.50053e+08,131967.267878,5.56620367667,987.92569065,3.2024505876
236.562,81.4994581536,3505,17.3297037781,75.1637532857,1926.48,0.033404,970.445820091,132766.487233,972.118948866,132725.0,15.3409553869,-140951.0,4727.42848504,132969.0,3505,1.51538e+08,132740.70694,0.976799170434,973.223010339,4.12315393341
236.617,82.7835648497,3506,12.1318147825,48.7423412327,1927.61,0.0407958,971.21486924,133031.143139,971.860535201,132998.0,13.7421049657,-141341.0,4772.59267435,133242.0,3506,1.52374e+08,133007.112862,0.368016146981,972.532693872,3.55302357838
236.636,88.2888382463,3507,16.2704404126,78.894656297,1928.9,0.208562,972.69154431,133320.904217,977.630088163,133289.0,14.3230977652,-141499.0,4692.44546977,133541.0,3507,1.42425e+08,133302.365493,6.73777344751,994.427403542,3.69377419071
236.669,85.3024214181,3508,10.4112273788,52.8349554959,1930.16,0.12223,969.380029339,133824.007596,971.148595792,133781.0,13.4651283691,-141995.0,4755.60295962,134042.0,3508,1.5029e+08,133799.796509,1.03340927678,972.750959795,4.06705716407
236.714,82.0338644983,3509,19.1987827736,122.91895747,1931.43,0.0355633,971.257789834,134048.902278,972.298991975,134017.0,13.9439329809,-142192.0,4705.73329611,134265.0,3509,1.45929e+08,134024.497634,0.577857702666,973.139282122,3.21376466378
236.749,91.7507647401,3510,16.6264744088,65.3564767464,1932.7,0.550653,785.973200174,134143.340641,941.372466232,134115.0,18.1411987474,-142586.0,4756.59393836,134383.0,3510,1.46581e+08,134120.685178,59.7302418211,981.293819053,3.39099038361
236.797,85.9631910417,3511,32.0075715558,202.142506469,1933.99,0.0806931,966.884320337,134339.759726,972.58470081,134289.0,18.1410789089,-142680.0,4736.97749997,134560.0,3511,1.47832e+08,134314.379619,2.7986029061,976.46868435,3.76787565852
236.83,88.5071351581,3512,7.91510319181,43.947029217,1935.23,0.319782,967.986444601,134732.628073,973.50804101,134704.0,12.0516079453,-143091.0,4831.69807888,134956.0,3512,1.54056e+08,134701.823519,4.81480164806,982.598907192,3.88523081393
236.915,86.4274810268,3513,9.74315783484,58.9375153199,1936.52,0.0939528,973.185129895,135041.018394,974.56882458,134992.0,10.2205015655,-143341.0,4881.92654427,135264.0,3513,1.557e+08,135013.462924,1.14297007235,976.895688843,4.06337506072
236.922,88.500812287,3514,11.0745627947,47.6014486825,1937.81,0.127001,971.764936619,135153.036379,972.904908592,135112.0,13.3861849818,-143670.0,4840.71238269,135391.0,3514,1.53502e+08,135126.31439,0.727096346663,974.176184593,3.66198314094
236.936,85.741076461,3515,21.3988267301,115.415619064,1939.1,0.0859744,970.083540217,135522.11117,972.660540979,135487.0,15.8404911153,-144043.0,4871.94723832,135747.0,3515,1.544e+08,135499.331174,1.34101646135,974.317940178,3.74250356732
237.004,81.1826682006,3516,11.5824755549,49.6758848478,1940.36,0.0820963,970.321670076,136090.325587,972.723667214,136047.0,13.6312863755,-144340.0,4733.54810758,136309.0,3516,1.45611e+08,136064.911565,1.45055950436,974.962844323,3.53765978291
236.998,81.1965537872,3517,16.421405056,84.9544876686,1941.64,0.0357639,971.555493432,136036.602819,973.080527413,135995.0,12.8145196431,-144413.0,4881.57717735,136266.0,3517,1.57678e+08,136007.60762,0.667837595342,973.834573106,3.44288754709
237.011,81.6646400295,3518,26.5051712295,103.38859217,1942.92,0.0411466,971.44892224,136429.640132,972.614675172,136400.0,20.6047616817,-144955.0,4837.13358681,136670.0,3518,1.53062e+08,136403.678309,0.744297597803,973.735614191,3.91352967338
237.064,81.9539279592,3519,11.9568788436,65.2970074227,1944.17,0.0258698,971.437778466,136588.568464,972.371312932,136539.0,12.578590609,-145049.0,4859.31745666,136801.0,3519,1.57856e+08,136563.914239,0.58189952779,972.976704252,3.93144006801
237.112,79.4717418287,3520,13.2678085524,65.0121149084,1945.42,0.0342157,969.49800119,136853.233358,970.327849069,136825.0,12.8824605974,-145369.0,4855.72126302,137098.0,3520,1.5526e+08,136830.473117,0.644238484686,971.954358873,1.84989004335
237.141,79.1483579589,3521,13.146908581,49.7166547951,1946.73,0.0383551,968.423998359,137121.439059,969.679660504,137082.0,16.0361677131,-145681.0,4977.29944714,137350.0,3521,1.61367e+08,137101.414968,0.847892737218,971.61206987,4.37302301595
237.149,85.6853085924,3522,7.38564912228,42.7074180112,1947.92,0.063278,973.036809718,137988.734661,975.406390974,137953.0,10.5093170779,-146347.0,4800.79255152,138208.0,3522,1.53769e+08,137965.474544,1.37459867549,977.064156024,3.82508452834
237.182,80.6262027685,3523,9.1799809164,35.396055768,1949.14,0.0342001,971.561374833,137970.670225,972.139165125,137944.0,12.0008454697,-146384.0,4787.56159564,138204.0,3523,1.51129e+08,137952.150502,0.386213384952,972.917426313,3.76707272523
237.171,80.4277726651,3524,13.8254424217,63.048780475,1950.38,0.0244911,970.963221319,138162.031429,972.428461299,138136.0,14.538103968,-146746.0,4911.59457348,138385.0,3524,1.58539e+08,138140.832853,0.785778661071,973.723986164,3.76693516755
237.233,79.9661227266,3525,11.4419182877,52.6514121752,1951.66,0.0254146,970.53013397,138299.892217,971.147576137,138265.0,13.120598322,-146825.0,4954.5693663,138529.0,3525,1.61105e+08,138277.802898,0.548187344849,972.611017707,3.97342393983
237.235,80.1216771894,3526,15.5905945671,71.3377364434,1952.91,0.0385489,968.387947332,138400.93519,970.428012163,138369.0,16.6428855496,-147014.0,4946.57586331,138622.0,3526,1.64569e+08,138379.891321,1.09308299193,972.060413333,4.28232587951
237.25,83.4198516076,3527,15.0231438488,76.3520465771,1954.2,0.0720696,970.87425228,138841.411256,971.981157298,138815.0,14.6878031631,-147410.0,4913.04362639,139068.0,3527,1.60241e+08,138817.249414,0.818822573109,973.632160832,4.18414806515
237.248,85.9257327279,3528,18.8578472145,116.19560743,1955.41,0.0526275,978.39400626,139162.546574,980.287356554,139119.0,16.2454616867,-147736.0,4971.68546732,139380.0,3528,1.6572e+08,139140.315924,1.00273530041,981.835164521,3.80408507687
237.351,86.9382969594,3529,11.3127436051,51.4103023143,1956.65,0.237699,279.442094226,139293.053762,535.989404038,139269.0,13.6478777906,-147860.0,4951.63555921,139519.0,3529,1.62317e+08,139279.430191,302.312810358,980.729141866,4.16450826287
237.376,83.528392941,3530,19.1685239584,110.927570312,1957.94,0.0411756,973.641304002,139714.693204,974.471220661,139676.0,15.2493172826,-148087.0,4921.90075966,139940.0,3530,1.6398e+08,139692.132518,0.527175996528,975.464970751,3.49347465981
237.435,89.1372881268,3531,15.9826321638,82.2713411147,1959.16,0.136876,974.41137534,139842.021014,978.603673132,139807.0,14.4098857981,-148345.0,4839.57513968,140075.0,3531,1.55851e+08,139821.893283,4.8175221519,988.673704147,3.64678391302
237.456,84.0592106732,3532,16.5588051485,65.9557305307,1960.41,0.0540876,973.412471354,140018.0328,974.53442739,140001.0,15.4320880887,-148610.0,4889.61182027,140251.0,3532,1.61423e+08,139999.014719,1.18472458938,976.406120587,3.53566569499
237.503,90.725662865,3533,10.5768978537,63.0205570656,1961.69,0.390186,972.45661449,140115.834315,986.781693071,140075.0,11.2897358484,-148845.0,5085.77987129,140328.0,3533,1.6997e+08,140099.828288,9.98602637789,1002.1870893,3.45103441909
237.521,91.9252887582,3534,14.3135518961,76.0096840078,1962.86,0.536585,970.413619006,140389.359363,978.835736191,140374.0,14.4908023586,-148870.0,4812.49743239,140638.0,3534,1.55246e+08,140369.978651,4.55134911742,987.517221237,4.05981377645
237.566,86.5819847944,3535,25.8006812479,132.77253956,1964.19,0.0795613,972.606880133,141020.197937,975.197422514,140981.0,17.3409824378,-149476.0,4948.49386438,141248.0,3535,1.61131e+08,140997.958617,1.36178564975,976.791228304,4.26637544529
237.623,92.5941731625,3536,15.0050980974,67.5043276965,1965.52,0.223366,962.154334347,141118.765626,985.339496716,141067.0,16.8874473956,-149733.0,4997.52341721,141347.0,3536,1.6325e+08,141083.995164,9.9389090675,999.445449615,4.03876122194
237.629,85.1718061948,3537,22.5394829215,126.010274103,1966.72,0.496355,968.195548118,141422.956998,970.956112225,141382.0,17.3180184921,-150169.0,5036.06453252,141650.0,3537,1.6625e+08,141392.996062,2.14125988667,975.744869108,3.80370543571
237.668,84.485806037,3538,10.6262898316,63.0841682849,1968.01,0.0830182,972.851713107,141731.486586,974.130086807,141694.0,12.594233865,-150448.0,5108.9351906,141966.0,3538,1.72205e+08,141704.67584,0.58318992502,974.893653693,3.76557381978
237.697,84.7213540973,3539,13.7361771542,85.0068370471,1969.19,0.100285,971.881599009,141816.522634,974.036087045,141788.0,12.2795470791,-150490.0,4987.58430736,142059.0,3539,1.64096e+08,141790.543627,0.947960586893,975.249942839,4.04823213436
237.804,82.4659058188,3540,12.3656606979,73.5643806024,1970.45,0.0658112,969.320564843,142441.076479,971.416127747,142388.0,12.4640895147,-151041.0,4981.34685631,142645.0,3540,1.65697e+08,142416.819857,1.0045934914,973.447176076,4.00696160682
237.815,82.3853765352,3541,11.3481179016,47.2097951646,1971.7,0.0702659,954.120088454,142197.941834,972.707119409,142157.0,13.4778771134,-150958.0,5111.32974091,142428.0,3541,1.76296e+08,142172.070603,6.37525961245,978.506567591,4.21896613195
237.867,86.096333591,3542,14.3577075609,77.6448333505,1972.93,0.073792,972.939864323,142470.394264,977.538494918,142439.0,13.5863561641,-151139.0,5069.70780391,142721.0,3542,1.70633e+08,142443.800256,2.3582646643,982.135095751,1.83846457954
237.928,85.5568549963,3543,11.940608175,63.0545772745,1974.15,0.0630772,976.982644697,142797.388057,978.028067398,142767.0,13.1544567475,-151634.0,5101.78843155,143039.0,3543,1.71496e+08,142773.854719,0.729543573006,979.828183285,3.93979241898
237.952,82.3125039872,3544,15.4159079443,84.3034109982,1975.44,0.0433151,972.909948343,143370.653713,974.001995306,143337.0,13.5132119056,-152023.0,5050.45099402,143611.0,3544,1.70916e+08,143350.443594,0.628365259512,975.013320294,4.47032989359
237.964,80.6413467344,3545,19.2758750413,78.5895669678,1976.77,0.0462767,970.073449491,143449.522771,971.509051346,143410.0,19.3749316152,-152193.0,5127.69535135,143684.0,3545,1.74313e+08,143426.990663,1.01631735006,973.605297159,2.60399084398
237.986,83.7244206095,3546,12.5931353036,52.1934353673,1978.06,0.0436174,972.785956515,143504.663769,975.486417064,143475.0,13.3285613779,-152331.0,5156.1731746,143749.0,3546,1.80805e+08,143485.10667,1.62867001944,977.936528009,3.87873861928
237.992,85.5498189629,3547,14.0007669761,66.6882584933,1979.35,0.0645333,969.578259029,144217.135831,972.054946484,144172.0,13.6209708716,-153003.0,5067.85068178,144419.0,3547,1.70762e+08,144190.61326,2.60640021227,977.412832091,3.63259245423
237.977,84.6719749555,3548,14.1895080056,73.5683206425,1980.61,0.0451579,977.485900047,144227.341221,978.56307457,144189.0,14.3399848614,-153144.0,5139.09389327,144467.0,3548,1.7627e+08,144202.182009,0.999284270419,980.339840922,3.66979356507
238.001,86.9948800799,3549,14.8384511952,59.5066769613,1981.8,0.0916275,972.54402389,144701.629538,974.095816153,144665.0,17.8989076687,-153650.0,5088.58414386,144935.0,3549,1.71329e+08,144676.681951,0.925905437004,975.859242172,4.09320828157
238.005,82.6238231598,3550,12.7632998583,69.0245033922,1983.07,0.0894805,951.927451243,144668.502722,971.882366603,144633.0,11.4981607061,-153561.0,5122.01826041,144906.0,3550,1.72371e+08,144651.37045,6.68628317609,974.846319751,3.44869093289
237.998,80.2834045264,3551,19.0445953467,76.7356984581,1984.43,0.0718071,966.353159274,144670.527255,968.646354922,144644.0,17.3049129271,-153834.0,5174.51880265,144921.0,3551,1.71439e+08,144654.68565,1.1900577168,970.157025661,3.82329937118
238.033,81.5277401237,3552,14.6582347604,90.7925674713,1985.73,0.0587231,972.008006323,144927.066548,973.292098532,144886.0,14.3892896817,-153871.0,5304.7106879,145165.0,3552,1.89118e+08,144905.442504,0.764360992826,974.632993247,4.51459639977
238.043,83.7109899061,3553,10.8917151798,52.6708695009,1986.96,0.0595433,973.084649768,145708.920122,974.250280072,145678.0,14.5068640009,-154494.0,5081.04558933,145952.0,3553,1.69997e+08,145685.007425,0.645223671811,975.145462611,3.73283164163
238.095,80.0115709889,3554,15.2864639174,52.6215868837,1988.12,0.0576657,971.650013282,145801.869632,972.621599639,145770.0,15.6109040909,-154547.0,5057.33491364,146049.0,3554,1.70691e+08,145780.430169,0.746011769067,973.788211551,3.61640169556
238.119,81.3522301165,3555,16.9891105057,65.2297796402,1989.37,0.0384913,970.453791062,145656.750572,972.446249472,145625.0,15.7462474381,-154491.0,5102.62540582,145901.0,3555,1.7555e+08,145633.106819,1.73517881573,974.943194234,4.04722213003
238.157,82.9752942931,3556,16.1128661531,82.8101253509,1990.57,0.0386011,975.027747013,145866.724777,976.026723416,145837.0,17.4502178008,-154796.0,5188.36995646,146123.0,3556,1.79457e+08,145842.03191,0.545391783292,976.773102346,4.19275758083
238.231,84.4031116448,3557,10.5026237711,60.1165164695,1991.75,0.0332275,982.541769214,145851.72046,983.510228665,145798.0,12.8478914663,-154785.0,5193.16634536,146082.0,3557,1.77156e+08,145829.601276,0.480840665923,984.13249196,3.52277471873
238.242,83.0141621006,3558,12.7408442195,71.0676182783,1993.1,0.0419844,979.302605359,146353.906638,980.602909449,146329.0,13.1315753908,-155291.0,5263.50183094,146616.0,3558,1.86316e+08,146330.739246,0.87432341755,982.073472818,1.99676663583
238.263,81.6530226686,3559,13.9859455928,66.540000411,1994.4,0.0673236,972.173708648,146536.398358,972.678359047,146505.0,13.8026050125,-155436.0,5145.35256037,146788.0,3559,1.76546e+08,146513.798663,0.390944575321,973.520484961,2.88390907763
238.3,83.9609004838,3560,14.1413252064,56.7630686921,1995.6,0.0375835,975.988514432,147097.706825,977.13270426,147072.0,16.5196851158,-156195.0,5168.68015612,147347.0,3560,1.74343e+08,147078.895376,0.529907560802,977.877861577,4.18324136831
238.358,80.4715215753,3561,11.710967247,58.0801256574,1996.81,0.0398514,971.264704988,147088.277498,972.608982398,147050.0,12.9768715106,-156176.0,5292.67248606,147338.0,3561,1.84624e+08,147066.579472,0.812713352991,973.718151719,3.39216405379
238.411,84.2492791835,3562,13.2182871658,59.731263724,1998.04,0.0396756,979.69789244,147474.240619,980.470653652,147444.0,12.6817236019,-156512.0,5236.65986495,147718.0,3562,1.82872e+08,147453.645584,0.41063636748,981.31194645,3.65452222248
238.427,81.4076794732,3563,20.4330498894,87.8183151697,1999.43,0.0461578,967.842923768,147628.409302,976.199404039,147584.0,17.6822856185,-156888.0,5386.88263598,147865.0,3563,1.92537e+08,147605.718783,2.89776890167,978.231744231,3.45398206489
238.42,85.3682886262,3564,25.9588924058,109.78682491,2000.66,0.118434,963.542320241,148018.500503,968.447965423,147987.0,21.0225037278,-157040.0,5276.68082995,148287.0,3564,1.92808e+08,147996.014831,2.81981931934,971.915506024,4.13743267103
238.447,81.9089370381,3565,20.2474415512,86.8360179884,2001.91,0.0562393,970.712880266,148057.135611,972.455439303,148016.0,15.9591526406,-157241.0,5276.03859034,148311.0,3565,1.8388e+08,148031.108732,1.05299209235,974.065623869,3.64133760665
238.481,86.4458128996,3566,11.1000871356,49.9332969753,2003.16,0.163436,968.104671144,148325.050373,970.874121185,148293.0,14.2705431117,-157308.0,5202.28183315,148589.0,3566,1.78272e+08,148300.992547,1.53974255023,973.239535817,1.80221752385
238.492,83.2275424333,3567,16.4552815926,68.7869926569,2004.35,0.0470243,970.846060717,148833.918856,971.604382085,148797.0,23.2521679756,-157845.0,5281.12104354,149063.0,3567,1.86958e+08,148815.434276,0.754394348288,973.075713087,5.27296745966
238.562,78.7267820383,3568,11.4064883048,42.1076941827,2005.61,0.128228,963.155221455,148923.497969,966.493159125,148901.0,13.3652230575,-157936.0,5344.27602617,149175.0,3568,1.89158e+08,148901.122687,2.48544743614,970.239478267,4.05373000981
238.566,82.8064966833,3569,9.56525491527,56.823676917,2006.86,0.0491389,974.487881399,149274.331906,975.3962549,149236.0,12.3169923115,-158240.0,5235.32937191,149528.0,3569,1.83299e+08,149250.086031,0.814357116899,976.949732567,3.80743372729
238.635,80.6569526043,3570,17.0546098091,78.928226801,2008.09,0.0330332,971.948153671,149347.412166,973.391822042,149319.0,16.6663865601,-158489.0,5260.76223122,149594.0,3570,1.83459e+08,149325.45186,1.2089904502,975.302446553,3.65616958355
238.639,84.5643551946,3571,14.9383241361,83.342144649,2009.34,0.0593092,975.846563653,149590.850263,977.154462613,149556.0,15.5371908825,-158714.0,5239.58825132,149840.0,3571,1.81701e+08,149565.670656,1.14144008769,979.753316618,3.91495168064
238.671,81.4045982917,3572,14.6456207688,82.3073042236,2010.64,0.0376131,972.6157425,149665.45171,974.068740869,149624.0,14.359629035,-158792.0,5340.22956064,149913.0,3572,1.88022e+08,149642.744792,0.930289661753,975.490527433,3.84340194805
238.735,85.6362050206,3573,11.9800826047,63.0669071147,2011.86,0.0831266,972.364478714,149946.275834,973.050498226,149920.0,15.0901882686,-159077.0,5321.88799996,150201.0,3573,1.93765e+08,149924.287477,0.659760993479,974.794405112,4.17707319007
238.765,82.073142469,3574,11.0762644811,45.0962769372,2013.06,0.0906883,967.435408299,150382.923666,973.770806015,150356.0,14.8665845446,-159507.0,5345.64337818,150633.0,3574,1.91791e+08,150365.174961,2.87519038641,976.565691917,3.89043541848
238.804,81.2835304768,3575,9.3288273555,49.6984438304,2014.33,0.06505,971.886378587,150587.889293,973.777384498,150548.0,12.5578240238,-159713.0,5340.40336048,150822.0,3575,1.86942e+08,150571.219809,1.24146126785,975.67678059,3.73553577287
238.817,80.5726391925,3576,9.54744190081,55.9496429185,2015.56,0.0365983,972.426357985,150694.763804,973.295867269,150685.0,10.2102938404,-159800.0,5354.67618463,150961.0,3576,1.91256e+08,150677.976987,0.445996953919,974.287716572,2.65396160039
238.791,80.3322396723,3577,9.98272707196,48.2925788297,2016.86,0.0358092,972.375828325,151016.861669,972.890017534,150970.0,11.8559339944,-160027.0,5290.39916017,151251.0,3577,1.87983e+08,150999.560103,0.394605021878,973.735428117,1.84813600084
238.817,78.6541350364,3578,10.9639043261,56.4958368179,2018.09,0.0324168,967.813614297,151206.828665,971.665436119,151183.0,11.0729326745,-160337.0,5273.73447608,151466.0,3578,1.84189e+08,151185.538369,1.86810460966,974.152254003,3.13344945073
238.821,80.471548217,3579,16.8142141666,101.045617806,2019.38,0.0401835,970.908160154,151552.881901,973.019131431,151509.0,12.4600268194,-160687.0,5366.71240425,151797.0,3579,1.91542e+08,151531.47903,0.84919825574,974.055451527,3.50697091873
238.827,77.3406885103,3580,13.6167310051,75.8920114089,2020.59,0.0271842,970.411059035,151546.380519,971.446235439,151517.0,13.9717952275,-160767.0,5346.29254254,151789.0,3580,1.91578e+08,151525.759762,0.416605129283,971.973789275,3.65569334949
238.849,77.2962280602,3581,8.26573361083,47.6842054303,2021.82,0.0600511,965.640198767,151899.55067,967.214012041,151866.0,12.1555050702,-161146.0,5396.62297361,152133.0,3581,2.00615e+08,151882.26386,1.34547962808,970.542955642,3.99141392501
238.881,80.193520759,3582,12.2390414761,54.4005020664,2023.15,0.0539134,967.846721024,151895.862686,970.581462398,151852.0,15.2643256558,-161462.0,5469.87982822,152143.0,3582,2.01401e+08,151875.610651,1.34391697786,972.491113441,4.77214822378
238.942,82.2345608956,3583,13.2207173232,58.154760781,2024.35,0.043936,972.888537083,152500.852357,973.595506514,152484.0,14.0974420763,-161837.0,5317.43782536,152750.0,3583,1.92539e+08,152482.881722,0.634953115523,975.092966123,3.72348685296
238.97,82.2821186461,3584,9.88936506465,42.9174848391,2025.66,0.0329573,974.46700806,152682.573497,974.932009483,152653.0,11.8332937355,-161839.0,5335.20126447,152950.0,3584,1.90274e+08,152658.408042,0.312513822438,975.454534651,3.84209040446
239.023,80.1164738539,3585,9.75749607939,41.0700731608,2026.94,0.0502186,968.929500374,152790.05017,971.344850212,152743.0,12.9786812403,-162121.0,5405.88328304,153040.0,3585,1.95198e+08,152768.996873,1.45436609711,973.227037767,2.52330020187
239.025,80.8038213873,3586,27.9649483889,128.789496119,2028.24,0.0528121,969.951433169,153292.423834,972.866424865,153268.0,20.9123119289,-162640.0,5407.1188352,153547.0,3586,1.96111e+08,153270.806438,1.20760167117,974.178562736,4.1846061891
239.094,81.3792420377,3587,15.3226743859,85.1941118651,2029.46,0.0258294,976.449183149,153416.160104,977.89983239,153387.0,14.4977291883,-162782.0,5549.31922971,153670.0,3587,2.10437e+08,153397.485528,1.18746360059,980.45109573,4.28452858292
239.155,80.9193522498,3588,9.65251132761,43.3301425627,2030.78,0.0459274,971.57881108,153667.796709,973.104671896,153628.0,11.9406595853,-163108.0,5429.12180041,153918.0,3588,1.9695e+08,153643.344303,0.983458607825,974.979028555,1.83291023141
239.201,81.0552525383,3589,14.6715668229,64.2217331259,2032.13,0.0466343,972.288074512,153662.650373,973.581528449,153625.0,16.13054811,-163190.0,5473.16005278,153911.0,3589,2.01383e+08,153639.172167,0.754280801469,974.792263321,3.59462824015
239.242,80.2301667275,3590,12.6365423724,51.2422752842,2033.38,0.0282783,975.558291434,154342.981458,975.918679526,154308.0,13.7951722961,-163610.0,5478.29021921,154598.0,3590,2.03042e+08,154322.562056,0.272176298597,976.412407262,3.54802369034
239.258,79.6017868984,3591,25.8356531808,95.2004567391,2034.63,0.0290202,972.991921863,154400.989396,973.510213945,154357.0,22.9491373892,-163795.0,5439.71688484,154642.0,3591,1.95434e+08,154378.227218,0.550031744637,974.544560912,1.83544687279
239.249,86.0960860659,3592,14.6006625111,68.9373211257,2035.95,0.0449607,980.883867713,154669.739505,983.994672216,154638.0,13.5555900179,-164085.0,5486.19008229,154915.0,3592,2.06578e+08,154648.111997,2.161313988,986.746417217,3.26360965058
