MaxEsReturn,MaxReturn,AverageReturn,AverageQLoss,StdEsReturn,AverageDiscountedReturn,AverageAbsQ,Epoch,AverageAbsY,AverageAbsQYDiff,AverageY,Iteration,PolicyRegParamNorm,AverageAction,QFunRegParamNorm,AveragePolicySurr,AverageEsReturn,StdReturn,MinEsReturn,AverageQ,MinReturn
548.420349,1636.00542642,442.230700572,1.5699,163.587015967,178.415999711,23.3921,4562,23.3880746345,0.490283581888,23.3663562317,4562,154.374,0.999882,197.116,-23.6334,277.135304177,241.061661798,27.202642419,23.3634,120.725009981
669.248589101,993.101647811,702.2574128,1.73541,167.883919129,233.455508702,23.3693,4563,23.3606049397,0.51800538035,23.3391248242,4563,154.421,0.999907,197.155,-23.6328,362.751489009,58.0520280141,195.119497982,23.3371,487.100653096
621.143000248,1274.55103123,787.008310776,1.66867,187.826036489,234.63382299,23.4523,4564,23.4442125608,0.498741459077,23.4244047028,4564,154.489,0.999861,197.15,-23.7089,375.96724484,178.893467531,56.8751030743,23.4244,373.076435725
665.207742027,1395.35586397,739.14965782,1.81242,172.650460355,225.627290822,23.577,4565,23.5712867411,0.494385358629,23.5504778964,4565,154.485,0.999806,197.144,-23.8314,441.739718254,247.48499951,152.675765723,23.5479,373.198973803
543.142036488,1014.3731728,767.59847537,1.61372,153.552132396,235.673388733,23.6534,4566,23.6459902098,0.481099490646,23.6289079709,4566,154.493,0.999893,197.1,-23.8903,232.497188222,125.692999677,5.82913457286,23.6255,390.07957441
720.79817318,702.961575726,231.89724834,1.66459,201.957966132,119.94084272,23.6532,4567,23.6422227542,0.484071901049,23.6220528388,4567,154.463,0.999828,197.115,-23.8537,297.256217134,180.827976934,20.0910233553,23.6216,111.188382932
603.762866053,381.571834719,147.758193542,1.48717,142.732811861,98.6280768279,23.633,4568,23.6231054108,0.47556843312,23.6046978082,4568,154.479,0.999679,197.126,-23.8387,210.358270517,31.6352494266,103.856179706,23.604,104.207295017
601.000369744,381.406450312,150.270635495,1.57927,175.165205992,98.5384727927,23.7277,4569,23.7194991793,0.486021505183,23.7020715312,4569,154.502,0.99954,197.159,-23.9479,210.680460152,53.4940533166,54.7202252346,23.7005,112.585028347
633.913719878,200.721029688,167.974528685,1.75357,184.232833846,108.090316957,23.722,4570,23.7098807226,0.500538918069,23.693581795,4570,154.484,0.99968,197.225,-23.9435,211.467435663,26.0288313432,20.3622548571,23.6923,112.093352267
490.223454373,644.777640625,205.755927176,1.6717,129.086346065,122.787356044,23.7115,4571,23.6975927074,0.498168869915,23.6829511371,4571,154.528,0.999803,197.29,-23.9327,241.303138382,61.8635841418,126.781953037,23.6837,128.249353876
808.256296824,2142.40504069,787.840980988,1.595,218.541593897,222.285277706,23.8403,4572,23.8326285829,0.487301748294,23.8176692533,4572,154.542,0.999858,197.291,-24.0817,300.285450625,355.729131403,37.3141702795,23.8169,200.460786417
990.979232651,1304.27665799,730.98574984,1.81642,299.928651038,204.296713873,23.8126,4573,23.8037680848,0.506863152627,23.7878027067,4573,154.588,0.999922,197.336,-24.0929,361.989465927,363.38905848,107.722052344,23.7877,189.270523473
596.955725637,3007.13046015,1067.23081414,1.6825,179.823062662,205.12326199,23.9133,4574,23.9038320756,0.497476479333,23.887191495,4574,154.636,0.999887,197.317,-24.1612,269.952985259,674.678963311,16.5217793492,23.8877,179.421027324
675.913332228,1310.05816821,647.594468587,1.72549,228.472715245,178.26232989,23.9602,4575,23.9518191947,0.50309190798,23.932941018,4575,154.6,0.999872,197.326,-24.2144,423.377205719,449.453329411,64.6279699598,23.9301,183.369779432
733.571846713,1928.00661139,810.042647079,1.57674,191.496077565,183.622677737,24.0846,4576,24.0754766364,0.486616858013,24.0573526687,4576,154.594,0.999774,197.384,-24.3236,509.886141957,569.97722932,200.836920799,24.0557,179.043884912
938.559685488,1962.2711603,1122.18892995,1.74911,333.369869109,236.602131655,24.0772,4577,24.064287398,0.496567672084,24.0443263773,4577,154.604,0.999753,197.417,-24.2928,578.945932612,300.980690756,49.1275091362,24.045,742.444900866
786.920575206,1404.53778809,965.409633914,1.5789,238.246007545,237.423715309,24.0886,4578,24.0827100527,0.486017683877,24.0596030059,4578,154.599,0.999787,197.446,-24.2879,361.318353976,167.613029218,52.7602897442,24.0574,752.219467173
768.977579765,1738.14375345,1128.45277629,1.7847,192.615503277,221.127088422,24.1396,4579,24.1314841429,0.498767779899,24.1087467178,4579,154.591,0.999761,197.498,-24.3514,436.550605386,395.218397108,220.94223143,24.107,286.992520575
577.844044166,1349.01020323,947.24953338,1.72905,188.263542566,241.762259531,24.2052,4580,24.1908211106,0.493736793834,24.1701352583,4580,154.631,0.999777,197.538,-24.3952,364.543552432,144.553604489,12.467318055,24.1707,659.133060157
555.777187295,912.778670948,697.342970595,1.66258,165.267794488,217.381552284,24.1858,4581,24.1735182656,0.486995321913,24.1503671132,4581,154.623,0.999692,197.568,-24.3645,244.042766025,153.839230458,14.5222905408,24.1502,167.763750202
520.712517361,1879.54815535,322.800978011,1.56155,136.267076304,148.481988045,24.1713,4582,24.1627782534,0.483113445981,24.1420115937,4582,154.607,0.999748,197.632,-24.349,342.334977701,247.042753723,155.271905997,24.1402,164.502067454
481.796901972,14.6848096176,12.0632879659,1.52109,126.661415373,11.2801716496,24.1671,4583,24.1579343384,0.485123668101,24.1333566047,4583,154.619,0.999856,197.633,-24.307,145.537578062,1.10665249598,10.1600236062,24.1323,7.46596563176
658.754426669,10.7234034228,6.89512092984,1.69457,126.122980715,6.60508706494,24.0748,4584,24.063374759,0.512758309843,24.0376827269,4584,154.624,0.999976,197.709,-24.1923,57.1530700663,1.49708163175,5.18706997647,24.0384,5.67934579284
560.021297268,288.537085003,28.7672038355,2.0017,132.303625386,21.2982651914,24.1209,4585,24.1102355283,0.550102406932,24.0813116834,4585,154.654,0.999981,197.703,-24.2312,61.256342035,52.2879432544,1.66094091411,24.0779,10.7693465196
505.614462378,1075.38860052,340.322540558,1.98413,179.854002477,109.525323205,23.9967,4586,23.9805586877,0.547560184089,23.9529596113,4586,154.648,0.999846,197.745,-24.1143,166.685605006,390.257793842,5.95275912713,23.9551,8.80394673923
501.511887877,517.639301799,145.860576703,2.24268,189.449419092,87.570797397,23.9026,4587,23.8893783844,0.570410717166,23.8593023599,4587,154.699,0.999759,197.748,-23.9948,141.522285546,106.14675996,9.54988069252,23.8586,11.126730674
454.69108713,767.857949235,277.999037119,2.00365,153.905923118,141.188065956,23.868,4588,23.8601773623,0.563737957338,23.826659642,4588,154.693,0.99978,197.785,-23.9479,172.507039926,169.230326791,9.13440442623,23.8283,11.2523427063
584.070467665,316.253105161,199.410632453,2.0156,159.431165948,121.894932302,23.8233,4589,23.8101106,0.568798683741,23.7822603027,4589,154.751,0.999932,197.818,-23.9128,188.232591584,19.7715410762,7.35808075796,23.7855,167.16568125
352.87503107,209.724877432,155.387149613,2.03626,105.413417516,98.7109209186,23.5978,4590,23.587292579,0.586965587446,23.5572543236,4590,154.774,0.999864,197.869,-23.6694,142.879951247,60.3898916292,8.51095473567,23.5577,11.8520288022
641.03264397,951.623016778,525.49134974,1.77073,198.383050113,208.266720187,23.6289,4591,23.6170806163,0.568733197767,23.5893245874,4591,154.707,0.999761,197.932,-23.7073,234.076139345,144.346696137,9.03446595681,23.5895,224.998720552
510.725767898,714.579067397,452.758116717,2.11964,216.79612742,195.873274375,23.5755,4592,23.5640563989,0.585238827341,23.5341388209,4592,154.727,0.999824,197.98,-23.6831,244.155404949,92.0595292904,8.92989210921,23.5363,269.588300546
587.115241902,763.078222795,557.966398608,1.81772,213.814534876,215.690114059,23.391,4593,23.3821892633,0.56998891616,23.3466133655,4593,154.772,0.999879,197.977,-23.5338,388.655045098,98.8776317707,16.0415125775,23.3457,431.562813216
685.91964967,984.249093747,523.377115632,1.77501,214.369952604,210.221668843,23.4215,4594,23.4136296399,0.56485240749,23.3829957941,4594,154.767,0.999788,198.002,-23.5874,341.710478012,108.655751502,64.6107307806,23.3813,432.92171718
743.744367606,1367.26389377,874.72210612,1.92415,217.663171867,235.073421401,23.393,4595,23.3779427461,0.573669257745,23.3533413864,4595,154.789,0.999834,197.977,-23.5648,315.819731566,272.768938541,16.0138265118,23.3557,418.267416775
703.973364584,756.196282445,536.741492518,1.92469,213.639516852,211.704136963,23.4965,4596,23.4857121915,0.565779154307,23.4562858203,4596,154.803,0.99973,197.962,-23.6594,306.400905901,131.996563227,18.942127685,23.4574,427.479721319
597.352950341,475.736010747,441.817954965,1.97599,194.897229496,198.870828872,23.4352,4597,23.4217561719,0.579416443999,23.3917278752,4597,154.858,0.999835,197.993,-23.5982,273.768758874,9.92369557049,8.89288082983,23.392,418.8233686
613.883778064,749.771179568,500.379366209,1.58589,181.778408053,206.616876416,23.4155,4598,23.4096712646,0.545139484949,23.375676992,4598,154.859,0.99979,197.97,-23.6115,291.028520574,119.132040449,21.1864537995,23.3729,405.972666112
644.115428748,914.692090627,547.590867497,1.54123,172.678191157,213.270714347,23.5531,4599,23.5450445411,0.541057383998,23.51524181,4599,154.858,0.999667,197.985,-23.7576,299.517655085,134.964406158,65.1645605867,23.5159,411.400586082
610.098351672,653.827021888,465.247233326,1.83511,178.746179913,205.217993902,23.5416,4600,23.530760076,0.545524381081,23.5017564775,4600,154.854,0.999924,197.987,-23.7679,341.039168042,25.1969961175,62.772181411,23.5024,437.273341899
473.278806909,731.899469044,527.325739596,1.76582,143.112943339,213.657561666,23.5761,4601,23.5673322106,0.540086956987,23.5398261,4601,154.86,0.999856,198.004,-23.802,304.599807194,103.289552115,71.468425959,23.5375,424.050079113
656.383379662,747.600636124,539.261468135,1.88707,224.362011169,215.138093281,23.6589,4602,23.6532172699,0.542537656817,23.6319474297,4602,154.868,0.999848,197.981,-23.9202,419.397317016,103.560302744,61.8689304979,23.6304,442.151949889
697.463960275,850.633680285,570.379013527,1.60348,209.860479001,219.764030706,23.7295,4603,23.7215190205,0.523320435899,23.6906775847,4603,154.918,0.999778,197.947,-23.958,267.048919129,111.919235101,45.1703645663,23.6876,462.60795981
629.293404209,746.803807068,567.458219557,1.596,224.817601516,221.36449537,23.8337,4604,23.821690708,0.520055779308,23.8047267484,4604,154.881,0.999912,197.926,-24.1032,378.268862544,77.0917403018,15.3279675124,23.8037,489.844736193
677.475304201,1357.41606121,783.329467579,1.51995,163.017920347,229.633763747,23.9259,4605,23.9208198789,0.521801078543,23.9024297219,4605,154.896,0.999705,197.92,-24.1944,352.623889968,252.757922019,53.6700885998,23.8994,247.670172904
682.716719868,2707.61541997,892.008628554,1.61659,199.817417424,233.08773118,24.0398,4606,24.0330038414,0.510787354996,24.0128644771,4606,154.943,0.999834,197.899,-24.2722,244.002998625,395.143977159,5.49454406877,24.0102,253.895934042
800.137876466,1344.77997629,829.53881406,1.66425,248.641299412,242.956089842,24.0381,4607,24.026130795,0.528068545622,24.0066061746,4607,154.941,0.999662,197.927,-24.2906,457.872879545,149.14956217,92.4859473213,24.0067,662.248289408
683.704010894,823.003235256,745.190821262,1.68551,170.193514088,239.117901606,24.0747,4608,24.068846196,0.533027614369,24.0544306096,4608,154.939,0.999801,197.948,-24.3325,379.621802774,64.579255367,203.549181339,24.0509,416.340816032
754.614449073,803.478417857,684.757651627,1.73403,236.946542894,232.832904341,24.1709,4609,24.163717191,0.529399867816,24.148479462,4609,154.945,0.999862,197.961,-24.417,316.505682116,100.202836283,18.8901060325,24.1456,438.641356671
524.674543154,748.852983099,531.611333903,1.88316,174.660414413,213.418718667,24.1506,4610,24.1369450197,0.549230623388,24.1241831027,4610,154.963,0.999888,197.959,-24.4044,263.668284205,119.690285699,21.9258843175,24.1227,411.964753226
661.045994512,1688.31095219,844.173684216,1.73383,231.531064442,242.36794217,24.25,4611,24.2411658635,0.536839173084,24.2221542333,4611,154.997,0.999882,197.943,-24.5085,316.161871014,202.344754088,13.2401793051,24.2194,424.074318983
710.218152859,1953.5835643,954.130203235,1.8474,233.887776058,246.924785003,24.346,4612,24.3389640917,0.529940858454,24.3259351409,4612,155.033,0.999903,197.917,-24.6126,315.792945016,231.822101474,45.1272691428,24.3237,733.685099707
998.230602942,811.708591749,761.322599736,1.82685,305.61911095,240.037444513,24.2792,4613,24.2683315562,0.525504886749,24.2581216918,4613,155.011,0.999853,197.904,-24.5455,502.036340691,68.0895536259,10.5193276437,24.2551,440.684938108
655.674561034,1343.37924415,780.629287655,1.70186,221.394291292,242.975858208,24.4019,4614,24.3942573385,0.514542091283,24.3836859788,4614,155.014,0.999819,197.92,-24.667,357.443558402,110.918752414,41.0061711702,24.3808,710.869730267
617.72941554,827.80662018,748.876325667,1.66777,238.281162231,240.104466216,24.4141,4615,24.4067481777,0.516071594339,24.3924575989,4615,155.026,0.999872,197.905,-24.6688,353.42425248,34.8866045993,54.4210163946,24.3899,703.523049678
821.579988933,1235.46550235,812.529785759,1.6078,259.701139213,243.689689169,24.4407,4616,24.4328947839,0.509519132825,24.4186054442,4616,155.025,0.999814,197.897,-24.7012,499.160568384,103.030574625,27.4508021071,24.4148,716.20798614
715.931459992,1083.36565026,813.423977737,1.64539,240.41772051,244.93980308,24.5603,4617,24.5526705918,0.493445155204,24.5418873334,4617,155.046,0.99969,197.916,-24.8085,363.951417485,71.1828438579,38.932348032,24.541,722.4814925
700.775147366,1328.12044876,1034.02147605,1.84134,202.550022995,252.663574065,24.5748,4618,24.5665904537,0.509935383187,24.5566813004,4618,155.095,0.999785,197.909,-24.819,316.471932631,126.54223725,19.453241775,24.5533,839.879682895
815.25336229,1124.86380018,885.066946102,1.61934,293.138427873,248.60475028,24.5716,4619,24.5619446962,0.487466484466,24.5535822228,4619,155.106,0.999742,197.981,-24.7945,447.253450128,120.124137588,46.0677539945,24.5527,716.00388409
764.377111903,1943.02445922,1150.97639667,1.53315,249.447294684,255.948493828,24.6453,4620,24.6418104132,0.480478549499,24.6293878574,4620,155.089,0.999584,197.983,-24.852,393.691120846,242.024751326,7.7235528304,24.624,830.988895646
622.502229004,776.414274014,712.125515888,1.69603,223.664423713,235.087646903,24.571,4621,24.5613812087,0.487640280934,24.5497254569,4621,155.094,0.999804,197.957,-24.7586,415.343963099,87.0739821333,61.5629042273,24.549,398.36301792
753.901128477,2124.64126003,1045.0293831,1.75508,208.278983647,232.347889969,24.5077,4622,24.4995679187,0.492008315167,24.486312609,4622,155.129,0.999877,197.999,-24.6976,498.871355146,420.205893959,200.4710504,24.484,300.27742057
582.98067297,1900.02332411,542.462163365,1.52374,185.762207952,176.38372624,24.57,4623,24.5613702196,0.467417093083,24.5498140429,4623,155.102,0.99972,198.018,-24.7489,236.461124181,431.965463016,25.7685225636,24.5479,263.078833272
810.758386277,1449.16334523,1113.56280654,1.99349,286.016509369,240.641865604,24.4607,4624,24.4552918015,0.499534095276,24.4461985166,4624,155.127,0.999818,198.026,-24.6534,428.651344566,166.101207311,69.0001846729,24.4412,756.271194461
958.063536636,1907.11704078,1134.40722522,1.64405,354.556934813,238.029844575,24.4198,4625,24.4076262872,0.483272325359,24.394002181,4625,155.133,0.999814,198.076,-24.602,491.465842083,249.214675286,50.80663856,24.3941,758.872747657
629.829895858,2813.07341529,1235.69860007,1.48713,230.935851684,223.120147259,24.4089,4626,24.4019486759,0.469107307137,24.3906290509,4626,155.16,0.99985,198.106,-24.5886,396.838342885,468.379191091,7.22842374004,24.3875,208.988036246
1472.51017934,3034.29386918,1415.98698843,1.25854,462.906069502,196.432841557,24.4687,4627,24.4579302895,0.444877448531,24.4451591713,4627,155.167,0.999783,198.139,-24.6325,554.141586985,996.723571754,231.411958608,24.4434,198.998193037
829.655079668,2263.06502636,451.848931983,1.81356,222.237011033,152.548630275,24.3886,4628,24.3790108397,0.487180642766,24.366720524,4628,155.174,0.999703,198.166,-24.5643,339.282732822,403.65183971,126.579210964,24.3647,187.499707341
718.918781836,2828.02778022,479.791402165,1.65563,192.989748735,154.382722369,24.3452,4629,24.335867591,0.481664972807,24.3245895164,4629,155.152,0.999795,198.222,-24.5208,269.679178005,493.440001511,59.0981745383,24.3226,239.38576613
487.721241452,199.330463329,191.051059628,1.19434,143.240854157,117.539479534,24.4821,4630,24.4744191711,0.4503620117,24.4634170495,4630,155.156,0.999916,198.245,-24.6673,306.428037195,4.5758731159,32.5823402394,24.4611,179.487849327
1096.77460498,624.75084803,210.135204787,1.56893,319.37338247,124.960103417,24.3429,4631,24.3331449937,0.474746635937,24.3201981346,4631,155.162,0.999809,198.262,-24.5408,333.110771981,41.6652768692,80.3948032096,24.319,191.895668231
833.75930688,269.347257731,185.317499657,1.49319,226.687628812,115.346249277,24.3745,4632,24.3662069377,0.457652556665,24.3567900688,4632,155.193,0.999705,198.295,-24.5456,305.980087253,11.012999375,86.4140793228,24.3558,163.569794196
326.202250744,195.819585428,184.591676467,1.58775,70.3508405,115.182827663,24.3518,4633,24.3411618806,0.483896682818,24.3294740441,4633,155.279,0.999754,198.334,-24.5285,165.189505258,5.43223668016,67.6298939561,24.3293,164.306568231
640.244680855,192.754357925,177.930333544,1.70853,155.153311808,112.40998914,24.3189,4634,24.3096688993,0.487524052277,24.2970113864,4634,155.274,0.999599,198.368,-24.4949,188.222471392,6.75207974076,19.4000295205,24.2954,159.692459406
429.899075679,1175.91645261,278.700163674,1.72316,113.873617047,125.12772053,24.2239,4635,24.2151216477,0.503397055718,24.2028806496,4635,155.306,0.999772,198.382,-24.4023,194.939777647,218.706739101,52.9150134577,24.2009,149.298377947
417.333027345,1579.14994002,260.283499456,1.84096,102.341493919,111.109722499,24.1986,4636,24.1850168816,0.520953406511,24.1754805474,4636,155.287,0.999773,198.41,-24.3749,150.213542195,309.999808533,6.41893375901,24.1749,136.774264019
1118.95531165,1534.95124145,249.856552945,1.82439,313.011338936,110.932593084,24.1624,4637,24.1527368577,0.519086869514,24.1412937769,4637,155.259,0.999745,198.435,-24.2883,299.392953014,287.096145058,147.271797682,24.1425,140.231239019
165.595624986,683.482032583,150.839236158,1.83341,29.0058973735,98.6406234949,24.031,4638,24.0223453346,0.550385361082,24.0087682022,4638,155.276,0.999889,198.462,-24.1385,135.286507509,48.5871988181,70.8405088332,24.0081,113.064728507
493.59623058,830.643441352,150.670052331,1.88303,115.640796278,97.9008737469,23.969,4639,23.9581221281,0.560546660425,23.945970558,4639,155.301,0.999715,198.473,-24.0415,188.316199294,61.1485112856,16.9854638732,23.946,129.731980241
508.748353517,2245.54726775,1372.38249254,2.3148,130.98112792,171.807840499,23.7868,4640,23.7712639623,0.614266284743,23.7571483231,4640,155.401,0.99958,198.52,-23.8089,187.515921266,847.509924358,66.5621612901,23.7611,144.180481629
504.682911489,2222.58487418,506.312799032,2.20055,110.106249823,123.309000274,23.6293,4641,23.6166602705,0.623037863229,23.6005687063,4641,155.395,0.999636,198.546,-23.6515,194.522041659,613.427018027,100.995513204,23.6012,135.615225928
505.212156575,193.658936629,161.117280199,2.27203,114.891050725,104.912391682,23.4554,4642,23.4343619733,0.650792961648,23.4218898518,4642,155.369,0.999852,198.519,-23.4434,176.358669472,7.57631768916,7.95828247682,23.4267,149.774399834
493.25625732,307.805205291,279.688682591,2.11535,128.767878345,146.522092848,23.2272,4643,23.2037889114,0.652672489492,23.1886309411,4643,155.358,0.99982,198.541,-23.2684,252.158122299,17.2968530093,49.8464729303,23.193,203.662832308
607.490319564,740.003808907,330.10982492,1.97461,144.251752564,151.772651972,23.1326,4644,23.1164856306,0.624836357308,23.1027955688,4644,155.37,0.999743,198.544,-23.2393,169.940140789,148.804569542,13.5551383613,23.1046,111.516390897
396.768902015,268.528225023,113.350386244,2.28332,127.96012187,80.0167576888,23.0509,4645,23.0404992225,0.630934625959,23.0233524381,4645,155.367,0.999897,198.528,-23.1981,224.391691796,36.5452181382,14.9407052112,23.0231,95.3560466471
496.181462393,116.562568937,101.174347224,1.78828,138.591663325,74.7286528812,23.0614,4646,23.0499122427,0.579717960767,23.0345089384,4646,155.326,0.999697,198.542,-23.1841,183.958330193,7.02283395052,66.2733158835,23.0344,87.7213023984
164.644229585,114.447645644,101.20820073,2.31526,24.0316573287,74.7463788961,22.874,4647,22.8575092618,0.626332481718,22.8399179259,4647,155.354,0.999758,198.518,-22.9384,98.9983118115,5.22192212965,34.2611995448,22.8393,84.876319945
391.154730662,400.095542023,182.650669165,2.06065,82.7966462407,108.33926753,22.8367,4648,22.8287145418,0.610202374814,22.8108854493,4648,155.438,0.99986,198.486,-22.9035,115.675314727,80.0169735111,20.3017647556,22.8088,98.1027653959
353.109894978,560.496068528,238.516659992,1.73948,115.724551443,128.705115357,22.6676,4649,22.6579348903,0.593774038121,22.6378171092,4649,155.457,0.999798,198.522,-22.7265,201.221713265,45.9626195666,66.048195649,22.6384,102.021995013
629.564285266,264.108087938,189.918490446,1.79932,163.968274429,110.780666204,22.5783,4650,22.5676019163,0.614745579677,22.5394166649,4650,155.5,0.9998,198.518,-22.5802,198.400573244,57.9275274613,83.3209414619,22.5391,94.2426175875
694.750910334,846.406822552,282.371657324,1.91207,201.687852314,137.192462925,22.4935,4651,22.4836047648,0.63133558712,22.4604180085,4651,155.509,0.999852,198.523,-22.5034,292.757432959,127.926549367,120.287319263,22.4598,103.249880115
663.351175273,1459.38977534,357.805033207,1.82771,176.935224732,149.50243416,22.3292,4652,22.3218074312,0.633142206869,22.295396372,4652,155.484,0.999651,198.476,-22.3662,226.778406803,248.993946309,7.51780811554,22.2979,100.820489082
530.799508517,1992.54938442,410.635236758,1.73324,140.224054487,161.953247751,22.1426,4653,22.129195996,0.616226187031,22.1080818201,4653,155.476,0.999857,198.474,-22.2138,184.983367385,295.270668682,44.6185916291,22.1078,107.198508531
1019.25155151,2354.14076946,744.655936602,1.51614,287.644563409,184.968866695,22.0196,4654,22.0121054689,0.589269506899,21.983233506,4654,155.538,0.999808,198.492,-22.1026,311.528399745,609.173869086,81.7893700134,21.9829,120.650507852
825.622451663,1979.59021064,756.494376168,1.46144,279.924919322,198.467264346,21.9192,4655,21.9119639747,0.565305678395,21.8813653068,4655,155.537,0.999898,198.493,-22.0017,392.573606947,462.431025968,90.6859142832,21.882,190.775368275
531.844244537,1280.76216367,723.639697956,1.81733,156.613190082,206.709434074,21.8622,4656,21.8507416934,0.579012597487,21.8278200808,4656,155.534,0.999825,198.496,-21.9732,276.913473826,362.996098252,27.3219794425,21.8296,185.494041045
591.173130797,234.809241986,201.285450691,1.53988,176.972174944,122.233872992,21.8005,4657,21.7872761837,0.548946144498,21.7655323019,4657,155.545,0.999888,198.508,-21.9057,277.367448111,10.1915903244,14.2103242949,21.7688,133.712980484
352.423551344,252.545609411,184.877335277,1.39437,113.571845022,109.381467861,21.7164,4658,21.7058059152,0.53362069008,21.6864247047,4658,155.548,0.999755,198.508,-21.8273,102.353683424,70.5077272695,9.48682970717,21.6858,28.4465240492
407.323610622,66.811072735,13.7962412155,1.61822,98.8081433448,12.788273805,21.7096,4659,21.6959920543,0.536130603011,21.6743983717,4659,155.545,0.999809,198.507,-21.8075,68.0923077366,2.55677114239,7.6274778639,21.6768,10.6770251004
190.572886316,10.2615514633,7.37342251783,1.81611,22.0464064537,7.0387423656,21.5588,4660,21.5479131431,0.570556665643,21.5259699062,4660,155.521,0.999684,198.537,-21.5978,15.2349971134,0.721350479373,6.35858560056,21.5271,5.85858302943
80.4085148977,16.2063672558,12.3031982221,1.98428,11.8831187362,11.4670883672,21.4684,4661,21.4563357794,0.617790794079,21.4332784682,4661,155.54,0.999659,198.552,-21.403,12.0958487959,0.815763304464,5.71082444923,21.4328,10.1914780875
204.342477787,190.441514591,16.7253003961,1.99214,36.2370943439,15.0739349912,21.3724,4662,21.3620280356,0.628268526399,21.3368560359,4662,155.517,0.999865,198.557,-21.4089,23.6178999003,11.9452879647,6.07771345244,21.3381,12.7945333284
210.355906678,163.319019236,16.2120920697,2.34108,48.4635119059,14.7265794783,21.1068,4663,21.1003714013,0.671925074536,21.076234646,4663,155.521,0.999703,198.53,-21.0935,29.1976659178,9.15021309578,3.79357667362,21.0785,12.9961136291
196.489457803,160.11844507,99.5794919382,2.32093,51.3463385497,66.0065640905,20.9903,4664,20.9850470775,0.681319627086,20.9529263189,4664,155.542,0.999895,198.526,-20.9609,37.8963503685,64.3562144344,8.24417839903,20.9537,14.7490919953
193.065794014,187.3618236,155.375224425,2.2606,71.1405674225,99.1553608027,20.8221,4665,20.8120270098,0.699375184076,20.7850515081,4665,155.552,0.999923,198.519,-20.7951,77.8635819993,5.7648108351,13.3750533006,20.7843,145.438012004
474.2485824,182.028776367,162.490110438,2.32427,107.833633816,102.169842995,20.6461,4666,20.6347048668,0.706145372894,20.6079888116,4666,155.542,0.999932,198.521,-20.5722,85.5544394203,7.94241866242,12.2480536812,20.6105,149.483131631
801.202739802,589.215286471,195.746484183,2.43078,271.130953341,113.15347918,20.3888,4667,20.3698185785,0.726323396939,20.3441142356,4667,155.546,0.999776,198.519,-20.3115,205.753125077,68.1610370692,13.451640572,20.3513,162.76973767
762.88908459,2454.39303568,1005.18442437,2.27946,251.373595904,193.694295979,20.038,4668,20.0255570637,0.742126962499,19.9958542165,4668,155.569,0.999749,198.502,-19.9664,280.844992101,608.638673735,37.7959028462,19.9969,192.142187936
765.256217782,3029.71834091,1614.06246392,2.53443,120.418711237,210.863355999,19.9035,4669,19.890453055,0.772299731321,19.8594917998,4669,155.55,0.999699,198.495,-19.8664,548.892643151,748.463947848,424.468082501,19.8629,210.150574251
1412.18495564,2094.35352866,1014.68414243,2.25087,543.665480388,214.73888049,19.7733,4670,19.7539015583,0.75446815215,19.729071598,4670,155.53,0.999842,198.499,-19.7373,667.474004231,424.240807674,58.4651776391,19.7375,275.758952079
935.980881532,1843.8869666,1194.17776995,2.21438,168.392531609,234.302269601,19.7171,4671,19.7051437998,0.758555893128,19.6754828707,4671,155.591,0.999868,198.474,-19.7233,699.863854649,245.978867313,484.100796663,19.678,874.533717064
867.438487979,1821.89461341,1001.99962819,1.98644,345.022871067,236.531271811,19.5207,4672,19.4975117511,0.739658101666,19.4693672452,4672,155.613,0.999669,198.51,-19.5586,467.167070597,235.242019443,14.9840415462,19.4781,722.858154026
1006.8031264,1616.62612377,888.709857648,2.11805,364.455626025,241.32225996,19.456,4673,19.4388459178,0.729955744862,19.4170458132,4673,155.614,0.999829,198.518,-19.4967,560.337087542,166.233547473,139.30916389,19.4227,726.36173679
706.849032073,1046.01879917,791.741580117,1.78696,140.606901672,241.590320044,19.4435,4674,19.4312865234,0.682282178042,19.4050990987,4674,155.624,0.999706,198.504,-19.5075,494.177117712,117.348146766,298.575239588,19.4076,611.036760209
659.182645861,1070.21707916,798.596966567,1.81151,134.992744381,241.869147594,19.3273,4675,19.3126057252,0.66559889824,19.2907483296,4675,155.647,0.999766,198.49,-19.3744,516.019265239,104.762718919,306.551976745,19.2928,724.688723058
677.86060326,560.271395133,483.457353475,1.80732,193.817560031,207.384619423,19.258,4676,19.2453986122,0.639159773856,19.2201328155,4676,155.619,0.999725,198.525,-19.2954,347.325093417,44.0794916494,56.5166678598,19.2221,400.762376046
419.435250276,550.182170046,501.875645784,1.54295,113.248942969,211.729259768,19.2213,4677,19.2111180789,0.602001777759,19.1883211249,4677,155.644,0.999847,198.51,-19.2733,244.995269552,29.2747651347,7.5161512531,19.1904,407.042911563
584.555836003,516.502961087,435.167630797,1.6237,168.020708861,195.865300465,19.1379,4678,19.1266000166,0.614698219031,19.1092425499,4678,155.697,0.999819,198.547,-19.2306,287.168182414,38.3771132051,47.3676107555,19.1105,375.737829402
371.193332825,449.875227433,391.050423347,1.60018,67.3417823552,183.426383559,19.1381,4679,19.1241749581,0.604888920761,19.1068239271,4679,155.675,0.999752,198.544,-19.2462,253.524825421,17.8988737473,136.192547307,19.108,353.793574578
