Iteration,AverageReturn,MaxEsReturn,Epoch,AverageDiscountedReturn,MinEsReturn,AverageQ,AverageAbsY,MaxReturn,AveragePolicySurr,AverageQLoss,AverageAction,StdReturn,QFunRegParamNorm,MinReturn,AverageEsReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageAbsQ,StdEsReturn,AverageY
504,1025.97468066,811.023259945,504,90.7702758856,811.023259945,12.7974,12.7982970173,1077.22487451,-12.8652,0.187559,0.974432,56.08702965,126.854,881.407075946,811.023259945,174.332,0.123199953272,12.7974,0.0,12.7982559855
505,1215.27717916,789.025832972,505,103.700997911,789.025832972,12.799,12.7986941921,1267.40627498,-12.8677,0.17408,0.972033,49.0278265949,126.908,1088.23303853,789.025832972,174.478,0.121777342686,12.7992,0.0,12.7986455083
506,995.936812412,777.265358479,506,84.859015276,777.265358479,12.7979,12.7986947079,1095.28949775,-12.8676,0.166623,0.981148,54.0257555881,126.963,935.410208721,777.265358479,174.56,0.12163245856,12.7979,0.0,12.7986472665
507,1113.30101517,842.700045577,507,90.0118365144,842.700045577,12.7982,12.7987951218,1188.26123486,-12.8683,0.17629,0.980291,37.7609816169,126.994,1054.46569691,842.700045577,174.615,0.123563232588,12.7982,0.0,12.7987680934
508,1083.42833631,827.964790396,508,83.46096362,827.964790396,12.8009,12.8013663011,1125.95649602,-12.8726,0.143562,0.973958,22.356103654,127.021,1051.63368332,827.964790396,174.795,0.119734826297,12.8009,0.0,12.8013454905
509,1082.63521608,738.364220676,509,95.916475788,738.364220676,12.8018,12.8023063601,1140.30564775,-12.8651,0.151898,0.973897,35.8609921914,127.074,1040.02641476,738.364220676,174.916,0.119145588628,12.8018,0.0,12.8022638308
510,1197.70687017,724.759993398,510,102.931802486,724.759993398,12.801,12.801380242,1247.31760447,-12.8727,0.196433,0.967046,43.2614957714,127.129,1122.2204595,724.759993398,175.049,0.125652575586,12.801,0.0,12.8013463134
511,989.879603984,890.339004467,511,85.508048953,890.339004467,12.8083,12.8087066731,1076.84454132,-12.8816,0.139449,0.975205,67.0711539083,127.194,874.077789464,890.339004467,175.144,0.118072851879,12.8083,0.0,12.8086826137
512,1254.39889255,734.552297361,512,105.500970858,734.552297361,12.8022,12.8025966169,1274.20507884,-12.8758,0.217188,0.975604,13.7109808413,127.31,1223.48044584,734.552297361,175.286,0.129129417227,12.8022,0.0,12.8025419884
513,1151.11418731,776.469083647,513,92.2988196375,776.469083647,12.819,12.8196931369,1226.75696482,-12.8922,0.127382,0.976911,46.721539577,127.353,1038.14888218,776.469083647,175.399,0.115310596255,12.819,0.0,12.8196681327
514,1087.1897112,792.400519498,514,94.1520078072,792.400519498,12.8059,12.8063565133,1190.82393635,-12.8761,0.187057,0.975563,55.6479544358,127.391,1012.39686647,792.400519498,175.506,0.125677073854,12.8059,0.0,12.8063179753
515,1231.44784761,845.908202832,515,103.250059262,845.908202832,12.8145,12.8146065161,1278.46731,-12.8882,0.137396,0.97334,33.1061826598,127.45,1176.29904307,845.908202832,175.596,0.116214603625,12.8145,0.0,12.8145938779
516,1212.67119749,879.582075869,516,105.14989328,879.582075869,12.8185,12.8192361383,1274.02030115,-12.8879,0.142504,0.9689,47.1345106773,127.533,1129.84376636,879.582075869,175.743,0.118278114326,12.8185,0.0,12.8191947727
517,1121.00627747,847.395524375,517,93.6001850469,847.395524375,12.8194,12.8200191049,1204.9937797,-12.8903,0.189495,0.973129,35.6652228606,127.6,1063.41304267,847.395524375,175.82,0.127557045288,12.8194,0.0,12.8199769599
518,1093.06878012,813.592219568,518,91.3375663,813.592219568,12.8102,12.8104558195,1183.25249145,-12.8777,0.212251,0.975145,38.2521651343,127.668,1046.4120433,813.592219568,175.972,0.126822036489,12.8102,0.0,12.8103873637
519,1038.78202034,757.195007988,519,86.2799526863,757.195007988,12.8101,12.810757752,1156.48051517,-12.8758,0.184336,0.979774,57.0667711163,127.728,967.976471221,757.195007988,176.103,0.123523333455,12.8101,0.0,12.810716095
520,1120.11006332,772.649112532,520,94.1796838136,772.649112532,12.805,12.8052153918,1206.01351181,-12.8715,0.141168,0.97371,47.4804976719,127.737,1046.11503004,772.649112532,176.208,0.11720964043,12.8051,0.0,12.8051933621
521,911.669725241,840.317595602,521,53.232381391,840.317595602,12.79,12.7907386153,1205.6357301,-12.8546,0.255369,0.974577,512.36976153,127.832,-612.169899228,840.317595602,176.343,0.134408583369,12.79,0.0,12.790690993
522,1120.70864505,829.498731317,522,81.2056318174,829.498731317,12.7831,12.7835111563,1221.46717114,-12.8513,0.166729,0.975142,76.2761095292,127.948,993.326955867,829.498731317,176.499,0.121270855143,12.7831,0.0,12.7834845566
523,1067.37164218,728.842405447,523,90.2206391252,728.842405447,12.7844,12.7848885439,1120.05077975,-12.852,0.179233,0.971174,43.9094215396,127.999,962.676783459,728.842405447,176.603,0.127398834764,12.7844,0.0,12.7848680629
524,1030.53715105,792.94778955,524,82.4525718397,792.94778955,12.7896,12.7900557282,1074.18534219,-12.855,0.130987,0.978366,27.5931691756,128.077,986.937646324,792.94778955,176.703,0.116679216594,12.7896,0.0,12.7900422205
525,1123.41086894,833.032178394,525,91.3351865707,833.032178394,12.7864,12.7868821893,1171.58498077,-12.8516,0.177587,0.962194,30.1894487122,128.162,1080.7223207,833.032178394,176.807,0.124558320924,12.7864,0.0,12.7868535224
526,1115.01820751,833.689780641,526,91.1059032487,833.689780641,12.7807,12.7808543177,1150.61401476,-12.846,0.183656,0.972649,22.2548061904,128.226,1071.18585672,833.689780641,176.901,0.126507099564,12.7807,0.0,12.7808008371
527,1115.27199828,810.96870393,527,95.7686603508,810.96870393,12.7774,12.7782115873,1215.79052436,-12.8467,0.167106,0.971235,57.7954196503,128.312,1031.12725578,810.96870393,176.994,0.126287832713,12.7774,0.0,12.7781606667
528,934.494042911,844.903671798,528,76.5336541345,844.903671798,12.7782,12.7792073751,1006.67531689,-12.848,0.215982,0.976629,41.2809691265,128.399,876.403018155,844.903671798,177.058,0.134179934269,12.7782,0.0,12.7791724576
529,1175.31316423,700.794133553,529,101.980444158,700.794133553,12.7837,12.7840375016,1235.41989247,-12.8498,0.195147,0.972002,41.3754327318,128.455,1106.83150073,700.794133553,177.124,0.126351099899,12.784,0.0,12.7839784862
530,1226.21778948,847.573468752,530,100.356300272,847.573468752,12.7783,12.7787591904,1289.72456739,-12.8488,0.184012,0.970146,35.5187400633,128.53,1168.40206891,847.573468752,177.253,0.123946182649,12.7783,0.0,12.7787024188
531,1194.61569259,827.469258067,531,82.2650108529,827.469258067,12.7858,12.7863729062,1255.4148086,-12.8544,0.123062,0.974036,57.5477526876,128.606,1051.2995569,827.469258067,177.365,0.117430844186,12.7858,0.0,12.7863616304
532,1097.57813347,748.751485647,532,87.1805219794,748.751485647,12.7834,12.784076966,1235.49694873,-12.8487,0.180168,0.977825,56.7966605727,128.668,1043.73665316,748.751485647,177.507,0.128437814763,12.7834,0.0,12.7840567532
533,1077.48803646,911.107527631,533,72.2072661725,911.107527631,12.7741,12.7745853113,1186.1910433,-12.8421,0.205845,0.966812,66.3679278473,128.722,960.076207459,911.107527631,177.553,0.129990930022,12.7747,0.0,12.7745348935
534,1033.20702651,766.949982601,534,85.1972362863,766.949982601,12.7656,12.7660289279,1087.47204641,-12.8299,0.236737,0.973923,39.8661642868,128.741,983.325756773,766.949982601,177.687,0.13269561107,12.7656,0.0,12.7659859088
535,1137.15521778,779.880237002,535,94.5212050564,779.880237002,12.7625,12.7635996971,1223.86852056,-12.8356,0.176838,0.969878,42.8747904557,128.803,1093.42150686,779.880237002,177.786,0.121113972471,12.7625,0.0,12.7635546707
536,1091.74353463,786.143139545,536,98.8795007525,786.143139545,12.7667,12.7667232451,1175.45756796,-12.8358,0.173738,0.973447,42.7746809528,128.847,1017.638132,786.143139545,177.776,0.120882456182,12.7667,0.0,12.7666697185
537,1008.87667963,784.968240999,537,95.9313491805,784.968240999,12.7669,12.7672567541,1055.12584491,-12.835,0.173774,0.979326,36.8017891944,128.875,922.609338631,784.968240999,177.858,0.12078720152,12.7669,0.0,12.7672283749
538,1151.36145935,813.793004345,538,98.9306136885,813.793004345,12.7575,12.7580405847,1176.52509728,-12.8218,0.190899,0.971459,21.0608130649,128.933,1112.67468815,813.793004345,177.896,0.126439741849,12.7575,0.0,12.758024897
539,1137.10103997,840.073308823,539,98.6869295674,840.073308823,12.7555,12.7559770203,1214.31899229,-12.8252,0.192513,0.972265,55.7510967,128.989,998.55023711,840.073308823,178.071,0.123040533051,12.7556,0.0,12.7559225059
540,1233.50538662,870.304537148,540,102.403669585,870.304537148,12.7697,12.7701487065,1307.39629874,-12.8416,0.129765,0.965737,43.4914843897,129.033,1172.61924899,870.304537148,178.229,0.112959347056,12.7697,0.0,12.7701120551
541,1158.25095894,905.980748115,541,103.313158224,905.980748115,12.7695,12.7699862783,1257.1048259,-12.8413,0.152941,0.968935,57.023798953,129.092,1064.82857314,905.980748115,178.303,0.120001897829,12.7695,0.0,12.7698641997
542,1028.48684451,862.958481007,542,88.8292894082,862.958481007,12.7756,12.7760329348,1129.75469545,-12.846,0.204521,0.970197,45.137304704,129.159,949.467468293,862.958481007,178.456,0.126103282241,12.7756,0.0,12.776010409
543,1257.30576721,862.005289781,543,103.569503092,862.005289781,12.7743,12.7745625871,1381.47788224,-12.8452,0.183998,0.966909,64.4793172463,129.195,1143.67422611,862.005289781,178.584,0.124762094845,12.7743,0.0,12.7745279678
544,1175.40345428,803.039787646,544,100.090139083,803.039787646,12.7808,12.7817822639,1234.36360401,-12.8532,0.166828,0.968749,37.9635721958,129.231,1091.01205607,803.039787646,178.687,0.121652560463,12.7808,0.0,12.7817519082
545,1162.02039714,906.820202041,545,97.9823004408,906.820202041,12.7855,12.7862372834,1221.24839053,-12.8608,0.172509,0.971761,43.8698392715,129.265,1089.16591047,906.820202041,178.743,0.123461217521,12.7855,0.0,12.786197132
546,1106.68383041,913.85261313,546,96.6570085564,913.85261313,12.7856,12.7859175817,1194.45456704,-12.8597,0.235125,0.973477,45.4828055587,129.334,1045.78857795,913.85261313,178.868,0.134876150142,12.7856,0.0,12.7858622668
547,1227.66317598,813.17407403,547,105.949084653,813.17407403,12.8003,12.8008979085,1280.6974321,-12.8769,0.15702,0.971835,37.4589486416,129.405,1142.80867195,813.17407403,178.959,0.120304886475,12.8003,0.0,12.8008646145
548,1060.53826201,778.235870487,548,94.9849285262,778.235870487,12.8003,12.8007408817,1129.69021241,-12.8705,0.175594,0.981645,30.2000411174,129.46,1017.89976609,778.235870487,179.041,0.121265766707,12.8003,0.0,12.8007125854
549,1013.47614224,790.676913377,549,87.0171035071,790.676913377,12.7911,12.7919163314,1222.17741121,-12.8585,0.227115,0.972566,103.476043314,129.54,861.133709406,790.676913377,179.158,0.13117096997,12.7911,0.0,12.7918768099
550,1234.34948153,842.457279556,550,106.152739516,842.457279556,12.787,12.7876239175,1295.93137172,-12.8565,0.165573,0.968498,61.6923681903,129.581,1110.76651079,842.457279556,179.273,0.12196338314,12.787,0.0,12.7875904943
551,1205.69377155,894.295364045,551,104.728677498,894.295364045,12.79,12.79017914,1257.30584752,-12.8594,0.180956,0.973427,47.2587578226,129.61,1076.87814296,894.295364045,179.386,0.123893623622,12.79,0.0,12.7901632938
552,1108.49655817,788.222801616,552,96.0720824312,788.222801616,12.7955,12.7962983415,1176.81224063,-12.8632,0.143443,0.977983,36.4856601121,129.664,1058.42149592,788.222801616,179.501,0.118165312676,12.7955,0.0,12.7962625681
553,1091.57661266,817.388980702,553,90.5037612157,817.388980702,12.7996,12.8001864348,1186.29957008,-12.8699,0.162777,0.971692,54.5507683423,129.716,966.704824317,817.388980702,179.623,0.122730841675,12.7996,0.0,12.8001601504
554,1127.45234201,796.538750717,554,98.6724677882,796.538750717,12.8023,12.8027716528,1207.79917456,-12.874,0.184966,0.977203,50.1049271768,129.781,1054.85535668,796.538750717,179.765,0.125314744332,12.8023,0.0,12.8027480386
555,959.19077409,861.538077889,555,76.2366788542,861.538077889,12.804,12.8041690082,1002.49503066,-12.8707,0.153806,0.971095,37.0286874894,129.844,864.571256192,861.538077889,179.868,0.117997851738,12.8045,0.0,12.8041401491
556,1096.86636844,897.750608157,556,97.9808439237,897.750608157,12.8062,12.8056956973,1141.9924909,-12.874,0.182979,0.973605,31.859939425,129.89,1049.92014369,897.750608157,179.993,0.121690854345,12.8062,0.0,12.8056577011
557,1086.3956024,871.910411733,557,91.2749782407,871.910411733,12.7984,12.8001789091,1194.30657476,-12.8604,0.18421,0.973019,71.0774911379,129.969,967.808110351,871.910411733,180.049,0.124425470043,12.7984,0.0,12.8001124318
558,1166.70269003,824.143743231,558,97.7475721826,824.143743231,12.7929,12.7926691377,1200.79199631,-12.8593,0.221138,0.971554,25.9320026945,130.044,1118.52944073,824.143743231,180.164,0.130232004242,12.7929,0.0,12.7926155563
559,1198.8118213,838.655088913,559,102.689644422,838.655088913,12.7857,12.7866719008,1286.46104734,-12.8496,0.172738,0.96802,41.9971910185,130.113,1139.69431816,838.655088913,180.248,0.119797519424,12.7857,0.0,12.7865994499
560,908.626884838,843.018344548,560,79.7992771344,843.018344548,12.7907,12.7912457877,995.682038379,-12.8579,0.160908,0.977736,71.1296572799,130.138,801.458698788,843.018344548,180.396,0.121843263344,12.7907,0.0,12.7911899607
561,1219.18021299,836.777194471,561,100.054033536,836.777194471,12.7884,12.7887135132,1276.93111372,-12.8564,0.16427,0.976773,44.920255261,130.187,1106.54674596,836.777194471,180.475,0.11931319702,12.7885,0.0,12.7886528487
562,1223.99365257,866.996352539,562,97.2542433096,866.996352539,12.7858,12.7862891625,1310.57573003,-12.8543,0.219198,0.971657,62.8234932054,130.262,1071.28291316,866.996352539,180.63,0.128543022727,12.7858,0.0,12.7862482302
563,1164.71636798,837.66380597,563,99.0807379152,837.66380597,12.7845,12.784888176,1310.30029112,-12.8547,0.200878,0.973313,66.8024948276,130.364,1043.32100697,837.66380597,180.663,0.129633050722,12.7845,0.0,12.7848655352
564,1113.40291157,826.69099999,564,82.2435753898,826.69099999,12.784,12.7848953371,1173.85172593,-12.8503,0.199651,0.971478,40.0693883892,130.44,1041.52387829,826.69099999,180.771,0.127014080581,12.784,0.0,12.7848283139
565,1227.16978636,787.728356154,565,100.976850711,787.728356154,12.7811,12.78186501,1283.7074338,-12.8492,0.221806,0.974072,28.4567344835,130.478,1187.14174438,787.728356154,180.827,0.131059978259,12.7811,0.0,12.7818465627
566,1156.31647684,781.411804423,566,94.1011902184,781.411804423,12.7773,12.7770690272,1210.45335764,-12.8413,0.192715,0.972617,49.2891673383,130.512,1067.47273562,781.411804423,180.941,0.121222440084,12.7773,0.0,12.7770337667
567,1191.65833092,839.028566553,567,107.612778565,839.028566553,12.7728,12.7731762133,1284.44839409,-12.842,0.191938,0.967767,49.3062584709,130.542,1128.53222159,839.028566553,181.073,0.123891760158,12.7728,0.0,12.7731387045
568,1225.97390476,855.79108193,568,99.7698747105,855.79108193,12.7645,12.7654945948,1269.26478942,-12.8326,0.202328,0.972184,31.9925591334,130.587,1144.7741391,855.79108193,181.256,0.127487682128,12.7645,0.0,12.7654425924
569,1147.4941551,846.662903012,569,94.8197670299,846.662903012,12.7613,12.7621221402,1213.17954441,-12.8289,0.196936,0.976855,36.3572216024,130.695,1085.84225795,846.662903012,181.357,0.126192164586,12.7613,0.0,12.7620806149
570,1103.1498692,819.68549025,570,98.2740655717,819.68549025,12.7665,12.7668022802,1152.69134144,-12.8356,0.147252,0.975565,39.419146257,130.758,1038.11905889,819.68549025,181.453,0.119031940286,12.7665,0.0,12.7667604118
571,1110.40349911,875.833972237,571,97.6220960727,875.833972237,12.7697,12.7702202978,1178.74359169,-12.8429,0.194777,0.968827,58.2604180375,130.783,1015.44340797,875.833972237,181.59,0.12532585257,12.7698,0.0,12.770188175
572,1257.37937655,884.187788526,572,106.153050102,884.187788526,12.7756,12.7758252513,1367.66613345,-12.8436,0.157883,0.959259,69.1773254643,130.86,1133.3910066,884.187788526,181.767,0.12176073267,12.7756,0.0,12.775800027
573,1150.47704863,782.725817073,573,99.3880455497,782.725817073,12.7722,12.7733029781,1194.28291062,-12.8457,0.213705,0.966443,29.4345487069,130.946,1089.53516053,782.725817073,181.792,0.129725459941,12.7722,0.0,12.7732554427
574,1159.2362957,823.177016873,574,99.3539535074,823.177016873,12.777,12.7772631715,1240.46856053,-12.846,0.180926,0.975383,52.6131788275,130.966,1068.99931945,823.177016873,181.863,0.125377991043,12.777,0.0,12.7772337925
575,1084.84558326,782.454750043,575,86.9873178235,782.454750043,12.7748,12.7754547534,1123.64917347,-12.8439,0.201674,0.974042,34.8614684699,131.053,1019.92134807,782.454750043,181.962,0.126433914579,12.7748,0.0,12.7754018507
576,1011.37472191,867.414012043,576,90.6892165979,867.414012043,12.769,12.7693753411,1099.09970601,-12.8369,0.204459,0.977038,70.0925645085,131.097,868.952281124,867.414012043,182.058,0.128539995083,12.769,0.0,12.7693443942
577,1133.43178251,728.499386455,577,100.022932792,728.499386455,12.7783,12.7789727191,1221.80301603,-12.8518,0.158228,0.974966,51.3575362509,131.129,1063.36990485,728.499386455,182.251,0.123197951424,12.7786,0.0,12.7789382707
578,998.7468891,835.820849665,578,91.3166072183,835.820849665,12.7802,12.7806833555,1077.26472852,-12.8497,0.188727,0.978143,52.8690414206,131.173,893.158881497,835.820849665,182.382,0.12715866961,12.7802,0.0,12.7806203936
579,1091.01178552,869.951266569,579,91.2036107837,869.951266569,12.7861,12.786965726,1233.74744307,-12.8566,0.179178,0.971047,52.2789894417,131.207,1032.35089264,869.951266569,182.49,0.124407516842,12.7861,0.0,12.7869279795
580,914.88391559,760.041707075,580,80.0097071673,760.041707075,12.7839,12.7844031816,954.607534183,-12.8507,0.18288,0.980291,43.2999735356,131.306,795.740823418,760.041707075,182.671,0.126189415228,12.7839,0.0,12.7843356088
581,1183.30458637,799.338430544,581,105.502940534,799.338430544,12.7847,12.7853032517,1269.99795126,-12.8534,0.167036,0.977889,53.2244077282,131.376,1108.26818439,799.338430544,182.77,0.121889738277,12.7847,0.0,12.7852487046
582,1077.01276967,725.01400369,582,97.0768453204,725.01400369,12.7901,12.7903855806,1178.6516535,-12.8613,0.170405,0.97185,51.1332076555,131.38,1016.4295744,725.01400369,182.834,0.122101067719,12.7901,0.0,12.7903657025
583,1112.22136315,810.435965587,583,98.4002909909,810.435965587,12.7969,12.7971382861,1156.34533634,-12.8702,0.146335,0.974073,37.8501174941,131.466,1035.03216201,810.435965587,182.941,0.120320348408,12.7969,0.0,12.7970940049
584,1099.62477586,804.618296985,584,91.0811505891,804.618296985,12.7991,12.7998982281,1153.04763697,-12.8692,0.189184,0.971992,36.7673302414,131.501,1017.9305139,804.618296985,183.132,0.123604050276,12.7992,0.0,12.7998596981
