AverageAbsY,AverageAbsQ,MinReturn,QFunRegParamNorm,StdReturn,AverageReturn,AverageQLoss,PolicyRegParamNorm,MaxEsReturn,Iteration,AverageEsReturn,MaxReturn,AverageAction,AverageDiscountedReturn,AverageQ,AveragePolicySurr,StdEsReturn,MinEsReturn,AverageY,AverageAbsQYDiff,Epoch
220.397076541,220.823,1000.0,218.993,0.0,1000.0,202.739,89.4758,87.0,777,20.1458333333,1000.0,0.0726881,99.9956828753,220.362,-238.667,18.4492429647,2.0,220.368398612,4.05903225754,777
219.799944549,220.242,1000.0,219.06,0.0,1000.0,184.909,89.5419,43.0,778,15.953125,1000.0,0.109906,99.9956828753,219.75,-238.5,11.4091926855,3.0,219.756296835,3.8703951987,778
219.303543745,219.795,1000.0,219.131,0.0,1000.0,179.646,89.6276,64.0,779,18.6296296296,1000.0,0.260065,99.9956828753,219.276,-238.3,13.9699363665,3.0,219.277491952,3.98070057401,779
219.832734456,220.279,1000.0,219.121,0.0,1000.0,192.313,89.6857,68.0,780,14.3428571429,1000.0,0.114628,99.9956828753,219.805,-237.948,13.3939066255,3.0,219.813714028,4.04956058832,780
220.324913374,220.804,1000.0,219.171,0.0,1000.0,182.136,89.7356,61.0,781,17.0862068966,1000.0,0.0904591,99.9956828753,220.314,-238.681,14.7148581757,3.0,220.303379048,3.91929527574,781
219.157756185,219.523,1000.0,219.208,0.0,1000.0,172.905,89.7878,95.0,782,18.6981132075,1000.0,0.0648591,99.9956828753,219.11,-237.426,17.4286522993,3.0,219.117673474,3.6825433879,782
220.077904343,220.59,1000.0,219.257,0.0,1000.0,211.533,89.824,68.0,783,21.1458333333,1000.0,0.020753,99.9956828753,220.07,-237.888,14.32071574,3.0,220.053638463,4.11652489494,783
219.378505422,219.912,1000.0,219.323,0.0,1000.0,195.006,89.9093,79.0,784,17.7678571429,1000.0,0.236337,99.9956828753,219.356,-237.268,14.3315225383,3.0,219.365694142,4.04199550255,784
219.25369129,219.665,1000.0,219.378,0.0,1000.0,172.197,89.9152,46.0,785,15.303030303,1000.0,0.110615,99.9956828753,219.245,-236.945,11.6058628039,3.0,219.236691796,3.65259917768,785
218.344797978,218.875,1000.0,219.384,0.0,1000.0,213.974,90.0537,70.0,786,14.3913043478,1000.0,0.201367,99.9956828753,218.314,-236.613,13.9877973645,2.0,218.320627413,4.24758377594,786
218.540845838,218.949,1000.0,219.427,0.0,1000.0,186.37,90.12,72.0,787,16.2786885246,1000.0,0.148453,99.9956828753,218.506,-235.959,14.3768155205,3.0,218.520533658,3.96826633065,787
218.562166389,219.042,1000.0,219.559,0.0,1000.0,174.315,90.1943,64.0,788,20.4897959184,1000.0,0.279963,99.9956828753,218.548,-236.215,15.5078945649,3.0,218.544541741,3.7489971953,788
217.737509318,218.133,1000.0,219.541,0.0,1000.0,153.92,90.3133,63.0,789,21.4444444444,1000.0,0.295083,99.9956828753,217.713,-235.782,16.761802549,3.0,217.706877088,3.5329291953,789
217.620657419,218.181,1000.0,219.54,0.0,1000.0,213.803,90.3374,100.0,790,22.5869565217,1000.0,0.175935,99.9956828753,217.594,-235.476,18.3665292063,3.0,217.594468717,4.20149312766,790
217.85546459,218.298,1000.0,219.58,0.0,1000.0,207.741,90.4191,90.0,791,20.1,1000.0,0.258134,99.9956828753,217.832,-235.583,16.322070947,4.0,217.832387711,4.05282732252,791
217.403494073,217.861,1000.0,219.595,0.0,1000.0,192.722,90.5316,93.0,792,14.2173913043,1000.0,0.266265,99.9956828753,217.367,-235.399,13.2729097159,3.0,217.387099059,4.2524257432,792
217.075848031,217.516,1000.0,219.69,0.0,1000.0,182.892,90.6001,70.0,793,17.0338983051,1000.0,0.181376,99.9956828753,217.034,-234.464,13.0175450075,3.0,217.042607732,3.88035941685,793
217.51237594,217.944,1000.0,219.708,0.0,1000.0,208.356,90.68,68.0,794,15.5846153846,1000.0,0.104865,99.9956828753,217.465,-234.6,13.060677692,3.0,217.456066611,4.08324226538,794
216.058661606,216.557,1000.0,219.771,0.0,1000.0,197.521,90.6713,94.0,795,16.6666666667,1000.0,0.14646,99.9956828753,216.017,-234.186,14.723752541,3.0,216.021646247,4.08259308274,795
216.159573235,216.617,1000.0,219.747,0.0,1000.0,157.41,90.7352,49.0,796,14.0281690141,1000.0,0.0702092,99.9956828753,216.111,-234.46,11.7305089536,3.0,216.108707107,3.54788190952,796
216.261941407,216.729,1000.0,219.765,0.0,1000.0,179.312,90.8343,54.0,797,15.2272727273,1000.0,0.146853,99.9956828753,216.229,-234.542,11.6785162177,3.0,216.22224536,3.9091280379,797
215.884650723,216.347,1000.0,219.844,0.0,1000.0,182.307,90.8905,80.0,798,17.7090909091,1000.0,0.167936,99.9956828753,215.836,-233.876,15.1052943485,3.0,215.838391432,3.76677870341,798
215.311892817,215.765,1000.0,219.896,0.0,1000.0,192.658,90.9833,62.0,799,13.4736842105,1000.0,0.0553017,99.9956828753,215.255,-233.158,10.5512205383,3.0,215.24625803,3.89643559525,799
215.581166175,216.026,1000.0,219.854,0.0,1000.0,183.519,91.0219,65.0,800,15.868852459,1000.0,0.117545,99.9956828753,215.498,-233.854,13.4767260336,3.0,215.535921604,3.87083966774,800
215.293309997,215.777,1000.0,219.788,0.0,1000.0,175.157,91.0809,54.0,801,14.3333333333,1000.0,0.165946,99.9956828753,215.264,-233.393,11.4479498407,3.0,215.225226906,3.87395315748,801
215.07149859,215.508,1000.0,219.924,0.0,1000.0,190.455,91.157,68.0,802,14.4927536232,1000.0,0.204322,99.9956828753,214.999,-232.899,12.2848123371,3.0,215.001449264,3.94953858406,802
215.167191778,215.549,1000.0,220.012,0.0,1000.0,167.962,91.2164,58.0,803,14.7611940299,1000.0,0.0319287,99.9956828753,215.139,-232.872,12.9373802421,3.0,215.140196437,3.62075393787,803
214.97855856,215.443,61.0,220.07,348.457752899,844.166666667,170.198,91.2809,45.0,804,14.2676056338,1000.0,0.0722041,91.3170515138,214.95,-232.499,10.1342505945,3.0,214.94431406,3.72368006556,804
214.609016751,215.051,58.0,220.053,270.805959625,914.363636364,172.012,91.2946,64.0,805,12.5897435897,1000.0,0.101969,94.9209286271,214.569,-232.282,10.6282592557,3.0,214.571334966,3.68208019563,805
214.813734229,215.23,1000.0,220.097,0.0,1000.0,175.156,91.3883,102.0,806,16.85,1000.0,0.138399,99.9956828753,214.782,-232.053,15.7562950383,3.0,214.776806608,3.84479494685,806
214.162612833,214.56,1000.0,220.171,0.0,1000.0,170.513,91.4421,64.0,807,19.0576923077,1000.0,0.0936955,99.9956828753,214.126,-230.894,14.7692683293,3.0,214.127428869,3.71784350738,807
213.294602028,213.758,1000.0,220.22,0.0,1000.0,188.782,91.4525,68.0,808,17.6964285714,1000.0,0.0756242,99.9956828753,213.25,-230.812,16.0689581435,3.0,213.25311374,3.91645720163,808
212.765742378,213.139,1000.0,220.223,0.0,1000.0,159.506,91.5005,73.0,809,14.125,1000.0,0.0654177,99.9956828753,212.715,-229.98,12.079525262,3.0,212.731962332,3.34548019644,809
212.455906268,212.879,54.0,220.229,347.017250612,844.833333333,144.935,91.5185,57.0,810,12.987012987,1000.0,0.0791335,91.570940499,212.453,-229.746,10.5750177385,3.0,212.431815962,3.49439473856,810
212.377731122,212.875,1000.0,220.194,0.0,1000.0,193.945,91.5863,51.0,811,12.0119047619,1000.0,0.0712817,99.9956828753,212.314,-229.749,9.04287939765,3.0,212.338084425,4.1100229933,811
211.932792271,212.38,1000.0,220.194,0.0,1000.0,152.923,91.679,55.0,812,13.9718309859,1000.0,0.0715091,99.9956828753,211.899,-229.659,10.5121952398,2.0,211.893669213,3.64397871676,812
212.423408974,212.901,1000.0,220.295,0.0,1000.0,181.185,91.6715,56.0,813,14.8507462687,1000.0,0.267963,99.9956828753,212.396,-229.453,11.0902050791,3.0,212.399547077,4.01802163416,813
211.795722935,212.178,1000.0,220.296,0.0,1000.0,138.807,91.6695,75.0,814,15.78125,1000.0,0.130919,99.9956828753,211.775,-229.077,13.605454731,3.0,211.769749474,3.29781552169,814
211.136254495,211.616,1000.0,220.343,0.0,1000.0,183.605,91.6747,45.0,815,14.75,1000.0,0.0862413,99.9956828753,211.099,-228.776,10.7339140934,3.0,211.104334439,3.78253290342,815
210.549665388,210.947,1000.0,220.333,0.0,1000.0,162.643,91.7076,91.0,816,12.9342105263,1000.0,0.0555772,99.9956828753,210.507,-228.271,14.5052944293,2.0,210.505476435,3.62637218986,816
211.550653844,212.057,1000.0,220.316,0.0,1000.0,205.96,91.7756,74.0,817,13.2763157895,1000.0,0.145944,99.9956828753,211.528,-228.352,13.9242298135,3.0,211.521709622,4.23374870274,817
210.756572322,211.138,1000.0,220.357,0.0,1000.0,168.79,91.8572,80.0,818,17.0169491525,1000.0,0.245653,99.9956828753,210.727,-227.684,13.8973129038,3.0,210.728869954,3.59919313334,818
209.684461912,210.089,1000.0,220.47,0.0,1000.0,157.304,91.8429,93.0,819,18.537037037,1000.0,0.296746,99.9956828753,209.654,-227.005,18.071578835,3.0,209.661938782,3.46346556274,819
209.882726385,210.398,1000.0,220.538,0.0,1000.0,176.835,91.8693,88.0,820,13.3424657534,1000.0,0.0893245,99.9956828753,209.872,-227.299,14.1675097899,3.0,209.870358912,3.9806501811,820
210.212767037,210.605,1000.0,220.587,0.0,1000.0,150.399,91.879,80.0,821,12.1975308642,1000.0,0.0333348,99.9956828753,210.186,-227.441,13.6936677743,3.0,210.193127513,3.62773769652,821
209.803452152,210.235,1000.0,220.615,0.0,1000.0,172.44,91.8782,57.0,822,14.7164179104,1000.0,0.225064,99.9956828753,209.787,-226.864,11.8230813598,3.0,209.787108114,3.76539683266,822
209.655118471,210.05,1000.0,220.704,0.0,1000.0,167.356,91.9771,57.0,823,14.9285714286,1000.0,0.0765882,99.9956828753,209.655,-226.934,13.2172197515,3.0,209.648830453,3.71794138085,823
209.711988638,210.114,1000.0,220.761,0.0,1000.0,156.448,91.9305,69.0,824,14.8358208955,1000.0,0.0794399,99.9956828753,209.71,-226.129,11.5572514097,3.0,209.702142763,3.61530861416,824
209.072272522,209.548,1000.0,220.781,0.0,1000.0,173.139,91.9396,51.0,825,12.8481012658,1000.0,0.220596,99.9956828753,209.045,-226.27,11.4980335221,3.0,209.061322303,3.86176015303,825
208.712944756,209.143,1000.0,220.782,0.0,1000.0,173.965,91.9434,61.0,826,11.9277108434,1000.0,0.222977,99.9956828753,208.702,-226.271,11.4110315812,3.0,208.69876408,3.82974613879,826
208.826222232,209.227,1000.0,220.859,0.0,1000.0,155.231,91.9834,57.0,827,14.8529411765,1000.0,0.257755,99.9956828753,208.812,-225.895,13.2190423097,3.0,208.812757508,3.64375278215,827
208.519475611,208.885,1000.0,220.861,0.0,1000.0,159.337,92.0319,54.0,828,12.7051282051,1000.0,0.0122789,99.9956828753,208.496,-225.661,10.4759908342,3.0,208.503036479,3.65523630989,828
208.714046109,209.212,1000.0,220.846,0.0,1000.0,190.076,92.139,70.0,829,15.4307692308,1000.0,0.195581,99.9956828753,208.697,-225.783,13.9570431415,3.0,208.699051965,4.07697680756,829
208.023558188,208.38,1000.0,220.861,0.0,1000.0,157.785,92.1764,96.0,830,19.6666666667,1000.0,0.0472046,99.9956828753,208.006,-225.28,17.5294336974,3.0,208.002239059,3.4508247841,830
208.065016821,208.506,1000.0,220.907,0.0,1000.0,179.924,92.1913,62.0,831,14.1267605634,1000.0,0.043378,99.9956828753,208.033,-225.337,12.906958029,3.0,208.049573959,3.8024557894,831
206.532718368,206.941,1000.0,220.902,0.0,1000.0,165.422,92.217,47.0,832,16.0161290323,1000.0,0.296633,99.9956828753,206.515,-224.241,12.4401689848,3.0,206.505162919,3.69162927757,832
207.530261719,207.911,1000.0,220.919,0.0,1000.0,148.175,92.2251,55.0,833,12.96,1000.0,0.0368536,99.9956828753,207.49,-224.64,9.6615250694,3.0,207.511008553,3.59184305901,833
207.948204108,208.389,1000.0,220.978,0.0,1000.0,157.388,92.2696,60.0,834,16.380952381,1000.0,0.037473,99.9956828753,207.926,-224.864,12.3074742698,3.0,207.923066689,3.70704684678,834
208.257312699,208.647,1000.0,220.993,0.0,1000.0,158.718,92.2943,53.0,835,12.3125,1000.0,0.2253,99.9956828753,208.234,-225.083,10.2281397991,3.0,208.232619254,3.73610397473,835
207.986197699,208.393,1000.0,221.107,0.0,1000.0,158.515,92.3318,54.0,836,13.0512820513,1000.0,0.191015,99.9956828753,207.953,-224.573,10.1462351688,3.0,207.946842472,3.6409549285,836
207.308139368,207.73,1000.0,221.095,0.0,1000.0,177.57,92.3653,56.0,837,11.5813953488,1000.0,0.131396,99.9956828753,207.257,-224.072,9.38884186369,3.0,207.270201639,3.91556664893,837
206.997998573,207.389,46.0,221.169,364.027371456,227.931818182,160.897,92.3101,53.0,838,12.9736842105,1000.0,0.123927,53.4174757534,206.964,-224.475,10.8251336253,3.0,206.964369674,3.65125984925,838
207.339314316,207.706,1000.0,221.083,0.0,1000.0,179.214,92.4158,83.0,839,15.3636363636,1000.0,0.194555,99.9956828753,207.299,-224.369,15.0832401105,3.0,207.302791937,3.87080539579,839
207.517977918,207.934,1000.0,221.033,0.0,1000.0,171.603,92.4336,61.0,840,14.9104477612,1000.0,0.093488,99.9956828753,207.492,-223.901,13.4361190018,3.0,207.489167834,3.88616382236,840
206.280040976,206.665,1000.0,221.119,0.0,1000.0,161.795,92.411,73.0,841,15.59375,1000.0,0.0849913,99.9956828753,206.257,-223.033,13.2236988372,3.0,206.256925822,3.61396896964,841
206.511223029,206.957,1000.0,221.157,0.0,1000.0,184.555,92.4771,77.0,842,14.4782608696,1000.0,0.170704,99.9956828753,206.475,-222.894,12.6635488485,3.0,206.48820685,4.05957944234,842
206.053275204,206.476,1000.0,221.149,0.0,1000.0,161.292,92.4539,43.0,843,12.4125,1000.0,0.0851905,99.9956828753,206.036,-222.92,9.5730007704,3.0,206.028059646,3.72887309038,843
205.281153068,205.757,1000.0,221.173,0.0,1000.0,169.061,92.4164,115.0,844,17.1379310345,1000.0,0.0601695,99.9956828753,205.261,-221.798,17.4804800256,3.0,205.254614745,3.81787132064,844
205.913020687,206.315,1000.0,221.26,0.0,1000.0,166.715,92.4289,86.0,845,14.8235294118,1000.0,0.0681971,99.9956828753,205.884,-221.989,14.4720228844,3.0,205.895730165,3.65925459183,845
204.622123049,205.038,1000.0,221.385,0.0,1000.0,151.387,92.4339,49.0,846,12.5,1000.0,0.0870125,99.9956828753,204.599,-221.516,9.6902012363,3.0,204.597654352,3.56552603625,846
205.027249671,205.501,1000.0,221.418,0.0,1000.0,156.699,92.4492,56.0,847,13.5066666667,1000.0,0.0712284,99.9956828753,204.99,-221.319,11.6543249006,3.0,205.004750008,3.65432624824,847
204.90233214,205.326,1000.0,221.434,0.0,1000.0,173.313,92.4307,49.0,848,13.985915493,1000.0,0.134132,99.9956828753,204.892,-221.498,10.2935682883,3.0,204.880391645,3.7095160199,848
204.289111863,204.749,1000.0,221.487,0.0,1000.0,155.817,92.4201,71.0,849,16.7666666667,1000.0,0.135895,99.9956828753,204.278,-220.946,13.6117188073,3.0,204.2705472,3.61739502437,849
203.588529263,204.009,1000.0,221.538,0.0,1000.0,168.836,92.4148,50.0,850,14.0563380282,1000.0,0.0663244,99.9956828753,203.538,-220.402,11.3917283111,3.0,203.548876063,3.62609029584,850
203.912495325,204.34,1000.0,221.551,0.0,1000.0,156.926,92.4458,62.0,851,13.1315789474,1000.0,0.113349,99.9956828753,203.887,-220.581,11.9850148818,3.0,203.885834845,3.60217740938,851
203.413496196,203.816,1000.0,221.591,0.0,1000.0,157.623,92.3963,99.0,852,14.3880597015,1000.0,0.0630733,99.9956828753,203.359,-220.401,14.8142279572,3.0,203.376657645,3.71224658766,852
203.945504813,204.423,1000.0,221.622,0.0,1000.0,153.616,92.4169,57.0,853,12.6666666667,1000.0,0.113715,99.9956828753,203.936,-220.714,11.4060845794,3.0,203.908038159,3.57375107673,853
203.450359341,203.822,1000.0,221.744,0.0,1000.0,145.112,92.4341,49.0,854,11.8470588235,1000.0,0.0961549,99.9956828753,203.367,-220.166,9.36891717311,3.0,203.389943423,3.59892494335,854
202.910174712,203.372,1000.0,221.793,0.0,1000.0,193.764,92.4639,80.0,855,13.2837837838,1000.0,0.0752503,99.9956828753,202.853,-219.988,12.8856931667,3.0,202.842924177,4.1925223252,855
203.243447241,203.638,70.0,221.812,267.356202178,915.454545455,142.26,92.5337,72.0,856,13.2857142857,1000.0,0.120714,95.4975420721,203.201,-220.575,12.3402594669,3.0,203.193583643,3.43085674476,856
203.191205459,203.628,46.0,221.913,353.30723174,842.0,168.376,92.5161,66.0,857,10.175257732,1000.0,0.154943,90.0956543148,203.118,-219.814,10.7492606404,3.0,203.127224961,3.82725429388,857
203.663648848,204.14,47.0,221.956,459.600641862,644.0,179.584,92.5532,38.0,858,10.4791666667,1000.0,0.162298,77.4428154126,203.607,-220.148,8.06997930432,3.0,203.60748957,3.89356828335,858
203.541987051,203.924,1000.0,221.914,0.0,1000.0,154.328,92.6543,52.0,859,17.4464285714,1000.0,0.190915,99.9956828753,203.49,-220.155,11.9849900811,3.0,203.482196444,3.55924546155,859
203.389358236,203.718,1000.0,221.991,0.0,1000.0,142.574,92.6969,70.0,860,12.4268292683,1000.0,0.15781,99.9956828753,203.338,-220.323,12.1905906216,3.0,203.342523065,3.51227078972,860
203.611811552,203.952,47.0,222.001,353.860642297,841.75,147.817,92.7434,63.0,861,10.9213483146,1000.0,0.142562,89.9573039876,203.556,-220.356,10.6446428148,3.0,203.56075079,3.53884057563,861
203.210418562,203.684,1000.0,222.036,0.0,1000.0,173.801,92.8004,44.0,862,10.618556701,1000.0,0.0860742,99.9956828753,203.154,-220.1,9.03081014846,3.0,203.14970133,3.94330694866,862
204.013159847,204.447,1000.0,221.989,0.0,1000.0,162.906,92.8824,73.0,863,13.3733333333,1000.0,0.0822936,99.9956828753,203.947,-220.231,12.3069339083,3.0,203.954123881,3.83352120338,863
202.888444771,203.293,1000.0,222.003,0.0,1000.0,141.752,92.9972,62.0,864,15.0606060606,1000.0,0.0860993,99.9956828753,202.787,-220.187,12.9004096574,3.0,202.78821336,3.5405139953,864
203.744534587,204.162,1000.0,222.079,0.0,1000.0,162.076,93.0578,58.0,865,16.3064516129,1000.0,0.139248,99.9956828753,203.639,-220.423,12.5564386641,4.0,203.643862585,3.6751043095,865
203.649216816,204.066,1000.0,222.078,0.0,1000.0,162.884,93.1326,70.0,866,16.9152542373,1000.0,0.164543,99.9956828753,203.552,-220.625,13.6782496348,4.0,203.554239291,3.67722639107,866
203.243070567,203.687,1000.0,222.086,0.0,1000.0,139.973,93.2466,75.0,867,16.4262295082,1000.0,0.0879443,99.9956828753,203.195,-220.615,13.4961549064,3.0,203.188492914,3.66851261612,867
203.835488237,204.246,1000.0,222.172,0.0,1000.0,159.282,93.3445,95.0,868,16.4333333333,1000.0,0.111912,99.9956828753,203.748,-221.372,15.0824032862,3.0,203.757561429,3.79220197705,868
204.785294999,205.157,1000.0,222.182,0.0,1000.0,138.174,93.373,53.0,869,16.1612903226,1000.0,0.0873956,99.9956828753,204.72,-222.102,12.5495065427,3.0,204.726909532,3.55613927191,869
204.632328522,205.081,1000.0,222.242,0.0,1000.0,166.558,93.4405,64.0,870,14.0,1000.0,0.0859903,99.9956828753,204.567,-221.928,12.4232857236,3.0,204.588670227,3.81355112129,870
205.747511831,206.125,1000.0,222.247,0.0,1000.0,140.583,93.5006,62.0,871,16.4098360656,1000.0,0.132263,99.9956828753,205.708,-221.854,15.1974728801,3.0,205.69833857,3.4984085622,871
204.612132461,205.007,1000.0,222.29,0.0,1000.0,137.191,93.5757,77.0,872,17.4727272727,1000.0,0.0800139,99.9956828753,204.555,-221.638,16.1727655986,3.0,204.55678796,3.46354301842,872
205.014154882,205.441,1000.0,222.354,0.0,1000.0,154.808,93.6767,62.0,873,16.5625,1000.0,0.0821671,99.9956828753,204.959,-222.59,16.2200445052,3.0,204.963915351,3.61363417644,873
205.007739533,205.452,1000.0,222.404,0.0,1000.0,173.579,93.7826,67.0,874,14.9253731343,1000.0,0.101041,99.9956828753,204.967,-221.89,14.8337185813,2.0,204.961153484,3.88667949401,874
204.573725724,204.983,59.0,222.326,270.518479838,914.454545455,175.863,93.8375,78.0,875,12.8051948052,1000.0,0.122158,94.9716800942,204.522,-221.973,13.4367580361,2.0,204.510843452,3.82481921321,875
204.275513294,204.671,1000.0,222.336,0.0,1000.0,167.382,93.8618,83.0,876,16.9491525424,1000.0,0.121522,99.9956828753,204.219,-222.137,16.9979298129,3.0,204.243785431,3.82331920283,876
205.658758546,206.056,1000.0,222.331,0.0,1000.0,165.012,93.9159,48.0,877,13.52,1000.0,0.0766239,99.9956828753,205.608,-222.846,11.5681862595,3.0,205.604705805,3.65066709043,877
206.007002979,206.374,1000.0,222.363,0.0,1000.0,155.494,93.9922,37.0,878,13.0526315789,1000.0,0.0747387,99.9956828753,205.983,-223.232,10.3069914147,2.0,205.974834298,3.70392092128,878
206.146170471,206.503,1000.0,222.32,0.0,1000.0,150.902,94.0582,52.0,879,11.3295454545,1000.0,0.0770436,99.9956828753,206.099,-223.425,10.2721175905,3.0,206.111144998,3.49984240263,879
206.333385687,206.751,1000.0,222.354,0.0,1000.0,174.706,94.1291,55.0,880,14.9393939394,1000.0,0.120442,99.9956828753,206.295,-223.187,12.3397347694,3.0,206.294211181,3.78446548589,880
206.482522975,206.868,1000.0,222.4,0.0,1000.0,152.224,94.2246,74.0,881,11.6477272727,1000.0,0.0779034,99.9956828753,206.426,-223.471,11.9763400965,3.0,206.444388638,3.63308068399,881
206.239846697,206.682,1000.0,222.373,0.0,1000.0,162.218,94.3224,102.0,882,14.4927536232,1000.0,0.0801448,99.9956828753,206.209,-223.841,16.9915777845,2.0,206.201078602,3.6908011646,882
206.982087628,207.414,1000.0,222.391,0.0,1000.0,161.393,94.3761,57.0,883,11.9047619048,1000.0,0.0697233,99.9956828753,206.939,-224.373,11.3458814088,2.0,206.949112474,3.70682692417,883
207.133766713,207.568,32.0,222.494,469.76132493,424.76,172.447,94.4571,55.0,884,10.7311827957,1000.0,0.0835754,60.1234555938,207.079,-224.469,9.99907499479,2.0,207.103293486,3.83277019344,884
207.177349896,207.647,52.0,222.565,272.530838349,913.818181818,164.811,94.549,107.0,885,12.6666666667,1000.0,0.100916,94.6054712829,207.167,-225.198,15.1443199699,3.0,207.153938794,3.83799075984,885
