AverageAction,StdEsReturn,Epoch,StdReturn,AverageQLoss,QFunRegParamNorm,MaxEsReturn,AveragePolicySurr,AverageAbsQYDiff,AverageEsReturn,AverageAbsY,MinEsReturn,MaxReturn,PolicyRegParamNorm,AverageReturn,AverageDiscountedReturn,Iteration,AverageAbsQ,AverageQ,AverageY,MinReturn
1.0,0.543575881427,2633,0.325863065618,7.22078e+07,1132.01,28.0910146745,-898682.0,1601.0642726,27.1100416392,853928.117822,25.9036005039,-0.562277841819,115.453,-1.41700523641,-0.667689442399,2633,853954.0,853934.0,853928.080688,-2.06884523055
1.0,0.588973190412,2634,0.308343083445,6.67788e+07,1132.21,28.3428516394,-902926.0,1533.13641161,27.2535689997,858103.155568,26.3629984386,-0.555341982954,115.453,-1.41506979384,-0.664844945251,2634,858125.0,858104.0,858103.119942,-1.98608624311
1.0,0.658449055567,2635,0.300160304393,7.64903e+07,1132.39,28.4421689955,-901172.0,1640.52263615,27.1998752449,856384.368162,25.625918526,-0.47889638161,115.453,-1.42900555578,-0.676837709071,2635,856400.0,856378.0,856384.332061,-2.02009814172
1.0,0.628380177222,2636,0.310598355712,8.35694e+07,1132.58,28.1879401757,-902664.0,1664.07645817,26.8914182023,857827.564622,25.2603147458,-0.559052480457,115.453,-1.40668869152,-0.657795483074,2636,857852.0,857830.0,857827.52814,-2.04834646467
1.0,0.629785854146,2637,0.301078371007,5.73276e+07,1132.83,28.2344229513,-903025.0,1480.65895657,26.9162887919,858234.58767,25.6475446267,-0.48591398552,115.453,-1.42812130983,-0.675596150309,2637,858253.0,858232.0,858234.551504,-2.03202897804
1.0,0.699881296808,2638,0.320253009681,7.62046e+07,1132.99,28.0260751211,-900770.0,1644.27825232,27.1228341287,856042.344922,25.9045502016,-0.584680462104,115.453,-1.41726642131,-0.66742502405,2638,856069.0,856045.0,856042.308424,-1.97720439506
1.0,0.473900204126,2639,0.317678338025,7.91531e+07,1133.17,27.9449993977,-905768.0,1667.41347525,26.7919951049,860931.861746,26.0327575102,-0.498027579086,115.453,-1.41598519552,-0.665890894492,2639,860954.0,860932.0,860931.825428,-2.00197318415
1.0,0.541734973323,2640,0.304588584107,6.39026e+07,1133.26,28.2165804309,-905586.0,1511.78781463,27.1893306193,860762.07465,26.3353779256,-0.537247831991,115.453,-1.42231648067,-0.671314413619,2640,860786.0,860765.0,860762.040349,-2.02915098308
1.0,0.636163186379,2641,0.31748758934,9.40235e+07,1133.5,28.1437183378,-898062.0,1719.26708098,27.2115649259,853439.36226,25.6152518982,-0.503424389025,115.453,-1.40426244869,-0.655496754101,2641,853460.0,853438.0,853439.324245,-2.03556603927
1.0,0.590515823286,2642,0.316950909176,6.99168e+07,1133.77,28.244394907,-900703.0,1557.04487847,27.256574925,856019.775731,26.0207596064,-0.542705772166,115.453,-1.41316344063,-0.664301136262,2642,856043.0,856019.0,856019.740178,-1.97986670231
1.0,0.776200472367,2643,0.306460381202,8.69157e+07,1133.91,28.3299959482,-900391.0,1685.40099547,27.0741552668,855699.150965,25.6268530228,-0.559119505865,115.453,-1.42769372799,-0.674327741905,2643,855722.0,855702.0,855699.114719,-1.9989082657
1.0,0.701737267542,2644,0.312019193552,8.86899e+07,1134.07,28.1734236723,-898375.0,1714.41408098,27.0308859259,853755.570375,24.8969623396,-0.55163098883,115.453,-1.4149883576,-0.666573383521,2644,853781.0,853760.0,853755.533634,-2.06390290248
1.0,0.839230256155,2645,0.320267941242,6.8322e+07,1134.34,28.3607976935,-901183.0,1558.48055645,27.2000646061,856540.699472,24.6951629217,-0.56514966077,115.453,-1.41012528315,-0.661925428016,2645,856564.0,856540.0,856540.662341,-2.05348199269
1.0,0.746325040993,2646,0.31556659872,8.32293e+07,1134.57,28.0811780467,-899643.0,1656.89764236,27.183180548,855015.159413,25.3283049799,-0.494446020148,115.453,-1.40401121384,-0.655399854717,2646,855031.0,855012.0,855015.126409,-2.01059287319
1.0,0.674247089522,2647,0.312893341454,5.65661e+07,1134.69,27.9775088234,-897097.0,1450.8937401,27.0732288856,852578.864669,25.2152628797,-0.535210558901,115.453,-1.39238888751,-0.645756624117,2647,852607.0,852584.0,852578.827758,-1.97753557796
1.0,0.55524089233,2648,0.312504146713,7.69079e+07,1134.83,27.8175996506,-898744.0,1616.81642522,26.8516309425,854232.669907,25.7161790801,-0.574007757779,115.453,-1.41624582923,-0.66562253173,2648,854245.0,854225.0,854232.632817,-2.0259794873
1.0,0.526161440297,2649,0.327633888868,8.68268e+07,1134.97,28.0066940906,-903933.0,1762.57943994,27.0505879886,859273.910236,25.7326948151,-0.553503554529,115.453,-1.42152168801,-0.669897069055,2649,859299.0,859282.0,859273.875244,-2.01612010624
1.0,0.641207051378,2650,0.310997878559,8.6083e+07,1135.13,28.0772146525,-900029.0,1691.12115238,26.9541861338,855467.092655,25.1863072112,-0.591332531144,115.453,-1.42287227358,-0.671547449898,2650,855486.0,855467.0,855467.055274,-1.99903832506
1.0,0.633450159142,2651,0.306200352854,8.24335e+07,1135.18,28.3740797522,-900054.0,1675.82677803,27.1607143579,855525.768829,25.7249103983,-0.543921129751,115.453,-1.41728561793,-0.667092438033,2651,855540.0,855521.0,855525.732623,-2.01521873665
1.0,0.904727503553,2652,0.29566892163,7.35307e+07,1135.43,27.8296838597,-894531.0,1637.25799241,27.0333489148,850125.902126,24.0839030728,-0.504071030343,115.453,-1.40481915441,-0.6559008213,2652,850148.0,850130.0,850125.865709,-2.02670907925
1.0,0.634029775636,2653,0.316049592437,7.14781e+07,1135.56,27.9776988011,-897357.0,1613.15553247,27.0492761931,852931.292287,25.2487381611,-0.587412123924,115.453,-1.41336462495,-0.663659795945,2653,852949.0,852932.0,852931.255327,-2.01127438989
1.0,0.413983232174,2654,0.314616064566,7.15213e+07,1135.8,27.6354206648,-894309.0,1583.65739632,26.9829187558,849959.09807,26.3769391901,-0.545575517834,115.453,-1.40861120627,-0.659038001433,2654,849980.0,849964.0,849959.062599,-2.02975913727
1.0,0.739034011579,2655,0.308540800641,7.99542e+07,1135.84,28.1120126265,-898320.0,1680.03976174,27.0491789317,853883.782499,25.0177752606,-0.533959437008,115.453,-1.41513368346,-0.664774449183,2655,853900.0,853879.0,853883.745974,-2.01123943956
1.0,0.874844170209,2656,0.311377105184,7.837e+07,1136.1,28.5591787229,-894360.0,1684.28014335,27.0934457913,850017.744477,25.1490360345,-0.540592307877,115.453,-1.41455290533,-0.664861919373,2656,850035.0,850021.0,850017.706563,-2.02539896602
1.0,0.722687882526,2657,0.310943627567,6.6882e+07,1136.29,28.1817785662,-895567.0,1596.42956517,26.9562918636,851198.75409,24.8889270424,-0.561042407226,115.453,-1.43595857663,-0.682234054357,2657,851212.0,851195.0,851198.716554,-2.11408897748
1.0,0.563225927373,2658,0.297813979988,8.39874e+07,1136.45,28.2233848576,-897245.0,1682.58425505,26.994108297,852832.25352,25.4710259315,-0.576439295298,115.453,-1.44676850295,-0.691374177432,2658,852847.0,852832.0,852832.216364,-2.02510413417
1.0,0.775276799506,2659,0.322629747887,7.72036e+07,1136.46,27.9315948586,-894629.0,1621.49051891,27.0962110611,850251.271402,24.86645168,-0.504906219485,115.453,-1.40822838698,-0.659657022488,2659,850265.0,850251.0,850251.235289,-2.03021301337
1.0,0.475532821991,2660,0.299946125913,6.97072e+07,1136.65,28.0036591492,-895285.0,1639.22202003,26.8939802166,850887.682075,26.0057980022,-0.576843498921,115.453,-1.43301962135,-0.679023241116,2660,850903.0,850887.0,850887.645752,-2.0953926725
1.0,0.573435446143,2661,0.297400250469,7.48367e+07,1136.86,28.2496445199,-894842.0,1652.44413796,27.1068920159,850465.578496,25.9803125071,-0.568780758579,115.453,-1.40868780504,-0.659215528292,2661,850478.0,850466.0,850465.542294,-2.02683096764
1.0,0.617803546077,2662,0.314675770571,6.97908e+07,1137.12,28.3124895315,-892269.0,1661.74857765,27.1390655184,847929.899021,25.9697562677,-0.528287325814,115.453,-1.41669026763,-0.666246797665,2662,847945.0,847933.0,847929.861772,-2.02877389848
1.0,0.581107104449,2663,0.315246547405,6.84473e+07,1137.19,27.7642932811,-892498.0,1603.90813095,26.8483864467,848142.506294,25.4325238185,-0.563215250794,115.453,-1.41150596538,-0.661659479679,2663,848147.0,848136.0,848142.470732,-2.03923705893
1.0,0.62003204747,2664,0.313997310992,5.8437e+07,1137.39,27.9853953679,-894144.0,1521.26332075,27.0342011927,849760.652342,25.932947541,-0.527195840482,115.453,-1.40194604051,-0.65286691719,2664,849770.0,849762.0,849760.617184,-2.05490154473
1.0,0.681705808801,2665,0.316721837451,5.56322e+07,1137.4,28.1740628684,-891778.0,1506.61691233,27.2526300414,847439.960861,25.914966905,-0.538402068119,115.453,-1.41068453447,-0.662063107303,2665,847450.0,847440.0,847439.924293,-1.99679309037
1.0,0.871303248429,2666,0.322995530897,5.74153e+07,1137.62,27.8666328628,-895463.0,1543.17534411,26.9507280023,851071.835044,23.7534881959,-0.560324190346,115.453,-1.41318156254,-0.6630640771,2666,851086.0,851075.0,851071.796441,-2.01064490192
1.0,0.530227153203,2667,0.319917797873,9.10298e+07,1137.71,27.8868392586,-898276.0,1774.51890241,27.0594104006,853794.00856,25.3630602041,-0.547751262451,115.453,-1.42238401121,-0.671652340332,2667,853794.0,853786.0,853793.971891,-2.03675990031
1.0,0.614830680559,2668,0.312870081071,6.27683e+07,1137.8,27.9195191211,-892661.0,1541.16095233,26.9514085773,848294.524809,25.7150631087,-0.408871853415,115.453,-1.42357840478,-0.67141271159,2668,848312.0,848302.0,848294.487935,-2.03156509347
1.0,0.737356413383,2669,0.317369431909,7.5943e+07,1137.97,28.2721579178,-889940.0,1638.39778534,26.9807037038,845611.045613,24.6712928885,-0.471566413691,115.453,-1.41584887364,-0.666313114695,2669,845618.0,845610.0,845611.011274,-1.99615378995
1.0,0.819135102036,2670,0.313203082667,8.19417e+07,1138.05,28.5541571172,-892418.0,1703.42761593,27.2716722115,848013.353707,24.959489587,-0.575482061105,115.453,-1.39379311762,-0.647011378513,2670,848020.0,848013.0,848013.319026,-2.0573443042
1.0,0.977204042414,2671,0.317952325708,7.00397e+07,1138.14,28.6634107527,-889731.0,1620.65481137,26.9924348606,845400.484168,24.8737715349,-0.481003515086,115.453,-1.42280598557,-0.672538315227,2671,845410.0,845401.0,845400.447697,-2.03033641917
1.0,0.662800091741,2672,0.302833553677,5.64988e+07,1138.41,28.1038461794,-893992.0,1507.12705722,27.0877569514,849539.96768,25.8291540589,-0.471111108145,115.453,-1.42533375494,-0.673038750358,2672,849547.0,849540.0,849539.932888,-1.99339913386
1.0,0.601342448882,2673,0.320859518171,5.92948e+07,1138.52,27.887504696,-887731.0,1536.36143113,26.7525472818,843448.873111,25.2254818068,-0.591730119874,115.453,-1.42056714964,-0.669228896279,2673,843457.0,843448.0,843448.835534,-2.04057334919
1.0,0.635862763586,2674,0.314411191595,7.45968e+07,1138.57,28.2180196992,-890829.0,1677.51105575,27.2478266723,846436.65585,25.637556807,-0.488520973132,115.453,-1.42622885609,-0.674510658801,2674,846445.0,846436.0,846436.620964,-2.02754147093
1.0,0.73152566359,2675,0.298330949436,8.36451e+07,1138.7,27.9831256535,-888478.0,1701.29600801,27.0472065286,844158.590116,24.7220769302,-0.49714862793,115.453,-1.41757833297,-0.667132022187,2675,844169.0,844163.0,844158.553881,-2.04025203549
1.0,1.14435425972,2676,0.322006224633,6.1975e+07,1138.68,28.9849549223,-891109.0,1548.4498252,27.093770301,846708.086646,23.230779279,-0.516458510045,115.453,-1.41339503165,-0.664763493377,2676,846711.0,846704.0,846708.051918,-2.03768239714
1.0,0.620689219415,2677,0.302969248592,7.56647e+07,1138.91,27.5736295667,-892276.0,1635.06583399,26.7329074932,847853.628172,25.1917970919,-0.593830827469,115.453,-1.42388308655,-0.67241308668,2677,847870.0,847861.0,847853.591179,-2.05357601689
1.0,0.670095816861,2678,0.31477506232,7.58078e+07,1138.99,28.2383403002,-885432.0,1636.82122111,27.3041085773,841173.687499,26.0054993611,-0.577668904156,115.453,-1.41722681626,-0.666982257553,2678,841177.0,841169.0,841173.652938,-1.98976216854
1.0,0.751557202479,2679,0.305400166339,6.80702e+07,1139.1,28.2177279985,-885551.0,1610.40477219,27.1631688362,841252.425908,24.9701138686,-0.67187386931,115.453,-1.45382668818,-0.699479448899,2679,841262.0,841254.0,841252.389079,-2.0348180466
1.0,0.841473215707,2680,0.300391040366,5.82106e+07,1139.25,28.2170686946,-887739.0,1553.80285952,27.1032467804,843360.229865,24.1220182231,-0.506423657209,115.453,-1.42405006015,-0.67177149567,2680,843367.0,843359.0,843360.195085,-2.00229976766
1.0,0.627154332976,2681,0.311007568253,8.68973e+07,1139.31,27.9311451622,-884117.0,1770.15933474,26.939487516,839825.698265,25.5951529838,-0.553014701526,115.453,-1.40991349747,-0.661034071615,2681,839836.0,839827.0,839825.66041,-2.03009444611
1.0,0.709986122589,2682,0.31617805664,5.66452e+07,1139.52,28.2127359917,-885685.0,1481.51027104,27.2399372162,841372.356712,25.5666079636,-0.501519064386,115.453,-1.43054999255,-0.678449109441,2682,841378.0,841371.0,841372.321165,-2.06073378537
1.0,0.695931151581,2683,0.306708198279,6.50199e+07,1139.58,28.2999083001,-883864.0,1612.44118495,26.9622738412,839557.937974,24.6862355868,-0.631964526827,115.453,-1.43068832431,-0.678115642154,2683,839569.0,839560.0,839557.901905,-1.98357722392
1.0,0.69414589069,2684,0.32184771586,6.50305e+07,1139.69,28.491761076,-885653.0,1623.79943208,27.2296536177,841305.220439,25.9696033155,-0.548353473399,115.453,-1.41001215859,-0.661509261578,2684,841313.0,841303.0,841305.183949,-2.03585489967
1.0,0.614427581046,2685,0.307778042784,7.70378e+07,1139.89,27.7439976115,-881854.0,1653.92247363,26.9184088273,837611.939072,25.181376249,-0.563458783384,115.453,-1.41217919834,-0.662329267127,2685,837618.0,837608.0,837611.901593,-2.04723115443
1.0,0.574422171518,2686,0.314348133034,8.05946e+07,1140.0,28.0800809538,-881159.0,1680.89715384,27.0782305786,836948.129641,26.0140589299,-0.522702084145,115.453,-1.41498816701,-0.663776108929,2686,836964.0,836955.0,836948.093567,-1.99678855854
1.0,0.54457938789,2687,0.310270414364,7.43925e+07,1140.27,27.7684429604,-884129.0,1679.00548556,26.791245335,839882.851963,25.819334002,-0.499649019675,115.453,-1.41376624734,-0.663619370649,2687,839883.0,839872.0,839882.815192,-2.0272996946
1.0,0.529367275582,2688,0.311408164038,6.12065e+07,1140.45,28.2870870003,-879917.0,1572.6784608,27.0742510554,835754.109348,26.3741512646,-0.498002714118,115.453,-1.39749370691,-0.649360942584,2688,835773.0,835763.0,835754.071852,-1.9886724172
1.0,0.875194685374,2689,0.304687047652,6.71821e+07,1140.55,28.3666985812,-884996.0,1597.68995696,27.21914346,840723.607565,24.2156720138,-0.505966847714,115.453,-1.40430705225,-0.655698102521,2689,840725.0,840715.0,840723.572083,-2.0796838196
1.0,0.765470776233,2690,0.300153659313,6.09044e+07,1140.81,28.047883032,-882566.0,1533.84001207,27.2041218631,838340.854647,24.9111739596,-0.573264162141,115.453,-1.39738828977,-0.64856093591,2690,838353.0,838343.0,838340.818884,-1.93154145575
1.0,0.72536327871,2691,0.319456716977,6.09e+07,1140.99,28.0206408502,-886300.0,1559.74115817,27.0468548007,842026.793847,24.7084192154,-0.514842019649,115.453,-1.41640112326,-0.666206365367,2691,842033.0,842023.0,842026.759818,-2.01455538053
1.0,0.821968635232,2692,0.300568265782,6.5649e+07,1141.15,28.2832687518,-882382.0,1656.91665355,27.2073170686,838213.74618,24.3050744595,-0.515400885927,115.453,-1.42285824318,-0.672133545923,2692,838224.0,838212.0,838213.709655,-2.0530419088
1.0,0.730603816026,2693,0.31905385101,4.90836e+07,1141.28,28.2937699002,-884148.0,1469.78824926,27.2903936311,839909.78721,24.8905724982,-0.464391498602,115.453,-1.40555423341,-0.656659337235,2693,839912.0,839903.0,839909.754244,-2.03881914622
1.0,0.87767943851,2694,0.30850848535,6.03132e+07,1141.4,28.4250567479,-880280.0,1544.36330192,27.0168432634,836210.393871,24.6191426084,-0.506289100187,115.453,-1.42701882479,-0.6760963192,2694,836217.0,836207.0,836210.35782,-1.99501294253
1.0,0.934053955995,2695,0.321352270173,7.367e+07,1141.35,28.4665932601,-880666.0,1666.02909346,26.9862013076,836613.169639,24.2539972523,-0.484572199523,115.453,-1.38589888556,-0.640518905174,2695,836619.0,836609.0,836613.132905,-2.0657995504
1.0,0.58825830756,2696,0.320791728281,6.00536e+07,1141.67,27.6739678929,-882766.0,1555.63171925,26.9634730394,838637.231618,25.8078795269,-0.607932592847,115.453,-1.42199536986,-0.671986152766,2696,838642.0,838633.0,838637.196881,-1.97563507469
1.0,0.566334485898,2697,0.308420857553,7.22198e+07,1141.84,27.9105688261,-879216.0,1652.82238438,27.0953069077,835215.349556,25.9764123182,-0.487646643141,115.453,-1.41538345758,-0.664774699528,2697,835229.0,835218.0,835215.311642,-2.04601022191
1.0,0.78763861524,2698,0.316381864779,6.09042e+07,1141.93,28.3160142827,-881110.0,1619.53608516,26.9866439719,837098.954986,24.958166097,-0.589107763083,115.453,-1.43485535253,-0.683186716363,2698,837105.0,837095.0,837098.91733,-2.0260295514
1.0,0.787530113525,2699,0.31059683953,6.59918e+07,1142.18,28.508008427,-873593.0,1610.48210367,27.0633263262,829795.237331,25.2010788879,-0.510103435192,115.453,-1.40448075689,-0.655040743317,2699,829797.0,829789.0,829795.2016,-2.05040181802
1.0,0.698241966681,2700,0.320388799704,6.75461e+07,1142.33,28.4424879483,-880014.0,1633.39565338,27.1293493157,836062.684862,25.9034464075,-0.535452878512,115.453,-1.40813653856,-0.660036767986,2700,836069.0,836058.0,836062.649619,-1.98725770001
1.0,0.416661401529,2701,0.30448038628,6.84696e+07,1142.52,28.4260034826,-876143.0,1626.73928526,27.2013953076,832305.643858,26.5151247682,-0.489172439464,115.453,-1.41353057361,-0.664363229586,2701,832307.0,832298.0,832305.609659,-2.04770708667
1.0,0.575075963959,2702,0.318946340946,6.0397e+07,1142.63,27.8225172335,-877675.0,1557.7340418,27.1623852943,833846.013172,25.690183896,-0.576593537304,115.453,-1.40026723685,-0.652299836122,2702,833855.0,833845.0,833845.976808,-2.0443903928
1.0,0.780259826485,2703,0.304010817923,7.59573e+07,1142.8,28.1308607938,-874324.0,1736.98870274,26.7912562151,830583.6091,24.9690204639,-0.544065249586,115.453,-1.41927827734,-0.668639075333,2703,830590.0,830579.0,830583.57199,-2.01676221489
1.0,0.505066030677,2704,0.317680848414,7.84059e+07,1142.97,28.1510755543,-877639.0,1739.88441686,26.9631515329,833849.080174,26.3076459966,-0.52857419213,115.453,-1.4157378952,-0.664976984347,2704,833858.0,833848.0,833849.04252,-2.06313294805
1.0,0.424415933905,2705,0.319319649181,6.04297e+07,1143.26,27.5549646366,-872566.0,1602.14948692,26.9728295214,828973.705006,26.0135626428,-0.551655435411,115.453,-1.40772186068,-0.659249558521,2705,828979.0,828968.0,828973.668708,-2.099282172
1.0,0.592279310953,2706,0.302068174272,6.81143e+07,1143.49,28.752273334,-871152.0,1625.45920186,27.1970190537,827572.834048,26.0884124048,-0.511791441283,115.453,-1.41869774781,-0.66808078788,2706,827580.0,827570.0,827572.797527,-2.05650554993
1.0,0.81725499338,2707,0.315094083336,7.08738e+07,1143.75,27.7684464014,-875095.0,1710.19308672,26.9413399539,831439.653245,24.3040793648,-0.483610499416,115.453,-1.41540389134,-0.665110030894,2707,831449.0,831436.0,831439.6168,-2.082292348
1.0,0.689801766715,2708,0.308523482002,8.06466e+07,1143.9,28.4583291321,-873842.0,1718.60715497,27.0033526373,830192.794374,25.8325076786,-0.596979242017,115.453,-1.41648243668,-0.664960414884,2708,830199.0,830188.0,830192.756419,-2.02949051601
1.0,0.567409186398,2709,0.313134557865,5.78976e+07,1144.11,28.4631651404,-872520.0,1564.43906801,27.2680565757,828975.049855,26.0439490098,-0.586289912417,115.453,-1.43642149234,-0.683345938732,2709,828983.0,828972.0,828975.01425,-2.01070109652
1.0,0.747260129645,2710,0.307654075345,6.82907e+07,1144.36,28.1393886592,-870175.0,1671.99207366,27.0290393177,826694.935568,24.6818058212,-0.564358594138,115.453,-1.42147724675,-0.670276492283,2710,826700.0,826689.0,826694.899577,-2.06486542349
1.0,0.740245713537,2711,0.324094454189,6.32709e+07,1144.48,28.0905885883,-870335.0,1609.0031958,27.1760389347,826898.562797,25.5884593765,-0.601375579609,115.453,-1.39029964683,-0.644206837843,2711,826905.0,826894.0,826898.526545,-2.06714638709
1.0,0.587513046589,2712,0.297650663985,6.95815e+07,1144.73,27.8189290334,-862950.0,1664.36286306,27.0517004801,819675.27173,25.661642574,-0.592804362166,115.453,-1.42425642136,-0.672670192903,2712,819682.0,819671.0,819675.236259,-2.04329625471
1.0,0.666237299416,2713,0.311204890311,6.49879e+07,1144.85,27.8875874326,-869092.0,1608.60232165,26.9844918677,825733.036484,25.441321306,-0.586735158954,115.453,-1.40372576141,-0.654496370696,2713,825739.0,825729.0,825733.000752,-1.98486045545
1.0,0.566557602336,2714,0.312384914724,6.2623e+07,1145.13,28.0757454357,-869016.0,1599.16709903,27.2025928757,825669.658714,26.228043664,-0.507991985376,115.453,-1.42965924755,-0.677113358906,2714,825676.0,825665.0,825669.621778,-2.02738545942
1.0,0.719012087166,2715,0.32006760398,6.44853e+07,1145.44,28.1964379521,-865434.0,1619.62038728,27.1135276075,822231.16799,25.384839744,-0.534789588179,115.453,-1.41924173188,-0.668612419191,2715,822244.0,822233.0,822231.129662,-2.01107031975
1.0,0.573296410733,2716,0.307543877608,6.41574e+07,1145.65,28.2359975976,-867290.0,1661.31677467,27.1210763831,824043.252216,26.1418731132,-0.545159320619,115.453,-1.42901066152,-0.676544924918,2716,824049.0,824038.0,824043.213697,-2.005950193
1.0,0.551428835743,2717,0.313931310005,8.31892e+07,1145.83,28.2425003424,-861306.0,1724.87819253,27.0233952806,818181.100721,26.1198656017,-0.535944144489,115.453,-1.41302067352,-0.663217676197,2717,818182.0,818173.0,818181.06702,-1.99464472363
1.0,0.594843149013,2718,0.311315203423,5.61239e+07,1146.03,27.9575306933,-865086.0,1553.96811971,27.0716681155,821923.549761,25.4670600822,-0.614896019294,115.453,-1.43315284199,-0.68077427129,2718,821927.0,821920.0,821923.514974,-2.02809865918
1.0,0.603103621469,2719,0.306993350071,5.08753e+07,1146.1,27.8421136949,-859226.0,1546.77285964,27.0523048495,816218.455317,24.986490817,-0.551734091918,115.453,-1.39434655648,-0.647601455454,2719,816222.0,816214.0,816218.420246,-2.04382486525
1.0,0.819947938721,2720,0.306482328885,6.42994e+07,1146.25,28.0658495251,-863917.0,1644.68702093,27.0454342906,820826.381123,24.3000195401,-0.521762530528,115.453,-1.41316807679,-0.662311937455,2720,820825.0,820819.0,820826.346114,-2.02951639386
1.0,0.820167637672,2721,0.301600369858,5.71061e+07,1146.49,28.0372852815,-864346.0,1591.40829558,27.012909938,821293.020359,24.1743522424,-0.569410596391,115.453,-1.43364369895,-0.68014034055,2721,821299.0,821292.0,821292.98365,-1.99823274875
1.0,0.614500006722,2722,0.307388176949,6.93814e+07,1146.74,28.153705204,-860450.0,1667.43025962,27.3125679302,817519.672561,25.6369816952,-0.535944214509,115.453,-1.42700297081,-0.674915298874,2722,817526.0,817521.0,817519.636727,-1.99837013324
1.0,0.61036217013,2723,0.317717655915,7.17366e+07,1146.96,28.5312724977,-857402.0,1656.37510011,27.080286947,814578.690559,25.6704783899,-0.591933399486,115.453,-1.41510250053,-0.663948899594,2723,814583.0,814578.0,814578.654053,-2.02695466195
1.0,0.802685207862,2724,0.311857615565,6.62955e+07,1147.21,28.4264972367,-860566.0,1614.87163674,27.1808563067,817662.95315,25.0667700152,-0.568689783764,115.453,-1.41718543401,-0.666873636983,2724,817666.0,817661.0,817662.918244,-2.07698541131
1.0,0.800974446129,2725,0.32292076187,7.26148e+07,1147.46,28.234982646,-857313.0,1700.86517351,26.9192744468,814501.491272,24.2131858689,-0.544030166007,115.453,-1.41432022191,-0.664714143831,2725,814503.0,814498.0,814501.454074,-2.00392956763
1.0,0.875350381948,2726,0.322533399294,6.59176e+07,1147.68,28.3444576765,-859816.0,1669.49027943,27.0855700269,816984.607657,24.6358987609,-0.558792057847,115.453,-1.42591093602,-0.675764365927,2726,816984.0,816979.0,816984.570917,-2.01921818233
1.0,0.860523167333,2727,0.305722850611,7.42565e+07,1147.86,27.6241078187,-850284.0,1689.34010966,26.789869346,807669.338602,23.6965744271,-0.543399629793,115.453,-1.41387666742,-0.66366494019,2727,807674.0,807669.0,807669.301894,-2.0318156959
1.0,0.754599450803,2728,0.311789366366,5.79886e+07,1148.06,28.3554314917,-853125.0,1603.72135321,27.0749729451,810516.763454,24.6618779995,-0.57181829001,115.453,-1.41328255603,-0.662668270686,2728,810517.0,810512.0,810516.727653,-2.03211761784
1.0,0.802615642074,2729,0.32195084105,5.97405e+07,1148.22,28.5374483742,-852607.0,1593.03058635,27.057947185,810022.029987,24.6525159036,-0.533206506015,115.453,-1.40974616727,-0.659991757085,2729,810024.0,810019.0,810021.994283,-2.03078712479
1.0,0.806400119016,2730,0.310633471697,8.77462e+07,1148.36,27.8082101621,-848246.0,1797.72954076,26.9861423789,805734.883694,24.1914688731,-0.557402312322,115.453,-1.41784419556,-0.668073761854,2730,805738.0,805734.0,805734.847715,-1.97779308094
1.0,0.728105283056,2731,0.326202187561,5.35292e+07,1148.59,28.3262653983,-853287.0,1535.77671898,27.2367785087,810732.368087,25.6363699192,-0.547972413197,115.453,-1.41330160169,-0.663833936062,2731,810734.0,810729.0,810732.333729,-2.10518004302
1.0,0.503951691272,2732,0.299266057601,6.9491e+07,1148.73,28.1600228633,-849935.0,1689.52181,27.0133796632,807445.357935,25.9211716834,-0.580511965128,115.453,-1.43218155178,-0.679794391522,2732,807452.0,807446.0,807445.321176,-2.03118007202
1.0,0.656636731426,2733,0.325004019218,6.78586e+07,1149.07,28.0292793445,-842281.0,1643.25501284,26.8256860238,799993.211999,25.6641552397,-0.523931767624,115.453,-1.40721310304,-0.658968022185,2733,799995.0,799991.0,799993.174608,-2.02899296119
1.0,0.472066902577,2734,0.306548648517,6.26025e+07,1149.26,27.6654057635,-841180.0,1593.54899586,26.863616506,798958.721784,26.0563466435,-0.566537749253,115.453,-1.40988829802,-0.660081410061,2734,798960.0,798955.0,798958.685402,-2.00612059846
1.0,0.673055782022,2735,0.306773625258,6.12122e+07,1149.36,28.1624545234,-841767.0,1617.82895554,26.9401530674,799569.017593,25.3555683878,-0.50412161269,115.453,-1.42177995336,-0.670723456807,2735,799576.0,799570.0,799568.980476,-2.04816108359
1.0,0.564381100946,2736,0.306082717628,5.89602e+07,1149.48,28.1057975502,-841751.0,1601.8542142,27.3859525487,799559.212945,26.0764172656,-0.546009868601,115.453,-1.42977577776,-0.677621601464,2736,799560.0,799555.0,799559.175958,-2.05510816972
1.0,1.0245061818,2737,0.319262510629,5.88899e+07,1149.72,28.1569192254,-842597.0,1589.69809086,26.6945907372,800410.542007,23.2993331447,-0.592582217623,115.453,-1.42085158122,-0.669599833034,2737,800409.0,800405.0,800410.505757,-2.02120187884
1.0,0.653964686959,2738,0.310408848328,7.08993e+07,1150.0,28.2636911245,-838150.0,1631.07958124,27.1299373153,796099.510102,25.5023067576,-0.575714687058,115.453,-1.41647935962,-0.666407904895,2738,796104.0,796099.0,796099.472488,-2.04005865852
1.0,0.803445516122,2739,0.312347722751,6.42063e+07,1150.13,28.7736733726,-840420.0,1634.5001146,27.2045810227,798310.306645,24.4754016873,-0.55276202971,115.453,-1.42351888388,-0.672383071663,2739,798317.0,798312.0,798310.270132,-2.00456851593
