MinReturn,AverageAbsY,AverageReturn,AverageY,StdReturn,StdEsReturn,AveragePolicySurr,AverageDiscountedReturn,MaxReturn,MaxEsReturn,AverageQ,AverageQLoss,PolicyRegParamNorm,MinEsReturn,AverageAction,Iteration,AverageAbsQ,AverageEsReturn,AverageAbsQYDiff,QFunRegParamNorm,Epoch
3613.58145127,29.7740152794,3735.08073826,29.0553263594,69.4948150574,0.0,-29.1425,310.428726624,3884.93051866,2409.07348964,29.0561,1.43164,200.901,2409.07348964,0.999944,3163,29.7724,2409.07348964,0.377727100426,182.619,3163
3289.69953602,29.7983375031,3434.90478877,29.0855741503,86.8804391006,0.0,-29.1592,288.970499877,3566.94683183,2212.94414808,29.088,1.37306,200.853,2212.94414808,0.999881,3164,29.7956,2212.94414808,0.37558618867,182.659,3164
3532.59424064,29.7064004104,3682.26862388,28.9723231476,79.9489397582,0.0,-29.0515,299.439392058,3781.24740859,2444.33555156,28.9714,1.7858,200.869,2444.33555156,0.999942,3165,29.7028,2444.33555156,0.401662620249,182.689,3165
3488.70490087,29.7684997147,3696.37560486,29.0524262014,122.426158269,0.0,-29.1513,321.152071993,3935.89290488,2455.08665369,29.0516,1.75942,200.9,2455.08665369,0.999939,3166,29.766,2455.08665369,0.411558235641,182.69,3166
3447.03640448,29.7631748154,3589.89626808,29.0450345707,100.124578566,0.0,-29.1444,296.669488303,3760.6100509,2378.70127663,29.0443,1.66862,200.866,2378.70127663,0.999922,3167,29.7599,2378.70127663,0.408306385113,182.704,3167
3676.73771282,29.7480934746,3828.9064474,29.0308625838,80.0476875603,0.0,-29.1245,321.127781739,3919.33187641,2417.72663109,29.0313,1.89574,200.861,2417.72663109,0.999962,3168,29.7468,2417.72663109,0.418498171889,182.732,3168
3451.35829273,29.8016151513,3639.75554813,29.0911808168,103.936914713,0.0,-29.1809,303.635837266,3810.22066746,2306.78077582,29.0916,1.50848,200.905,2306.78077582,0.999924,3169,29.7997,2306.78077582,0.400696233168,182.808,3169
3485.88349151,29.8655864107,3667.28059943,29.1648130651,134.360958878,0.0,-29.2575,299.318097658,3938.94887155,1163.98664799,29.1653,1.96202,200.92,1163.98664799,0.999974,3170,29.8643,1163.98664799,0.428271787186,182.814,3170
1484.59376093,29.851273925,3212.75792543,29.1493435242,638.824250527,0.0,-29.252,301.644863821,3611.0032034,2518.52582548,29.1503,1.80378,201.0,2518.52582548,0.999951,3171,29.8508,2518.52582548,0.41734186108,182.856,3171
3158.25919096,29.9747412432,3295.50276785,29.2963007732,111.364503407,0.0,-29.3899,265.652448132,3501.5916396,2259.96081528,29.2956,1.43719,201.025,2259.96081528,0.999939,3172,29.9723,2259.96081528,0.399687566573,182.886,3172
351.139691838,29.9279615716,2883.77566153,29.2311925962,850.432090599,0.0,-29.3175,265.263936385,3300.71252779,2350.9188005,29.2309,1.2829,200.987,2350.9188005,0.999871,3173,29.9254,2350.9188005,0.38127696378,182.893,3173
3251.03242824,29.829735335,3540.33832544,29.1159276421,157.81234132,0.0,-29.2149,290.055206334,3786.19645879,2203.8451358,29.1163,1.36473,201.121,2203.8451358,0.999922,3174,29.827,2203.8451358,0.381600145818,182.9,3174
-11.7799176085,29.9731915267,2335.92050273,29.2883768434,1310.80793028,0.0,-29.3717,253.824151292,3439.68161276,2273.11442184,29.2882,1.51686,201.031,2273.11442184,0.999953,3175,29.9713,2273.11442184,0.39432737666,182.946,3175
-414.006598517,29.8343074388,1778.25073276,29.1247540125,1286.56257974,0.0,-29.2026,244.647022096,3212.34885696,2363.77817128,29.125,1.34988,201.066,2363.77817128,0.999916,3176,29.8328,2363.77817128,0.369849124332,182.948,3176
-102.306887847,29.8677882585,2120.12688907,29.1667772321,1034.39503917,0.0,-29.256,272.57652256,3630.26695129,2467.18586588,29.1667,1.464,201.051,2467.18586588,0.999884,3177,29.8646,2467.18586588,0.363173557799,182.954,3177
-494.677445268,29.824598992,2774.62025846,29.1192013325,1315.07707761,0.0,-29.1881,257.89198945,3833.58773012,2214.25736151,29.118,1.30455,201.096,2214.25736151,0.999945,3178,29.8218,2214.25736151,0.34001370869,182.962,3178
283.670646807,29.7703046382,1983.53646004,29.0574840612,1295.44112485,0.0,-29.1295,260.251747891,3771.92667671,1913.11718746,29.0591,1.17045,201.102,1913.11718746,0.999942,3179,29.7697,1913.11718746,0.331836571589,183.031,3179
-380.515136359,29.8240293304,104.880927909,29.1259858611,495.481496132,0.0,-29.1976,165.786684983,1356.91147993,2173.67186755,29.1267,1.10469,201.17,2173.67186755,0.999984,3180,29.8227,2173.67186755,0.326494345655,183.015,3180
-198.813663231,29.7995078789,1270.42843523,29.1006338351,967.933382089,0.0,-29.1854,233.707895623,2514.00978746,2682.81003352,29.101,1.39774,201.197,2682.81003352,0.999941,3181,29.7986,2682.81003352,0.347678770459,183.024,3181
-323.112404408,29.7869275687,420.213127176,29.0880088456,598.049666878,0.0,-29.1583,190.827796855,1718.26469285,2441.39388441,29.0873,1.18314,201.286,2441.39388441,0.999966,3182,29.7842,2441.39388441,0.331550784527,183.057,3182
-265.296229135,29.7249788134,997.68656778,29.018348606,1145.89475774,0.0,-29.0927,251.06722643,3258.19380399,1703.55263638,29.0183,1.31449,201.338,1703.55263638,0.999984,3183,29.7224,1703.55263638,0.334860194963,183.096,3183
-406.984679134,29.7236058322,561.933793994,29.0208679519,873.155469633,0.0,-29.097,230.470436356,2124.60163924,2677.22906125,29.021,1.22114,201.419,2677.22906125,0.999905,3184,29.721,2677.22906125,0.341576416379,183.097,3184
-482.776159958,29.6941385908,343.848011394,28.9838884952,618.793993718,0.0,-29.0512,171.667371376,1170.50757909,2631.8220344,28.9836,1.18813,201.468,2631.8220344,0.999948,3185,29.6917,2631.8220344,0.326292427086,183.093,3185
-134.122774917,29.6858034291,2738.7615726,28.9818560007,1121.36431316,0.0,-29.0607,256.857385505,3365.36869162,1296.25675154,28.9814,1.43217,201.451,1296.25675154,0.999951,3186,29.6842,1296.25675154,0.353038883332,183.15,3186
-119.828211865,29.6618965997,2022.79100378,28.9483491093,1284.19607308,0.0,-29.034,225.985191345,3375.89324546,-300.583284434,28.9487,1.17356,201.524,-300.583284434,0.999951,3187,29.6606,-300.583284434,0.336941192992,183.162,3187
1086.09551602,29.6995943026,2721.2537979,28.9990303248,570.686746572,0.0,-29.0647,240.335762657,3155.05250918,2412.53617137,28.9999,1.2086,201.497,2412.53617137,0.999931,3188,29.6987,2412.53617137,0.356193630233,183.187,3188
-188.943970519,29.8465070727,1862.45265477,29.1725290069,1239.32780337,0.0,-29.2621,229.524094133,3147.59734339,2182.15948441,29.173,1.1788,201.566,2182.15948441,0.99991,3189,29.8457,2182.15948441,0.366504144662,183.251,3189
557.308518492,29.7841408019,2910.83153381,29.0890326192,793.591345456,0.0,-29.1775,265.321005399,3394.44340382,2298.18697827,29.0873,1.07984,201.546,2298.18697827,0.999918,3190,29.7818,2298.18697827,0.352312287654,183.259,3190
2702.52353345,29.7922691078,2941.89406147,29.0995312771,103.294820769,0.0,-29.1871,245.45709576,3089.58967369,363.782192264,29.0999,0.988213,201.511,363.782192264,0.999772,3191,29.7899,363.782192264,0.353032508653,183.3,3191
2906.56957684,29.7479039052,3098.32968149,29.0547457024,117.264797278,0.0,-29.1453,253.252339201,3239.4231945,2217.54976172,29.0551,1.78268,201.62,2217.54976172,0.999852,3192,29.7472,2217.54976172,0.393370328617,183.317,3192
1272.95712102,29.7637932459,3071.62173504,29.069867516,610.090411879,0.0,-29.1593,254.409643444,3468.42907247,2153.7094597,29.0693,1.15444,201.694,2153.7094597,0.999901,3193,29.7619,2153.7094597,0.342800448769,183.376,3193
3259.48365426,29.834721146,3426.86845515,29.1539908395,116.853072234,0.0,-29.257,280.615053149,3579.08189185,2151.65862643,29.1545,1.32467,201.727,2151.65862643,0.999831,3194,29.8333,2151.65862643,0.346805573923,183.393,3194
2444.13934251,29.938055254,3586.91062051,29.2718763469,404.247153621,0.0,-29.3816,296.282951228,3894.44716121,2220.76516574,29.2717,0.970773,201.757,2220.76516574,0.999921,3195,29.936,2220.76516574,0.315736570881,183.395,3195
3584.71126392,29.727787177,3803.92254192,29.0159365065,120.746097279,0.0,-29.1071,323.326057685,3971.602058,2411.22821423,29.0161,1.30337,201.847,2411.22821423,0.99985,3196,29.7263,2411.22821423,0.329833587903,183.444,3196
3516.87110044,29.8100254329,3792.9941521,29.1177584174,131.230753115,0.0,-29.2123,305.020809809,3983.7589941,2231.41821168,29.1182,1.65431,201.872,2231.41821168,0.999937,3197,29.8074,2231.41821168,0.35238294605,183.434,3197
3596.4704355,29.8048532784,3734.64836989,29.1058670961,75.8270277788,0.0,-29.1971,311.975716706,3852.66201278,2564.40364195,29.1067,0.914606,201.864,2564.40364195,0.999813,3198,29.8039,2564.40364195,0.302575919968,183.433,3198
164.457956226,29.9383796535,2676.32209628,29.2693856041,1475.50012572,0.0,-29.3683,273.689204683,3731.64980798,2119.13965111,29.2705,1.15124,201.916,2119.13965111,0.999934,3199,29.9374,2119.13965111,0.321429936427,183.448,3199
3461.86885989,29.8291442611,3638.29036891,29.1362168478,91.462703107,0.0,-29.2204,305.111429652,3792.59428899,1942.63671393,29.1344,1.05813,201.983,1942.63671393,0.999861,3200,29.8257,1942.63671393,0.316882016885,183.45,3200
3769.10420812,29.7828386408,3973.15168178,29.0798028497,98.798615186,0.0,-29.176,332.575094168,4130.05410754,2343.70594123,29.0795,1.06068,202.028,2343.70594123,0.99982,3201,29.7803,2343.70594123,0.319909331495,183.469,3201
357.789345976,29.8445009701,3400.60721987,29.1583924989,1268.97667205,0.0,-29.2493,325.58362788,4250.42375923,2114.42654305,29.1593,1.62742,202.043,2114.42654305,0.999905,3202,29.8432,2114.42654305,0.350418713794,183.499,3202
373.282535334,29.9216986828,3339.04529783,29.2453711362,1226.97560015,0.0,-29.34,337.987904196,4326.11626162,2731.14272056,29.2449,1.03919,202.001,2731.14272056,0.999932,3203,29.9198,2731.14272056,0.327108610376,183.478,3203
1308.67695399,29.8085285055,3630.18652236,29.1124253273,782.968684845,0.0,-29.2033,317.011990215,4012.83820098,2483.53577044,29.1129,1.31799,202.039,2483.53577044,0.99986,3204,29.8075,2483.53577044,0.339846210826,183.473,3204
2619.21778352,29.8636218353,3545.96841031,29.176420258,345.075036214,0.0,-29.2678,301.991473567,3842.3958429,2647.33071964,29.1768,1.41448,201.983,2647.33071964,0.999865,3205,29.8616,2647.33071964,0.349717280622,183.526,3205
3187.63423997,29.8528591238,3470.03216331,29.1665508598,138.119963079,0.0,-29.2517,291.694954098,3682.23174939,2104.91724709,29.1663,1.16123,201.942,2104.91724709,0.999893,3206,29.8511,2104.91724709,0.334927125179,183.566,3206
-170.576452453,29.9644911265,1884.34878238,29.2995712108,1481.48244628,0.0,-29.3809,263.02014666,3694.33164204,2513.69114095,29.2985,1.1432,202.116,2513.69114095,0.99981,3207,29.9625,2513.69114095,0.329950998318,183.536,3207
-127.917654839,29.7707166313,1644.03578284,29.0654784773,1258.25804479,0.0,-29.1452,265.329666652,3434.80880436,2409.19025831,29.0665,1.13577,202.183,2409.19025831,0.999901,3208,29.7713,2409.19025831,0.325377000093,183.614,3208
-462.492403541,29.6665448605,988.341914019,28.9415301419,1132.50746088,0.0,-29.014,191.07131046,2709.11544947,1463.77893505,28.9417,1.01276,202.171,1463.77893505,0.999933,3209,29.6648,1463.77893505,0.320320397783,183.67,3209
-410.180794049,29.8083208661,1887.53267937,29.1175870837,1206.47711379,0.0,-29.1976,227.798090447,3205.27618386,-136.300782155,29.1184,1.26959,202.167,-136.300782155,0.999939,3210,29.8077,-136.300782155,0.331970834114,183.719,3210
-56.3381942512,29.7164804307,1729.61408463,29.0108884167,1161.53157678,0.0,-29.071,258.783535008,3511.66462338,2195.41629434,29.0096,1.29803,202.178,2195.41629434,0.999936,3211,29.7145,2195.41629434,0.334931160706,183.71,3211
-164.08431282,29.8224230775,1574.30999752,29.1446963278,1543.48017065,0.0,-29.2057,245.366982651,3928.201379,1052.13743001,29.1443,1.45718,202.293,1052.13743001,0.999931,3212,29.8205,1052.13743001,0.342844478213,183.712,3212
-149.969303856,29.805074066,1336.80370513,29.1246978679,1093.6865671,0.0,-29.1879,257.893646879,3553.381473,1124.33787945,29.1248,1.33371,202.254,1124.33787945,0.999971,3213,29.8047,1124.33787945,0.339456780353,183.731,3213
-353.824166371,29.6441870869,1852.30120446,28.9392236465,1423.56259231,0.0,-29.0137,231.923354746,3587.76679962,-3.11123973624,28.9404,1.5879,202.213,-3.11123973624,0.999873,3214,29.6428,-3.11123973624,0.365442561136,183.769,3214
-305.693377798,29.626904405,1726.30401546,28.9165103321,1401.108378,0.0,-28.9785,226.710432873,3408.52613833,57.2208985294,28.9169,1.16841,202.221,57.2208985294,0.999968,3215,29.6264,57.2208985294,0.343475797201,183.773,3215
-341.996898699,29.5538310232,879.026780732,28.8367246781,1125.06407039,0.0,-28.8954,215.665299837,2910.68918635,1621.18369416,28.8372,1.56169,202.203,1621.18369416,0.999978,3216,29.5515,1621.18369416,0.37546619297,183.832,3216
-171.778076004,29.5303026769,1424.72282085,28.8162527507,1181.1392524,0.0,-28.8666,247.211884047,3248.70365199,-112.141527555,28.8168,1.34636,202.233,-112.141527555,0.999974,3217,29.5303,-112.141527555,0.381132621139,183.89,3217
1021.77715884,29.6210285058,2718.18391408,28.9235463132,881.828196906,0.0,-29.0148,283.901109808,3417.15338649,673.87201978,28.9229,1.50917,202.268,673.87201978,0.999878,3218,29.6193,673.87201978,0.393287125326,183.914,3218
-356.250386513,29.3913022626,1912.96777296,28.6517857646,1638.46752803,0.0,-28.7544,256.91361219,3727.04438008,-184.207920845,28.6503,1.57212,202.206,-184.207920845,0.999907,3219,29.3882,-184.207920845,0.404700382844,183.963,3219
-312.548170796,29.5189733862,2986.60181526,28.8071499902,1450.61706323,0.0,-28.9105,291.243712875,4015.74099102,2288.05594922,28.8073,1.36667,202.138,2288.05594922,0.999922,3220,29.5179,2288.05594922,0.395197176992,184.024,3220
-392.416025518,29.5255622038,2304.42714052,28.8075391324,1727.42817171,0.0,-28.9027,268.961203934,3804.19314207,-52.5787327215,28.8077,1.24222,202.153,-52.5787327215,0.999972,3221,29.5242,-52.5787327215,0.387647896452,184.049,3221
251.470070031,29.4348403022,2251.08967353,28.6959086531,1454.79054577,0.0,-28.7928,289.908182374,3755.46037349,-351.070558851,28.6963,1.13113,202.172,-351.070558851,0.999899,3222,29.4334,-351.070558851,0.36010545289,184.057,3222
527.623475771,29.4799367413,2730.88185154,28.7540225502,1294.50390553,0.0,-28.8346,291.845567714,3786.28091912,2380.8516447,28.7532,1.6384,202.185,2380.8516447,0.999957,3223,29.4782,2380.8516447,0.381613239005,184.1,3223
3766.28260588,29.4415314867,3852.17133576,28.7058315665,48.899965285,0.0,-28.7879,322.573817196,3958.82293068,2262.81470678,28.7072,1.10805,202.279,2262.81470678,0.999851,3224,29.4404,2262.81470678,0.343760344208,184.135,3224
303.7846774,29.4894896365,3528.64841083,28.7562445272,1134.62767283,0.0,-28.8514,313.226829123,4102.36652835,2180.89441504,28.7562,1.09225,202.401,2180.89441504,0.999962,3225,29.4881,2180.89441504,0.341326029911,184.149,3225
1200.64068216,29.5215417951,3576.44742981,28.7986405178,825.121025855,0.0,-28.8993,323.282002771,4063.33602071,2632.88283128,28.7988,1.35711,202.354,2632.88283128,0.999879,3226,29.5198,2632.88283128,0.350575602768,184.198,3226
213.858744414,29.4360484295,3176.57677473,28.6980574629,1274.43141485,0.0,-28.7983,337.328864936,4332.11826437,2427.60333595,28.6979,1.54721,202.429,2427.60333595,0.999951,3227,29.4342,2427.60333595,0.357016189901,184.227,3227
709.811069017,29.4537077957,2659.58830482,28.7132918506,1147.25282998,0.0,-28.8117,306.587938187,4037.36588945,2692.67642766,28.7131,1.6425,202.421,2692.67642766,0.999929,3228,29.4501,2692.67642766,0.372132868751,184.255,3228
3798.89472694,29.5253967736,3959.30811194,28.8016414995,68.7061362211,0.0,-28.902,332.216676558,4051.41914643,-78.764597884,28.802,1.41759,202.315,-78.764597884,0.999972,3229,29.5241,-78.764597884,0.352674738283,184.266,3229
2380.02619117,29.4551074683,3745.28551475,28.7145394175,523.203814816,0.0,-28.817,334.323620555,4173.26255346,2489.94020741,28.7164,1.49151,202.454,2489.94020741,0.999948,3230,29.4545,2489.94020741,0.360175274168,184.315,3230
-36.2318767268,29.4353588402,3330.51582861,28.6969547262,1137.78647278,0.0,-28.7826,293.556140008,3922.17218502,170.292959081,28.6956,1.57013,202.557,170.292959081,0.99988,3231,29.432,170.292959081,0.361167353998,184.352,3231
3512.87879965,29.5144801254,3703.56564101,28.7822105317,115.173760303,0.0,-28.8736,297.286098219,3879.11061975,2468.28097153,28.7816,1.35619,202.525,2468.28097153,0.999944,3232,29.512,2468.28097153,0.349070058273,184.377,3232
-384.414545234,29.4907854376,3418.58565984,28.7566073911,1416.95335067,0.0,-28.8579,297.248588027,4263.36537411,2482.53942385,28.7568,1.0884,202.553,2482.53942385,0.999905,3233,29.49,2482.53942385,0.335877080224,184.417,3233
162.46383578,29.3881828352,3137.778498,28.6363642844,1376.69304223,0.0,-28.7279,306.42990662,3946.75847082,667.132640596,28.6371,1.22711,202.427,667.132640596,0.999893,3234,29.3875,667.132640596,0.339459105603,184.438,3234
657.710990174,29.4896494317,3220.65679869,28.75123309,1059.81673674,0.0,-28.8365,319.175369556,3945.53008186,1394.22907047,28.7516,1.55294,202.442,1394.22907047,0.999983,3235,29.4889,1394.22907047,0.357496436731,184.447,3235
-104.095956955,29.3707225743,2306.55326199,28.6071970207,1206.07684795,0.0,-28.678,301.637488801,4154.77607578,2452.02045648,28.6066,1.0749,202.578,2452.02045648,0.999973,3236,29.3689,2452.02045648,0.319178755688,184.476,3236
-376.927380436,29.4555834221,2058.85838485,28.715599933,1250.02710683,0.0,-28.7778,294.95909109,4059.845698,2202.84845236,28.7169,1.15006,202.633,2202.84845236,0.999954,3237,29.4538,2202.84845236,0.327623898775,184.507,3237
-401.667219456,29.3907994042,1016.91298594,28.6422096996,1464.33529767,0.0,-28.7034,225.126568521,3992.5401345,1763.17427819,28.6416,1.35216,202.707,1763.17427819,0.99993,3238,29.3902,1763.17427819,0.35201985278,184.523,3238
2199.39234157,29.2665594756,3540.38111604,28.4934868397,541.100241075,0.0,-28.5627,311.015010736,3992.02408557,2421.91479926,28.4944,1.14381,202.639,2421.91479926,0.999912,3239,29.2657,2421.91479926,0.331666011426,184.553,3239
679.881675622,29.4208786652,3533.48698601,28.6791069729,957.805072705,0.0,-28.7526,310.445815623,4055.91555547,2618.24805914,28.6781,1.12039,202.608,2618.24805914,0.999879,3240,29.4167,2618.24805914,0.331598153963,184.592,3240
563.98394965,29.3580083697,3174.40228066,28.6126670322,975.851653382,0.0,-28.6934,305.11763397,3871.63720913,2610.90924989,28.6136,1.24071,202.617,2610.90924989,0.999929,3241,29.3574,2610.90924989,0.332420227472,184.598,3241
3519.28150071,29.3750589223,3631.34285426,28.6361942573,82.5472544754,0.0,-28.7311,296.726791837,3800.40629684,2692.39101173,28.6361,1.44382,202.628,2692.39101173,0.999978,3242,29.3721,2692.39101173,0.349509397694,184.648,3242
-9.40853493142,29.5062325679,3029.2974666,28.7862045383,1016.38344905,0.0,-28.8725,260.962069609,3508.24000914,2416.56608964,28.7861,1.31342,202.658,2416.56608964,0.999923,3243,29.5042,2416.56608964,0.3373130292,184.646,3243
2538.1385895,29.379701465,3577.65134948,28.637519573,380.058870895,0.0,-28.7326,297.887658426,3861.73064285,1591.53715832,28.6381,1.06097,202.737,1591.53715832,0.999932,3244,29.3787,1591.53715832,0.3226920223,184.683,3244
3227.0451956,29.2853541478,3456.75370335,28.5305906498,114.419937246,0.0,-28.6192,278.589614803,3620.44154884,2554.16256242,28.5306,1.48659,202.764,2554.16256242,0.999936,3245,29.2835,2554.16256242,0.342169077294,184.658,3245
