MaxEsReturn,Epoch,AverageReturn,AverageQ,AverageEsReturn,AverageDiscountedReturn,QFunRegParamNorm,PolicyRegParamNorm,AverageAbsQ,MinReturn,MaxReturn,Iteration,StdReturn,AverageAbsQYDiff,AverageAction,AverageQLoss,AverageAbsY,AveragePolicySurr,AverageY,StdEsReturn,MinEsReturn
94.653146372,118,92.7792445226,76.7972,93.128175925,43.5961551737,156.787,32.0862,76.7972,92.5177880923,92.9801785904,118,0.108202532033,0.698697510836,0.996066,5.65069,76.8031668691,-77.3813,76.8031194511,1.54657821147,90.0952919716
96.552880558,119,92.6524968266,76.7591,93.5356224696,42.9221633908,156.969,32.2297,76.7591,92.4001250313,92.7999994615,119,0.10514479832,0.674836984426,0.996272,4.75859,76.7661789803,-77.3542,76.7661420439,1.63648758815,90.2732382931
99.9430208616,120,92.4707829832,76.8869,93.8502410662,41.9561485152,157.068,32.5604,76.8869,92.1008440983,92.6565664087,120,0.113269316116,0.662820848471,0.996106,4.53522,76.8934458796,-77.4812,76.8934130374,2.65589586732,89.3359362742
98.1156103325,121,90.736630165,76.8711,93.2304001909,32.9447902084,157.221,33.026,76.8711,89.8959241905,92.8885770044,121,1.22590853766,0.645927458982,0.964743,3.8882,76.8787257312,-77.496,76.8786948204,2.38916791778,88.8493490389
98.8514752222,122,90.413446917,77.1693,93.1794370282,31.6572746528,157.368,33.3685,77.1693,89.990703836,92.7915057069,122,0.83263168096,0.677311815337,0.974612,4.4603,77.1748619838,-77.8368,77.1748241494,2.18660605817,90.3348074292
99.656004381,123,90.1761671142,77.3186,93.283340341,30.6171168959,157.447,33.6153,77.3186,89.9830133756,92.4057599895,123,0.391538980652,0.684680946431,0.97701,5.24325,77.3280159674,-77.9667,77.3279816198,2.34526106016,90.7013664223
98.0385204118,124,90.4538994676,77.395,92.7967498803,31.8443492603,157.493,33.725,77.395,90.1546487602,92.4731699834,124,0.582918266312,0.618868845373,0.977287,3.51852,77.4029776876,-78.0922,77.4029599461,2.00999506884,90.5818552993
96.4946328308,125,90.3528949149,77.6108,92.1862352203,31.5825510771,157.473,33.9062,77.6108,90.1460638268,92.4879329186,125,0.476902061302,0.655417420469,0.98312,4.70555,77.6195260878,-78.2894,77.6194956164,2.3799788444,86.7064887948
99.3216568634,126,91.4632243977,77.9175,93.3861412974,34.9798806653,157.359,34.09,77.9175,90.6946094229,93.3334973169,126,1.06847576602,0.610171198245,0.937452,4.79536,77.9223359124,-78.624,77.9223000399,2.10882760048,91.6400305313
95.6295295369,127,91.2412678055,78.0565,92.4895985621,35.2857849937,157.203,34.3025,78.0565,90.2846037183,93.4643466177,127,1.28494623265,0.626474582985,0.971539,4.40821,78.0647608459,-78.7582,78.0647254061,1.73954855952,89.0507448886
99.1068653742,128,91.9294405127,78.0707,92.814284247,37.0695430495,157.055,34.4844,78.0707,90.7865410703,93.4344506327,128,1.17359002308,0.643154747352,0.931805,6.37147,78.0758222576,-78.7734,78.0757846931,2.67514084099,89.1890503278
94.8492610942,129,92.1653814794,78.4015,91.6117101092,38.156026779,157.004,34.6462,78.4015,90.7551908267,93.6803853412,129,1.30986587265,0.620446956586,0.927866,3.57003,78.4056380075,-79.0865,78.4056161947,1.8970483374,88.9630904205
94.9766590577,130,92.0856754929,78.3878,91.2617254976,37.9052495382,157.007,34.7826,78.3878,90.8499484071,93.8086175966,130,1.30205823839,0.604628308681,0.931468,3.7422,78.3937526394,-79.0676,78.3937213182,2.80099013784,85.315669242
96.8695873509,131,91.6458282144,78.7414,91.7530944529,36.0915943977,157.001,34.9535,78.7414,87.4981170213,93.7240073851,131,1.89919203603,0.672923906053,0.927313,6.12014,78.7477194378,-79.4026,78.7476849224,3.19154467694,84.9689267038
98.9855592091,132,91.8587907077,78.7731,93.2731578589,37.4140265127,157.025,35.0713,78.7731,87.5024053558,93.8463854815,132,1.50196827066,0.591555162245,0.943908,4.1291,78.7791397874,-79.4033,78.7791097325,2.34212877196,89.6712457553
94.3276164673,133,91.3190956394,78.684,91.7797693345,34.8882473765,157.081,35.1996,78.684,87.5797261774,93.760769592,133,1.81278651854,0.518843626886,0.937872,2.47847,78.6876996615,-79.3236,78.6876863638,1.81427439395,88.8899470956
93.284338025,134,90.2802056905,78.7454,91.5778060329,30.1599307193,157.112,35.3048,78.7454,87.785658626,94.0984385861,134,1.89530852463,0.576771238267,0.934133,3.9144,78.7498451896,-79.3418,78.7498160513,1.3378641919,89.5267874763
93.3144692606,135,91.3173896899,78.7678,91.3886765524,34.0177355655,157.222,35.327,78.7678,87.355402872,93.7857557731,135,1.66744719601,0.544883238914,0.921209,3.47873,78.7719259702,-79.3928,78.7718961334,1.84751362045,88.1352923891
95.4346601581,136,92.0484135185,78.9329,91.8754024204,36.8370883466,157.374,35.3981,78.9329,91.3593212514,93.4777269125,136,0.749397740009,0.554111559568,0.915609,3.59832,78.9353850204,-79.5414,78.935353421,2.65604506277,85.5600957156
96.8016485864,137,92.1932836877,78.8824,91.048820271,37.1560148769,157.478,35.558,78.8824,91.4608888074,93.7831409173,137,0.817891240241,0.556177580858,0.905328,3.36769,78.8854265414,-79.4854,78.8854015313,2.78633705157,87.1793125853
96.2918413376,138,92.244638532,78.8658,91.9991602895,37.4910901786,157.624,35.7165,78.8658,91.5092525208,93.5504334593,138,0.75394446701,0.513240878562,0.90706,2.80787,78.8675478139,-79.4528,78.8675132556,2.29647893482,88.0674755049
94.6944923481,139,92.1680083687,78.8444,92.5913035788,36.9702913036,157.804,35.8582,78.8444,91.621449475,93.5725888476,139,0.726770691601,0.507278426548,0.904261,2.40523,78.8469878583,-79.4196,78.8469690018,1.65902127035,88.7402558007
94.6499264675,140,92.2674703136,78.8499,91.1192702723,37.1643247889,158.021,35.987,78.8499,87.6503578721,93.6384934605,140,0.831048738925,0.541170780609,0.895362,3.69345,78.8512260018,-79.3838,78.8511891408,2.99358924316,84.1194310434
96.9546489885,141,92.1352248691,78.6944,92.4357488061,36.2310713933,158.266,36.1478,78.6944,91.6019126985,93.8916681393,141,0.759246544199,0.528957046285,0.88991,2.41805,78.695705155,-79.2284,78.6956970466,2.14135014948,89.5465527879
99.593044089,142,91.4467974846,78.6065,92.3739288685,32.6010580528,158.398,36.3827,78.6065,90.6968789611,91.9110113644,142,0.269911655804,0.532620020389,0.886872,3.05951,78.6071163585,-79.1164,78.6070879693,3.34268791089,88.2373517596
99.4,143,90.3394722889,78.6937,90.5250541868,28.1854410792,158.521,36.5555,78.6937,89.8057027718,90.4946690656,143,0.176198726559,0.545896768328,0.900615,3.63081,78.6946723832,-79.2075,78.6946501751,4.14740942093,85.9345091127
94.8071337369,144,90.2962388876,78.4628,91.2080430998,27.948963051,158.635,36.7069,78.4628,89.8200165006,90.4076415938,144,0.14613913021,0.543979961877,0.899302,3.47437,78.4626940505,-78.9716,78.4626703756,2.76041376661,86.448584577
92.7184914703,145,90.4449710007,78.4745,91.0109509567,28.1360769409,158.688,36.8211,78.4745,89.9800207563,90.6258458862,145,0.194434931201,0.51396186807,0.888576,2.52029,78.4749410655,-78.9677,78.4749177908,1.92988894932,87.0178568729
91.4015678893,146,90.2926337547,78.2798,88.8740902229,27.5846470691,158.649,36.9095,78.2798,89.8907230351,90.4108220412,146,0.12938046154,0.53681530236,0.890762,4.14317,78.2803962287,-78.7692,78.2803623761,3.88574902573,81.2644501821
84.4977680059,147,90.0159293081,78.2579,80.8521895541,26.6513935741,158.641,37.0386,78.2579,89.5379922183,90.1832967261,147,0.187769351288,0.472291121798,0.8957,2.54862,78.2589104286,-78.7387,78.2588928702,2.67321569626,78.1625430436
92.6100904613,148,90.072010557,78.0118,87.7369754879,26.2705699454,158.621,37.1159,78.0118,89.5589944993,90.2599589833,148,0.185102678769,0.509845691888,0.881212,2.89348,78.0119610786,-78.4764,78.0119382565,7.05071255026,71.5377756624
97.9594443666,149,89.7077838765,78.0591,89.6031452767,24.7613246314,158.59,37.1857,78.0591,89.291492715,89.9316103268,149,0.188449248685,0.468870284034,0.879851,2.66068,78.0602098132,-78.5305,78.0601821342,8.06887118423,72.277239501
95.4082465757,150,88.8835672437,77.8744,88.9937747388,23.2829772033,158.513,37.3046,77.8744,88.4661471889,89.1561699405,150,0.21279111655,0.498198531722,0.919171,3.68223,77.8754208609,-78.3459,77.8753791244,7.7329776496,75.8041972376
90.5438349893,151,73.0354262097,77.8424,81.6060528582,18.2894148396,158.439,37.3807,77.8424,-99.8999831915,89.1838545846,151,50.648354149,0.518876083263,0.940399,3.57434,77.8425353895,-78.3061,77.842495591,7.11802473124,69.8848835962
82.8343689558,152,89.7876583737,77.7765,50.4988197448,24.3125918124,158.405,37.4475,77.7765,88.9779199618,90.0633186142,152,0.280627715509,0.439110718067,0.861416,1.9662,77.7772553344,-78.2215,77.7772337415,39.4544564487,-5.04903095783
81.9600001919,153,-12.8682188234,77.7293,70.8765551482,2.00453365388,158.379,37.4154,77.7293,-99.9,88.5430872191,153,92.4186608644,0.512469204173,0.987649,3.67349,77.72926557,-78.1474,77.729228956,11.0834450438,59.7931101044
92.6841792689,154,-62.6223503509,77.6154,64.5573949992,-8.9454356606,158.371,37.3699,77.6154,-99.9,-31.5210679287,154,34.0296832261,0.474382866187,0.62685,2.93111,77.6148963253,-78.0269,77.6148554442,44.4983669553,-24.2102415948
91.7165829442,155,20.7873715144,77.4707,40.65867262,1.68057113948,158.341,37.2559,77.4707,-99.9,86.1719955491,155,85.7437299144,0.467134559591,0.96231,2.63028,77.4707064871,-77.9259,77.4706753776,51.0579103242,-10.3992377043
88.0683554678,156,2.15744401814,77.3707,66.1146242215,2.55327884139,158.346,37.2685,77.3707,-99.9,86.1266261711,156,92.3146903917,0.420461666837,0.983666,2.01562,77.3709152741,-77.8393,77.3709065433,18.346298812,43.1625640937
77.2231594851,157,-99.8999981555,77.2869,23.9991435495,-9.99956370393,158.316,37.1919,77.2869,-99.9,-99.8999797106,157,5.83279607252e-06,0.504555011005,1.0,4.05293,77.2866942616,-77.7458,77.2866515348,53.2240159356,-29.2248723861
-47.0437489687,158,-99.8999652604,77.1214,-47.0437489687,-9.99955997634,158.334,37.165,77.1214,-99.9,-99.8997093931,158,8.26472461613e-05,0.427486603757,1.0,2.24305,77.1207501641,-77.5908,77.1207302048,0.0,-47.0437489687
-67.6346090144,159,-99.8999246861,76.9635,-68.5192799533,-9.99955496436,158.331,37.1684,76.9635,-99.9,-99.8997362866,159,0.000104239229273,0.4425690427,0.999999,2.77484,76.9651222226,-77.4065,76.9650931322,0.88467093887,-69.4039508922
-0.2,160,-99.8997524,76.7212,-0.2,-9.99953460585,158.322,37.1751,76.7212,-99.9,-99.897829003,160,0.000618114706715,0.472751892316,0.999997,3.44323,76.7210532688,-77.1823,76.7210234221,0.0,-0.2
51.7676726872,161,-99.8993234288,76.6988,-11.0973326995,-9.99948307116,158.297,37.1814,76.6988,-99.9,-99.8945241946,161,0.00154213468217,0.460432402848,0.999993,3.16542,76.69905702,-77.1629,76.6990249236,62.8650053867,-73.9623380862
-15.8917673557,162,-99.8942416398,76.6059,-15.8917673557,-9.99885654585,158.323,37.1842,76.6059,-99.9,-99.8713539384,162,0.00931859048018,0.417170298869,0.999942,2.13618,76.6060013242,-77.0892,76.6059720962,0.0,-15.8917673557
-69.2777256467,163,-99.8994468303,76.403,-70.5744843038,-9.99949770526,158.366,37.1975,76.403,-99.9,-99.895909365,163,0.00124302049528,0.419664664049,0.999995,2.56798,76.4024902149,-76.8832,76.4024599993,1.29675865707,-71.8712429608
89.3584086199,164,-99.8975048429,76.2081,44.57920431,-9.99926298274,158.417,37.2135,76.2081,-99.9,-99.8868591901,164,0.00397776093575,0.466545495802,0.999975,3.54251,76.2075936162,-76.6603,76.2075529036,44.77920431,-0.2
52.8118145943,165,-99.8948837476,76.0043,-8.33947452537,-9.9989231013,158.456,37.2214,76.0043,-99.9,-99.8689962847,165,0.00876568413986,0.418772478277,0.999949,2.69208,76.0048606035,-76.4576,76.004825167,61.1512891197,-69.490763645
53.3540338216,166,-99.8997347688,75.7229,12.963286337,-9.99953240695,158.513,37.2401,75.7229,-99.9,-99.8986694384,166,0.000495234274384,0.394717365801,0.999997,2.86914,75.7227371379,-76.1786,75.722705454,40.3907474846,-27.4274611477
74.3342229493,167,-99.8999994278,75.6478,39.8721943935,-9.99956384084,158.488,37.2528,75.6478,-99.9,-99.8999953508,167,1.37243709432e-06,0.381271708652,1.0,2.49299,75.6472457262,-76.107,75.6471973082,42.0766509449,-19.3700478238
62.5141648636,168,-99.8999980255,75.4126,27.2001189983,-9.99956369154,158.516,37.2946,75.4126,-99.9,-99.8999862432,168,3.92761264925e-06,0.421501831263,1.0,3.64448,75.4128391634,-75.876,75.4127939972,35.3140458653,-8.11392686703
79.2387414189,169,-99.8999978022,75.2973,34.0005197886,-9.99956366446,158.536,37.3453,75.2973,-99.9,-99.8999894619,169,4.02121511648e-06,0.387660066939,1.0,2.99738,75.2973772211,-75.7751,75.2973311169,46.2010792754,-29.4467316543
39.1853575965,170,-99.8999993584,74.9794,16.3780274625,-9.99956386266,158.556,37.3741,74.9794,-99.9,-99.8999965429,170,1.17473316518e-06,0.361520819417,1.0,2.45527,74.9799074643,-75.4443,74.9798785823,22.807330134,-6.42930267157
-5.70468142671,171,-99.8999990008,74.8603,-5.70468142671,-9.99956381879,158.585,37.4515,74.8603,-99.9,-99.8999916077,171,2.40177332333e-06,0.428879393892,1.0,3.73945,74.8608957186,-75.311,74.8608424814,0.0,-5.70468142671
81.7037892747,172,-99.8999986519,74.6122,21.0332293408,-9.99956376827,158.596,37.4981,74.6122,-99.9,-99.8999958992,172,1.8052769057e-06,0.396438297741,1.0,3.00877,74.6115090559,-75.0525,74.6114646443,69.637771301,-76.4841997108
88.5387322945,173,-99.8999998504,74.3942,55.2662028373,-9.99956390945,158.646,37.5275,74.3942,-99.9,-99.8999983549,173,4.72929517173e-07,0.386333147431,1.0,2.58247,74.3938563801,-74.8275,74.3938178032,45.2996027238,-8.78087392872
77.2560972542,174,-99.8999999458,74.2158,18.5047941093,-9.99956392147,158.71,37.5467,74.2158,-99.9,-99.8999994278,174,1.63953713345e-07,0.398551983936,1.0,2.78595,74.2172638818,-74.6316,74.2172179784,58.751303145,-40.2465090357
65.6648835604,175,-99.899999896,73.8565,10.8164398703,-9.99956391569,158.761,37.5883,73.8565,-99.9,-99.8999988556,175,3.28994434828e-07,0.363114549624,1.0,2.5414,73.8558502915,-74.2639,73.8557980992,54.8484436901,-44.0320038198
86.2189746023,176,-99.9,73.6114,39.8822137236,-9.99956392679,158.817,37.6161,73.6114,-99.9,-99.9,176,0.0,0.395476051693,1.0,3.08073,73.6108786317,-74.026,73.6108334418,55.7959723457,-38.5985906226
89.1762004723,177,-99.9,73.3948,30.9647098198,-9.99956392679,158.835,37.7348,73.3948,-99.9,-99.9,177,0.0,0.395445861078,1.0,2.89988,73.3951984528,-73.7866,73.3951474453,58.2114906526,-27.2467808328
-66.8208351237,178,-99.8971719806,73.1586,-66.8208351237,-9.99923098073,158.909,37.8911,73.1586,-99.8999971867,-99.8868064083,178,0.00456367712309,0.362527239569,0.999972,2.31385,73.1577216955,-73.5456,73.1576764212,0.0,-66.8208351237
40.9138676934,179,-99.8950851749,72.8131,-15.0495240457,-9.99898472433,159.004,37.985,72.8131,-99.8999347449,-99.8886594775,179,0.00428364683004,0.383521186051,0.999951,3.0252,72.8139742735,-73.1827,72.8139210659,55.9633917391,-71.0129157848
-3.96050641665,180,74.5626254763,72.5832,-3.96050641665,17.4547844122,159.095,38.1599,72.5832,-99.8225208531,88.1673242493,180,44.3349114567,0.428782301014,0.97279,3.44269,72.5822358796,-72.9348,72.5821763149,0.0,-3.96050641665
91.4231564282,181,87.3589912778,72.3037,65.876898568,20.2520942625,159.138,38.284,72.3037,84.7478321844,88.0109632249,181,0.959225116197,0.389556220045,0.968901,2.6898,72.3030757433,-72.691,72.3030211746,55.9218778194,-70.8411684304
95.9452597442,182,87.4498970156,71.9796,87.7263104842,20.5450288058,159.231,38.4232,71.9796,86.700122147,87.7670483406,182,0.260842994641,0.396952042287,0.973553,3.19917,71.9782749943,-72.3592,71.9782184374,8.58334363316,69.2806996957
96.2397629034,183,87.7303141475,71.8279,89.3450292798,21.5930804105,159.352,38.559,71.8279,86.9569155127,88.0628166167,183,0.272962740642,0.401632338114,0.977956,2.72502,71.8279596411,-72.2052,71.8279093394,3.89291125891,84.2627740558
98.4199147513,184,87.8988946113,71.6456,91.1736202067,22.1255846491,159.445,38.6983,71.6456,87.170803342,88.3801898389,184,0.331337916658,0.381662007824,0.977063,2.53564,71.6444023124,-72.0085,71.6443557487,3.02859471719,88.4671921853
94.714564849,185,88.0957423581,71.3764,90.393354255,22.8671942341,159.567,38.8946,71.3764,87.383381425,88.6852300268,185,0.336714668244,0.415524582856,0.979531,3.0988,71.3769190082,-71.7166,71.3768690066,2.43858240284,85.7433248956
99.8716761611,186,70.1874626417,71.1761,92.105208067,22.0615097046,159.64,39.0329,71.1761,-98.3615047745,89.4093059806,186,56.149943122,0.395731040807,0.979752,2.71754,71.1747396509,-71.503,71.1746939544,3.31985000571,87.3757623578
95.3456304295,187,89.4027432058,70.896,91.7274299361,27.2151671077,159.716,39.1891,70.896,88.7687264515,90.2276466171,187,0.412054498964,0.424077313545,0.969036,3.2295,70.8951583104,-71.2253,70.8951144722,1.55642994573,90.0287965878
92.448105913,188,89.7446715021,70.7451,90.8255428636,28.5760961265,159.806,39.3198,70.7451,88.6604310276,91.4983299655,188,0.706159755823,0.388816817325,0.965662,2.15397,70.7446011713,-71.0757,70.7445771239,1.37057763893,88.0419366459
96.9759163807,189,90.381118708,70.3322,92.7798384484,31.3601755648,159.92,39.4571,70.3322,89.3305864303,91.7327138868,189,0.917751330003,0.458424835283,0.968505,3.1581,70.3298689251,-70.6636,70.3298060714,1.63795451779,90.7571874038
93.8252084704,190,90.704003389,70.1516,91.2316954787,32.5574474123,160.033,39.6038,70.1516,89.7076540877,91.5167884878,190,0.681867206908,0.43668526223,0.966011,3.11823,70.1506135263,-70.4887,70.1505607002,2.60861459336,84.8538344597
99.7010180589,191,91.6884552807,69.9773,93.0606681159,37.5569328606,160.13,39.7448,69.9773,89.7397252785,92.6683193676,191,1.21420423555,0.429669450556,0.973461,3.11688,69.9755706878,-70.3111,69.9755229678,2.8934770697,87.1697937718
96.2139436224,192,92.7322260917,69.828,91.5756547462,42.2096965724,160.242,39.831,69.828,92.4809568196,92.8405905236,192,0.087378666239,0.430799796667,0.962955,2.95341,69.827144747,-70.173,69.8270873197,2.4235196031,88.7034418549
98.6538830772,193,92.0048007301,69.5605,94.4393649397,38.6440792926,160.374,39.8907,69.5605,89.2554456349,93.2634495075,193,1.50817612283,0.432217577536,0.953797,2.65972,69.5584165499,-69.9209,69.5583834932,1.28742740918,93.3960578947
98.2096907452,194,93.1150432474,69.4741,93.61864621,44.3685050562,160.491,39.9532,69.4741,92.9274930871,93.2319767738,194,0.0641985431404,0.418300513742,0.964222,2.32498,69.4748379428,-69.8463,69.4748043579,2.45190434141,88.4261748421
97.0536258699,195,93.1642592665,69.3196,94.0689466035,45.0607364882,160.649,40.0309,69.3196,93.1088730395,93.2574933486,195,0.0511085818353,0.447461505578,0.976534,2.69589,69.3167834389,-69.6977,69.3167430895,1.61323662139,89.7765138276
98.1070700533,196,93.0582940538,69.2576,94.2248482436,44.7138640778,160.727,40.1746,69.2576,92.9351225405,93.1301632465,196,0.0646704557496,0.444361274721,0.983951,2.826,69.2578946099,-69.6478,69.257851415,1.31168889011,91.8540974238
98.6190022643,197,93.1928665312,69.0977,94.0312918776,45.3389343624,160.851,40.1832,69.0977,93.1260711603,93.2377235639,197,0.025289586023,0.401620650414,0.980031,2.0579,69.096116343,-69.4948,69.0960768013,2.02911982329,89.5216692086
95.2927220532,198,93.1536401393,69.0851,93.6670300417,45.2028869518,160.976,40.2643,69.0851,92.9311055369,93.3305450339,198,0.114280254419,0.421207345776,0.982535,2.45481,69.0859986511,-69.4867,69.0859645254,1.66449532402,89.078519769
94.7011771145,199,93.3608990157,68.9482,93.2291885103,46.0225135852,161.082,40.2186,68.9482,93.1941373264,93.5036548295,199,0.0819640091967,0.391196414851,0.971769,1.79998,68.9471607693,-69.3365,68.9471342549,2.14816312917,87.8054387584
