MaxEsReturn,AverageDiscountedReturn,AverageAbsQ,AverageAbsQYDiff,AverageReturn,Iteration,AverageY,QFunRegParamNorm,AverageAction,PolicyRegParamNorm,MinEsReturn,AverageAbsY,AverageQ,AveragePolicySurr,Epoch,MinReturn,MaxReturn,AverageEsReturn,StdEsReturn,AverageQLoss,StdReturn
742.560859676,77.0581529684,68.969,0.983611062954,888.874647858,120,68.974961414,47.3427,0.864208,43.6777,742.560859676,68.9753639312,68.969,-69.8429,120,-503.050851311,1093.6713506,742.560859676,0.0,6.26235,464.980508311
723.063091077,114.326706173,69.5471,1.00654712047,1209.58717805,121,69.5544994389,47.603,0.840374,43.8837,723.063091077,69.5548623304,69.5471,-70.4452,121,1103.99886191,1284.74865861,723.063091077,0.0,6.12109,56.9748837947
-368.022421011,91.3404140646,70.1535,0.980524593846,925.224382978,122,70.1594448768,47.8627,0.875804,44.0423,-368.022421011,70.1599123241,70.1535,-71.0984,122,-429.937102908,1173.6371531,-368.022421011,0.0,5.92052,456.213678221
745.425313598,84.6665146076,70.7864,1.02705651665,1061.8066292,123,70.7908452936,48.0848,0.83868,44.1815,745.425313598,70.7912346089,70.7864,-71.7186,123,975.356161184,1149.38363346,745.425313598,0.0,6.89479,50.9843667781
781.244716254,91.5228889535,71.4,1.00629524842,1050.10569878,124,71.4070312376,48.3361,0.851777,44.3335,781.244716254,71.4073936614,71.4,-72.3754,124,950.741343317,1135.83567413,781.244716254,0.0,6.4251,55.1220087238
-287.873679346,105.584753347,72.0572,0.996103834067,1218.18414095,125,72.0635976708,48.4963,0.878515,44.4537,-287.873679346,72.0639882598,72.0572,-73.0148,125,1155.12264665,1266.51263151,-287.873679346,0.0,6.0359,35.5958617843
803.257171469,105.883916717,72.6619,1.02242348666,1109.53378417,126,72.6686009706,48.6917,0.822336,44.5956,803.257171469,72.6688948518,72.6619,-73.6004,126,1058.92503933,1183.79298488,803.257171469,0.0,7.01871,41.1550917569
837.667843004,93.0700000939,73.3049,0.978826869577,1097.55464157,127,73.3083355892,48.8595,0.829631,44.774,837.667843004,73.3086641576,73.3049,-74.2738,127,991.472756111,1184.70392738,837.667843004,0.0,6.37994,57.944924333
837.584542514,101.104330553,73.9006,1.01139649409,1142.44691938,128,73.9084163161,49.0512,0.849595,44.9764,837.584542514,73.908731174,73.9006,-74.8498,128,1107.64920193,1183.37714628,837.584542514,0.0,6.70101,25.6076292572
831.372793184,93.3189655203,74.4943,1.02578182278,1001.03839916,129,74.4999843777,49.2676,0.860337,45.0871,831.372793184,74.5003618441,74.4943,-75.4442,129,926.826930175,1088.35910218,831.372793184,0.0,7.654,47.3841978566
777.853211078,94.389720103,75.1319,1.00638225035,675.509134827,130,75.1370414073,49.4975,0.847756,45.2349,777.853211078,75.1375372692,75.1319,-76.0626,130,-247.133938707,1153.40793762,777.853211078,0.0,6.56379,493.889798469
822.728407884,93.5988286185,75.673,1.03281594912,835.674381794,131,75.6783553978,49.7313,0.842327,45.3317,822.728407884,75.6788082924,75.673,-76.6371,131,-57.1061965747,1060.95521482,822.728407884,0.0,7.6639,396.620153643
739.458699801,86.9691010429,76.3249,1.00792172578,1056.85496485,132,76.3297965412,49.9281,0.826518,45.5231,739.458699801,76.3302537469,76.3249,-77.2901,132,-450.172307505,1293.00712354,739.458699801,0.0,6.62209,503.334980325
815.947521531,94.8112973544,76.8753,1.0544746847,1039.36440668,133,76.8840127323,50.1046,0.867772,45.6816,815.947521531,76.8842646485,76.8753,-77.8164,133,978.987515834,1077.41273435,815.947521531,0.0,7.46111,25.2582148841
737.736584219,98.9687502193,77.5137,1.01997023915,1136.11954828,134,77.5176494428,50.2779,0.860024,45.8385,737.736584219,77.5179701975,77.5137,-78.4605,134,95.263051933,1298.4960878,737.736584219,0.0,7.05945,348.945298711
818.426042213,102.335467032,78.0833,1.01598429644,1163.41528901,135,78.0907314673,50.4842,0.835042,45.9409,818.426042213,78.0909920215,78.0833,-79.0224,135,1059.34534272,1246.22577014,818.426042213,0.0,6.84065,46.1375730642
736.70985773,103.59952939,78.6384,1.03304075735,1079.9047258,136,78.6445477103,50.7562,0.849815,46.1332,736.70985773,78.6449679161,78.6384,-79.5762,136,1013.57659699,1145.39688449,736.70985773,0.0,7.07617,42.1701948863
841.295889891,78.5588167269,79.1959,1.05237180252,781.07681514,137,79.20211338,50.9672,0.810903,46.2818,841.295889891,79.2025433475,79.1959,-80.134,137,-107.108273558,940.390393895,841.295889891,0.0,7.43076,299.16788236
761.145167452,95.5756071502,79.7358,1.02781652482,1136.23348245,138,79.7382087722,51.2168,0.834878,46.4468,761.145167452,79.7385451411,79.7358,-80.6656,138,1075.23412933,1194.97045911,761.145167452,0.0,7.07974,37.1157903809
803.872736671,102.433187535,80.3163,1.00724827258,1221.53927769,139,80.323525464,51.5007,0.855329,46.5877,803.872736671,80.3239513346,80.3163,-81.2661,139,1149.97380183,1303.86416916,803.872736671,0.0,6.52566,48.1384898551
837.149007746,96.4478379598,80.8799,1.04498253255,1050.5075075,140,80.8849601859,51.7334,0.839053,46.7249,837.149007746,80.8853125537,80.8799,-81.8669,140,-323.759262004,1297.04013258,837.149007746,0.0,7.83394,466.999239768
851.570791273,102.873269597,81.4729,1.05368604839,1062.52990499,141,81.4805853479,51.9627,0.841764,46.8351,851.570791273,81.4809900045,81.4729,-82.4499,141,263.754604289,1241.5322099,851.570791273,0.0,8.04681,272.029106529
780.83545079,102.276341647,81.9886,1.13326797788,1048.99158626,142,81.993707373,52.2678,0.850449,46.9198,780.83545079,81.9943714699,81.9886,-82.9732,142,-169.423151223,1210.81953851,780.83545079,0.0,10.548,406.366779915
89.4860648847,101.987020229,82.5136,1.06349456788,1111.79966147,143,82.5193707445,52.4948,0.84563,47.0736,89.4860648847,82.5197895772,82.5136,-83.4621,143,1044.94756109,1148.1753576,89.4860648847,0.0,8.30905,34.3707040401
835.004608154,105.916060222,83.0866,1.06644038844,1058.58973462,144,83.0931832937,52.723,0.84801,47.2328,835.004608154,83.0934159953,83.0866,-84.0389,144,-219.900788344,1284.25966108,835.004608154,0.0,7.81496,428.367491519
743.422813418,104.298366084,83.6463,1.06720508537,1069.47976742,145,83.6520127918,52.9202,0.871322,47.3951,743.422813418,83.652428976,83.6463,-84.6068,145,200.085290038,1242.57564663,743.422813418,0.0,7.91024,292.731417749
807.941039447,97.3693129524,84.1327,1.0743180857,1120.61364296,146,84.1394019304,53.0978,0.856511,47.5547,807.941039447,84.1398522809,84.1327,-85.0557,146,1039.58167452,1199.70282451,807.941039447,0.0,8.59712,49.2068500392
732.276612216,97.3629820206,84.6788,1.06118129215,934.490195371,147,84.6845627001,53.292,0.845033,47.6843,732.276612216,84.6847418515,84.6788,-85.644,147,77.5852200074,1199.06715096,732.276612216,0.0,7.56809,349.686065466
781.530839797,96.4559281113,85.1949,1.07014476132,1045.15362821,148,85.2016656425,53.4961,0.855722,47.8325,781.530839797,85.2020914525,85.1949,-86.1234,148,976.448494127,1108.20235754,781.530839797,0.0,8.95684,37.5748667576
816.853163484,109.795630343,85.7051,1.09138449571,1168.25425192,149,85.7107247703,53.7465,0.867603,48.015,816.853163484,85.71107657,85.7051,-86.6501,149,827.090342619,1282.23227629,816.853163484,0.0,8.49487,120.320688954
861.035716183,103.094493985,86.201,1.0815648207,1107.45640811,150,86.2063522377,53.9781,0.862011,48.1327,861.035716183,86.2066541876,86.201,-87.1825,150,117.847420869,1312.77908241,861.035716183,0.0,8.81266,332.53793678
807.033880531,95.5926314367,86.7483,1.09887700321,1088.92816659,151,86.7548647497,54.2867,0.863469,48.2878,807.033880531,86.7551842935,86.7483,-87.6685,151,1036.76886557,1170.41784513,807.033880531,0.0,8.87146,38.0662697426
738.017017281,99.9853865297,87.2715,1.08512993026,1090.10763077,152,87.2761637175,54.5674,0.846114,48.4073,738.017017281,87.2763369898,87.2715,-88.1939,152,563.905229527,1206.24315347,738.017017281,0.0,7.63023,180.433755633
809.888558818,89.0907864276,87.7864,1.13540699037,1128.14733394,153,87.7919615579,54.8481,0.861654,48.5975,809.888558818,87.7923992916,87.7864,-88.7482,153,1025.61387052,1242.77655064,809.888558818,0.0,10.1858,61.0678737254
695.329907868,97.3401661733,88.3025,1.10345067907,1086.70711553,154,88.3094152312,55.1057,0.842838,48.7254,695.329907868,88.3097626193,88.3025,-89.2785,154,-174.069934114,1309.6631034,695.329907868,0.0,8.6681,424.035312536
803.088048395,99.3953835529,88.8426,1.12115914132,1210.95836136,155,88.8475985822,55.3563,0.859892,48.8576,803.088048395,88.8480025063,88.8426,-89.8301,155,1080.45109739,1333.00386977,803.088048395,0.0,9.27406,61.7449011378
804.627372929,107.300311201,89.3762,1.09555723115,1213.79016825,156,89.380642617,55.6602,0.878565,48.9568,804.627372929,89.3809214445,89.3762,-90.3467,156,1077.68344114,1275.23679165,804.627372929,0.0,7.83989,49.9416774586
797.924434683,85.548984931,89.9286,1.12900623683,997.826451519,157,89.9342474362,55.8627,0.890428,49.0996,797.924434683,89.9347024929,89.9286,-90.9347,157,962.073804957,1054.87904226,797.924434683,0.0,8.99168,24.5212225724
760.205337703,90.9006602882,90.3977,1.10195450482,1058.27549751,158,90.4036313884,56.0163,0.860676,49.2824,760.205337703,90.4039339805,90.3977,-91.3691,158,948.323254364,1134.91855969,760.205337703,0.0,8.61315,61.4021244996
855.158543485,104.806456273,91.0096,1.14062860861,1142.44797465,159,91.0167268056,56.2682,0.891571,49.3666,855.158543485,91.0170516573,91.0094,-91.9819,159,1079.54454482,1196.32000795,855.158543485,0.0,9.8515,36.1640274863
724.796769968,95.3181183831,91.5112,1.12667820821,1127.85169395,160,91.515393801,56.5186,0.865446,49.4511,724.796769968,91.5156402959,91.5112,-92.5224,160,1050.97821908,1192.10112001,724.796769968,0.0,9.52717,40.8511791699
818.304346186,91.7371733126,91.9925,1.15593717769,1131.99800144,161,91.9997871689,56.7454,0.87341,49.6163,818.304346186,92.0001798695,91.9925,-92.9963,161,1035.12872004,1234.08726226,818.304346186,0.0,11.3174,53.871335135
832.375951706,99.0735807142,92.5615,1.11045807841,1126.70393029,162,92.5674619918,57.0245,0.876864,49.728,832.375951706,92.5677242584,92.5615,-93.5246,162,1034.31321172,1193.48241738,832.375951706,0.0,8.60591,44.9988610308
813.561555778,102.726283234,93.0806,1.09413423851,1181.27937162,163,93.0840031686,57.2378,0.871707,49.8682,813.561555778,93.0842589478,93.0806,-94.0334,163,1122.93458721,1248.98537557,813.561555778,0.0,8.99276,35.8650108013
808.534300362,106.030521125,93.543,1.14023281186,1143.71453593,164,93.5505286357,57.5114,0.896207,50.0157,808.534300362,93.5508775388,93.543,-94.4956,164,1067.62056849,1197.27809023,808.534300362,0.0,10.3048,45.3173852713
819.975237071,104.319809677,93.9714,1.10400987441,1191.3869316,165,93.9762697671,57.6899,0.858268,50.134,819.975237071,93.9765051425,93.9714,-94.8847,165,1110.93854868,1243.08026924,819.975237071,0.0,9.51342,38.5645020164
820.617528994,107.325666288,94.4903,1.11844689266,1189.96660936,166,94.4965996596,57.8914,0.878857,50.2891,820.617528994,94.4968057535,94.4903,-95.4506,166,1161.80660526,1232.55544917,820.617528994,0.0,8.91642,18.9827719621
824.224318647,100.534116502,94.9209,1.18219988502,1111.51227433,167,94.9258241766,58.156,0.877877,50.397,824.224318647,94.9262253848,94.9209,-95.8976,167,1058.52803661,1185.3626848,824.224318647,0.0,11.9598,36.5786340633
805.770410915,104.348799134,95.4305,1.14058608399,1183.1109877,168,95.4391844194,58.3934,0.860942,50.5287,805.770410915,95.4395535153,95.4305,-96.3857,168,1147.28421037,1231.62376842,805.770410915,0.0,10.4613,22.9214703464
830.112273865,108.709018519,95.8796,1.1535327277,1217.12710875,169,95.8834606452,58.6696,0.863298,50.675,830.112273865,95.8837183205,95.8796,-96.835,169,828.485344153,1330.86696112,830.112273865,0.0,10.9246,132.961187242
761.385577977,95.8209530644,96.3248,1.11346260034,1169.22176307,170,96.3306969085,58.8466,0.864588,50.8178,761.385577977,96.3309795437,96.3245,-97.2541,170,1146.85615033,1221.47128374,761.385577977,0.0,10.1795,25.8728985688
731.154262852,101.177747893,96.7538,1.12023724599,1185.98425019,171,96.7590347901,59.0348,0.884929,50.9199,731.154262852,96.7592989763,96.7538,-97.7163,171,1122.54289347,1241.01368225,731.154262852,0.0,9.54216,29.3743857221
753.153156396,93.8269009382,97.1751,1.13570341317,1196.08545239,172,97.1810673001,59.2222,0.854573,51.082,753.153156396,97.1813546841,97.1751,-98.1463,172,1147.92294469,1248.33630901,753.153156396,0.0,10.1053,28.8042838547
767.87334653,71.9957788225,97.6952,1.13961539281,1062.18128407,173,97.7022883914,59.4997,0.876236,51.201,767.87334653,97.7026257246,97.6952,-98.6573,173,995.539355455,1135.32806457,767.87334653,0.0,10.1918,37.4786109083
806.567533183,87.0282653976,98.0924,1.18879019915,1100.26742299,174,98.098191753,59.7948,0.871726,51.2899,806.567533183,98.0985618958,98.0924,-99.084,174,1065.19699438,1157.96738264,806.567533183,0.0,11.9056,25.9210044487
802.955675822,96.6744151293,98.4891,1.16718359804,1165.1455499,175,98.4935371306,60.0683,0.863126,51.4134,802.955675822,98.4938108081,98.4891,-99.4385,175,1108.64617939,1238.21390984,802.955675822,0.0,11.0537,39.5971841023
785.967937491,92.8448204814,98.9617,1.14399570609,1208.47024103,176,98.9623157561,60.329,0.871454,51.6145,785.967937491,98.9626200269,98.9611,-99.8986,176,1161.64640131,1300.33459228,785.967937491,0.0,11.3575,41.9179400713
760.062914851,99.1424139663,99.3676,1.15687739678,1181.01846421,177,99.3782738794,60.5364,0.874202,51.7582,760.062914851,99.3787389548,99.3676,-100.315,177,1126.15104814,1229.29806946,760.062914851,0.0,12.1044,30.5912845734
834.779719716,95.3806681036,99.807,1.18380794563,1151.29210022,178,99.813267394,60.7058,0.861225,51.8998,834.779719716,99.8136449361,99.807,-100.758,178,1086.92817472,1202.1757146,834.779719716,0.0,12.3953,32.4108508766
881.162935441,104.640745894,100.193,1.19212650343,1196.0963484,179,100.19915393,60.9793,0.873762,52.0331,881.162935441,100.199476859,100.193,-101.164,179,1103.80763692,1262.64325726,881.162935441,0.0,13.5802,49.5929233542
788.572366379,103.434223191,100.612,1.19022895883,1227.76892338,180,100.618575137,61.2135,0.856259,52.1249,788.572366379,100.619024951,100.612,-101.571,180,1177.38137903,1295.50139974,788.572366379,0.0,11.942,38.4748741962
753.679763703,107.5545231,101.001,1.13954294306,1232.55003346,181,101.005123705,61.402,0.887871,52.2769,753.679763703,101.005487509,101.0,-101.916,181,1179.03261206,1298.00462961,753.679763703,0.0,11.8103,40.4519416353
790.981056607,87.5289514743,101.396,1.16842580117,1099.29947622,182,101.402790991,61.6311,0.865553,52.414,790.981056607,101.403143678,101.396,-102.327,182,1049.95547214,1158.71827027,790.981056607,0.0,11.8148,34.4718392294
799.637671459,96.9258909377,101.837,1.07647864419,1242.41226581,183,101.842079985,61.7558,0.869046,52.5364,799.637671459,101.842251797,101.837,-102.753,183,1171.5916223,1333.00385643,799.637671459,0.0,8.36683,43.0857313488
696.651502822,101.426355706,102.192,1.1868317456,1139.01971757,184,102.199664549,61.9497,0.861941,52.5971,696.651502822,102.200007048,102.192,-103.119,184,1092.82701845,1259.66557999,696.651502822,0.0,12.6417,54.7759670278
824.08141084,97.0211645527,102.592,1.18992425803,1090.23805066,185,102.598319325,62.169,0.881537,52.7353,824.08141084,102.598660801,102.592,-103.482,185,1024.32784216,1162.22124782,824.08141084,0.0,12.4379,40.9362963902
788.510088255,82.2437302552,102.912,1.1191538647,961.368814996,186,102.914671198,62.3756,0.881605,52.9292,788.510088255,102.914973827,102.912,-103.787,186,815.851814111,1033.18143719,788.510088255,0.0,10.7947,71.7267603374
793.105928395,105.211354186,103.225,1.18964704071,1179.59636867,187,103.233391335,62.6667,0.882109,53.0299,793.105928395,103.233751228,103.225,-104.145,187,1117.6915918,1258.69881513,793.105928395,0.0,12.8042,47.246129056
812.484217005,88.0462863698,103.616,1.15909557652,887.17330374,188,103.620567014,62.8821,0.847483,53.1404,812.484217005,103.620949987,103.616,-104.542,188,792.877519085,938.577199547,812.484217005,0.0,12.2058,39.4869248408
881.303287405,106.785405474,104.045,1.10531484767,1201.90986636,189,104.049819003,63.0638,0.868131,53.2492,881.303287405,104.049947883,104.045,-104.953,189,1136.43312723,1295.44432707,881.303287405,0.0,10.0221,59.601837139
833.50835878,100.518327513,104.306,1.21846986484,1178.25665002,190,104.311653773,63.3543,0.870673,53.362,833.50835878,104.312100574,104.306,-105.236,190,1124.38137963,1207.16811212,833.50835878,0.0,14.7055,25.7997803974
804.300797581,94.0085401479,104.733,1.13207812092,1083.92759937,191,104.738291858,63.5139,0.878017,53.4556,804.300797581,104.73856312,104.733,-105.651,191,1034.06230186,1139.8028561,804.300797581,0.0,11.2506,38.7319335072
774.87214942,87.292785721,105.086,1.14679555834,1111.68614946,192,105.09207455,63.7274,0.873811,53.54,774.87214942,105.092390248,105.086,-106.005,192,1004.46621244,1181.5119485,774.87214942,0.0,11.4191,45.9009244254
690.769675728,102.546575754,105.349,1.17744663408,1107.66272399,193,105.353549103,63.8801,0.877014,53.6624,690.769675728,105.353862354,105.349,-106.26,193,1051.80718475,1170.92494304,690.769675728,0.0,12.7431,41.8021144685
706.956608124,100.995890134,105.757,1.13917216587,1166.72720773,194,105.761951287,64.1343,0.88795,53.7573,706.956608124,105.762272526,105.756,-106.693,194,1113.6091624,1217.62495495,706.956608124,0.0,12.2873,32.3868664051
781.611882483,93.1662981767,106.079,1.18025134675,1175.82241265,195,106.08417542,64.3426,0.873167,53.8725,781.611882483,106.084516662,106.079,-106.993,195,1071.13109874,1262.96115769,781.611882483,0.0,13.9373,55.1911201016
902.364704989,98.8532222661,106.353,1.19467559155,1086.59467462,196,106.358295106,64.597,0.878429,53.9716,902.364704989,106.358745768,106.353,-107.281,196,1034.54655242,1154.38176823,902.364704989,0.0,14.8386,38.8823307241
798.776777086,98.9948804705,106.764,1.14817960535,1154.41645904,197,106.769058543,64.78,0.878593,54.0694,798.776777086,106.769156582,106.764,-107.674,197,1080.60081272,1208.17102907,798.776777086,0.0,11.788,41.8556051957
760.71100108,98.1146158542,107.066,1.17857057638,1188.67268943,198,107.07171884,64.9803,0.888195,54.2625,760.71100108,107.072132613,107.066,-107.982,198,1102.59982865,1242.71826598,760.71100108,0.0,13.1729,40.4592921036
790.190640317,92.8542081832,107.416,1.22810647107,938.240684575,199,107.422600059,65.2152,0.856763,54.3545,790.190640317,107.42306237,107.416,-108.338,199,865.787126209,1000.42681606,790.190640317,0.0,15.2714,47.2024851581
738.36148802,100.719838832,107.82,1.14368081506,1167.81338028,200,107.821547925,65.4253,0.893337,54.4892,738.36148802,107.821910056,107.82,-108.714,200,1029.48777468,1207.74048872,738.36148802,0.0,11.6772,50.9667062099
820.536897997,92.5388989059,108.095,1.17183743458,1095.76926018,201,108.104420912,65.6218,0.864615,54.5992,820.536897997,108.104699549,108.095,-108.982,201,973.41871131,1160.0921399,820.536897997,0.0,12.573,58.6464173212
865.147399622,111.549057642,108.331,1.16797089659,1264.44023597,202,108.3339192,65.8164,0.887204,54.6454,865.147399622,108.334188341,108.331,-109.239,202,1135.73756411,1355.30013804,865.147399622,0.0,12.5313,59.6787144626
811.014463483,98.9679628929,108.667,1.19267466924,1138.35906777,203,108.673897456,65.9646,0.880469,54.6933,811.014463483,108.674140361,108.667,-109.572,203,1058.6310112,1210.54228692,811.014463483,0.0,13.4235,42.1554658245
853.387421963,107.986577447,108.984,1.16889685316,1248.91659801,204,108.990048057,66.2098,0.896012,54.8152,853.387421963,108.990404788,108.984,-109.908,204,1208.93915414,1294.96211752,853.387421963,0.0,13.1471,28.173997347
786.611604724,94.6165660891,109.36,1.22310861098,1031.89354128,205,109.364974881,66.4594,0.888582,54.9352,786.611604724,109.365325785,109.36,-110.276,205,970.919000885,1112.78361908,786.611604724,0.0,16.15,45.7476063417
836.574253969,111.712252569,109.702,1.20900409119,1228.65144517,206,109.709731729,66.7095,0.882872,55.0523,836.574253969,109.710153267,109.702,-110.623,206,1157.58396986,1311.22418565,836.574253969,0.0,14.7478,36.3510714085
854.028629304,98.1866755707,110.041,1.11673871959,1104.05157712,207,110.043599923,66.8652,0.90938,55.1542,854.028629304,110.04399276,110.041,-110.971,207,1033.25258336,1175.86184161,854.028629304,0.0,11.2497,46.8372116111
869.068237871,107.023755787,110.292,1.19646257554,1124.42502884,208,110.298976648,67.0745,0.874506,55.234,869.068237871,110.299394266,110.292,-111.212,208,1020.59931171,1233.38111307,869.068237871,0.0,15.1491,70.5843318282
826.019817156,99.6207860033,110.629,1.20587508257,1136.1472437,209,110.635081193,67.333,0.888212,55.3127,826.019817156,110.635369211,110.629,-111.578,209,1057.65188469,1205.5792646,826.019817156,0.0,14.5798,45.4508402111
