AveragePolicySurr,StdReturn,PolicyRegParamNorm,AverageReturn,MaxReturn,AverageEsReturn,AverageQ,StdEsReturn,AverageDiscountedReturn,AverageAbsY,AverageAction,MinReturn,AverageQLoss,Epoch,AverageAbsQ,MaxEsReturn,AverageY,QFunRegParamNorm,MinEsReturn,Iteration,AverageAbsQYDiff
-173.244,195.090635392,46.0024,269.879072374,762.215182022,161.963322069,168.699,130.895723533,85.6871149768,168.791739691,0.876028,0.981784427509,83.4304,126,168.832,405.811703688,168.716348778,65.2262,-3.58332518357,126,5.08173679831
-173.923,164.872612171,46.1548,148.629315049,467.448353582,158.163342091,169.266,155.750374705,47.0138606828,169.391870611,0.877019,-98.6031022625,89.7171,127,169.402,348.88825162,169.301764714,65.5399,-45.234774623,127,5.15617160029
-174.763,119.278591071,46.3124,179.570939305,587.746740236,125.434334929,170.04,160.228072342,84.5959999218,170.146886686,0.871215,85.4265987481,95.0996,128,170.172,436.44827918,170.069123051,65.813,-0.129135984787,128,5.20822220256
-176.407,179.841596209,46.4942,287.03246639,1011.5652241,149.296439713,171.768,169.989060882,99.4040907755,171.884797741,0.876774,-52.484078014,95.0392,129,171.899,520.676289935,171.805186091,66.0974,-5.09484455853,129,5.17742667161
-177.417,128.620381438,46.6207,219.057269589,656.854793636,136.02972787,172.862,114.418011562,96.1584399293,172.955564318,0.894666,2.75391473989,92.7376,130,172.988,285.329394445,172.880655247,66.3353,-2.88315792369,130,5.21869160239
-178.019,111.463663973,46.8142,229.314419645,474.840749884,239.583393037,173.447,197.558178935,94.2492771636,173.55035661,0.875288,25.9019196532,95.1205,131,173.576,464.879549156,173.473851092,66.6531,-0.345935020918,131,5.2344440241
-179.023,95.9974348412,46.9749,212.026934797,502.291872407,164.047764551,174.359,140.120333209,97.2052935661,174.463895366,0.866045,77.3013898701,94.1613,132,174.504,499.391386011,174.381406015,66.8966,-3.80558918086,132,5.18726067365
-179.961,147.557629715,47.1104,251.370200471,666.893685733,249.15204067,175.266,180.713413379,90.5852029943,175.352959009,0.872282,-3.27520086277,93.7304,133,175.383,471.966717608,175.286736996,67.1599,18.6008562344,133,5.22823334941
-180.367,210.736930851,47.2863,370.254247127,980.779491977,128.383332839,175.701,87.459141064,102.969865037,175.824258444,0.890376,29.786184645,95.9383,134,175.833,290.393587724,175.748481103,67.4225,15.0059470784,134,5.33439512626
-181.535,246.948452403,47.4437,323.091237693,1056.30192032,122.316340148,176.827,109.86256801,87.6402383369,176.918993517,0.873419,-14.950632707,93.3111,135,176.945,387.13277535,176.850387147,67.6295,-3.10466171779,135,5.24045129016
-182.786,141.049683538,47.625,340.4233676,719.792917451,232.404399467,178.173,276.700103207,118.852599872,178.272311417,0.87074,28.0823978648,100.561,136,178.298,767.845747353,178.202885107,67.8961,6.50043278247,136,5.38209654606
-183.168,112.228562536,47.7855,360.775832696,590.955603402,93.295193217,178.504,132.556822116,131.617919403,178.591285454,0.880873,122.114363176,93.1748,137,178.638,450.333643265,178.524856144,68.1683,-3.34458740053,137,5.22486402187
-183.635,177.235564618,47.9549,287.293772504,618.444471276,130.660106379,179.009,149.340791301,95.879110928,179.10903468,0.860578,18.152669971,110.982,138,179.128,478.597246896,179.042808589,68.4469,-2.73303671276,138,5.39996314263
-184.336,75.4790216796,48.1274,148.109805759,502.339327212,220.116780212,179.881,108.010562835,80.9152881681,179.968359036,0.898349,86.0126741357,101.304,139,179.997,386.447727398,179.907462719,68.6573,108.317279014,139,5.33244787888
-184.974,147.663161687,48.3004,235.859461074,737.064219309,143.609987637,180.49,140.022066579,93.8469554648,180.58339265,0.870034,44.1667412703,97.1574,140,180.622,483.932655072,180.517074273,68.8791,-3.83210364167,140,5.28019375091
-185.898,160.981780427,48.4699,234.915278824,649.402625038,200.023404036,181.295,110.502606598,89.8889005031,181.387664966,0.874283,100.044380189,102.597,141,181.418,401.235795291,181.324532895,69.1582,52.6177592206,141,5.31730275844
-186.338,132.364049377,48.6313,256.903533411,593.787403716,163.332725305,181.943,213.555313398,99.7541369125,182.032366238,0.891667,35.4367194422,99.9908,142,182.066,642.06647159,181.96762628,69.4236,2.00456059877,142,5.26891639192
-186.644,222.568007295,48.8348,430.505620378,1057.75426694,257.463642628,182.051,99.0831976767,119.042238563,182.152660616,0.875131,164.268232709,101.311,143,182.196,389.935015267,182.077956271,69.6486,97.871160939,143,5.29940408626
-187.719,207.598598465,49.0003,354.206662301,995.36978526,142.515021056,183.004,114.132790371,111.870460696,183.098192018,0.861706,123.422312972,100.995,144,183.126,424.330908463,183.031522507,69.929,4.26989348316,144,5.34095467003
-188.548,126.007585149,49.1356,248.213073819,726.573887199,282.302030527,184.062,204.508765507,115.840991106,184.147245278,0.883717,107.60252264,103.355,145,184.191,575.932747267,184.083728915,70.1567,-0.928223904585,145,5.35387387963
-189.668,215.587682679,49.3064,489.858443077,1008.52866872,96.283668568,185.222,121.815081407,110.201842456,185.307475078,0.843507,172.672864912,91.3934,146,185.357,440.050809178,185.24213912,70.3723,-5.56113575562,146,5.22287372357
-189.955,147.466173818,49.4428,412.794819053,742.761708636,209.196305735,185.59,111.069652003,119.859511759,185.69027922,0.870531,17.4989795003,104.021,147,185.717,334.458888266,185.624266229,70.648,18.7540121535,147,5.36873173836
-190.219,157.024519187,49.6332,246.549057967,587.911602803,258.438138309,185.866,104.129146445,90.9744877402,185.959206057,0.889178,-24.0820071288,103.005,148,186.005,397.790390605,185.881574547,70.8792,128.692333245,148,5.31361893963
-190.752,108.737263694,49.8028,364.656526741,630.716686341,267.199693475,186.221,178.132104044,119.040273772,186.325577235,0.821049,170.729788291,100.883,149,186.365,566.529257211,186.24808449,71.1105,13.6094021377,149,5.2955818405
-191.705,101.505581208,49.8966,204.957200508,510.780087415,200.813464335,187.342,83.5982273688,100.571330122,187.447270216,0.882102,35.0674431061,92.4663,150,187.479,305.457576568,187.372007921,71.3174,35.06070413,150,5.16768297414
-191.695,97.8947033311,50.0471,178.230528328,574.050245801,188.970333463,187.324,89.1969756518,88.1093232227,187.419142491,0.880284,98.9601344331,97.7621,151,187.466,305.631530504,187.33988805,71.5137,30.8310595459,151,5.26052827071
-192.287,63.6970796648,50.2024,172.309917334,421.23293452,135.51192624,187.847,115.539888973,98.2602721528,187.963362587,0.906533,87.7923293495,101.14,152,187.993,329.087981557,187.875653698,71.7216,-73.9246808861,152,5.3094274132
-192.807,115.311853403,50.325,235.822614719,579.429485467,246.758678362,188.43,122.245229121,92.4396664935,188.542800244,0.871581,6.94506454006,102.45,153,188.595,472.42922926,188.450939504,71.9478,123.208275774,153,5.4054763795
-193.326,56.3529128687,50.4724,119.25882595,410.421915056,214.064681325,188.96,163.726966977,77.2620866926,189.076367181,0.89915,80.7854271325,99.0801,154,189.112,543.883167198,188.984068326,72.1608,52.5713136486,154,5.2818578979
-194.043,125.495771271,50.6309,208.009901634,559.021610252,191.699685294,189.67,142.67285624,97.7993851391,189.774486961,0.900102,95.8509636147,100.324,155,189.817,490.169065112,189.689112477,72.3842,15.4747901255,155,5.33561075715
-194.108,94.6984394029,50.8016,223.961507792,559.580989937,155.117086228,189.721,126.440318282,107.192028098,189.848715719,0.890355,99.2814520189,96.8837,156,189.885,459.839643418,189.750911322,72.5966,-4.93080854498,156,5.29974188703
-194.989,87.5718939116,50.9475,183.483286831,474.726838375,100.057222586,190.669,102.616086065,96.1254032825,190.776897291,0.895451,97.5613921317,99.3658,157,190.829,238.613974518,190.684200834,72.8012,-37.7931810657,157,5.27330143454
-195.134,87.292621736,51.1174,202.777725957,531.302829243,226.762874851,190.703,187.446670463,106.874604555,190.824156929,0.899421,116.045175974,104.226,158,190.864,565.936586423,190.731700531,72.9958,-2.12563523025,158,5.39822354754
-195.92,103.133580983,51.2828,239.151350449,490.209371591,224.775298923,191.687,219.488725898,97.3171311891,191.795698582,0.896889,-22.41017481,95.4502,159,191.831,562.592062096,191.703695361,73.1944,-0.599716528163,159,5.26579958932
-196.147,111.9508965,51.4945,287.830482375,634.598125802,140.631440294,191.8,62.0427155407,122.995809811,191.910720648,0.899042,119.090821465,101.388,160,191.951,218.954993507,191.819129431,73.3919,31.669343823,160,5.34614694594
-196.805,149.013557722,51.6364,220.021255722,661.246025066,293.94579668,192.538,185.455348254,84.4575965579,192.656727068,0.921495,-69.8633839894,103.297,161,192.682,694.16115808,192.562240193,73.6137,121.998438792,161,5.30402530834
-197.005,111.112094596,51.8128,290.347540339,589.194265916,113.779285296,192.676,83.7774937782,119.441035554,192.803230743,0.914282,90.4424502779,98.8742,162,192.831,285.803989096,192.699717689,73.7649,-4.87255230765,162,5.28481425124
-197.059,136.630073011,51.9486,236.763652077,635.43573056,164.725370199,192.78,163.958372216,97.4293349422,192.909504674,0.921995,29.6940603038,106.691,163,192.941,616.556219713,192.7980122,73.9671,9.50358221985,163,5.37624279236
-198.035,144.18603658,52.0824,350.719207399,727.149269913,147.02788423,193.821,167.74215605,130.661742011,193.952492304,0.914117,133.611869683,106.821,164,193.984,477.993269263,193.841610006,74.1762,-0.978325796324,164,5.35395601446
-197.928,83.7062066679,52.2518,104.056510498,1031.06041739,210.871072134,193.583,207.746201868,68.2177077874,193.716942921,0.908056,56.0866421795,111.026,165,193.76,545.075467154,193.606491068,74.393,3.42891840058,165,5.47880717999
-198.492,154.502287084,52.3966,295.189015488,679.077953861,270.96790309,194.272,225.245923473,101.551455869,194.391216875,0.911784,0.612287426166,104.49,166,194.444,744.106783326,194.287108441,74.5381,72.0487698292,166,5.34568833203
-198.543,135.75152934,52.5187,222.845708618,701.524503344,250.714732301,194.437,222.340565883,87.2764176893,194.57064325,0.910864,23.1823767767,108.633,167,194.628,540.441592959,194.458954721,74.7505,11.6240325374,167,5.41866132743
-198.872,123.395063798,52.6854,225.413917462,778.605826727,114.141797486,194.654,138.762295991,108.307970075,194.783959593,0.913494,93.9343786211,110.908,168,194.818,393.002671049,194.676915706,74.97,-2.71828548134,168,5.45540705939
-198.781,91.56432774,52.8589,221.458039976,483.630001704,140.675313946,194.581,112.329039222,106.170538443,194.714154583,0.903713,36.7693350808,108.153,169,194.753,352.794664136,194.606862354,75.059,11.8993579085,169,5.42395950959
-199.038,76.6683316096,53.0375,167.735968621,542.27564983,126.377193963,194.99,91.0695454097,95.4392643802,195.116008371,0.931778,108.134190424,107.48,170,195.167,256.297078301,195.001258077,75.2088,-15.436898336,170,5.42205967439
-199.087,180.119527771,53.2253,292.067612841,1128.59304078,150.291979074,195.142,135.89965521,95.4669537625,195.272844588,0.924079,9.3836082508,109.462,171,195.333,361.674346007,195.162605273,75.3656,-4.5295302167,171,5.40906687716
-199.572,135.393775243,53.3572,204.221283573,576.983749614,149.803569703,195.438,96.7028788442,84.1184923558,195.551198859,0.924265,-102.100656292,113.664,172,195.608,280.640432984,195.450231641,75.5613,44.5891249307,172,5.49059632972
-200.385,178.732295611,53.4478,225.136510537,661.003785588,167.601084186,196.174,150.107994624,85.0071855394,196.280072946,0.933983,-282.351353894,106.095,173,196.325,457.008063801,196.194678465,75.7734,-3.37810183162,173,5.37799486807
-200.179,170.376827786,53.5971,268.814833183,889.916212812,134.088427228,196.086,132.956491227,100.903769719,196.207707406,0.929702,45.5345230643,111.572,174,196.25,419.552931522,196.103694308,75.9507,-1.38831180664,174,5.48097858614
-200.049,163.866715471,53.7412,245.663718915,621.306272693,187.603615077,196.041,183.734812661,88.0726922801,196.157226627,0.929886,-86.6538633925,98.611,175,196.2,504.482076338,196.061201638,76.1046,56.4204314752,175,5.31860194367
-200.429,246.278063937,53.8909,261.325585505,897.382309631,213.093859401,196.395,222.667819631,36.8076176673,196.508476382,0.929708,-220.034162899,115.435,176,196.536,679.417133404,196.419616257,76.236,38.0179344642,176,5.40967106252
-200.799,154.686533482,54.041,222.848431237,863.989136686,75.3344251631,196.868,76.315070038,91.407228539,196.970967576,0.944901,-4.37606777719,101.937,177,197.019,240.234060749,196.882085703,76.4055,-6.15918765608,177,5.34564205188
-201.18,176.011716219,54.2131,141.844642321,588.545388124,136.824416921,197.333,131.634895679,34.4082267339,197.445467724,0.909135,-171.275290103,105.645,178,197.483,387.541964642,197.35258904,76.5755,-1.15782705611,178,5.36931994584
-200.658,194.038315167,54.354,199.536818945,754.452533909,224.627614728,196.722,126.816023541,63.0839058084,196.840345707,0.930595,-111.624203183,115.834,179,196.887,466.911766448,196.745962818,76.7326,57.3300052305,179,5.48927200296
-201.27,42.8022026334,54.4807,115.273659106,445.818878458,179.867983097,197.283,124.412361733,72.2731567984,197.392065684,0.922757,88.391716176,119.06,180,197.443,393.330398203,197.30129707,76.8788,30.4432177125,180,5.52350751263
-200.761,142.744073603,54.64,138.43538863,740.022774772,139.960908965,196.866,118.436689321,56.8536847896,196.980417686,0.927518,-120.011107043,115.689,181,197.046,363.356516374,196.883976966,77.0585,36.7075142589,181,5.58355818979
-201.08,174.302642156,54.7811,311.158268724,769.212431536,139.423611428,197.21,87.1576628016,89.1017822453,197.31688615,0.918243,4.70811909973,101.279,182,197.378,258.894598694,197.21817798,77.2344,31.1940537666,182,5.34738496452
-201.406,182.992297967,54.9624,295.965029337,967.384896624,216.602415861,197.457,159.089507604,85.4473397798,197.558942401,0.924213,10.3203303701,103.761,183,197.609,484.935713806,197.47290731,77.4149,71.6707688399,183,5.42720561183
-201.027,205.532410647,55.0786,292.144636507,986.489301495,67.408992207,197.197,66.1309094852,85.6353084576,197.315862975,0.927387,-18.1094957915,107.665,184,197.364,219.311204603,197.215244208,77.5923,-5.82286825341,184,5.42894931864
-201.309,94.9277966802,55.2167,213.156062427,634.186884134,281.934475078,197.57,218.561043073,110.275812473,197.69013636,0.941957,129.65294173,114.663,185,197.74,533.898322608,197.595300534,77.7266,0.907206407751,185,5.52390823917
-201.365,265.956956726,55.3809,291.597397322,1283.82294893,196.920209415,197.609,256.950904787,111.950041821,197.736720549,0.945303,97.8226758602,119.823,186,197.784,729.990504312,197.628926406,77.8393,-2.512794666,186,5.51881010836
-201.342,218.483438629,55.492,259.988386579,814.816289862,142.970146881,197.546,188.664499422,72.3099168066,197.656651805,0.939837,-46.5735387592,120.917,187,197.718,559.092753488,197.561494913,78.0076,-5.699814501,187,5.56897508147
-200.836,173.476756012,55.6552,181.161968834,1086.21105243,227.115877005,197.158,114.370347499,82.5240864102,197.275236876,0.951102,3.29386275606,116.915,188,197.319,390.424914293,197.183379692,78.1699,78.8856239184,188,5.52649708774
-200.774,147.318923286,55.786,329.536924664,723.267098245,102.094476276,197.128,95.6101733963,110.431620424,197.227694012,0.952891,-36.4575828947,106.302,189,197.281,249.917143732,197.143047346,78.328,-9.54376921816,189,5.41489360864
-200.763,199.703127091,55.9175,312.958783936,913.688433899,166.21394868,197.108,120.382708157,79.8824201877,197.200025113,0.952177,44.3140154524,108.677,190,197.25,354.332472256,197.1163131,78.4382,3.51564281253,190,5.41698289589
-200.349,157.477793465,56.0513,250.250511297,624.533398091,113.193972573,196.716,121.719785799,78.1613385725,196.81466108,0.946486,-90.9796568918,115.896,191,196.863,353.553637131,196.730604772,78.5936,-3.49101904845,191,5.46949295481
-200.498,128.605319191,56.1902,278.212182336,596.076372728,171.796425686,196.845,159.408221042,104.171885415,196.956870779,0.943599,93.270300391,110.286,192,197.006,524.494182524,196.862129288,78.7345,-2.72822667766,192,5.49988298237
-200.691,99.1832129062,56.2817,156.000175661,534.010486713,159.920287168,197.107,78.3545433486,78.8429870326,197.21351791,0.952058,-26.6583765145,119.678,193,197.264,229.224870961,197.123529268,78.8197,3.35253950374,193,5.45770801274
-199.756,176.210555649,56.4307,256.588120183,622.307517296,221.867793342,196.139,98.976301764,91.8513124066,196.268633537,0.934627,-126.797996042,113.41,194,196.316,397.128804608,196.16039078,78.9527,65.595769999,194,5.48131602364
-199.486,212.459793092,56.5481,268.13235112,916.703702047,170.504637245,195.817,168.107720072,95.283782951,195.930699776,0.943777,-149.852110972,113.18,195,195.983,393.29463669,195.832029929,79.1163,-1.16167122096,195,5.43039501525
-199.111,176.617980941,56.6759,284.565036557,708.634230042,187.575885522,195.391,140.972469302,77.3456174889,195.498802639,0.947496,-47.165064294,111.755,196,195.542,399.871920774,195.415036261,79.2479,-2.46448809187,196,5.49792099312
-199.634,187.573181696,56.8142,217.868485889,969.278515631,288.149773171,196.069,160.873816598,83.2251901257,196.167360681,0.952342,-49.5043378781,112.397,197,196.23,470.669099238,196.077128682,79.3697,3.18706212032,197,5.40446917944
-199.259,191.691323733,56.9598,119.269980364,624.379274523,105.204343104,195.606,98.6601933789,35.943297456,195.71148827,0.952318,-125.242754307,110.063,198,195.753,297.705767349,195.62797979,79.5464,-20.0860729039,198,5.45764776353
-199.418,202.097582617,57.1101,270.477281776,963.964312072,122.063343125,195.874,97.9144816477,96.7638032214,195.978063774,0.936089,-34.2047271677,116.352,199,196.048,280.863474926,195.900757273,79.6785,1.07355191432,199,5.5662629195
-198.528,182.842974953,57.2165,271.811152753,1235.43833857,117.343640597,194.985,79.5626433395,115.89623794,195.08059058,0.949949,64.6502300223,121.809,200,195.135,232.948255318,195.0005993,79.8277,-23.8445217469,200,5.51265688411
-198.69,85.259690608,57.3435,248.627318084,511.943405992,139.03248247,195.151,79.2997655142,117.252191847,195.248589927,0.931448,115.309744183,119.505,201,195.31,258.029033658,195.179928871,79.9756,12.0155952452,201,5.62511981041
