AverageQLoss,Epoch,AverageReturn,AverageQ,AverageEsReturn,AveragePolicySurr,AverageAction,QFunRegParamNorm,AverageAbsQYDiff,AverageAbsQ,PolicyRegParamNorm,AverageDiscountedReturn,Iteration,MaxReturn,MinEsReturn,MaxEsReturn,MinReturn,StdEsReturn,AverageY,AverageAbsY,StdReturn
1.59037,125,466.841114724,22.4633,378.817685633,-22.9459,0.834504,51.2946,0.555160261585,22.4816,55.669,191.531668386,125,688.05661267,107.783980179,546.178517628,289.118259642,141.078543781,22.4656547416,22.4684265804,98.3168471574
1.63534,126,355.6030039,22.6554,220.516485812,-23.1458,0.834329,51.463,0.5637584937,22.6724,55.8123,159.985125105,126,528.244607973,16.2956072645,510.763850564,67.7740918416,183.014172547,22.6581634297,22.6603164624,153.638582581
1.64368,127,374.746706328,22.6731,377.599210623,-23.141,0.839861,51.6141,0.559721734368,22.6903,55.9473,176.929310534,127,503.397449724,202.496088038,520.172402632,338.193668153,96.7541982984,22.6768058822,22.679369586,19.934905793
1.90926,128,454.172157969,22.8473,294.987260206,-23.3225,0.81337,51.8544,0.580840673035,22.8603,56.1524,192.974929213,128,599.862634751,85.0119449033,392.703039974,380.926222752,93.5251551418,22.8501835888,22.8527613115,62.7045131998
1.96378,129,427.455149813,22.9449,363.999490161,-23.4438,0.806856,52.0546,0.585391167215,22.959,56.2727,187.911050411,129,454.969362977,177.07810077,577.19412547,385.446420533,136.037225733,22.9468723581,22.9492704777,8.0404598881
1.71692,130,413.558108431,23.1598,286.1708403,-23.6335,0.816311,52.2122,0.563718588396,23.1745,56.4814,184.579729183,130,506.508080221,38.3023692829,508.901227972,165.130847375,140.807780834,23.162118358,23.1642906242,60.0531618017
1.58399,131,449.972459655,23.064,270.021943358,-23.5391,0.792547,52.4237,0.56137147138,23.0806,56.5982,189.724125665,131,539.329590939,22.626431549,577.479513556,393.124087971,199.405556048,23.067060704,23.069962716,19.8685516058
1.73757,132,406.904956258,23.1515,401.226956526,-23.6276,0.818652,52.6019,0.576500781452,23.1699,56.737,182.229527494,132,474.441225936,35.9986371604,515.813129516,389.533268624,170.012267242,23.154528012,23.157002975,12.4527960345
1.96686,133,509.071278048,23.3261,274.535675289,-23.8063,0.790414,52.8085,0.592917579793,23.3446,56.8488,206.436640121,133,522.868543836,17.4557566009,718.371091885,473.52966808,232.31624796,23.3292294274,23.3341379773,8.73408062676
1.87589,134,676.282419151,23.3126,312.093519208,-23.7842,0.794205,53.015,0.591648511386,23.3319,56.9689,219.234457891,134,968.721259,57.3819170978,626.925370938,402.690967315,201.086186495,23.315770597,23.3194283622,126.455039893
1.54043,135,533.142856466,23.4739,389.491141775,-23.9388,0.819094,53.1548,0.546470285193,23.4928,57.1783,207.827850678,135,784.994613006,123.148366942,797.106104185,426.410903017,255.757039634,23.4776960814,23.4822601226,96.9712146789
1.97509,136,780.2388911,23.6399,307.247413306,-24.1143,0.807126,53.3341,0.598192544611,23.6595,57.305,231.495138456,136,1268.24408978,94.611912976,492.89069412,414.804653477,134.061177193,23.6434119822,23.6462099098,125.097764638
1.84584,137,933.005359939,23.6994,182.705846657,-24.1604,0.799352,53.5162,0.576034505591,23.7201,57.4029,221.898873132,137,2677.17897998,13.7524876415,572.337947143,340.739893595,193.269288187,23.7014817332,23.7046295475,563.664433887
1.98432,138,850.697578011,23.8843,407.58306168,-24.3382,0.780347,53.6744,0.595740648969,23.9011,57.5502,219.985502165,138,1536.58303232,53.1961126576,884.650994358,404.398600387,310.126684644,23.8877859914,23.8911259033,318.625067322
1.8304,139,544.341883077,23.8733,350.464318037,-24.3419,0.795519,53.8869,0.574791932005,23.893,57.6725,208.273864555,139,717.628098809,90.5940015269,600.239626883,414.66786532,188.102297559,23.8764291391,23.8804249381,100.630695764
1.81455,140,547.541455503,23.9212,229.28386602,-24.3793,0.79706,54.0719,0.588738717609,23.9421,57.7737,206.760043331,140,951.281629015,26.4062211033,444.62730163,450.857516047,119.9964673,23.9234414317,23.9279933826,105.81090002
1.85624,141,781.193878405,24.013,241.767542599,-24.4717,0.740951,54.2144,0.582990595391,24.0319,57.8978,225.134552282,141,1281.81363105,30.2602542798,752.228856871,423.760822303,208.780778281,24.01506948,24.0192361874,225.010225888
1.96925,142,728.041762024,24.0351,297.811272499,-24.5007,0.742778,54.3648,0.593673208342,24.057,58.0389,228.965896296,142,1336.38327711,30.4473125911,627.196927619,416.747658256,205.253174739,24.0393938744,24.0426976241,185.498055476
1.80163,143,428.815590823,24.1389,220.583231278,-24.615,0.749004,54.5068,0.567612365092,24.157,58.1744,178.598925752,143,865.682942211,87.7226454,483.611057835,188.25707552,112.641217068,24.1422250228,24.1450858928,132.645171697
2.09542,144,465.010760213,24.1956,317.399492038,-24.6589,0.765925,54.6909,0.603452168538,24.2141,58.317,194.145724111,144,741.079200613,30.0926475829,557.97666672,369.458266605,218.300991704,24.1975594628,24.2018675098,66.7357848912
1.91776,145,470.467181709,24.2765,376.906241092,-24.7577,0.805104,54.8104,0.569940453456,24.2947,58.4817,197.823044742,145,520.321591417,21.965389938,662.288513609,437.083568724,235.577619143,24.2782761834,24.2823395657,19.8313110808
2.07234,146,2194.77381511,24.3029,236.928511652,-24.7679,0.77101,54.994,0.606766123981,24.3261,58.6722,217.038777831,146,2460.90967413,15.153947898,555.365497048,1167.68627422,198.526026557,24.3068107222,24.3133082824,456.77383502
1.98779,147,417.054196524,24.4508,397.502962206,-24.9119,0.810579,55.1598,0.587596796496,24.4708,58.7664,183.310105167,147,566.749041338,107.450075985,664.490850968,189.023469438,190.785981041,24.4529990205,24.459555175,90.1910646644
2.01009,148,528.143894612,24.4478,295.28630504,-24.9318,0.787963,55.3703,0.603293471693,24.4671,58.9562,204.099962523,148,1006.60181158,65.7922871805,596.20547649,404.17486685,193.965841758,24.4516459004,24.4583170678,129.575555724
1.92789,149,535.715969906,24.4989,179.624137246,-24.9597,0.779381,55.5134,0.591890424985,24.5218,59.1035,211.057827644,149,639.960900222,18.1723656189,384.805673593,366.726161179,148.033245476,24.5025263454,24.5086722464,60.6946113337
1.85048,150,793.037503322,24.5682,283.796391132,-25.026,0.778286,55.6384,0.562745147285,24.5874,59.2262,208.276641094,150,1688.81297968,51.0521517347,589.490280804,383.510418194,170.13590888,24.5696780954,24.575297937,276.187265292
1.96498,151,442.339996381,24.5964,383.75628131,-25.0659,0.745275,55.7719,0.60469767799,24.6174,59.3881,193.317923322,151,468.186108269,23.1980874723,641.10838521,414.63390972,205.305098765,24.5989131684,24.6042117874,11.7731438912
1.91602,152,371.041265017,24.7704,202.994424984,-25.2427,0.841106,55.9447,0.592429166571,24.792,59.5528,159.497095043,152,803.861329582,23.7054593121,598.643835581,182.694878923,165.667704716,24.7739625156,24.7800996919,139.773578304
2.09485,153,399.937348594,24.847,158.399924791,-25.3324,0.800724,56.0923,0.59990808041,24.8663,59.7025,183.124164893,153,420.12065579,11.6448204893,365.834451499,378.339326081,124.214451257,24.8497333787,24.85432465,8.56939764496
2.45965,154,408.54159603,24.7974,190.369205658,-25.2839,0.800983,56.2599,0.634033861322,24.8213,59.8974,182.321291443,154,442.858109612,14.3523460155,663.534611631,380.522903012,195.275667409,24.8011678272,24.8069683783,16.0630291151
1.74896,155,470.187874094,24.9083,221.208936123,-25.3899,0.804166,56.4284,0.577097533176,24.9294,60.0627,182.130695206,155,819.011199158,20.9813114692,571.909493508,299.68941626,173.29559159,24.9093319938,24.9168825491,104.548924526
2.06417,156,398.272452167,24.982,242.555009124,-25.4672,0.780959,56.5823,0.605437793201,25.005,60.1761,180.623658729,156,524.811625519,89.3503252347,467.553694815,368.891389423,114.555777909,24.9858895033,24.9919819634,31.0077601593
1.9609,157,552.410355462,24.9815,216.95956314,-25.4692,0.822572,56.7547,0.606740077458,25.0045,60.3167,194.547827717,157,1171.057614,14.3993720581,484.439781976,273.649832814,173.169488226,24.9859761508,24.9925619955,139.561827227
2.02119,158,401.643599453,25.1,230.150244596,-25.551,0.815767,56.9311,0.586762220704,25.124,60.3916,186.163445491,158,427.092297914,19.3882391074,478.010150952,382.065646772,154.33895539,25.1011910814,25.107794971,12.1250220896
1.74849,159,602.401873065,25.1503,398.481429308,-25.6329,0.782374,57.0975,0.574308816587,25.1675,60.5315,201.440292363,159,867.933900339,90.4315276063,596.245269538,451.630123586,193.008784211,25.1539684398,25.1585914158,102.740822601
1.79071,160,624.714014936,25.2899,221.456328739,-25.77,0.846337,57.2161,0.581329156142,25.3107,60.6815,202.195171291,160,1028.95033862,20.8846319874,459.960967044,377.705367517,148.87089524,25.291204447,25.2960760104,175.781499302
2.16592,161,542.977731099,25.1998,274.903000864,-25.682,0.8284,57.4124,0.608662005511,25.2219,60.8819,198.518144987,161,667.544778823,29.1006990876,606.451526614,299.983308533,201.480799609,25.2019369835,25.2083736059,116.84522429
1.79771,162,449.538025854,25.3586,308.908665033,-25.8093,0.861845,57.5749,0.575530389728,25.3783,61.0667,175.533873027,162,758.669135994,41.7401721876,648.718475375,313.932227413,174.88800351,25.3616950541,25.3687891387,137.222681414
1.95995,163,658.773282559,25.437,273.630867049,-25.9139,0.881658,57.7397,0.597955158484,25.4602,61.1793,146.365807622,163,1423.21143052,19.5346073106,559.851267508,116.056965492,222.108417834,25.4400767391,25.4460280586,396.995815923
2.27556,164,522.439445483,25.4295,238.599804651,-25.9139,0.843232,57.9008,0.616158745178,25.4487,61.3397,139.6906599,164,1285.44253524,19.6026313839,573.023390814,62.8366493493,179.16549109,25.4325490819,25.4388659791,280.719987364
1.88909,165,540.704233767,25.5626,268.511796194,-26.0396,0.852722,58.0202,0.587184422904,25.583,61.4756,145.597300101,165,1291.68588067,17.0878226195,732.032388491,99.0730175075,219.06681325,25.5647585167,25.5704729941,284.921195036
2.02439,166,594.688571433,25.5477,343.087894976,-26.0141,0.825406,58.1187,0.588686970145,25.5699,61.6216,187.232833867,166,1495.20565003,158.383374892,532.487066209,399.805306392,141.043519518,25.5498946686,25.5557421336,275.589919289
1.55377,167,473.6922043,25.5596,286.051822248,-26.0576,0.827972,58.2878,0.560684917933,25.5766,61.7628,201.01443818,167,956.912047711,46.2824687377,487.584220778,412.960295712,170.458185536,25.5620514323,25.5671673677,83.2166989689
2.00599,168,431.208809375,25.5368,448.621700127,-26.0151,0.82717,58.4431,0.593635978757,25.556,61.9399,187.859500829,168,806.204576891,316.745397443,545.668475743,387.525399716,79.7407226542,25.5403951435,25.5453086848,83.3023825093
2.05091,169,465.456737466,25.691,232.926288542,-26.1951,0.785591,58.6001,0.594919815267,25.7121,62.0897,197.283656508,169,869.821224134,11.984811795,578.394932852,382.468079423,184.585467906,25.6943155194,25.6991750356,114.53414869
1.98352,170,566.302173034,25.7276,383.154380337,-26.2173,0.827986,58.7183,0.591150415675,25.7481,62.2182,179.792318282,170,998.056033674,64.6096233466,668.238530839,360.805821544,190.065638737,25.7302754274,25.7340190342,147.960337082
2.04486,171,481.306136333,25.8249,305.976368116,-26.3215,0.80771,58.8408,0.598357538324,25.8425,62.3764,180.05636948,171,778.926343127,17.941179554,643.110282397,107.725048759,207.383436997,25.8273196399,25.8297299818,140.14481526
1.87476,172,430.043504868,25.9065,275.787823715,-26.4088,0.810716,58.9862,0.583664316715,25.923,62.5007,190.414824866,172,439.272447461,18.0348485292,441.776120929,416.266110752,150.103205251,25.9097647182,25.9127747733,4.01081126979
2.11739,173,488.214994273,26.038,228.336673307,-26.5296,0.804314,59.1566,0.605563066835,26.0534,62.6238,196.096321456,173,541.459015567,22.2914568235,534.408695539,384.166760133,162.005785152,26.0404876319,26.0426782236,27.5696143359
2.3777,174,918.361598656,25.9942,202.035190969,-26.4647,0.799534,59.2899,0.614878478897,26.0125,62.7223,226.87198732,174,2327.46190017,9.01031152141,470.543293215,656.772761019,184.895599823,25.998173622,26.0017406508,434.334934984
2.19538,175,604.79394845,26.0812,172.282628707,-26.5592,0.831662,59.4269,0.609166558869,26.0979,62.8035,196.293476783,175,2099.31931081,20.6721363016,546.54754696,453.377128531,155.767548631,26.0843874716,26.0872265093,354.911587531
2.18645,176,1593.23466287,26.1105,303.12545594,-26.581,0.767291,59.5914,0.613064012666,26.1324,62.9198,211.058432579,176,2189.94283165,77.6295551431,613.237443714,387.604300952,177.483204526,26.1112228015,26.1163094436,608.76163722
1.97246,177,434.820166237,26.1509,150.858762961,-26.621,0.813821,59.6947,0.587878991668,26.1727,63.0461,188.264944897,177,475.706998446,10.37131459,451.017506329,424.150065558,153.795751558,26.154492171,26.1590284629,10.6368058188
2.04903,178,590.294176347,26.1682,155.528629023,-26.6275,0.803615,59.8294,0.591213989939,26.1879,63.1733,196.558293515,178,1702.67041136,10.8572380547,398.255671858,196.849432034,128.592480403,26.1704707676,26.1751757522,285.910143417
2.35477,179,844.757383663,26.2093,312.488769392,-26.6756,0.823564,59.9953,0.624734493957,26.2309,63.3267,184.348320736,179,2278.58921159,17.8753910604,1398.56732425,367.893618242,500.912660596,26.2124672833,26.218539666,637.343846929
1.97535,180,771.025146416,26.2681,281.299500989,-26.7432,0.861038,60.1807,0.600642853498,26.2895,63.4263,181.975984369,180,2265.13051982,15.9494696358,535.922558729,135.860017507,193.282121119,26.2713258149,26.276119964,608.643474973
2.22487,181,374.121057206,26.3661,215.584846096,-26.8347,0.846679,60.3658,0.604957652499,26.3873,63.5834,139.281850332,181,2176.03233029,88.4869761136,566.753398249,185.942978723,131.011267934,26.3706108753,26.3755565508,394.074239491
2.13626,182,1417.94173271,26.3695,165.94604206,-26.8536,0.858582,60.5112,0.616912763832,26.3905,63.7598,210.919176329,182,2693.85155578,16.5587769231,715.407322935,292.375805913,204.298913768,26.369355155,26.3750914993,814.072093967
2.18188,183,1190.69924496,26.4638,121.759892454,-26.9449,0.837238,60.6508,0.608107900451,26.4824,63.9415,179.282457269,183,2152.55014227,20.6838695405,459.046474451,285.577203536,126.239582766,26.4675239429,26.4718330349,899.917201345
2.35397,184,373.452910228,26.4869,232.67684034,-26.9774,0.831496,60.7453,0.63600431273,26.505,64.0531,126.325702862,184,2110.38752613,8.43676138088,537.763505554,175.101831971,167.599261023,26.4895577732,26.4930975659,390.796899714
2.22776,185,186.031987844,26.5309,236.038591668,-26.9999,0.866795,60.8406,0.614805479394,26.5499,64.1623,110.050400096,185,255.315892656,31.0510875258,624.171392818,116.405685456,187.781791344,26.5337099807,26.5375146367,34.6823915628
2.30779,186,1056.12982546,26.6618,301.533681283,-27.1354,0.87021,60.9633,0.622678439692,26.6839,64.376,193.738103793,186,2185.90323453,51.5056017004,762.852571492,265.025539927,225.303978291,26.6640299672,26.6689779389,633.401149676
2.26154,187,345.619181021,26.6882,172.844038608,-27.1607,0.857593,61.1244,0.616225556355,26.7101,64.5288,131.306980353,187,910.360285346,33.0710489997,567.366434182,127.631787831,164.164836506,26.6916295092,26.6981968208,167.401592193
1.91019,188,294.181501895,26.7414,276.230206767,-27.1935,0.884628,61.2402,0.590634824523,26.7623,64.665,125.410854922,188,1340.02775668,157.383247273,417.754359558,152.927580817,73.3493152896,26.7418986882,26.7485071596,230.930656073
2.54604,189,233.247958023,26.6098,295.02252421,-27.0929,0.860455,61.4374,0.656365961102,26.6354,64.8028,114.401014157,189,740.53389476,122.151164361,512.925940244,130.150779642,118.442811758,26.6150280327,26.6236050831,138.262541765
2.2432,190,1005.5531542,26.6352,314.731344776,-27.121,0.885073,61.5661,0.613475412513,26.6581,64.8966,161.086693297,190,2149.19761421,44.4979889238,542.074607932,229.505722406,161.900296911,26.6371733471,26.6437083346,887.776754308
2.26029,191,881.325883332,26.9247,434.125744386,-27.3847,0.875214,61.6839,0.615738951048,26.9451,65.0418,162.435797139,191,1904.32211133,11.5211907744,788.285635281,189.823325237,298.11902456,26.9280458297,26.935253782,567.212065362
1.97475,192,1386.13808376,26.9786,321.07595617,-27.4207,0.884656,61.8019,0.601671668706,26.9985,65.1459,187.572319219,192,2115.10578349,24.4244618533,659.396115138,262.757472046,232.610001959,26.9795894137,26.9860712517,702.610893157
2.29022,193,2151.68899218,26.9629,270.897828482,-27.4219,0.86673,61.9322,0.62596740882,26.9852,65.2777,189.931908355,193,2191.35360635,19.6913367715,849.231666642,2090.39185672,293.960085374,26.9656682473,26.970708344,31.5729876589
2.52926,194,1721.03302176,26.9507,470.199088178,-27.4358,0.869711,62.1291,0.647445111067,26.9729,65.4464,179.124172963,194,1863.3972074,40.0702213577,965.469260901,1170.29829513,297.146385608,26.9542557547,26.9601161903,192.723254158
2.35729,195,1181.14058463,26.9611,235.238145987,-27.4343,0.836536,62.2221,0.608752534444,26.9852,65.5272,166.803782064,195,2028.77682346,11.5402726934,716.950409942,408.272612363,271.457468772,26.9633625952,26.9705247296,680.637776404
2.27817,196,364.883435882,27.0196,301.444880291,-27.488,0.887275,62.3931,0.628595459931,27.0401,65.6211,138.997335011,196,2114.58270694,33.4894637805,593.776289598,200.085382071,225.407891586,27.0211174107,27.025408372,431.093035194
2.13239,197,1500.54371775,26.9648,325.57890393,-27.4313,0.846702,62.555,0.587037182268,26.9855,65.7063,195.053998874,197,2297.14083558,50.5647085741,503.385808224,389.620410804,199.424564632,26.9665533765,26.9719367305,634.243602824
2.30306,198,1120.87927991,27.0881,196.383734694,-27.5413,0.871288,62.7224,0.619509421055,27.1095,65.7968,203.731902252,198,2297.80159317,29.0123609109,638.288406411,323.440899155,190.602749572,27.0914325919,27.0981869445,686.770673125
2.19282,199,1101.32535769,27.0972,452.828678355,-27.5451,0.844298,62.8552,0.618532438042,27.1221,65.9265,215.430474244,199,2357.56227944,41.8847811617,970.083111489,643.584499889,307.440070893,27.0995404551,27.1069064333,519.019913728
2.13214,200,1123.41701953,27.1204,415.971331274,-27.5723,0.824564,63.008,0.608154505767,27.142,66.054,203.845600143,200,2316.71782056,185.932175104,957.45863531,266.88578914,246.784501749,27.1230340168,27.1286103617,700.367087708
