MinReturn,AverageQ,AverageAbsQ,Epoch,MaxEsReturn,MinEsReturn,AverageY,AverageAction,AverageReturn,StdEsReturn,AveragePolicySurr,Iteration,PolicyRegParamNorm,AverageAbsY,AverageDiscountedReturn,StdReturn,QFunRegParamNorm,AverageAbsQYDiff,AverageQLoss,MaxReturn,AverageEsReturn
1699.78783569,172.651,172.651,118,2877.39475576,2877.39475576,172.668275317,0.921837,3692.302258,0.0,-174.68,118,48.3081,172.668520848,348.749142476,953.229539566,59.9956,2.24644311886,35.1605,4376.48782618,2877.39475576
3656.55208012,174.694,174.694,119,2591.08481622,2591.08481622,174.713618193,0.915094,3847.9439127,0.0,-176.751,119,48.5398,174.713890525,308.120658415,121.715867128,60.4599,2.39042611268,47.8472,4015.58653871,2591.08481622
968.64526904,176.312,176.312,120,2762.83577897,2762.83577897,176.325354045,0.922822,3984.5734458,0.0,-178.396,120,48.7523,176.325509527,321.004097081,1008.00996799,60.8798,2.38866696732,44.6481,4472.89677903,2762.83577897
2934.76234371,178.203,178.203,121,494.473855308,494.473855308,178.224781572,0.929457,3972.46071913,0.0,-180.288,121,48.894,178.2250259,340.379753457,362.257099837,61.2164,2.35823970214,42.0601,4302.03498414,494.473855308
916.278398656,179.745,179.745,122,2750.28725125,2750.28725125,179.761515073,0.926855,4196.7815044,0.0,-181.801,122,49.0701,179.761951086,337.427630289,1098.80715276,61.5931,2.32068973343,39.437,4708.87726946,2750.28725125
585.555487794,181.297,181.297,123,2707.16555378,2707.16555378,181.311366282,0.934108,2245.09094884,0.0,-183.397,123,49.3107,181.311804469,287.814566586,1189.53426221,62.0125,2.42273770529,45.543,4073.94825672,2707.16555378
1516.37871135,183.915,183.915,124,2899.7083967,2899.7083967,183.930387392,0.951299,2998.34250997,0.0,-186.076,124,49.5121,183.930748163,329.522532987,947.247340466,62.2892,2.33788324962,40.0674,3953.86995257,2899.7083967
587.846749209,186.515,186.515,125,3069.17632803,3069.17632803,186.53471413,0.93786,2575.81328627,0.0,-188.688,125,49.8071,186.534960536,345.564237465,1082.02200503,62.5642,2.42210202774,42.0449,4459.97074858,3069.17632803
1723.7533999,188.564,188.564,126,2929.16092068,2929.16092068,188.584196684,0.953735,4278.01739361,0.0,-190.757,126,49.974,188.584402039,371.789671571,878.390409295,62.9342,2.51981393205,52.3561,4745.86777227,2929.16092068
959.492773857,190.754,190.754,127,2945.93717704,2945.93717704,190.769464427,0.944217,3731.55714044,0.0,-192.992,127,50.1272,190.769677273,366.974968636,1315.34595633,63.1855,2.49425615049,51.0747,4773.48292053,2945.93717704
611.533088534,192.085,192.085,128,1359.87782915,1359.87782915,192.106049578,0.94214,3279.10072726,0.0,-194.31,128,50.3058,192.106272184,317.187061064,1198.64006648,63.4759,2.45336351381,46.264,4197.07329418,1359.87782915
1486.66850201,194.291,194.291,129,2946.52581283,2946.52581283,194.304819263,0.950485,3334.74949454,0.0,-196.467,129,50.4797,194.305052166,323.755699829,948.308604407,63.7124,2.54016361963,56.278,4276.65882607,2946.52581283
4073.42582042,196.658,196.658,130,3079.81648012,3079.81648012,196.67319154,0.927041,4215.88465007,0.0,-198.771,130,50.6131,196.673494339,342.205404641,55.3531212827,63.9835,2.36755814945,37.4188,4286.58692552,3079.81648012
1372.00120077,198.507,198.507,131,2930.95533702,2930.95533702,198.522619847,0.941175,3658.94650231,0.0,-200.702,131,50.8139,198.523022859,349.18281187,946.735201898,64.3436,2.50497111107,51.6184,4300.61547991,2930.95533702
1446.60394921,200.861,200.861,132,2703.04501696,2703.04501696,200.882107833,0.9516,4047.69051564,0.0,-203.032,132,50.9712,200.882307316,349.429567943,868.959433868,64.6458,2.50747000406,49.8427,4400.79058422,2703.04501696
2792.84960361,202.594,202.594,133,2660.48315644,2660.48315644,202.607831798,0.937947,3842.97217465,0.0,-204.837,133,51.2273,202.608171264,343.199315847,556.609024067,64.9557,2.53100003347,50.678,4411.46926716,2660.48315644
1202.15570604,204.045,204.045,134,2824.69423729,2824.69423729,204.067519461,0.926679,3788.13802928,0.0,-206.28,134,51.4028,204.067728896,317.769891015,898.742683242,65.2584,2.53012958395,53.1314,4471.19230034,2824.69423729
1384.93055504,205.999,205.999,135,2884.38095073,2884.38095073,206.016385664,0.959735,3660.79690626,0.0,-208.239,135,51.5434,206.016534292,341.3239394,1063.1046015,65.5225,2.55138295124,52.971,4476.57570394,2884.38095073
1142.3564086,208.813,208.813,136,2770.83090198,2770.83090198,208.824331387,0.948613,3205.47239887,0.0,-210.998,136,51.7509,208.824582835,329.306506274,997.159607622,65.7263,2.47919547187,44.755,4319.6102968,2770.83090198
4393.97396924,211.086,211.086,137,2915.44889454,2915.44889454,211.107833868,0.942393,4530.066245,0.0,-213.336,137,51.9003,211.108131837,363.512982664,72.6672563022,65.8705,2.52360707584,51.8832,4696.63292751,2915.44889454
4217.16698713,212.779,212.779,138,2744.87962801,2744.87962801,212.788935871,0.953053,4349.69178579,0.0,-214.997,138,52.0449,212.789099202,345.988210479,80.943279384,66.1564,2.48341878487,49.405,4457.96851043,2744.87962801
4331.75966663,215.397,215.397,139,2708.3531248,2708.3531248,215.415025489,0.927925,4492.94472426,0.0,-217.555,139,52.1733,215.415377295,355.592973042,71.5643385293,66.3771,2.41217644897,42.3039,4606.97090947,2708.3531248
605.449880363,216.788,216.788,140,2673.80429631,2673.80429631,216.802356858,0.921252,3420.14900875,0.0,-219.027,140,52.3643,216.802623682,321.17098068,1346.4351979,66.7616,2.62731187711,63.8606,4449.63247105,2673.80429631
1016.43590084,218.129,218.129,141,2850.59238243,2850.59238243,218.154331781,0.920089,3379.96852777,0.0,-220.415,141,52.5173,218.154542466,316.082899874,1160.43305175,67.0996,2.70543366184,67.7255,4440.53419555,2850.59238243
23.2287379184,220.288,220.288,142,2852.96229804,2852.96229804,220.303972011,0.922648,2525.98695885,0.0,-222.574,142,52.6553,220.3042274,252.897548834,1536.31016469,67.3514,2.71362477044,69.3688,3845.99863326,2852.96229804
59.614402571,222.434,222.434,143,2626.76334339,2626.76334339,222.444225678,0.925401,3656.25551353,0.0,-224.678,143,52.7942,222.4444868,322.560237809,1788.4856337,67.5472,2.54053853242,56.4755,4815.45507586,2626.76334339
258.480085918,224.953,224.953,144,2955.70086415,2955.70086415,224.976529431,0.92024,2998.426836,0.0,-227.207,144,52.9602,224.976724654,310.092707416,1593.00867725,67.7932,2.65796843877,65.0804,4249.20077682,2955.70086415
223.627000589,226.818,226.818,145,2631.73848184,2631.73848184,226.832535294,0.922058,3342.09925323,0.0,-229.109,145,53.1305,226.832862006,311.067935404,1206.47707617,68.0783,2.58094733669,59.802,4203.94388419,2631.73848184
92.3218271456,227.539,227.539,146,2610.58531937,2610.58531937,227.552850138,0.934189,1882.05582636,0.0,-229.863,146,53.2986,227.553068644,255.703676335,1467.8098501,68.4176,2.68447737298,69.1857,3870.21699961,2610.58531937
428.121565533,231.011,231.011,147,2946.79592919,2946.79592919,231.030364017,0.916009,2694.20190848,0.0,-233.305,147,53.4232,231.030592463,288.299773936,1081.67329539,68.6739,2.58845288024,59.8885,3753.73916344,2946.79592919
472.527217193,232.438,232.438,148,2830.30872242,2830.30872242,232.452190623,0.941598,4027.53435184,0.0,-234.687,148,53.6389,232.452439383,346.602442153,1192.15356507,69.0392,2.7373149138,65.3022,4608.33526525,2830.30872242
1497.76167103,234.786,234.786,149,3058.04338742,3058.04338742,234.80539925,0.951852,4132.56481499,0.0,-237.11,149,53.8048,234.805554378,346.353183641,881.930711157,69.3226,2.77255445985,70.3394,4553.02868412,3058.04338742
-143.935758901,235.661,235.661,150,3039.65764927,3039.65764927,235.679401546,0.926185,3143.41457694,0.0,-237.939,150,54.0457,235.67959598,293.832506266,1620.73441064,69.586,2.72228112475,69.8514,4283.14169515,3039.65764927
3958.27884733,238.565,238.565,151,2958.00405064,2958.00405064,238.582324852,0.888304,4295.06258511,0.0,-240.953,151,54.199,238.58260192,316.886708102,187.277657248,69.8248,2.6198607009,64.075,4567.48649322,2958.00405064
4055.37386627,239.497,239.497,152,2950.79797056,2950.79797056,239.509888265,0.919785,4292.34614795,0.0,-241.872,152,54.3858,239.510114851,311.201797562,100.416640921,70.096,2.57752602984,55.0247,4421.1861937,2950.79797056
499.239818336,242.067,242.067,153,2928.10345145,2928.10345145,242.084803808,0.922235,2974.59351473,0.0,-244.446,153,54.5857,242.085056803,319.345540401,1540.38556875,70.4001,2.74723499745,75.2074,4411.46694417,2928.10345145
4399.13958083,243.756,243.756,154,2845.95515228,2845.95515228,243.775265145,0.909323,4491.10628354,0.0,-246.141,154,54.7146,243.775398265,352.514247937,55.9640980388,70.7229,2.72725782717,68.4454,4592.41814851,2845.95515228
1731.7642679,245.562,245.562,155,3092.53156592,3092.53156592,245.57365455,0.910256,3899.08528184,0.0,-247.893,155,54.8944,245.573937527,320.570753726,791.013720439,70.9851,2.61119175657,61.0245,4326.72379691,3092.53156592
916.307826864,247.044,247.044,156,3036.07955418,3036.07955418,247.058867517,0.87585,3209.37296178,0.0,-249.322,156,55.0357,247.059078771,299.838979763,884.885327871,71.2624,2.58915490171,56.1126,3797.34770652,3036.07955418
3931.8717588,249.528,249.528,157,2924.77061713,2924.77061713,249.54117582,0.904615,4097.70848394,0.0,-251.859,157,55.2022,249.541390526,325.34299153,66.425446367,71.5036,2.68219653991,62.2221,4162.73237974,2924.77061713
1965.46083698,251.399,251.399,158,2864.65228023,2864.65228023,251.41913991,0.926558,4263.38415992,0.0,-253.717,158,55.4166,251.419243558,355.022144414,775.477937667,71.7426,2.65967023354,69.5156,4613.67205002,2864.65228023
2908.41148521,252.789,252.789,159,2973.49426535,2973.49426535,252.805088542,0.907409,3878.25916637,0.0,-255.025,159,55.6257,252.805281352,343.020522679,394.332932852,72.0062,2.80266513623,80.2843,4236.23607577,2973.49426535
3878.36335338,253.777,253.777,160,2707.79141141,2707.79141141,253.792203717,0.934686,4211.8530429,0.0,-255.961,160,55.7909,253.792428158,342.169378945,204.758224419,72.1845,2.62381668618,60.7207,4517.48939467,2707.79141141
402.983127106,255.955,255.955,161,2538.4176362,2538.4176362,255.969503791,0.922978,2987.71892606,0.0,-258.226,161,55.9931,255.969738688,315.095732623,1509.63289949,72.4484,2.76710409734,78.0823,4223.52876068,2538.4176362
-235.772052785,257.79,257.79,162,2957.48840562,2957.48840562,257.806123476,0.951848,1351.79390678,0.0,-260.08,162,56.1773,257.806304461,218.49260723,1198.44600408,72.67,2.65855297156,66.4249,3197.69399837,2957.48840562
-43.689792829,260.091,260.091,163,2907.01202511,2907.01202511,260.100878795,0.960539,2162.26059025,0.0,-262.47,163,56.3393,260.101188427,307.811060738,1578.40610866,72.9423,2.62147378848,61.6755,4718.24147882,2907.01202511
687.588420683,260.363,260.363,164,1699.00387032,1699.00387032,260.382342117,0.920798,3353.54924591,0.0,-262.677,164,56.4577,260.382544603,304.638191433,1250.02362128,73.2476,2.78715300858,78.2383,4244.42867412,1699.00387032
180.339296843,262.704,262.704,165,2955.12856896,2955.12856896,262.721844216,0.930508,3827.65565707,0.0,-265.059,165,56.5775,262.72208493,341.465572808,1329.62378061,73.5859,2.8267975228,82.9222,4614.27871406,2955.12856896
-209.33852114,264.82,264.82,166,3088.76522939,3088.76522939,264.836521092,0.954026,2875.61072642,0.0,-267.159,166,56.7411,264.836743675,313.466469376,1769.94102254,73.8515,2.70942594677,63.8644,4318.47709472,3088.76522939
-38.0038197874,266.074,266.074,167,2718.69032235,2718.69032235,266.089912517,0.956883,2418.88536318,0.0,-268.468,167,56.9191,266.090129722,311.936790162,1644.37573895,74.1424,2.89661175544,92.6248,4432.46969116,2718.69032235
-24.657246619,266.602,266.602,168,3122.70949754,3122.70949754,266.622486983,0.933979,3354.30794549,0.0,-268.908,168,57.1134,266.622649906,328.786600648,1390.76494716,74.419,2.86176308888,87.4818,4542.73458014,3122.70949754
4258.30132303,269.113,269.113,169,3004.03271895,3004.03271895,269.125122218,0.926581,4362.12849674,0.0,-271.432,169,57.2708,269.125265837,360.513070754,69.9589441939,74.7447,2.78144964646,80.3124,4491.25097539,3004.03271895
1879.09887687,271.657,271.657,170,2946.26470443,2946.26470443,271.673068981,0.932894,3858.06169543,0.0,-273.962,170,57.4168,271.67328113,332.10611138,818.211870405,75.058,2.79734884413,82.2027,4583.92126952,2946.26470443
4096.69567389,272.308,272.308,171,2961.37622421,2961.37622421,272.316549982,0.931539,4186.71757408,0.0,-274.596,171,57.5671,272.316709773,346.724786775,58.1153043631,75.3124,2.73680863881,73.2468,4301.80924377,2961.37622421
1979.3552325,274.33,274.33,172,2881.16892325,2881.16892325,274.347916487,0.93092,4166.14950168,0.0,-276.503,172,57.6391,274.348185231,367.27225598,909.000027508,75.6091,2.80682195308,79.5554,4947.74930025,2881.16892325
4038.77544269,275.27,275.27,173,2636.41193646,2636.41193646,275.286775592,0.953497,4308.03039674,0.0,-277.577,173,57.7897,275.286944069,353.771658334,129.114982343,75.9144,2.87467932541,84.5674,4515.65316084,2636.41193646
-355.302539231,277.368,277.368,174,3053.10802283,3053.10802283,277.388951728,0.962534,2705.3043704,0.0,-279.634,174,57.9844,277.389135542,303.079555379,1921.03774208,76.2452,2.98979485733,103.346,4666.28238,3053.10802283
4443.27259213,279.235,279.235,175,2835.84173601,2835.84173601,279.250098425,0.927845,4677.21120554,0.0,-281.578,175,58.0998,279.250323444,366.675747224,138.470502101,76.494,2.94726269563,91.6765,4839.74324611,2835.84173601
1371.43394859,279.963,279.963,176,3019.6980187,3019.6980187,279.96077176,0.958401,4220.83266954,0.0,-282.259,176,58.2251,279.961106325,354.998434128,955.887640649,76.8214,2.91102324211,91.0056,4676.10266093,3019.6980187
-341.103844458,281.725,281.725,177,2881.08864147,2881.08864147,281.766415458,0.954874,2169.35703997,0.0,-284.07,177,58.3764,281.766702436,319.577821955,1631.70641643,77.0422,2.98892870366,92.4346,4223.61338055,2881.08864147
-331.795052162,283.028,283.028,178,3212.24653834,3212.24653834,283.037730486,0.925013,866.836589151,0.0,-285.327,178,58.5509,283.037969343,255.923576359,999.680133156,77.3828,2.91900538757,93.8059,2798.23776642,3212.24653834
-30.3867312805,285.22,285.22,179,2990.67725908,2990.67725908,285.239206916,0.951687,2739.50975567,0.0,-287.533,179,58.6754,285.239323477,290.30908334,1602.66123957,77.6711,3.15607351946,115.99,4119.06663697,2990.67725908
3799.03750395,286.212,286.212,180,2864.05870092,2864.05870092,286.225415468,0.935994,4052.85501009,0.0,-288.475,180,58.803,286.225530408,321.096205854,114.800300086,77.9158,2.97167239084,93.6157,4245.8274489,2864.05870092
1739.15161084,288.479,288.479,181,3076.33466407,3076.33466407,288.495441344,0.943234,3518.52981115,0.0,-290.764,181,58.9234,288.495698513,305.760132191,678.046849425,78.195,3.04561666992,101.452,4133.44157132,3076.33466407
54.9609719901,289.21,289.21,182,2856.82832601,2856.82832601,289.224757761,0.94247,3614.89827759,0.0,-291.469,182,59.0883,289.224921636,272.34504256,1222.12768949,78.4145,2.89074181499,93.5837,4431.11846217,2856.82832601
3910.90457564,290.003,290.003,183,3065.5256159,3065.5256159,290.013259389,0.950478,4333.82309028,0.0,-292.315,183,59.2684,290.013460411,322.781456158,227.243464405,78.5562,2.69612451157,63.2561,4665.73581974,3065.5256159
769.339784124,291.601,291.601,184,2626.86711985,2626.86711985,291.623587231,0.943867,3392.88877162,0.0,-293.952,184,59.3958,291.62372364,308.123972905,934.483471693,78.8114,3.09842041465,109.014,3973.61871267,2626.86711985
4066.28430967,293.253,293.253,185,2898.4674422,2898.4674422,293.268528146,0.920646,4256.15885085,0.0,-295.582,185,59.4965,293.268730512,347.692496289,108.18080207,79.151,3.09093193963,105.557,4424.44576455,2898.4674422
508.645058796,294.077,294.077,186,2913.81832226,2913.81832226,294.091575991,0.942068,3066.01710024,0.0,-296.447,186,59.6156,294.091749696,316.472362804,1138.09334879,79.4188,2.98392795021,94.2388,3953.56828739,2913.81832226
-689.914909408,295.992,295.992,187,2723.60356085,2723.60356085,296.002626025,0.925404,2821.16079004,0.0,-298.344,187,59.7653,296.002825547,239.67127451,1388.02580574,79.686,2.99805868782,94.7867,4041.43060596,2723.60356085
4531.40053878,297.296,297.296,188,2969.36684407,2969.36684407,297.312901577,0.938767,4750.8160675,0.0,-299.598,188,59.8814,297.313087175,390.257972855,121.844784419,79.9842,3.18067518812,110.777,4883.02590877,2969.36684407
4314.71742754,298.285,298.285,189,2990.2537489,2990.2537489,298.300433506,0.929158,4419.57721617,0.0,-300.543,189,60.0018,298.30061207,352.515921,95.35808937,80.2635,3.02561190477,94.3563,4606.78231149,2990.2537489
3877.49620304,299.923,299.923,190,3006.67041503,3006.67041503,299.940493987,0.931483,4161.80727263,0.0,-302.292,190,60.1849,299.940718076,333.292155775,163.172492707,80.5617,3.24359894781,132.189,4365.04785192,3006.67041503
4404.65747496,302.056,302.056,191,3079.26850734,3079.26850734,302.071920652,0.940266,4615.79211532,0.0,-304.43,191,60.3737,302.072121756,371.488229763,113.178380411,80.8081,3.02633210525,104.811,4757.95671283,3079.26850734
3847.52955088,302.925,302.925,192,2883.40819493,2883.40819493,302.940732313,0.932223,4309.18689323,0.0,-305.203,192,60.519,302.940848046,336.277356272,194.035922105,81.0734,3.0758932063,97.4651,4605.01616302,2883.40819493
4519.31708095,304.29,304.29,193,2676.85495924,2676.85495924,304.303897641,0.925365,4698.16238488,0.0,-306.601,193,60.6672,304.304088848,380.02274001,108.586601904,81.3417,3.13975060952,119.151,4908.77263058,2676.85495924
3801.53315172,306.632,306.632,194,2817.99788983,2817.99788983,306.651709416,0.93489,4077.45752469,0.0,-309.026,194,60.8415,306.651968146,340.068168517,206.578638611,81.6086,3.13315029398,109.216,4546.34365226,2817.99788983
2909.66194733,306.494,306.494,195,2677.93342658,2677.93342658,306.513346865,0.908391,3598.41444621,0.0,-308.9,195,61.0177,306.513518731,299.874266092,298.364020658,81.8622,3.2456317438,127.485,4016.86775032,2677.93342658
3612.17943185,307.732,307.733,196,2936.78612503,2936.78612503,307.751100567,0.954234,3911.08947307,0.0,-310.075,196,61.1483,307.751321674,339.422628887,146.856525661,82.0931,3.27858926175,125.377,4119.96755682,2936.78612503
496.001436935,309.024,309.024,197,3044.54303079,3044.54303079,309.03612903,0.942834,3647.67919387,0.0,-311.388,197,61.3129,309.036408063,312.049192646,1065.01278097,82.3147,3.03719090107,89.83,4282.21032399,3044.54303079
3852.56794295,311.205,311.205,198,3034.01016342,3034.01016342,311.220081652,0.935989,4063.65026639,0.0,-313.523,198,61.4284,311.220287839,343.145922988,97.0559306895,82.5459,3.11273600498,106.406,4192.57994152,3034.01016342
4112.74132709,311.876,311.876,199,2875.78326985,2875.78326985,311.897469981,0.935251,4200.82992336,0.0,-314.182,199,61.5339,311.897776738,337.004556931,72.923095123,82.7962,3.28313316213,127.68,4395.95111705,2875.78326985
4137.81745518,313.658,313.658,200,2813.08753828,2813.08753828,313.661574709,0.930055,4317.9486008,0.0,-315.959,200,61.7187,313.661731601,347.573675291,73.8252848548,83.0139,2.99293970226,94.4398,4403.69414314,2813.08753828
3478.53942415,315.56,315.56,201,2964.48487472,2964.48487472,315.584384031,0.954791,3970.04706488,0.0,-317.87,201,61.8303,315.584483606,331.710224154,220.294517776,83.3104,3.20439968607,122.055,4238.93038438,2964.48487472
4301.83478999,315.723,315.723,202,2990.29290255,2990.29290255,315.736583649,0.956178,4464.27773768,0.0,-318.053,202,61.9501,315.736710816,363.793882346,68.8241293545,83.4539,3.08924943218,107.781,4548.63908935,2990.29290255
4266.00511464,317.741,317.741,203,3063.16222958,3063.16222958,317.76077588,0.92987,4369.39742422,0.0,-320.031,203,62.1263,317.760935237,350.677804597,61.7207811982,83.7049,3.1535961098,117.904,4442.17539633,3063.16222958
3991.13817012,318.428,318.428,204,2897.8664593,2897.8664593,318.437120093,0.926001,4258.02395871,0.0,-320.755,204,62.2598,318.437332899,326.99075396,151.082317166,83.9421,3.01561423003,105.828,4446.4183493,2897.8664593
4229.50475175,319.089,319.089,205,2639.34761648,2639.34761648,319.098482396,0.935648,4422.54544285,0.0,-321.448,205,62.4165,319.098583243,344.714317517,119.816818032,84.18,3.33409800339,145.645,4562.69055065,2639.34761648
4583.35541376,320.718,320.718,206,3044.96328225,3044.96328225,320.749322589,0.935803,4801.51738553,0.0,-323.074,206,62.5721,320.74951512,372.232602373,115.709546774,84.441,3.26792848449,130.903,4934.44974012,3044.96328225
3783.59477336,321.522,321.522,207,3154.35004987,3154.35004987,321.534724615,0.937236,4143.70036596,0.0,-323.83,207,62.6631,321.534833993,332.140339678,222.995525161,84.6955,2.96691711713,101.563,4489.58489051,3154.35004987
4255.64539978,323.051,323.051,208,2994.5161784,2994.5161784,323.066159592,0.921458,4458.63245733,0.0,-325.39,208,62.7824,323.066368249,360.34164921,113.741624867,84.9543,3.28121120118,143.903,4646.54378783,2994.5161784
3572.58814046,323.487,323.487,209,3033.26933535,3033.26933535,323.504867897,0.940007,3989.45256097,0.0,-325.823,209,62.9095,323.50513973,305.424643319,193.785086552,85.2207,3.20663484295,127.666,4233.85265538,3033.26933535
