PolicyRegParamNorm,QFunRegParamNorm,MinReturn,AverageAbsQYDiff,AveragePolicySurr,MinEsReturn,AverageQLoss,Iteration,StdEsReturn,AverageAbsQ,AverageAbsY,MaxReturn,AverageDiscountedReturn,StdReturn,AverageQ,AverageReturn,AverageY,AverageAction,MaxEsReturn,AverageEsReturn,Epoch
46.2859,84.4636,257.987961782,4.98540338519,-211.849,6.94643995836,119.84,128,199.916938657,206.108,205.962924579,615.232266896,151.876162562,58.4248278343,205.868,300.560581984,205.89323908,0.690378,579.465852152,260.42212276,128
46.4187,84.8022,284.701292105,5.0910234483,-213.384,55.9187116371,127.556,129,165.83160729,207.471,207.327575773,640.610139045,169.64845882,50.4635645003,207.237,364.819720842,207.258031856,0.706887,448.433730181,227.665624957,129
46.6075,85.2262,343.901449681,4.95439192173,-214.843,9.05973193185,122.205,130,171.605326272,208.86,208.734259477,584.973267239,181.614218473,61.6387160617,208.655,402.499302368,208.668194325,0.697197,508.91269958,299.125963979,130
46.7579,85.5801,642.046853529,5.04513993562,-216.298,7.37895761416,124.473,131,185.748841545,210.343,210.191296084,982.197408792,219.75507959,103.844475557,210.099,753.495172608,210.115309996,0.702022,613.99138713,280.493801892,131
46.9405,85.9486,298.188326816,5.10560241325,-217.326,7.00580161739,126.299,132,123.858255749,211.331,211.218169763,727.389019828,178.759518316,124.286456177,211.13,513.432241453,211.153616428,0.705094,475.393667601,249.275953724,132
47.102,86.3281,172.98138423,5.04542638259,-218.976,9.13472804947,124.918,133,126.433556459,213.023,212.890708101,956.187098941,179.80296434,181.77918749,212.804,450.229244732,212.822172059,0.709944,474.930120782,248.055502115,133
47.2497,86.6897,347.54700287,5.05385693862,-220.299,83.3955066632,124.515,134,179.607658217,214.231,214.091790585,487.807133228,184.191291706,36.6898340165,214.002,402.453499965,214.023595645,0.671988,587.336606665,392.67272241,134
47.4484,87.0326,318.610834709,5.06256673907,-222.415,72.5528747729,125.693,135,189.51769043,216.339,216.202630163,629.791159802,186.506389819,44.389613618,216.126,421.533125065,216.141844919,0.694597,556.375305646,278.203615539,135
47.5601,87.3614,311.932004983,5.22979946796,-223.483,15.5541827142,130.255,136,171.125842389,217.345,217.209189388,528.670831908,181.164318082,30.6804080782,217.139,396.989365896,217.157497647,0.714998,539.042656108,268.117943763,136
47.6974,87.7012,331.617536076,5.10457860562,-224.694,7.16187805628,127.346,137,256.578650605,218.742,218.592722911,694.774232579,190.063377869,98.1686396636,218.524,481.424221516,218.538312119,0.680028,792.60482347,297.085843259,137
47.8512,88.0834,322.348196023,5.09992095716,-226.192,6.31752887972,131.84,138,177.899547954,220.232,220.09492166,840.81582918,196.024805104,172.557382366,220.032,526.904509705,220.049664032,0.695116,582.818974345,178.220678587,138
47.9883,88.4941,319.242887912,5.38206043085,-227.096,6.7320084845,145.601,139,199.633208292,221.047,220.924098229,654.679898295,176.895044843,78.9927728648,220.839,395.622712696,220.861065401,0.714514,583.897379736,207.092070276,139
48.1142,88.7918,322.110135417,5.3017368113,-228.19,8.90404164725,149.664,140,210.701433417,222.129,221.979207973,514.252973464,170.244544685,44.2961626912,221.9,351.303690011,221.917619555,0.717076,590.653384594,278.034535367,140
48.259,89.1813,326.186961217,5.23149420974,-230.022,7.42207404166,122.065,141,165.894377566,223.836,223.722832124,670.025253624,206.747972083,93.9203072247,223.637,599.004992583,223.659947463,0.640103,552.656345817,212.111751437,141
48.3777,89.5133,325.243950403,5.0792527786,-230.772,7.3365327552,127.906,142,221.177041273,224.829,224.672137494,471.858483952,182.222866293,38.161761748,224.615,394.710732795,224.626306423,0.681941,761.751335486,309.114041665,142
48.5094,89.914,293.79459843,5.36827757069,-231.957,5.13376425422,144.884,143,205.686954524,225.817,225.680019969,672.16117872,194.932711268,80.0825799488,225.59,559.56267632,225.610168729,0.672716,571.63538477,299.403962927,143
48.6823,90.2684,310.993573107,5.26896422345,-233.148,7.18524391584,136.073,144,167.72016992,227.105,226.959010727,945.688509431,195.058013262,158.236189573,226.888,587.436700217,226.89896564,0.63292,503.338000726,211.392554593,144
48.8034,90.6393,482.149973261,5.43268466742,-234.429,23.3848782994,149.043,145,180.920986996,228.421,228.276423639,786.961322486,188.236232532,97.9151390679,228.19,627.627268667,228.214537194,0.645784,599.458602244,333.494992175,145
48.9816,90.9879,333.543943162,5.27372020115,-235.794,7.14166643725,143.24,146,156.545236703,229.736,229.58873629,852.911512039,189.16361908,117.571002379,229.502,537.199187909,229.519637674,0.71804,485.038875224,217.999384795,146
49.119,91.2676,271.893308622,5.43200489439,-236.949,103.96588092,151.825,147,165.763023442,230.923,230.762724481,450.980621783,155.000432764,32.6149622767,230.675,316.138671436,230.697816858,0.674707,544.968015413,304.172150994,147
49.2648,91.549,306.05083136,5.50474153387,-238.535,74.5239156689,150.68,148,93.2641476625,232.44,232.283607987,720.743237868,175.93617435,76.0384384142,232.193,402.035403475,232.210271682,0.711627,397.980048999,265.768937144,148
49.4062,91.8682,169.724201053,5.48799638503,-239.307,6.26440419122,161.7,149,154.505848884,233.447,233.294766015,703.897114854,160.077620363,116.059883738,233.214,353.807264925,233.232714024,0.68943,489.153537498,236.234880123,149
49.5748,92.2635,180.427542649,5.56132722322,-240.254,8.2582023696,161.881,150,173.230064143,234.229,234.082142426,391.030576104,124.354425387,57.9605161741,234.004,219.49841231,234.021167281,0.674685,645.215322379,238.568484863,150
49.7681,92.6269,268.002365576,5.51015216323,-241.179,8.00682595966,160.357,151,189.340968715,235.279,235.131632906,320.018937955,150.309572106,10.25001524,235.055,291.402589148,235.0723187,0.712499,650.37282679,223.052499839,151
49.8729,92.9574,305.133256382,5.49072041488,-241.862,6.64597496188,159.304,152,142.235171297,235.752,235.619029329,1037.67752842,169.931928335,143.348874914,235.526,465.586518422,235.55518323,0.674213,406.439237647,150.102848454,152
49.9746,93.2582,247.553020567,5.45503036113,-243.173,6.60087629066,148.681,153,161.473742394,237.021,236.870627997,819.901632908,155.782400472,154.442572461,236.782,370.061321358,236.801408803,0.675689,451.700688037,175.453385759,153
50.0944,93.5537,253.307140283,5.53223528976,-244.698,8.74203743408,161.134,154,149.320008924,238.453,238.301437506,1117.45664449,173.964475957,171.841029511,238.225,537.661819319,238.237272247,0.637023,595.858311348,168.761668142,154
50.2608,93.9784,344.282670614,5.52020512201,-246.15,19.3552483128,159.042,155,142.867690318,239.978,239.81192114,439.859505206,185.125694772,17.366889885,239.749,399.034747187,239.758435998,0.694863,432.535449349,286.116674094,155
50.4595,94.295,246.520755796,5.54190563409,-246.949,6.84573894084,161.69,156,113.323753872,240.78,240.640475301,670.110737022,180.234329174,100.017267442,240.567,420.172787154,240.585353996,0.660089,408.064274314,179.033365294,156
50.6071,94.561,261.482969717,5.51015523689,-247.378,5.16147119079,157.43,157,199.078278504,241.308,241.178723992,632.671146967,146.815368785,60.4109378337,241.104,294.998048768,241.127209066,0.711487,613.472769024,218.425457671,157
50.7459,94.9424,137.305443995,5.53542679655,-248.964,7.4471506046,153.41,158,135.88050585,242.604,242.444763881,600.763290703,121.520784147,114.227628346,242.377,261.558955796,242.393858922,0.637105,507.581623866,263.028529867,158
50.8964,95.225,252.072724959,5.61669050453,-250.161,6.05442111675,164.732,159,138.562933682,243.831,243.672419007,611.130625786,158.021916686,75.9343836151,243.604,407.52804812,243.621665976,0.658296,450.706431813,135.931808647,159
51.0097,95.5901,289.885748516,5.55204136055,-250.804,8.19855087737,157.678,160,138.881100705,244.485,244.344969744,603.248171588,182.279447373,65.4373773939,244.266,387.795292073,244.281769969,0.700859,421.958837089,138.473756558,160
51.1378,96.0047,247.936244952,5.50707258259,-252.197,8.88725233936,155.251,161,188.561679784,245.94,245.782871996,1955.90631328,153.495273749,300.201476579,245.7,533.230748636,245.721491639,0.688077,512.739617666,245.648563285,161
51.2968,96.3506,235.905768131,5.54720249418,-252.303,9.41593691539,150.733,162,182.327723155,246.168,246.016322637,592.891139978,161.460672055,67.8512513497,245.931,348.285136355,245.948477749,0.708297,549.70436492,214.641089387,162
51.4126,96.6744,294.706057468,5.66373253753,-253.91,47.3740475155,167.13,163,201.700351198,247.744,247.58120954,1240.3976682,164.729508105,193.937935145,247.532,484.496768765,247.533395115,0.67882,626.741655667,227.314804338,163
51.5273,97.0204,269.770812893,5.7660965328,-254.369,6.44735197834,174.414,164,110.88424903,248.225,248.056629375,721.542598833,157.232947977,123.444601912,247.977,441.211080398,248.000241289,0.682036,407.519031109,137.291633737,164
51.6444,97.3201,374.494667987,5.65757235125,-255.261,10.6690335857,163.433,165,98.1342591948,249.102,248.936734897,1160.69778389,163.483853647,192.68506366,248.841,666.795987994,248.85845027,0.656582,346.823316327,118.296597154,165
51.7772,97.6775,172.532106686,5.64404106302,-256.211,25.9619614463,162.887,166,134.353255485,250.202,250.062076281,929.556699518,137.712955517,176.419273745,249.992,465.911221511,250.016505456,0.693695,446.346209956,161.916506424,166
51.9378,98.0343,149.746113434,5.70700255681,-256.73,18.4353240628,162.118,167,101.52654677,250.414,250.238544014,1538.56230911,125.699114278,346.214305451,250.191,561.349901495,250.195034994,0.693137,292.733596718,171.041640067,167
52.0974,98.3004,285.305340525,5.74180282366,-257.475,19.5134069167,180.272,168,139.363902744,251.172,250.979887467,831.684630717,163.602529542,152.41849673,250.916,465.662501597,250.935516835,0.691305,431.056128459,168.88394326,168
52.2011,98.5821,264.792907928,5.77716749256,-258.26,7.39016323856,174.939,169,121.46739602,252.101,251.903846171,1204.94081972,147.510945429,192.833997492,251.836,633.873267892,251.853064074,0.672001,470.534935776,105.70549254,169
52.3118,98.8754,266.794357285,5.71849915999,-259.45,23.151593231,167.155,170,246.310796834,253.196,253.043158842,1351.7359311,145.371444923,290.875860384,252.988,712.176752332,253.000408469,0.672567,782.136766692,214.256813415,170
52.3959,99.2641,133.621682753,5.70872140944,-261.018,115.614650098,155.026,171,142.749315168,254.548,254.403709551,1271.52151929,135.650579589,197.034369332,254.345,444.53483747,254.364411,0.700669,543.573912893,279.043743159,171
52.5074,99.5674,274.082655838,5.88275124462,-261.299,23.6328554298,192.668,172,151.143201615,254.922,254.778254004,784.392939334,152.762885565,128.927504898,254.702,439.867647967,254.710638172,0.666547,472.996844865,187.056193215,172
52.7001,99.8163,367.723714996,5.78938140491,-262.517,-0.113697493625,174.743,173,155.989747885,256.2,256.03855323,1311.05754071,147.942145058,276.246771755,255.961,678.708495499,255.978308293,0.652453,459.489359648,159.29273863,173
52.8988,100.174,125.703144481,5.80609418603,-263.624,32.6946912056,170.861,174,177.922344167,256.99,256.833564626,1010.33748703,148.051882294,166.797921174,256.761,504.087861256,256.78422729,0.696204,546.234827883,312.639970458,174
53.0525,100.523,245.172500958,5.94941859489,-264.44,11.989498427,196.709,175,176.676018649,258.007,257.816504111,568.828066126,150.91156272,84.0741663354,257.756,362.517503851,257.766873215,0.700689,465.535264589,198.481830265,175
53.204,100.817,255.334172822,5.8073139394,-265.441,6.70986828294,172.132,176,214.590835281,259.029,258.874282373,880.252947225,160.483657308,138.887276843,258.795,473.396903275,258.810396459,0.690158,562.231568553,263.298429247,176
53.3412,101.039,135.460650452,5.8801747085,-266.595,21.330792536,191.676,177,208.508215825,260.245,260.064986106,783.63496792,149.676701275,139.512617079,260.0,420.591305682,260.007693226,0.691132,647.6232605,257.118054099,177
53.4993,101.323,163.606558754,5.84280515019,-267.463,15.4391374725,173.893,178,123.665318342,260.864,260.711960434,766.318935642,157.62222053,143.442707789,260.643,506.37544414,260.663196621,0.683876,403.779263085,180.306338802,178
53.6242,101.65,98.3158642613,5.91511786366,-268.33,11.4235090513,195.027,179,89.8301520303,261.821,261.6825426,539.722149769,110.412986399,132.239865306,261.594,226.213968154,261.618972278,0.701388,300.221880454,193.038314952,179
53.7929,101.882,321.674764063,5.98077043414,-269.097,7.9518541546,196.447,180,130.473518513,262.676,262.50963701,603.609162602,153.232023483,55.4878492545,262.434,477.033007479,262.447901429,0.679894,383.529472703,176.692929292,180
53.9187,102.12,324.267414133,5.7750462696,-270.742,15.0712341312,174.615,181,173.19446439,264.367,264.204311345,601.73967269,162.048427728,70.4267654613,264.122,446.576885827,264.12891771,0.696463,527.499218404,276.292722948,181
54.0573,102.417,404.348069403,5.94218661769,-271.285,7.71900584624,200.235,182,185.342401443,264.914,264.738689182,718.202331902,168.037022078,74.3020050688,264.658,527.854404342,264.682756961,0.69484,513.091731906,189.366818623,182
54.2006,102.681,254.833280056,5.9809175972,-271.982,15.7618437303,197.371,183,137.484321494,265.648,265.496009971,657.150454558,163.409191034,93.0310786722,265.427,422.484868812,265.439913838,0.709608,414.566894019,262.475333678,183
54.3131,102.986,233.562646455,5.99974574368,-273.573,6.40450630466,197.853,184,186.699939747,267.144,266.99068492,607.055102902,171.178502574,66.0480783902,266.921,446.328715832,266.942797534,0.721291,638.15387177,192.574293156,184
54.4647,103.257,345.420879601,5.93685334971,-274.267,7.90920586729,203.149,185,193.452576219,267.917,267.77913674,653.052356092,169.477707643,74.650977954,267.725,466.879447695,267.732925305,0.684666,648.903045071,283.15239282,185
54.5836,103.522,418.616147403,5.75632656148,-274.074,70.2682526898,169.97,186,173.420413237,267.556,267.370013969,631.386395013,181.150529428,40.2000009852,267.298,482.537823373,267.307278526,0.730581,560.963862541,256.980214084,186
54.678,103.789,261.93948361,5.97467593022,-275.228,30.9912899978,192.749,187,194.59124381,268.808,268.632665886,517.036867254,164.433368799,77.215967989,268.552,358.434374518,268.573248071,0.692311,579.008410645,304.835866827,187
54.8364,104.029,227.164016056,5.75627510711,-276.586,6.90154075484,166.986,188,172.289264709,270.245,270.075171741,534.527688626,159.555924156,58.8995850079,270.014,330.983416084,270.028210102,0.728887,512.983321129,240.443016085,188
54.9236,104.328,264.350359141,6.09281737327,-276.692,5.83862370843,198.783,189,182.526581922,270.237,270.071459479,500.79226457,161.095259264,59.9742675813,269.991,365.295670193,270.012475706,0.72881,495.824050376,207.602417035,189
55.0535,104.621,281.020417799,5.92233496336,-278.062,8.16038211382,191.446,190,199.419383426,271.581,271.435383849,432.062295573,153.263839844,18.9330314917,271.369,306.714358863,271.376742275,0.73553,547.173064535,256.951259571,190
55.1825,104.983,338.0247688,5.93878173071,-278.75,17.5416709444,176.689,191,271.740418431,272.416,272.250682185,1069.7347362,165.117272465,187.829676228,272.183,633.49630362,272.200400538,0.640341,887.067551107,291.686429231,191
55.3186,105.269,236.522844586,5.97869784375,-280.163,28.97819377,192.51,192,173.475958337,273.688,273.53938019,436.772077797,145.638138812,44.2417044673,273.484,281.623096961,273.492213761,0.752131,603.043320132,286.126511377,192
55.4232,105.537,235.175584282,6.07067297143,-280.55,12.4577360939,199.731,193,168.178510234,274.185,274.025183113,835.673519502,163.733631459,114.98317484,273.921,368.704134089,273.943215837,0.726578,517.960844329,207.177834175,193
55.5347,105.817,227.924398529,5.90873972521,-281.419,5.91928277359,190.252,194,163.747516008,275.047,274.906311813,556.119236676,153.924190578,69.0739549746,274.828,335.296623041,274.844868657,0.748824,509.160713676,213.08311061,194
55.661,106.077,433.937894758,6.02028283727,-281.279,9.1242375462,191.357,195,138.33536248,274.898,274.711837618,732.044396817,179.392748571,72.4638059425,274.642,602.729420219,274.652029771,0.688681,474.254136028,170.499708418,195
55.7994,106.365,259.650983608,5.98939663521,-282.778,6.97632451851,196.3,196,112.479313144,276.473,276.30974248,665.314902227,183.989922765,100.056252288,276.237,449.146560733,276.2484574,0.72798,346.656236248,115.823430124,196
55.9386,106.65,235.988903643,5.88932103624,-283.036,6.70221067303,180.289,197,206.487118444,276.7,276.537118461,727.369856795,179.678521587,140.224327237,276.448,419.088887655,276.466096526,0.721521,631.699105143,250.892446605,197
56.0716,106.958,246.137725462,6.12354905391,-284.221,6.76889599589,207.529,198,177.784307255,277.737,277.564849622,470.269695411,152.658616532,69.592566326,277.496,305.327191008,277.513069725,0.767594,541.1677527,294.423057186,198
56.1079,107.226,243.603852142,6.03157873962,-284.464,20.5565278001,194.549,199,115.730287105,278.165,277.983459432,702.940699119,171.229023084,76.3567162888,277.91,371.633393046,277.918394574,0.729721,436.174191918,265.399645345,199
56.2275,107.576,228.234998463,5.96787052362,-286.019,10.2862503021,205.124,200,157.513220221,279.491,279.346242762,573.517269784,152.505515361,98.7950557699,279.263,328.892833955,279.284411691,0.665888,464.470750402,181.645852324,200
56.3009,107.865,259.079746465,6.28573636568,-285.999,7.31522459514,225.326,201,202.033346009,279.655,279.490951098,491.648495881,172.226945886,53.3464121903,279.425,359.747407896,279.435118259,0.73907,552.320758337,230.681632416,201
