AverageDiscountedReturn,AveragePolicySurr,PolicyRegParamNorm,StdEsReturn,AverageQ,MinReturn,AverageAction,QFunRegParamNorm,MinEsReturn,AverageQLoss,MaxReturn,StdReturn,AverageReturn,Iteration,AverageEsReturn,AverageAbsQ,MaxEsReturn,AverageAbsY,AverageAbsQYDiff,Epoch,AverageY
187.798632285,-186.96,50.7406,118.848306512,182.363,377.429337449,0.684229,79.2055,11.6472254721,84.7516,773.020576093,75.048466968,439.140175903,123,193.57817922,182.524,396.449782377,182.428734805,3.87363566642,123,182.382678974
146.45014697,-188.096,50.8764,109.151155782,183.45,150.600397914,0.71769,79.6176,2.54110392016,86.6547,536.502188512,74.9578777303,273.820694048,124,234.262624183,183.574,368.684242735,183.489979162,3.90015679793,124,183.456293754
180.492794773,-189.712,50.9712,167.196956726,184.996,270.353118693,0.698021,79.9213,12.470355969,86.1414,1828.39932601,217.848715127,480.655114454,125,205.919808305,185.142,576.973989201,185.071874389,3.89578994929,125,185.016454988
185.298333825,-191.002,51.1302,184.618024636,186.149,370.986793328,0.668683,80.2903,4.71192690882,83.1858,574.169712942,55.6073628205,430.010788523,126,269.522069682,186.299,591.997365468,186.202130273,3.86086578213,126,186.15734208
140.66763594,-192.483,51.2889,173.429050788,187.719,141.773234785,0.709942,80.6615,7.34991264645,83.9206,352.115454021,76.1522944789,255.116808935,127,177.877433875,187.859,550.109895846,187.780197968,3.92944321987,127,187.73616292
180.421143369,-193.857,51.4057,160.868116504,189.117,314.984362861,0.659106,80.9895,12.5664344842,87.0658,527.440198313,56.6593782883,373.246068353,128,225.795045796,189.27,507.221827147,189.173541786,3.98983629182,128,189.128650211
173.836046118,-195.754,51.5466,168.736970471,190.927,210.25506955,0.724107,81.3458,10.262610433,86.8201,960.375597266,177.522764854,474.712518214,129,206.156257028,191.061,489.028689405,190.98448212,4.01802208435,129,190.946670757
182.371109312,-196.948,51.7214,136.513972156,192.112,315.441308534,0.699298,81.6991,10.7007838291,96.0641,985.444523981,164.435484472,493.051888763,130,212.990428664,192.273,453.066590621,192.173341039,4.07561526491,130,192.123820461
182.73683263,-197.927,51.8832,194.384964666,192.976,245.611457627,0.700631,82.1226,6.98962497827,99.1394,1283.01497531,201.831042754,547.925593627,131,245.542003101,193.134,672.781792075,193.03967412,4.13825636685,131,192.994677017
194.007044241,-199.232,51.9882,91.2452947914,194.272,308.766302675,0.696973,82.4779,76.8382868812,100.691,707.882672296,99.6129259305,517.368529805,132,241.642306763,194.411,358.515395386,194.32079891,4.12546638015,132,194.281827314
194.325204317,-200.983,52.1762,254.185446733,196.193,350.423864782,0.647394,82.7557,145.898830919,90.7676,660.939843369,98.9151042377,539.567950341,133,427.671177751,196.346,926.04209255,196.243339222,4.0971701171,133,196.211180968
184.714202126,-202.004,52.289,121.64023232,196.984,269.056337166,0.678677,83.1013,8.63253440306,95.252,698.607696831,86.2375576295,453.12110137,134,184.004720681,197.149,383.728509028,197.051607254,4.09463833429,134,196.993248626
152.150922668,-203.993,52.4239,121.651076965,198.996,227.026674164,0.728527,83.5136,11.2145939087,91.0414,574.023570117,51.1434430477,319.007655264,135,226.332817827,199.156,390.532365523,199.062794425,4.11508975145,135,199.013205288
155.998733805,-205.456,52.5506,291.578630241,200.478,230.252101464,0.705597,83.8054,105.590482905,94.784,406.126057653,46.6809256364,316.676912277,136,365.444782832,200.646,911.728862629,200.549073464,4.25461879197,136,200.50045997
191.242603483,-206.765,52.7556,129.724185225,201.738,321.111996807,0.693381,84.1206,10.4205099734,95.1285,1126.38858996,192.814653444,645.479664215,137,162.894430831,201.884,363.807525059,201.799113017,4.23763325917,137,201.751448873
193.73540414,-208.268,52.9562,258.593855755,203.149,266.938021507,0.702596,84.4448,11.271455388,106.189,1002.2873155,181.12309255,553.562134361,138,266.815074247,203.31,875.2380611,203.21551253,4.34870879788,138,203.170252615
191.454185255,-210.004,53.0953,180.545049015,204.942,268.065034942,0.729787,84.7956,10.325651033,106.528,1229.40011057,261.301635157,696.8208583,139,183.251875215,205.108,656.165269533,205.000722393,4.41891430418,139,204.960157892
187.482821019,-211.013,53.2641,204.049702919,205.928,333.665039058,0.68631,85.085,6.50802702471,115.003,656.592480059,114.50606891,427.783415224,140,233.651359526,206.097,617.039414712,205.993763455,4.35029540347,140,205.945664956
188.605907101,-212.351,53.4102,197.590200889,207.476,237.200837162,0.709903,85.4073,8.51969458309,93.6656,1833.00638256,407.000587907,756.9620457,141,170.62345283,207.627,744.634478799,207.542445479,4.21619027859,141,207.493778835
150.007530711,-213.845,53.5887,178.962693605,208.78,195.875848136,0.74492,85.8448,11.1143312692,106.747,2408.1218317,572.081988437,708.22567762,142,246.124718158,208.939,690.429737619,208.836291164,4.44704221829,142,208.795214775
142.995782754,-214.949,53.7607,168.08931322,209.866,214.102226063,0.715254,86.1654,243.616185702,104.774,1503.40429792,454.75938556,579.622142767,143,480.691846445,210.031,688.288259104,209.918269958,4.40443203142,143,209.879427323
199.723011327,-216.746,53.9652,182.378123742,211.622,404.338801693,0.742069,86.5626,9.77189117514,117.859,1593.67138545,328.103144071,743.262956562,144,243.110653263,211.758,575.318537931,211.671214494,4.54144387942,144,211.63926056
144.783739091,-218.037,54.17,175.957642019,213.085,112.546247605,0.740587,86.9086,10.1925733496,109.175,582.165566658,134.340548247,299.440041727,145,229.907019457,213.223,626.108912078,213.132250618,4.50407515797,145,213.098967357
175.994891306,-219.645,54.3152,170.316654977,214.623,116.027668519,0.699995,87.2027,13.1456753667,110.965,951.679318831,156.361382077,423.807141146,146,228.928580104,214.773,649.114130268,214.674604396,4.46410150764,146,214.642365751
179.534889487,-220.82,54.433,127.154592745,215.769,302.726859464,0.70137,87.5314,9.96838758632,120.595,660.635599028,77.497178889,413.588720321,147,165.378517894,215.918,410.646562568,215.805761204,4.61623470872,147,215.78091992
152.59743031,-222.221,54.567,118.266405145,217.109,107.624136465,0.708287,87.838,10.3353189936,119.012,738.197249646,201.69153664,351.451521702,148,222.650400009,217.247,425.457212336,217.170449295,4.65260043751,148,217.129340356
191.10238435,-222.677,54.6539,168.886069326,217.577,346.525966032,0.714881,88.1176,65.6969068609,119.176,1036.16515627,118.160400428,459.464394383,149,269.415452107,217.74,580.161753811,217.628686903,4.61693467553,149,217.596500625
172.091222637,-224.166,54.7902,120.807486921,219.043,281.366426489,0.702921,88.4862,18.0187906539,126.769,548.064008258,49.1178266478,373.55914369,150,224.12500472,219.186,425.008619394,219.072980717,4.79404122213,150,219.053475245
182.907913796,-225.02,54.9535,113.974165421,220.074,271.954517826,0.726852,88.7126,10.2668018775,121.407,1430.27629845,203.422211977,489.501426572,151,130.045160508,220.216,339.612928856,220.121372456,4.6800679312,151,220.09216174
210.754143196,-226.836,55.1196,106.457990196,221.709,400.507672846,0.741853,89.0136,7.06983409937,130.057,1614.66021155,282.972442489,729.563970647,152,170.969076234,221.851,358.132705727,221.754842387,4.77932671592,152,221.727863556
182.791252986,-227.549,55.2343,110.014190227,222.416,120.555306605,0.723444,89.2856,6.99829468602,129.962,941.804261325,109.869782302,418.40626978,153,130.376793054,222.568,389.99009885,222.474841969,4.77071762783,153,222.440030435
204.860176996,-228.891,55.3746,108.546727323,223.524,379.665597043,0.730493,89.4754,42.0243629873,131.766,538.735132772,33.6187148657,480.793905114,154,245.221154992,223.688,398.702481573,223.567277871,4.8533852091,154,223.540177281
206.611586844,-230.21,55.4734,183.252149227,224.868,437.411475666,0.762138,89.8771,38.8912931014,122.51,963.310828623,67.9289806708,498.714518149,155,236.024095443,225.011,624.243972291,224.918874365,4.73457649678,155,224.890489836
191.240095056,-231.85,55.6214,103.226516888,226.509,79.9021016222,0.747965,90.2782,5.81026680103,134.252,1263.27026519,163.234876377,465.323308844,156,177.32880768,226.667,325.342862505,226.566095754,4.90907181123,156,226.522703418
191.932403468,-232.228,55.73,140.458202138,226.871,327.051307926,0.735411,90.5658,44.9038827437,147.315,766.274951023,90.9673272782,437.532321566,157,258.438192406,227.025,507.121031935,226.927166195,4.96177324765,157,226.902754227
203.975311998,-233.176,55.8131,179.191275121,227.878,344.861298276,0.76519,90.8947,6.93233113722,130.39,551.979426093,44.5868660721,476.815031663,158,243.096368468,228.025,649.64305422,227.918087942,4.99710638208,158,227.885998026
188.895989856,-233.89,55.9,110.760727091,228.476,349.046676001,0.776839,91.1576,9.05874547675,134.145,551.443618734,70.3783306765,418.690439485,159,178.489669537,228.625,369.277242108,228.523429615,4.96876336443,159,228.488123246
173.599572925,-235.193,56.0229,126.156833314,229.868,231.042236082,0.777561,91.4837,9.86105315577,122.203,540.786979239,56.0606259888,356.440084467,160,213.787368013,230.041,385.59557249,229.927776754,4.76938919331,160,229.890975443
191.259810789,-235.638,56.1852,195.831408515,230.204,240.881167697,0.78676,91.744,9.03127324768,123.943,1032.1024828,170.397901503,492.190133963,161,226.115774954,230.393,601.570163052,230.264519963,4.9483613946,161,230.223342886
184.029734657,-236.87,56.2948,305.755712248,231.589,87.6951612145,0.768289,92.0222,9.04696934453,122.32,557.22916529,105.179700965,412.17833496,162,284.095013069,231.769,883.957115949,231.66038969,4.85085322808,162,231.612698185
167.590468583,-238.696,56.3743,128.297012016,233.35,264.142388991,0.763311,92.3289,8.47066563825,145.647,1533.96019159,294.84343485,446.014315821,163,230.7318005,233.514,351.945515065,233.409055503,5.11907769999,163,233.357465465
206.333999876,-239.686,56.5101,156.725261408,234.341,279.813108754,0.787035,92.5951,7.45501052434,135.915,2276.66650852,303.038054089,650.02752217,164,217.370865588,234.516,480.046445584,234.419200129,4.97606734833,164,234.368215444
207.656467784,-240.226,56.6153,251.658400017,234.797,369.006820272,0.71539,92.8517,27.9906099292,133.757,637.101969237,74.2245609428,504.371222907,165,254.228208871,234.997,872.067347118,234.877852158,4.96088162516,165,234.827157567
211.049107091,-240.896,56.7461,171.835582596,235.65,330.47202022,0.7526,93.1371,34.5407610131,135.876,557.622687981,47.561708405,522.748814192,166,205.902615506,235.853,586.403904168,235.713742111,4.97360723923,166,235.658973644
215.87658181,-241.664,56.8582,217.236706476,236.386,373.452641662,0.781819,93.4675,7.17917247488,134.855,2569.68516231,464.839868156,770.684065891,167,274.298342303,236.553,614.083915061,236.452414572,4.90999166907,167,236.401302405
201.571794364,-242.433,56.9851,332.926436025,237.045,383.51634036,0.755236,93.7654,7.27956497157,147.645,2069.21551297,244.620730282,538.404791486,168,317.980362791,237.227,1091.7600195,237.107956849,5.11928918296,168,237.056925956
205.850348261,-243.234,57.0585,187.271519691,237.961,241.375454662,0.739591,94.0666,10.1772040356,138.65,2392.41172545,695.079050969,1165.22695472,169,244.353822555,238.173,525.812829883,238.04764079,5.00948108713,169,237.985168378
181.184379634,-243.937,57.1716,96.3506851937,238.511,233.166258729,0.794449,94.379,63.6371835515,135.699,547.02567448,93.8514791621,381.081930421,170,171.209908933,238.715,385.566163233,238.597978208,4.97543442219,170,238.522201287
205.701193947,-244.436,57.2959,215.968629088,239.102,437.116734284,0.766208,94.7027,12.3141777542,139.062,1230.61267709,192.323286916,611.666760688,171,328.395181539,239.298,730.008134822,239.191637277,5.06395064347,171,239.119032616
211.823656782,-245.587,57.4145,207.199484756,240.353,351.887859252,0.734162,95.0055,39.7366198087,151.576,2240.22382895,585.279447245,780.36620119,172,228.554777303,240.545,563.360535981,240.44781146,5.07434169379,172,240.367193555
211.976317215,-246.057,57.5182,161.194303463,240.916,429.409066449,0.748894,95.2775,4.50425231624,136.589,1507.25512667,174.333991496,618.190990218,173,207.066736154,241.132,433.103252467,241.002954695,5.00453517257,173,240.92832107
153.085449473,-246.614,57.6186,274.223605881,241.458,248.992916155,0.750764,95.5583,70.1850972545,146.371,1717.84770246,332.762683823,395.642029778,174,393.674095927,241.645,898.706311267,241.555989803,5.09275973558,174,241.479994059
200.176221483,-247.067,57.7309,211.254183099,241.912,254.709600659,0.792983,95.8448,8.81626250549,165.405,2245.67699099,625.333982853,1086.87975832,175,228.337816212,242.117,581.877799957,241.990438961,5.25471641021,175,241.918964054
176.463934258,-247.798,57.8463,312.091855501,242.634,221.501434409,0.780276,96.0518,39.2394630035,141.807,2175.58630696,554.711813656,772.735930576,176,344.667281351,242.843,863.393393595,242.733592959,5.04217516332,176,242.647045311
175.36325194,-248.481,57.9737,243.847571382,243.256,329.806299767,0.770246,96.2928,7.36600044643,150.36,2020.15463488,619.02446674,1084.05583836,177,263.136755991,243.492,582.284400657,243.352373957,5.17537966279,177,243.274123157
184.610747334,-249.144,58.0883,171.711063956,243.958,368.753247312,0.742263,96.5199,91.1631605096,130.167,2342.57320976,539.722315546,881.597038357,178,343.618482734,244.18,572.07662139,244.056335563,5.00291137897,178,243.966933033
195.269439127,-249.919,58.1634,234.126178003,244.562,464.625507406,0.776688,96.7839,15.4638133182,165.708,2750.67693686,790.295141309,1467.20656692,179,285.005011484,244.796,846.25689725,244.677710371,5.3165883866,179,244.583434441
125.46747176,-251.949,58.2496,154.168801835,246.544,90.4865755195,0.771905,97.138,10.5490673957,158.404,281.868620506,53.2036305286,221.861574941,180,209.503887976,246.766,576.21689416,246.64959588,5.286226917,180,246.564087113
144.835433649,-252.015,58.3438,252.138217684,246.645,101.595805018,0.776598,97.4244,12.1115102407,160.514,2029.66759929,646.89388139,629.226953939,181,320.961896906,246.879,776.852414063,246.763152647,5.22499142634,181,246.662300835
168.693909937,-253.274,58.3986,165.687448619,247.893,225.374940384,0.785682,97.6344,11.0053521836,158.323,1948.98801973,407.209954016,685.456052307,182,186.747420647,248.139,403.371029254,248.000422472,5.32922314845,182,247.903453873
169.261665839,-254.375,58.4872,298.624735251,249.005,163.750619445,0.768265,97.9225,8.85866721632,155.621,1900.77095154,483.907312754,1690.50556345,183,249.89500308,249.22,928.331056744,249.09434131,5.22643501351,183,249.025218278
143.283918516,-255.226,58.615,142.225109411,249.921,200.13667821,0.747695,98.1734,9.66320029927,152.304,1873.93644032,381.86469093,469.735889294,184,188.431726232,250.162,396.238361137,250.031853697,5.22368797664,184,249.933715609
149.370946472,-255.952,58.7206,147.877527071,250.442,245.712079054,0.750595,98.3719,197.000934519,157.943,1955.02491228,687.836416351,700.411402992,185,368.636529535,250.71,597.747797095,250.573756914,5.29869701865,185,250.460117371
162.465290045,-257.355,58.7912,168.834341704,251.797,231.040647665,0.708111,98.6043,21.8231476341,140.355,1923.02082002,643.411175714,944.445105505,186,283.951514584,252.047,552.173112118,251.915781641,5.15231119921,186,251.811033845
171.372184126,-257.933,58.9107,164.753957019,252.501,256.111178251,0.715099,98.8452,11.0648531868,151.116,2298.98312712,753.24539796,1257.69764166,187,186.830470488,252.786,531.014744638,252.634765067,5.27756894703,187,252.516631439
125.968684585,-259.727,59.0263,169.770894001,254.222,194.425700776,0.721657,99.0729,15.5240721687,159.717,1749.59005246,391.120713709,334.278214347,188,252.176538791,254.464,538.909396145,254.327971959,5.46524493328,188,254.236353856
139.585753378,-259.782,59.1283,159.282760064,254.386,208.488429534,0.7458,99.3575,11.0686086676,171.45,1844.97825692,477.911435585,463.435208387,189,227.180304787,254.68,522.777941676,254.531187701,5.39859350114,189,254.404852959
178.603521449,-261.268,59.1983,191.511480237,255.74,393.994137261,0.728697,99.6879,6.85302505975,165.411,1989.22076562,407.474920266,842.342129596,190,202.976237512,255.983,564.236884941,255.84826772,5.45166730061,190,255.750661162
156.937718514,-262.473,59.2876,267.062441349,256.965,228.454139008,0.706393,99.952,27.7403018651,158.159,986.607235971,173.157329827,468.505999612,191,263.775728084,257.248,888.975167878,257.095157093,5.33579844175,191,256.984635942
180.253071564,-263.456,59.3967,186.409342881,257.928,537.529067564,0.721826,100.177,105.721378147,171.681,2163.63975778,510.304032552,1718.88772994,192,331.470914451,258.231,611.576943613,258.073803678,5.5236662262,192,257.945149182
197.257540684,-263.508,59.4728,170.746033533,257.938,267.056374838,0.72265,100.439,51.7653083895,168.944,1523.74265058,373.132280362,795.546461465,193,243.960699974,258.251,524.702007291,258.080317404,5.51172375625,193,257.944969355
190.008937943,-265.248,59.5548,170.818040681,259.689,251.677027962,0.748033,100.684,8.04849530263,165.684,2327.53788092,451.621563302,813.720602008,194,265.406432698,259.966,598.028950998,259.831652771,5.55494209357,194,259.710679064
135.068767463,-265.126,59.6238,241.415211331,259.633,218.51573628,0.755929,100.906,9.11552501498,163.208,1196.23839895,172.064484807,290.719907169,195,177.25300552,259.957,933.166567277,259.788535628,5.47458880506,195,259.647625802
133.397606658,-267.202,59.7575,118.945176791,261.658,206.466658127,0.720896,101.082,9.80101975783,173.254,991.902431637,173.787631447,288.8246701,196,122.253141975,262.001,422.551066448,261.853050629,5.61014426187,196,261.673515284
120.325536707,-267.559,59.9084,249.74433219,262.026,175.087922943,0.729708,101.311,131.131015858,153.559,232.040415955,11.9522034918,204.504174954,197,373.266729376,262.408,713.260803328,262.259350601,5.46117658625,197,262.049171025
134.071452219,-269.345,59.9988,130.148539218,263.591,218.32514916,0.757895,101.534,9.07535900641,182.143,272.657191308,9.22672931251,242.661024167,198,202.128724118,263.908,477.678952159,263.757698303,5.69291319183,198,263.60540464
126.00715883,-270.22,60.0984,255.887417076,264.707,199.440585762,0.774851,101.68,7.04277279704,172.187,236.416843672,7.6013693816,220.209082725,199,242.498618428,265.061,885.600651519,264.911141164,5.58846638383,199,264.716061892
177.948656242,-271.228,60.2164,197.077106247,265.5,262.205787982,0.731199,101.958,11.0680446555,186.455,1827.15762085,351.997825341,578.571593417,200,172.55066704,265.829,741.902926844,265.712534296,5.64434194337,200,265.519823138
138.351406245,-272.288,60.3422,198.770734006,266.43,244.156406196,0.733703,102.189,8.39519349041,207.475,276.836751816,6.77372009425,257.557876533,201,151.83693695,266.803,610.041875305,266.63253057,5.86030962256,201,266.446745255
